START-OF-LOG: 3.0
CREATED-BY: Win-Test 4.42.0-dev
CONTEST: REF-SSB
LOCATION: FY
GRID-LOCATOR: GJ35PE
CALLSIGN: FY5KE
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-MODE: SSB
CATEGORY-STATION: FIXED
CATEGORY-OVERLAY: CLUB
CLAIMED-SCORE: 7714041
OPERATORS: F5UII F6FVY
CLUB: CDXC
NAME: Radio Amateurs Club de Kourou
CERTIFICATE: NO
SOAPBOX: 
RIG: TS590s + Dipole 80m + Monobandes du 40m au 10m
QSO: 21308 PH 2022-02-26 1546 FY5KE         59  FY     EA8TH         59  060   
QSO: 21308 PH 2022-02-26 1548 FY5KE         59  FY     F4GTD         59  85    
QSO: 21308 PH 2022-02-26 1549 FY5KE         59  FY     ON4UZ         59  011   
QSO: 21308 PH 2022-02-26 1550 FY5KE         59  FY     F5RFS         59  85    
QSO: 21308 PH 2022-02-26 1551 FY5KE         59  FY     OK1PA         59  003   
QSO: 21308 PH 2022-02-26 1551 FY5KE         59  FY     OK2BYW        59  001   
QSO: 21258 PH 2022-02-26 1553 FY5KE         59  FY     F6KFA         59  92    
QSO: 21308 PH 2022-02-26 1554 FY5KE         59  FY     TA3ST         59  018   
QSO: 21308 PH 2022-02-26 1554 FY5KE         59  FY     F5CT          59  61    
QSO: 21308 PH 2022-02-26 1555 FY5KE         59  FY     F5OHH         59  44    
QSO: 21200 PH 2022-02-26 1558 FY5KE         59  FY     TR8CA         59  023   
QSO: 21308 PH 2022-02-26 1600 FY5KE         59  FY     F6BGV         59  30    
QSO: 21308 PH 2022-02-26 1603 FY5KE         59  FY     N4YNU         55  002   
QSO: 21308 PH 2022-02-26 1605 FY5KE         59  FY     F5VBD         59  73    
QSO: 21308 PH 2022-02-26 1606 FY5KE         59  FY     KB4CG         59  004   
QSO: 14140 PH 2022-02-26 1610 FY5KE         59  FY     F6HQP         59  73    
QSO: 14121 PH 2022-02-26 1616 FY5KE         59  FY     F4KLS         59  69    
QSO: 14153 PH 2022-02-26 1619 FY5KE         59  FY     F4KKV         59  53    
QSO: 14182 PH 2022-02-26 1628 FY5KE         59  FY     F6KRD         59  13    
QSO: 21231 PH 2022-02-26 1631 FY5KE         59  FY     VE3AT         59  007   
QSO: 21231 PH 2022-02-26 1631 FY5KE         59  FY     F5NUI         59  42    
QSO: 21231 PH 2022-02-26 1632 FY5KE         59  FY     N5AW          59  010   
QSO: 21231 PH 2022-02-26 1632 FY5KE         59  FY     2E0HEK        59  002   
QSO: 21231 PH 2022-02-26 1632 FY5KE         59  FY     F5AJG         59  59    
QSO: 21231 PH 2022-02-26 1633 FY5KE         59  FY     VA3GKO        59  009   
QSO: 21231 PH 2022-02-26 1633 FY5KE         59  FY     W1JPR         59  002   
QSO: 21231 PH 2022-02-26 1634 FY5KE         59  FY     F5SVO         59  44    
QSO: 21231 PH 2022-02-26 1634 FY5KE         59  FY     KM2G          59  031   
QSO: 21231 PH 2022-02-26 1634 FY5KE         59  FY     ON6DP         59  019   
QSO: 21231 PH 2022-02-26 1635 FY5KE         59  FY     F4FIP         59  72    
QSO: 21231 PH 2022-02-26 1637 FY5KE         59  FY     F6BLP         59  33    
QSO: 21231 PH 2022-02-26 1638 FY5KE         59  FY     F5MZN         59  95    
QSO: 21231 PH 2022-02-26 1638 FY5KE         59  FY     F8KOX         59  90    
QSO: 21231 PH 2022-02-26 1639 FY5KE         59  FY     IS0IYM        59  166   
QSO: 21231 PH 2022-02-26 1640 FY5KE         59  FY     F6FDY         58  06    
QSO: 21231 PH 2022-02-26 1640 FY5KE         59  FY     G4PVM         59  006   
QSO: 21231 PH 2022-02-26 1641 FY5KE         59  FY     VE1RVM        53  000   
QSO: 21231 PH 2022-02-26 1642 FY5KE         59  FY     DJ5OR         59  001   
QSO: 21231 PH 2022-02-26 1642 FY5KE         59  FY     YL7X          59  026   
QSO: 21231 PH 2022-02-26 1642 FY5KE         59  FY     F5PHY         59  24    
QSO: 21231 PH 2022-02-26 1642 FY5KE         59  FY     F4ILQ         59  28    
QSO: 21231 PH 2022-02-26 1643 FY5KE         59  FY     PE1OFJ        59  002   
QSO: 21231 PH 2022-02-26 1644 FY5KE         59  FY     EA1IYA        59  023   
QSO: 21231 PH 2022-02-26 1644 FY5KE         59  FY     VA3DGA        59  000   
QSO: 21231 PH 2022-02-26 1645 FY5KE         59  FY     MW0CQU/M      59  000   
QSO: 21231 PH 2022-02-26 1645 FY5KE         59  FY     F6BNH         59  64    
QSO: 21231 PH 2022-02-26 1646 FY5KE         59  FY     F4GWN         59  62    
QSO: 21231 PH 2022-02-26 1646 FY5KE         59  FY     F5SSQ         59  86    
QSO: 21231 PH 2022-02-26 1646 FY5KE         59  FY     DO1IBJ        59  004   
QSO: 21231 PH 2022-02-26 1646 FY5KE         59  FY     EA8CWA        59  000   
QSO: 21231 PH 2022-02-26 1647 FY5KE         59  FY     N2DR          59  004   
QSO: 21231 PH 2022-02-26 1648 FY5KE         59  FY     W3YS          59  006   
QSO: 21231 PH 2022-02-26 1648 FY5KE         59  FY     F1GZV         59  84    
QSO: 21231 PH 2022-02-26 1649 FY5KE         59  FY     DJ1TA         59  000   
QSO: 21231 PH 2022-02-26 1650 FY5KE         59  FY     F5RLW         59  62    
QSO: 21231 PH 2022-02-26 1650 FY5KE         59  FY     F5LQ          59  33    
QSO: 21231 PH 2022-02-26 1651 FY5KE         59  FY     F1FJT         59  76    
QSO: 21231 PH 2022-02-26 1653 FY5KE         59  FY     IV3PXL        55  000   
QSO: 21231 PH 2022-02-26 1653 FY5KE         59  FY     KG0US         59  005   
QSO: 21231 PH 2022-02-26 1655 FY5KE         59  FY     FP5AC         59  FP    
QSO: 21231 PH 2022-02-26 1656 FY5KE         59  FY     F6APE         59  49    
QSO: 21231 PH 2022-02-26 1656 FY5KE         59  FY     F5PHW         59  56    
QSO: 21231 PH 2022-02-26 1657 FY5KE         59  FY     M0AIA         59  001   
QSO: 21231 PH 2022-02-26 1657 FY5KE         59  FY     F5SGI         59  56    
QSO: 21231 PH 2022-02-26 1658 FY5KE         59  FY     9A2EU         59  002   
QSO: 21231 PH 2022-02-26 1658 FY5KE         59  FY     K2CD          59  054   
QSO: 21231 PH 2022-02-26 1658 FY5KE         59  FY     IT9CLX        59  000   
QSO: 21231 PH 2022-02-26 1658 FY5KE         59  FY     IK2GAO        59  002   
QSO: 21231 PH 2022-02-26 1658 FY5KE         59  FY     9A3CN         59  009   
QSO: 21231 PH 2022-02-26 1659 FY5KE         59  FY     F6IRA         59  40    
QSO: 21231 PH 2022-02-26 1659 FY5KE         59  FY     F4FSV         59  64    
QSO: 21231 PH 2022-02-26 1659 FY5KE         59  FY     F5NUV         59  16    
QSO: 21231 PH 2022-02-26 1700 FY5KE         59  FY     N6AR          59  006   
QSO: 21231 PH 2022-02-26 1701 FY5KE         59  FY     KA9ZZT        59  003   
QSO: 21231 PH 2022-02-26 1701 FY5KE         59  FY     SV9COL        59  002   
QSO: 21231 PH 2022-02-26 1702 FY5KE         59  FY     F5ZO          59  91    
QSO: 21231 PH 2022-02-26 1702 FY5KE         59  FY     F4HSN         59  18    
QSO: 21231 PH 2022-02-26 1703 FY5KE         59  FY     ON3UN         59  001   
QSO: 21231 PH 2022-02-26 1704 FY5KE         59  FY     ON3BFF        59  001   
QSO: 21231 PH 2022-02-26 1704 FY5KE         59  FY     F1RED         59  33    
QSO: 21231 PH 2022-02-26 1705 FY5KE         59  FY     F5IDJ         59  62    
QSO: 21231 PH 2022-02-26 1705 FY5KE         59  FY     HB3XVR        59  007   
QSO: 21231 PH 2022-02-26 1706 FY5KE         59  FY     2E0IKB        55  000   
QSO: 21231 PH 2022-02-26 1706 FY5KE         59  FY     F4JVG         59  03    
QSO: 21231 PH 2022-02-26 1707 FY5KE         59  FY     F4GXO         59  69    
QSO: 21231 PH 2022-02-26 1708 FY5KE         59  FY     W1ARY         59  000   
QSO: 21231 PH 2022-02-26 1709 FY5KE         59  FY     I8VJK         59  000   
QSO: 21231 PH 2022-02-26 1709 FY5KE         59  FY     F5BMI         59  46    
QSO: 21231 PH 2022-02-26 1710 FY5KE         59  FY     F4EDD         59  78    
QSO: 21231 PH 2022-02-26 1710 FY5KE         59  FY     IZ8CGS        59  000   
QSO: 21231 PH 2022-02-26 1710 FY5KE         59  FY     IZ8ZPS        59  000   
QSO: 21231 PH 2022-02-26 1711 FY5KE         59  FY     TK4RC         59  2A    
QSO: 21231 PH 2022-02-26 1711 FY5KE         59  FY     F6DFZ         59  07    
QSO: 21231 PH 2022-02-26 1712 FY5KE         59  FY     WA1ECA        59  000   
QSO: 21231 PH 2022-02-26 1712 FY5KE         59  FY     KB2SXT        59  067   
QSO: 21231 PH 2022-02-26 1713 FY5KE         59  FY     IC8CUQ        59  006   
QSO: 21231 PH 2022-02-26 1713 FY5KE         59  FY     F4CQW         59  54    
QSO: 21231 PH 2022-02-26 1714 FY5KE         59  FY     IU7LVA        57  000   
QSO: 21231 PH 2022-02-26 1715 FY5KE         59  FY     F4ITM         59  34    
QSO: 14205 PH 2022-02-26 1720 FY5KE         59  FY     CN8YE         59  022   
QSO: 14125 PH 2022-02-26 1725 FY5KE         59  FY     F5KSE         59  31    
QSO: 14125 PH 2022-02-26 1726 FY5KE         59  FY     F4FTA         59  21    
QSO: 14125 PH 2022-02-26 1728 FY5KE         59  FY     F5PWK         59  69    
QSO: 14125 PH 2022-02-26 1730 FY5KE         59  FY     G4PVM         59  008   
QSO: 14125 PH 2022-02-26 1730 FY5KE         59  FY     YL7X          59  040   
QSO: 14125 PH 2022-02-26 1731 FY5KE         59  FY     F4SGU         59  35    
QSO: 14125 PH 2022-02-26 1731 FY5KE         59  FY     F6EJW         59  24    
QSO: 14125 PH 2022-02-26 1731 FY5KE         59  FY     F4KKF         59  13    
QSO: 14125 PH 2022-02-26 1732 FY5KE         59  FY     F5RAB         59  28    
QSO: 14125 PH 2022-02-26 1732 FY5KE         59  FY     IT9UFP        59  134   
QSO: 14125 PH 2022-02-26 1733 FY5KE         59  FY     PA5VL         59  001   
QSO: 14125 PH 2022-02-26 1733 FY5KE         59  FY     F2GL          59  89    
QSO: 14125 PH 2022-02-26 1734 FY5KE         59  FY     F4HMV         59  22    
QSO: 14125 PH 2022-02-26 1734 FY5KE         59  FY     MW0HID        59  003   
QSO: 14125 PH 2022-02-26 1734 FY5KE         59  FY     F5AAR         59  49    
QSO: 14125 PH 2022-02-26 1735 FY5KE         59  FY     F1RHS         59  82    
QSO: 14125 PH 2022-02-26 1735 FY5KE         59  FY     PE1RUS        59  001   
QSO: 14125 PH 2022-02-26 1735 FY5KE         59  FY     F5BMI         59  46    
QSO: 14125 PH 2022-02-26 1736 FY5KE         59  FY     F5NUI         59  42    
QSO: 14125 PH 2022-02-26 1736 FY5KE         59  FY     F6DZU         59  40    
QSO: 14125 PH 2022-02-26 1737 FY5KE         59  FY     F8GQO         59  81    
QSO: 14125 PH 2022-02-26 1737 FY5KE         59  FY     F6KUQ         59  33    
QSO: 14125 PH 2022-02-26 1737 FY5KE         59  FY     TM2B          59  03    
QSO: 14125 PH 2022-02-26 1738 FY5KE         59  FY     LZ2JE         59  001   
QSO: 14125 PH 2022-02-26 1738 FY5KE         59  FY     F5JFU         59  58    
QSO: 14125 PH 2022-02-26 1739 FY5KE         59  FY     F5OYC         59  31    
QSO: 14125 PH 2022-02-26 1739 FY5KE         59  FY     F4GCU         59  66    
QSO: 14203 PH 2022-02-26 1742 FY5KE         59  FY     TM5G          59  44    
QSO: 14215 PH 2022-02-26 1743 FY5KE         59  FY     F6AXN         59  28    
QSO: 14227 PH 2022-02-26 1744 FY5KE         59  FY     F4ARU         59  31    
QSO: 14125 PH 2022-02-26 1745 FY5KE         59  FY     F5CBQ         59  56    
QSO: 14125 PH 2022-02-26 1745 FY5KE         59  FY     F8CRS         59  67    
QSO: 14125 PH 2022-02-26 1746 FY5KE         59  FY     F4HUA         59  33    
QSO: 14125 PH 2022-02-26 1747 FY5KE         59  FY     F6IRA         59  40    
QSO: 14125 PH 2022-02-26 1747 FY5KE         59  FY     F3JP          59  85    
QSO: 14125 PH 2022-02-26 1747 FY5KE         59  FY     F6KHI         59  28    
QSO: 14125 PH 2022-02-26 1749 FY5KE         59  FY     IZ8GNR        59  121   
QSO: 14125 PH 2022-02-26 1749 FY5KE         59  FY     F1EIA         59  86    
QSO: 14125 PH 2022-02-26 1750 FY5KE         59  FY     F6BLU         59  56    
QSO: 14125 PH 2022-02-26 1750 FY5KE         59  FY     F4IQU         57  29    
QSO: 14125 PH 2022-02-26 1752 FY5KE         59  FY     F6BNH         59  64    
QSO: 14131 PH 2022-02-26 1755 FY5KE         59  FY     FG5GP         59  FG    
QSO: 14125 PH 2022-02-26 1800 FY5KE         59  FY     F6CVR         59  78    
QSO: 14125 PH 2022-02-26 1801 FY5KE         59  FY     F5OJN         59  87    
QSO: 14125 PH 2022-02-26 1803 FY5KE         59  FY     F5AUB         59  81    
QSO: 14125 PH 2022-02-26 1806 FY5KE         59  FY     ON6ZL         59  083   
QSO: 14126 PH 2022-02-26 1809 FY5KE         59  FY     F6AVK         59  73    
QSO: 14126 PH 2022-02-26 1813 FY5KE         59  FY     F4FRO         59  63    
QSO: 14145 PH 2022-02-26 1819 FY5KE         59  FY     F4EEJ/P       59  16    
QSO: 14197 PH 2022-02-26 1821 FY5KE         59  FY     FM4SA         59  FM    
QSO: 14219 PH 2022-02-26 1823 FY5KE         59  FY     F6CTT         59  35    
QSO: 14150 PH 2022-02-26 1831 FY5KE         59  FY     F5SIH         59  38    
QSO: 14150 PH 2022-02-26 1831 FY5KE         59  FY     F5NKZ         59  64    
QSO: 14150 PH 2022-02-26 1833 FY5KE         59  FY     F4DNK         59  76    
QSO: 14150 PH 2022-02-26 1833 FY5KE         59  FY     9A1AA         59  003   
QSO: 14150 PH 2022-02-26 1833 FY5KE         59  FY     F6KHM         59  29    
QSO: 14150 PH 2022-02-26 1834 FY5KE         59  FY     F6GCP         59  77    
QSO: 14160 PH 2022-02-26 1838 FY5KE         59  FY     FM8QR         59  FM    
QSO: 14151 PH 2022-02-26 1841 FY5KE         59  FY     IU5LAW        57  000   
QSO: 14151 PH 2022-02-26 1842 FY5KE         59  FY     OK2BGW        59  003   
QSO: 14151 PH 2022-02-26 1843 FY5KE         59  FY     OK2MBP        59  186   
QSO: 14151 PH 2022-02-26 1844 FY5KE         59  FY     SP9IHP        44  000   
QSO: 14151 PH 2022-02-26 1845 FY5KE         59  FY     F8FKD         59  29    
QSO: 14151 PH 2022-02-26 1847 FY5KE         59  FY     9A2EU         59  005   
QSO: 14151 PH 2022-02-26 1847 FY5KE         59  FY     TM1W          59  29    
QSO: 14228 PH 2022-02-26 1850 FY5KE         59  FY     TO3Z          59  FG    
QSO: 14151 PH 2022-02-26 1852 FY5KE         59  FY     TA3LHH        59  026   
QSO: 14151 PH 2022-02-26 1853 FY5KE         59  FY     EA5JN         59  013   
QSO: 14151 PH 2022-02-26 1853 FY5KE         59  FY     RA1AGJ        59  004   
QSO: 14151 PH 2022-02-26 1855 FY5KE         59  FY     F6CUQ         59  35    
QSO: 14151 PH 2022-02-26 1856 FY5KE         59  FY     F4HPJ         59  17    
QSO: 14151 PH 2022-02-26 1900 FY5KE         59  FY     F4GTD         59  85    
QSO: 14151 PH 2022-02-26 1902 FY5KE         59  FY     F4HFJ         59  14    
QSO: 14151 PH 2022-02-26 1903 FY5KE         59  FY     DK0DI         59  003   
QSO: 14151 PH 2022-02-26 1904 FY5KE         59  FY     F4EIH         59  87    
QSO: 14151 PH 2022-02-26 1904 FY5KE         59  FY     F4IOM         59  56    
QSO: 14151 PH 2022-02-26 1906 FY5KE         59  FY     F6FDR         59  60    
QSO: 14151 PH 2022-02-26 1907 FY5KE         59  FY     M0GMN         59  004   
QSO: 14151 PH 2022-02-26 1908 FY5KE         59  FY     F8TMQ         59  38    
QSO: 14151 PH 2022-02-26 1908 FY5KE         59  FY     HB9SHI        59  007   
QSO: 14151 PH 2022-02-26 1909 FY5KE         59  FY     OE5GWP        59  007   
QSO: 14151 PH 2022-02-26 1909 FY5KE         59  FY     KB2SXT        59  078   
QSO: 14151 PH 2022-02-26 1911 FY5KE         59  FY     EA2EVM        59  001   
QSO: 14151 PH 2022-02-26 1912 FY5KE         59  FY     DG0PA         59  002   
QSO: 14151 PH 2022-02-26 1913 FY5KE         59  FY     DG1PM         59  017   
QSO: 14151 PH 2022-02-26 1914 FY5KE         59  FY     EI4GEB        59  003   
QSO: 14151 PH 2022-02-26 1915 FY5KE         59  FY     CN8DEM        59  050   
QSO: 14151 PH 2022-02-26 1917 FY5KE         59  FY     AI4MD         59  003   
QSO: 14151 PH 2022-02-26 1918 FY5KE         59  FY     F4IIW         59  62    
QSO: 14151 PH 2022-02-26 1919 FY5KE         59  FY     JA6GCE        59  061   
QSO: 14151 PH 2022-02-26 1919 FY5KE         59  FY     F4HRS         59  62    
QSO: 14151 PH 2022-02-26 1920 FY5KE         59  FY     F8KGZ         59  54    
QSO: 14151 PH 2022-02-26 1923 FY5KE         59  FY     CT1ILT        59  039   
QSO: 14151 PH 2022-02-26 1924 FY5KE         59  FY     MM0INH        59  004   
QSO: 14151 PH 2022-02-26 1926 FY5KE         59  FY     M0EUK         59  004   
QSO: 14151 PH 2022-02-26 1929 FY5KE         59  FY     OH6LOB        59  001   
QSO: 14151 PH 2022-02-26 1932 FY5KE         59  FY     F4FSV         59  64    
QSO: 14151 PH 2022-02-26 1932 FY5KE         59  FY     F5PLC         59  90    
QSO: 14151 PH 2022-02-26 1934 FY5KE         59  FY     VE3AT         59  035   
QSO: 14151 PH 2022-02-26 1936 FY5KE         59  FY     VE2TFL        59  391   
QSO: 14151 PH 2022-02-26 1936 FY5KE         59  FY     K2CD          59  065   
QSO: 14151 PH 2022-02-26 1938 FY5KE         59  FY     K0ZGC         59  011   
QSO: 14151 PH 2022-02-26 1938 FY5KE         59  FY     N8DE          59  069   
QSO: 14206 PH 2022-02-26 1939 FY5KE         59  FY     F5OHM         59  36    
QSO: 14151 PH 2022-02-26 1940 FY5KE         59  FY     VE3EJ         59  003   
QSO: 14151 PH 2022-02-26 1942 FY5KE         59  FY     OH8KXK        59  007   
QSO: 14151 PH 2022-02-26 1944 FY5KE         59  FY     F8AOF         59  26    
QSO: 14151 PH 2022-02-26 1947 FY5KE         59  FY     F4DZM         59  51    
QSO: 14151 PH 2022-02-26 1950 FY5KE         59  FY     FK8FB         59  FK    
QSO: 14151 PH 2022-02-26 1955 FY5KE         59  FY     F5AGK         59  95    
QSO: 14151 PH 2022-02-26 1956 FY5KE         59  FY     F5MNC         59  41    
QSO: 14151 PH 2022-02-26 1957 FY5KE         59  FY     9Z4CT         59  004   
QSO: 14151 PH 2022-02-26 1958 FY5KE         59  FY     KM4YW         59  017   
QSO: 14151 PH 2022-02-26 2001 FY5KE         59  FY     DG8OBN        59  011   
QSO: 14151 PH 2022-02-26 2001 FY5KE         59  FY     F5MMF         59  24    
QSO: 14151 PH 2022-02-26 2002 FY5KE         59  FY     F4HGV         59  57    
QSO: 14151 PH 2022-02-26 2003 FY5KE         59  FY     OZ1D          59  044   
QSO: 14151 PH 2022-02-26 2004 FY5KE         59  FY     CT2GSN        59  001   
QSO: 14151 PH 2022-02-26 2007 FY5KE         59  FY     F5PWK         59  69    
QSO: 14151 PH 2022-02-26 2007 FY5KE         59  FY     F1UDC         59  75    
QSO: 14151 PH 2022-02-26 2009 FY5KE         59  FY     KE8VC         59  001   
QSO: 14151 PH 2022-02-26 2010 FY5KE         59  FY     CU2YK         59  004   
QSO: 14151 PH 2022-02-26 2011 FY5KE         59  FY     F6FET         59  53    
QSO: 14151 PH 2022-02-26 2011 FY5KE         59  FY     F8IJV         59  37    
QSO: 14151 PH 2022-02-26 2014 FY5KE         59  FY     K4TMG         59  007   
QSO: 14151 PH 2022-02-26 2014 FY5KE         59  FY     FK8IK         59  FK    
QSO: 14151 PH 2022-02-26 2015 FY5KE         59  FY     F4HEA         59  70    
QSO: 14151 PH 2022-02-26 2016 FY5KE         59  FY     PD0DO         59  009   
QSO: 14151 PH 2022-02-26 2017 FY5KE         59  FY     F4HTE         59  62    
QSO: 14151 PH 2022-02-26 2018 FY5KE         59  FY     F6EMT         59  38    
QSO: 14151 PH 2022-02-26 2018 FY5KE         59  FY     F4DCB         59  44    
QSO: 14151 PH 2022-02-26 2018 FY5KE         59  FY     HB9EDN        59  003   
QSO: 14151 PH 2022-02-26 2019 FY5KE         59  FY     OZ1LUQ        59  001   
QSO: 14151 PH 2022-02-26 2021 FY5KE         59  FY     F4HRD         59  62    
QSO: 14151 PH 2022-02-26 2021 FY5KE         59  FY     G0PHY         59  007   
QSO: 14151 PH 2022-02-26 2024 FY5KE         59  FY     DB1YKA        53  001   
QSO: 14151 PH 2022-02-26 2024 FY5KE         59  FY     F5DE          59  16    
QSO: 14151 PH 2022-02-26 2028 FY5KE         59  FY     F6KJX         59  41    
QSO: 14151 PH 2022-02-26 2032 FY5KE         59  FY     F6IIV         59  22    
QSO: 14151 PH 2022-02-26 2034 FY5KE         59  FY     GM0OPS        59  005   
QSO: 14151 PH 2022-02-26 2035 FY5KE         59  FY     F6GNP/M       59  85    
QSO: 14151 PH 2022-02-26 2036 FY5KE         59  FY     VE2LMS        55  008   
QSO: 14151 PH 2022-02-26 2036 FY5KE         59  FY     WE2N          59  003   
QSO: 14151 PH 2022-02-26 2039 FY5KE         59  FY     IZ3XEF        59  004   
QSO: 14151 PH 2022-02-26 2040 FY5KE         59  FY     F8KFQ         59  31    
QSO: 14151 PH 2022-02-26 2046 FY5KE         59  FY     SB5X          59  015   
QSO:  7123 PH 2022-02-26 2059 FY5KE         59  FY     TM3ZZ         59  86    
QSO:  7104 PH 2022-02-26 2101 FY5KE         59  FY     F4KKF         59  13    
QSO:  7117 PH 2022-02-26 2103 FY5KE         59  FY     PD1RP         59  071   
QSO:  7153 PH 2022-02-26 2105 FY5KE         59  FY     FG4KH         59  FG    
QSO:  7171 PH 2022-02-26 2107 FY5KE         59  FY     F6GOE         59  19    
QSO:  7123 PH 2022-02-26 2111 FY5KE         59  FY     IZ8GUQ        59  099   
QSO:  7143 PH 2022-02-26 2115 FY5KE         59  FY     F4AHP         59  59    
QSO:  7143 PH 2022-02-26 2115 FY5KE         59  FY     TM2B          59  03    
QSO:  7143 PH 2022-02-26 2116 FY5KE         59  FY     CT7ANH        59  104   
QSO:  7143 PH 2022-02-26 2122 FY5KE         59  FY     F6HYY/P       59  33    
QSO:  7143 PH 2022-02-26 2122 FY5KE         59  FY     F5CDE         59  40    
QSO:  7143 PH 2022-02-26 2123 FY5KE         59  FY     F6EBF         59  84    
QSO:  7143 PH 2022-02-26 2124 FY5KE         59  FY     DL9YED        59  001   
QSO:  7143 PH 2022-02-26 2124 FY5KE         59  FY     F5TVG         59  77    
QSO:  7143 PH 2022-02-26 2124 FY5KE         59  FY     PC2K          59  162   
QSO:  7143 PH 2022-02-26 2125 FY5KE         59  FY     SP5UFK        59  082   
QSO:  7143 PH 2022-02-26 2125 FY5KE         59  FY     F4HTE         59  62    
QSO:  7143 PH 2022-02-26 2126 FY5KE         59  FY     F5IVP/P       59  24    
QSO:  7143 PH 2022-02-26 2126 FY5KE         59  FY     F5DE          59  16    
QSO:  7143 PH 2022-02-26 2127 FY5KE         59  FY     SV3IBP        59  011   
QSO:  7143 PH 2022-02-26 2127 FY5KE         59  FY     F4IFF         59  37    
QSO:  7143 PH 2022-02-26 2128 FY5KE         59  FY     F4DPW         59  95    
QSO:  7143 PH 2022-02-26 2128 FY5KE         59  FY     HA3NU         59  115   
QSO:  7143 PH 2022-02-26 2129 FY5KE         59  FY     TM5G          59  44    
QSO:  7143 PH 2022-02-26 2129 FY5KE         59  FY     F4ENJ         59  72    
QSO:  7143 PH 2022-02-26 2129 FY5KE         59  FY     TK5EP         59  2A    
QSO:  7143 PH 2022-02-26 2130 FY5KE         59  FY     F6DZU         59  40    
QSO:  7143 PH 2022-02-26 2130 FY5KE         59  FY     S51CK         59  380   
QSO:  7143 PH 2022-02-26 2130 FY5KE         59  FY     F4HOT         59  59    
QSO:  7143 PH 2022-02-26 2131 FY5KE         59  FY     F4HSN         59  18    
QSO:  7143 PH 2022-02-26 2131 FY5KE         59  FY     F4CPS/P       59  07    
QSO:  7143 PH 2022-02-26 2132 FY5KE         59  FY     9Z4FE         59  004   
QSO:  7143 PH 2022-02-26 2132 FY5KE         59  FY     HB9EYP        59  006   
QSO:  7143 PH 2022-02-26 2132 FY5KE         59  FY     DK4VW         59  009   
QSO:  7143 PH 2022-02-26 2133 FY5KE         59  FY     9A2EU         59  013   
QSO:  7143 PH 2022-02-26 2133 FY5KE         59  FY     IZ6BRN        59  002   
QSO:  7143 PH 2022-02-26 2133 FY5KE         59  FY     YL7X          59  097   
QSO:  7143 PH 2022-02-26 2133 FY5KE         59  FY     F5PLC         59  90    
QSO:  7143 PH 2022-02-26 2134 FY5KE         59  FY     F1RAF         59  77    
QSO:  7143 PH 2022-02-26 2134 FY5KE         59  FY     F4CWN         59  32    
QSO:  7143 PH 2022-02-26 2134 FY5KE         59  FY     F1AGR         59  46    
QSO:  7143 PH 2022-02-26 2135 FY5KE         59  FY     F4CPY         59  29    
QSO:  7143 PH 2022-02-26 2135 FY5KE         59  FY     F1IKA         59  31    
QSO:  7143 PH 2022-02-26 2135 FY5KE         59  FY     ON7CDH        59  001   
QSO:  7143 PH 2022-02-26 2136 FY5KE         59  FY     F4IGV         59  35    
QSO:  7143 PH 2022-02-26 2136 FY5KE         59  FY     F4GET         59  44    
QSO:  7143 PH 2022-02-26 2136 FY5KE         59  FY     PA0LSC        59  001   
QSO:  7143 PH 2022-02-26 2137 FY5KE         59  FY     F8CIO         59  42    
QSO:  7143 PH 2022-02-26 2137 FY5KE         59  FY     F5MNC         59  41    
QSO:  7143 PH 2022-02-26 2137 FY5KE         59  FY     IZ8GNR        59  143   
QSO:  7143 PH 2022-02-26 2138 FY5KE         59  FY     VE1RF         59  004   
QSO:  7143 PH 2022-02-26 2138 FY5KE         59  FY     F4GLD         59  43    
QSO:  7143 PH 2022-02-26 2138 FY5KE         59  FY     F5BMI         59  46    
QSO:  7143 PH 2022-02-26 2139 FY5KE         59  FY     SD4C          59  033   
QSO:  7143 PH 2022-02-26 2140 FY5KE         59  FY     F8DRE         59  28    
QSO:  7143 PH 2022-02-26 2140 FY5KE         59  FY     F4HRG         59  44    
QSO:  7143 PH 2022-02-26 2140 FY5KE         59  FY     F6KBF         59  78    
QSO:  7143 PH 2022-02-26 2140 FY5KE         59  FY     F4ERS/P       59  37    
QSO:  7143 PH 2022-02-26 2141 FY5KE         59  FY     IT9FRX        59  338   
QSO:  7143 PH 2022-02-26 2141 FY5KE         59  FY     F4VPR         59  87    
QSO:  7143 PH 2022-02-26 2142 FY5KE         59  FY     FM5WE         59  FM    
QSO:  7143 PH 2022-02-26 2143 FY5KE         59  FY     F6KJJ         59  38    
QSO:  7143 PH 2022-02-26 2144 FY5KE         59  FY     HB9GWJ        59  002   
QSO:  7143 PH 2022-02-26 2144 FY5KE         59  FY     F8ATM         59  81    
QSO:  7143 PH 2022-02-26 2145 FY5KE         59  FY     LZ6O          59  024   
QSO:  7143 PH 2022-02-26 2145 FY5KE         59  FY     MM6KWQ        55  002   
QSO:  7143 PH 2022-02-26 2146 FY5KE         59  FY     ON6ZL         59  114   
QSO:  7143 PH 2022-02-26 2146 FY5KE         59  FY     TM5W          59  63    
QSO:  7143 PH 2022-02-26 2146 FY5KE         59  FY     LZ3DX         59  002   
