START-OF-LOG: 3.0
CREATED-BY: Win-Test 4.40.0
CONTEST: REF-SSB
LOCATION: 77
GRID-LOCATOR: JN18PN
CALLSIGN: F8URA
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-TRANSMITTER: UNLIMITED
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: SSB
CATEGORY-STATION: FIXED
CLAIMED-SCORE: 6906164
OPERATORS: F4AJQ F4HHL F4HKB F4FLF F4IEL F4JCT F5ANZ F6BYU F6FJE IU0BMX
QSO:  3681 PH 2022-02-26 0646 F8URA         59  77     F1CZL/P       59  56    
QSO:  7127 PH 2022-02-26 0646 F8URA         59  77     HA5PL         59  001   
QSO:  3681 PH 2022-02-26 0647 F8URA         59  77     F6KFI         59  72    
QSO:  3681 PH 2022-02-26 0648 F8URA         59  77     F5IRP         59  85    
QSO:  7127 PH 2022-02-26 0648 F8URA         59  77     IZ7XUQ        59  002   
QSO:  3681 PH 2022-02-26 0648 F8URA         59  77     F6GAF         59  49    
QSO:  3681 PH 2022-02-26 0648 F8URA         59  77     F6KBN/P       59  37    
QSO:  3681 PH 2022-02-26 0649 F8URA         59  77     F5MFI         59  45    
QSO:  7127 PH 2022-02-26 0649 F8URA         59  77     F4FVB         59  77    
QSO:  3681 PH 2022-02-26 0649 F8URA         59  77     F4IDT         59  03    
QSO:  3681 PH 2022-02-26 0649 F8URA         59  77     F8DRE         59  28    
QSO:  3681 PH 2022-02-26 0650 F8URA         59  77     F5SJC         59  16    
QSO:  7127 PH 2022-02-26 0650 F8URA         59  77     F8BSY         59  66    
QSO:  3681 PH 2022-02-26 0650 F8URA         59  77     F4CPS/P       59  07    
QSO:  7127 PH 2022-02-26 0651 F8URA         59  77     F1SMV         59  83    
QSO:  3681 PH 2022-02-26 0651 F8URA         59  77     EC3CVD        59  003   
QSO:  3681 PH 2022-02-26 0651 F8URA         59  77     F4EZC         59  44    
QSO:  7127 PH 2022-02-26 0651 F8URA         59  77     F8DSN         59  88    
QSO:  3681 PH 2022-02-26 0651 F8URA         59  77     F5NPL         59  57    
QSO:  7127 PH 2022-02-26 0652 F8URA         59  77     EA3BV         59  001   
QSO:  3681 PH 2022-02-26 0652 F8URA         59  77     F4IBJ         59  79    
QSO:  7127 PH 2022-02-26 0652 F8URA         59  77     F4EXC         59  54    
QSO:  7127 PH 2022-02-26 0652 F8URA         59  77     F8KGY         59  57    
QSO:  3681 PH 2022-02-26 0653 F8URA         59  77     F5VV          59  01    
QSO: 14249 PH 2022-02-26 0653 F8URA         59  77     FK8IK         59  FK    
QSO:  7127 PH 2022-02-26 0653 F8URA         59  77     PD0WLM        59  003   
QSO:  3681 PH 2022-02-26 0653 F8URA         59  77     F3PZ          59  56    
QSO:  7127 PH 2022-02-26 0654 F8URA         59  77     DL0LK         59  016   
QSO:  3681 PH 2022-02-26 0654 F8URA         59  77     F4AYI         59  72    
QSO:  3681 PH 2022-02-26 0654 F8URA         59  77     F4KKY         59  17    
QSO:  7127 PH 2022-02-26 0655 F8URA         59  77     F4DGP         59  26    
QSO:  3681 PH 2022-02-26 0655 F8URA         59  77     F5AUB         59  81    
QSO:  7127 PH 2022-02-26 0655 F8URA         59  77     DF6NI         59  002   
QSO:  3681 PH 2022-02-26 0655 F8URA         59  77     F5SDH         59  35    
QSO:  7127 PH 2022-02-26 0655 F8URA         59  77     S51CK         59  001   
QSO:  3681 PH 2022-02-26 0655 F8URA         59  77     F5AGO         59  86    
QSO:  3681 PH 2022-02-26 0656 F8URA         59  77     F8DSN         59  88    
QSO:  7127 PH 2022-02-26 0656 F8URA         59  77     OM1XL         59  002   
QSO:  3681 PH 2022-02-26 0656 F8URA         59  77     F4GFS         59  77    
QSO:  7127 PH 2022-02-26 0656 F8URA         59  77     F4HWM         59  85    
QSO:  3681 PH 2022-02-26 0657 F8URA         59  77     ON3AT         59  004   
QSO:  7127 PH 2022-02-26 0657 F8URA         59  77     F1IKA         59  31    
QSO:  3681 PH 2022-02-26 0657 F8URA         59  77     F4DDK         59  60    
QSO:  3681 PH 2022-02-26 0657 F8URA         59  77     F4EQA         59  34    
QSO:  3681 PH 2022-02-26 0658 F8URA         59  77     F4HRG         59  44    
QSO:  7127 PH 2022-02-26 0658 F8URA         59  77     EA3FF         59  001   
QSO:  3681 PH 2022-02-26 0659 F8URA         59  77     F6GDC         59  68    
QSO:  7127 PH 2022-02-26 0659 F8URA         59  77     SV3RPQ        59  001   
QSO:  3681 PH 2022-02-26 0700 F8URA         59  77     F8TMQ         59  38    
QSO:  3681 PH 2022-02-26 0700 F8URA         59  77     F6KOH         59  76    
QSO:  3681 PH 2022-02-26 0700 F8URA         59  77     F8CPA         59  56    
QSO:  3681 PH 2022-02-26 0701 F8URA         59  77     F4DNK         59  76    
QSO:  7127 PH 2022-02-26 0701 F8URA         59  77     F1HUM         59  83    
QSO: 14160 PH 2022-02-26 0701 F8URA         59  77     FK8FI         59  FK    
QSO:  3681 PH 2022-02-26 0702 F8URA         59  77     DL4MFR        59  008   
QSO:  3681 PH 2022-02-26 0703 F8URA         59  77     F2CT          59  64    
QSO:  3681 PH 2022-02-26 0703 F8URA         59  77     F4ISZ         59  88    
QSO:  3681 PH 2022-02-26 0704 F8URA         59  77     F5KSE         59  31    
QSO: 14160 PH 2022-02-26 0704 F8URA         59  77     VK4JT         59  001   
QSO:  7127 PH 2022-02-26 0704 F8URA         59  77     IW2EDV        59  001   
QSO:  7127 PH 2022-02-26 0704 F8URA         59  77     F4IEX         59  33    
QSO:  3681 PH 2022-02-26 0705 F8URA         59  77     F4UJU         59  86    
QSO:  3681 PH 2022-02-26 0705 F8URA         59  77     F5IZJ         59  49    
QSO:  7127 PH 2022-02-26 0705 F8URA         59  77     HB9TWU        59  005   
QSO:  3681 PH 2022-02-26 0706 F8URA         59  77     F6CZQ         59  73    
QSO: 14160 PH 2022-02-26 0706 F8URA         59  77     VK7ROY        59  001   
QSO:  7127 PH 2022-02-26 0706 F8URA         59  77     PC2K          59  002   
QSO:  3681 PH 2022-02-26 0707 F8URA         59  77     F4IVC         59  87    
QSO: 14160 PH 2022-02-26 0707 F8URA         59  77     VK4KX         59  001   
QSO:  3681 PH 2022-02-26 0707 F8URA         59  77     F6BQP         59  49    
QSO:  3681 PH 2022-02-26 0708 F8URA         59  77     F4DNU         59  79    
QSO:  3681 PH 2022-02-26 0708 F8URA         59  77     F6DRQ         59  85    
QSO: 14160 PH 2022-02-26 0708 F8URA         59  77     ZL2SP         59  001   
QSO:  7127 PH 2022-02-26 0708 F8URA         59  77     IU1PT         59  001   
QSO:  3681 PH 2022-02-26 0708 F8URA         59  77     F4HGF         59  89    
QSO:  7127 PH 2022-02-26 0708 F8URA         59  77     DL1NKS        59  002   
QSO:  3681 PH 2022-02-26 0709 F8URA         59  77     F8GGZ         59  23    
QSO:  3681 PH 2022-02-26 0709 F8URA         59  77     F6EQZ         59  51    
QSO:  3681 PH 2022-02-26 0709 F8URA         59  77     F4HZQ         59  89    
QSO:  3681 PH 2022-02-26 0710 F8URA         59  77     F8KGY         59  57    
QSO:  7127 PH 2022-02-26 0710 F8URA         59  77     F8CRS         59  67    
QSO:  3681 PH 2022-02-26 0710 F8URA         59  77     F4FDR         59  47    
QSO: 14160 PH 2022-02-26 0710 F8URA         59  77     FK8FB         59  FK    
QSO:  7127 PH 2022-02-26 0710 F8URA         59  77     G8ZRE         59  002   
QSO:  3681 PH 2022-02-26 0711 F8URA         59  77     F9GN          59  11    
QSO:  3681 PH 2022-02-26 0711 F8URA         59  77     F4ILQ         59  28    
QSO:  7127 PH 2022-02-26 0711 F8URA         59  77     F4IEV         59  47    
QSO:  3681 PH 2022-02-26 0712 F8URA         59  77     F6DZQ/P       59  34    
QSO:  7127 PH 2022-02-26 0712 F8URA         59  77     F8DFT         59  68    
QSO:  7127 PH 2022-02-26 0712 F8URA         59  77     IW2MXY        59  001   
QSO:  7127 PH 2022-02-26 0713 F8URA         59  77     DG7NCY        59  002   
QSO:  3681 PH 2022-02-26 0713 F8URA         59  77     F1GKS         59  76    
QSO:  3681 PH 2022-02-26 0714 F8URA         59  77     F5AJE         59  16    
QSO: 14160 PH 2022-02-26 0714 F8URA         59  77     YT2TNT        59  001   
QSO:  7127 PH 2022-02-26 0715 F8URA         59  77     F4GKL         59  84    
QSO:  3681 PH 2022-02-26 0715 F8URA         59  77     F5BQV         59  56    
QSO:  7127 PH 2022-02-26 0715 F8URA         59  77     F1HGL         59  27    
QSO:  3681 PH 2022-02-26 0715 F8URA         59  77     F4DYY         59  17    
QSO: 14160 PH 2022-02-26 0716 F8URA         59  77     VJ5W          59  001   
QSO:  3681 PH 2022-02-26 0716 F8URA         59  77     F4DBD         59  78    
QSO:  3681 PH 2022-02-26 0716 F8URA         59  77     F5PWK         59  69    
QSO:  3681 PH 2022-02-26 0716 F8URA         59  77     F4EQH         59  85    
QSO:  3681 PH 2022-02-26 0717 F8URA         59  77     HB9LG         59  020   
QSO:  3681 PH 2022-02-26 0718 F8URA         59  77     F8GQO         59  81    
QSO: 14160 PH 2022-02-26 0718 F8URA         59  77     JH4MTE        59  001   
QSO:  3681 PH 2022-02-26 0718 F8URA         59  77     F4BIT         59  54    
QSO:  3681 PH 2022-02-26 0718 F8URA         59  77     F6KUC/P       59  15    
QSO:  3681 PH 2022-02-26 0719 F8URA         59  77     F5UFV         59  55    
QSO:  3681 PH 2022-02-26 0720 F8URA         59  77     F6FTI         59  80    
QSO: 14160 PH 2022-02-26 0720 F8URA         59  77     CN8YE         59  005   
QSO:  3681 PH 2022-02-26 0720 F8URA         59  77     ON5TB         59  013   
QSO:  7127 PH 2022-02-26 0720 F8URA         59  77     F5PSS         59  19    
QSO:  3681 PH 2022-02-26 0720 F8URA         59  77     F5HDK         59  44    
QSO:  3681 PH 2022-02-26 0721 F8URA         59  77     F6KNL         59  33    
QSO:  7127 PH 2022-02-26 0721 F8URA         59  77     F1DKC         59  21    
QSO: 14160 PH 2022-02-26 0721 F8URA         59  77     CN8CE         59  001   
QSO:  3681 PH 2022-02-26 0721 F8URA         59  77     F6KMB         59  59    
QSO:  7127 PH 2022-02-26 0721 F8URA         59  77     DL4MFR        59  014   
QSO:  3681 PH 2022-02-26 0721 F8URA         59  77     F1GLJ         59  19    
QSO:  7127 PH 2022-02-26 0722 F8URA         59  77     SP2MPL        59  001   
QSO:  3681 PH 2022-02-26 0722 F8URA         59  77     F6KPQ         59  56    
QSO: 14160 PH 2022-02-26 0722 F8URA         59  77     HF5WIM        59  005   
QSO:  7127 PH 2022-02-26 0722 F8URA         59  77     F5SDH         59  35    
QSO:  3681 PH 2022-02-26 0722 F8URA         59  77     F5CT          59  61    
QSO:  7127 PH 2022-02-26 0722 F8URA         59  77     F4DDX         59  13    
QSO:  3681 PH 2022-02-26 0723 F8URA         59  77     F4FRF         59  69    
QSO:  3681 PH 2022-02-26 0723 F8URA         59  77     F4HQB         59  62    
QSO:  7127 PH 2022-02-26 0723 F8URA         59  77     F4HWJ         59  31    
QSO:  3681 PH 2022-02-26 0723 F8URA         59  77     F6KNB         59  33    
QSO:  7127 PH 2022-02-26 0724 F8URA         59  77     F4IWM/P       59  44    
QSO:  3681 PH 2022-02-26 0724 F8URA         59  77     F1MFN         59  01    
QSO:  7127 PH 2022-02-26 0724 F8URA         59  77     F6DZT         59  33    
QSO: 14160 PH 2022-02-26 0724 F8URA         59  77     ZL1AZM        59  001   
QSO:  3681 PH 2022-02-26 0724 F8URA         59  77     F5TLX         59  51    
QSO:  3681 PH 2022-02-26 0725 F8URA         59  77     F4CZV         59  82    
QSO:  3681 PH 2022-02-26 0725 F8URA         59  77     F5POJ         59  02    
QSO:  3681 PH 2022-02-26 0726 F8URA         59  77     F4GLN         59  27    
QSO:  7127 PH 2022-02-26 0726 F8URA         59  77     F6KRD         59  13    
QSO:  3681 PH 2022-02-26 0727 F8URA         59  77     F4HMV         59  22    
QSO: 14160 PH 2022-02-26 0727 F8URA         59  77     F4IZV         59  74    
QSO:  7127 PH 2022-02-26 0727 F8URA         59  77     SP5CJQ        59  001   
QSO: 14160 PH 2022-02-26 0727 F8URA         59  77     F6AXN         59  28    
QSO:  3681 PH 2022-02-26 0728 F8URA         59  77     F4EDN         59  12    
QSO:  7127 PH 2022-02-26 0728 F8URA         59  77     SP1JQJ        59  005   
QSO: 14160 PH 2022-02-26 0728 F8URA         59  77     VK5VZ         59  003   
QSO: 14160 PH 2022-02-26 0728 F8URA         59  77     RW3YB         59  006   
QSO:  7127 PH 2022-02-26 0728 F8URA         59  77     EA5GG         59  001   
QSO:  3681 PH 2022-02-26 0729 F8URA         59  77     F4IGU         59  74    
QSO:  7127 PH 2022-02-26 0729 F8URA         59  77     HA8RJ         59  002   
QSO: 14160 PH 2022-02-26 0729 F8URA         59  77     RG1A          59  001   
QSO:  3681 PH 2022-02-26 0729 F8URA         59  77     F5TV          59  63    
QSO:  7127 PH 2022-02-26 0729 F8URA         59  77     DG2FDD        59  002   
QSO:  7127 PH 2022-02-26 0730 F8URA         59  77     DB8LM         59  001   
QSO:  3681 PH 2022-02-26 0730 F8URA         59  77     F5LCX         59  44    
QSO:  3681 PH 2022-02-26 0731 F8URA         59  77     F5TZP         59  25    
QSO: 14160 PH 2022-02-26 0731 F8URA         59  77     F6REF         59  00    
QSO:  7127 PH 2022-02-26 0731 F8URA         59  77     OK7BAR        59  001   
QSO:  7127 PH 2022-02-26 0731 F8URA         59  77     DK9SA         59  001   
QSO:  7127 PH 2022-02-26 0732 F8URA         59  77     DG4KLO        59  001   
QSO: 14160 PH 2022-02-26 0732 F8URA         59  77     F5PBM         59  77    
QSO:  3681 PH 2022-02-26 0733 F8URA         59  77     F6GTH         59  57    
QSO: 14160 PH 2022-02-26 0733 F8URA         59  77     F5NKX         59  50    
QSO:  3681 PH 2022-02-26 0733 F8URA         59  77     ON3AR         59  012   
QSO:  7127 PH 2022-02-26 0734 F8URA         59  77     PD1JN         59  014   
QSO:  3681 PH 2022-02-26 0734 F8URA         59  77     F5JNE         59  56    
QSO: 14160 PH 2022-02-26 0734 F8URA         59  77     F5LIW         59  21    
QSO:  7127 PH 2022-02-26 0734 F8URA         59  77     PD2LK         59  001   
QSO:  7127 PH 2022-02-26 0735 F8URA         59  77     TM4E          59  83    
QSO:  7127 PH 2022-02-26 0735 F8URA         59  77     G0HUY         59  001   
