START-OF-LOG:  3.0
CREATED-BY:    SD by EI5DI
CLUB:          MARITIME CONTEST CLUB
CONTEST:       CQ-WW-SSB
CALLSIGN:      VE1JS
CATEGORY-OPERATOR:  SINGLE-OP
CATEGORY-ASSISTED:  ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER:  HIGH
CATEGORY-MODE: SSB
CATEGORY-TRANSMITTER:  ONE
LOCATION:      MAR
CLAIMED-SCORE: 519284
NAME:          John Scott
OPERATORS:     VE1JS
SOAPBOX:       Fantastic conditions!! It has to be good when I get
QSO: 28811 PH 2013-10-26 1735 VE1JS         59  05     EA6FO         59  14
QSO: 28811 PH 2013-10-26 1735 VE1JS         59  05     OE5UAL        59  15
QSO: 28811 PH 2013-10-26 1735 VE1JS         59  05     DK6IM         59  14
QSO: 28811 PH 2013-10-26 1736 VE1JS         59  05     DL7ARJ        59  14
QSO: 28811 PH 2013-10-26 1736 VE1JS         59  05     DL3BRE        59  14
QSO: 28811 PH 2013-10-26 1736 VE1JS         59  05     W0XE          59  04
QSO: 28811 PH 2013-10-26 1737 VE1JS         59  05     W4UAL         59  04
QSO: 28811 PH 2013-10-26 1737 VE1JS         59  05     W1HAL         59  04
QSO: 28811 PH 2013-10-26 1737 VE1JS         59  05     OZ2CA         59  14
QSO: 28794 PH 2013-10-26 1813 VE1JS         59  05     WP2XX         59  08
QSO: 28774 PH 2013-10-26 1814 VE1JS         59  05     LU8EEM        59  13
QSO: 28761 PH 2013-10-26 1815 VE1JS         59  05     EA8EW         59  33
QSO: 28317 PH 2013-10-26 1817 VE1JS         59  05     CX7ACH        59  13
QSO: 28612 PH 2013-10-26 1820 VE1JS         59  05     LW6DG         59  13
QSO: 28606 PH 2013-10-26 1820 VE1JS         59  05     NP2P          59  08
QSO: 28597 PH 2013-10-26 1821 VE1JS         59  05     EA9KB         59  33
QSO: 28587 PH 2013-10-26 1823 VE1JS         59  05     W4DHT         59  05
QSO: 28587 PH 2013-10-26 1823 VE1JS         59  05     N4MB          59  05
QSO: 28587 PH 2013-10-26 1823 VE1JS         59  05     FM1HN         59  08
QSO: 28587 PH 2013-10-26 1824 VE1JS         59  05     W1WEF         59  05
QSO: 28587 PH 2013-10-26 1824 VE1JS         59  05     KC9WBH        59  04
QSO: 28587 PH 2013-10-26 1825 VE1JS         59  05     KF5KEY        59  04
QSO: 28587 PH 2013-10-26 1825 VE1JS         59  05     N5RZ          59  04
QSO: 28587 PH 2013-10-26 1826 VE1JS         59  05     CK2OV         59  05
QSO: 28587 PH 2013-10-26 1826 VE1JS         59  05     W3DDT         59  04
QSO: 28587 PH 2013-10-26 1827 VE1JS         59  05     KB0YH         59  04
QSO: 28587 PH 2013-10-26 1827 VE1JS         59  05     EA7AAF        59  14
QSO: 28587 PH 2013-10-26 1827 VE1JS         59  05     HD2A          59  10
QSO: 28587 PH 2013-10-26 1828 VE1JS         59  05     EA8CNR        59  33
QSO: 28587 PH 2013-10-26 1828 VE1JS         59  05     K7IDX         59  03
QSO: 28587 PH 2013-10-26 1829 VE1JS         59  05     WA0WWW        59  04
QSO: 28587 PH 2013-10-26 1829 VE1JS         59  05     N6RV          59  03
QSO: 28587 PH 2013-10-26 1830 VE1JS         59  05     W0PAN         59  03
QSO: 28587 PH 2013-10-26 1830 VE1JS         59  05     EC7ZK         59  14
QSO: 28587 PH 2013-10-26 1830 VE1JS         59  05     NV5E          59  04
QSO: 28587 PH 2013-10-26 1831 VE1JS         59  05     K6XX          59  03
QSO: 28587 PH 2013-10-26 1831 VE1JS         59  05     AI6YL/7       59  03
QSO: 28587 PH 2013-10-26 1831 VE1JS         59  05     KG7P          59  03
QSO: 28587 PH 2013-10-26 1832 VE1JS         59  05     KI4EEY        59  04
QSO: 28587 PH 2013-10-26 1832 VE1JS         59  05     K6KHB         59  03
QSO: 28573 PH 2013-10-26 1835 VE1JS         59  05     CE3CT         59  12
QSO: 28739 PH 2013-10-26 1836 VE1JS         59  05     J69DS         59  08
QSO: 28475 PH 2013-10-26 1837 VE1JS         59  05     ZS6YH         59  38
QSO: 28569 PH 2013-10-26 1838 VE1JS         59  05     KL7RA         59  01
QSO: 28562 PH 2013-10-26 1839 VE1JS         59  05     HI3/NP3J      59  08
QSO: 28326 PH 2013-10-26 1842 VE1JS         59  05     XE1CQ         59  06
QSO: 28324 PH 2013-10-26 1846 VE1JS         59  05     V47JA         59  08
QSO: 28331 PH 2013-10-26 1849 VE1JS         59  05     C6ARW         59  08
QSO: 28348 PH 2013-10-26 1851 VE1JS         59  05     HK1NA         59  09
QSO: 28632 PH 2013-10-26 1902 VE1JS         59  05     VP2MDG        59  08
QSO: 28375 PH 2013-10-26 1905 VE1JS         59  05     VP5DX         59  08
QSO: 28689 PH 2013-10-26 1909 VE1JS         59  05     ZL3X          59  32
QSO: 28479 PH 2013-10-26 1911 VE1JS         59  05     PQ5B          59  11
QSO: 28462 PH 2013-10-26 1912 VE1JS         59  05     WP4SD         59  08
QSO: 28522 PH 2013-10-26 1916 VE1JS         59  05     PY3OZ         59  11
QSO: 28552 PH 2013-10-26 1918 VE1JS         59  05     TI5W          59  07
QSO: 28365 PH 2013-10-26 1923 VE1JS         59  05     LU7DH         59  13
QSO: 28367 PH 2013-10-26 1924 VE1JS         59  05     NP2N          59  08
QSO: 21219 PH 2013-10-26 1929 VE1JS         59  05     KL7RA         59  01
QSO: 21241 PH 2013-10-26 1931 VE1JS         59  05     OT5A          59  14
QSO: 21258 PH 2013-10-26 1933 VE1JS         59  05     OZ7X          59  14
QSO: 21334 PH 2013-10-26 1938 VE1JS         59  05     J79WTA        59  08
QSO: 21352 PH 2013-10-26 1939 VE1JS         59  05     ED5T          59  14
QSO: 21354 PH 2013-10-26 1940 VE1JS         59  05     KB0EO         59  04
QSO: 21357 PH 2013-10-26 1940 VE1JS         59  05     G6MC          59  14
QSO: 21363 PH 2013-10-26 1941 VE1JS         59  05     EI4GYB        59  14
QSO: 21376 PH 2013-10-26 1942 VE1JS         59  05     GM0UDL        59  14
QSO: 21379 PH 2013-10-26 1943 VE1JS         59  05     DQ8N          59  14
QSO: 21385 PH 2013-10-26 1943 VE1JS         59  05     G8DX          59  14
QSO: 21390 PH 2013-10-26 1944 VE1JS         59  05     CQ3L          59  33
QSO: 21394 PH 2013-10-26 1945 VE1JS         59  05     N0MA          59  04
QSO: 21397 PH 2013-10-26 1945 VE1JS         59  05     F6BEE         59  14
QSO: 21413 PH 2013-10-26 1946 VE1JS         59  05     DK5QN         59  14
QSO: 21424 PH 2013-10-26 1947 VE1JS         59  05     M4A           59  14
QSO: 21426 PH 2013-10-26 1948 VE1JS         59  05     OK5W          59  15
QSO: 21265 PH 2013-10-26 1954 VE1JS         59  05     PZ5RA         59  09
QSO: 21270 PH 2013-10-26 1955 VE1JS         59  05     9Y4W          59  09
QSO: 21281 PH 2013-10-26 1956 VE1JS         59  05     HB9EE         59  14
QSO: 14137 PH 2013-10-26 1959 VE1JS         59  05     FM5FJ         59  08
QSO: 14170 PH 2013-10-26 2001 VE1JS         59  05     HA3DX         59  15
QSO: 14171 PH 2013-10-26 2001 VE1JS         59  05     TM7F          59  14
QSO: 14186 PH 2013-10-26 2003 VE1JS         59  05     YM3KM         59  20
QSO: 14203 PH 2013-10-26 2004 VE1JS         59  05     PI4COM        59  14
QSO: 14258 PH 2013-10-26 2006 VE1JS         59  05     GM2V          59  14
QSO: 14264 PH 2013-10-26 2007 VE1JS         59  05     9A8M          59  15
QSO: 14266 PH 2013-10-26 2008 VE1JS         59  05     IR5A          59  15
QSO: 14268 PH 2013-10-26 2008 VE1JS         59  05     S53M          59  15
QSO: 14270 PH 2013-10-26 2009 VE1JS         59  05     OM5M          59  15
QSO: 14282 PH 2013-10-26 2010 VE1JS         59  05     EF7X          59  14
QSO: 14289 PH 2013-10-26 2011 VE1JS         59  05     DF6A          59  14
QSO: 14299 PH 2013-10-26 2012 VE1JS         59  05     S57AL         59  15
QSO: 14312 PH 2013-10-26 2013 VE1JS         59  05     IR4M          59  15
QSO: 14320 PH 2013-10-26 2014 VE1JS         59  05     E73M          59  15
QSO: 14324 PH 2013-10-26 2014 VE1JS         59  05     IR8C          59  15
QSO: 28329 PH 2013-10-27 1249 VE1JS         59  05     EB2AM         59  14
QSO: 28332 PH 2013-10-27 1250 VE1JS         59  05     R7AW          59  16
QSO: 28798 PH 2013-10-27 1252 VE1JS         59  05     LY1R          59  15
QSO: 28359 PH 2013-10-27 1253 VE1JS         59  05     F8AAN         59  14
QSO: 28371 PH 2013-10-27 1254 VE1JS         59  05     S50G          59  15
QSO: 28382 PH 2013-10-27 1255 VE1JS         59  05     LA5UF         59  14
QSO: 28550 PH 2013-10-27 1258 VE1JS         59  05     EI5JQ         59  14
QSO: 28555 PH 2013-10-27 1259 VE1JS         59  05     OM7M          59  15
QSO: 28558 PH 2013-10-27 1300 VE1JS         59  05     HA30S         59  15
QSO: 28564 PH 2013-10-27 1301 VE1JS         59  05     DK9JI         59  14
QSO: 28578 PH 2013-10-27 1302 VE1JS         59  05     M6T           59  14
QSO: 28585 PH 2013-10-27 1302 VE1JS         59  05     ED3X          59  14
QSO: 28350 PH 2013-10-27 1303 VE1JS         59  05     9K2HN         59  21
QSO: 28470 PH 2013-10-27 1304 VE1JS         59  05     C37NL         59  14
QSO: 28896 PH 2013-10-27 1307 VE1JS         59  05     8P2K          59  08
QSO: 28442 PH 2013-10-27 1313 VE1JS         59  05     UW1M          59  16
QSO: 28450 PH 2013-10-27 1314 VE1JS         59  05     TM1A          59  14
QSO: 28480 PH 2013-10-27 1317 VE1JS         59  05     UT7E          59  16
QSO: 28497 PH 2013-10-27 1318 VE1JS         59  05     OE8Q          59  15
QSO: 28499 PH 2013-10-27 1322 VE1JS         59  05     ZF2AH         59  08
QSO: 28530 PH 2013-10-27 1324 VE1JS         59  05     HB9H          59  14
QSO: 28545 PH 2013-10-27 1326 VE1JS         59  05     LZ9W          59  20
QSO: 28548 PH 2013-10-27 1327 VE1JS         59  05     IR2M          59  15
QSO: 28565 PH 2013-10-27 1327 VE1JS         59  05     IB9T          59  15
QSO: 28578 PH 2013-10-27 1328 VE1JS         59  05     EI2KC         59  14
QSO: 28580 PH 2013-10-27 1329 VE1JS         59  05     TM0R          59  14
QSO: 28678 PH 2013-10-27 1335 VE1JS         59  05     YU5R          59  15
QSO: 28687 PH 2013-10-27 1336 VE1JS         59  05     ON7LX         59  14
QSO: 28369 PH 2013-10-27 1339 VE1JS         59  05     PZ5RA         59  09
QSO: 28915 PH 2013-10-27 1341 VE1JS         59  05     GJ2A          59  14
QSO: 28587 PH 2013-10-27 1342 VE1JS         59  05     P49Y          59  09
QSO: 28486 PH 2013-10-27 1346 VE1JS         59  05     JW9JKA        59  40
QSO: 28702 PH 2013-10-27 1350 VE1JS         59  05     Z68BH         59  15
QSO: 28349 PH 2013-10-27 1351 VE1JS         59  05     YP9W          59  20
QSO: 28357 PH 2013-10-27 1351 VE1JS         59  05     UU7J          59  16
QSO: 28389 PH 2013-10-27 1353 VE1JS         59  05     M2W           59  14
QSO: 28394 PH 2013-10-27 1354 VE1JS         59  05     GM2V          59  14
QSO: 28421 PH 2013-10-27 1356 VE1JS         59  05     UW5ZM         59  16
QSO: 28481 PH 2013-10-27 1412 VE1JS         59  05     SM5ALJ        59  14
QSO: 28505 PH 2013-10-27 1414 VE1JS         59  05     OH0JFP        59  15
QSO: 28546 PH 2013-10-27 1416 VE1JS         59  05     RZ3LC         59  16
QSO: 28591 PH 2013-10-27 1421 VE1JS         59  05     OK5T          59  15
QSO: 28602 PH 2013-10-27 1423 VE1JS         59  05     OL4A          59  15
QSO: 28611 PH 2013-10-27 1423 VE1JS         59  05     RU1A          59  16
QSO: 28619 PH 2013-10-27 1424 VE1JS         59  05     RM4F          59  16
QSO: 28629 PH 2013-10-27 1425 VE1JS         59  05     ED5T          59  14
QSO: 28637 PH 2013-10-27 1425 VE1JS         59  05     OH8X          59  15
QSO: 28772 PH 2013-10-27 1428 VE1JS         59  05     YL2CI         59  15
QSO: 28773 PH 2013-10-27 1429 VE1JS         59  05     PI4CC         59  14
QSO: 28813 PH 2013-10-27 1433 VE1JS         59  05     OK1KZ         59  15
QSO: 28813 PH 2013-10-27 1434 VE1JS         59  05     RC9F          59  17
QSO: 28813 PH 2013-10-27 1434 VE1JS         59  05     9A2NO         59  15
QSO: 28813 PH 2013-10-27 1434 VE1JS         59  05     IR3Z          59  15
QSO: 28813 PH 2013-10-27 1435 VE1JS         59  05     F6BIA         59  14
QSO: 28813 PH 2013-10-27 1435 VE1JS         59  05     9A8DX         59  15
QSO: 28813 PH 2013-10-27 1435 VE1JS         59  05     G4IIY         59  14
QSO: 28813 PH 2013-10-27 1435 VE1JS         59  05     SP9MZH        59  15
QSO: 28813 PH 2013-10-27 1436 VE1JS         59  05     M0CKU         59  14
QSO: 28813 PH 2013-10-27 1436 VE1JS         59  05     SP4DZT        59  15
QSO: 28813 PH 2013-10-27 1436 VE1JS         59  05     IZ4COW        59  15
QSO: 28813 PH 2013-10-27 1436 VE1JS         59  05     DF9RD         59  14
QSO: 28813 PH 2013-10-27 1437 VE1JS         59  05     K3LF          59  05
QSO: 28813 PH 2013-10-27 1437 VE1JS         59  05     SQ2NNN        59  15
QSO: 28813 PH 2013-10-27 1437 VE1JS         59  05     SQ7MHN        59  15
QSO: 28813 PH 2013-10-27 1438 VE1JS         59  05     DL1JGO        59  14
QSO: 28813 PH 2013-10-27 1438 VE1JS         59  05     DL5MEV        59  14
QSO: 28813 PH 2013-10-27 1438 VE1JS         59  05     IZ3SQW        59  15
QSO: 28813 PH 2013-10-27 1439 VE1JS         59  05     LA7GNA        59  14
QSO: 28813 PH 2013-10-27 1439 VE1JS         59  05     NA4CW         59  05
QSO: 28813 PH 2013-10-27 1439 VE1JS         59  05     DJ7UC         59  14
QSO: 28813 PH 2013-10-27 1440 VE1JS         59  05     UA4M          59  16
QSO: 28813 PH 2013-10-27 1440 VE1JS         59  05     HZ1PS         59  21
QSO: 28813 PH 2013-10-27 1440 VE1JS         59  05     DF9GR         59  14
QSO: 28813 PH 2013-10-27 1441 VE1JS         59  05     ON4VP         59  14
QSO: 28813 PH 2013-10-27 1441 VE1JS         59  05     OK2ABU        59  15
QSO: 28813 PH 2013-10-27 1441 VE1JS         59  05     DJ1AA         59  14
QSO: 28813 PH 2013-10-27 1442 VE1JS         59  05     DL1PT         59  14
QSO: 28813 PH 2013-10-27 1442 VE1JS         59  05     UC7A          59  16
QSO: 28813 PH 2013-10-27 1442 VE1JS         59  05     SP3YOR        59  15
QSO: 28813 PH 2013-10-27 1443 VE1JS         59  05     M0BJL         59  14
QSO: 28813 PH 2013-10-27 1443 VE1JS         59  05     F4DSK         59  14
QSO: 28813 PH 2013-10-27 1443 VE1JS         59  05     DO4DEB        59  14
QSO: 28813 PH 2013-10-27 1443 VE1JS         59  05     YO3JF         59  20
QSO: 28813 PH 2013-10-27 1444 VE1JS         59  05     OM3RRC        59  15
QSO: 28813 PH 2013-10-27 1444 VE1JS         59  05     DL6RBH        59  14
QSO: 28813 PH 2013-10-27 1444 VE1JS         59  05     P3N           59  20
QSO: 28813 PH 2013-10-27 1444 VE1JS         59  05     DL9LJ         59  14
QSO: 28813 PH 2013-10-27 1445 VE1JS         59  05     ED5N          59  14
QSO: 28813 PH 2013-10-27 1445 VE1JS         59  05     SP8CIV        59  15
QSO: 28813 PH 2013-10-27 1445 VE1JS         59  05     DK8ZZ         59  14
QSO: 28813 PH 2013-10-27 1446 VE1JS         59  05     LY2W          59  15
QSO: 28813 PH 2013-10-27 1446 VE1JS         59  05     M0SLC         59  14
QSO: 28813 PH 2013-10-27 1446 VE1JS         59  05     OE2LCM        59  15
QSO: 28813 PH 2013-10-27 1447 VE1JS         59  05     PA2IP         59  14
QSO: 28813 PH 2013-10-27 1447 VE1JS         59  05     HA5PP         59  15
QSO: 28813 PH 2013-10-27 1447 VE1JS         59  05     HA1BC         59  15
QSO: 28813 PH 2013-10-27 1447 VE1JS         59  05     PA8F          59  14
QSO: 28813 PH 2013-10-27 1448 VE1JS         59  05     DL1NEO        59  14
QSO: 28813 PH 2013-10-27 1448 VE1JS         59  05     RL6M          59  16
QSO: 28813 PH 2013-10-27 1448 VE1JS         59  05     S51I          59  15
QSO: 28813 PH 2013-10-27 1448 VE1JS         59  05     EF7X          59  14
QSO: 28813 PH 2013-10-27 1449 VE1JS         59  05     PG6W          59  14
QSO: 28813 PH 2013-10-27 1449 VE1JS         59  05     IQ1CN         59  15
QSO: 28813 PH 2013-10-27 1449 VE1JS         59  05     HA1ZH         59  15
QSO: 28813 PH 2013-10-27 1450 VE1JS         59  05     SP6IHE        59  15
QSO: 28813 PH 2013-10-27 1450 VE1JS         59  05     LA5LJA        59  14
QSO: 28813 PH 2013-10-27 1450 VE1JS         59  05     DF2QC         59  14
QSO: 28813 PH 2013-10-27 1451 VE1JS         59  05     ED5O          59  14
QSO: 28813 PH 2013-10-27 1451 VE1JS         59  05     DL0HMK        59  14
QSO: 28813 PH 2013-10-27 1451 VE1JS         59  05     RW1CW         59  16
QSO: 28813 PH 2013-10-27 1451 VE1JS         59  05     LY2K          59  15
QSO: 28813 PH 2013-10-27 1452 VE1JS         59  05     OM4KHG        59  14
QSO: 28813 PH 2013-10-27 1452 VE1JS         59  05     OL7T          59  15
QSO: 28813 PH 2013-10-27 1452 VE1JS         59  05     LB9RE         59  14
QSO: 28813 PH 2013-10-27 1453 VE1JS         59  05     EA1ABS        59  14
QSO: 28813 PH 2013-10-27 1453 VE1JS         59  05     UT7QF         59  16
QSO: 28813 PH 2013-10-27 1453 VE1JS         59  05     OK2BYW        59  15
QSO: 28813 PH 2013-10-27 1454 VE1JS         59  05     F4EHA         59  14
QSO: 28813 PH 2013-10-27 1454 VE1JS         59  05     ON7PS         59  14
QSO: 28813 PH 2013-10-27 1454 VE1JS         59  05     OK5DX         59  15
QSO: 28813 PH 2013-10-27 1454 VE1JS         59  05     DM2GM         59  14
QSO: 28813 PH 2013-10-27 1455 VE1JS         59  05     DL6NDW        59  14
QSO: 28813 PH 2013-10-27 1455 VE1JS         59  05     TM5T          59  14
QSO: 28813 PH 2013-10-27 1455 VE1JS         59  05     DG1LS         59  14
QSO: 28813 PH 2013-10-27 1455 VE1JS         59  05     OK1NI         59  15
QSO: 28813 PH 2013-10-27 1456 VE1JS         59  05     OK1C          59  15
QSO: 28813 PH 2013-10-27 1456 VE1JS         59  05     SM7E          59  14
QSO: 28813 PH 2013-10-27 1456 VE1JS         59  05     DL2QT         59  14
QSO: 28813 PH 2013-10-27 1456 VE1JS         59  05     RU1AB         59  16
QSO: 28813 PH 2013-10-27 1456 VE1JS         59  05     OK1ES         59  15
QSO: 28813 PH 2013-10-27 1457 VE1JS         59  05     LA1XFA        59  14
QSO: 28813 PH 2013-10-27 1457 VE1JS         59  05     DK3HV         59  14
QSO: 28813 PH 2013-10-27 1458 VE1JS         59  05     CQ7A          59  14
QSO: 28813 PH 2013-10-27 1458 VE1JS         59  05     F4FEP         59  14
QSO: 28813 PH 2013-10-27 1458 VE1JS         59  05     WP3EF         59  08
QSO: 28813 PH 2013-10-27 1458 VE1JS         59  05     EA5EV         59  14
QSO: 28813 PH 2013-10-27 1459 VE1JS         59  05     ON3DI         59  14
QSO: 28813 PH 2013-10-27 1459 VE1JS         59  05     K5NA          59  04
QSO: 28813 PH 2013-10-27 1459 VE1JS         59  05     NW0M          59  04
QSO: 28813 PH 2013-10-27 1459 VE1JS         59  05     RN6MA         59  16
QSO: 28813 PH 2013-10-27 1500 VE1JS         59  05     DJ7HH         59  14
QSO: 28813 PH 2013-10-27 1500 VE1JS         59  05     DL3NSM        59  14
QSO: 28813 PH 2013-10-27 1500 VE1JS         59  05     UW0K          59  16
QSO: 28261 PH 2013-10-27 1601 VE1JS         59  05     CR5A          59  14
QSO: 28583 PH 2013-10-27 1608 VE1JS         59  05     EU1A          59  16
QSO: 28762 PH 2013-10-27 1609 VE1JS         59  05     E70T          59  15
QSO: 28646 PH 2013-10-27 1623 VE1JS         59  05     G5D           59  14
QSO: 28652 PH 2013-10-27 1625 VE1JS         59  05     K6LL          59  03
QSO: 28661 PH 2013-10-27 1625 VE1JS         59  05     TO5A          59  08
QSO: 28665 PH 2013-10-27 1626 VE1JS         59  05     DK9WI         59  14
QSO: 28669 PH 2013-10-27 1627 VE1JS         59  05     S54ZZ         59  15
QSO: 28670 PH 2013-10-27 1627 VE1JS         59  05     DL5AN         59  14
QSO: 28677 PH 2013-10-27 1629 VE1JS         59  05     EE5T          59  14
QSO: 28700 PH 2013-10-27 1631 VE1JS         59  05     S52ZW         59  15
QSO: 28706 PH 2013-10-27 1631 VE1JS         59  05     KP3Z          59  08
QSO: 28727 PH 2013-10-27 1632 VE1JS         59  05     K0MD          59  04
QSO: 28731 PH 2013-10-27 1633 VE1JS         59  05     F5VHY         59  14
QSO: 28755 PH 2013-10-27 1635 VE1JS         59  05     IG9Y          59  33
QSO: 28763 PH 2013-10-27 1637 VE1JS         59  05     GM3X          59  14
QSO: 28562 PH 2013-10-27 1639 VE1JS         59  05     V26B          59  08
QSO: 28562 PH 2013-10-27 1643 VE1JS         59  05     J79WTA        59  08
QSO: 21157 PH 2013-10-27 1645 VE1JS         59  05     MM0LBX        59  14
QSO: 21161 PH 2013-10-27 1646 VE1JS         59  05     C37NL         59  14
QSO: 21198 PH 2013-10-27 1649 VE1JS         59  05     SP5ELA        59  15
QSO: 21372 PH 2013-10-27 1654 VE1JS         59  05     GT8IOM        59  14
QSO: 21374 PH 2013-10-27 1655 VE1JS         59  05     OL7M          59  15
QSO: 21270 PH 2013-10-27 1659 VE1JS         59  05     SN7D          59  15
QSO: 21306 PH 2013-10-27 1700 VE1JS         59  05     TM6M          59  14
QSO: 28820 PH 2013-10-27 1704 VE1JS         59  05     PE4BAS        59  14
QSO: 28820 PH 2013-10-27 1704 VE1JS         59  05     G3ZDQ         59  14
QSO: 28820 PH 2013-10-27 1704 VE1JS         59  05     G0UGO         59  14
QSO: 28820 PH 2013-10-27 1704 VE1JS         59  05     AC0ZW         59  04
QSO: 28820 PH 2013-10-27 1705 VE1JS         59  05     ON4CRD/P      59  14
QSO: 28820 PH 2013-10-27 1705 VE1JS         59  05     KU8E          59  05
QSO: 28820 PH 2013-10-27 1706 VE1JS         59  05     G3PXT         59  14
QSO: 28820 PH 2013-10-27 1706 VE1JS         59  05     K4JC          59  05
QSO: 28820 PH 2013-10-27 1706 VE1JS         59  05     DF1VB         59  14
QSO: 28820 PH 2013-10-27 1707 VE1JS         59  05     F5PAL         59  14
QSO: 28820 PH 2013-10-27 1707 VE1JS         59  05     NK1Z          59  05
QSO: 28820 PH 2013-10-27 1707 VE1JS         59  05     LA2NTA        59  14
QSO: 28820 PH 2013-10-27 1708 VE1JS         59  05     DL8UAA        59  14
QSO: 28820 PH 2013-10-27 1708 VE1JS         59  05     DG9SEH        59  14
QSO: 28820 PH 2013-10-27 1708 VE1JS         59  05     G4CJC         59  14
QSO: 28820 PH 2013-10-27 1709 VE1JS         59  05     M0DRP         59  14
QSO: 28820 PH 2013-10-27 1709 VE1JS         59  05     NS0I          59  05
QSO: 28820 PH 2013-10-27 1709 VE1JS         59  05     F6BNX         59  14
QSO: 28820 PH 2013-10-27 1710 VE1JS         59  05     PD2ATG        59  14
QSO: 28820 PH 2013-10-27 1710 VE1JS         59  05     IR4B          59  15
QSO: 28820 PH 2013-10-27 1710 VE1JS         59  05     PA3GBJ        59  14
QSO: 28820 PH 2013-10-27 1711 VE1JS         59  05     G8HBA         59  14
QSO: 28820 PH 2013-10-27 1711 VE1JS         59  05     HB9DFD        59  14
QSO: 28820 PH 2013-10-27 1712 VE1JS         59  05     DF3QG         59  14
QSO: 28820 PH 2013-10-27 1712 VE1JS         59  05     W4TTZ         59  05
QSO: 28820 PH 2013-10-27 1712 VE1JS         59  05     ON4AHF        59  14
QSO: 28820 PH 2013-10-27 1712 VE1JS         59  05     DL2OE         59  14
QSO: 28820 PH 2013-10-27 1713 VE1JS         59  05     DK3WM         59  14
QSO: 28820 PH 2013-10-27 1713 VE1JS         59  05     ON3HO         59  14
QSO: 28820 PH 2013-10-27 1713 VE1JS         59  05     DF7EF         59  14
QSO: 28820 PH 2013-10-27 1714 VE1JS         59  05     IS0ANU        59  15
QSO: 28820 PH 2013-10-27 1714 VE1JS         59  05     PY4XX         59  11
QSO: 28820 PH 2013-10-27 1715 VE1JS         59  05     ED7T          59  14
QSO: 28820 PH 2013-10-27 1715 VE1JS         59  05     PE2AE         59  14
QSO: 28820 PH 2013-10-27 1715 VE1JS         59  05     PD7BZ         59  14
QSO: 28820 PH 2013-10-27 1715 VE1JS         59  05     DF1AG         59  14
QSO: 28820 PH 2013-10-27 1716 VE1JS         59  05     DF1IAQ        59  14
QSO: 28820 PH 2013-10-27 1716 VE1JS         59  05     I0UZF         59  15
QSO: 28820 PH 2013-10-27 1716 VE1JS         59  05     PG2AA         59  14
QSO: 28820 PH 2013-10-27 1717 VE1JS         59  05     DF1SD         59  14
QSO: 28820 PH 2013-10-27 1717 VE1JS         59  05     W4GV          59  05
QSO: 28820 PH 2013-10-27 1717 VE1JS         59  05     II9P          59  15
QSO: 28820 PH 2013-10-27 1717 VE1JS         59  05     IO3X          59  15
QSO: 28820 PH 2013-10-27 1718 VE1JS         59  05     F5LDY         59  14
QSO: 28820 PH 2013-10-27 1718 VE1JS         59  05     F4CPF         59  14
QSO: 28820 PH 2013-10-27 1718 VE1JS         59  05     WC3W          59  05
QSO: 28820 PH 2013-10-27 1718 VE1JS         59  05     WA0SMX        59  04
QSO: 28820 PH 2013-10-27 1719 VE1JS         59  05     IQ3WW         59  15
QSO: 28820 PH 2013-10-27 1719 VE1JS         59  05     PH7A          59  14
QSO: 28820 PH 2013-10-27 1720 VE1JS         59  05     KP4ROS        59  08
QSO: 28820 PH 2013-10-27 1720 VE1JS         59  05     DM4X          59  14
QSO: 28820 PH 2013-10-27 1721 VE1JS         59  05     DO3ME         59  14
QSO: 28820 PH 2013-10-27 1721 VE1JS         59  05     EA9BO         59  33
QSO: 28820 PH 2013-10-27 1721 VE1JS         59  05     I2SVA         59  15
QSO: 28820 PH 2013-10-27 1722 VE1JS         59  05     DL4CF         59  14
QSO: 28820 PH 2013-10-27 1722 VE1JS         59  05     S57OWA        59  15
QSO: 28820 PH 2013-10-27 1722 VE1JS         59  05     K1GI          59  03
QSO: 29022 PH 2013-10-27 1724 VE1JS         59  05     ZD8O          59  36
QSO: 28357 PH 2013-10-27 1728 VE1JS         59  05     CN3A          59  33
QSO: 28972 PH 2013-10-27 1734 VE1JS         59  05     MZ8A          59  14
QSO: 28649 PH 2013-10-27 1736 VE1JS         59  05     YY4DNN        59  09
QSO: 28527 PH 2013-10-27 1737 VE1JS         59  05     PY2UD         59  11
QSO: 28970 PH 2013-10-27 1740 VE1JS         59  05     EE8T          59  33
QSO: 28415 PH 2013-10-27 1744 VE1JS         59  05     FS/AA4VK      59  08
QSO: 28417 PH 2013-10-27 1745 VE1JS         59  05     D4C           59  35
QSO: 28418 PH 2013-10-27 1750 VE1JS         59  05     CN2R          59  33
QSO: 28532 PH 2013-10-27 1754 VE1JS         59  05     PT5J          59  11
QSO: 28640 PH 2013-10-27 1800 VE1JS         59  05     V31RL         59  07
QSO: 28672 PH 2013-10-27 1803 VE1JS         59  05     C6AZZ         59  08
QSO: 28694 PH 2013-10-27 1804 VE1JS         59  05     AY5F          59  13
QSO: 28718 PH 2013-10-27 1807 VE1JS         59  05     JW7QIA        59  40
QSO: 28445 PH 2013-10-27 1828 VE1JS         59  05     TO1A          59  09
QSO: 28429 PH 2013-10-27 1847 VE1JS         59  05     5W1SA         59  32
