START-OF-LOG: 3.0
CREATED-BY: Win-Test 4.10.0
CONTEST: CQ-WW-SSB
LOCATION: DX
CALLSIGN: EF8O
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY: CLASSIC
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-MODE: SSB
CATEGORY-STATION: FIXED
CLAIMED-SCORE: 663462
OPERATORS: DJ1OJ
CLUB: Bavarian Contest Club
NAME: Heijo Schulte
SOAPBOX: with IC-756PROIII 100W GP/dipole without Cluster but XYL in same room
QSO: 28361 PH 2013-10-26 1724 EF8O          59  33     EI3HDB        59  14     0
QSO: 28346 PH 2013-10-26 1725 EF8O          59  33     ZZ2T          59  11     0
QSO: 28342 PH 2013-10-26 1725 EF8O          59  33     9A1P          59  15     0
QSO: 28320 PH 2013-10-26 1727 EF8O          59  33     KA2EYH        59  04     0
QSO: 28318 PH 2013-10-26 1727 EF8O          59  33     PJ2T          59  09     0
QSO: 28301 PH 2013-10-26 1728 EF8O          59  33     PS2T          59  11     0
QSO: 28571 PH 2013-10-26 1730 EF8O          59  33     M4A           59  14     0
QSO: 28576 PH 2013-10-26 1730 EF8O          59  33     K6MI          59  03     0
QSO: 28584 PH 2013-10-26 1732 EF8O          59  33     PS2R          59  11     0
QSO: 28590 PH 2013-10-26 1733 EF8O          59  33     AY8A          59  13     0
QSO: 28598 PH 2013-10-26 1734 EF8O          59  33     GM6NX         59  14     0
QSO: 28608 PH 2013-10-26 1735 EF8O          59  33     G4FSU         59  14     0
QSO: 28608 PH 2013-10-26 1737 EF8O          59  33     HB9DWR        59  14     0
QSO: 28608 PH 2013-10-26 1738 EF8O          59  33     M0YCQ         59  14     0
QSO: 28608 PH 2013-10-26 1738 EF8O          59  33     IZ5BRO        59  15     0
QSO: 28608 PH 2013-10-26 1739 EF8O          59  33     DL1EAL        59  14     0
QSO: 28608 PH 2013-10-26 1740 EF8O          59  33     IM0QMA        59  15     0
QSO: 28608 PH 2013-10-26 1742 EF8O          59  33     MI3ULK        59  14     0
QSO: 28608 PH 2013-10-26 1743 EF8O          59  33     MI6MFR        59  14     0
QSO: 28608 PH 2013-10-26 1743 EF8O          59  33     IC8CUQ        59  15     0
QSO: 28608 PH 2013-10-26 1744 EF8O          59  33     KG4RWO        59  05     0
QSO: 28608 PH 2013-10-26 1745 EF8O          59  33     N2US          59  05     0
QSO: 28608 PH 2013-10-26 1746 EF8O          59  33     IZ3NYG        59  15     0
QSO: 28613 PH 2013-10-26 1748 EF8O          59  33     WK1Q          59  05     0
QSO: 28618 PH 2013-10-26 1749 EF8O          59  33     W1GQ          59  05     0
QSO: 28620 PH 2013-10-26 1749 EF8O          59  33     K1KP          59  05     0
QSO: 28633 PH 2013-10-26 1751 EF8O          59  33     CV5D          59  13     0
QSO: 28579 PH 2013-10-26 1852 EF8O          59  33     PY1KN         59  11     0
QSO: 28571 PH 2013-10-26 1852 EF8O          59  33     K3JD          59  05     0
QSO: 28571 PH 2013-10-26 1852 EF8O          59  33     NY3B          59  05     0
QSO: 28571 PH 2013-10-26 1854 EF8O          59  33     N2VW          59  05     0
QSO: 28571 PH 2013-10-26 1855 EF8O          59  33     N5UB          59  04     0
QSO: 28571 PH 2013-10-26 1855 EF8O          59  33     VA7XX         59  03     0
QSO: 28571 PH 2013-10-26 1856 EF8O          59  33     NQ4I          59  05     0
QSO: 28571 PH 2013-10-26 1856 EF8O          59  33     K0TV          59  05     0
QSO: 28571 PH 2013-10-26 1856 EF8O          59  33     W1WLW         59  05     0
QSO: 28571 PH 2013-10-26 1856 EF8O          59  33     KB9BOJ        59  04     0
QSO: 28571 PH 2013-10-26 1857 EF8O          59  33     W4ML          59  05     0
QSO: 28571 PH 2013-10-26 1857 EF8O          59  33     KC9UJS        59  04     0
QSO: 28571 PH 2013-10-26 1857 EF8O          59  33     W0TT          59  04     0
QSO: 28571 PH 2013-10-26 1857 EF8O          59  33     VA6MA         59  04     0
QSO: 28571 PH 2013-10-26 1858 EF8O          59  33     WA5IYX        59  04     0
QSO: 28571 PH 2013-10-26 1859 EF8O          59  33     KG1E          59  05     0
QSO: 28571 PH 2013-10-26 1859 EF8O          59  33     VA2EK         59  05     0
QSO: 28571 PH 2013-10-26 1901 EF8O          59  33     HZ1PS         59  21     0
QSO: 28571 PH 2013-10-26 1901 EF8O          59  33     NE3F          59  05     0
QSO: 28571 PH 2013-10-26 1901 EF8O          59  33     NC4S          59  05     0
QSO: 28571 PH 2013-10-26 1903 EF8O          59  33     N1KW          59  04     0
QSO: 28571 PH 2013-10-26 1903 EF8O          59  33     N0FCD         59  04     0
QSO: 28571 PH 2013-10-26 1903 EF8O          59  33     VA2IC         59  05     0
QSO: 28571 PH 2013-10-26 1904 EF8O          59  33     K5KG          59  05     0
QSO: 28571 PH 2013-10-26 1905 EF8O          59  33     WK1J          59  05     0
QSO: 28571 PH 2013-10-26 1905 EF8O          59  33     K3QF          59  05     0
QSO: 28571 PH 2013-10-26 1906 EF8O          59  33     W0YK          59  03     0
QSO: 28571 PH 2013-10-26 1906 EF8O          59  33     KN2M          59  05     0
QSO: 28571 PH 2013-10-26 1907 EF8O          59  33     K0GT          59  04     0
QSO: 28571 PH 2013-10-26 1907 EF8O          59  33     K9NW          59  04     0
QSO: 28571 PH 2013-10-26 1908 EF8O          59  33     AA1UT         59  05     0
QSO: 28571 PH 2013-10-26 1908 EF8O          59  33     N8RA          59  05     0
QSO: 28571 PH 2013-10-26 1908 EF8O          59  33     NG0T          59  04     0
QSO: 28571 PH 2013-10-26 1909 EF8O          59  33     VE3JOC        59  04     0
QSO: 28571 PH 2013-10-26 1909 EF8O          59  33     W1QK          59  05     0
QSO: 28571 PH 2013-10-26 1909 EF8O          59  33     N1VVV         59  05     0
QSO: 28571 PH 2013-10-26 1909 EF8O          59  33     K9MY          59  04     0
QSO: 28571 PH 2013-10-26 1910 EF8O          59  33     N3OW          59  05     0
QSO: 28571 PH 2013-10-26 1912 EF8O          59  33     K8FF          59  04     0
QSO: 28571 PH 2013-10-26 1912 EF8O          59  33     N6AR          59  05     0
QSO: 28571 PH 2013-10-26 1912 EF8O          59  33     K5TR          59  04     0
QSO: 28571 PH 2013-10-26 1913 EF8O          59  33     W3SM          59  05     0
QSO: 28571 PH 2013-10-26 1913 EF8O          59  33     K1LT          59  04     0
QSO: 28571 PH 2013-10-26 1914 EF8O          59  33     WB4TDH        59  05     0
QSO: 28571 PH 2013-10-26 1914 EF8O          59  33     K3RH          59  05     0
QSO: 28571 PH 2013-10-26 1915 EF8O          59  33     VE3XN         59  04     0
QSO: 28571 PH 2013-10-26 1916 EF8O          59  33     AA6K          59  03     0
QSO: 28571 PH 2013-10-26 1916 EF8O          59  33     WG3J          59  05     0
QSO: 28571 PH 2013-10-26 1916 EF8O          59  33     N0HR          59  04     0
QSO: 28571 PH 2013-10-26 1918 EF8O          59  33     NW0M          59  04     0
QSO: 28571 PH 2013-10-26 1918 EF8O          59  33     K1TU          59  04     0
QSO: 28571 PH 2013-10-26 1919 EF8O          59  33     K1RX          59  05     0
QSO: 28571 PH 2013-10-26 1919 EF8O          59  33     KB5HPL        59  04     0
QSO: 28571 PH 2013-10-26 1920 EF8O          59  33     PY2DPM        59  11     0
QSO: 28571 PH 2013-10-26 1921 EF8O          59  33     KB8RJ         59  04     0
QSO: 28571 PH 2013-10-26 1922 EF8O          59  33     N1GS          59  05     0
QSO: 28571 PH 2013-10-26 1922 EF8O          59  33     AA7A          59  03     0
QSO: 28571 PH 2013-10-26 1923 EF8O          59  33     K3CCR         59  05     0
QSO: 28571 PH 2013-10-26 1923 EF8O          59  33     K2GAV         59  05     0
QSO: 28571 PH 2013-10-26 1923 EF8O          59  33     KN3A          59  05     0
QSO: 28461 PH 2013-10-26 1926 EF8O          59  33     PP5JY         59  11     0
QSO: 28442 PH 2013-10-26 1928 EF8O          59  33     PX5E          59  11     0
QSO: 28437 PH 2013-10-26 1928 EF8O          59  33     XR6T          59  12     0
QSO: 28594 PH 2013-10-26 1931 EF8O          59  33     CU3AN         59  14     0
QSO: 28616 PH 2013-10-26 1932 EF8O          59  33     K4UU          59  04     0
QSO: 28616 PH 2013-10-26 1932 EF8O          59  33     K2DSL         59  05     0
QSO: 28616 PH 2013-10-26 1933 EF8O          59  33     K2MIJ         59  05     0
QSO: 28616 PH 2013-10-26 1933 EF8O          59  33     W5XC          59  04     0
QSO: 28616 PH 2013-10-26 1934 EF8O          59  33     ST2M          59  34     0
QSO: 28616 PH 2013-10-26 1934 EF8O          59  33     W0AJU         59  04     0
QSO: 28616 PH 2013-10-26 1936 EF8O          59  33     K4GSO         59  04     0
QSO: 28616 PH 2013-10-26 1937 EF8O          59  33     PY1KR         59  11     0
QSO: 28616 PH 2013-10-26 1937 EF8O          59  33     W4SLT         59  05     0
QSO: 21268 PH 2013-10-26 2120 EF8O          59  33     K3LR          59  05     0
QSO: 21294 PH 2013-10-26 2122 EF8O          59  33     VE3OI         59  04     0
QSO: 21292 PH 2013-10-26 2123 EF8O          59  33     3G3I          59  12     0
QSO: 21296 PH 2013-10-26 2124 EF8O          59  33     N8OXC         59  04     0
QSO: 21296 PH 2013-10-26 2124 EF8O          59  33     WA2NHA        59  05     0
QSO: 21296 PH 2013-10-26 2125 EF8O          59  33     W1HI          59  05     0
QSO: 21297 PH 2013-10-26 2126 EF8O          59  33     PQ5B          59  11     0
QSO: 21350 PH 2013-10-26 2131 EF8O          59  33     KB1H          59  05     0
QSO: 21354 PH 2013-10-26 2131 EF8O          59  33     CX9AU         59  13     0
QSO: 21358 PH 2013-10-26 2133 EF8O          59  33     VP5DX         59  08     0
QSO: 21360 PH 2013-10-26 2134 EF8O          59  33     PY3OZ         59  11     0
QSO: 21375 PH 2013-10-26 2136 EF8O          59  33     W9RE          59  04     0
QSO: 21382 PH 2013-10-26 2138 EF8O          59  33     ZV2K          59  11     0
QSO: 21385 PH 2013-10-26 2138 EF8O          59  33     K0TT          59  04     0
QSO: 21385 PH 2013-10-26 2139 EF8O          59  33     K1LT          59  04     0
QSO: 21385 PH 2013-10-26 2139 EF8O          59  33     K1TW          59  05     0
QSO: 21197 PH 2013-10-26 2145 EF8O          59  33     ZP5CGL        59  11     0
QSO: 21195 PH 2013-10-26 2146 EF8O          59  33     KC9ZAS        59  04     0
QSO: 21195 PH 2013-10-26 2146 EF8O          59  33     VE3FH         59  04     0
QSO: 21185 PH 2013-10-26 2149 EF8O          59  33     PS2R          59  11     0
QSO: 21222 PH 2013-10-26 2151 EF8O          59  33     NR5M          59  04     0
QSO: 21233 PH 2013-10-26 2153 EF8O          59  33     VE3JM         59  04     0
QSO: 21258 PH 2013-10-26 2153 EF8O          59  33     CV5D          59  13     0
QSO: 21282 PH 2013-10-26 2154 EF8O          59  33     HK1NA         59  09     0
QSO: 21359 PH 2013-10-26 2158 EF8O          59  33     N4PN          59  05     0
QSO: 21366 PH 2013-10-26 2159 EF8O          59  33     TI5W          59  07     0
QSO: 21373 PH 2013-10-26 2200 EF8O          59  33     CN2AA         59  33     0
QSO: 21437 PH 2013-10-26 2203 EF8O          59  33     EA8AD         59  33     0
QSO: 14347 PH 2013-10-26 2207 EF8O          59  33     ED3X          59  14     0
QSO: 14344 PH 2013-10-26 2208 EF8O          59  33     K8AZ          59  04     0
QSO: 14340 PH 2013-10-26 2208 EF8O          59  33     K2LE          59  05     0
QSO: 14324 PH 2013-10-26 2211 EF8O          59  33     W7WA          59  03     0
QSO: 14322 PH 2013-10-26 2211 EF8O          59  33     KB1H          59  05     0
QSO: 14319 PH 2013-10-26 2212 EF8O          59  33     OK1CRM        59  15     0
QSO: 14318 PH 2013-10-26 2213 EF8O          59  33     EF8U          59  33     0
QSO: 14313 PH 2013-10-26 2214 EF8O          59  33     DA3X          59  14     0
QSO: 14310 PH 2013-10-26 2214 EF8O          59  33     N5AW          59  04     0
QSO: 14308 PH 2013-10-26 2215 EF8O          59  33     DR1A          59  14     0
QSO: 14305 PH 2013-10-26 2216 EF8O          59  33     W9IU          59  04     0
QSO: 14286 PH 2013-10-26 2218 EF8O          59  33     9A1P          59  15     0
QSO: 14281 PH 2013-10-26 2219 EF8O          59  33     II9P          59  15     0
QSO: 14276 PH 2013-10-26 2220 EF8O          59  33     ED5T          59  14     0
QSO: 14262 PH 2013-10-26 2223 EF8O          59  33     9Y4D          59  09     0
QSO: 14254 PH 2013-10-26 2224 EF8O          59  33     IB9T          59  15     0
QSO: 14252 PH 2013-10-26 2225 EF8O          59  33     K5KG          59  05     0
QSO: 14247 PH 2013-10-26 2226 EF8O          59  33     VE3DC         59  04     0
QSO: 14240 PH 2013-10-26 2227 EF8O          59  33     TM6M          59  14     0
QSO: 14238 PH 2013-10-26 2228 EF8O          59  33     CQ3L          59  33     0
QSO: 14222 PH 2013-10-26 2229 EF8O          59  33     TM2T          59  14     0
QSO: 14219 PH 2013-10-26 2229 EF8O          59  33     EI5JQ         59  14     0
QSO: 14208 PH 2013-10-26 2230 EF8O          59  33     IG9Y          59  33     0
QSO: 14205 PH 2013-10-26 2230 EF8O          59  33     E77A          59  15     0
QSO: 14199 PH 2013-10-26 2231 EF8O          59  33     ED2W          59  14     0
QSO: 14169 PH 2013-10-26 2234 EF8O          59  33     KW8N          59  04     0
QSO: 14165 PH 2013-10-26 2235 EF8O          59  33     N4WW          59  05     0
QSO: 14162 PH 2013-10-26 2235 EF8O          59  33     LP1H          59  13     0
QSO: 14124 PH 2013-10-26 2237 EF8O          59  33     HI3CC         59  08     0
QSO: 14120 PH 2013-10-26 2238 EF8O          59  33     MI3OZX        59  14     0
QSO: 14120 PH 2013-10-26 2239 EF8O          59  33     S59GI         59  15     0
QSO:  7185 PH 2013-10-26 2242 EF8O          59  33     LZ9W          59  20     0
QSO:  7174 PH 2013-10-26 2243 EF8O          59  33     SN2B          59  15     0
QSO:  7174 PH 2013-10-26 2243 EF8O          59  33     EA8BPX        59  33     0
QSO:  7158 PH 2013-10-26 2244 EF8O          59  33     DQ4W          59  14     0
QSO:  7149 PH 2013-10-26 2245 EF8O          59  33     HF9Q          59  15     0
QSO:  7146 PH 2013-10-26 2246 EF8O          59  33     S57AL         59  15     0
QSO:  7140 PH 2013-10-26 2248 EF8O          59  33     IV3GFL        59  15     0
QSO:  7114 PH 2013-10-26 2250 EF8O          59  33     M2W           59  14     0
QSO:  7111 PH 2013-10-26 2251 EF8O          59  33     UU7J          59  16     0
QSO:  7106 PH 2013-10-26 2253 EF8O          59  33     HB9H          59  14     0
QSO:  7104 PH 2013-10-26 2254 EF8O          59  33     OK7O          59  15     0
QSO:  7102 PH 2013-10-26 2255 EF8O          59  33     CN3A          59  33     0
QSO:  7099 PH 2013-10-26 2255 EF8O          59  33     RW0A          59  18     0
QSO:  7097 PH 2013-10-26 2256 EF8O          59  33     ED1T          59  14     0
QSO:  7095 PH 2013-10-26 2257 EF8O          59  33     IR8C          59  15     0
QSO:  7090 PH 2013-10-26 2258 EF8O          59  33     PI4M          59  14     0
QSO:  7088 PH 2013-10-26 2259 EF8O          59  33     OH5Z          59  15     0
QSO:  7080 PH 2013-10-26 2300 EF8O          59  33     YU5R          59  15     0
QSO:  7072 PH 2013-10-26 2301 EF8O          59  33     EA5/LB7Q      59  14     0
QSO:  7048 PH 2013-10-26 2303 EF8O          59  33     CN2R          59  33     0
QSO:  7065 PH 2013-10-26 2305 EF8O          59  33     F4FFH         59  14     0
QSO:  7075 PH 2013-10-26 2306 EF8O          59  33     DM4X          59  14     0
QSO:  7037 PH 2013-10-27 0610 EF8O          59  33     V26B          59  08     0
QSO:  7050 PH 2013-10-27 0612 EF8O          59  33     OH2PM         59  15     0
QSO:  7060 PH 2013-10-27 0613 EF8O          59  33     IG9R          59  33     0
QSO:  7062 PH 2013-10-27 0614 EF8O          59  33     DJ5MW         59  14     0
QSO:  7073 PH 2013-10-27 0625 EF8O          59  33     HK1NA         59  09     0
QSO:  7082 PH 2013-10-27 0628 EF8O          59  33     PX5E          59  11     0
QSO:  7084 PH 2013-10-27 0632 EF8O          59  33     J3A           59  08     0
QSO:  7100 PH 2013-10-27 0635 EF8O          59  33     PJ4X          59  09     0
QSO:  7133 PH 2013-10-27 0639 EF8O          59  33     TI5W          59  07     0
QSO:  7136 PH 2013-10-27 0640 EF8O          59  33     ON4IA         59  14     0
QSO:  7145 PH 2013-10-27 0642 EF8O          59  33     IR2L          59  15     0
QSO:  7152 PH 2013-10-27 0644 EF8O          59  33     KP3Z          59  08     0
QSO:  7178 PH 2013-10-27 0702 EF8O          59  33     EC2DX         59  14     0
QSO: 14115 PH 2013-10-27 0706 EF8O          59  33     OG2A          59  15     0
QSO: 14120 PH 2013-10-27 0707 EF8O          59  33     EA5DFV        59  14     0
QSO: 14146 PH 2013-10-27 0710 EF8O          59  33     UW5U          59  16     0
QSO: 14165 PH 2013-10-27 0714 EF8O          59  33     LZ9W          59  20     0
QSO: 14179 PH 2013-10-27 0716 EF8O          59  33     IF9A          59  15     0
QSO: 21281 PH 2013-10-27 0731 EF8O          59  33     9K2HN         59  21     0
QSO: 21310 PH 2013-10-27 0734 EF8O          59  33     ES9C          59  15     0
QSO: 21329 PH 2013-10-27 0736 EF8O          59  33     HG7T          59  15     0
QSO: 21349 PH 2013-10-27 0737 EF8O          59  33     OT5A          59  14     0
QSO: 21369 PH 2013-10-27 0739 EF8O          59  33     G5W           59  14     0
QSO: 21446 PH 2013-10-27 0741 EF8O          59  33     ED3X          59  14     0
QSO: 21149 PH 2013-10-27 0743 EF8O          59  33     UK9AA         59  17     0
QSO: 21172 PH 2013-10-27 0746 EF8O          59  33     RN3F          59  16     0
QSO: 21187 PH 2013-10-27 0747 EF8O          59  33     SX5P          59  20     0
QSO: 21204 PH 2013-10-27 0750 EF8O          59  33     UB9SBH        59  16     0
QSO: 14345 PH 2013-10-27 0801 EF8O          59  33     G3B           59  14     0
QSO: 14334 PH 2013-10-27 0801 EF8O          59  33     JA3YBK        59  25     0
QSO: 14327 PH 2013-10-27 0802 EF8O          59  33     RT4F          59  16     0
QSO: 14322 PH 2013-10-27 0803 EF8O          59  33     4L0A          59  21     0
QSO: 14297 PH 2013-10-27 0806 EF8O          59  33     M7O           59  14     0
QSO: 14295 PH 2013-10-27 0807 EF8O          59  33     S53F          59  15     0
QSO: 14274 PH 2013-10-27 0809 EF8O          59  33     PA4PS         59  14     0
QSO: 14272 PH 2013-10-27 0811 EF8O          59  33     ES1O          59  15     0
QSO: 14269 PH 2013-10-27 0811 EF8O          59  33     PI4M          59  14     0
QSO: 14264 PH 2013-10-27 0812 EF8O          59  33     IZ0PAU        59  15     0
QSO: 14261 PH 2013-10-27 0813 EF8O          59  33     S51CK         59  15     0
QSO: 14254 PH 2013-10-27 0814 EF8O          59  33     LY7A          59  15     0
QSO: 14250 PH 2013-10-27 0814 EF8O          59  33     VK6NC         59  29     0
QSO: 14244 PH 2013-10-27 0816 EF8O          59  33     G3TBK         59  14     0
QSO: 14227 PH 2013-10-27 0817 EF8O          59  33     DL1WA         59  14     0
QSO: 14207 PH 2013-10-27 0819 EF8O          59  33     C37NL         59  14     0
QSO: 14198 PH 2013-10-27 0820 EF8O          59  33     PQ5B          59  11     0
QSO: 14210 PH 2013-10-27 0822 EF8O          59  33     S59N          59  15     0
QSO: 14251 PH 2013-10-27 0824 EF8O          59  33     VK4KW         59  30     0
QSO: 14251 PH 2013-10-27 0826 EF8O          59  33     SQ6DGO        59  15     0
QSO: 14251 PH 2013-10-27 0827 EF8O          59  33     EA1ASG        59  14     0
QSO: 14349 PH 2013-10-27 0830 EF8O          59  33     TM1A          59  14     0
QSO: 28348 PH 2013-10-27 0833 EF8O          59  33     DJ3HW         59  14     0
QSO: 28348 PH 2013-10-27 0833 EF8O          59  33     DR2P          59  14     0
QSO: 28348 PH 2013-10-27 0834 EF8O          59  33     ED8B          59  33     0
QSO: 28348 PH 2013-10-27 0834 EF8O          59  33     HB0/HA7JTR    59  14     0
QSO: 28348 PH 2013-10-27 0835 EF8O          59  33     TM7GY         59  14     0
QSO: 28348 PH 2013-10-27 0836 EF8O          59  33     I1DXD         59  15     0
QSO: 28338 PH 2013-10-27 0838 EF8O          59  33     DK7AH         59  14     0
QSO: 28301 PH 2013-10-27 0843 EF8O          59  33     IT9JOF        59  15     0
QSO: 28312 PH 2013-10-27 0849 EF8O          59  33     UA1ANA        59  16     0
QSO: 28315 PH 2013-10-27 0850 EF8O          59  33     R3RK          59  16     0
QSO: 28343 PH 2013-10-27 0853 EF8O          59  33     7Z1CQ         59  21     0
QSO: 28371 PH 2013-10-27 0855 EF8O          59  33     DR1A          59  14     0
QSO: 21391 PH 2013-10-27 0900 EF8O          59  33     EA4EER        59  14     0
QSO: 21382 PH 2013-10-27 0902 EF8O          59  33     RL3A          59  16     0
QSO: 21379 PH 2013-10-27 0902 EF8O          59  33     SM0T          59  14     0
QSO: 21365 PH 2013-10-27 0903 EF8O          59  33     SP9RCL        59  15     0
QSO: 21352 PH 2013-10-27 0908 EF8O          59  33     DQ8N          59  14     0
QSO: 21327 PH 2013-10-27 0910 EF8O          59  33     TF3CW         59  40     0
QSO: 21324 PH 2013-10-27 0914 EF8O          59  33     JA3YBK        59  25     0
QSO: 21284 PH 2013-10-27 1018 EF8O          59  33     ED1R          59  14     0
QSO: 21197 PH 2013-10-27 1023 EF8O          59  33     EA3CI         59  14     0
QSO: 21197 PH 2013-10-27 1024 EF8O          59  33     EA1KY         59  14     0
QSO: 21193 PH 2013-10-27 1024 EF8O          59  33     YP7P          59  20     0
QSO: 21189 PH 2013-10-27 1025 EF8O          59  33     ED5N          59  14     0
QSO: 21186 PH 2013-10-27 1026 EF8O          59  33     DJ8UV         59  14     0
QSO: 14321 PH 2013-10-27 1031 EF8O          59  33     K3WW          59  05     0
QSO: 14316 PH 2013-10-27 1034 EF8O          59  33     PJ2T          59  09     0
QSO: 14307 PH 2013-10-27 1035 EF8O          59  33     5Q1A          59  14     0
QSO: 14287 PH 2013-10-27 1037 EF8O          59  33     G5O           59  14     0
QSO: 14287 PH 2013-10-27 1037 EF8O          59  33     EA8GP         59  33     0
QSO: 14273 PH 2013-10-27 1038 EF8O          59  33     N1NN          59  05     0
QSO: 14256 PH 2013-10-27 1041 EF8O          59  33     OM5M          59  15     0
QSO: 14240 PH 2013-10-27 1041 EF8O          59  33     DL1QW         59  14     0
QSO: 14237 PH 2013-10-27 1042 EF8O          59  33     CR5CW         59  14     0
QSO: 14228 PH 2013-10-27 1042 EF8O          59  33     OL3R          59  15     0
QSO: 14209 PH 2013-10-27 1046 EF8O          59  33     NN3W          59  05     0
QSO: 28449 PH 2013-10-27 1053 EF8O          59  33     M2W           59  14     0
QSO: 28462 PH 2013-10-27 1054 EF8O          59  33     HA8TP         59  15     0
QSO: 28467 PH 2013-10-27 1055 EF8O          59  33     RX6AM         59  16     0
QSO: 28474 PH 2013-10-27 1055 EF8O          59  33     DL5L          59  14     0
QSO: 28474 PH 2013-10-27 1055 EF8O          59  33     9A2R          59  15     0
QSO: 28475 PH 2013-10-27 1058 EF8O          59  33     G4YAQ         59  14     0
QSO: 28475 PH 2013-10-27 1058 EF8O          59  33     DF0AT         59  14     0
QSO: 28475 PH 2013-10-27 1059 EF8O          59  33     PA0BWL        59  14     0
QSO: 28475 PH 2013-10-27 1100 EF8O          59  33     G3KKP         59  14     0
QSO: 28475 PH 2013-10-27 1100 EF8O          59  33     PB2A          59  14     0
QSO: 28475 PH 2013-10-27 1102 EF8O          59  33     OE3ABW        59  15     0
QSO: 28475 PH 2013-10-27 1102 EF8O          59  33     PA5KT         59  14     0
QSO: 28475 PH 2013-10-27 1103 EF8O          59  33     DO6TD         59  14     0
QSO: 28475 PH 2013-10-27 1104 EF8O          59  33     DK1AX         59  14     0
QSO: 28495 PH 2013-10-27 1107 EF8O          59  33     R3KM          59  16     0
QSO: 28503 PH 2013-10-27 1108 EF8O          59  33     OG1D          59  15     0
QSO: 28508 PH 2013-10-27 1109 EF8O          59  33     A60A          59  21     0
QSO: 28535 PH 2013-10-27 1111 EF8O          59  33     RT5Z          59  16     0
QSO: 28536 PH 2013-10-27 1111 EF8O          59  33     DJ5KW         59  14     0
QSO: 28547 PH 2013-10-27 1112 EF8O          59  33     S57AL         59  15     0
QSO: 28555 PH 2013-10-27 1114 EF8O          59  33     RA4I          59  16     0
QSO: 28558 PH 2013-10-27 1114 EF8O          59  33     P3J           59  20     0
QSO: 28567 PH 2013-10-27 1118 EF8O          59  33     ES4RD         59  15     0
QSO: 28577 PH 2013-10-27 1120 EF8O          59  33     UP2L          59  17     0
QSO: 28592 PH 2013-10-27 1123 EF8O          59  33     UA1ORK        59  16     0
QSO: 28595 PH 2013-10-27 1124 EF8O          59  33     G3JFS         59  14     0
QSO: 28629 PH 2013-10-27 1127 EF8O          59  33     OQ4B          59  14     0
QSO: 28631 PH 2013-10-27 1128 EF8O          59  33     9A3VM         59  15     0
QSO: 28634 PH 2013-10-27 1129 EF8O          59  33     SW5CC         59  20     0
QSO: 28652 PH 2013-10-27 1130 EF8O          59  33     H2T           59  20     0
QSO: 28659 PH 2013-10-27 1135 EF8O          59  33     UA1AIR        59  16     0
QSO: 28659 PH 2013-10-27 1135 EF8O          59  33     DB3FS         59  14     0
QSO: 28659 PH 2013-10-27 1135 EF8O          59  33     IZ8FBU        59  15     0
QSO: 28659 PH 2013-10-27 1136 EF8O          59  33     IZ4COW        59  15     0
QSO: 28659 PH 2013-10-27 1136 EF8O          59  33     K2LE          59  05     0
QSO: 28659 PH 2013-10-27 1137 EF8O          59  33     IT9CLN        59  15     0
QSO: 28659 PH 2013-10-27 1137 EF8O          59  33     PG2AA         59  14     0
QSO: 28659 PH 2013-10-27 1138 EF8O          59  33     IQ2MI         59  15     0
QSO: 28659 PH 2013-10-27 1138 EF8O          59  33     RJ3ZA         59  16     0
QSO: 28659 PH 2013-10-27 1139 EF8O          59  33     F8DEG         59  14     0
QSO: 28659 PH 2013-10-27 1139 EF8O          59  33     F4GVZ         59  14     0
QSO: 28659 PH 2013-10-27 1140 EF8O          59  33     UA0WW         59  18     0
QSO: 28682 PH 2013-10-27 1216 EF8O          59  33     KB1H          59  05     0
QSO: 28684 PH 2013-10-27 1217 EF8O          59  33     3G1B          59  12     0
QSO: 28695 PH 2013-10-27 1218 EF8O          59  33     K1WHS         59  05     0
QSO: 28708 PH 2013-10-27 1221 EF8O          59  33     WA2OAX        59  05     0
QSO: 28716 PH 2013-10-27 1222 EF8O          59  33     K3NM          59  05     0
QSO: 28728 PH 2013-10-27 1223 EF8O          59  33     S52NR         59  15     0
QSO: 28737 PH 2013-10-27 1224 EF8O          59  33     K4VV          59  05     0
QSO: 28754 PH 2013-10-27 1227 EF8O          59  33     C4A           59  20     0
QSO: 28765 PH 2013-10-27 1227 EF8O          59  33     EI4HQ         59  14     0
QSO: 28769 PH 2013-10-27 1227 EF8O          59  33     PY2UD         59  11     0
QSO: 28772 PH 2013-10-27 1228 EF8O          59  33     PY2WC         59  11     0
QSO: 28791 PH 2013-10-27 1232 EF8O          59  33     KA1R          59  05     0
QSO: 28799 PH 2013-10-27 1232 EF8O          59  33     K3ZJ          59  05     0
QSO: 28807 PH 2013-10-27 1233 EF8O          59  33     K2SSS         59  05     0
QSO: 28816 PH 2013-10-27 1233 EF8O          59  33     S50K          59  15     0
QSO: 28835 PH 2013-10-27 1236 EF8O          59  33     NW8U          59  05     0
QSO: 28839 PH 2013-10-27 1236 EF8O          59  33     W2CG          59  05     0
QSO: 28842 PH 2013-10-27 1236 EF8O          59  33     N2ED          59  05     0
QSO: 28856 PH 2013-10-27 1237 EF8O          59  33     MU0GSY        59  14     0
