START-OF-LOG: 3.0
LOCATION: MDC
CALLSIGN: N3IQ
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: SSB
CATEGORY-STATION: FIXED
CATEGORY-TRANSMITTER: ONE
CLAIMED-SCORE: 2008473
CLUB: Potomac Valley Radio Club
CONTEST: CQ-WW-SSB
CREATED-BY: WriteLog V11.07D
NAME: Brian Skutt
OPERATORS: N3IQ
SOAPBOX: Had fun in part time effort.   Conditions awesome overall.
QSO: 28697 PH 2013-10-26 2013 N3IQ           59      5 AY5F           59     13
QSO: 28391 PH 2013-10-26 2014 N3IQ           59      5 CW5W           59     13
QSO: 28417 PH 2013-10-26 2015 N3IQ           59      5 VY1EI          59      1
QSO: 21443 PH 2013-10-26 2018 N3IQ           59      5 C6ARW          59      8
QSO: 21440 PH 2013-10-26 2018 N3IQ           59      5 TI5W           59      7
QSO: 21315 PH 2013-10-26 2018 N3IQ           59      5 PT7KJ          59     11
QSO: 21323 PH 2013-10-26 2019 N3IQ           59      5 CJ7RR          59      3
QSO: 21307 PH 2013-10-26 2021 N3IQ           59      5 VP9I           59      5
QSO: 21293 PH 2013-10-26 2022 N3IQ           59      5 3G3I           59     12
QSO: 21400 PH 2013-10-26 2022 N3IQ           59      5 KP3Z           59      8
QSO: 21391 PH 2013-10-26 2022 N3IQ           59      5 CQ3L           59     33
QSO: 21388 PH 2013-10-26 2023 N3IQ           59      5 CR2X           59     14
QSO: 21376 PH 2013-10-26 2025 N3IQ           59      5 KH7Y           59     31
QSO: 21366 PH 2013-10-26 2026 N3IQ           59      5 VE7RE          59      3
QSO: 21362 PH 2013-10-26 2030 N3IQ           59      5 ZD8O           59     36
QSO: 21431 PH 2013-10-26 2031 N3IQ           59      5 5Z4T           59     37
QSO: 21420 PH 2013-10-26 2032 N3IQ           59      5 WP2XX          59      8
QSO: 21407 PH 2013-10-26 2033 N3IQ           59      5 EI9E           59     14
QSO: 21393 PH 2013-10-26 2034 N3IQ           59      5 T46A           59      8
QSO: 21334 PH 2013-10-26 2035 N3IQ           59      5 V26B           59      8
QSO: 21320 PH 2013-10-26 2036 N3IQ           59      5 P43A           59      9
QSO: 21318 PH 2013-10-26 2037 N3IQ           59      5 CR3A           59     33
QSO: 21274 PH 2013-10-26 2038 N3IQ           59      5 3G3W           59     12
QSO: 21273 PH 2013-10-26 2039 N3IQ           59      5 ED8P           59     33
QSO: 21270 PH 2013-10-26 2039 N3IQ           59      5 9Y4W           59      9
QSO: 21267 PH 2013-10-26 2039 N3IQ           59      5 CE1TT          59     12
QSO: 21245 PH 2013-10-26 2041 N3IQ           59      5 KP4BD          59      8
QSO: 21251 PH 2013-10-26 2041 N3IQ           59      5 J69AZ          59      8
QSO: 21227 PH 2013-10-26 2042 N3IQ           59      5 LP1H           59     13
QSO: 21212 PH 2013-10-26 2043 N3IQ           59      5 YN2AA          59      7
QSO: 21205 PH 2013-10-26 2046 N3IQ           59      5 PJ6A           59      8
QSO: 21447 PH 2013-10-26 2048 N3IQ           59      5 V31RL          59      7
QSO: 21429 PH 2013-10-26 2049 N3IQ           59      5 OA4SS          59     10
QSO: 21385 PH 2013-10-26 2049 N3IQ           59      5 JA3YBK         59     25
QSO: 21357 PH 2013-10-26 2050 N3IQ           59      5 KH6MB          59     31
QSO: 21342 PH 2013-10-26 2051 N3IQ           59      5 AL9A           59      1
QSO: 21340 PH 2013-10-26 2052 N3IQ           59      5 CR6K           59     14
QSO: 28462 PH 2013-10-26 2053 N3IQ           59      5 VK4KW          59     30
QSO: 28633 PH 2013-10-26 2053 N3IQ           59      5 VP2MDG         59      8
QSO: 28379 PH 2013-10-26 2055 N3IQ           59      5 J3A            59      8
QSO: 28363 PH 2013-10-26 2057 N3IQ           59      5 NH2T           59     27
QSO: 28325 PH 2013-10-26 2106 N3IQ           59      5 JA7OWD         59     25
QSO: 28600 PH 2013-10-26 2107 N3IQ           59      5 ZP6A           59     11
QSO: 28420 PH 2013-10-26 2112 N3IQ           59      5 5W1SA          59     32
QSO: 28434 PH 2013-10-26 2115 N3IQ           59      5 W7ISG          59     03
QSO: 21312 PH 2013-10-26 2118 N3IQ           59      5 NH2DX          59     27
QSO: 21315 PH 2013-10-26 2119 N3IQ           59      5 JA7YRR         59     25
QSO: 21291 PH 2013-10-26 2119 N3IQ           59      5 V47JA          59      8
QSO: 21426 PH 2013-10-26 2123 N3IQ           59      5 CP1FF          59     10
QSO: 21257 PH 2013-10-26 2124 N3IQ           59      5 CV5T           59     13
QSO: 21259 PH 2013-10-26 2125 N3IQ           59      5 XE1RCS         59      6
QSO: 14198 PH 2013-10-26 2131 N3IQ           59      5 EI4GYB         59     14
QSO: 14185 PH 2013-10-26 2151 N3IQ           59      5 5X1NH          59     37
QSO: 21310 PH 2013-10-26 2152 N3IQ           59      5 3G1B           59     12
QSO: 21298 PH 2013-10-26 2152 N3IQ           59      5 PQ5B           59     11
QSO: 21286 PH 2013-10-26 2153 N3IQ           59      5 8P5A           59      8
QSO: 21265 PH 2013-10-26 2153 N3IQ           59      5 PX2W           59     11
QSO: 21262 PH 2013-10-26 2153 N3IQ           59      5 PJ4X           59      9
QSO: 21234 PH 2013-10-26 2158 N3IQ           59      5 BY4BMH         59     24
QSO: 21356 PH 2013-10-26 2159 N3IQ           59      5 AH0K           59     27
QSO: 28520 PH 2013-10-26 2201 N3IQ           59      5 FO4BM          59     32
QSO: 28630 PH 2013-10-26 2201 N3IQ           59      5 AH0BT          59     27
QSO: 28384 PH 2013-10-26 2203 N3IQ           59      5 VE9AA          59      5
QSO: 28535 PH 2013-10-26 2204 N3IQ           59      5 KH7CW          59     31
QSO: 28619 PH 2013-10-26 2207 N3IQ           59      5 JR3LSE         59     25
QSO: 28619 PH 2013-10-26 2208 N3IQ           59      5 JA8CNF         59     25
QSO: 28619 PH 2013-10-26 2209 N3IQ           59      5 VE6ZC          59      4
QSO: 28619 PH 2013-10-26 2210 N3IQ           59      5 JF1IRW         59     25
QSO: 28619 PH 2013-10-26 2210 N3IQ           59      5 JA3LEZ         59     25
QSO: 28619 PH 2013-10-26 2211 N3IQ           59      5 JR1IJV         59     25
QSO: 28619 PH 2013-10-26 2212 N3IQ           59      5 JA9TQY         59     25
QSO: 28619 PH 2013-10-26 2212 N3IQ           59      5 JA2FBY         59     25
QSO: 28619 PH 2013-10-26 2213 N3IQ           59      5 JG2NLN         59     25
QSO: 28619 PH 2013-10-26 2213 N3IQ           59      5 JA1QOW         59     25
QSO: 28619 PH 2013-10-26 2214 N3IQ           59      5 7N2UQC         59     25
QSO: 28619 PH 2013-10-26 2214 N3IQ           59      5 JE1MQI         59     25
QSO: 28619 PH 2013-10-26 2215 N3IQ           59      5 JA3LDH         59     25
QSO: 28619 PH 2013-10-26 2215 N3IQ           59      5 JR3IIR         59     25
QSO: 28619 PH 2013-10-26 2216 N3IQ           59      5 JR3UIC         59     25
QSO: 28619 PH 2013-10-26 2216 N3IQ           59      5 JH1ARX         59     25
QSO: 28619 PH 2013-10-26 2217 N3IQ           59      5 JG1EGG         59     25
QSO: 28619 PH 2013-10-26 2217 N3IQ           59      5 JH3BUM         59     25
QSO: 28619 PH 2013-10-26 2218 N3IQ           59      5 VA2TG          59      5
QSO: 28619 PH 2013-10-26 2220 N3IQ           59      5 JA8COE         59     25
QSO: 28619 PH 2013-10-26 2222 N3IQ           59      5 JA1VOY         59     25
QSO: 28619 PH 2013-10-26 2222 N3IQ           59      5 JA2DXD         59     25
QSO: 28619 PH 2013-10-26 2222 N3IQ           59      5 JM1FHL         59     25
QSO: 28619 PH 2013-10-26 2222 N3IQ           59      5 JA1WWO         59     25
QSO: 28470 PH 2013-10-26 2226 N3IQ           59      5 TG9NX          59      7
QSO: 28760 PH 2013-10-26 2229 N3IQ           59      5 HL2WP          59     25
QSO: 28495 PH 2013-10-26 2230 N3IQ           59      5 E51USA         59     32
QSO: 21388 PH 2013-10-26 2232 N3IQ           59      5 HR2WW          59      7
QSO: 21337 PH 2013-10-26 2234 N3IQ           59      5 WH2DX          59     27
QSO: 21327 PH 2013-10-26 2234 N3IQ           59      5 JQ1BVI         59     25
QSO: 21327 PH 2013-10-26 2235 N3IQ           59      5 NH6Y           59     31
QSO: 21327 PH 2013-10-26 2236 N3IQ           59      5 JA1MFR         59     25
QSO: 21327 PH 2013-10-26 2237 N3IQ           59      5 PY3PA          59     11
QSO: 21327 PH 2013-10-26 2237 N3IQ           59      5 JA8RWU         59     25
QSO:  7128 PH 2013-10-26 2247 N3IQ           59      5 R7DX           59     16
QSO:  7144 PH 2013-10-26 2248 N3IQ           59      5 RL3A           59     16
QSO:  7149 PH 2013-10-26 2248 N3IQ           59      5 HF9Q           59     15
QSO:  7163 PH 2013-10-26 2250 N3IQ           59      5 OH2XX          59     15
QSO:  7171 PH 2013-10-26 2250 N3IQ           59      5 PI4DX          59     14
QSO: 28332 PH 2013-10-26 2252 N3IQ           59      5 WL7E           59      1
QSO: 28336 PH 2013-10-26 2252 N3IQ           59      5 JA2PAC         59     25
QSO: 28339 PH 2013-10-26 2253 N3IQ           59      5 JA8WKE         59     25
QSO: 28345 PH 2013-10-26 2253 N3IQ           59      5 JA3YBK         59     25
QSO: 28359 PH 2013-10-26 2253 N3IQ           59      5 JA1YPA         59     25
QSO: 28362 PH 2013-10-26 2254 N3IQ           59      5 JA1ELY         59     25
QSO: 28364 PH 2013-10-26 2254 N3IQ           59      5 JE1LFX         59     25
QSO: 28401 PH 2013-10-26 2259 N3IQ           59      5 KH7XX          59     31
QSO: 21310 PH 2013-10-26 2334 N3IQ           59      5 YE2R           59     28
QSO: 14159 PH 2013-10-26 2341 N3IQ           59      5 VK6NC          59     29
QSO: 14166 PH 2013-10-26 2342 N3IQ           59      5 VO2NS          59      2
QSO: 14184 PH 2013-10-26 2344 N3IQ           59      5 BY8DX          59     24
QSO: 14240 PH 2013-10-26 2344 N3IQ           59      5 TI5W           59      7
QSO:  7193 PH 2013-10-26 2345 N3IQ           59      5 II9K           59     15
QSO:  7198 PH 2013-10-26 2346 N3IQ           59      5 IR5A           59     15
QSO:  7191 PH 2013-10-26 2347 N3IQ           59      5 OL4A           59     15
QSO:  7183 PH 2013-10-26 2347 N3IQ           59      5 CR6K           59     14
QSO:  7182 PH 2013-10-26 2347 N3IQ           59      5 II9P           59     15
QSO:  7287 PH 2013-10-26 2351 N3IQ           59      5 DL0CS          59     14
QSO:  7149 PH 2013-10-26 2352 N3IQ           59      5 RU1A           59     16
QSO:  7163 PH 2013-10-26 2353 N3IQ           59      5 OM7M           59     15
QSO:  7171 PH 2013-10-26 2353 N3IQ           59      5 OK7O           59     15
QSO:  1871 PH 2013-10-26 2356 N3IQ           59      5 D4C            59     35
QSO:  3840 PH 2013-10-27 0059 N3IQ           59      5 E7DX           59     15
QSO:  3639 PH 2013-10-27 0105 N3IQ           59      5 IG9Y           59     33
QSO:  3708 PH 2013-10-27 0107 N3IQ           59      5 S51DX          59     15
QSO:  3734 PH 2013-10-27 0112 N3IQ           59      5 P3N            59     20
QSO:  7131 PH 2013-10-27 0115 N3IQ           59      5 UP2L           59     17
QSO:  7142 PH 2013-10-27 0115 N3IQ           59      5 DJ7WW          59     14
QSO:  7145 PH 2013-10-27 0116 N3IQ           59      5 ED1R           59     14
QSO:  7149 PH 2013-10-27 0117 N3IQ           59      5 SN9P           59     15
QSO:  7151 PH 2013-10-27 0117 N3IQ           59      5 9A8M           59     15
QSO:  7236 PH 2013-10-27 0118 N3IQ           59      5 IG9R           59     33
QSO: 14235 PH 2013-10-27 0155 N3IQ           59      5 OA4SS          59     10
QSO: 14284 PH 2013-10-27 0157 N3IQ           59      5 TK/SP7VC       59     15
QSO: 14172 PH 2013-10-27 0159 N3IQ           59      5 VU2RCT         59     22
QSO: 14168 PH 2013-10-27 0200 N3IQ           59      5 VP5DX          59      8
QSO:  7126 PH 2013-10-27 0207 N3IQ           59      5 P3N            59     20
QSO:  7200 PH 2013-10-27 0208 N3IQ           59      5 CR3A           59     33
QSO:  7243 PH 2013-10-27 0209 N3IQ           59      5 3V7A           59     33
QSO:  7225 PH 2013-10-27 0211 N3IQ           59      5 XP1A           59     40
QSO:  3768 PH 2013-10-27 0212 N3IQ           59      5 HG7T           59     15
QSO:  3726 PH 2013-10-27 0215 N3IQ           59      5 YU7U           59     15
QSO:  3720 PH 2013-10-27 0216 N3IQ           59      5 SM3EVR         59     14
QSO:  3818 PH 2013-10-27 0219 N3IQ           59      5 9A3B           59     15
QSO:  1878 PH 2013-10-27 0222 N3IQ           59      5 VY2LI          59      5
QSO:  1858 PH 2013-10-27 0226 N3IQ           59      5 ES9C           59     15
QSO:  3827 PH 2013-10-27 0230 N3IQ           59      5 UV5U           59     16
QSO:  3693 PH 2013-10-27 0231 N3IQ           59      5 GM2T           59     15
QSO:  7175 PH 2013-10-27 0232 N3IQ           59      5 OZ5E           59     14
QSO: 14276 PH 2013-10-27 0234 N3IQ           59      5 VE6SV          59      4
QSO: 21255 PH 2013-10-27 0312 N3IQ           59      5 VK4KW          59     30
QSO:  7168 PH 2013-10-27 0315 N3IQ           59      5 TM1T           59     14
QSO:  7161 PH 2013-10-27 0315 N3IQ           59      5 9A7A           59     15
QSO:  7155 PH 2013-10-27 0316 N3IQ           59      5 HA8JV          59     15
QSO:  7271 PH 2013-10-27 0316 N3IQ           59      5 DQ4W           59     14
QSO:  7213 PH 2013-10-27 0317 N3IQ           59      5 VE2DXY         59      2
QSO:  7234 PH 2013-10-27 0317 N3IQ           59      5 IR2L           59     15
QSO:  3699 PH 2013-10-27 0320 N3IQ           59      5 PI4COM         59     14
QSO:  3788 PH 2013-10-27 0322 N3IQ           59      5 DF0HQ          59     14
QSO:  3757 PH 2013-10-27 0331 N3IQ           59      5 VE3MIS         59      4
QSO:  3778 PH 2013-10-27 0332 N3IQ           59      5 SP3GEM         59     15
QSO:  3681 PH 2013-10-27 0334 N3IQ           59      5 HA30S          59     15
QSO:  3694 PH 2013-10-27 0335 N3IQ           59      5 IQ5PO          59     15
QSO:  3689 PH 2013-10-27 0336 N3IQ           59      5 G9V            59     14
QSO:  3692 PH 2013-10-27 0337 N3IQ           59      5 YY4JCF         59      9
QSO:  3692 PH 2013-10-27 0339 N3IQ           59      5 AG4C           59      5
QSO:  7238 PH 2013-10-27 0345 N3IQ           59      5 PJ4X           59      9
QSO: 14267 PH 2013-10-27 0359 N3IQ           59      5 A65BP          59     21
QSO: 14261 PH 2013-10-27 0401 N3IQ           59      5 RT0R           59     19
QSO: 14323 PH 2013-10-27 0401 N3IQ           59      5 4L0A           59     21
QSO: 14287 PH 2013-10-27 0402 N3IQ           59      5 9K2HN          59     21
QSO:  7177 PH 2013-10-27 0404 N3IQ           59      5 CR2X           59     14
QSO:  7251 PH 2013-10-27 0405 N3IQ           59      5 LN8W           59     14
QSO:  3741 PH 2013-10-27 0408 N3IQ           59      5 LZ9W           59     20
QSO:  3785 PH 2013-10-27 0409 N3IQ           59      5 II9P           59     15
QSO:  1853 PH 2013-10-27 0412 N3IQ           59      5 8P5A           59      8
QSO:  1846 PH 2013-10-27 0413 N3IQ           59      5 VY2TT          59      5
QSO:  7157 PH 2013-10-27 0416 N3IQ           59      5 ZS3D           59     38
QSO: 14161 PH 2013-10-27 0421 N3IQ           59      5 HR2WW          59      7
QSO:  7136 PH 2013-10-27 1124 N3IQ           59      5 KH7CW          59     31
QSO:  7198 PH 2013-10-27 1124 N3IQ           59      5 VC3R           59      4
QSO:  7197 PH 2013-10-27 1124 N3IQ           59      5 XE1H           59      6
QSO:  7141 PH 2013-10-27 1126 N3IQ           59      5 AH0BT          59     27
QSO:  7148 PH 2013-10-27 1128 N3IQ           59      5 AH2R           59     27
QSO: 14307 PH 2013-10-27 1436 N3IQ           59      5 OE5T           59     15
QSO: 21325 PH 2013-10-27 1437 N3IQ           59      5 9K2HN          59     21
QSO: 28915 PH 2013-10-27 1439 N3IQ           59      5 GJ2A           59     14
QSO: 28958 PH 2013-10-27 1439 N3IQ           59      5 DL3EA          59     14
QSO: 21429 PH 2013-10-27 1441 N3IQ           59      5 XW0YJY         59     26
QSO: 28356 PH 2013-10-27 1442 N3IQ           59      5 Z39A           59     15
QSO: 28304 PH 2013-10-27 1442 N3IQ           59      5 UW7LL          59     16
QSO: 28329 PH 2013-10-27 1443 N3IQ           59      5 IT9JOF         59     15
QSO: 28338 PH 2013-10-27 1444 N3IQ           59      5 RU3SD          59     16
QSO: 28359 PH 2013-10-27 1444 N3IQ           59      5 OH2BV          59     15
QSO: 28349 PH 2013-10-27 1446 N3IQ           59      5 OH6MW          59     15
QSO: 28370 PH 2013-10-27 1447 N3IQ           59      5 DC3RJ          59     14
QSO: 28389 PH 2013-10-27 1449 N3IQ           59      5 UT7E           59     16
QSO: 28403 PH 2013-10-27 1449 N3IQ           59      5 I0UZF          59     15
QSO: 28411 PH 2013-10-27 1449 N3IQ           59      5 9A8M           59     15
QSO: 28421 PH 2013-10-27 1450 N3IQ           59      5 SN9P           59     15
QSO: 28480 PH 2013-10-27 1450 N3IQ           59      5 CT3MD          59     33
QSO: 28485 PH 2013-10-27 1451 N3IQ           59      5 S51CK          59     15
QSO: 28492 PH 2013-10-27 1451 N3IQ           59      5 HG6N           59     15
QSO: 28504 PH 2013-10-27 1451 N3IQ           59      5 HG7T           59     15
QSO: 28506 PH 2013-10-27 1453 N3IQ           59      5 TM1T           59     14
QSO: 28516 PH 2013-10-27 1453 N3IQ           59      5 CN3A           59     33
QSO: 28518 PH 2013-10-27 1454 N3IQ           59      5 IR4M           59     15
QSO: 28316 PH 2013-10-27 1459 N3IQ           59      5 VU2RCT         59     22
QSO: 28340 PH 2013-10-27 1459 N3IQ           59      5 3Z2X           59     15
QSO: 28361 PH 2013-10-27 1500 N3IQ           59      5 UX4U           59     16
QSO: 28433 PH 2013-10-27 1500 N3IQ           59      5 SN2M           59     15
QSO: 28442 PH 2013-10-27 1501 N3IQ           59      5 UW1M           59     16
QSO: 28462 PH 2013-10-27 1501 N3IQ           59      5 SP9ATE         59     15
QSO: 28465 PH 2013-10-27 1502 N3IQ           59      5 SQ9ZAT         59     15
QSO: 28531 PH 2013-10-27 1503 N3IQ           59      5 HB9H           59     14
QSO: 28544 PH 2013-10-27 1504 N3IQ           59      5 SV9FBG         59     20
QSO: 28547 PH 2013-10-27 1504 N3IQ           59      5 OM8A           59     15
QSO: 28665 PH 2013-10-27 1508 N3IQ           59      5 SW5CC          59     20
QSO: 28423 PH 2013-10-27 1510 N3IQ           59      5 3V7A           59     33
QSO: 28431 PH 2013-10-27 1510 N3IQ           59      5 EA1DR          59     14
QSO: 28446 PH 2013-10-27 1511 N3IQ           59      5 TM7F           59     14
QSO: 21447 PH 2013-10-27 1511 N3IQ           59      5 IR5A           59     15
QSO: 21438 PH 2013-10-27 1512 N3IQ           59      5 YP7P           59     20
QSO: 21436 PH 2013-10-27 1512 N3IQ           59      5 DJ5QV          59     14
QSO: 21416 PH 2013-10-27 1513 N3IQ           59      5 RT7T           59     16
QSO: 21404 PH 2013-10-27 1515 N3IQ           59      5 UI2K           59     15
QSO: 21380 PH 2013-10-27 1515 N3IQ           59      5 OT5A           59     14
QSO: 21328 PH 2013-10-27 1516 N3IQ           59      5 S52OP          59     15
QSO: 21323 PH 2013-10-27 1516 N3IQ           59      5 ED5T           59     14
QSO: 21309 PH 2013-10-27 1517 N3IQ           59      5 TM6M           59     14
QSO: 21282 PH 2013-10-27 1517 N3IQ           59      5 YU1UN          59     15
QSO: 21255 PH 2013-10-27 1521 N3IQ           59      5 LX8M           59     14
QSO: 21245 PH 2013-10-27 1522 N3IQ           59      5 SQ2PHG         59     15
QSO: 21238 PH 2013-10-27 1523 N3IQ           59      5 RT6A           59     16
QSO: 21233 PH 2013-10-27 1525 N3IQ           59      5 TC90A          59     20
QSO: 21218 PH 2013-10-27 1526 N3IQ           59      5 ED1R           59     14
QSO: 21216 PH 2013-10-27 1526 N3IQ           59      5 7Z1SJ          59     21
QSO: 28793 PH 2013-10-27 1531 N3IQ           59      5 SQ5ASR         59     15
QSO: 28793 PH 2013-10-27 1532 N3IQ           59      5 SP5GDY         59     15
QSO: 28793 PH 2013-10-27 1532 N3IQ           59      5 YO7CDB         59     20
QSO: 28793 PH 2013-10-27 1533 N3IQ           59      5 IW2MVM         59     15
QSO: 28793 PH 2013-10-27 1533 N3IQ           59      5 IZ5JLF         59     15
QSO: 28793 PH 2013-10-27 1534 N3IQ           59      5 I7CSB          59     15
QSO: 28793 PH 2013-10-27 1534 N3IQ           59      5 IZ4DYP         59     15
QSO: 28793 PH 2013-10-27 1535 N3IQ           59      5 IW2MYH         59     15
QSO: 28793 PH 2013-10-27 1535 N3IQ           59      5 EE1A           59     14
QSO: 28793 PH 2013-10-27 1535 N3IQ           59      5 IR3Y           59     15
QSO: 28793 PH 2013-10-27 1535 N3IQ           59      5 IQ1CN          59     15
QSO: 28793 PH 2013-10-27 1536 N3IQ           59      5 F4DPW          59     14
QSO: 28793 PH 2013-10-27 1536 N3IQ           59      5 9A1P           59     15
QSO: 28793 PH 2013-10-27 1536 N3IQ           59      5 OM7M           59     15
QSO: 28793 PH 2013-10-27 1536 N3IQ           59      5 OM5MZ          59     15
QSO: 28793 PH 2013-10-27 1537 N3IQ           59      5 DL1YM          59     14
QSO: 28793 PH 2013-10-27 1537 N3IQ           59      5 HG8C           59     15
QSO: 28793 PH 2013-10-27 1537 N3IQ           59      5 I0KHY          59     15
QSO: 28793 PH 2013-10-27 1538 N3IQ           59      5 IW2FLB         59     15
QSO: 28793 PH 2013-10-27 1538 N3IQ           59      5 DJ1AA          59     14
QSO: 28793 PH 2013-10-27 1539 N3IQ           59      5 IM0QMA         59     15
QSO: 28793 PH 2013-10-27 1539 N3IQ           59      5 UT4TA          59     16
QSO: 28793 PH 2013-10-27 1539 N3IQ           59      5 IQ3WW          59     15
QSO: 28793 PH 2013-10-27 1539 N3IQ           59      5 DJ0QN          59     14
QSO: 28793 PH 2013-10-27 1540 N3IQ           59      5 DL7URH         59     14
QSO: 28793 PH 2013-10-27 1540 N3IQ           59      5 DL1YD          59     14
QSO: 28793 PH 2013-10-27 1541 N3IQ           59      5 DL1SWB         59     14
QSO: 28793 PH 2013-10-27 1541 N3IQ           59      5 9A6TKS         59     15
QSO: 28793 PH 2013-10-27 1542 N3IQ           59      5 DK6CQ          59     14
QSO: 28793 PH 2013-10-27 1544 N3IQ           59      5 UX2IW          59     16
QSO: 28793 PH 2013-10-27 1546 N3IQ           59      5 IZ3WXR         59     15
QSO: 28838 PH 2013-10-27 1548 N3IQ           59      5 CT9/R9DX       59     33
QSO: 28838 PH 2013-10-27 1550 N3IQ           59      5 UU2JQ          59     16
QSO: 28838 PH 2013-10-27 1550 N3IQ           59      5 G4IIY          59     14
QSO: 28838 PH 2013-10-27 1551 N3IQ           59      5 G4AZN          59     14
QSO: 28838 PH 2013-10-27 1551 N3IQ           59      5 W3GWU          59      5
QSO: 28838 PH 2013-10-27 1552 N3IQ           59      5 CT2IWW         59     14
QSO: 21405 PH 2013-10-27 1606 N3IQ           59      5 IZ3GNG         59     15
QSO: 21405 PH 2013-10-27 1608 N3IQ           59      5 OZ1XV          59     14
QSO: 21372 PH 2013-10-27 1612 N3IQ           59      5 GT8IOM         59     14
QSO: 28915 PH 2013-10-27 1613 N3IQ           59      5 MU0GSY         59     14
QSO: 28481 PH 2013-10-27 1918 N3IQ           59      5 RI1ANU         59     13
QSO: 28415 PH 2013-10-27 1918 N3IQ           59      5 FS/AA4VK       59      8
QSO: 28316 PH 2013-10-27 1920 N3IQ           59      5 OA4TT          59     10
QSO: 21300 PH 2013-10-27 1924 N3IQ           59      5 6Y1X           59      8
QSO: 21227 PH 2013-10-27 1924 N3IQ           59      5 FM5DN          59      8
QSO: 21365 PH 2013-10-27 1926 N3IQ           59      5 GI0KVQ         59     14
QSO: 21371 PH 2013-10-27 1926 N3IQ           59      5 VE2IM          59      2
QSO: 14347 PH 2013-10-27 1926 N3IQ           59      5 GJ2A           59     14
QSO: 14338 PH 2013-10-27 1927 N3IQ           59      5 DP6A           59     14
QSO: 14332 PH 2013-10-27 1927 N3IQ           59      5 S50G           59     15
QSO: 14320 PH 2013-10-27 1928 N3IQ           59      5 EA1DR          59     14
QSO: 14319 PH 2013-10-27 1928 N3IQ           59      5 HG7T           59     15
QSO: 14306 PH 2013-10-27 1929 N3IQ           59      5 S57AL          59     15
QSO: 14303 PH 2013-10-27 1929 N3IQ           59      5 DQ4W           59     14
QSO: 14300 PH 2013-10-27 1930 N3IQ           59      5 EA2DNR         59     14
QSO: 14298 PH 2013-10-27 1930 N3IQ           59      5 DJ8OG          59     14
QSO: 14296 PH 2013-10-27 1931 N3IQ           59      5 9A1P           59     15
QSO: 14291 PH 2013-10-27 1931 N3IQ           59      5 IO5O           59     15
QSO: 14288 PH 2013-10-27 1931 N3IQ           59      5 9A8M           59     15
QSO: 14286 PH 2013-10-27 1931 N3IQ           59      5 OM3SEM         59     15
QSO: 14280 PH 2013-10-27 1932 N3IQ           59      5 OM8A           59     15
QSO: 14269 PH 2013-10-27 1932 N3IQ           59      5 SN2B           59     15
QSO: 14263 PH 2013-10-27 1933 N3IQ           59      5 HB9H           59     14
QSO: 14261 PH 2013-10-27 1933 N3IQ           59      5 EE3A           59     14
QSO: 14256 PH 2013-10-27 1935 N3IQ           59      5 OE2E           59     15
QSO: 14252 PH 2013-10-27 1936 N3IQ           59      5 SV9FBG         59     20
QSO: 14250 PH 2013-10-27 1936 N3IQ           59      5 DR5N           59     14
QSO: 14244 PH 2013-10-27 1936 N3IQ           59      5 TM6M           59     14
QSO: 14242 PH 2013-10-27 1936 N3IQ           59      5 9A7A           59     15
QSO: 14241 PH 2013-10-27 1937 N3IQ           59      5 OK7O           59     15
QSO: 14239 PH 2013-10-27 1937 N3IQ           59      5 ED3X           59     14
QSO: 14235 PH 2013-10-27 1938 N3IQ           59      5 TM2T           59     14
QSO: 14216 PH 2013-10-27 1940 N3IQ           59      5 E2E            59     26
QSO: 21432 PH 2013-10-27 1941 N3IQ           59      5 G5W            59     14
QSO: 21408 PH 2013-10-27 1941 N3IQ           59      5 KL7KY          59      1
QSO: 21383 PH 2013-10-27 1942 N3IQ           59      5 EA1FDI         59     14
QSO: 21380 PH 2013-10-27 1943 N3IQ           59      5 EA8AH          59     33
QSO: 21360 PH 2013-10-27 1945 N3IQ           59      5 EA8BTQ         59     33
QSO: 21354 PH 2013-10-27 1946 N3IQ           59      5 EI4KF          59     14
QSO: 21316 PH 2013-10-27 1946 N3IQ           59      5 GM6NX          59     14
QSO: 21295 PH 2013-10-27 1947 N3IQ           59      5 CT3MD          59     33
QSO: 14322 PH 2013-10-27 1947 N3IQ           59      5 EA4TX          59     14
QSO: 14336 PH 2013-10-27 1948 N3IQ           59      5 F4FFH          59     14
QSO: 14330 PH 2013-10-27 1948 N3IQ           59      5 PI4DX          59     14
QSO: 28662 PH 2013-10-27 1950 N3IQ           59      5 PU2TRX         59     11
QSO: 28655 PH 2013-10-27 1950 N3IQ           59      5 PR5D           59     11
QSO: 28650 PH 2013-10-27 1950 N3IQ           59      5 PY3OZ          59     11
QSO: 28646 PH 2013-10-27 1951 N3IQ           59      5 VA6MA          59      4
QSO: 28639 PH 2013-10-27 1951 N3IQ           59      5 VE7JH          59      3
QSO: 28635 PH 2013-10-27 1952 N3IQ           59      5 CW3A           59     13
QSO: 28633 PH 2013-10-27 1952 N3IQ           59      5 CE3CT          59     12
QSO: 28627 PH 2013-10-27 1952 N3IQ           59      5 LO7H           59     13
QSO: 28620 PH 2013-10-27 1953 N3IQ           59      5 LU1ALF         59     13
