START-OF-LOG: 3.0
CREATED-BY: DXKEEPER 11.4.8
CONTEST: CQ-WW-SSB
CALLSIGN: WA8Y
LOCATION: MI
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-MODE: SSB
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-POWER: HIGH
CATEGORY-STATION: FIXED
CATEGORY-TIME:
CATEGORY-TRANSMITTER: ONE
OFFTIME: 10/26/2013  0000 10/27/2013  2359
QSO: 28537 PH 2013-10-26 1556 WA8Y     59 04 SN2B             59 15
QSO: 28545 PH 2013-10-26 1605 WA8Y     59 04 HG7T             59 15
QSO: 28548 PH 2013-10-26 1605 WA8Y     59 04 F8CMF            59 14
QSO: 28551 PH 2013-10-26 1606 WA8Y     59 04 OT5A             59 14
QSO: 28553 PH 2013-10-26 1607 WA8Y     59 04 LY7A             59 14
QSO: 28555 PH 2013-10-26 1609 WA8Y     59 04 IR5A             59 15
QSO: 28560 PH 2013-10-26 1613 WA8Y     59 04 EB6AOK           59 14
QSO: 28563 PH 2013-10-26 1614 WA8Y     59 04 OH5Z             59 15
QSO: 28565 PH 2013-10-26 1615 WA8Y     59 04 OM8A             59 15
QSO: 28568 PH 2013-10-26 1615 WA8Y     59 04 M7X              59 14
QSO: 28570 PH 2013-10-26 1616 WA8Y     59 04 M4A              59 14
QSO: 28572 PH 2013-10-26 1616 WA8Y     59 04 OK7K             59 15
QSO: 28576 PH 2013-10-26 1617 WA8Y     59 04 ED5J             59 14
QSO: 28578 PH 2013-10-26 1618 WA8Y     59 04 S57AL            59 15
QSO: 28579 PH 2013-10-26 1618 WA8Y     59 04 9A3VM            59 15
QSO: 28581 PH 2013-10-26 1619 WA8Y     59 04 HA3DX            59 15
QSO: 28584 PH 2013-10-26 1621 WA8Y     59 04 SQ9ZAT           59 15
QSO: 28585 PH 2013-10-26 1622 WA8Y     59 04 9A9DX            59 15
QSO: 28586 PH 2013-10-26 1623 WA8Y     59 04 EA5/LB7Q         59 15
QSO: 28589 PH 2013-10-26 1629 WA8Y     59 04 IO5O             59 15
QSO: 28591 PH 2013-10-26 1631 WA8Y     59 04 AY8A             59 13
QSO: 28593 PH 2013-10-26 1632 WA8Y     59 04 F4DPW            59 14
QSO: 28594 PH 2013-10-26 1634 WA8Y     59 04 LP1H             59 13
QSO: 28599 PH 2013-10-26 1635 WA8Y     59 04 TM0M             59 14
QSO: 28601 PH 2013-10-26 1638 WA8Y     59 04 TK/SP7VC         59 15
QSO: 28602 PH 2013-10-26 1639 WA8Y     59 04 OH5Z             59 15
QSO: 28604 PH 2013-10-26 1640 WA8Y     59 04 F4FFH            59 14
QSO: 28606 PH 2013-10-26 1642 WA8Y     59 04 S57S             59 15
QSO: 28612 PH 2013-10-26 1717 WA8Y     59 04 XE1RCS           59 06
QSO: 28630 PH 2013-10-26 1722 WA8Y     59 04 IK5MEJ           59 15
QSO: 28642 PH 2013-10-26 1723 WA8Y     59 04 SK3W             59 14
QSO: 28646 PH 2013-10-26 1723 WA8Y     59 04 OK7O             59 15
QSO: 28648 PH 2013-10-26 1724 WA8Y     59 04 EF8U             59 33
QSO: 28665 PH 2013-10-26 1725 WA8Y     59 04 CQ3L             59 33
QSO: 28669 PH 2013-10-26 1725 WA8Y     59 04 EA1BD            59 14
QSO: 28675 PH 2013-10-26 1726 WA8Y     59 04 ED5T             59 14
QSO: 28682 PH 2013-10-26 1727 WA8Y     59 04 VC3R             59 04
QSO: 28686 PH 2013-10-26 1728 WA8Y     59 04 EA4KD            59 14
QSO: 28688 PH 2013-10-26 1728 WA8Y     59 04 EI6JK            59 14
QSO: 28692 PH 2013-10-26 1729 WA8Y     59 04 EI4GXB           59 14
QSO: 28695 PH 2013-10-26 1730 WA8Y     59 04 CR2X             59 14
QSO: 28711 PH 2013-10-26 1734 WA8Y     59 04 EI2CN            59 14
QSO: 28719 PH 2013-10-26 1735 WA8Y     59 04 G3ZQH            59 14
QSO: 28720 PH 2013-10-26 1736 WA8Y     59 04 G5W              59 14
QSO: 28737 PH 2013-10-26 1736 WA8Y     59 04 EI9E             59 14
QSO: 28753 PH 2013-10-26 1737 WA8Y     59 04 CR2T             59 14
QSO: 28762 PH 2013-10-26 1739 WA8Y     59 04 EA8EW            59 33
QSO: 28777 PH 2013-10-26 1740 WA8Y     59 04 G5D              59 14
QSO: 28790 PH 2013-10-26 1741 WA8Y     59 04 DL7OK            59 14
QSO: 28800 PH 2013-10-26 1742 WA8Y     59 04 DP6T             59 14
QSO: 28806 PH 2013-10-26 1742 WA8Y     59 04 GM2T             59 14
QSO: 28824 PH 2013-10-26 1744 WA8Y     59 04 CN2AA            59 33
QSO: 28843 PH 2013-10-26 1745 WA8Y     59 04 F8ATS            59 14
QSO: 21205 PH 2013-10-26 1749 WA8Y     59 04 OM7M             59 15
QSO: 21204 PH 2013-10-26 1749 WA8Y     59 04 PI4M             59 14
QSO: 21220 PH 2013-10-26 1752 WA8Y     59 04 ED9Z             59 33
QSO: 21226 PH 2013-10-26 1754 WA8Y     59 04 OL8M             59 15
QSO: 21239 PH 2013-10-26 1756 WA8Y     59 04 YP0C             59 20
QSO: 21241 PH 2013-10-26 1758 WA8Y     59 04 9A8M             59 15
QSO: 21242 PH 2013-10-26 1759 WA8Y     59 04 OT5A             59 14
QSO: 21250 PH 2013-10-26 1801 WA8Y     59 04 SO4R             59 15
QSO: 21252 PH 2013-10-26 1802 WA8Y     59 04 LY5R             59 15
QSO: 21254 PH 2013-10-26 1803 WA8Y     59 04 OK7O             59 15
QSO: 21259 PH 2013-10-26 1804 WA8Y     59 04 OM3SEM           59 15
QSO: 21260 PH 2013-10-26 1807 WA8Y     59 04 YL2SM            59 15
QSO: 21261 PH 2013-10-26 1808 WA8Y     59 04 IR4X             59 15
QSO: 21263 PH 2013-10-26 1808 WA8Y     59 04 HF3A             59 15
QSO: 21264 PH 2013-10-26 1810 WA8Y     59 04 IB9T             59 15
QSO: 21265 PH 2013-10-26 1810 WA8Y     59 04 DK0PB            59 14
QSO: 21274 PH 2013-10-26 1812 WA8Y     59 04 PI4DX            59 14
QSO: 21279 PH 2013-10-26 1814 WA8Y     59 04 II9P             59 15
QSO: 21282 PH 2013-10-26 1815 WA8Y     59 04 HB9EE            59 14
QSO: 21283 PH 2013-10-26 1816 WA8Y     59 04 ES9C             59 15
QSO: 21284 PH 2013-10-26 1816 WA8Y     59 04 HG6N             59 15
QSO: 21286 PH 2013-10-26 1817 WA8Y     59 04 ON4UN            59 14
QSO: 21288 PH 2013-10-26 1818 WA8Y     59 04 LA7GNA           59 14
QSO: 21290 PH 2013-10-26 1819 WA8Y     59 04 EA1HOE           59 14
QSO: 21293 PH 2013-10-26 1820 WA8Y     59 04 TM1T             59 14
QSO: 21294 PH 2013-10-26 1822 WA8Y     59 04 OH1F             59 15
QSO: 21296 PH 2013-10-26 1823 WA8Y     59 04 DF0HQ            59 14
QSO: 21298 PH 2013-10-26 1824 WA8Y     59 04 TM6M             59 14
QSO: 21300 PH 2013-10-26 1825 WA8Y     59 04 EA1KY            59 14
QSO: 21302 PH 2013-10-26 1826 WA8Y     59 04 9A9A             59 15
QSO: 21304 PH 2013-10-26 1826 WA8Y     59 04 DK6XZ            59 14
QSO: 21307 PH 2013-10-26 1827 WA8Y     59 04 EA3C             59 14
QSO: 21307 PH 2013-10-26 1828 WA8Y     59 04 EE3C             59 14
QSO: 21308 PH 2013-10-26 1828 WA8Y     59 04 II2S             59 15
QSO: 21311 PH 2013-10-26 1829 WA8Y     59 04 S54ZZ            59 15
QSO: 21312 PH 2013-10-26 1831 WA8Y     59 04 OH5Z             59 15
QSO: 21313 PH 2013-10-26 1832 WA8Y     59 04 G6MC             59 14
QSO: 21316 PH 2013-10-26 1833 WA8Y     59 04 IK4TVP           59 15
QSO: 21317 PH 2013-10-26 1834 WA8Y     59 04 EA7OT            59 14
QSO: 21317 PH 2013-10-26 1835 WA8Y     59 04 OM5M             59 15
QSO: 21319 PH 2013-10-26 1835 WA8Y     59 04 OH0Z             59 15
QSO: 21320 PH 2013-10-26 1835 WA8Y     59 04 DR1A             59 14
QSO: 21323 PH 2013-10-26 1836 WA8Y     59 04 G8DX             59 14
QSO: 21325 PH 2013-10-26 1836 WA8Y     59 04 YU1UN            59 15
QSO: 21326 PH 2013-10-26 1837 WA8Y     59 04 SQ6PLH           59 15
QSO: 21332 PH 2013-10-26 1841 WA8Y     59 04 EI4GYB           59 14
QSO: 21334 PH 2013-10-26 1841 WA8Y     59 04 D4C              59 35
QSO: 21339 PH 2013-10-26 1843 WA8Y     59 04 EE3A             59 14
QSO: 21340 PH 2013-10-26 1844 WA8Y     59 04 CR6K             59 14
QSO: 21346 PH 2013-10-26 1844 WA8Y     59 04 OH2XX            59 15
QSO: 21349 PH 2013-10-26 1845 WA8Y     59 04 OE2S             59 15
QSO: 21351 PH 2013-10-26 1846 WA8Y     59 04 DJ8OG            59 14
QSO: 21352 PH 2013-10-26 1846 WA8Y     59 04 ED5T             59 14
QSO: 21360 PH 2013-10-26 1848 WA8Y     59 04 S52ZW            59 15
QSO: 21361 PH 2013-10-26 1848 WA8Y     59 04 DP6T             59 14
QSO: 21362 PH 2013-10-26 1849 WA8Y     59 04 SM0T             59 14
QSO: 21367 PH 2013-10-26 1850 WA8Y     59 04 S50G             59 15
QSO: 21371 PH 2013-10-26 1851 WA8Y     59 04 IO1T             59 15
QSO: 21373 PH 2013-10-26 1852 WA8Y     59 04 CN2AA            59 33
QSO: 21375 PH 2013-10-26 1853 WA8Y     59 04 OL7M             59 15
QSO: 21377 PH 2013-10-26 1854 WA8Y     59 04 GM0UDL           59 14
QSO: 21378 PH 2013-10-26 1855 WA8Y     59 04 IW2HAJ           59 15
QSO: 21380 PH 2013-10-26 1856 WA8Y     59 04 DQ8N             59 14
QSO: 21384 PH 2013-10-26 1857 WA8Y     59 04 S50A             59 15
QSO: 21386 PH 2013-10-26 1857 WA8Y     59 04 OM8A             59 15
QSO: 21388 PH 2013-10-26 1858 WA8Y     59 04 CR2X             59 14
QSO: 21390 PH 2013-10-26 1858 WA8Y     59 04 CQ3L             59 33
QSO: 21398 PH 2013-10-26 1903 WA8Y     59 04 E71A             59 15
QSO: 21400 PH 2013-10-26 1904 WA8Y     59 04 OE3K             59 15
QSO: 21404 PH 2013-10-26 1905 WA8Y     59 04 HA30S            59 15
QSO: 21407 PH 2013-10-26 1905 WA8Y     59 04 YT9A             59 15
QSO: 21409 PH 2013-10-26 1906 WA8Y     59 04 SN2B             59 15
QSO: 21410 PH 2013-10-26 1907 WA8Y     59 04 MM0AMW           59 14
QSO: 21412 PH 2013-10-26 1908 WA8Y     59 04 IO4W             59 15
QSO: 21413 PH 2013-10-26 1908 WA8Y     59 04 DK5QN            59 14
QSO: 21415 PH 2013-10-26 1909 WA8Y     59 04 EA6AZ            59 14
QSO: 21423 PH 2013-10-26 1911 WA8Y     59 04 EA5AER           59 14
QSO: 21425 PH 2013-10-26 1911 WA8Y     59 04 DL4MCF           59 14
QSO: 21427 PH 2013-10-26 1913 WA8Y     59 04 OK5W             59 15
QSO: 21430 PH 2013-10-26 1913 WA8Y     59 04 DJ5MW            59 14
QSO: 21431 PH 2013-10-26 1914 WA8Y     59 04 S53M             59 15
QSO: 21433 PH 2013-10-26 1914 WA8Y     59 04 F4FFH            59 14
QSO: 21435 PH 2013-10-26 1915 WA8Y     59 04 S57AL            59 15
QSO: 21438 PH 2013-10-26 1917 WA8Y     59 04 SN5X             59 15
QSO: 21444 PH 2013-10-26 1919 WA8Y     59 04 XA1FDI           59 14
QSO: 14157 PH 2013-10-26 1925 WA8Y     59 04 SP9AQF           59 15
QSO: 14159 PH 2013-10-26 1926 WA8Y     59 04 LZ6C             59 20
QSO: 14162 PH 2013-10-26 1929 WA8Y     59 04 EE3A             59 14
QSO: 14167 PH 2013-10-26 1930 WA8Y     59 04 LZ5R             59 20
QSO: 14169 PH 2013-10-26 1932 WA8Y     59 04 LY5R             59 15
QSO: 14172 PH 2013-10-26 1933 WA8Y     59 04 SM0T             59 14
QSO: 14173 PH 2013-10-26 1933 WA8Y     59 04 HA3DX            59 15
QSO: 14176 PH 2013-10-26 1934 WA8Y     59 04 OL7T             59 15
QSO: 14179 PH 2013-10-26 1935 WA8Y     59 04 IR3Z             59 15
QSO: 14179 PH 2013-10-26 1936 WA8Y     59 04 SV5DVL           59 20
QSO: 14182 PH 2013-10-26 1937 WA8Y     59 04 OL5W             59 15
QSO: 14184 PH 2013-10-26 1939 WA8Y     59 04 ON5GC            59 14
QSO: 14186 PH 2013-10-26 1940 WA8Y     59 04 YT1A             59 15
QSO: 14193 PH 2013-10-26 1942 WA8Y     59 04 DB2B             59 14
QSO: 14196 PH 2013-10-26 1942 WA8Y     59 04 PA3AAV           59 14
QSO: 14197 PH 2013-10-26 1942 WA8Y     59 04 MD2C             59 14
QSO: 14198 PH 2013-10-26 1943 WA8Y     59 04 PC2T             59 14
QSO: 14200 PH 2013-10-26 1943 WA8Y     59 04 LZ9W             59 20
QSO: 14201 PH 2013-10-26 1944 WA8Y     59 04 DR5N             59 14
QSO: 14203 PH 2013-10-26 1945 WA8Y     59 04 PI4COM           59 14
QSO: 14205 PH 2013-10-26 1945 WA8Y     59 04 OM7M             59 15
QSO: 14206 PH 2013-10-26 1946 WA8Y     59 04 OE5T             59 15
QSO: 14209 PH 2013-10-26 1948 WA8Y     59 04 YT3Z             59 15
QSO: 14213 PH 2013-10-26 1950 WA8Y     59 04 GM0B             59 14
QSO: 14217 PH 2013-10-26 1951 WA8Y     59 04 OL4A             59 15
QSO: 14219 PH 2013-10-26 1952 WA8Y     59 04 DK7AH            59 14
QSO: 14220 PH 2013-10-26 1954 WA8Y     59 04 ED1T             59 14
QSO: 14223 PH 2013-10-26 1956 WA8Y     59 04 DR8A             59 16
QSO: 14224 PH 2013-10-26 1957 WA8Y     59 04 HB9H             59 14
QSO: 14225 PH 2013-10-26 1958 WA8Y     59 04 ED2W             59 14
QSO: 14226 PH 2013-10-26 1958 WA8Y     59 04 G2F              59 14
QSO: 14227 PH 2013-10-26 1959 WA8Y     59 04 CR6P             59 14
QSO: 14232 PH 2013-10-26 2001 WA8Y     59 04 SP6PWT           59 15
QSO: 14235 PH 2013-10-26 2003 WA8Y     59 04 HG7T             59 15
QSO: 14237 PH 2013-10-26 2004 WA8Y     59 04 DF0HQ            59 14
QSO: 14237 PH 2013-10-26 2006 WA8Y     59 04 ED1R             59 14
QSO: 14239 PH 2013-10-26 2007 WA8Y     59 04 TM6M             59 14
QSO: 14242 PH 2013-10-26 2008 WA8Y     59 04 EA7LL            59 14
QSO: 14243 PH 2013-10-26 2008 WA8Y     59 04 IR2L            59 14
QSO: 14245 PH 2013-10-26 2010 WA8Y     59 04 YU0T             59 15
QSO: 14252 PH 2013-10-26 2011 WA8Y     59 04 G100RSGB         59 14
QSO: 14256 PH 2013-10-26 2016 WA8Y     59 04 SN2B             59 15
QSO: 14259 PH 2013-10-26 2016 WA8Y     59 04 GM2V             59 14
QSO: 14261 PH 2013-10-26 2019 WA8Y     59 04 YT8A             59 15
QSO: 14263 PH 2013-10-26 2019 WA8Y     59 04 PF5A             59 14
QSO: 14264 PH 2013-10-26 2021 WA8Y     59 04 9A8M             59 15
QSO: 14266 PH 2013-10-26 2021 WA8Y     59 04 IR5A             59 15
QSO: 14268 PH 2013-10-26 2022 WA8Y     59 04 G3TBK            59 14
QSO: 14269 PH 2013-10-26 2024 WA8Y     59 04 S53M             59 15
QSO: 14271 PH 2013-10-26 2025 WA8Y     59 04 OM5M             59 15
QSO: 14275 PH 2013-10-26 2026 WA8Y     59 04 OZ5E             59 15
QSO: 14278 PH 2013-10-26 2027 WA8Y     59 04 TM4L             59 14
QSO: 14279 PH 2013-10-26 2028 WA8Y     59 04 DK6EJ            59 14
QSO: 14282 PH 2013-10-26 2029 WA8Y     59 04 EF7X             59 14
QSO: 14287 PH 2013-10-26 2030 WA8Y     59 04 9A1P             59 15
QSO: 14287 PH 2013-10-26 2030 WA8Y     59 04 S50G             59 15
QSO: 14290 PH 2013-10-26 2031 WA8Y     59 04 PI4DX            59 14
QSO: 14292 PH 2013-10-26 2032 WA8Y     59 04 G4IIY            59 14
QSO: 14293 PH 2013-10-26 2033 WA8Y     59 04 LN1B             59 14
QSO: 14295 PH 2013-10-26 2034 WA8Y     59 04 S53DOS           59 15
QSO: 14297 PH 2013-10-26 2034 WA8Y     59 04 OK7O             59 15
QSO: 14299 PH 2013-10-26 2035 WA8Y     59 04 S57AL            59 15
QSO: 14300 PH 2013-10-26 2036 WA8Y     59 04 IO5O             59 15
QSO: 14306 PH 2013-10-26 2037 WA8Y     59 04 OK5W             59 15
QSO: 14309 PH 2013-10-26 2038 WA8Y     59 04 DR1A             59 14
QSO: 14312 PH 2013-10-26 2038 WA8Y     59 04 IR4M             59 15
QSO: 14315 PH 2013-10-26 2039 WA8Y     59 04 OM8A             59 15
QSO: 14317 PH 2013-10-26 2039 WA8Y     59 04 9A7A             59 15
QSO: 14320 PH 2013-10-26 2040 WA8Y     59 04 E73M             59 15
QSO: 14325 PH 2013-10-26 2041 WA8Y     59 04 DL0CS            59 14
QSO: 14326 PH 2013-10-26 2042 WA8Y     59 04 G5W              59 14
QSO: 14330 PH 2013-10-26 2043 WA8Y     59 04 D4C              59 35
QSO: 14332 PH 2013-10-26 2044 WA8Y     59 04 EA7OT            59 14
QSO: 14337 PH 2013-10-26 2045 WA8Y     59 04 F6BGC            59 14
QSO: 14345 PH 2013-10-26 2046 WA8Y     59 04 S52ZW            59 15
QSO: 14346 PH 2013-10-26 2047 WA8Y     59 04 ED3X             59 14
QSO:  7175 PH 2013-10-26 2050 WA8Y     59 04 OL4A             59 15
QSO:  7140 PH 2013-10-26 2100 WA8Y     59 04 IV3GFL           59 15
QSO:  7129 PH 2013-10-26 2105 WA8Y     59 04 RU1A             59 16
QSO:  7143 PH 2013-10-26 2110 WA8Y     59 04 OM0M             59 15
QSO:  7154 PH 2013-10-26 2113 WA8Y     59 04 DR5N             59 15
QSO:  7165 PH 2013-10-26 2116 WA8Y     59 04 IK0GDG           59 15
QSO:  7168 PH 2013-10-26 2118 WA8Y     59 04 TM1A             59 14
QSO:  7171 PH 2013-10-26 2120 WA8Y     59 04 GM2T             59 14
QSO: 28304 PH 2013-10-26 2129 WA8Y     59 04 W9RSC            59 08
QSO: 28307 PH 2013-10-26 2130 WA8Y     59 04 ZZ2T             59 11
QSO: 28320 PH 2013-10-26 2131 WA8Y     59 04 LU2AYB           59 13
QSO: 28323 PH 2013-10-26 2131 WA8Y     59 04 PY2UD            59 11
QSO: 28346 PH 2013-10-26 2143 WA8Y     59 04 LU7MT            59 13
QSO: 28357 PH 2013-10-26 2144 WA8Y     59 04 PX2B             59 11
QSO: 28366 PH 2013-10-26 2150 WA8Y     59 04 PY1NX            59 11
QSO: 28369 PH 2013-10-26 2151 WA8Y     59 04 LU5CB            59 13
QSO: 28374 PH 2013-10-26 2154 WA8Y     59 04 WL7E             59 01
QSO: 28378 PH 2013-10-26 2218 WA8Y     59 04 JA0WKO           59 25
QSO: 28383 PH 2013-10-26 2219 WA8Y     59 04 LU8YE            59 13
QSO: 28389 PH 2013-10-26 2220 WA8Y     59 04 VP5DX            59 08
QSO: 28393 PH 2013-10-26 2222 WA8Y     59 04 JF1SQC           59 25
QSO: 28401 PH 2013-10-26 2224 WA8Y     59 04 KH7XX            59 31
QSO: 28403 PH 2013-10-26 2227 WA8Y     59 04 JA2FJP           59 25
QSO: 28406 PH 2013-10-26 2232 WA8Y     59 04 JA5FDJ           59 25
QSO: 28410 PH 2013-10-26 2233 WA8Y     59 04 LU4FM            59 14
QSO: 28412 PH 2013-10-26 2236 WA8Y     59 04 JH4MGU           59 25
QSO: 28429 PH 2013-10-26 2237 WA8Y     59 04 3G3W             59 12
QSO: 28436 PH 2013-10-26 2246 WA8Y     59 04 PX2C             59 11
QSO: 28436 PH 2013-10-26 2252 WA8Y     59 04 CA3KHZ           59 12
QSO: 28440 PH 2013-10-26 2254 WA8Y     59 04 LW1EUD           59 13
QSO: 28457 PH 2013-10-26 2257 WA8Y     59 04 JQ1BVI           59 25
QSO: 28482 PH 2013-10-26 2302 WA8Y     59 04 VK2GGC           59 30
QSO: 28482 PH 2013-10-26 2304 WA8Y     59 04 VK4GMH           59 30
QSO: 28483 PH 2013-10-26 2305 WA8Y     59 04 JA0QNJ           59 25
QSO: 28486 PH 2013-10-26 2305 WA8Y     59 04 CE3OVE           59 12
QSO: 28490 PH 2013-10-26 2306 WA8Y     59 04 VA7FC            59 03
QSO: 28493 PH 2013-10-26 2307 WA8Y     59 04 AH2R             59 27
QSO:  7140 PH 2013-10-26 2344 WA8Y     59 04 IV3GFL           59 15
QSO:  7140 PH 2013-10-26 2347 WA8Y     59 04 IV3GFL           59 15
QSO:  7144 PH 2013-10-26 2348 WA8Y     59 04 RL3A             59 16
QSO:  7146 PH 2013-10-26 2349 WA8Y     59 04 P33W             59 20
QSO:  7149 PH 2013-10-26 2352 WA8Y     59 04 RU1A             59 16
QSO:  7149 PH 2013-10-26 2353 WA8Y     59 04 HF9Q             59 15
QSO:  7151 PH 2013-10-26 2354 WA8Y     59 04 S54ZZ            59 15
QSO:  7157 PH 2013-10-27 0001 WA8Y     59 04 GM6NX            59 14
QSO:  7163 PH 2013-10-27 0004 WA8Y     59 04 OM7M             59 15
QSO:  7165 PH 2013-10-27 0006 WA8Y     59 04 DM6DX            59 14
QSO:  7171 PH 2013-10-27 0008 WA8Y     59 04 OK7O             59 15
QSO:  7173 PH 2013-10-27 0009 WA8Y     59 04 S50G             59 15
QSO:  7174 PH 2013-10-27 0012 WA8Y     59 04 SN2B             59 15
QSO:  7175 PH 2013-10-27 0012 WA8Y     59 04 DQ4W             59 14
QSO:  7177 PH 2013-10-27 0014 WA8Y     59 04 HB9EE            59 14
QSO:  7181 PH 2013-10-27 0017 WA8Y     59 04 IB9T             59 15
QSO:  7183 PH 2013-10-27 0018 WA8Y     59 04 CR6K             59 14
QSO:  7183 PH 2013-10-27 0020 WA8Y     59 04 M7X              59 14
QSO:  7185 PH 2013-10-27 0021 WA8Y     59 04 LZ9W             59 20
QSO:  7186 PH 2013-10-27 0021 WA8Y     59 04 IO5O             59 15
QSO:  7197 PH 2013-10-27 0028 WA8Y     59 04 IR4M             59 14
QSO:  7199 PH 2013-10-27 0029 WA8Y     59 04 D4C              59 35
QSO:  7219 PH 2013-10-27 0035 WA8Y     59 04 VE2DXY           59 02
QSO:  3734 PH 2013-10-27 0046 WA8Y     59 04 P3N              59 20
QSO:  3791 PH 2013-10-27 0103 WA8Y     59 04 VE3ZF            59 04
QSO: 14239 PH 2013-10-27 0113 WA8Y     59 04 HK1NA            59 09
QSO: 14235 PH 2013-10-27 0115 WA8Y     59 04 PR5D             59 11
QSO: 14232 PH 2013-10-27 0116 WA8Y     59 04 FM5FJ            59 08
QSO: 14224 PH 2013-10-27 0118 WA8Y     59 04 ZP5WBM           59 11
QSO: 14219 PH 2013-10-27 0119 WA8Y     59 04 3G3I             59 12
QSO: 14217 PH 2013-10-27 0120 WA8Y     59 04 KP2M             59 08
QSO: 14216 PH 2013-10-27 0122 WA8Y     59 04 CE2MT            59 12
QSO: 14211 PH 2013-10-27 0125 WA8Y     59 04 TI8M             59 07
QSO: 14207 PH 2013-10-27 0126 WA8Y     59 04 XR6T             59 12
QSO: 14204 PH 2013-10-27 0127 WA8Y     59 04 P49Y             59 09
QSO: 14202 PH 2013-10-27 0128 WA8Y     59 04 P40P             59 09
QSO: 14201 PH 2013-10-27 0135 WA8Y     59 04 B9/BY9GA         59 23
QSO: 14199 PH 2013-10-27 0137 WA8Y     59 04 HK3C             59 09
QSO: 14187 PH 2013-10-27 0141 WA8Y     59 04 CN3A             59 33
QSO: 14182 PH 2013-10-27 0143 WA8Y     59 04 CR5T             59 14
QSO: 14168 PH 2013-10-27 0145 WA8Y     59 04 VP5DX            59 08
QSO: 14243 PH 2013-10-27 0150 WA8Y     59 04 TI5W             59 07
QSO: 14248 PH 2013-10-27 0153 WA8Y     59 04 EA6SX            59 14
QSO: 14249 PH 2013-10-27 0154 WA8Y     59 04 IO1T             59 15
QSO: 14254 PH 2013-10-27 0155 WA8Y     59 04 PJ4X             59 09
QSO: 14261 PH 2013-10-27 0159 WA8Y     59 04 HC1JQ            59 10
QSO: 14269 PH 2013-10-27 0204 WA8Y     59 04 IG9Y             59 33
QSO: 14284 PH 2013-10-27 0208 WA8Y     59 04 TK/SP7VC         59 15
QSO: 14286 PH 2013-10-27 0215 WA8Y     59 04 HI3TEJ           59 08
QSO: 14290 PH 2013-10-27 0218 WA8Y     59 04 ZY2A             59 11
QSO: 14292 PH 2013-10-27 0218 WA8Y     59 04 8P5A             59 08
QSO: 14296 PH 2013-10-27 0219 WA8Y     59 04 LU9UM            59 13
QSO: 14298 PH 2013-10-27 0219 WA8Y     59 04 PX2W             59 11
QSO: 14301 PH 2013-10-27 0222 WA8Y     59 04 RX0AE            59 18
QSO: 14305 PH 2013-10-27 0223 WA8Y     59 04 LU8YE            59 13
QSO: 14313 PH 2013-10-27 0224 WA8Y     59 04 JA3YBK           59 25
QSO: 14318 PH 2013-10-27 0225 WA8Y     59 04 CE3CT            59 12
QSO: 14321 PH 2013-10-27 0227 WA8Y     59 04 OH8X             59 15
QSO: 14328 PH 2013-10-27 0228 WA8Y     59 04 CX2DK            59 13
QSO: 14336 PH 2013-10-27 0230 WA8Y     59 04 LP1H             59 13
QSO: 14344 PH 2013-10-27 0231 WA8Y     59 04 V26B             59 08
QSO:  3734 PH 2013-10-27 0240 WA8Y     59 04 OL4A             59 15
QSO:  3726 PH 2013-10-27 0243 WA8Y     59 04 YU7U             59 15
QSO:  3713 PH 2013-10-27 0246 WA8Y     59 04 GM0B             59 14
QSO:  3741 PH 2013-10-27 0254 WA8Y     59 04 LZ9W             59 20
QSO:  3753 PH 2013-10-27 0259 WA8Y     59 04 DP7D             59 14
QSO:  3759 PH 2013-10-27 0305 WA8Y     59 04 9A1P             59 15
QSO:  3760 PH 2013-10-27 0306 WA8Y     59 04 ED1R             59 14
QSO:  3767 PH 2013-10-27 0309 WA8Y     59 04 IO5A             59 15
QSO:  3770 PH 2013-10-27 0312 WA8Y     59 04 VE3CX            59 04
QSO:  3775 PH 2013-10-27 0314 WA8Y     59 04 DR1A             59 14
QSO:  3778 PH 2013-10-27 0317 WA8Y     59 04 SP3GEM           59 15
QSO:  3791 PH 2013-10-27 0324 WA8Y     59 04 DF0HQ            59 14
QSO:  3791 PH 2013-10-27 0327 WA8Y     59 04 D4C              59 35
QSO:  3794 PH 2013-10-27 0328 WA8Y     59 04 E7DX             59 15
QSO:  3721 PH 2013-10-27 0344 WA8Y     59 04 VE2IM            59 02
QSO: 14245 PH 2013-10-27 0410 WA8Y     59 04 KP3Z             59 08
QSO: 14243 PH 2013-10-27 0410 WA8Y     59 04 EI7M             59 14
QSO: 14242 PH 2013-10-27 0412 WA8Y     59 04 G1B              59 14
QSO: 14235 PH 2013-10-27 0414 WA8Y     59 04 PJ6A             59 08
QSO: 14230 PH 2013-10-27 0416 WA8Y     59 04 YV8AD            59 09
QSO:  7176 PH 2013-10-27 0442 WA8Y     59 04 OZ5E             59 14
QSO:  7175 PH 2013-10-27 0444 WA8Y     59 04 LY7A             59 15
QSO:  7167 PH 2013-10-27 0446 WA8Y     59 04 HB9H             59 14
QSO:  7165 PH 2013-10-27 0446 WA8Y     59 04 VE6WZ            59 04
QSO:  7162 PH 2013-10-27 0447 WA8Y     59 04 HG6N             59 15
QSO:  7156 PH 2013-10-27 0450 WA8Y     59 04 EI5JQ            59 14
