START-OF-LOG: 3.0
CREATED-BY: QARTest 3.10.1
CONTEST: CQ-WW-SSB
CALLSIGN: IQ2DP
LOCATION: DX
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: ASSISTED
CATEGORY-MODE: SSB
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CLAIMED-SCORE: 241262
NAME: ARI Sezione San Donato Milanese
OPERATORS: IK2HTY, IK2REA, IZ2EWT, IZ2LSP
SOAPBOX: Contest run by ARI Section of San Donato Milanese, MI, Italy. Site,
SOAPBOX: Equipments and official Callsign (IQ2DP) of the ARI Section were used.
QSO:  7000 PH 2013-10-27 0735 IQ2DP         59  15     DF1IAQ        59  14     0
QSO:  7000 PH 2013-10-27 0737 IQ2DP         59  15     F6BEE         59  14     0
QSO:  7000 PH 2013-10-27 0739 IQ2DP         59  15     SQ6POM        59  15     0
QSO:  7000 PH 2013-10-27 0744 IQ2DP         59  15     IB3X          59  15     0
QSO:  7000 PH 2013-10-27 0746 IQ2DP         59  15     IK2CIO        59  15     0
QSO:  7000 PH 2013-10-27 0750 IQ2DP         59  15     VE3EJ         59  04     0
QSO:  7000 PH 2013-10-27 0751 IQ2DP         59  15     DJ0AH         59  14     0
QSO:  7000 PH 2013-10-27 0752 IQ2DP         59  15     G5W           59  14     0
QSO:  7000 PH 2013-10-27 0753 IQ2DP         59  15     W4AAA         59  05     0
QSO:  7000 PH 2013-10-27 0755 IQ2DP         59  15     KC1XX         59  05     0
QSO:  7000 PH 2013-10-27 0757 IQ2DP         59  15     SP2KPD        59  15     0
QSO:  7000 PH 2013-10-27 0758 IQ2DP         59  15     W3LPL         59  05     0
QSO:  7000 PH 2013-10-27 0801 IQ2DP         59  15     F1NZC         59  14     0
QSO:  7000 PH 2013-10-27 0805 IQ2DP         59  15     PI4M          59  14     0
QSO:  7000 PH 2013-10-27 0808 IQ2DP         59  15     IK3SCB        59  15     0
QSO:  7000 PH 2013-10-27 0811 IQ2DP         59  15     IT9AZK        59  15     0
QSO:  7000 PH 2013-10-27 0812 IQ2DP         59  15     WE3C          59  05     0
QSO:  7000 PH 2013-10-27 0817 IQ2DP         59  15     GW4BLE        59  14     0
QSO:  7000 PH 2013-10-27 0819 IQ2DP         59  15     IK3UNA/1      59  15     0
QSO: 14000 PH 2013-10-27 0821 IQ2DP         59  15     IT9BYL        59  15     0
QSO: 14000 PH 2013-10-27 0823 IQ2DP         59  15     DL0CS         59  14     0
QSO: 14000 PH 2013-10-27 0827 IQ2DP         59  15     RX4W          59  16     0
QSO: 14000 PH 2013-10-27 0828 IQ2DP         59  15     YL5W          59  15     0
QSO: 14000 PH 2013-10-27 0832 IQ2DP         59  15     EU1AZ         59  16     0
QSO: 14000 PH 2013-10-27 0835 IQ2DP         59  15     YL5X          59  15     0
QSO: 14000 PH 2013-10-27 0838 IQ2DP         59  15     LA9TJA        59  14     0
QSO: 14000 PH 2013-10-27 0840 IQ2DP         59  15     LA7GIA        59  14     0
QSO: 14000 PH 2013-10-27 0849 IQ2DP         59  15     US5D          59  16     0
QSO: 14000 PH 2013-10-27 0850 IQ2DP         59  15     UZ0U          59  16     0
QSO: 14000 PH 2013-10-27 0851 IQ2DP         59  15     ED1R          59  14     0
QSO: 14000 PH 2013-10-27 0856 IQ2DP         59  15     UT7Y          59  16     0
QSO: 14000 PH 2013-10-27 0857 IQ2DP         59  15     US1I          59  16     0
QSO: 14000 PH 2013-10-27 0858 IQ2DP         59  15     DL1WA         59  14     0
QSO: 14000 PH 2013-10-27 0903 IQ2DP         59  15     OH8X          59  15     0
QSO: 14000 PH 2013-10-27 0906 IQ2DP         59  15     9A6A          59  15     0
QSO: 14000 PH 2013-10-27 0907 IQ2DP         59  15     SV9FBG        59  20     0
QSO: 14000 PH 2013-10-27 0910 IQ2DP         59  15     RW4W          59  16     0
QSO: 14000 PH 2013-10-27 0912 IQ2DP         59  15     IU9A          59  15     0
QSO: 14000 PH 2013-10-27 0913 IQ2DP         59  15     EA5DFV        59  14     0
QSO: 14000 PH 2013-10-27 0914 IQ2DP         59  15     LY4T          59  15     0
QSO: 14000 PH 2013-10-27 0915 IQ2DP         59  15     EA1BLI        59  14     0
QSO: 14000 PH 2013-10-27 0917 IQ2DP         59  15     SP8R          59  15     0
QSO: 14000 PH 2013-10-27 0919 IQ2DP         59  15     EA4RCH        59  14     0
QSO: 14000 PH 2013-10-27 0921 IQ2DP         59  15     ED5O          59  14     0
QSO: 14000 PH 2013-10-27 0922 IQ2DP         59  15     RK9QWM        59  17     0
QSO: 14000 PH 2013-10-27 0923 IQ2DP         59  15     EF1W          59  14     0
QSO: 14000 PH 2013-10-27 0924 IQ2DP         59  15     HF9Q          59  15     0
QSO: 14000 PH 2013-10-27 0925 IQ2DP         59  15     SK7K          59  14     0
QSO: 14000 PH 2013-10-27 0928 IQ2DP         59  15     TC0BOZ        59  20     0
QSO: 14000 PH 2013-10-27 0930 IQ2DP         59  15     SB0A          59  14     0
QSO: 14000 PH 2013-10-27 0932 IQ2DP         59  15     G3B           59  14     0
QSO: 21000 PH 2013-10-27 0934 IQ2DP         59  15     H2T           59  20     0
QSO: 21000 PH 2013-10-27 0935 IQ2DP         59  15     RG6G          59  16     0
QSO: 21000 PH 2013-10-27 0941 IQ2DP         59  15     UT7E          59  16     0
QSO: 21000 PH 2013-10-27 0947 IQ2DP         59  15     JA3YBK        59  25     0
QSO: 21000 PH 2013-10-27 0951 IQ2DP         59  15     CR3A          59  33     0
QSO: 21000 PH 2013-10-27 0957 IQ2DP         59  15     UA8WAA        59  16     0
QSO: 21000 PH 2013-10-27 0959 IQ2DP         59  15     R5AJ          59  16     0
QSO: 21000 PH 2013-10-27 1003 IQ2DP         59  15     SM0W          59  14     0
QSO: 21000 PH 2013-10-27 1003 IQ2DP         59  15     LY2W          59  15     0
QSO: 21000 PH 2013-10-27 1004 IQ2DP         59  15     P3N           59  20     0
QSO: 21000 PH 2013-10-27 1010 IQ2DP         59  15     RN3ZIC        59  16     0
QSO: 21000 PH 2013-10-27 1012 IQ2DP         59  15     CQ9T          59  33     0
QSO: 21000 PH 2013-10-27 1015 IQ2DP         59  15     TM6M          59  14     0
QSO: 28000 PH 2013-10-27 1017 IQ2DP         59  15     RU5A          59  16     0
QSO: 28000 PH 2013-10-27 1019 IQ2DP         59  15     R7CA          59  16     0
QSO: 28000 PH 2013-10-27 1021 IQ2DP         59  15     TA7OM         59  20     0
QSO: 28000 PH 2013-10-27 1022 IQ2DP         59  15     RM5A          59  16     0
QSO: 28000 PH 2013-10-27 1023 IQ2DP         59  15     UT7E          59  16     0
QSO: 28000 PH 2013-10-27 1025 IQ2DP         59  15     RW9JZ         59  17     0
QSO: 28000 PH 2013-10-27 1029 IQ2DP         59  15     UU6JJ         59  16     0
QSO: 28000 PH 2013-10-27 1030 IQ2DP         59  15     RA1AL         59  16     0
QSO: 28000 PH 2013-10-27 1031 IQ2DP         59  15     R7AW          59  16     0
QSO: 28000 PH 2013-10-27 1032 IQ2DP         59  15     RG6G          59  16     0
QSO: 14000 PH 2013-10-27 1034 IQ2DP         59  15     9A5Y          59  15     0
QSO: 14000 PH 2013-10-27 1036 IQ2DP         59  15     G5O           59  14     0
QSO: 14000 PH 2013-10-27 1037 IQ2DP         59  15     OK1CRM        59  15     0
QSO: 14000 PH 2013-10-27 1039 IQ2DP         59  15     F5CCX         59  14     0
QSO: 14000 PH 2013-10-27 1040 IQ2DP         59  15     GM0B          59  14     0
QSO: 14000 PH 2013-10-27 1042 IQ2DP         59  15     DR5N          59  14     0
QSO: 14000 PH 2013-10-27 1043 IQ2DP         59  15     5Q1A          59  14     0
QSO: 14000 PH 2013-10-27 1044 IQ2DP         59  15     YO8TNB        59  20     0
QSO: 14000 PH 2013-10-27 1047 IQ2DP         59  15     RT4F          59  16     0
QSO: 14000 PH 2013-10-27 1051 IQ2DP         59  15     K3WW          59  05     0
QSO: 14000 PH 2013-10-27 1053 IQ2DP         59  15     YP0C          59  20     0
QSO: 14000 PH 2013-10-27 1053 IQ2DP         59  15     UX4E          59  16     0
QSO: 14000 PH 2013-10-27 1055 IQ2DP         59  15     ON4VDV        59  14     0
QSO: 14000 PH 2013-10-27 1056 IQ2DP         59  15     ED3X          59  14     0
QSO: 14000 PH 2013-10-27 1058 IQ2DP         59  15     TC0BS         59  20     0
QSO: 14000 PH 2013-10-27 1059 IQ2DP         59  15     DJ2ST         59  14     0
QSO: 14000 PH 2013-10-27 1101 IQ2DP         59  15     9A8M          59  15     0
QSO: 14000 PH 2013-10-27 1107 IQ2DP         59  15     EE3C          59  14     0
QSO: 14000 PH 2013-10-27 1109 IQ2DP         59  15     SK3W          59  14     0
QSO: 14000 PH 2013-10-27 1110 IQ2DP         59  15     EA7LL         59  14     0
QSO: 14000 PH 2013-10-27 1112 IQ2DP         59  15     NN3W          59  05     0
QSO: 14000 PH 2013-10-27 1124 IQ2DP         59  15     W9RE          59  04     0
QSO: 14000 PH 2013-10-27 1138 IQ2DP         59  15     OM7M          59  15     0
QSO: 14000 PH 2013-10-27 1141 IQ2DP         59  15     SP9AQF        59  15     0
QSO: 14000 PH 2013-10-27 1143 IQ2DP         59  15     TM6M          59  14     0
QSO: 14000 PH 2013-10-27 1144 IQ2DP         59  15     SP9KAO        59  15     0
QSO: 14000 PH 2013-10-27 1151 IQ2DP         59  15     RQ7M          59  16     0
QSO: 14000 PH 2013-10-27 1156 IQ2DP         59  15     JA5FDJ        59  25     0
QSO: 14000 PH 2013-10-27 1158 IQ2DP         59  15     DL7ON         59  14     0
QSO: 21000 PH 2013-10-27 1205 IQ2DP         59  15     7Z1CQ         59  21     0
QSO: 21000 PH 2013-10-27 1207 IQ2DP         59  15     K8AZ          59  04     0
QSO: 21000 PH 2013-10-27 1208 IQ2DP         59  15     R8TT          59  16     0
QSO: 21000 PH 2013-10-27 1211 IQ2DP         59  15     SN2B          59  15     0
QSO: 21000 PH 2013-10-27 1213 IQ2DP         59  15     II9P          59  15     0
QSO: 21000 PH 2013-10-27 1218 IQ2DP         59  15     UA4M          59  16     0
QSO: 21000 PH 2013-10-27 1220 IQ2DP         59  15     HG7T          59  15     0
QSO: 21000 PH 2013-10-27 1222 IQ2DP         59  15     N3RR          59  05     0
QSO: 21000 PH 2013-10-27 1227 IQ2DP         59  15     N3EM          59  05     0
QSO: 21000 PH 2013-10-27 1228 IQ2DP         59  15     W2IRT         59  05     0
QSO: 21000 PH 2013-10-27 1231 IQ2DP         59  15     OM8A          59  15     0
QSO: 21000 PH 2013-10-27 1233 IQ2DP         59  15     P33W          59  20     0
QSO: 21000 PH 2013-10-27 1243 IQ2DP         59  15     CR2X          59  14     0
QSO: 21000 PH 2013-10-27 1248 IQ2DP         59  15     YL9T          59  15     0
QSO:  7000 PH 2013-10-27 1302 IQ2DP         59  15     PA0AGA        59  14     0
QSO:  7000 PH 2013-10-27 1307 IQ2DP         59  15     IZ4ORO        59  15     0
QSO: 14000 PH 2013-10-27 1314 IQ2DP         59  15     OL4A          59  15     0
QSO: 14000 PH 2013-10-27 1332 IQ2DP         59  15     IR9W          59  15     0
QSO: 14000 PH 2013-10-27 1333 IQ2DP         59  15     DF0HQ         59  14     0
QSO: 14000 PH 2013-10-27 1344 IQ2DP         59  15     PC2T          59  14     0
QSO: 14000 PH 2013-10-27 1346 IQ2DP         59  15     M0BEW         59  14     0
QSO: 14000 PH 2013-10-27 1354 IQ2DP         59  15     HG7T          59  15     0
QSO: 14000 PH 2013-10-27 1357 IQ2DP         59  15     DK1CO         59  14     0
QSO: 14000 PH 2013-10-27 1358 IQ2DP         59  15     EW2A          59  16     0
QSO: 14000 PH 2013-10-27 1400 IQ2DP         59  15     BY0AA         59  23     0
QSO: 14000 PH 2013-10-27 1401 IQ2DP         59  15     C4A           59  20     0
QSO: 14000 PH 2013-10-27 1406 IQ2DP         59  15     NH2T          59  27     0
QSO: 14000 PH 2013-10-27 1407 IQ2DP         59  15     UA5D          59  16     0
QSO: 14000 PH 2013-10-27 1410 IQ2DP         59  15     UI2K          59  15     0
QSO: 14000 PH 2013-10-27 1411 IQ2DP         59  15     YO8TMB        59  20     0
QSO: 14000 PH 2013-10-27 1413 IQ2DP         59  15     UP0L          59  17     0
QSO: 14000 PH 2013-10-27 1414 IQ2DP         59  15     TF3JB         59  40     0
QSO: 14000 PH 2013-10-27 1415 IQ2DP         59  15     YT2AAA        59  15     0
QSO: 14000 PH 2013-10-27 1419 IQ2DP         59  15     SV5BYR        59  20     0
QSO: 14000 PH 2013-10-27 1423 IQ2DP         59  15     VO1MX         59  05     0
QSO: 14000 PH 2013-10-27 1428 IQ2DP         59  15     YU1LM/QRP     59  15     0
QSO: 14000 PH 2013-10-27 1429 IQ2DP         59  15     DF0KY         59  14     0
QSO: 14000 PH 2013-10-27 1429 IQ2DP         59  15     DL9ZP         59  14     0
QSO: 14000 PH 2013-10-27 1430 IQ2DP         59  15     PD1T          59  14     0
QSO: 14000 PH 2013-10-27 1430 IQ2DP         59  15     CU5AQ         59  14     0
QSO: 14000 PH 2013-10-27 1435 IQ2DP         59  15     EW7LE         59  16     0
QSO: 14000 PH 2013-10-27 1435 IQ2DP         59  15     SP6EYD        59  15     0
QSO: 14000 PH 2013-10-27 1437 IQ2DP         59  15     EW6GF         59  16     0
QSO: 14000 PH 2013-10-27 1438 IQ2DP         59  15     K3LR          59  05     0
QSO: 14000 PH 2013-10-27 1440 IQ2DP         59  15     UA9TF         59  16     0
QSO: 14000 PH 2013-10-27 1446 IQ2DP         59  15     OL9Z          59  15     0
QSO: 14000 PH 2013-10-27 1447 IQ2DP         59  15     RW0A          59  18     0
QSO: 14000 PH 2013-10-27 1448 IQ2DP         59  15     RC6U          59  16     0
QSO: 14000 PH 2013-10-27 1449 IQ2DP         59  15     RC9J          59  17     0
QSO: 14000 PH 2013-10-27 1458 IQ2DP         59  15     F4DPW         59  14     0
QSO: 14000 PH 2013-10-27 1458 IQ2DP         59  15     RV9UP         59  18     0
QSO: 14000 PH 2013-10-27 1500 IQ2DP         59  15     SV5DKL        59  20     0
QSO: 14000 PH 2013-10-27 1503 IQ2DP         59  15     A71BX         59  21     0
QSO: 14000 PH 2013-10-27 1504 IQ2DP         59  15     YT2ISM        59  15     0
QSO: 14000 PH 2013-10-27 1505 IQ2DP         59  15     RA8T          59  16     0
QSO: 14000 PH 2013-10-27 1510 IQ2DP         59  15     HZ1XB         59  21     0
QSO: 14000 PH 2013-10-27 1514 IQ2DP         59  15     RX3DN         59  16     0
QSO: 14000 PH 2013-10-27 1520 IQ2DP         59  15     PA0AGA        59  14     0
QSO: 21000 PH 2013-10-27 1522 IQ2DP         59  15     VE6WQ         59  04     0
QSO: 21000 PH 2013-10-27 1523 IQ2DP         59  15     VA3SWG        59  04     0
QSO: 21000 PH 2013-10-27 1526 IQ2DP         59  15     VE6SV         59  04     0
QSO: 21000 PH 2013-10-27 1528 IQ2DP         59  15     VE3OI         59  04     0
QSO: 21000 PH 2013-10-27 1529 IQ2DP         59  15     VY2TT         59  05     0
QSO: 21000 PH 2013-10-27 1532 IQ2DP         59  15     VA7ST         59  03     0
QSO: 21000 PH 2013-10-27 1534 IQ2DP         59  15     GM6NX         59  14     0
QSO: 21000 PH 2013-10-27 1535 IQ2DP         59  15     VE5PV         59  04     0
QSO: 21000 PH 2013-10-27 1537 IQ2DP         59  15     OR1Z          59  14     0
QSO: 21000 PH 2013-10-27 1539 IQ2DP         59  15     TI5W          59  07     0
QSO: 21000 PH 2013-10-27 1543 IQ2DP         59  15     OH1JO         59  15     0
QSO: 21000 PH 2013-10-27 1544 IQ2DP         59  15     CJ7RR         59  03     0
QSO: 21000 PH 2013-10-27 1547 IQ2DP         59  15     VE3EJ         59  04     0
QSO: 21000 PH 2013-10-27 1548 IQ2DP         59  15     EA7ATX        59  14     0
QSO: 21000 PH 2013-10-27 1550 IQ2DP         59  15     PT2CM         59  11     0
QSO: 21000 PH 2013-10-27 1555 IQ2DP         59  15     K1LZ          59  05     0
QSO: 21000 PH 2013-10-27 1556 IQ2DP         59  15     K9CT          59  04     0
QSO: 21000 PH 2013-10-27 1558 IQ2DP         59  15     KD2RD         59  05     0
QSO: 21000 PH 2013-10-27 1612 IQ2DP         59  15     ZS6TQ         59  38     0
QSO: 21000 PH 2013-10-27 1619 IQ2DP         59  15     WA2BFW        59  03     0
QSO: 21000 PH 2013-10-27 1620 IQ2DP         59  15     NW2K          59  05     0
QSO: 21000 PH 2013-10-27 1621 IQ2DP         59  15     N1UR          59  05     0
QSO: 21000 PH 2013-10-27 1631 IQ2DP         59  15     KV0Q          59  04     0
QSO: 21000 PH 2013-10-27 1635 IQ2DP         59  15     NN1N          59  05     0
QSO: 21000 PH 2013-10-27 1703 IQ2DP         59  15     N3RS          59  05     0
QSO: 21000 PH 2013-10-27 1704 IQ2DP         59  15     W4RM          59  05     0
QSO: 21000 PH 2013-10-27 1705 IQ2DP         59  15     PJ2T          59  09     0
QSO: 21000 PH 2013-10-27 1711 IQ2DP         59  15     K1ZR          59  05     0
QSO: 21000 PH 2013-10-27 1713 IQ2DP         59  15     IO5O          59  15     0
QSO: 21000 PH 2013-10-27 1716 IQ2DP         59  15     WA2OAX        59  05     0
QSO: 14000 PH 2013-10-27 1720 IQ2DP         59  15     4L0A          59  21     0
QSO: 14000 PH 2013-10-27 1721 IQ2DP         59  15     GM3F          59  14     0
QSO: 14000 PH 2013-10-27 1722 IQ2DP         59  15     YL2SW         59  15     0
QSO: 14000 PH 2013-10-27 1723 IQ2DP         59  15     UA5B          59  16     0
QSO: 14000 PH 2013-10-27 1726 IQ2DP         59  15     RT7T          59  16     0
QSO: 14000 PH 2013-10-27 1727 IQ2DP         59  15     RU1A          59  16     0
QSO: 14000 PH 2013-10-27 1731 IQ2DP         59  15     A73A          59  21     0
QSO: 14000 PH 2013-10-27 1734 IQ2DP         59  15     RL3A          59  16     0
QSO: 14000 PH 2013-10-27 1740 IQ2DP         59  15     KL7RA         59  01     0
QSO: 14000 PH 2013-10-27 1741 IQ2DP         59  15     RT6A          59  16     0
QSO: 14000 PH 2013-10-27 1742 IQ2DP         59  15     P3N           59  20     0
QSO: 14000 PH 2013-10-27 1746 IQ2DP         59  15     RT5Z          59  16     0
QSO: 14000 PH 2013-10-27 1748 IQ2DP         59  15     UW1M          59  16     0
QSO: 14000 PH 2013-10-27 1803 IQ2DP         59  15     K5ZD          59  05     0
QSO: 14000 PH 2013-10-27 1804 IQ2DP         59  15     A61ZX         59  21     0
QSO: 14000 PH 2013-10-27 1806 IQ2DP         59  15     UT7E          59  16     0
QSO: 14000 PH 2013-10-27 1807 IQ2DP         59  15     P33W          59  20     0
QSO: 14000 PH 2013-10-27 1809 IQ2DP         59  15     RY6Y          59  16     0
QSO: 14000 PH 2013-10-27 1816 IQ2DP         59  15     K4VV          59  05     0
QSO: 14000 PH 2013-10-27 1817 IQ2DP         59  15     UU7J          59  16     0
QSO: 14000 PH 2013-10-27 1822 IQ2DP         59  15     W3LPL         59  05     0
QSO: 14000 PH 2013-10-27 1825 IQ2DP         59  15     YE2R          59  28     0
QSO: 14000 PH 2013-10-27 1830 IQ2DP         59  15     N2RM          59  05     0
QSO: 14000 PH 2013-10-27 1832 IQ2DP         59  15     CN8VO         59  33     0
QSO: 14000 PH 2013-10-27 1833 IQ2DP         59  15     ED8W          59  33     0
QSO: 14000 PH 2013-10-27 1837 IQ2DP         59  15     K1ZR          59  05     0
QSO: 14000 PH 2013-10-27 1843 IQ2DP         59  15     E2E           59  26     0
QSO: 14000 PH 2013-10-27 1852 IQ2DP         59  15     WP4I          59  08     0
QSO: 14000 PH 2013-10-27 1855 IQ2DP         59  15     ZM4T          59  32     0
QSO: 14000 PH 2013-10-27 1919 IQ2DP         59  15     KB1H          59  05     0
QSO: 14000 PH 2013-10-27 1933 IQ2DP         59  15     NQ4I          59  05     0
QSO:  7000 PH 2013-10-27 1942 IQ2DP         59  15     YM3KM         59  20     0
QSO:  7000 PH 2013-10-27 1951 IQ2DP         59  15     A71BX         59  21     0
QSO:  7000 PH 2013-10-27 1954 IQ2DP         59  15     F6KFV         59  14     0
QSO:  7000 PH 2013-10-27 1956 IQ2DP         59  15     RW3DU         59  16     0
QSO:  7000 PH 2013-10-27 1957 IQ2DP         59  15     YL2SW         59  15     0
QSO:  7000 PH 2013-10-27 1958 IQ2DP         59  15     RM4I          59  16     0
QSO:  7000 PH 2013-10-27 2000 IQ2DP         59  15     SP8R          59  15     0
QSO:  7000 PH 2013-10-27 2002 IQ2DP         59  15     YT3E          59  15     0
QSO:  7000 PH 2013-10-27 2003 IQ2DP         59  15     YP0C          59  20     0
QSO:  7000 PH 2013-10-27 2017 IQ2DP         59  15     RU1A          59  16     0
QSO:  7000 PH 2013-10-27 2018 IQ2DP         59  15     RN3F          59  16     0
QSO:  7000 PH 2013-10-27 2019 IQ2DP         59  15     9K2HN         59  21     0
QSO:  7000 PH 2013-10-27 2020 IQ2DP         59  15     ED4A          59  14     0
QSO:  7000 PH 2013-10-27 2026 IQ2DP         59  15     7Z1CQ         59  21     0
QSO:  7000 PH 2013-10-27 2027 IQ2DP         59  15     M4D           59  14     0
QSO:  7000 PH 2013-10-27 2032 IQ2DP         59  15     YL3FT         59  15     0
QSO:  7000 PH 2013-10-27 2035 IQ2DP         59  15     HA5MY         59  15     0
QSO:  7000 PH 2013-10-27 2037 IQ2DP         59  15     TC90A         59  20     0
QSO:  7000 PH 2013-10-27 2037 IQ2DP         59  15     EW2MA         59  16     0
QSO:  7000 PH 2013-10-27 2051 IQ2DP         59  15     TF2LL         59  40     0
QSO:  7000 PH 2013-10-27 2053 IQ2DP         59  15     RT7T          59  16     0
QSO:  7000 PH 2013-10-27 2053 IQ2DP         59  15     RA3SI         59  16     0
QSO:  7000 PH 2013-10-27 2055 IQ2DP         59  15     LY4T          59  15     0
QSO:  7000 PH 2013-10-27 2058 IQ2DP         59  15     OH5BM         59  15     0
QSO:  7000 PH 2013-10-27 2059 IQ2DP         59  15     US5D          59  16     0
QSO:  7000 PH 2013-10-27 2101 IQ2DP         59  15     G3TBK         59  14     0
QSO:  7000 PH 2013-10-27 2101 IQ2DP         59  15     EF7X          59  14     0
QSO:  7000 PH 2013-10-27 2105 IQ2DP         59  15     YU1DW         59  15     0
QSO:  7000 PH 2013-10-27 2107 IQ2DP         59  15     EU1A          59  16     0
QSO:  7000 PH 2013-10-27 2108 IQ2DP         59  15     4X2M          59  20     0
QSO:  7000 PH 2013-10-27 2112 IQ2DP         59  15     P3N           59  20     0
QSO:  3500 PH 2013-10-27 2115 IQ2DP         59  15     F6KFV         59  14     0
QSO:  3500 PH 2013-10-27 2117 IQ2DP         59  15     DC3RJ         59  14     0
QSO:  3500 PH 2013-10-27 2118 IQ2DP         59  15     OV0V          59  14     0
QSO:  3500 PH 2013-10-27 2122 IQ2DP         59  15     OM5M          59  15     0
QSO:  3500 PH 2013-10-27 2124 IQ2DP         59  15     3V7A          59  33     0
QSO:  3500 PH 2013-10-27 2129 IQ2DP         59  15     CN3A          59  33     0
QSO:  3500 PH 2013-10-27 2130 IQ2DP         59  15     S57AL         59  15     0
QSO:  3500 PH 2013-10-27 2133 IQ2DP         59  15     UP2L          59  17     0
QSO:  3500 PH 2013-10-27 2134 IQ2DP         59  15     SP3PWL        59  15     0
QSO:  3500 PH 2013-10-27 2135 IQ2DP         59  15     IO1T          59  15     0
QSO:  3500 PH 2013-10-27 2136 IQ2DP         59  15     IQ5PO         59  15     0
QSO:  3500 PH 2013-10-27 2137 IQ2DP         59  15     RL3A          59  16     0
QSO:  3500 PH 2013-10-27 2140 IQ2DP         59  15     EA7EU         59  14     0
QSO:  3500 PH 2013-10-27 2141 IQ2DP         59  15     OK7O          59  15     0
QSO:  3500 PH 2013-10-27 2146 IQ2DP         59  15     9A7A          59  15     0
QSO:  3500 PH 2013-10-27 2149 IQ2DP         59  15     UW7LL         59  16     0
QSO:  3500 PH 2013-10-27 2154 IQ2DP         59  15     OH5BM         59  15     0
QSO:  3500 PH 2013-10-27 2156 IQ2DP         59  15     SQ9NIS        59  15     0
QSO:  3500 PH 2013-10-27 2157 IQ2DP         59  15     ED1R          59  14     0
QSO:  3500 PH 2013-10-27 2158 IQ2DP         59  15     DJ0IF         59  14     0
QSO:  3500 PH 2013-10-27 2159 IQ2DP         59  15     IR8C          59  15     0
QSO:  3500 PH 2013-10-27 2203 IQ2DP         59  15     II9P          59  15     0
QSO:  3500 PH 2013-10-27 2206 IQ2DP         59  15     GM0B          59  14     0
QSO:  3500 PH 2013-10-27 2207 IQ2DP         59  15     OE2E          59  15     0
QSO:  3500 PH 2013-10-27 2209 IQ2DP         59  15     IK3UNA/1      59  15     0
QSO:  3500 PH 2013-10-27 2210 IQ2DP         59  15     OK1WCF        59  15     0
QSO:  3500 PH 2013-10-27 2211 IQ2DP         59  15     EA1AZ         59  14     0
QSO:  3500 PH 2013-10-27 2212 IQ2DP         59  15     LN8W          59  14     0
QSO:  3500 PH 2013-10-27 2217 IQ2DP         59  15     RW4W          59  16     0
QSO:  3500 PH 2013-10-27 2219 IQ2DP         59  15     OK1AY         59  15     0
QSO:  3500 PH 2013-10-27 2221 IQ2DP         59  15     DP7T          59  14     0
QSO:  3500 PH 2013-10-27 2224 IQ2DP         59  15     UA5B          59  16     0
QSO:  3500 PH 2013-10-27 2228 IQ2DP         59  15     EF8S          59  33     0
QSO:  3500 PH 2013-10-27 2230 IQ2DP         59  15     PI4DX         59  14     0
QSO:  3500 PH 2013-10-27 2232 IQ2DP         59  15     UU7J          59  16     0
QSO:  3500 PH 2013-10-27 2237 IQ2DP         59  15     US8IZM        59  16     0
QSO:  3500 PH 2013-10-27 2240 IQ2DP         59  15     9A8M          59  15     0
QSO:  3500 PH 2013-10-27 2242 IQ2DP         59  15     S54ZZ         59  15     0
QSO:  3500 PH 2013-10-27 2246 IQ2DP         59  15     4O7CC         59  15     0
QSO:  3500 PH 2013-10-27 2249 IQ2DP         59  15     ES9C          59  15     0
QSO:  3500 PH 2013-10-27 2251 IQ2DP         59  15     DJ8OG         59  14     0
QSO:  3500 PH 2013-10-27 2252 IQ2DP         59  15     IW1FGY        59  15     0
QSO:  3500 PH 2013-10-27 2253 IQ2DP         59  15     EA4KD         59  14     0
QSO:  3500 PH 2013-10-27 2256 IQ2DP         59  15     OK5W          59  15     0
QSO:  3500 PH 2013-10-27 2257 IQ2DP         59  15     SP8K          59  15     0
QSO:  3500 PH 2013-10-27 2259 IQ2DP         59  15     Z35BY         59  15     0
QSO:  3500 PH 2013-10-27 2302 IQ2DP         59  15     EJ8UV         59  14     0
QSO:  3500 PH 2013-10-27 2303 IQ2DP         59  15     G3TBK         59  14     0
QSO:  3500 PH 2013-10-27 2305 IQ2DP         59  15     HB0/HA7JTR    59  14     0
END-OF-LOG:
