START-OF-LOG: 3.0
CREATED-BY: Win-Test 4.10.0
CONTEST: CQ-WW-SSB
LOCATION: DX
CALLSIGN: CN2AA
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: SSB
CATEGORY-STATION: FIXED
CLAIMED-SCORE: 30438390
OPERATORS: UA2FB UA2FF RN2FA R3FA RK7A RL3FT UA3ASZ RK3AD RA3ATX RU3RQ RV3MA
QSO: 28566 PH 2013-10-26 1034 CN2AA         59  33     OZ5XN         59  14     0
QSO: 28566 PH 2013-10-26 1034 CN2AA         59  33     RW4NN         59  16     0
QSO: 28566 PH 2013-10-26 1035 CN2AA         59  33     VE1ZA         59  05     0
QSO: 28566 PH 2013-10-26 1035 CN2AA         59  33     OZ1KKH        59  14     0
QSO: 28566 PH 2013-10-26 1035 CN2AA         59  33     W3EP          59  05     0
QSO: 28566 PH 2013-10-26 1035 CN2AA         59  33     YO5KAD        59  20     0
QSO: 28566 PH 2013-10-26 1035 CN2AA         59  33     HG6C          59  15     0
QSO: 28566 PH 2013-10-26 1036 CN2AA         59  33     PE1OXP        59  14     0
QSO: 28566 PH 2013-10-26 1036 CN2AA         59  33     7S5S          59  14     0
QSO: 28566 PH 2013-10-26 1036 CN2AA         59  33     SP8CGU        59  15     0
QSO: 28566 PH 2013-10-26 1036 CN2AA         59  33     ON8DM         59  14     0
QSO: 28566 PH 2013-10-26 1036 CN2AA         59  33     OH1LEG        59  15     0
QSO: 28566 PH 2013-10-26 1037 CN2AA         59  33     RA0LQ/MM      59  20     0
QSO: 28487 PH 2013-10-26 1037 CN2AA         59  33     Z68BH         59  15     0
QSO: 28566 PH 2013-10-26 1037 CN2AA         59  33     RW9SQ         59  16     0
QSO: 28566 PH 2013-10-26 1037 CN2AA         59  33     DL7ARV        59  14     0
QSO: 28566 PH 2013-10-26 1037 CN2AA         59  33     RA3DX         59  16     0
QSO: 28566 PH 2013-10-26 1038 CN2AA         59  33     DG2SEG        59  14     0
QSO: 28566 PH 2013-10-26 1038 CN2AA         59  33     SP6PWT        59  15     0
QSO: 28566 PH 2013-10-26 1038 CN2AA         59  33     OZ1KEF        59  14     0
QSO: 28566 PH 2013-10-26 1038 CN2AA         59  33     SQ9NIU        59  15     0
QSO: 28566 PH 2013-10-26 1038 CN2AA         59  33     DJ7WW         59  14     0
QSO: 28566 PH 2013-10-26 1038 CN2AA         59  33     DL1MHJ        59  14     0
QSO: 28566 PH 2013-10-26 1039 CN2AA         59  33     RV9YP         59  18     0
QSO: 28566 PH 2013-10-26 1039 CN2AA         59  33     F4DPW         59  14     0
QSO: 28566 PH 2013-10-26 1039 CN2AA         59  33     DL8OK         59  14     0
QSO: 28566 PH 2013-10-26 1039 CN2AA         59  33     RA0UBI        59  18     0
QSO: 28566 PH 2013-10-26 1039 CN2AA         59  33     G4R           59  14     0
QSO: 28566 PH 2013-10-26 1039 CN2AA         59  33     PI4M          59  14     0
QSO: 28566 PH 2013-10-26 1040 CN2AA         59  33     DL2DQL        59  14     0
QSO: 28396 PH 2013-10-26 1040 CN2AA         59  33     CN2R          59  33     0
QSO: 28566 PH 2013-10-26 1040 CN2AA         59  33     UX7FC         59  16     0
QSO: 28566 PH 2013-10-26 1040 CN2AA         59  33     EA1WX         59  14     0
QSO: 28566 PH 2013-10-26 1040 CN2AA         59  33     IK7CNY        59  15     0
QSO: 28566 PH 2013-10-26 1040 CN2AA         59  33     9A2C          59  15     0
QSO: 28566 PH 2013-10-26 1041 CN2AA         59  33     GI7VXC        59  14     0
QSO: 28403 PH 2013-10-26 1041 CN2AA         59  33     SW5CC         59  20     0
QSO: 28566 PH 2013-10-26 1041 CN2AA         59  33     UA3KW         59  16     0
QSO: 28566 PH 2013-10-26 1041 CN2AA         59  33     RL3A          59  16     0
QSO: 28566 PH 2013-10-26 1041 CN2AA         59  33     TM5T          59  14     0
QSO: 28566 PH 2013-10-26 1041 CN2AA         59  33     PA2PCH        59  14     0
QSO: 28566 PH 2013-10-26 1042 CN2AA         59  33     RW3SK         59  16     0
QSO: 28566 PH 2013-10-26 1042 CN2AA         59  33     DG2NCE        59  14     0
QSO: 28566 PH 2013-10-26 1042 CN2AA         59  33     HA3DX         59  15     0
QSO: 14135 PH 2013-10-26 1042 CN2AA         59  33     GI7VXC        59  14     1
QSO: 28566 PH 2013-10-26 1042 CN2AA         59  33     PE2K          59  14     0
QSO: 28407 PH 2013-10-26 1042 CN2AA         59  33     RA7A          59  16     0
QSO: 28566 PH 2013-10-26 1043 CN2AA         59  33     PG7A          59  14     0
QSO: 28566 PH 2013-10-26 1043 CN2AA         59  33     PD1T          59  14     0
QSO: 28566 PH 2013-10-26 1043 CN2AA         59  33     R4WDX         59  16     0
QSO: 28566 PH 2013-10-26 1043 CN2AA         59  33     OK1AXX        59  15     0
QSO: 28566 PH 2013-10-26 1043 CN2AA         59  33     DF2DX         59  14     0
QSO: 28566 PH 2013-10-26 1044 CN2AA         59  33     SQ6PLH        59  15     0
QSO: 28566 PH 2013-10-26 1044 CN2AA         59  33     YO7MGG        59  20     0
QSO: 28411 PH 2013-10-26 1044 CN2AA         59  33     ED2W          59  14     0
QSO: 28566 PH 2013-10-26 1044 CN2AA         59  33     YU1LM/QRP     59  15     0
QSO: 14239 PH 2013-10-26 1044 CN2AA         59  33     HB9EE         59  14     1
QSO: 28566 PH 2013-10-26 1045 CN2AA         59  33     UR7QC         59  16     0
QSO: 28566 PH 2013-10-26 1045 CN2AA         59  33     PA8F          59  14     0
QSO: 28566 PH 2013-10-26 1045 CN2AA         59  33     DF2TT         59  14     0
QSO: 28566 PH 2013-10-26 1045 CN2AA         59  33     OK2PCL        59  15     0
QSO: 28566 PH 2013-10-26 1045 CN2AA         59  33     W3BGN         59  05     0
QSO: 28566 PH 2013-10-26 1045 CN2AA         59  33     Z39A          59  15     0
QSO: 14295 PH 2013-10-26 1045 CN2AA         59  33     GT8IOM        59  14     1
QSO: 28566 PH 2013-10-26 1045 CN2AA         59  33     GM0AXY        59  14     0
QSO: 28566 PH 2013-10-26 1046 CN2AA         59  33     LA1VFA        59  14     0
QSO: 28566 PH 2013-10-26 1046 CN2AA         59  33     YO8WW         59  20     0
QSO: 28566 PH 2013-10-26 1046 CN2AA         59  33     LA8WG         59  14     0
QSO: 28566 PH 2013-10-26 1046 CN2AA         59  33     YO2MSP        59  20     0
QSO: 28566 PH 2013-10-26 1047 CN2AA         59  33     F4KIR         59  14     0
QSO: 28566 PH 2013-10-26 1047 CN2AA         59  33     YO3DDZ        59  20     0
QSO: 28566 PH 2013-10-26 1047 CN2AA         59  33     DK2CX         59  14     0
QSO: 28566 PH 2013-10-26 1048 CN2AA         59  33     SQ8LSC        59  15     0
QSO: 28469 PH 2013-10-26 1048 CN2AA         59  33     MM0LBX        59  14     0
QSO: 28566 PH 2013-10-26 1048 CN2AA         59  33     RU3GF         59  16     0
QSO: 28566 PH 2013-10-26 1048 CN2AA         59  33     HA1RB         59  15     0
QSO: 28566 PH 2013-10-26 1048 CN2AA         59  33     IQ1CN         59  15     0
QSO: 28566 PH 2013-10-26 1048 CN2AA         59  33     OH3XA         59  15     0
QSO: 28566 PH 2013-10-26 1048 CN2AA         59  33     PA3ELQ        59  14     0
QSO: 28566 PH 2013-10-26 1049 CN2AA         59  33     M0XOC         59  14     0
QSO: 28566 PH 2013-10-26 1049 CN2AA         59  33     DL4CF         59  14     0
QSO: 28480 PH 2013-10-26 1049 CN2AA         59  33     TC0BOZ        59  20     0
QSO: 28566 PH 2013-10-26 1049 CN2AA         59  33     UA1CKC        59  16     0
QSO: 28566 PH 2013-10-26 1049 CN2AA         59  33     DF2WF         59  14     0
QSO: 28566 PH 2013-10-26 1049 CN2AA         59  33     OH8L          59  15     0
QSO: 28484 PH 2013-10-26 1050 CN2AA         59  33     9K2HN         59  21     0
QSO: 28566 PH 2013-10-26 1051 CN2AA         59  33     4K9W          59  21     0
QSO: 28566 PH 2013-10-26 1051 CN2AA         59  33     SM6BZV        59  14     0
QSO: 28566 PH 2013-10-26 1051 CN2AA         59  33     DL2AA         59  14     0
QSO: 28566 PH 2013-10-26 1051 CN2AA         59  33     RW4NY         59  16     0
QSO: 28566 PH 2013-10-26 1052 CN2AA         59  33     RJ3AA         59  16     0
QSO: 28566 PH 2013-10-26 1052 CN2AA         59  33     DK5TX         59  14     0
QSO: 28566 PH 2013-10-26 1052 CN2AA         59  33     DL2DXA        59  14     0
QSO: 28566 PH 2013-10-26 1052 CN2AA         59  33     KB1H          59  05     0
QSO: 28566 PH 2013-10-26 1052 CN2AA         59  33     R3PC          59  16     0
QSO: 28406 PH 2013-10-26 1052 CN2AA         59  33     SP4Z          59  15     0
QSO: 28566 PH 2013-10-26 1052 CN2AA         59  33     DL1YAF        59  14     0
QSO: 28566 PH 2013-10-26 1053 CN2AA         59  33     DL6ZXG        59  14     0
QSO: 28566 PH 2013-10-26 1053 CN2AA         59  33     RM4F          59  16     0
QSO: 21210 PH 2013-10-26 1053 CN2AA         59  33     K1LZ          59  05     1
QSO: 28566 PH 2013-10-26 1053 CN2AA         59  33     ON3EA         59  14     0
QSO: 21263 PH 2013-10-26 1053 CN2AA         59  33     VO1MX         59  05     1
QSO: 28566 PH 2013-10-26 1053 CN2AA         59  33     DO3SP         59  14     0
QSO: 28566 PH 2013-10-26 1053 CN2AA         59  33     F5VJK         59  14     0
QSO: 28566 PH 2013-10-26 1054 CN2AA         59  33     RA3DAD        59  16     0
QSO: 28566 PH 2013-10-26 1054 CN2AA         59  33     RA9FEL        59  17     0
QSO: 28566 PH 2013-10-26 1054 CN2AA         59  33     YO7BGB        59  20     0
QSO: 28566 PH 2013-10-26 1054 CN2AA         59  33     SP3YOR        59  15     0
QSO: 28566 PH 2013-10-26 1054 CN2AA         59  33     RG5A          59  16     0
QSO: 28362 PH 2013-10-26 1055 CN2AA         59  33     E70T          59  15     0
QSO: 28566 PH 2013-10-26 1055 CN2AA         59  33     FM1HN         59  08     0
QSO: 28566 PH 2013-10-26 1055 CN2AA         59  33     DJ1ZU         59  14     0
QSO: 28376 PH 2013-10-26 1056 CN2AA         59  33     K1RM          59  05     0
QSO: 28566 PH 2013-10-26 1056 CN2AA         59  33     YL2SW         59  15     0
QSO: 21177 PH 2013-10-26 1056 CN2AA         59  33     PZ5RA         59  09     1
QSO: 28566 PH 2013-10-26 1056 CN2AA         59  33     R3RR          59  16     0
QSO: 28566 PH 2013-10-26 1057 CN2AA         59  33     4L1UN         59  21     0
QSO: 28566 PH 2013-10-26 1057 CN2AA         59  33     DC4RU         59  14     0
QSO: 28566 PH 2013-10-26 1057 CN2AA         59  33     OK2KDS        59  15     0
QSO: 28566 PH 2013-10-26 1058 CN2AA         59  33     AH0BT         59  27     0
QSO: 28566 PH 2013-10-26 1058 CN2AA         59  33     RN9CM         59  17     0
QSO: 28566 PH 2013-10-26 1058 CN2AA         59  33     DF2OU         59  14     0
QSO: 28566 PH 2013-10-26 1058 CN2AA         59  33     DA3X          59  14     0
QSO: 28566 PH 2013-10-26 1059 CN2AA         59  33     EI7JZ         59  14     0
QSO: 28566 PH 2013-10-26 1059 CN2AA         59  33     K2SSS         59  05     0
QSO: 28481 PH 2013-10-26 1059 CN2AA         59  33     ZW8T          59  11     0
QSO: 28566 PH 2013-10-26 1059 CN2AA         59  33     UT7U          59  16     0
QSO: 28566 PH 2013-10-26 1100 CN2AA         59  33     RX3DPK        59  16     0
QSO: 28566 PH 2013-10-26 1100 CN2AA         59  33     DR5N          59  14     0
QSO: 28566 PH 2013-10-26 1100 CN2AA         59  33     F5JGA         59  14     0
QSO: 28566 PH 2013-10-26 1100 CN2AA         59  33     G3VDB         59  14     0
QSO: 21193 PH 2013-10-26 1101 CN2AA         59  33     HK1NA         59  09     1
QSO: 28566 PH 2013-10-26 1101 CN2AA         59  33     M6DBC         59  14     0
QSO: 28566 PH 2013-10-26 1101 CN2AA         59  33     HA1BC         59  15     0
QSO: 28566 PH 2013-10-26 1101 CN2AA         59  33     IV3RYP        59  15     0
QSO: 28566 PH 2013-10-26 1102 CN2AA         59  33     SP3EA         59  15     0
QSO: 28566 PH 2013-10-26 1102 CN2AA         59  33     EA2RW         59  14     0
QSO: 28566 PH 2013-10-26 1102 CN2AA         59  33     OZ7X          59  14     0
QSO: 28566 PH 2013-10-26 1102 CN2AA         59  33     SP2KPD        59  15     0
QSO: 28566 PH 2013-10-26 1102 CN2AA         59  33     YO6PVK        59  20     0
QSO: 28566 PH 2013-10-26 1102 CN2AA         59  33     DF2WF         59  14     0
QSO: 28566 PH 2013-10-26 1103 CN2AA         59  33     UA3DDA        59  16     0
QSO: 28566 PH 2013-10-26 1103 CN2AA         59  33     OE6RAD        59  15     0
QSO: 28566 PH 2013-10-26 1103 CN2AA         59  33     DJ6YL         59  14     0
QSO: 28566 PH 2013-10-26 1103 CN2AA         59  33     HA1TNX        59  15     0
QSO: 28566 PH 2013-10-26 1103 CN2AA         59  33     S54E          59  15     0
QSO: 28566 PH 2013-10-26 1104 CN2AA         59  33     RU0AT         59  18     0
QSO: 28566 PH 2013-10-26 1104 CN2AA         59  33     KB1EFS        59  05     0
QSO: 28725 PH 2013-10-26 1104 CN2AA         59  33     CT9/R9DX      59  33     0
QSO: 28566 PH 2013-10-26 1104 CN2AA         59  33     5Q2J          59  14     0
QSO: 28566 PH 2013-10-26 1104 CN2AA         59  33     WW1WW         59  05     0
QSO: 28566 PH 2013-10-26 1104 CN2AA         59  33     DH1PM         59  14     0
QSO: 28566 PH 2013-10-26 1105 CN2AA         59  33     RN3OG         59  16     0
QSO: 21188 PH 2013-10-26 1105 CN2AA         59  33     PJ6A          59  08     1
QSO: 28566 PH 2013-10-26 1105 CN2AA         59  33     EA3GBU        59  14     0
QSO: 21167 PH 2013-10-26 1105 CN2AA         59  33     PJ2T          59  09     1
QSO: 28566 PH 2013-10-26 1105 CN2AA         59  33     UA9UR         59  18     0
QSO: 28566 PH 2013-10-26 1105 CN2AA         59  33     HB9FR         59  14     0
QSO: 28566 PH 2013-10-26 1105 CN2AA         59  33     DF3XX         59  14     0
QSO: 28446 PH 2013-10-26 1105 CN2AA         59  33     KC1XX         59  05     0
QSO: 28566 PH 2013-10-26 1105 CN2AA         59  33     F1EMX         59  14     0
QSO: 28566 PH 2013-10-26 1106 CN2AA         59  33     ER3ZZ         59  16     0
QSO: 28566 PH 2013-10-26 1106 CN2AA         59  33     DG2JA         59  14     0
QSO: 28566 PH 2013-10-26 1106 CN2AA         59  33     GM4JR         59  14     0
QSO: 28566 PH 2013-10-26 1106 CN2AA         59  33     RT3M          59  16     0
QSO: 28566 PH 2013-10-26 1106 CN2AA         59  33     RA0ANO        59  18     0
QSO: 28566 PH 2013-10-26 1107 CN2AA         59  33     R7GA          59  16     0
QSO: 14130 PH 2013-10-26 1107 CN2AA         59  33     ER3ZZ         59  16     1
QSO: 28566 PH 2013-10-26 1107 CN2AA         59  33     AB1UF         59  05     0
QSO: 28566 PH 2013-10-26 1107 CN2AA         59  33     HB9CGL        59  14     0
QSO: 28566 PH 2013-10-26 1107 CN2AA         59  33     ED3S          59  14     0
QSO: 28566 PH 2013-10-26 1107 CN2AA         59  33     4Z4TJ         59  20     0
QSO: 28566 PH 2013-10-26 1107 CN2AA         59  33     EA3GM         59  14     0
QSO: 28566 PH 2013-10-26 1108 CN2AA         59  33     EI7CEB        59  14     0
QSO: 28566 PH 2013-10-26 1108 CN2AA         59  33     EU3AA         59  16     0
QSO: 28566 PH 2013-10-26 1108 CN2AA         59  33     YO3CCC        59  20     0
QSO: 28566 PH 2013-10-26 1108 CN2AA         59  33     S59ACP        59  15     0
QSO: 28566 PH 2013-10-26 1108 CN2AA         59  33     SM3HBV        59  14     0
QSO: 14324 PH 2013-10-26 1109 CN2AA         59  33     OH5Z          59  15     1
QSO: 28566 PH 2013-10-26 1109 CN2AA         59  33     UR5TW         59  16     0
QSO: 28566 PH 2013-10-26 1109 CN2AA         59  33     IV3DDN        59  15     0
QSO: 28566 PH 2013-10-26 1109 CN2AA         59  33     RT5Z          59  16     0
QSO: 28566 PH 2013-10-26 1109 CN2AA         59  33     EI8EM         59  14     0
QSO: 28566 PH 2013-10-26 1109 CN2AA         59  33     OU8A          59  14     0
QSO: 28566 PH 2013-10-26 1110 CN2AA         59  33     DL1VJL        59  14     0
QSO: 28566 PH 2013-10-26 1110 CN2AA         59  33     DL0OHM        59  14     0
QSO: 28566 PH 2013-10-26 1110 CN2AA         59  33     SP2QOT        59  15     0
QSO: 14207 PH 2013-10-26 1110 CN2AA         59  33     KL7RA         59  01     1
QSO: 28566 PH 2013-10-26 1110 CN2AA         59  33     KD8ROF        59  04     0
QSO: 28566 PH 2013-10-26 1110 CN2AA         59  33     RV9DC         59  17     0
QSO: 28566 PH 2013-10-26 1111 CN2AA         59  33     UT7UD         59  16     0
QSO: 28566 PH 2013-10-26 1111 CN2AA         59  33     E73Y          59  15     0
QSO: 28566 PH 2013-10-26 1111 CN2AA         59  33     HF5V          59  15     0
QSO: 28566 PH 2013-10-26 1111 CN2AA         59  33     EA3JO         59  14     0
QSO: 28566 PH 2013-10-26 1111 CN2AA         59  33     SQ3SWD        59  15     0
QSO: 28566 PH 2013-10-26 1112 CN2AA         59  33     G0OGD         59  14     0
QSO: 28566 PH 2013-10-26 1112 CN2AA         59  33     DL5RDI        59  14     0
QSO: 28566 PH 2013-10-26 1112 CN2AA         59  33     US1PM         59  16     0
QSO: 28566 PH 2013-10-26 1112 CN2AA         59  33     MI3OZX        59  14     0
QSO: 28566 PH 2013-10-26 1113 CN2AA         59  33     SM5ALJ        59  14     0
QSO: 28566 PH 2013-10-26 1113 CN2AA         59  33     EI2KC         59  14     0
QSO: 28566 PH 2013-10-26 1113 CN2AA         59  33     DJ1OR         59  14     0
QSO: 28566 PH 2013-10-26 1113 CN2AA         59  33     IK7NXU        59  15     0
QSO: 28566 PH 2013-10-26 1113 CN2AA         59  33     G4FSU         59  14     0
QSO: 28566 PH 2013-10-26 1114 CN2AA         59  33     GM3YXM/M      59  14     0
QSO: 28566 PH 2013-10-26 1114 CN2AA         59  33     PH7A          59  14     0
QSO: 28566 PH 2013-10-26 1114 CN2AA         59  33     9A2NO         59  15     0
QSO: 28566 PH 2013-10-26 1114 CN2AA         59  33     EA3KU         59  14     0
QSO: 28566 PH 2013-10-26 1114 CN2AA         59  33     RW2B          59  16     0
QSO: 28566 PH 2013-10-26 1115 CN2AA         59  33     OZ1ZE         59  14     0
QSO: 28566 PH 2013-10-26 1115 CN2AA         59  33     PA2PCH        59  14     0
QSO: 28566 PH 2013-10-26 1115 CN2AA         59  33     F4FEP         59  14     0
QSO: 28566 PH 2013-10-26 1115 CN2AA         59  33     SM3C          59  14     0
QSO: 28328 PH 2013-10-26 1115 CN2AA         59  33     EK3GM         59  21     0
QSO: 28566 PH 2013-10-26 1116 CN2AA         59  33     UA3BL         59  16     0
QSO: 28415 PH 2013-10-26 1116 CN2AA         59  33     II9P          59  15     0
QSO: 28566 PH 2013-10-26 1116 CN2AA         59  33     DH0JAE        59  14     0
QSO: 28566 PH 2013-10-26 1116 CN2AA         59  33     ED1B          59  14     0
QSO: 28566 PH 2013-10-26 1117 CN2AA         59  33     OE3K          59  15     0
QSO: 28566 PH 2013-10-26 1117 CN2AA         59  33     SQ9CXC        59  15     0
QSO: 28588 PH 2013-10-26 1117 CN2AA         59  33     YU5R          59  15     0
QSO: 28566 PH 2013-10-26 1117 CN2AA         59  33     SP9IBJ        59  15     0
QSO: 28566 PH 2013-10-26 1117 CN2AA         59  33     OM0A          59  15     0
QSO: 28566 PH 2013-10-26 1118 CN2AA         59  33     M0WMO         59  14     0
QSO: 28888 PH 2013-10-26 1118 CN2AA         59  33     OD5ZZ         59  20     0
QSO: 28566 PH 2013-10-26 1118 CN2AA         59  33     9A1SZ/P       59  15     0
QSO: 28566 PH 2013-10-26 1119 CN2AA         59  33     SP3UIW        59  15     0
QSO: 28685 PH 2013-10-26 1119 CN2AA         59  33     LZ2JA         59  20     0
QSO: 28566 PH 2013-10-26 1119 CN2AA         59  33     DM5CT         59  14     0
QSO: 28566 PH 2013-10-26 1119 CN2AA         59  33     SP3J          59  15     0
QSO: 28566 PH 2013-10-26 1119 CN2AA         59  33     NN3W          59  05     0
QSO: 28566 PH 2013-10-26 1119 CN2AA         59  33     SQ2BNM        59  15     0
QSO: 28566 PH 2013-10-26 1119 CN2AA         59  33     OK1KZ         59  15     0
QSO: 28566 PH 2013-10-26 1120 CN2AA         59  33     9A2BD         59  15     0
QSO: 28566 PH 2013-10-26 1120 CN2AA         59  33     SV1PMR        59  20     0
QSO: 28566 PH 2013-10-26 1120 CN2AA         59  33     RA9AAA        59  17     0
QSO: 28566 PH 2013-10-26 1120 CN2AA         59  33     EI7HE         59  14     0
QSO: 28566 PH 2013-10-26 1121 CN2AA         59  33     VE9ML         59  05     0
QSO: 28566 PH 2013-10-26 1121 CN2AA         59  33     SQ5ASR        59  15     0
QSO: 28313 PH 2013-10-26 1122 CN2AA         59  33     7O2A          59  37     0
QSO: 28566 PH 2013-10-26 1122 CN2AA         59  33     DK6IM         59  14     0
QSO: 28566 PH 2013-10-26 1122 CN2AA         59  33     DL5YM         59  14     0
QSO: 28566 PH 2013-10-26 1122 CN2AA         59  33     K1LZ          59  05     0
QSO: 28566 PH 2013-10-26 1122 CN2AA         59  33     DL3SG         59  14     0
QSO: 28566 PH 2013-10-26 1122 CN2AA         59  33     DH0MWH        59  14     0
QSO: 28566 PH 2013-10-26 1123 CN2AA         59  33     HA3FHH        59  15     0
QSO: 28566 PH 2013-10-26 1123 CN2AA         59  33     6W1SR         59  35     0
QSO: 28566 PH 2013-10-26 1124 CN2AA         59  33     PJ4X          59  09     0
QSO: 28566 PH 2013-10-26 1124 CN2AA         59  33     NA2U          59  05     0
QSO: 28566 PH 2013-10-26 1124 CN2AA         59  33     4O7CC         59  15     0
QSO: 28566 PH 2013-10-26 1124 CN2AA         59  33     9A3R          59  15     0
QSO: 28566 PH 2013-10-26 1124 CN2AA         59  33     OH3HEI        59  15     0
QSO: 28566 PH 2013-10-26 1125 CN2AA         59  33     VA1SEA        59  05     0
QSO: 28566 PH 2013-10-26 1125 CN2AA         59  33     DL6RBH        59  14     0
QSO: 28566 PH 2013-10-26 1125 CN2AA         59  33     DO6NI         59  14     0
QSO: 28566 PH 2013-10-26 1125 CN2AA         59  33     DJ3HB         59  14     0
QSO: 28566 PH 2013-10-26 1126 CN2AA         59  33     DL2VFR        59  14     0
QSO: 28566 PH 2013-10-26 1126 CN2AA         59  33     GI3NVW        59  14     0
QSO: 28566 PH 2013-10-26 1126 CN2AA         59  33     DH9SB         59  14     0
QSO: 28566 PH 2013-10-26 1126 CN2AA         59  33     IZ3DVU        59  15     0
QSO: 28566 PH 2013-10-26 1127 CN2AA         59  33     OR2A          59  14     0
QSO: 28566 PH 2013-10-26 1127 CN2AA         59  33     KX1X          59  05     0
QSO: 28566 PH 2013-10-26 1127 CN2AA         59  33     YO9IJP        59  20     0
QSO: 28566 PH 2013-10-26 1127 CN2AA         59  33     SQ5FLP        59  15     0
QSO: 28566 PH 2013-10-26 1128 CN2AA         59  33     M0BJL         59  14     0
QSO: 28566 PH 2013-10-26 1128 CN2AA         59  33     DB1AW         59  14     0
QSO: 28566 PH 2013-10-26 1129 CN2AA         59  33     RA9ACS        59  17     0
QSO: 28566 PH 2013-10-26 1129 CN2AA         59  33     DL8DXL        59  14     0
QSO: 28566 PH 2013-10-26 1130 CN2AA         59  33     RV9WA         59  16     0
QSO: 28566 PH 2013-10-26 1130 CN2AA         59  33     LA6PBA        59  14     0
QSO: 28566 PH 2013-10-26 1130 CN2AA         59  33     YO8DDP        59  20     0
QSO: 28566 PH 2013-10-26 1130 CN2AA         59  33     DK5DC         59  14     0
QSO: 28298 PH 2013-10-26 1130 CN2AA         59  33     SU9AF         59  34     0
QSO: 28566 PH 2013-10-26 1131 CN2AA         59  33     OH1JO         59  15     0
QSO: 28566 PH 2013-10-26 1131 CN2AA         59  33     DL1ARD        59  14     0
QSO: 28566 PH 2013-10-26 1131 CN2AA         59  33     SQ8JMZ        59  15     0
QSO: 28566 PH 2013-10-26 1131 CN2AA         59  33     OK4DZ         59  15     0
QSO: 28566 PH 2013-10-26 1132 CN2AA         59  33     DJ2HJ         59  14     0
QSO: 28566 PH 2013-10-26 1132 CN2AA         59  33     DL5RDO        59  14     0
QSO: 28566 PH 2013-10-26 1132 CN2AA         59  33     WA1DRQ        59  05     0
QSO: 28566 PH 2013-10-26 1132 CN2AA         59  33     RW4WA         59  16     0
QSO: 28566 PH 2013-10-26 1132 CN2AA         59  33     G3MXH         59  14     0
QSO: 28566 PH 2013-10-26 1132 CN2AA         59  33     RA4HMT        59  16     0
QSO: 28566 PH 2013-10-26 1133 CN2AA         59  33     K8MFO         59  04     0
QSO: 28566 PH 2013-10-26 1133 CN2AA         59  33     K5KG          59  05     0
QSO: 28566 PH 2013-10-26 1133 CN2AA         59  33     RY6Y          59  16     0
QSO: 28566 PH 2013-10-26 1133 CN2AA         59  33     RT9TM         59  16     0
QSO: 28566 PH 2013-10-26 1133 CN2AA         59  33     M0MCV         59  14     0
QSO: 28584 PH 2013-10-26 1134 CN2AA         59  33     NP2N          59  08     0
QSO: 28566 PH 2013-10-26 1134 CN2AA         59  33     LA9TY         59  14     0
QSO: 28566 PH 2013-10-26 1134 CN2AA         59  33     HG0NPJ        59  15     0
QSO: 28566 PH 2013-10-26 1134 CN2AA         59  33     DK2TX         59  14     0
QSO: 28566 PH 2013-10-26 1134 CN2AA         59  33     RW9SW         59  16     0
QSO: 28566 PH 2013-10-26 1135 CN2AA         59  33     SP4SHD        59  15     0
QSO: 28566 PH 2013-10-26 1135 CN2AA         59  33     PD0ME         59  14     0
QSO: 28566 PH 2013-10-26 1135 CN2AA         59  33     G5T           59  14     0
QSO: 28471 PH 2013-10-26 1136 CN2AA         59  33     OH0JFP        59  15     0
QSO: 28566 PH 2013-10-26 1136 CN2AA         59  33     GI0UVD        59  14     0
QSO: 28566 PH 2013-10-26 1136 CN2AA         59  33     M0GVZ         59  14     0
QSO: 28566 PH 2013-10-26 1136 CN2AA         59  33     OE2RWL        59  15     0
QSO: 28545 PH 2013-10-26 1137 CN2AA         59  33     YM3KM         59  20     0
QSO: 28430 PH 2013-10-26 1137 CN2AA         59  33     A92GE         59  21     0
QSO: 28566 PH 2013-10-26 1137 CN2AA         59  33     AH2R          59  27     0
QSO: 28566 PH 2013-10-26 1137 CN2AA         59  33     SP4KA         59  15     0
QSO: 28566 PH 2013-10-26 1137 CN2AA         59  33     DL5RDP        59  14     0
QSO: 28566 PH 2013-10-26 1138 CN2AA         59  33     DL1YM         59  14     0
QSO: 28566 PH 2013-10-26 1138 CN2AA         59  33     OK1HFP        59  15     0
QSO: 28566 PH 2013-10-26 1138 CN2AA         59  33     SP8JPR        59  15     0
QSO: 28566 PH 2013-10-26 1138 CN2AA         59  33     SQ8OQE        59  15     0
QSO: 28566 PH 2013-10-26 1139 CN2AA         59  33     SP4CMY        59  15     0
QSO: 28566 PH 2013-10-26 1139 CN2AA         59  33     OH3RF         59  15     0
QSO: 28566 PH 2013-10-26 1139 CN2AA         59  33     SJ7M          59  14     0
QSO: 28566 PH 2013-10-26 1140 CN2AA         59  33     MM0MUK        59  14     0
QSO: 28566 PH 2013-10-26 1140 CN2AA         59  33     OH1EKU        59  15     0
QSO: 28566 PH 2013-10-26 1141 CN2AA         59  33     DG4MB         59  14     0
QSO: 28566 PH 2013-10-26 1141 CN2AA         59  33     G4LPD         59  14     0
