START-OF-LOG: 3.0
CONTEST: CQ-WW-SSB
CALLSIGN: NG7A
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: SSB
CATEGORY-POWER: HIGH
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: FIXED
CATEGORY-ASSISTED: ASSISTED
LOCATION: NH
CLAIMED-SCORE: 0
CLUB: YANKEE CLIPPER CONTEST CLUB
NAME: GEORGE COOLEY
OPERATORS: NG7A
CREATED-BY: ADIF2CABR V.3.00 (C) SP7DQR
SOAPBOX: HARD DISK CRASHED AND LOST DATA THE FIRST 4 HOURS OF THE CONTEST
SOAPBOX: STARTING AT 000Z.  PLEASE DO NOT PENALIZE STATIONS THAT WORKED ME
SOAPBOX: DURING THAT PERIOD WITH A NOT IN LOG PENALTY.
QSO: 21270 PH 2013-10-26 1157 NG7A          59  5          VP5T          59    8
QSO: 21269 PH 2013-10-26 1156 NG7A          59  5          S57C          59   15
QSO: 21263 PH 2013-10-26 1153 NG7A          59  5          S50R          59   15
QSO: 21261 PH 2013-10-26 1151 NG7A          59  5          US8IZP        59   16
QSO: 21254 PH 2013-10-26 1149 NG7A          59  5          RK9CYA        59   17
QSO: 21253 PH 2013-10-26 1145 NG7A          59  5          UP2L          59   17
QSO: 21249 PH 2013-10-26 1142 NG7A          59  5          3Z5W          59   15
QSO: 21247 PH 2013-10-26 1141 NG7A          59  5          DR5N          59   14
QSO: 21246 PH 2013-10-26 1140 NG7A          59  5          OH5Z          59   15
QSO: 21245 PH 2013-10-26 1138 NG7A          59  5          TF3CW         59   40
QSO: 21243 PH 2013-10-26 1136 NG7A          59  5          4L8A          59   21
QSO: 21240 PH 2013-10-26 1134 NG7A          59  5          IF9A          59   15
QSO: 21238 PH 2013-10-26 1133 NG7A          59  5          SQ2PHG        59   15
QSO: 21237 PH 2013-10-26 1132 NG7A          59  5          ED3X          59   14
QSO: 21225 PH 2013-10-26 1127 NG7A          59  5          CR6P          59   14
QSO: 21225 PH 2013-10-26 1126 NG7A          59  5          EA1KY         59   14
QSO: 21220 PH 2013-10-26 1121 NG7A          59  5          E74A          59   15
QSO: 21218 PH 2013-10-26 1120 NG7A          59  5          SQ2PHG        59   15
QSO: 21217 PH 2013-10-26 1118 NG7A          59  5          SO4R          59   15
QSO: 21207 PH 2013-10-26 1115 NG7A          59  5          G6MC          59   14
QSO: 21206 PH 2013-10-26 1113 NG7A          59  5          M0UTD         59   14
QSO: 21205 PH 2013-10-26 1111 NG7A          59  5          PI4YLC        59   14
QSO:  3768 PH 2013-10-26 0809 NG7A          59  5          8P5A          59    8
QSO:  3765 PH 2013-10-26 0807 NG7A          59  5          T48K          59    8
QSO:  3797 PH 2013-10-26 0752 NG7A          59  5          PJ2T          59    9
QSO:  3793 PH 2013-10-26 0750 NG7A          59  5          TI5W          59    7
QSO:  3706 PH 2013-10-26 0749 NG7A          59  5          V26B          59    8
QSO:  3700 PH 2013-10-26 0746 NG7A          59  5          4M5W          59    9
QSO:  3710 PH 2013-10-26 0742 NG7A          59  5          HI8GPR        59    8
QSO:  3756 PH 2013-10-26 0735 NG7A          59  5          VE3DC         59    4
QSO:  3687 PH 2013-10-26 0733 NG7A          59  5          HK1NA         59    9
QSO:  3687 PH 2013-10-26 0731 NG7A          59  5          D4C           59   35
QSO:  3799 PH 2013-10-26 0727 NG7A          59  5          VP2MXA        59    8
QSO:  3793 PH 2013-10-26 0726 NG7A          59  5          PJ2T          59    9
QSO:  3793 PH 2013-10-26 0725 NG7A          59  5          TI5W          59    7
QSO:  3788 PH 2013-10-26 0723 NG7A          59  5          WP2XX         59    8
QSO:  3770 PH 2013-10-26 0717 NG7A          59  5          VA2EN         59    5
QSO:  3749 PH 2013-10-26 0709 NG7A          59  5          VE6SV         59    4
QSO:  3752 PH 2013-10-26 0701 NG7A          59  5          GM0B          59   14
END-OF-LOG:
