START-OF-LOG: 3.0
CREATED-BY: Win-Test 4.10.0
CONTEST: CQ-WW-SSB
LOCATION: DX
CALLSIGN: GM0B
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-TRANSMITTER: UNLIMITED
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: SSB
CATEGORY-STATION: FIXED
CLAIMED-SCORE: 18622656
OPERATORS: MM0GPZ, GM0OQV, MM0BHX, GM0LIR, MM0FCM, GM0EGI, M0BUL, GM0KMJ,
OPERATORS: GW4BVE, G4DPF, G8XYJ, GM0BKC
NAME: Gordon Paterson
SOAPBOX: The last CQWW we did M/M was in 2010 we had about 130 QSO's on 10m.
SOAPBOX: This year on 10m we worked 130 DXC and nearly 2200 QSO's. As normal,
SOAPBOX: the inquest starts straight after the contest finishes and we are
QSO: 28750 PH 2013-10-26 0829 GM0B          59  14     DF5MA         59  14     0
QSO:  7160 PH 2013-10-26 0829 GM0B          59  14     ED1R          59  14     0
QSO: 21424 PH 2013-10-26 0829 GM0B          59  14     RN3F          59  16     0
QSO: 28750 PH 2013-10-26 0829 GM0B          59  14     UY2IG         59  16     0
QSO: 28750 PH 2013-10-26 0830 GM0B          59  14     RT5Z          59  16     0
QSO:  7160 PH 2013-10-26 0830 GM0B          59  14     S52X          59  15     0
QSO:  7160 PH 2013-10-26 0830 GM0B          59  14     WB8EKG        59  05     0
QSO: 28750 PH 2013-10-26 0830 GM0B          59  14     RN4SN         59  16     0
QSO: 21424 PH 2013-10-26 0830 GM0B          59  14     E21YDP        59  26     0
QSO: 28750 PH 2013-10-26 0831 GM0B          59  14     RL6M          59  16     0
QSO: 28750 PH 2013-10-26 0831 GM0B          59  14     HF9Q          59  15     0
QSO: 21424 PH 2013-10-26 0831 GM0B          59  14     R4WDX         59  16     0
QSO: 14257 PH 2013-10-26 0831 GM0B          59  14     RA1APV        59  16     0
QSO:  7160 PH 2013-10-26 0832 GM0B          59  14     F5OHH         59  14     0
QSO: 21424 PH 2013-10-26 0831 GM0B          59  14     R9XT          59  17     0
QSO:  7160 PH 2013-10-26 0832 GM0B          59  14     VP9AD         59  05     0
QSO: 28750 PH 2013-10-26 0832 GM0B          59  14     JA4FHE        59  25     0
QSO: 28750 PH 2013-10-26 0832 GM0B          59  14     UA4M          59  16     0
QSO: 14257 PH 2013-10-26 0832 GM0B          59  14     JO7AJQ        59  25     0
QSO: 14257 PH 2013-10-26 0832 GM0B          59  14     SM3C          59  14     0
QSO: 28750 PH 2013-10-26 0832 GM0B          59  14     SP4DZT        59  15     0
QSO: 21424 PH 2013-10-26 0832 GM0B          59  14     SQ5PGJ        59  15     0
QSO: 28750 PH 2013-10-26 0833 GM0B          59  14     RT4D          59  16     0
QSO: 28750 PH 2013-10-26 0833 GM0B          59  14     RU3SD         59  16     0
QSO: 21424 PH 2013-10-26 0832 GM0B          59  14     IK3XTV        59  15     0
QSO:  7160 PH 2013-10-26 0833 GM0B          59  14     F1SIU         59  14     0
QSO: 21424 PH 2013-10-26 0833 GM0B          59  14     UR6IJ         59  16     0
QSO:  7160 PH 2013-10-26 0833 GM0B          59  14     DK1AX         59  14     0
QSO: 14257 PH 2013-10-26 0833 GM0B          59  14     JH1CTQ        59  25     0
QSO: 14257 PH 2013-10-26 0833 GM0B          59  14     YO8TNB        59  20     0
QSO: 21424 PH 2013-10-26 0833 GM0B          59  14     IZ5HSK        59  15     0
QSO: 28750 PH 2013-10-26 0834 GM0B          59  14     OK1MKU        59  15     0
QSO: 28750 PH 2013-10-26 0834 GM0B          59  14     RW3FR         59  16     0
QSO: 28750 PH 2013-10-26 0834 GM0B          59  14     RX3AU         59  16     0
QSO: 14257 PH 2013-10-26 0834 GM0B          59  14     R1NA          59  16     0
QSO: 28750 PH 2013-10-26 0834 GM0B          59  14     JN3TRK        59  25     0
QSO: 28750 PH 2013-10-26 0835 GM0B          59  14     DL4JLM        59  14     0
QSO: 28750 PH 2013-10-26 0835 GM0B          59  14     VK4QH         59  30     0
QSO:  7160 PH 2013-10-26 0835 GM0B          59  14     M6DVL         59  14     0
QSO: 28750 PH 2013-10-26 0835 GM0B          59  14     OK5W          59  15     0
QSO: 14257 PH 2013-10-26 0835 GM0B          59  14     LA2HFA        59  14     0
QSO:  7160 PH 2013-10-26 0835 GM0B          59  14     KI0HA         59  04     0
QSO: 28750 PH 2013-10-26 0835 GM0B          59  14     M0UTD         59  14     0
QSO: 21424 PH 2013-10-26 0835 GM0B          59  14     SQ2PHG        59  15     0
QSO:  7160 PH 2013-10-26 0836 GM0B          59  14     G4SXR         59  14     0
QSO:  7160 PH 2013-10-26 0836 GM0B          59  14     DH1PAL        59  14     0
QSO:  7160 PH 2013-10-26 0836 GM0B          59  14     EW2MA         59  16     0
QSO: 28750 PH 2013-10-26 0836 GM0B          59  14     F5JFU         59  14     0
QSO: 28750 PH 2013-10-26 0836 GM0B          59  14     CQ3L          59  33     0
QSO: 28750 PH 2013-10-26 0837 GM0B          59  14     DM2DXA        59  14     0
QSO: 21424 PH 2013-10-26 0836 GM0B          59  14     EA4UV         59  14     0
QSO:  7160 PH 2013-10-26 0837 GM0B          59  14     M3WBA         59  14     0
QSO:  7160 PH 2013-10-26 0837 GM0B          59  14     VE3BR         59  04     0
QSO: 28713 PH 2013-10-26 0837 GM0B          59  14     UA0DM         59  19     0
QSO: 14257 PH 2013-10-26 0837 GM0B          59  14     OZ7RQ         59  14     0
QSO: 21424 PH 2013-10-26 0837 GM0B          59  14     OH2BEN        59  15     0
QSO: 28750 PH 2013-10-26 0837 GM0B          59  14     S50K          59  15     0
QSO: 28750 PH 2013-10-26 0838 GM0B          59  14     HA8JV         59  15     0
QSO: 21424 PH 2013-10-26 0838 GM0B          59  14     SQ5NBE        59  15     0
QSO: 14257 PH 2013-10-26 0837 GM0B          59  14     JE1ZWT        59  25     0
QSO: 14257 PH 2013-10-26 0838 GM0B          59  14     DF0KY         59  14     0
QSO: 28750 PH 2013-10-26 0838 GM0B          59  14     UA3UAT        59  16     0
QSO: 21424 PH 2013-10-26 0838 GM0B          59  14     DL2DX         59  14     0
QSO:  7160 PH 2013-10-26 0839 GM0B          59  14     KP4BD         59  08     0
QSO: 21424 PH 2013-10-26 0839 GM0B          59  14     SP5ELA        59  15     0
QSO: 28750 PH 2013-10-26 0839 GM0B          59  14     UT8UL         59  16     0
QSO: 14257 PH 2013-10-26 0839 GM0B          59  14     SQ6DGO        59  15     0
QSO: 28750 PH 2013-10-26 0839 GM0B          59  14     9A2EU         59  15     0
QSO:  7160 PH 2013-10-26 0840 GM0B          59  14     AB8EU         59  04     0
QSO: 28717 PH 2013-10-26 0839 GM0B          59  14     G5W           59  14     0
QSO: 21424 PH 2013-10-26 0839 GM0B          59  14     HA3OS         59  15     0
QSO: 14257 PH 2013-10-26 0839 GM0B          59  14     DL9ZP         59  14     0
QSO: 28750 PH 2013-10-26 0840 GM0B          59  14     UX2MF         59  16     0
QSO: 21424 PH 2013-10-26 0840 GM0B          59  14     S52ZW         59  15     0
QSO: 14257 PH 2013-10-26 0840 GM0B          59  14     JR1EMT        59  25     0
QSO: 28756 PH 2013-10-26 0840 GM0B          59  14     UT7QF         59  16     0
QSO: 28756 PH 2013-10-26 0841 GM0B          59  14     YO5CUQ        59  20     0
QSO: 28750 PH 2013-10-26 0841 GM0B          59  14     RZ9OQ         59  18     0
QSO: 21424 PH 2013-10-26 0841 GM0B          59  14     PY4RGS        59  11     0
QSO:  7160 PH 2013-10-26 0841 GM0B          59  14     DJ1TT         59  14     0
QSO: 28750 PH 2013-10-26 0841 GM0B          59  14     BA7JA         59  24     0
QSO: 21424 PH 2013-10-26 0841 GM0B          59  14     IK4FWF        59  15     0
QSO: 14257 PH 2013-10-26 0841 GM0B          59  14     SE3X          59  14     0
QSO: 14257 PH 2013-10-26 0841 GM0B          59  14     LY2AX         59  15     0
QSO:  7160 PH 2013-10-26 0842 GM0B          59  14     NW9N          59  04     0
QSO: 14257 PH 2013-10-26 0842 GM0B          59  14     OZ6AGX        59  14     0
QSO:  7160 PH 2013-10-26 0842 GM0B          59  14     W1FQ          59  05     0
QSO: 28750 PH 2013-10-26 0842 GM0B          59  14     UT0UY         59  16     0
QSO: 21424 PH 2013-10-26 0842 GM0B          59  14     EW1IP         59  16     0
QSO: 21424 PH 2013-10-26 0843 GM0B          59  14     IQ0PG         59  15     0
QSO: 21424 PH 2013-10-26 0843 GM0B          59  14     OM7LM         59  15     0
QSO: 28750 PH 2013-10-26 0843 GM0B          59  14     UA3ABJ        59  16     0
QSO:  7160 PH 2013-10-26 0844 GM0B          59  14     MI6YLT        59  14     0
QSO: 28750 PH 2013-10-26 0843 GM0B          59  14     UA9UDR        59  18     0
QSO:  7160 PH 2013-10-26 0844 GM0B          59  14     F4FET         59  14     0
QSO: 21424 PH 2013-10-26 0844 GM0B          59  14     IB9T          59  15     0
QSO:  7160 PH 2013-10-26 0844 GM0B          59  14     EA4FJJ        59  14     0
QSO: 21424 PH 2013-10-26 0844 GM0B          59  14     I3FGX         59  15     0
QSO: 28750 PH 2013-10-26 0844 GM0B          59  14     4O7CC         59  15     0
QSO: 28741 PH 2013-10-26 0845 GM0B          59  14     UA3BL         59  16     0
QSO: 21424 PH 2013-10-26 0845 GM0B          59  14     OE2E          59  15     0
QSO: 14168 PH 2013-10-26 0845 GM0B          59  14     ZL3X          59  32     0
QSO:  7160 PH 2013-10-26 0845 GM0B          59  14     KV2M          59  05     0
QSO: 21424 PH 2013-10-26 0845 GM0B          59  14     LY2ND         59  15     0
QSO: 21424 PH 2013-10-26 0845 GM0B          59  14     EE1A          59  14     0
QSO: 28741 PH 2013-10-26 0845 GM0B          59  14     R3LC          59  16     0
QSO: 28741 PH 2013-10-26 0846 GM0B          59  14     P3N           59  20     0
QSO: 14165 PH 2013-10-26 0845 GM0B          59  14     EA6SX         59  14     0
QSO: 21424 PH 2013-10-26 0846 GM0B          59  14     IR6ERS        59  15     0
QSO:  7160 PH 2013-10-26 0846 GM0B          59  14     IV3UHL        59  15     0
QSO: 14217 PH 2013-10-26 0846 GM0B          59  14     OT5A          59  14     0
QSO: 21424 PH 2013-10-26 0846 GM0B          59  14     HA6NW         59  15     0
QSO: 28750 PH 2013-10-26 0847 GM0B          59  14     RW3AZ         59  16     0
QSO: 21424 PH 2013-10-26 0846 GM0B          59  14     HA3OU         59  15     0
QSO:  7160 PH 2013-10-26 0847 GM0B          59  14     IZ3GNG        59  15     0
QSO: 21424 PH 2013-10-26 0847 GM0B          59  14     RV1AE         59  16     0
QSO:  7160 PH 2013-10-26 0847 GM0B          59  14     W8KNO         59  04     0
QSO: 14162 PH 2013-10-26 0847 GM0B          59  14     UW7LL         59  16     0
QSO: 21424 PH 2013-10-26 0847 GM0B          59  14     YU1YV         59  15     0
QSO:  7160 PH 2013-10-26 0848 GM0B          59  14     F6GAG         59  14     0
QSO: 14222 PH 2013-10-26 0847 GM0B          59  14     RT2F          59  15     0
QSO: 21424 PH 2013-10-26 0848 GM0B          59  14     EW7DK         59  16     0
QSO: 14274 PH 2013-10-26 0848 GM0B          59  14     SQ6PLH        59  15     0
QSO: 21424 PH 2013-10-26 0848 GM0B          59  14     CR6K          59  14     0
QSO: 28750 PH 2013-10-26 0849 GM0B          59  14     KH0/JA0JHQ    59  27     0
QSO:  7160 PH 2013-10-26 0849 GM0B          59  14     M6ADB/M       59  14     0
QSO: 28750 PH 2013-10-26 0849 GM0B          59  14     RL3AN         59  16     0
QSO: 21424 PH 2013-10-26 0849 GM0B          59  14     YU7KM         59  15     0
QSO: 28750 PH 2013-10-26 0849 GM0B          59  14     UR5IRM        59  16     0
QSO:  7160 PH 2013-10-26 0850 GM0B          59  14     LA6IRA        59  14     0
QSO: 28741 PH 2013-10-26 0850 GM0B          59  14     JT1BV         59  23     0
QSO: 14204 PH 2013-10-26 0850 GM0B          59  14     EE5T          59  14     0
QSO: 21424 PH 2013-10-26 0850 GM0B          59  14     S57AL         59  15     0
QSO: 14275 PH 2013-10-26 0850 GM0B          59  14     EA5DFV        59  14     0
QSO:  7160 PH 2013-10-26 0851 GM0B          59  14     DJ5JH         59  14     0
QSO: 14342 PH 2013-10-26 0851 GM0B          59  14     ED8W          59  33     0
QSO:  7160 PH 2013-10-26 0851 GM0B          59  14     M0ACL         59  14     0
QSO: 28750 PH 2013-10-26 0851 GM0B          59  14     JA3RAZ        59  25     0
QSO: 21424 PH 2013-10-26 0851 GM0B          59  14     SQ5SUL        59  15     0
QSO: 21424 PH 2013-10-26 0851 GM0B          59  14     OH6DX         59  15     0
QSO:  7160 PH 2013-10-26 0852 GM0B          59  14     W5UHQ         59  04     0
QSO: 21424 PH 2013-10-26 0851 GM0B          59  14     RG5A          59  16     0
QSO:  7160 PH 2013-10-26 0852 GM0B          59  14     PA7BAS        59  14     0
QSO:  7160 PH 2013-10-26 0852 GM0B          59  14     W8KTQ         59  04     0
QSO: 14237 PH 2013-10-26 0852 GM0B          59  14     IK0WRB        59  15     0
QSO:  7160 PH 2013-10-26 0853 GM0B          59  14     G4AFJ         59  14     0
QSO: 21424 PH 2013-10-26 0852 GM0B          59  14     HF6K          59  15     0
QSO: 28750 PH 2013-10-26 0853 GM0B          59  14     LZ1JZ         59  20     0
QSO:  7160 PH 2013-10-26 0853 GM0B          59  14     N3TOG         59  05     0
QSO:  7160 PH 2013-10-26 0853 GM0B          59  14     TM7GY         59  14     0
QSO: 21424 PH 2013-10-26 0853 GM0B          59  14     PE7JDL        59  14     0
QSO:  7160 PH 2013-10-26 0853 GM0B          59  14     G5W           59  14     0
QSO: 21424 PH 2013-10-26 0853 GM0B          59  14     OK2BRX        59  15     0
QSO: 14178 PH 2013-10-26 0853 GM0B          59  14     WE3C          59  05     0
QSO: 28750 PH 2013-10-26 0854 GM0B          59  14     R2AT          59  16     0
QSO: 28750 PH 2013-10-26 0854 GM0B          59  14     JE4URN        59  25     0
QSO:  7160 PH 2013-10-26 0854 GM0B          59  14     EA2URD        59  14     0
QSO: 28750 PH 2013-10-26 0854 GM0B          59  14     UC7A          59  16     0
QSO:  7160 PH 2013-10-26 0855 GM0B          59  14     K7WP          59  03     0
QSO: 28750 PH 2013-10-26 0855 GM0B          59  14     DH0GHU        59  14     0
QSO: 21424 PH 2013-10-26 0854 GM0B          59  14     EA8AH         59  33     0
QSO: 28750 PH 2013-10-26 0855 GM0B          59  14     UN6G          59  17     0
QSO:  7160 PH 2013-10-26 0855 GM0B          59  14     VO1BE         59  05     0
QSO: 28750 PH 2013-10-26 0855 GM0B          59  14     RA3RCL        59  16     0
QSO: 21424 PH 2013-10-26 0855 GM0B          59  14     PT2CM         59  11     0
QSO: 28750 PH 2013-10-26 0855 GM0B          59  14     OK7K          59  15     0
QSO: 28750 PH 2013-10-26 0855 GM0B          59  14     UA1ANA        59  16     0
QSO:  7160 PH 2013-10-26 0856 GM0B          59  14     ON2JF         59  14     0
QSO:  7160 PH 2013-10-26 0856 GM0B          59  14     GM0EKM        59  14     0
QSO: 21424 PH 2013-10-26 0855 GM0B          59  14     EA3KT         59  14     0
QSO: 28750 PH 2013-10-26 0856 GM0B          59  14     DM4X          59  14     0
QSO: 28750 PH 2013-10-26 0856 GM0B          59  14     UA9CTT        59  17     0
QSO: 21424 PH 2013-10-26 0856 GM0B          59  14     OK1JOC        59  15     0
QSO: 28750 PH 2013-10-26 0856 GM0B          59  14     ER3CT         59  16     0
QSO: 28750 PH 2013-10-26 0856 GM0B          59  14     VK4MDX        59  30     0
QSO:  7160 PH 2013-10-26 0857 GM0B          59  14     DL8UVG        59  14     0
QSO: 21424 PH 2013-10-26 0857 GM0B          59  14     EA5/LA7VK     59  14     0
QSO: 28750 PH 2013-10-26 0857 GM0B          59  14     YO8DDP        59  20     0
QSO: 28750 PH 2013-10-26 0857 GM0B          59  14     HL2UOK        59  25     0
QSO: 28750 PH 2013-10-26 0858 GM0B          59  14     HS0ZIN        59  26     0
QSO: 28750 PH 2013-10-26 0858 GM0B          59  14     UN2E          59  17     0
QSO: 28750 PH 2013-10-26 0858 GM0B          59  14     UA0OD         59  18     0
QSO: 21424 PH 2013-10-26 0858 GM0B          59  14     JR1BTG        59  25     0
QSO:  7160 PH 2013-10-26 0859 GM0B          59  14     OZ1JVX        59  14     0
QSO: 28750 PH 2013-10-26 0859 GM0B          59  14     OH6DX         59  15     0
QSO: 21424 PH 2013-10-26 0859 GM0B          59  14     PS2R          59  11     0
QSO:  7160 PH 2013-10-26 0900 GM0B          59  14     KB1ST         59  05     0
QSO: 28750 PH 2013-10-26 0900 GM0B          59  14     JE5JHZ        59  25     0
QSO:  7160 PH 2013-10-26 0900 GM0B          59  14     M0GDX         59  14     0
QSO: 28750 PH 2013-10-26 0900 GM0B          59  14     DK3GG         59  14     0
QSO: 14266 PH 2013-10-26 0900 GM0B          59  14     SM0LI         59  14     0
QSO: 21424 PH 2013-10-26 0900 GM0B          59  14     JA2EOX        59  25     0
QSO: 28750 PH 2013-10-26 0901 GM0B          59  14     RA1AL         59  16     0
QSO:  7160 PH 2013-10-26 0901 GM0B          59  14     DG0LFF        59  14     0
QSO: 28750 PH 2013-10-26 0902 GM0B          59  14     IK6GPZ        59  15     0
QSO: 14266 PH 2013-10-26 0901 GM0B          59  14     R3ST          59  16     0
QSO: 21424 PH 2013-10-26 0902 GM0B          59  14     JR2IOB        59  25     0
QSO: 21424 PH 2013-10-26 0902 GM0B          59  14     ED1B          59  14     0
QSO: 21424 PH 2013-10-26 0902 GM0B          59  14     RW9DX         59  17     0
QSO: 14266 PH 2013-10-26 0903 GM0B          59  14     OM4C          59  15     0
QSO: 28750 PH 2013-10-26 0903 GM0B          59  14     RD3FY         59  16     0
QSO:  7160 PH 2013-10-26 0903 GM0B          59  14     DH1AA         59  14     0
QSO: 14266 PH 2013-10-26 0904 GM0B          59  14     UN6LN         59  17     0
QSO:  7160 PH 2013-10-26 0904 GM0B          59  14     VE2ZV         59  05     0
QSO: 14266 PH 2013-10-26 0904 GM0B          59  14     RU1AB         59  16     0
QSO: 21424 PH 2013-10-26 0904 GM0B          59  14     LY3B          59  15     0
QSO:  7160 PH 2013-10-26 0905 GM0B          59  14     PE2CML        59  14     0
QSO: 14266 PH 2013-10-26 0904 GM0B          59  14     SM3HBV        59  14     0
QSO: 28750 PH 2013-10-26 0904 GM0B          59  14     OH5O          59  15     0
QSO: 14266 PH 2013-10-26 0904 GM0B          59  14     UA1AQA        59  16     0
QSO: 21424 PH 2013-10-26 0905 GM0B          59  14     YT1CS         59  15     0
QSO: 28750 PH 2013-10-26 0905 GM0B          59  14     LZ2HM         59  20     0
QSO: 21424 PH 2013-10-26 0905 GM0B          59  14     S50D          59  15     0
QSO: 14266 PH 2013-10-26 0905 GM0B          59  14     OH5ZZ         59  15     0
QSO:  7160 PH 2013-10-26 0905 GM0B          59  14     G1MPW         59  14     0
QSO: 28750 PH 2013-10-26 0905 GM0B          59  14     IZ3SQW        59  15     0
QSO:  7160 PH 2013-10-26 0906 GM0B          59  14     K3IPK         59  05     0
QSO: 14266 PH 2013-10-26 0905 GM0B          59  14     WK1Q          59  05     0
QSO: 14266 PH 2013-10-26 0906 GM0B          59  14     DL8DAW        59  14     0
QSO:  7160 PH 2013-10-26 0906 GM0B          59  14     SM6C          59  14     0
QSO: 14266 PH 2013-10-26 0906 GM0B          59  14     BY1CW         59  24     0
QSO: 21424 PH 2013-10-26 0906 GM0B          59  14     SQ9SHR        59  15     0
QSO: 14266 PH 2013-10-26 0906 GM0B          59  14     OZ6GH         59  14     0
QSO:  7160 PH 2013-10-26 0907 GM0B          59  14     M0KWK         59  14     0
QSO:  7160 PH 2013-10-26 0907 GM0B          59  14     M0WAY         59  14     0
QSO: 14266 PH 2013-10-26 0906 GM0B          59  14     DR8A          59  14     0
QSO: 14266 PH 2013-10-26 0907 GM0B          59  14     LA7GIA        59  14     0
QSO:  7160 PH 2013-10-26 0907 GM0B          59  14     5P8W          59  14     0
QSO: 14266 PH 2013-10-26 0907 GM0B          59  14     OZ5E          59  14     0
QSO:  7160 PH 2013-10-26 0908 GM0B          59  14     WA1N          59  05     0
QSO: 21424 PH 2013-10-26 0907 GM0B          59  14     DF0EG         59  14     0
QSO: 14266 PH 2013-10-26 0907 GM0B          59  14     DJ0AH         59  14     0
QSO:  7160 PH 2013-10-26 0908 GM0B          59  14     DL1ALA        59  14     0
QSO: 21424 PH 2013-10-26 0907 GM0B          59  14     DM6HK         59  14     0
QSO: 14266 PH 2013-10-26 0907 GM0B          59  14     3Z6O          59  15     0
QSO:  7160 PH 2013-10-26 0908 GM0B          59  14     F1FPL         59  14     0
QSO: 28750 PH 2013-10-26 0908 GM0B          59  14     UX5TQ         59  16     0
QSO: 21424 PH 2013-10-26 0908 GM0B          59  14     YU1KN         59  15     0
QSO: 28750 PH 2013-10-26 0909 GM0B          59  14     OH7GGX        59  15     0
QSO: 28750 PH 2013-10-26 0909 GM0B          59  14     I1NVU         59  15     0
QSO: 14266 PH 2013-10-26 0909 GM0B          59  14     RK3DXW        59  16     0
QSO:  7160 PH 2013-10-26 0909 GM0B          59  14     K8YFM         59  05     0
QSO:  7160 PH 2013-10-26 0910 GM0B          59  14     K4MT          59  05     0
QSO:  7160 PH 2013-10-26 0910 GM0B          59  14     NM8W          59  04     0
QSO: 14266 PH 2013-10-26 0910 GM0B          59  14     IK5BSC        59  15     0
QSO:  7160 PH 2013-10-26 0910 GM0B          59  14     K0RC          59  04     0
QSO:  7160 PH 2013-10-26 0911 GM0B          59  14     K3KCR         59  05     0
QSO: 21424 PH 2013-10-26 0910 GM0B          59  14     IS0HQJ        59  15     0
QSO: 28750 PH 2013-10-26 0910 GM0B          59  14     UA3DUJ        59  16     0
QSO: 14266 PH 2013-10-26 0910 GM0B          59  14     OH2KM         59  15     0
QSO: 21424 PH 2013-10-26 0911 GM0B          59  14     EC3PL         59  14     0
QSO:  7160 PH 2013-10-26 0911 GM0B          59  14     AC4LB         59  05     0
QSO:  7160 PH 2013-10-26 0911 GM0B          59  14     G4WGE         59  14     0
QSO: 14266 PH 2013-10-26 0911 GM0B          59  14     IZ4YDF        59  15     0
QSO: 28750 PH 2013-10-26 0911 GM0B          59  14     RA1ABR        59  16     0
QSO:  7160 PH 2013-10-26 0912 GM0B          59  14     G6UWT         59  14     0
QSO: 14266 PH 2013-10-26 0911 GM0B          59  14     SQ2WHH        59  15     0
QSO:  7160 PH 2013-10-26 0912 GM0B          59  14     W9RE          59  04     0
QSO: 28750 PH 2013-10-26 0912 GM0B          59  14     UX5UU         59  16     0
QSO: 14266 PH 2013-10-26 0911 GM0B          59  14     R3DFF         59  16     0
QSO: 28750 PH 2013-10-26 0912 GM0B          59  14     RF9C          59  17     0
QSO: 14266 PH 2013-10-26 0912 GM0B          59  14     UA3VFS        59  16     0
QSO: 14266 PH 2013-10-26 0912 GM0B          59  14     F4EJW         59  14     0
QSO:  7160 PH 2013-10-26 0912 GM0B          59  14     G4TXB         59  14     0
QSO: 28750 PH 2013-10-26 0912 GM0B          59  14     VR2CB         59  24     0
QSO: 28750 PH 2013-10-26 0913 GM0B          59  14     RN1CM         59  16     0
QSO:  7160 PH 2013-10-26 0913 GM0B          59  14     OG3P          59  15     0
QSO: 21424 PH 2013-10-26 0913 GM0B          59  14     IK3XTY        59  15     0
QSO: 14266 PH 2013-10-26 0913 GM0B          59  14     DL9ZWG        59  14     0
QSO:  7160 PH 2013-10-26 0914 GM0B          59  14     K3T           59  05     0
QSO: 21424 PH 2013-10-26 0913 GM0B          59  14     ES5PA         59  15     0
QSO: 14266 PH 2013-10-26 0913 GM0B          59  14     UX1UX         59  16     0
QSO:  7160 PH 2013-10-26 0914 GM0B          59  14     TM1A          59  14     0
QSO:  7160 PH 2013-10-26 0914 GM0B          59  14     MI3OZX        59  14     0
QSO: 14266 PH 2013-10-26 0914 GM0B          59  14     RZ4HC         59  16     0
QSO: 28750 PH 2013-10-26 0914 GM0B          59  14     ED7T          59  14     0
QSO: 21424 PH 2013-10-26 0914 GM0B          59  14     OH6GDX        59  15     0
QSO: 28750 PH 2013-10-26 0915 GM0B          59  14     UA3RKK        59  16     0
QSO: 21424 PH 2013-10-26 0915 GM0B          59  14     ES1O          59  15     0
QSO:  7160 PH 2013-10-26 0915 GM0B          59  14     NB1N          59  05     0
QSO: 14266 PH 2013-10-26 0915 GM0B          59  14     DF0AT         59  14     0
QSO: 14266 PH 2013-10-26 0915 GM0B          59  14     RM3Q          59  16     0
QSO: 21424 PH 2013-10-26 0915 GM0B          59  14     SQ9DXT        59  15     0
QSO: 14266 PH 2013-10-26 0915 GM0B          59  14     DL1TKB        59  14     0
QSO:  7160 PH 2013-10-26 0916 GM0B          59  14     G0NZS         59  14     0
QSO: 14266 PH 2013-10-26 0916 GM0B          59  14     OM3ZBG        59  15     0
QSO: 14266 PH 2013-10-26 0916 GM0B          59  14     F4FEP         59  14     0
QSO: 14266 PH 2013-10-26 0916 GM0B          59  14     LY1N          59  15     0
QSO: 21424 PH 2013-10-26 0916 GM0B          59  14     VU3NXI        59  22     0
QSO: 28750 PH 2013-10-26 0917 GM0B          59  14     SP1RKT        59  15     0
QSO: 14266 PH 2013-10-26 0917 GM0B          59  14     R9XT          59  17     0
QSO:  7160 PH 2013-10-26 0917 GM0B          59  14     VE3DC         59  04     0
QSO: 21424 PH 2013-10-26 0917 GM0B          59  14     UT8EL         59  16     0
QSO:  7160 PH 2013-10-26 0918 GM0B          59  14     G1PIE         59  14     0
QSO: 14266 PH 2013-10-26 0917 GM0B          59  14     JH1RFM        59  25     0
QSO: 14266 PH 2013-10-26 0917 GM0B          59  14     SM4DQE        59  14     0
QSO: 21424 PH 2013-10-26 0918 GM0B          59  14     IV3BCA        59  15     0
QSO: 28750 PH 2013-10-26 0918 GM0B          59  14     HB9H          59  14     0
QSO: 21424 PH 2013-10-26 0918 GM0B          59  14     HG6C          59  15     0
QSO: 28750 PH 2013-10-26 0918 GM0B          59  14     YK6A          59  20     0
QSO: 21424 PH 2013-10-26 0918 GM0B          59  14     IK2SAI        59  15     0
QSO: 28750 PH 2013-10-26 0919 GM0B          59  14     SP6JIU        59  15     0
QSO: 14266 PH 2013-10-26 0918 GM0B          59  14     UX0RR         59  16     0
QSO: 21424 PH 2013-10-26 0918 GM0B          59  14     U1BD          59  16     0
QSO: 14266 PH 2013-10-26 0918 GM0B          59  14     EW8OM         59  16     0
QSO: 14266 PH 2013-10-26 0919 GM0B          59  14     DL3WKG        59  14     0
QSO: 28750 PH 2013-10-26 0920 GM0B          59  14     DL6NDW        59  14     0
QSO: 21424 PH 2013-10-26 0919 GM0B          59  14     IQ3WW         59  15     0
QSO: 28750 PH 2013-10-26 0920 GM0B          59  14     RL3A          59  16     0
QSO:  7160 PH 2013-10-26 0920 GM0B          59  14     W3GQ          59  05     0
QSO: 21424 PH 2013-10-26 0919 GM0B          59  14     ES2EZ         59  15     0
QSO: 28750 PH 2013-10-26 0921 GM0B          59  14     VU2NKS        59  22     0
QSO: 21424 PH 2013-10-26 0920 GM0B          59  14     S51A          59  15     0
QSO: 28750 PH 2013-10-26 0921 GM0B          59  14     SP8R          59  15     0
QSO: 21424 PH 2013-10-26 0920 GM0B          59  14     UT3YZ         59  16     0
QSO:  7160 PH 2013-10-26 0920 GM0B          59  14     G2PB          59  14     0
QSO: 14266 PH 2013-10-26 0920 GM0B          59  14     ED5F          59  14     0
QSO: 21424 PH 2013-10-26 0920 GM0B          59  14     YO8PN         59  20     0
QSO:  7160 PH 2013-10-26 0921 GM0B          59  14     PA3T          59  14     0
QSO: 14266 PH 2013-10-26 0920 GM0B          59  14     OK2BRX        59  15     0
