START-OF-LOG: 3.0
CREATED-BY: ua9qcq-yuri-gagarin-dx-ubn-downloader
CONTEST: YURI-GAGARIN-DX
CALLSIGN: R0AK
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-ASSISTED: 
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: 
CATEGORY-POWER: 
OPERATORS: Федор Брязгин, Алексей Клундук, Виктория Сюськина, Денис Сюськин, Надежда Новикова
QSO: 21208 PH 2023-04-09 0627 R0AK          59  32     R3AAA         59  29    
QSO: 21208 PH 2023-04-09 0628 R0AK          59  32     R4RB          59  30    
QSO: 21208 PH 2023-04-09 0628 R0AK          59  32     R9GM          59  29    
QSO: 21208 PH 2023-04-09 0628 R0AK          59  32     UA4SJO        59  29    
QSO: 21208 PH 2023-04-09 0629 R0AK          59  32     RT3F          59  CP    
QSO: 21208 PH 2023-04-09 0629 R0AK          59  32     RA3YDA        59  29    
QSO: 21208 PH 2023-04-09 0629 R0AK          59  32     UG8F          59  30    
QSO: 21208 PH 2023-04-09 0630 R0AK          59  32     R0AH          59  32    
QSO: 21208 PH 2023-04-09 0631 R0AK          59  32     S59SV         59  28    
QSO: 21208 PH 2023-04-09 0631 R0AK          59  32     R3EP          59  29    
QSO: 21208 PH 2023-04-09 0631 R0AK          59  32     RM4HZ         59  30    
QSO: 21208 PH 2023-04-09 0631 R0AK          59  32     RN3RQ         59  29    
QSO: 21208 PH 2023-04-09 0631 R0AK          59  32     RA6LIS        59  29    
QSO: 21208 PH 2023-04-09 0632 R0AK          59  32     RA0AY         59  32    
QSO: 21021 CW 2023-04-09 0635 R0AK          599 32     RW9DX         599 30    
QSO: 21021 CW 2023-04-09 0636 R0AK          599 32     RD8D          599 30    
QSO: 21021 CW 2023-04-09 0636 R0AK          599 32     OK1LV         599 28    
QSO: 21021 CW 2023-04-09 0637 R0AK          599 32     UA9D          599 30    
QSO: 21021 CW 2023-04-09 0637 R0AK          599 32     RG5A/6        599 29    
QSO: 21021 CW 2023-04-09 0638 R0AK          599 32     R4OF          599 29    
QSO: 21021 CW 2023-04-09 0638 R0AK          599 32     RC2O          599 29    
QSO: 21021 CW 2023-04-09 0639 R0AK          599 32     YU1YV         599 28    
QSO: 21021 CW 2023-04-09 0639 R0AK          599 32     R4II          599 29    
QSO: 21021 CW 2023-04-09 0640 R0AK          599 32     RM7F          599 29    
QSO: 21021 CW 2023-04-09 0640 R0AK          599 32     DO5OK         599 28    
QSO: 21021 CW 2023-04-09 0640 R0AK          599 32     RD1T          599 29    
QSO: 21021 CW 2023-04-09 0640 R0AK          599 32     RQ4F          599 29    
QSO: 21021 CW 2023-04-09 0641 R0AK          599 32     IK3IUE        599 28    
QSO: 21021 CW 2023-04-09 0641 R0AK          599 32     DF5EN         599 28    
QSO: 21021 CW 2023-04-09 0642 R0AK          599 32     YO2IS         599 28    
QSO: 21021 CW 2023-04-09 0643 R0AK          599 32     UR7MZ         599 29    
QSO: 21021 CW 2023-04-09 0643 R0AK          599 32     EW8OM         599 29    
QSO: 21021 CW 2023-04-09 0643 R0AK          599 32     RV3ML         599 29    
QSO: 21208 PH 2023-04-09 0645 R0AK          59  32     R3TE          59  29    
QSO: 21208 PH 2023-04-09 0646 R0AK          59  32     RQ4F          59  29    
QSO: 21208 PH 2023-04-09 0647 R0AK          59  32     RK9CYA        59  30    
QSO: 21208 PH 2023-04-09 0647 R0AK          59  32     R6CC          59  29    
QSO: 21208 PH 2023-04-09 0648 R0AK          59  32     LZ2VU         59  28    
QSO: 21208 PH 2023-04-09 0649 R0AK          59  32     R9SDL         59  30    
QSO: 21208 PH 2023-04-09 0649 R0AK          59  32     R5EO          59  29    
QSO: 21021 CW 2023-04-09 0653 R0AK          599 32     E77EA         599 28    
QSO: 21021 CW 2023-04-09 0654 R0AK          599 32     LZ2AF         599 28    
QSO: 21021 CW 2023-04-09 0655 R0AK          599 32     RV3DBK        599 29    
QSO: 28017 CW 2023-04-09 0657 R0AK          599 32     RV3VR         599 29    
QSO: 28017 CW 2023-04-09 0657 R0AK          599 32     RU6AX         599 29    
QSO: 28017 CW 2023-04-09 0658 R0AK          599 32     OK2SG         599 28    
QSO: 28017 CW 2023-04-09 0658 R0AK          599 32     UA5R          599 29    
QSO: 28017 CW 2023-04-09 0659 R0AK          599 32     RA0AY         599 32    
QSO: 28017 CW 2023-04-09 0659 R0AK          599 32     UA4Z          599 29    
QSO: 28017 CW 2023-04-09 0659 R0AK          599 32     RA3DS         599 29    
QSO: 28017 CW 2023-04-09 0700 R0AK          599 32     UA0D          599 33    
QSO: 28025 CW 2023-04-09 0701 R0AK          599 32     R3TE          599 29    
QSO: 28017 CW 2023-04-09 0701 R0AK          599 32     R7AM          599 29    
QSO: 28017 CW 2023-04-09 0701 R0AK          599 32     RL2H          599 29    
QSO: 28017 CW 2023-04-09 0702 R0AK          599 32     R6AF          599 29    
QSO: 28017 CW 2023-04-09 0702 R0AK          599 32     BD7JIR        599 44    
QSO: 28017 CW 2023-04-09 0702 R0AK          599 32     RA1QD         599 29    
QSO: 28017 CW 2023-04-09 0703 R0AK          599 32     RC6U          599 29    
QSO: 28017 CW 2023-04-09 0703 R0AK          599 32     R4II          599 29    
QSO: 28017 CW 2023-04-09 0704 R0AK          599 32     RM8W/3        599 29    
QSO: 28017 CW 2023-04-09 0705 R0AK          599 32     OK1VK         599 28    
QSO: 28017 CW 2023-04-09 0705 R0AK          599 32     UA6GO         599 29    
QSO: 28017 CW 2023-04-09 0705 R0AK          599 32     RT2P          599 29    
QSO: 28017 CW 2023-04-09 0707 R0AK          599 32     EU1FQ         599 29    
QSO: 28017 CW 2023-04-09 0707 R0AK          599 32     RL3F          599 29    
QSO: 28017 CW 2023-04-09 0707 R0AK          599 32     UC1A          599 29    
QSO: 28017 CW 2023-04-09 0707 R0AK          599 32     R3OM          599 29    
QSO: 28017 CW 2023-04-09 0708 R0AK          599 32     RM3TO         599 29    
QSO: 28017 CW 2023-04-09 0708 R0AK          599 32     UK7AL         599 30    
QSO: 28017 CW 2023-04-09 0709 R0AK          599 32     RD1T          599 29    
QSO: 28017 CW 2023-04-09 0709 R0AK          599 32     RD3FT         599 29    
QSO: 28017 CW 2023-04-09 0710 R0AK          599 32     RV7C          599 29    
QSO: 28017 CW 2023-04-09 0710 R0AK          599 32     UA6LCJ        599 29    
QSO: 28017 CW 2023-04-09 0711 R0AK          599 32     RA3AN         599 29    
QSO: 28017 CW 2023-04-09 0711 R0AK          599 32     RV3ZN         599 29    
QSO: 28017 CW 2023-04-09 0712 R0AK          599 32     RV3ML         599 29    
QSO: 28017 CW 2023-04-09 0713 R0AK          599 32     RN3S          599 29    
QSO: 28017 CW 2023-04-09 0713 R0AK          599 32     RM7F          599 29    
QSO: 28017 CW 2023-04-09 0714 R0AK          599 32     RW3AI         599 29    
QSO: 28017 CW 2023-04-09 0714 R0AK          599 32     RT1A          599 29    
QSO: 28017 CW 2023-04-09 0714 R0AK          599 32     RA5G          599 29    
QSO: 28017 CW 2023-04-09 0715 R0AK          599 32     RV3X          599 29    
QSO: 28017 CW 2023-04-09 0715 R0AK          599 32     UA4PBT        599 29    
QSO: 28017 CW 2023-04-09 0716 R0AK          599 32     RW3VM         599 29    
QSO: 28017 CW 2023-04-09 0717 R0AK          599 32     RG2Y          599 29    
QSO: 28017 CW 2023-04-09 0718 R0AK          599 32     UA0LNA        599 34    
QSO: 28017 CW 2023-04-09 0719 R0AK          599 32     R3QA          599 29    
QSO: 28017 CW 2023-04-09 0720 R0AK          599 32     RU5X          599 29    
QSO: 28017 CW 2023-04-09 0720 R0AK          599 32     UA1CUR        599 29    
QSO: 28017 CW 2023-04-09 0720 R0AK          599 32     RN5AA         599 29    
QSO: 28017 CW 2023-04-09 0721 R0AK          599 32     RQ4F          599 29    
QSO: 28017 CW 2023-04-09 0722 R0AK          599 32     RX3AEX        599 29    
QSO: 28017 CW 2023-04-09 0722 R0AK          599 32     R4MA          599 29    
QSO: 28503 PH 2023-04-09 0725 R0AK          59  32     RU6AX         59  29    
QSO: 28503 PH 2023-04-09 0726 R0AK          59  32     R0AH          59  32    
QSO: 28503 PH 2023-04-09 0726 R0AK          59  32     UA1CUR        59  29    
QSO: 28503 PH 2023-04-09 0727 R0AK          59  32     R2VA          59  PC    
QSO: 28503 PH 2023-04-09 0728 R0AK          59  32     RA0AY         59  32    
QSO: 28503 PH 2023-04-09 0728 R0AK          59  32     RA5G          59  29    
QSO: 28503 PH 2023-04-09 0729 R0AK          59  32     R6MP          59  29    
QSO: 28509 PH 2023-04-09 0731 R0AK          59  32     UA3BL         59  29    
QSO: 21177 PH 2023-04-09 0732 R0AK          59  32     UA3BL         59  29    
QSO: 28466 PH 2023-04-09 0733 R0AK          59  32     RC5Z          59  29    
QSO: 28459 PH 2023-04-09 0734 R0AK          59  32     RC0CD         59  34    
QSO: 21187 PH 2023-04-09 0738 R0AK          59  32     R7AW          59  29    
QSO: 21204 PH 2023-04-09 0739 R0AK          59  32     IK2IQD        59  28    
QSO: 21207 PH 2023-04-09 0739 R0AK          59  32     R108M         59  RG    
QSO: 21221 PH 2023-04-09 0740 R0AK          59  32     RT2C          59  CU    
QSO: 21197 PH 2023-04-09 0742 R0AK          59  32     RC9AR         59  30    
QSO: 21192 PH 2023-04-09 0742 R0AK          59  32     UA4PN         59  30    
QSO: 21027 CW 2023-04-09 0744 R0AK          599 32     UA9FGJ        599 30    
QSO: 21027 CW 2023-04-09 0746 R0AK          599 32     DL1BWU        599 28    
QSO: 21027 CW 2023-04-09 0747 R0AK          599 32     JR6CSY        599 45    
QSO: 21027 CW 2023-04-09 0748 R0AK          599 32     RN5AA         599 29    
QSO: 21027 CW 2023-04-09 0748 R0AK          599 32     RA3DS         599 29    
QSO: 21027 CW 2023-04-09 0748 R0AK          599 32     RG2Y          599 29    
QSO: 21027 CW 2023-04-09 0748 R0AK          599 32     RZ4AZ         599 29    
QSO: 21027 CW 2023-04-09 0749 R0AK          599 32     YU3M          599 28    
QSO: 21027 CW 2023-04-09 0750 R0AK          599 32     OK2HIJ        599 28    
QSO: 21027 CW 2023-04-09 0750 R0AK          599 32     SQ9QSY        599 28    
QSO: 21027 CW 2023-04-09 0751 R0AK          599 32     SD4W          599 18    
QSO: 21027 CW 2023-04-09 0751 R0AK          599 32     UA6CC         599 29    
QSO: 21027 CW 2023-04-09 0755 R0AK          599 32     YT6M          599 28    
QSO: 21027 CW 2023-04-09 0756 R0AK          599 32     RK7X          599 29    
QSO: 21027 CW 2023-04-09 0811 R0AK          599 32     EW1I          599 29    
QSO: 21193 PH 2023-04-09 0813 R0AK          59  32     RC4AC         59  29    
QSO: 21199 PH 2023-04-09 0816 R0AK          59  32     RG61PP        59  YG    
QSO: 21185 PH 2023-04-09 0818 R0AK          59  32     PA4AB         59  27    
QSO: 21185 PH 2023-04-09 0818 R0AK          59  32     LZ3SM         59  28    
QSO: 21185 PH 2023-04-09 0819 R0AK          59  32     UA1ABJ        59  29    
QSO: 21190 PH 2023-04-09 0821 R0AK          59  32     R0QAF         59  23    
QSO: 21194 PH 2023-04-09 0822 R0AK          59  32     RJ1O          59  KP    
QSO: 21204 PH 2023-04-09 0823 R0AK          59  32     RA5G          59  29    
QSO: 21204 PH 2023-04-09 0824 R0AK          59  32     RC5Z          59  29    
QSO: 21204 PH 2023-04-09 0825 R0AK          59  32     R6XBK         59  29    
QSO: 21204 PH 2023-04-09 0826 R0AK          59  32     IU0OVB        59  28    
QSO: 21010 CW 2023-04-09 0830 R0AK          599 32     RG2X          599 RK    
QSO: 21017 CW 2023-04-09 0830 R0AK          599 32     RA5G          599 29    
QSO: 21020 CW 2023-04-09 0831 R0AK          599 32     DL4FDM        599 28    
QSO: 21024 CW 2023-04-09 0832 R0AK          599 32     RV1AQ         599 29    
QSO: 21032 CW 2023-04-09 0834 R0AK          599 32     YT5N          599 28    
QSO: 21032 CW 2023-04-09 0835 R0AK          599 32     RM1F          599 29    
QSO: 21032 CW 2023-04-09 0835 R0AK          599 32     UP4L          599 30    
QSO: 21032 CW 2023-04-09 0836 R0AK          599 32     ON3RO         599 27    
QSO: 21032 CW 2023-04-09 0837 R0AK          599 32     YT5M          599 28    
QSO: 21032 CW 2023-04-09 0837 R0AK          599 32     RA7KW         599 29    
QSO: 21032 CW 2023-04-09 0838 R0AK          599 32     UA5R          599 29    
QSO: 21032 CW 2023-04-09 0838 R0AK          599 32     OM4O          599 28    
QSO: 21032 CW 2023-04-09 0839 R0AK          599 32     UN9GD         599 31    
QSO: 21032 CW 2023-04-09 0839 R0AK          599 32     LZ4A          599 28    
QSO: 21032 CW 2023-04-09 0840 R0AK          599 32     OK5D          599 28    
QSO: 21032 CW 2023-04-09 0840 R0AK          599 32     UA3YDI        599 29    
QSO: 21032 CW 2023-04-09 0840 R0AK          599 32     DL9RBT        599 28    
QSO: 21032 CW 2023-04-09 0841 R0AK          599 32     LZ3QE         599 28    
QSO: 21032 CW 2023-04-09 0841 R0AK          599 32     UG4A          599 29    
QSO: 21032 CW 2023-04-09 0841 R0AK          599 32     UA4WW         599 30    
QSO: 21032 CW 2023-04-09 0841 R0AK          599 32     RK6HG         599 29    
QSO: 21032 CW 2023-04-09 0842 R0AK          599 32     YU5T          599 28    
QSO: 21032 CW 2023-04-09 0842 R0AK          599 32     RV7C          599 29    
QSO: 21032 CW 2023-04-09 0842 R0AK          599 32     UA6AKD        599 29    
QSO: 21032 CW 2023-04-09 0843 R0AK          599 32     UA3RBR        599 29    
QSO: 21032 CW 2023-04-09 0843 R0AK          599 32     RV3AJ         599 29    
QSO: 21032 CW 2023-04-09 0843 R0AK          599 32     TM1CY         599 27    
QSO: 21032 CW 2023-04-09 0844 R0AK          599 32     RA9MA         599 30    
QSO: 21032 CW 2023-04-09 0845 R0AK          599 32     LZ8R          599 28    
QSO: 21032 CW 2023-04-09 0845 R0AK          599 32     DL4ME         599 28    
QSO: 21032 CW 2023-04-09 0845 R0AK          599 32     EW8DX         599 29    
QSO: 21032 CW 2023-04-09 0846 R0AK          599 32     IV3DXW        599 28    
QSO: 21032 CW 2023-04-09 0846 R0AK          599 32     R8WF          599 30    
QSO: 21032 CW 2023-04-09 0847 R0AK          599 32     F6AUS         599 27    
QSO: 21032 CW 2023-04-09 0847 R0AK          599 32     R5AK          599 29    
QSO: 21032 CW 2023-04-09 0847 R0AK          599 32     R7NQ          599 29    
QSO: 21032 CW 2023-04-09 0847 R0AK          599 32     YO4DG         599 28    
QSO: 21032 CW 2023-04-09 0848 R0AK          599 32     RM2D          599 29    
QSO: 21032 CW 2023-04-09 0849 R0AK          599 32     JF2SKV        599 45    
QSO: 21032 CW 2023-04-09 0850 R0AK          599 32     UA6Y          599 29    
QSO: 21032 CW 2023-04-09 0850 R0AK          599 32     YO4NA         599 28    
QSO: 21032 CW 2023-04-09 0850 R0AK          599 32     DF6FQ         599 28    
QSO: 21032 CW 2023-04-09 0851 R0AK          599 32     RT5P          599 29    
QSO: 21032 CW 2023-04-09 0851 R0AK          599 32     OK8KM         599 28    
QSO: 21032 CW 2023-04-09 0852 R0AK          599 32     ZA1ME         599 28    
QSO: 21032 CW 2023-04-09 0852 R0AK          599 32     UA3UBT        599 29    
QSO: 21032 CW 2023-04-09 0853 R0AK          599 32     UA1CIO        599 29    
QSO: 21032 CW 2023-04-09 0853 R0AK          599 32     PA3ARM        599 27    
QSO: 21032 CW 2023-04-09 0854 R0AK          599 32     EA5IFY        599 37    
QSO: 21032 CW 2023-04-09 0854 R0AK          599 32     EW3DI         599 29    
QSO: 21032 CW 2023-04-09 0855 R0AK          599 32     RA3DSV        599 29    
QSO: 28029 CW 2023-04-09 0856 R0AK          599 32     RD1A/MM       599 75    
QSO: 28035 CW 2023-04-09 0902 R0AK          599 32     R3OR          599 29    
QSO: 28035 CW 2023-04-09 0902 R0AK          599 32     R1QE          599 29    
QSO: 28035 CW 2023-04-09 0902 R0AK          599 32     R7MM          599 29    
QSO: 28035 CW 2023-04-09 0902 R0AK          599 32     UA1ZZ         599 19    
QSO: 28035 CW 2023-04-09 0903 R0AK          599 32     R3AQ          599 29    
QSO: 28035 CW 2023-04-09 0903 R0AK          599 32     RA5BF         599 29    
QSO: 28039 CW 2023-04-09 0907 R0AK          599 32     R2RA          599 29    
QSO: 28505 PH 2023-04-09 0911 R0AK          59  32     RU4CK         59  29    
QSO: 28027 CW 2023-04-09 0914 R0AK          599 32     UA0CA         599 34    
QSO: 28027 CW 2023-04-09 0914 R0AK          599 32     RG61PP        599 YG    
QSO: 28027 CW 2023-04-09 0914 R0AK          599 32     RA4HBS        599 30    
QSO: 28027 CW 2023-04-09 0915 R0AK          599 32     RT5P          599 29    
QSO: 28027 CW 2023-04-09 0915 R0AK          599 32     R4IT          599 29    
QSO: 28027 CW 2023-04-09 0915 R0AK          599 32     9A3YT         599 28    
QSO: 14135 PH 2023-04-09 0918 R0AK          59  32     RJ1O          59  KP    
QSO: 14219 PH 2023-04-09 0920 R0AK          59  32     RT3F          59  CP    
QSO: 14183 PH 2023-04-09 0920 R0AK          59  32     R2VA          59  PC    
QSO: 14164 PH 2023-04-09 0921 R0AK          59  32     RM5F          59  29    
QSO: 14167 PH 2023-04-09 0921 R0AK          59  32     ER3CT         59  29    
QSO: 14170 PH 2023-04-09 0922 R0AK          59  32     RN9N          59  30    
QSO: 14197 PH 2023-04-09 0922 R0AK          59  32     RG61PP        59  YG    
QSO: 14176 PH 2023-04-09 0922 R0AK          59  32     RC9A          59  30    
QSO: 14155 PH 2023-04-09 0924 R0AK          59  32     UF8C          59  30    
QSO: 14155 PH 2023-04-09 0926 R0AK          59  32     RC4AC         59  29    
QSO: 14155 PH 2023-04-09 0926 R0AK          59  32     YT4W          59  28    
QSO: 14155 PH 2023-04-09 0927 R0AK          59  32     UA1CUR        59  29    
QSO: 14155 PH 2023-04-09 0928 R0AK          59  32     UA4HEZ        59  30    
QSO: 14155 PH 2023-04-09 0929 R0AK          59  32     RN3RQ         59  29    
QSO: 14155 PH 2023-04-09 0929 R0AK          59  32     R9MA          59  31    
QSO: 14155 PH 2023-04-09 0929 R0AK          59  32     RT4D          59  MP    
QSO: 14155 PH 2023-04-09 0930 R0AK          59  32     RD1AH         59  29    
QSO: 14155 PH 2023-04-09 0930 R0AK          59  32     RC6U          59  29    
QSO: 14155 PH 2023-04-09 0930 R0AK          59  32     S54X          59  28    
QSO: 14146 PH 2023-04-09 0933 R0AK          59  32     LZ1QN         59  28    
QSO: 14150 PH 2023-04-09 0934 R0AK          59  32     UN7LV         59  30    
QSO: 14153 PH 2023-04-09 0935 R0AK          59  32     R5EO          59  29    
QSO: 14181 PH 2023-04-09 0936 R0AK          59  32     RA5AD         59  29    
QSO: 14191 PH 2023-04-09 0936 R0AK          59  32     RW0A          59  SA    
QSO: 14025 CW 2023-04-09 0940 R0AK          599 32     LA0CX         599 18    
QSO: 21017 CW 2023-04-09 0942 R0AK          599 32     RZ9UO         599 31    
QSO: 14046 CW 2023-04-09 0942 R0AK          599 32     R4IT          599 29    
QSO: 14041 CW 2023-04-09 0944 R0AK          599 32     R4GM          599 29    
QSO: 14037 CW 2023-04-09 0945 R0AK          599 32     RM3Z          599 29    
QSO: 14037 CW 2023-04-09 0945 R0AK          599 32     UA3YDI        599 29    
QSO: 14037 CW 2023-04-09 0946 R0AK          599 32     YU1ED         599 28    
QSO: 14037 CW 2023-04-09 0946 R0AK          599 32     SD4W          599 18    
QSO: 14026 CW 2023-04-09 0950 R0AK          599 32     UA4HGL        599 29    
QSO: 14015 CW 2023-04-09 0951 R0AK          599 32     RA3GAA        599 29    
QSO: 14024 CW 2023-04-09 0952 R0AK          599 32     RD8D          599 30    
QSO: 14024 CW 2023-04-09 0952 R0AK          599 32     RW3FB         599 29    
END-OF-LOG:
