START-OF-LOG: 3.0
CREATED-BY: ua9qcq-yuri-gagarin-dx-ubn-downloader
CONTEST: YURI-GAGARIN-DX
CALLSIGN: RW0J
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-ASSISTED: 
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: 
CATEGORY-POWER: 
OPERATORS: RN0JT, R0JD, RA0JDI, R0JAC, UA0JF, UA0JGT, UB0J, UB0JAI, UB0JBU
QSO: 14144 PH 2023-04-09 1225 RW0J          59  KV     R108M         59  RG    
QSO: 21238 PH 2023-04-09 1234 RW0J          59  KV     RT1S          59  29    
QSO: 21243 PH 2023-04-09 1239 RW0J          59  KV     UI5R          59  29    
QSO: 21017 CW 2023-04-09 1242 RW0J          599 KV     RZ9L          599 30    
QSO: 21013 CW 2023-04-09 1243 RW0J          599 KV     LZ4A          599 28    
QSO: 14163 PH 2023-04-09 1246 RW0J          59  KV     RK4CYW        59  29    
QSO: 21031 CW 2023-04-09 1249 RW0J          599 KV     UN9L          599 30    
QSO: 21230 PH 2023-04-09 1251 RW0J          59  KV     IU0OWB        59  28    
QSO: 21029 CW 2023-04-09 1256 RW0J          599 KV     R4WR          599 30    
QSO: 14207 PH 2023-04-09 1257 RW0J          59  KV     R8KAY         59  20    
QSO: 21037 CW 2023-04-09 1258 RW0J          599 KV     UA9CTT        599 30    
QSO: 14184 PH 2023-04-09 1258 RW0J          59  KV     RU3VQ         59  29    
QSO: 21020 CW 2023-04-09 1308 RW0J          599 KV     R0AA          599 32    
QSO:  7023 CW 2023-04-09 1308 RW0J          599 KV     R9OK          599 31    
QSO: 14188 PH 2023-04-09 1308 RW0J          59  KV     RG61PP        59  YG    
QSO: 21012 CW 2023-04-09 1311 RW0J          599 KV     R7CA          599 29    
QSO: 14158 PH 2023-04-09 1312 RW0J          59  KV     R9RA          59  30    
QSO: 21214 PH 2023-04-09 1321 RW0J          59  KV     R0AA          59  32    
QSO:  7014 CW 2023-04-09 1322 RW0J          599 KV     RW0LCN        599 34    
QSO:  7013 CW 2023-04-09 1323 RW0J          599 KV     BH1APZ        599 44    
QSO: 14154 PH 2023-04-09 1323 RW0J          59  KV     RC6AC         59  29    
QSO: 14135 PH 2023-04-09 1324 RW0J          59  KV     RZ0SW         59  32    
QSO: 14130 PH 2023-04-09 1327 RW0J          59  KV     UN7LAN        59  30    
QSO: 14130 PH 2023-04-09 1328 RW0J          59  KV     RL9M          59  30    
QSO: 14130 PH 2023-04-09 1329 RW0J          59  KV     RT1S          59  29    
QSO: 14130 PH 2023-04-09 1329 RW0J          59  KV     R0AH          59  32    
QSO: 14130 PH 2023-04-09 1330 RW0J          59  KV     R4MA          59  29    
QSO: 14130 PH 2023-04-09 1330 RW0J          59  KV     UN8PT         59  30    
QSO: 14130 PH 2023-04-09 1333 RW0J          59  KV     RC4AC         59  29    
QSO:  7018 CW 2023-04-09 1333 RW0J          599 KV     RN9N          599 30    
QSO:  7017 CW 2023-04-09 1336 RW0J          599 KV     RW9DX         599 30    
QSO: 21229 PH 2023-04-09 1337 RW0J          59  KV     YU7KW         59  28    
QSO: 21240 PH 2023-04-09 1341 RW0J          59  KV     RW1A          59  29    
QSO:  7012 CW 2023-04-09 1346 RW0J          599 KV     RD0A          599 32    
QSO:  7016 CW 2023-04-09 1348 RW0J          599 KV     RO9O          599 31    
QSO: 14191 PH 2023-04-09 1349 RW0J          59  KV     RA5G          59  29    
QSO: 14188 PH 2023-04-09 1355 RW0J          59  KV     RM5F          59  29    
QSO:  7030 CW 2023-04-09 1358 RW0J          599 KV     BH1APZ        599 44    
QSO:  7019 CW 2023-04-09 1403 RW0J          599 KV     RW3RN         599 29    
QSO: 14186 PH 2023-04-09 1417 RW0J          59  KV     RC9J          59  21    
QSO:  7030 CW 2023-04-09 1420 RW0J          599 KV     UA6CC         599 29    
QSO:  7023 CW 2023-04-09 1429 RW0J          599 KV     UC7A          599 29    
QSO: 14163 PH 2023-04-09 1431 RW0J          59  KV     RZ9L          59  30    
QSO:  7016 CW 2023-04-09 1438 RW0J          599 KV     R2RA          599 29    
QSO:  7016 CW 2023-04-09 1442 RW0J          599 KV     RM9AV         599 21    
QSO:  7011 CW 2023-04-09 1443 RW0J          599 KV     R7AT          599 29    
QSO:  7016 CW 2023-04-09 1443 RW0J          599 KV     RW3RN         599 29    
QSO:  7016 CW 2023-04-09 1446 RW0J          599 KV     RT0O          599 32    
QSO:  7012 CW 2023-04-09 1451 RW0J          599 KV     UN0L          599 30    
QSO:  7013 CW 2023-04-09 1454 RW0J          599 KV     UW1M          599 29    
QSO:  7018 CW 2023-04-09 1456 RW0J          599 KV     RN9T          599 30    
QSO:  7020 CW 2023-04-09 1514 RW0J          599 KV     RC9J          599 21    
QSO:  7026 CW 2023-04-09 1515 RW0J          599 KV     UP4L          599 30    
QSO:  7018 CW 2023-04-09 1518 RW0J          599 KV     UA0D          599 33    
QSO:  7023 CW 2023-04-09 1522 RW0J          599 KV     UN4L          599 30    
QSO:  7008 CW 2023-04-09 1526 RW0J          599 KV     UA0QNV        599 23    
QSO:  7032 CW 2023-04-09 1531 RW0J          599 KV     RK3P          599 29    
QSO:  7037 CW 2023-04-09 1532 RW0J          599 KV     UN9L          599 30    
QSO:  7025 CW 2023-04-09 1534 RW0J          599 KV     RU6K          599 29    
QSO:  7010 CW 2023-04-09 1539 RW0J          599 KV     R108M         599 RG    
QSO:  7023 CW 2023-04-09 1708 RW0J          599 KV     UI7D          599 29    
QSO:  7024 CW 2023-04-09 1710 RW0J          599 KV     UA3R          599 29    
QSO:  7028 CW 2023-04-09 1713 RW0J          599 KV     RG2X          599 RK    
QSO:  7026 CW 2023-04-09 1715 RW0J          599 KV     RC6U          599 29    
QSO:  7021 CW 2023-04-09 1719 RW0J          599 KV     RA5G          599 29    
QSO: 14016 CW 2023-04-09 1725 RW0J          599 KV     UP0L          599 30    
QSO: 14020 CW 2023-04-09 1728 RW0J          599 KV     IK8UND        599 28    
QSO: 14022 CW 2023-04-09 1731 RW0J          599 KV     DL1NKS        599 28    
QSO:  7009 CW 2023-04-09 1739 RW0J          599 KV     R9GM          599 29    
QSO:  7012 CW 2023-04-09 1740 RW0J          599 KV     RG9A          599 30    
QSO:  7016 CW 2023-04-09 1741 RW0J          599 KV     R8TT          599 AU    
QSO:  7023 CW 2023-04-09 1746 RW0J          599 KV     UA4Q          599 30    
QSO:  7024 CW 2023-04-09 1747 RW0J          599 KV     RU4PU         599 29    
QSO:  7037 CW 2023-04-09 1749 RW0J          599 KV     BH1APZ        599 44    
QSO:  7007 CW 2023-04-09 1755 RW0J          599 KV     RW3RN         599 29    
QSO:  7010 CW 2023-04-09 1819 RW0J          599 KV     LZ3ZZ         599 28    
QSO:  7013 CW 2023-04-09 1822 RW0J          599 KV     DL2VK         599 28    
QSO:  7022 CW 2023-04-09 1825 RW0J          599 KV     R6AF          599 29    
QSO:  7027 CW 2023-04-09 1827 RW0J          599 KV     YU7KW         599 28    
QSO:  7030 CW 2023-04-09 1830 RW0J          599 KV     R7MM          599 29    
QSO:  7008 CW 2023-04-09 1839 RW0J          599 KV     RW1A          599 29    
QSO:  7007 CW 2023-04-09 1841 RW0J          599 KV     HA1AS         599 28    
QSO:  7005 CW 2023-04-09 1842 RW0J          599 KV     RA9Y          599 31    
QSO:  7016 CW 2023-04-09 1849 RW0J          599 KV     YT7X          599 28    
QSO:  7012 CW 2023-04-09 1853 RW0J          599 KV     YU1RA         599 28    
QSO:  7021 CW 2023-04-09 1900 RW0J          599 KV     LZ3ND         599 28    
QSO:  7020 CW 2023-04-09 1911 RW0J          599 KV     R6HV          599 29    
QSO: 14012 CW 2023-04-09 1913 RW0J          599 KV     SV1ME         599 28    
QSO:  3508 CW 2023-04-09 1925 RW0J          599 KV     RA9Y          599 31    
QSO:  7032 CW 2023-04-09 1928 RW0J          599 KV     UC7A          599 29    
QSO:  7018 CW 2023-04-09 1935 RW0J          599 KV     RL6M          599 29    
QSO:  7017 CW 2023-04-09 1939 RW0J          599 KV     RG5A/6        599 29    
QSO:  7017 CW 2023-04-09 1939 RW0J          599 KV     RM8W/3        599 29    
QSO:  7017 CW 2023-04-09 1940 RW0J          599 KV     YT1A          599 28    
QSO:  7017 CW 2023-04-09 1941 RW0J          599 KV     HA1DAE        599 28    
QSO:  7017 CW 2023-04-09 1942 RW0J          599 KV     RC6U          599 29    
QSO:  7017 CW 2023-04-09 1942 RW0J          599 KV     RD8D          599 30    
QSO:  7017 CW 2023-04-09 1943 RW0J          599 KV     UB7K          599 29    
QSO:  7016 CW 2023-04-09 1944 RW0J          599 KV     4K6FO         599 29    
QSO:  7016 CW 2023-04-09 1947 RW0J          599 KV     EW8DX         599 29    
QSO:  7016 CW 2023-04-09 1951 RW0J          599 KV     S54X          599 28    
QSO:  7016 CW 2023-04-09 1952 RW0J          599 KV     R8CT          599 30    
QSO:  7016 CW 2023-04-09 1953 RW0J          599 KV     R5AG          599 AL    
QSO:  7016 CW 2023-04-09 1954 RW0J          599 KV     IK1CJZ        599 28    
QSO:  7016 CW 2023-04-09 1956 RW0J          599 KV     RA3PN         599 29    
QSO:  7016 CW 2023-04-09 2002 RW0J          599 KV     R9MA          599 31    
QSO:  7016 CW 2023-04-09 2006 RW0J          599 KV     RW3RN         599 29    
QSO:  7016 CW 2023-04-09 2008 RW0J          599 KV     UA3QGT        599 29    
QSO:  7016 CW 2023-04-09 2011 RW0J          599 KV     RW3FB         599 29    
QSO:  7016 CW 2023-04-09 2011 RW0J          599 KV     R4RN          599 30    
QSO:  7016 CW 2023-04-09 2015 RW0J          599 KV     EW1I          599 29    
QSO:  7016 CW 2023-04-09 2018 RW0J          599 KV     OK1VK         599 28    
QSO:  7016 CW 2023-04-09 2020 RW0J          599 KV     R4WDX         599 30    
QSO:  7016 CW 2023-04-09 2021 RW0J          599 KV     RA9MA         599 30    
QSO:  7016 CW 2023-04-09 2021 RW0J          599 KV     JH0ILL        599 45    
QSO:  7016 CW 2023-04-09 2024 RW0J          599 KV     RG61PP        599 YG    
QSO:  7016 CW 2023-04-09 2029 RW0J          599 KV     RN3RM         599 29    
QSO:  7016 CW 2023-04-09 2034 RW0J          599 KV     RT2C          599 CU    
QSO:  7016 CW 2023-04-09 2039 RW0J          599 KV     OK2ZV         599 28    
QSO:  7016 CW 2023-04-09 2042 RW0J          599 KV     R0MZ          599 34    
QSO:  7016 CW 2023-04-09 2045 RW0J          599 KV     UR7MZ         599 29    
QSO:  7016 CW 2023-04-09 2046 RW0J          599 KV     R2RZ          599 29    
QSO:  7016 CW 2023-04-09 2047 RW0J          599 KV     HA8TA         599 28    
QSO:  7016 CW 2023-04-09 2048 RW0J          599 KV     HG6N          599 28    
QSO:  7016 CW 2023-04-09 2049 RW0J          599 KV     UR7MZ         599 29    
QSO:  7016 CW 2023-04-09 2051 RW0J          599 KV     RA6YDX        599 29    
QSO:  7024 CW 2023-04-09 2056 RW0J          599 KV     RT3F          599 CP    
END-OF-LOG:
