START-OF-LOG: 3.0
CREATED-BY: N3FJP's CQ World Wide Log 2.8
CONTEST: CQ-WW-CW
CALLSIGN: VK6HG
CLAIMED-SCORE: 260100
OPERATORS: VK6HG
CLUB:
NAME: Rob Norcross
LOCATION:
SOAPBOX: Broke my previous record ... Tiring buy VERY satisfying !
QSO: 21000 CW 2010-11-28 0503 VK6HG         599 29     JS3CTQ        599 25
QSO: 21000 CW 2010-11-28 0505 VK6HG         599 29     JE1LFX        599 25
QSO: 21000 CW 2010-11-28 0507 VK6HG         599 29     JQ1NGT        599 25
QSO: 28000 CW 2010-11-28 0510 VK6HG         599 29     JA7OWD        599 25
QSO: 14000 CW 2010-11-28 0514 VK6HG         599 29     V51YJ         599 38
QSO: 14000 CW 2010-11-28 0516 VK6HG         599 29     Z24EA         599 38
QSO: 14000 CW 2010-11-28 0518 VK6HG         599 29     AH2R          599 27
QSO: 14000 CW 2010-11-28 0523 VK6HG         599 29     JJ3YBB        599 25
QSO: 21000 CW 2010-11-28 0529 VK6HG         599 29     JA7DLE        599 25
QSO: 21000 CW 2010-11-28 0553 VK6HG         599 29     BW4/JS2PHO    599 24
QSO: 28000 CW 2010-11-28 0556 VK6HG         599 29     YC3TKH        599 28
QSO: 21000 CW 2010-11-28 0605 VK6HG         599 29     BV100         599 24
QSO: 21000 CW 2010-11-28 0612 VK6HG         599 29     JA2IVK        599 25
QSO: 14000 CW 2010-11-28 0709 VK6HG         599 29     K3LR          599 05
QSO: 21000 CW 2010-11-28 0716 VK6HG         599 29     YT2W          599 15
QSO: 21000 CW 2010-11-28 0721 VK6HG         599 29     JI3DST        599 25
QSO: 21000 CW 2010-11-28 0722 VK6HG         599 29     DU1/JJ5GMJ    599 27
QSO: 21000 CW 2010-11-28 0724 VK6HG         599 29     JG1ZUY        599 25
QSO: 14000 CW 2010-11-28 0731 VK6HG         599 29     P33W          599 20
QSO: 21000 CW 2010-11-28 0749 VK6HG         599 29     B4B           599 24
QSO: 28000 CW 2010-11-28 0818 VK6HG         599 29     LY7A          599 15
QSO: 28000 CW 2010-11-28 0820 VK6HG         599 29     9A1A          599 15
QSO: 28000 CW 2010-11-28 0824 VK6HG         599 29     S59AA         599 15
QSO: 14000 CW 2010-11-28 0833 VK6HG         599 29     IU9T          599 15
QSO: 21000 CW 2010-11-28 0855 VK6HG         599 29     E73W          599 15
QSO: 14000 CW 2010-11-28 0901 VK6HG         599 29     EF8M          599 33
QSO: 14000 CW 2010-11-28 0904 VK6HG         599 29     EA8CUU        599 33
QSO: 21000 CW 2010-11-28 0910 VK6HG         599 29     HS0ZGQ        599 26
QSO: 14000 CW 2010-11-28 0915 VK6HG         599 29     DU1/JJ5GMJ    599 27
QSO: 14000 CW 2010-11-28 0919 VK6HG         599 29     VK6HD         599 29
QSO: 14000 CW 2010-11-28 0926 VK6HG         599 29     RZ0SR         599 18
QSO:  7000 CW 2010-11-28 0928 VK6HG         599 29     K2W           599 05
QSO:  7000 CW 2010-11-28 0934 VK6HG         599 29     N0NI          599 04
QSO:  7000 CW 2010-11-28 0935 VK6HG         599 29     WH6R          599 31
QSO:  7000 CW 2010-11-28 0937 VK6HG         599 29     W2FU          599 05
QSO:  7000 CW 2010-11-28 0939 VK6HG         599 29     W3BGN         599 05
QSO:  7000 CW 2010-11-28 0941 VK6HG         599 29     W5RU          599 05
QSO:  7000 CW 2010-11-28 0942 VK6HG         599 29     K4ZW          599 05
QSO:  7000 CW 2010-11-28 0944 VK6HG         599 29     NC7M          599 03
QSO:  7000 CW 2010-11-28 0946 VK6HG         599 29     JG1ZUY        599 25
QSO:  7000 CW 2010-11-28 0947 VK6HG         599 29     K1TTT         599 05
QSO:  7000 CW 2010-11-28 0949 VK6HG         599 29     VE7GL         599 03
QSO:  7000 CW 2010-11-28 0950 VK6HG         599 29     AC8W          599 04
QSO:  7000 CW 2010-11-28 0951 VK6HG         599 29     N7AT          599 03
QSO:  7000 CW 2010-11-28 0954 VK6HG         599 29     AA1K          599 05
QSO:  7000 CW 2010-11-28 0956 VK6HG         599 29     N9RV          599 04
QSO:  7000 CW 2010-11-28 0957 VK6HG         599 29     K1LZ          599 05
QSO:  7000 CW 2010-11-28 1002 VK6HG         599 29     JA7COI        599 25
QSO:  7000 CW 2010-11-28 1004 VK6HG         599 29     K7RL          599 03
QSO:  3500 CW 2010-11-28 1007 VK6HG         599 29     K7RL          599 03
QSO:  7000 CW 2010-11-28 1008 VK6HG         599 29     YB3TD         599 28
QSO:  7000 CW 2010-11-28 1009 VK6HG         599 29     WH2D          599 27
QSO:  3500 CW 2010-11-28 1032 VK6HG         599 29     VE3EJU        599 03
QSO:  3500 CW 2010-11-28 1038 VK6HG         599 29     K6NA          599 03
QSO:  3500 CW 2010-11-28 1040 VK6HG         599 29     N6SS          599 03
QSO:  3500 CW 2010-11-28 1044 VK6HG         599 29     K0IR          599 04
QSO:  3500 CW 2010-11-28 1047 VK6HG         599 29     KC1XX         599 05
QSO:  7000 CW 2010-11-28 1051 VK6HG         599 29     JE1CKA        599 25
QSO:  7000 CW 2010-11-28 1057 VK6HG         599 29     N6MA          599 03
QSO:  7000 CW 2010-11-28 1058 VK6HG         599 29     VE1OP         599 05
QSO:  7000 CW 2010-11-28 1106 VK6HG         599 29     KT3Y          599 05
QSO: 14000 CW 2010-11-28 1158 VK6HG         599 29     OH8L          599 15
QSO: 14000 CW 2010-11-28 1202 VK6HG         599 29     RT3F          599 16
QSO: 14000 CW 2010-11-28 1204 VK6HG         599 29     R8TR          599 16
QSO: 14000 CW 2010-11-28 1209 VK6HG         599 29     XU7ACY        599 26
QSO: 14000 CW 2010-11-28 1212 VK6HG         599 29     RL3A          599 16
QSO:  7000 CW 2010-11-28 1219 VK6HG         599 29     K1IM          599 05
QSO:  7000 CW 2010-11-28 1222 VK6HG         599 29     BD5WW         599 24
QSO:  7000 CW 2010-11-28 1223 VK6HG         599 29     K0IR          599 04
QSO:  7000 CW 2010-11-28 1226 VK6HG         599 29     W6PH          599 03
QSO:  7000 CW 2010-11-28 1227 VK6HG         599 29     WJ9B          599 05
QSO:  7000 CW 2010-11-28 1231 VK6HG         599 29     KH7X          599 31
QSO:  7000 CW 2010-11-28 1234 VK6HG         599 29     K9WZB         599 03
QSO:  3500 CW 2010-11-28 1242 VK6HG         599 29     NH2T          599 27
QSO:  7000 CW 2010-11-28 1244 VK6HG         599 29     NH2T          599 27
QSO:  7000 CW 2010-11-28 1246 VK6HG         599 29     VE3MGY        599 03
QSO:  7000 CW 2010-11-28 1248 VK6HG         599 29     KJ4FDV        599 04
QSO:  7000 CW 2010-11-28 1250 VK6HG         599 29     K5BG          599 04
QSO:  7000 CW 2010-11-28 1255 VK6HG         599 29     VE3YAA        599 04
QSO:  7000 CW 2010-11-28 1258 VK6HG         599 29     UA3TCJ        599 16
QSO: 14000 CW 2010-11-28 1303 VK6HG         599 29     HK1X          599 09
QSO: 14000 CW 2010-11-28 1305 VK6HG         599 29     WE3C          599 05
