START-OF-LOG: 3.0
CONTEST: CQ-WW-CW
CREATED-BY: AATest v.1.84
CALLSIGN: UA9MA
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: 80M
CATEGORY-MODE: CW
CATEGORY-POWER: HIGH
CATEGORY-OVERLAY:
CATEGORY-ASSISTED: ASSISTED
CATEGORY-TRANSMITTER: ONE
LOCATION: DX
CLAIMED-SCORE: 270392
OPERATORS: UA9MA
CLUB: Russian Contest Club
NAME: Gennady Kolmakov
SOAPBOX: Many old friends in my log ! Great fun !
QSO:  3500 CW 2010-11-27 1906 UA9MA         599 17     F4DNW         599 14
QSO:  3500 CW 2010-11-27 1907 UA9MA         599 17     RX3VF         599 16
QSO:  3500 CW 2010-11-27 1908 UA9MA         599 17     HB9DAX        599 14
QSO:  3500 CW 2010-11-27 1909 UA9MA         599 17     4K8M          599 21
QSO:  3500 CW 2010-11-27 1910 UA9MA         599 17     HA8JP         599 15
QSO:  3500 CW 2010-11-27 1910 UA9MA         599 17     YQ5Q          599 20
QSO:  3500 CW 2010-11-27 1911 UA9MA         599 17     YU1ED         599 15
QSO:  3500 CW 2010-11-27 1911 UA9MA         599 17     OM4XA         599 15
QSO:  3500 CW 2010-11-27 1912 UA9MA         599 17     RD3QA         599 16
QSO:  3500 CW 2010-11-27 1912 UA9MA         599 17     SK0QO         599 14
QSO:  3500 CW 2010-11-27 1913 UA9MA         599 17     ON7ON         599 14
QSO:  3500 CW 2010-11-27 1919 UA9MA         599 17     C5A           599 35
QSO:  1800 CW 2010-11-27 1944 UA9MA         599 17     C5A           599 35
QSO:  3500 CW 2010-11-27 1951 UA9MA         599 17     OH0Z          599 15
QSO:  3500 CW 2010-11-27 1956 UA9MA         599 17     S56A          599 15
QSO:  3500 CW 2010-11-27 2003 UA9MA         599 17     PA2REH        599 14
QSO:  3500 CW 2010-11-27 2004 UA9MA         599 17     R3CM          599 16
QSO:  3500 CW 2010-11-27 2004 UA9MA         599 17     LY6A          599 15
QSO:  3500 CW 2010-11-27 2004 UA9MA         599 17     OH2LU         599 15
QSO:  3500 CW 2010-11-27 2005 UA9MA         599 17     RA3NC         599 16
QSO:  3500 CW 2010-11-27 2005 UA9MA         599 17     US5EEK        599 16
QSO:  3500 CW 2010-11-27 2006 UA9MA         599 17     YT5A          599 15
QSO:  3500 CW 2010-11-27 2006 UA9MA         599 17     RD3FY         599 16
QSO:  3500 CW 2010-11-27 2007 UA9MA         599 17     DM9KT         599 14
QSO:  3500 CW 2010-11-27 2008 UA9MA         599 17     YT1BX         599 15
QSO:  3500 CW 2010-11-27 2009 UA9MA         599 17     UZ2M          599 15
QSO:  3500 CW 2010-11-27 2010 UA9MA         599 17     SQ9UM         599 15
QSO:  3500 CW 2010-11-27 2015 UA9MA         599 17     RM5P          599 16
QSO:  3500 CW 2010-11-27 2017 UA9MA         599 17     EA8CMX        599 33
QSO:  3500 CW 2010-11-27 2018 UA9MA         599 17     LN5O          599 14
QSO:  3500 CW 2010-11-27 2019 UA9MA         599 17     ER6A          599 16
QSO:  3500 CW 2010-11-27 2020 UA9MA         599 17     DQ4W          599 14
QSO:  3500 CW 2010-11-27 2021 UA9MA         599 17     G4IIY         599 14
QSO:  3500 CW 2010-11-27 2022 UA9MA         599 17     IK8UND        599 15
QSO:  3500 CW 2010-11-27 2023 UA9MA         599 17     9A6M          599 15
QSO:  3500 CW 2010-11-27 2024 UA9MA         599 17     G6MC          599 14
QSO:  3500 CW 2010-11-27 2024 UA9MA         599 17     JE5JHZ        599 25
QSO:  3500 CW 2010-11-27 2025 UA9MA         599 17     RO3DX         599 16
QSO:  3500 CW 2010-11-27 2026 UA9MA         599 17     US2MW         599 16
QSO:  3500 CW 2010-11-27 2027 UA9MA         599 17     RN6MA         599 16
QSO:  3500 CW 2010-11-27 2028 UA9MA         599 17     JA3GN         599 25
QSO:  3500 CW 2010-11-27 2030 UA9MA         599 17     OK2BME        599 15
QSO:  3500 CW 2010-11-27 2030 UA9MA         599 17     SP6IEQ        599 15
QSO:  3500 CW 2010-11-27 2031 UA9MA         599 17     DL1TRK        599 14
QSO:  3500 CW 2010-11-27 2033 UA9MA         599 17     E79D          599 15
QSO:  3500 CW 2010-11-27 2033 UA9MA         599 17     DJ3XA         599 14
QSO:  3500 CW 2010-11-27 2034 UA9MA         599 17     OK2ABU        599 15
QSO:  3500 CW 2010-11-27 2034 UA9MA         599 17     EM7L          599 16
QSO:  3500 CW 2010-11-27 2034 UA9MA         599 17     SP2IW         599 15
QSO:  3500 CW 2010-11-27 2036 UA9MA         599 17     ES1WST        599 15
QSO:  3500 CW 2010-11-27 2040 UA9MA         599 17     G3LZQ         599 14
QSO:  3500 CW 2010-11-27 2041 UA9MA         599 17     SP3JUN        599 15
QSO:  3500 CW 2010-11-27 2042 UA9MA         599 17     SM7EH         599 14
QSO:  3500 CW 2010-11-27 2044 UA9MA         599 17     RU0UA         599 18
QSO:  3500 CW 2010-11-27 2044 UA9MA         599 17     YT9M          599 15
QSO:  3500 CW 2010-11-27 2045 UA9MA         599 17     S57AL         599 15
QSO:  3500 CW 2010-11-27 2045 UA9MA         599 17     JG1ZUY        599 25
QSO:  3500 CW 2010-11-27 2046 UA9MA         599 17     SO8O          599 15
QSO:  3500 CW 2010-11-27 2047 UA9MA         599 17     EI5JC         599 14
QSO:  3500 CW 2010-11-27 2049 UA9MA         599 17     YT1VP         599 15
QSO:  3500 CW 2010-11-27 2050 UA9MA         599 17     DR4A          599 14
QSO:  3500 CW 2010-11-27 2052 UA9MA         599 17     9A7T          599 15
QSO:  3500 CW 2010-11-27 2053 UA9MA         599 17     G6PZ          599 14
QSO:  3500 CW 2010-11-27 2054 UA9MA         599 17     SO2O          599 15
QSO:  3500 CW 2010-11-27 2054 UA9MA         599 17     UP0L          599 17
QSO:  3500 CW 2010-11-27 2055 UA9MA         599 17     OM0M          599 15
QSO:  3500 CW 2010-11-27 2058 UA9MA         599 17     EW8OF         599 16
QSO:  3500 CW 2010-11-27 2101 UA9MA         599 17     RT3F          599 16
QSO:  3500 CW 2010-11-27 2102 UA9MA         599 17     JA1ZGP        599 25
QSO:  3500 CW 2010-11-27 2102 UA9MA         599 17     SO4B          599 15
QSO:  3500 CW 2010-11-27 2103 UA9MA         599 17     UU1CW         599 16
QSO:  3500 CW 2010-11-27 2103 UA9MA         599 17     UA9WOB        599 16
QSO:  3500 CW 2010-11-27 2103 UA9MA         599 17     UT5UGR        599 16
QSO:  3500 CW 2010-11-27 2105 UA9MA         599 17     YU1WN         599 15
QSO:  3500 CW 2010-11-27 2107 UA9MA         599 17     OH2BBT        599 15
QSO:  3500 CW 2010-11-27 2108 UA9MA         599 17     JA1WPX        599 25
QSO:  3500 CW 2010-11-27 2110 UA9MA         599 17     UA4AGO        599 16
QSO:  3500 CW 2010-11-27 2110 UA9MA         599 17     JA6JNF        599 25
QSO:  3500 CW 2010-11-27 2111 UA9MA         599 17     UY2IG         599 16
QSO:  3500 CW 2010-11-27 2112 UA9MA         599 17     DJ5IR         599 14
QSO:  3500 CW 2010-11-27 2113 UA9MA         599 17     RQ3A          599 16
QSO:  3500 CW 2010-11-27 2113 UA9MA         599 17     UA3DSS        599 16
QSO:  3500 CW 2010-11-27 2114 UA9MA         599 17     JH8SLS        599 25
QSO:  3500 CW 2010-11-27 2115 UA9MA         599 17     UA4FDL        599 16
QSO:  3500 CW 2010-11-27 2117 UA9MA         599 17     PA0LOU        599 14
QSO:  3500 CW 2010-11-27 2118 UA9MA         599 17     DJ7PW         599 14
QSO:  3500 CW 2010-11-27 2120 UA9MA         599 17     US0HZ         599 16
QSO:  3500 CW 2010-11-27 2121 UA9MA         599 17     OK2EA         599 15
QSO:  3500 CW 2010-11-27 2121 UA9MA         599 17     RK4FB         599 16
QSO:  3500 CW 2010-11-27 2121 UA9MA         599 17     UA3TAO        599 16
QSO:  3500 CW 2010-11-27 2129 UA9MA         599 17     S52AW         599 15
QSO:  3500 CW 2010-11-27 2129 UA9MA         599 17     LY4T          599 15
QSO:  3500 CW 2010-11-27 2131 UA9MA         599 17     DD2ML         599 14
QSO:  3500 CW 2010-11-27 2133 UA9MA         599 17     RN3T          599 16
QSO:  3500 CW 2010-11-27 2135 UA9MA         599 17     IK2SND        599 15
QSO:  3500 CW 2010-11-27 2135 UA9MA         599 17     EW8DJ         599 16
QSO:  3500 CW 2010-11-27 2136 UA9MA         599 17     YO2DFA        599 20
QSO:  3500 CW 2010-11-27 2136 UA9MA         599 17     LY2CO         599 15
QSO:  3500 CW 2010-11-27 2136 UA9MA         599 17     E74Y          599 15
QSO:  3500 CW 2010-11-27 2138 UA9MA         599 17     DL1YD         599 14
QSO:  3500 CW 2010-11-27 2138 UA9MA         599 17     HA1FF         599 15
QSO:  3500 CW 2010-11-27 2139 UA9MA         599 17     IK4BHO        599 15
QSO:  3500 CW 2010-11-27 2139 UA9MA         599 17     OK5W          599 15
QSO:  3500 CW 2010-11-27 2140 UA9MA         599 17     LY3O          599 15
QSO:  3500 CW 2010-11-27 2142 UA9MA         599 17     EW8OG         599 16
QSO:  3500 CW 2010-11-27 2143 UA9MA         599 17     UA3SAQ        599 16
QSO:  3500 CW 2010-11-27 2143 UA9MA         599 17     S53CO         599 15
QSO:  3500 CW 2010-11-27 2145 UA9MA         599 17     EU1AZ         599 16
QSO:  3500 CW 2010-11-27 2146 UA9MA         599 17     ER4A          599 16
QSO:  3500 CW 2010-11-27 2146 UA9MA         599 17     LY2GW         599 15
QSO:  3500 CW 2010-11-27 2147 UA9MA         599 17     IT9IMJ        599 15
QSO:  3500 CW 2010-11-27 2147 UA9MA         599 17     YT5T          599 15
QSO:  3500 CW 2010-11-27 2149 UA9MA         599 17     KC1XX         599 05
QSO:  3500 CW 2010-11-27 2149 UA9MA         599 17     YL2TB         599 15
QSO:  3500 CW 2010-11-27 2150 UA9MA         599 17     US7IID        599 16
QSO:  3500 CW 2010-11-27 2151 UA9MA         599 17     UA3UHZ        599 16
QSO:  3500 CW 2010-11-27 2152 UA9MA         599 17     I1SOP         599 15
QSO:  3500 CW 2010-11-27 2152 UA9MA         599 17     HA7AVU        599 15
QSO:  3500 CW 2010-11-27 2153 UA9MA         599 17     SN3N          599 15
QSO:  3500 CW 2010-11-27 2154 UA9MA         599 17     UR5KED        599 16
QSO:  3500 CW 2010-11-27 2154 UA9MA         599 17     EA1EAU        599 14
QSO:  3500 CW 2010-11-27 2155 UA9MA         599 17     DK6XZ         599 14
QSO:  3500 CW 2010-11-27 2155 UA9MA         599 17     RW3AI         599 16
QSO:  3500 CW 2010-11-27 2156 UA9MA         599 17     OH1KF         599 15
QSO:  3500 CW 2010-11-27 2159 UA9MA         599 17     DL6ZDN        599 14
QSO:  3500 CW 2010-11-27 2200 UA9MA         599 17     HA1WD         599 15
QSO:  3500 CW 2010-11-27 2201 UA9MA         599 17     LY4K          599 15
QSO:  3500 CW 2010-11-27 2202 UA9MA         599 17     SP4GL         599 15
QSO:  3500 CW 2010-11-27 2203 UA9MA         599 17     RT3N          599 16
QSO:  3500 CW 2010-11-27 2204 UA9MA         599 17     SO2S          599 15
QSO:  3500 CW 2010-11-27 2204 UA9MA         599 17     RA9A          599 17
QSO:  3500 CW 2010-11-27 2204 UA9MA         599 17     R3KM          599 16
QSO:  3500 CW 2010-11-27 2205 UA9MA         599 17     R3AT          599 16
QSO:  3500 CW 2010-11-27 2206 UA9MA         599 17     RW2L          599 16
QSO:  3500 CW 2010-11-27 2207 UA9MA         599 17     DM7C          599 14
QSO:  3500 CW 2010-11-27 2207 UA9MA         599 17     UN7FW         599 17
QSO:  3500 CW 2010-11-27 2208 UA9MA         599 17     S59Z          599 15
QSO:  3500 CW 2010-11-27 2208 UA9MA         599 17     EA5CW         599 14
QSO:  3500 CW 2010-11-27 2209 UA9MA         599 17     EY7BD         599 17
QSO:  3500 CW 2010-11-27 2210 UA9MA         599 17     G3YBY         599 14
QSO:  3500 CW 2010-11-27 2210 UA9MA         599 17     UV5QR         599 16
QSO:  3500 CW 2010-11-27 2212 UA9MA         599 17     G5O           599 14
QSO:  3500 CW 2010-11-27 2214 UA9MA         599 17     OZ5E          599 14
QSO:  3500 CW 2010-11-27 2215 UA9MA         599 17     IR4X          599 15
QSO:  3500 CW 2010-11-27 2216 UA9MA         599 17     SP6DNZ        599 15
QSO:  3500 CW 2010-11-27 2218 UA9MA         599 17     OK7Y          599 15
QSO:  3500 CW 2010-11-27 2220 UA9MA         599 17     EU1DZ         599 16
QSO:  3500 CW 2010-11-27 2227 UA9MA         599 17     A73A          599 21
QSO:  3500 CW 2010-11-27 2230 UA9MA         599 17     CT3KN         599 33
QSO:  3500 CW 2010-11-27 2233 UA9MA         599 17     B7P           599 24
QSO:  3500 CW 2010-11-27 2235 UA9MA         599 17     YT2W          599 15
QSO:  3500 CW 2010-11-27 2239 UA9MA         599 17     DL4ME         599 14
QSO:  3500 CW 2010-11-27 2240 UA9MA         599 17     EW2A          599 15
QSO:  3500 CW 2010-11-27 2242 UA9MA         599 17     DL1QQ         599 14
QSO:  3500 CW 2010-11-27 2246 UA9MA         599 17     GM5X          599 14
QSO:  3500 CW 2010-11-27 2247 UA9MA         599 17     G3RSD         599 14
QSO:  3500 CW 2010-11-27 2252 UA9MA         599 17     CR3L          599 33
QSO:  3500 CW 2010-11-27 2255 UA9MA         599 17     YO7AWZ        599 20
QSO:  3500 CW 2010-11-27 2257 UA9MA         599 17     OK3AA         599 15
QSO:  3500 CW 2010-11-27 2301 UA9MA         599 17     MW5B          599 14
QSO:  3500 CW 2010-11-27 2308 UA9MA         599 17     T70A          599 15
QSO:  3500 CW 2010-11-27 2313 UA9MA         599 17     LX7I          599 14
QSO:  3500 CW 2010-11-27 2315 UA9MA         599 17     RZ3AXX        599 16
QSO:  3500 CW 2010-11-27 2317 UA9MA         599 17     RG3K          599 16
QSO:  3500 CW 2010-11-27 2318 UA9MA         599 17     E73X          599 15
QSO:  3500 CW 2010-11-27 2320 UA9MA         599 17     DL5JS         599 14
QSO:  3500 CW 2010-11-27 2323 UA9MA         599 17     UT3EV         599 16
QSO:  3500 CW 2010-11-27 2323 UA9MA         599 17     OM4CX         599 15
QSO:  3500 CW 2010-11-27 2325 UA9MA         599 17     OK1VD         599 15
QSO:  3500 CW 2010-11-27 2326 UA9MA         599 17     LY2BKT        599 15
QSO:  3500 CW 2010-11-27 2326 UA9MA         599 17     UZ2HZ         599 16
QSO:  3500 CW 2010-11-27 2327 UA9MA         599 17     OK2SGY        599 15
QSO:  3500 CW 2010-11-27 2328 UA9MA         599 17     UA1CEC        599 16
QSO:  3500 CW 2010-11-27 2329 UA9MA         599 17     UW3U          599 16
QSO:  3500 CW 2010-11-27 2329 UA9MA         599 17     RW9UY         599 18
QSO:  3500 CW 2010-11-27 2339 UA9MA         599 17     OE5FIN        599 15
QSO:  3500 CW 2010-11-27 2348 UA9MA         599 17     S59N          599 15
QSO:  3500 CW 2010-11-27 2351 UA9MA         599 17     UR5QA         599 16
QSO:  3500 CW 2010-11-27 2353 UA9MA         599 17     TC7M          599 20
QSO:  3500 CW 2010-11-27 2354 UA9MA         599 17     YT4M          599 15
QSO:  3500 CW 2010-11-27 2359 UA9MA         599 17     IK0MHR        599 15
QSO:  3500 CW 2010-11-28 0000 UA9MA         599 17     UN9L          599 17
QSO:  3500 CW 2010-11-28 0001 UA9MA         599 17     IR9Y          599 15
QSO:  3500 CW 2010-11-28 0004 UA9MA         599 17     I0ZUT         599 15
QSO:  3500 CW 2010-11-28 0004 UA9MA         599 17     TM0R          599 14
QSO:  3500 CW 2010-11-28 0007 UA9MA         599 17     G3PHO         599 14
QSO:  3500 CW 2010-11-28 0010 UA9MA         599 17     4L5O          599 21
QSO:  3500 CW 2010-11-28 0012 UA9MA         599 17     UR2VA         599 16
QSO:  3500 CW 2010-11-28 0012 UA9MA         599 17     PA0TCA        599 14
QSO:  3500 CW 2010-11-28 0014 UA9MA         599 17     IW9HHB        599 15
QSO:  3500 CW 2010-11-28 0016 UA9MA         599 17     ER0FEO        599 16
QSO:  3500 CW 2010-11-28 0033 UA9MA         599 17     OL0A          599 15
QSO:  3500 CW 2010-11-28 0035 UA9MA         599 17     S52ZW         599 15
QSO:  3500 CW 2010-11-28 0041 UA9MA         599 17     PI4DX         599 14
QSO:  3500 CW 2010-11-28 0042 UA9MA         599 17     DR5L          599 14
QSO:  3500 CW 2010-11-28 0043 UA9MA         599 17     RK3AQW        599 16
QSO:  3500 CW 2010-11-28 0044 UA9MA         599 17     SX1L          599 20
QSO:  3500 CW 2010-11-28 0048 UA9MA         599 17     UY2ZZ         599 16
QSO:  3500 CW 2010-11-28 0049 UA9MA         599 17     OK1AYY        599 15
QSO:  3500 CW 2010-11-28 0050 UA9MA         599 17     R3QA          599 16
QSO:  3500 CW 2010-11-28 0053 UA9MA         599 17     EA2AZ         599 14
QSO:  3500 CW 2010-11-28 0054 UA9MA         599 17     ZA3HA         599 15
QSO:  3500 CW 2010-11-28 0055 UA9MA         599 17     GZ7V          599 14
QSO:  3500 CW 2010-11-28 0109 UA9MA         599 17     OL3Z          599 15
QSO:  3500 CW 2010-11-28 0110 UA9MA         599 17     S53MM         599 15
QSO:  3500 CW 2010-11-28 0111 UA9MA         599 17     9A1P          599 15
QSO:  3500 CW 2010-11-28 0112 UA9MA         599 17     AN5A          599 14
QSO:  3500 CW 2010-11-28 0113 UA9MA         599 17     SO9Q          599 15
QSO:  3500 CW 2010-11-28 0116 UA9MA         599 17     SQ5M          599 15
QSO:  3500 CW 2010-11-28 0118 UA9MA         599 17     S59ABC        599 15
QSO:  3500 CW 2010-11-28 0119 UA9MA         599 17     DL7ON         599 14
QSO:  3500 CW 2010-11-28 0119 UA9MA         599 17     DL8DYL        599 14
QSO:  3500 CW 2010-11-28 0121 UA9MA         599 17     HA8JV         599 15
QSO:  3500 CW 2010-11-28 0126 UA9MA         599 17     DL3KUM        599 15
QSO:  3500 CW 2010-11-28 0127 UA9MA         599 17     RA9FEU        599 17
QSO:  3500 CW 2010-11-28 0129 UA9MA         599 17     DL6KVA        599 14
QSO:  3500 CW 2010-11-28 0131 UA9MA         599 17     DK8FS         599 14
QSO:  3500 CW 2010-11-28 0132 UA9MA         599 17     UR7UC         599 16
QSO:  3500 CW 2010-11-28 0134 UA9MA         599 17     ED9M          599 33
QSO:  3500 CW 2010-11-28 0138 UA9MA         599 17     9L5VT         599 35
QSO:  3500 CW 2010-11-28 0142 UA9MA         599 17     4O3A          599 15
QSO:  3500 CW 2010-11-28 0148 UA9MA         599 17     OH0X          599 15
QSO:  3500 CW 2010-11-28 0149 UA9MA         599 17     LN9Z          599 14
QSO:  3500 CW 2010-11-28 0149 UA9MA         599 17     RT6A          599 16
QSO:  3500 CW 2010-11-28 0150 UA9MA         599 17     SO8A          599 15
QSO:  3500 CW 2010-11-28 0151 UA9MA         599 17     S52X          599 15
QSO:  3500 CW 2010-11-28 0154 UA9MA         599 17     LY1CX         599 15
QSO:  3500 CW 2010-11-28 0159 UA9MA         599 17     LY2K          599 15
QSO:  3500 CW 2010-11-28 0213 UA9MA         599 17     J28AA         599 37
QSO:  3500 CW 2010-11-28 0215 UA9MA         599 17     DL3JJ         599 14
QSO:  3500 CW 2010-11-28 0215 UA9MA         599 17     DF9ZP         599 14
QSO:  3500 CW 2010-11-28 0217 UA9MA         599 17     UX5D          599 16
QSO:  3500 CW 2010-11-28 0217 UA9MA         599 17     RT4F          599 16
QSO:  3500 CW 2010-11-28 0218 UA9MA         599 17     S53XX         599 15
QSO:  3500 CW 2010-11-28 0241 UA9MA         599 17     PJ2T          599 09
QSO:  3500 CW 2010-11-28 0243 UA9MA         599 17     SN2K          599 15
QSO:  3500 CW 2010-11-28 0251 UA9MA         599 17     VP2MCS        599 08
QSO:  3500 CW 2010-11-28 0256 UA9MA         599 17     8P5A          599 08
QSO:  3500 CW 2010-11-28 0259 UA9MA         599 17     VE3EJ         599 05
QSO:  3500 CW 2010-11-28 0300 UA9MA         599 17     P40L          599 09
QSO:  3500 CW 2010-11-28 1538 UA9MA         599 17     EX2X          599 17
QSO:  3500 CW 2010-11-28 1541 UA9MA         599 17     OK7U          599 15
QSO:  3500 CW 2010-11-28 1542 UA9MA         599 17     UA3DTT        599 16
QSO:  3500 CW 2010-11-28 1544 UA9MA         599 17     JG3DOC        599 25
QSO:  3500 CW 2010-11-28 1547 UA9MA         599 17     UN7PV         599 17
QSO:  3500 CW 2010-11-28 1548 UA9MA         599 17     OK2BYW        599 15
QSO:  3500 CW 2010-11-28 1550 UA9MA         599 17     KH6LC         599 31
QSO:  3500 CW 2010-11-28 1551 UA9MA         599 17     JR4PMX/1      599 25
QSO:  3500 CW 2010-11-28 1555 UA9MA         599 17     B4S           599 24
QSO:  3500 CW 2010-11-28 1555 UA9MA         599 17     UA4NBA        599 16
QSO:  3500 CW 2010-11-28 1556 UA9MA         599 17     RT4W          599 16
QSO:  3500 CW 2010-11-28 1557 UA9MA         599 17     OK1FC         599 15
QSO:  3500 CW 2010-11-28 1559 UA9MA         599 17     JE7HYK        599 25
QSO:  3500 CW 2010-11-28 1600 UA9MA         599 17     SM0Y          599 14
QSO:  3500 CW 2010-11-28 1601 UA9MA         599 17     RM7M          599 16
QSO:  3500 CW 2010-11-28 1603 UA9MA         599 17     ZM4T          599 32
QSO:  3500 CW 2010-11-28 1604 UA9MA         599 17     YT4T          599 15
QSO:  3500 CW 2010-11-28 1625 UA9MA         599 17     HB9ABO        599 15
QSO:  3500 CW 2010-11-28 1626 UA9MA         599 17     UT7VR         599 16
QSO:  3500 CW 2010-11-28 1627 UA9MA         599 17     UA4FTA        599 16
QSO:  3500 CW 2010-11-28 1627 UA9MA         599 17     RV3MR         599 16
QSO:  3500 CW 2010-11-28 1628 UA9MA         599 17     JL1LNC        599 25
QSO:  3500 CW 2010-11-28 1629 UA9MA         599 17     RV6LV         599 16
QSO:  3500 CW 2010-11-28 1631 UA9MA         599 17     IZ1GLX        599 15
QSO:  3500 CW 2010-11-28 1632 UA9MA         599 17     UX1VT         599 16
QSO:  3500 CW 2010-11-28 1632 UA9MA         599 17     AH2R          599 27
QSO:  3500 CW 2010-11-28 1632 UA9MA         599 17     LY7M          599 15
QSO:  3500 CW 2010-11-28 1633 UA9MA         599 17     R1NA          599 16
QSO:  3500 CW 2010-11-28 1634 UA9MA         599 17     OK1DOT        599 15
QSO:  3500 CW 2010-11-28 1634 UA9MA         599 17     RC3F          599 16
QSO:  3500 CW 2010-11-28 1635 UA9MA         599 17     JO1VRL        599 25
QSO:  3500 CW 2010-11-28 1635 UA9MA         599 17     UA4NF         599 16
QSO:  3500 CW 2010-11-28 1636 UA9MA         599 17     BY8AC         599 24
QSO:  3500 CW 2010-11-28 1636 UA9MA         599 17     DM4G          599 14
QSO:  3500 CW 2010-11-28 1636 UA9MA         599 17     4L2M          599 21
QSO:  3500 CW 2010-11-28 1637 UA9MA         599 17     JA1OVD        599 25
QSO:  3500 CW 2010-11-28 1637 UA9MA         599 17     DL2DCD        599 14
QSO:  3500 CW 2010-11-28 1638 UA9MA         599 17     UT7EZ         599 16
QSO:  3500 CW 2010-11-28 1639 UA9MA         599 17     YU1SQR        599 15
QSO:  3500 CW 2010-11-28 1640 UA9MA         599 17     SM5BMB        599 14
QSO:  3500 CW 2010-11-28 1640 UA9MA         599 17     RK3FY         599 16
QSO:  3500 CW 2010-11-28 1641 UA9MA         599 17     ER3MM         599 16
QSO:  3500 CW 2010-11-28 1641 UA9MA         599 17     R3RR          599 16
QSO:  3500 CW 2010-11-28 1643 UA9MA         599 17     US6SPD        599 16
QSO:  3500 CW 2010-11-28 1644 UA9MA         599 17     UA6HFI        599 16
QSO:  3500 CW 2010-11-28 1644 UA9MA         599 17     UA4PCM        599 16
QSO:  3500 CW 2010-11-28 1645 UA9MA         599 17     DL1LH         599 14
QSO:  3500 CW 2010-11-28 1645 UA9MA         599 17     UA6GF         599 16
QSO:  3500 CW 2010-11-28 1646 UA9MA         599 17     DL1EJA        599 14
QSO:  3500 CW 2010-11-28 1647 UA9MA         599 17     RZ4AO         599 16
QSO:  3500 CW 2010-11-28 1649 UA9MA         599 17     SP9WZJ        599 15
QSO:  3500 CW 2010-11-28 1649 UA9MA         599 17     OH7FKV        599 15
QSO:  3500 CW 2010-11-28 1651 UA9MA         599 17     LZ2AB         599 20
QSO:  3500 CW 2010-11-28 1654 UA9MA         599 17     DS2GOO        599 25
QSO:  3500 CW 2010-11-28 1655 UA9MA         599 17     RW6WBC        599 16
QSO:  3500 CW 2010-11-28 1657 UA9MA         599 17     RA6EE         599 15
QSO:  3500 CW 2010-11-28 1659 UA9MA         599 17     HA3LI         599 15
QSO:  3500 CW 2010-11-28 1710 UA9MA         599 17     UR8IDX        599 16
QSO:  3500 CW 2010-11-28 1710 UA9MA         599 17     RG6G          599 16
QSO:  3500 CW 2010-11-28 1714 UA9MA         599 17     UA4PAQ        599 16
QSO:  3500 CW 2010-11-28 1716 UA9MA         599 17     DF0HQ         599 14
QSO:  3500 CW 2010-11-28 1716 UA9MA         599 17     UR4CU         599 16
QSO:  3500 CW 2010-11-28 1719 UA9MA         599 17     SN3B          599 15
QSO:  3500 CW 2010-11-28 1720 UA9MA         599 17     UT7MR         599 16
QSO:  3500 CW 2010-11-28 1721 UA9MA         599 17     C4Z           599 20
QSO:  3500 CW 2010-11-28 1723 UA9MA         599 17     UT0RM         599 16
QSO:  3500 CW 2010-11-28 1724 UA9MA         599 17     JI3BFC        599 25
QSO:  3500 CW 2010-11-28 1724 UA9MA         599 17     YO7DAA        599 20
QSO:  3500 CW 2010-11-28 1725 UA9MA         599 17     UA4ALI        599 16
QSO:  3500 CW 2010-11-28 1725 UA9MA         599 17     OM8ON         599 15
QSO:  3500 CW 2010-11-28 2211 UA9MA         599 17     OY1CT         599 14
QSO:  3500 CW 2010-11-28 2212 UA9MA         599 17     SP9BNM        599 15
QSO:  3500 CW 2010-11-28 2214 UA9MA         599 17     CR6K          599 14
QSO:  3500 CW 2010-11-28 2215 UA9MA         599 17     HB9CA         599 14
QSO:  3500 CW 2010-11-28 2216 UA9MA         599 17     LZ5R          599 20
QSO:  3500 CW 2010-11-28 2216 UA9MA         599 17     HA7JTR        599 15
QSO:  3500 CW 2010-11-28 2219 UA9MA         599 17     DJ1TO         599 14
QSO:  3500 CW 2010-11-28 2219 UA9MA         599 17     SM0DZB        599 14
QSO:  3500 CW 2010-11-28 2221 UA9MA         599 17     E7DX          599 15
QSO:  3500 CW 2010-11-28 2223 UA9MA         599 17     LY2OU         599 15
QSO:  3500 CW 2010-11-28 2228 UA9MA         599 17     MU0FAL        599 14
QSO:  3500 CW 2010-11-28 2232 UA9MA         599 17     OZ4UN         599 14
QSO:  3500 CW 2010-11-28 2234 UA9MA         599 17     OH3JF         599 15
QSO:  3500 CW 2010-11-28 2242 UA9MA         599 17     XU7ACY        599 26
QSO:  3500 CW 2010-11-28 2245 UA9MA         599 17     VY2ZM         599 05
QSO:  3500 CW 2010-11-28 2255 UA9MA         599 17     LN8W          599 14
QSO:  3500 CW 2010-11-28 2256 UA9MA         599 17     UA0AAS        599 18
QSO:  3500 CW 2010-11-28 2257 UA9MA         599 17     LY5G          599 15
QSO:  3500 CW 2010-11-28 2257 UA9MA         599 17     EI2KC         599 14
QSO:  3500 CW 2010-11-28 2259 UA9MA         599 17     G3LKZ         599 14
QSO:  3500 CW 2010-11-28 2300 UA9MA         599 17     G4LP          599 14
QSO:  3500 CW 2010-11-28 2301 UA9MA         599 17     DL1ARJ        599 14
QSO:  3500 CW 2010-11-28 2302 UA9MA         599 17     I3EVK         599 15
QSO:  3500 CW 2010-11-28 2305 UA9MA         599 17     VU2BGS        599 22
