START-OF-LOG: 3.0
CALLSIGN: VE9ML
XCLUB: Moncton Area Amateur Radio Club
CONTEST: CQ-WW-SSB
CLAIMED-SCORE: 278236
OPERATORS: VE9ML VE9BK
SOAPBOX: First time. Great contest with lots of activity on the bands.
QSO: 21224 PH 2008-10-26 1800 VE9ML         59  05     CX8BBH        59  13     1
QSO: 21210 PH 2008-10-26 1805 VE9ML         59  05     ZX2X          59  11     1
QSO: 28493 PH 2008-10-26 1813 VE9ML         59  05     LR1V          59  13     1
QSO: 28443 PH 2008-10-26 1819 VE9ML         59  05     XZ6T          59  26     1
QSO: 14109 PH 2008-10-26 1842 VE9ML         59  05     EA1DR         59  14     1
QSO: 14158 PH 2008-10-26 1845 VE9ML         59  05     KQ2M          59  05     1
QSO: 14179 PH 2008-10-26 1845 VE9ML         59  05     YR1C          59  20     1
QSO: 14164 PH 2008-10-26 1848 VE9ML         59  05     W3UA          59  05     1
QSO: 28515 PH 2008-10-26 1936 VE9ML         59  05     LV6D          59  13     1
QSO: 28489 PH 2008-10-26 1942 VE9ML         59  05     LP1H          59  13     1
QSO: 28467 PH 2008-10-26 1944 VE9ML         59  05     LT5H          59  13     1
QSO: 28452 PH 2008-10-26 1946 VE9ML         59  05     LR2F          59  13     1
QSO: 28439 PH 2008-10-26 1947 VE9ML         59  05     CV5D          59  13     1
QSO: 28434 PH 2008-10-26 1948 VE9ML         59  05     KP2M          59  08     1
QSO: 28425 PH 2008-10-26 1950 VE9ML         59  05     LT1F          59  13     1
QSO: 28418 PH 2008-10-26 1951 VE9ML         59  05     LU1HF         59  13     1
QSO: 21240 PH 2008-10-26 2021 VE9ML         59  05     CE4B          59  12     1
QSO: 21245 PH 2008-10-26 2023 VE9ML         59  05     PY1KN         59  11     1
QSO: 21248 PH 2008-10-26 2024 VE9ML         59  05     LU2QC         59  13     1
QSO: 21285 PH 2008-10-26 2025 VE9ML         59  05     ZX5J          59  11     1
QSO: 21300 PH 2008-10-26 2026 VE9ML         59  05     PZ5Z          59  09     1
QSO: 21307 PH 2008-10-26 2027 VE9ML         59  05     OA4WW         59  10     1
QSO: 21310 PH 2008-10-26 2029 VE9ML         59  05     8P5A          59  08     1
QSO: 21317 PH 2008-10-26 2030 VE9ML         59  05     VP2V/K9NW     59  08     1
QSO: 21320 PH 2008-10-26 2031 VE9ML         59  05     PX2T          59  11     1
QSO: 21343 PH 2008-10-26 2032 VE9ML         59  05     YV4A          59  09     1
QSO: 21353 PH 2008-10-26 2033 VE9ML         59  05     HT2N          59  07     1
QSO: 21369 PH 2008-10-26 2035 VE9ML         59  05     CE1W          59  12     1
QSO: 21387 PH 2008-10-26 2038 VE9ML         59  05     PY2GA         59  11     1
QSO: 21400 PH 2008-10-26 2040 VE9ML         59  05     PR5D          59  11     1
QSO: 21218 PH 2008-10-26 2046 VE9ML         59  05     PY3DX         59  11     1
QSO: 21246 PH 2008-10-26 2049 VE9ML         59  05     FM1HN         59  08     1
QSO: 21291 PH 2008-10-26 2052 VE9ML         59  05     ZV2A          59  11     1
QSO: 21299 PH 2008-10-26 2053 VE9ML         59  05     6Y1V          59  08     1
QSO: 21314 PH 2008-10-26 2054 VE9ML         59  05     PW2D          59  11     1
QSO: 21322 PH 2008-10-26 2055 VE9ML         59  05     LU3FOV        59  13     1
QSO: 21324 PH 2008-10-26 2055 VE9ML         59  05     LR2F          59  13     1
QSO: 21355 PH 2008-10-26 2056 VE9ML         59  05     PP5AR         59  11     1
QSO: 21380 PH 2008-10-26 2056 VE9ML         59  05     LS2D          59  13     1
QSO: 21384 PH 2008-10-26 2057 VE9ML         59  05     ZX2B          59  11     1
QSO: 21230 PH 2008-10-26 2059 VE9ML         59  05     LU1QAH        59  13     1
QSO: 21263 PH 2008-10-26 2101 VE9ML         59  05     LU1HLH        59  13     1
QSO: 21271 PH 2008-10-26 2101 VE9ML         59  05     LS1D          59  13     1
QSO: 21275 PH 2008-10-26 2102 VE9ML         59  05     XR6T          59  12     1
QSO: 21303 PH 2008-10-26 2103 VE9ML         59  05     LT1F          59  13     1
QSO: 21309 PH 2008-10-26 2104 VE9ML         59  05     PY6KW         59  11     1
QSO: 21322 PH 2008-10-26 2105 VE9ML         59  05     LU6FOV        59  13     1
QSO: 21333 PH 2008-10-26 2106 VE9ML         59  05     LU9HP         59  13     1
QSO: 21377 PH 2008-10-26 2106 VE9ML         59  05     VP2EC         59  08     1
QSO: 21393 PH 2008-10-26 2107 VE9ML         59  05     HK6P          59  09     1
QSO: 14112 PH 2008-10-26 2111 VE9ML         59  05     J88DR         59  08     1
QSO: 14132 PH 2008-10-26 2113 VE9ML         59  05     VE3TU         59  04     1
QSO: 14132 PH 2008-10-26 2115 VE9ML         59  05     JA8DMB        59  25     1
QSO: 14131 PH 2008-10-26 2117 VE9ML         59  05     JA7DOT        59  25     1
QSO: 14131 PH 2008-10-26 2118 VE9ML         59  05     J39BS         59  08     1
QSO: 14131 PH 2008-10-26 2119 VE9ML         59  05     JF1VVR        59  25     1
QSO: 14131 PH 2008-10-26 2120 VE9ML         59  05     JQ1QKK        59  25     1
QSO: 14131 PH 2008-10-26 2121 VE9ML         59  05     FM5AN         59  08     1
QSO: 14131 PH 2008-10-26 2122 VE9ML         59  05     JH1GJE        59  25     1
QSO: 14138 PH 2008-10-26 2135 VE9ML         59  05     PY3DX         59  11     1
QSO: 14141 PH 2008-10-26 2136 VE9ML         59  05     CE1W          59  12     1
QSO: 14147 PH 2008-10-26 2137 VE9ML         59  05     9Z4CT         59  09     1
QSO: 14156 PH 2008-10-26 2140 VE9ML         59  05     W3LPL         59  05     1
QSO: 14173 PH 2008-10-26 2145 VE9ML         59  05     HI3CCP        59  08     1
QSO: 14179 PH 2008-10-26 2147 VE9ML         59  05     PY7VI         59  11     1
QSO: 14184 PH 2008-10-26 2149 VE9ML         59  05     NN3W          59  05     1
QSO: 14186 PH 2008-10-26 2150 VE9ML         59  05     HC2SA         59  10     1
QSO: 14193 PH 2008-10-26 2153 VE9ML         59  05     CX4BW         59  13     1
QSO: 14199 PH 2008-10-26 2156 VE9ML         59  05     HK3O          59  09     1
QSO: 14223 PH 2008-10-26 2159 VE9ML         59  05     9Y4LDK        59  09     1
QSO: 14227 PH 2008-10-26 2201 VE9ML         59  05     V26B          59  08     1
QSO: 14237 PH 2008-10-26 2202 VE9ML         59  05     LP1H          59  13     1
QSO: 14241 PH 2008-10-26 2207 VE9ML         59  05     PZ5Z          59  09     1
QSO: 14245 PH 2008-10-26 2208 VE9ML         59  05     XR6T          59  12     1
QSO: 14251 PH 2008-10-26 2212 VE9ML         59  05     ZV5E          59  11     1
QSO: 14254 PH 2008-10-26 2213 VE9ML         59  05     HK3RA         59  09     1
QSO: 14258 PH 2008-10-26 2217 VE9ML         59  05     HI3T          59  08     1
QSO:  7154 PH 2008-10-26 2244 VE9ML         59  05     WE3C          59  05     1
QSO:  1823 PH 2008-10-26 2256 VE9ML         59  05     K3NA          59  05     1
QSO:  1823 PH 2008-10-26 2256 VE9ML         59  05     KM1D          59  05     1
QSO:  1823 PH 2008-10-26 2257 VE9ML         59  05     K1HAP         59  05     1
QSO:  1823 PH 2008-10-26 2257 VE9ML         59  05     W1YM          59  05     1
QSO:  1823 PH 2008-10-26 2257 VE9ML         59  05     N1IW          59  05     1
QSO:  1823 PH 2008-10-26 2257 VE9ML         59  05     W3GH          59  05     1
QSO:  1823 PH 2008-10-26 2258 VE9ML         59  05     K3WW          59  05     1
QSO:  3760 PH 2008-10-26 2309 VE9ML         59  05     IV3KFB        59  15     1
QSO:  3752 PH 2008-10-26 2311 VE9ML         59  05     RW1AC         59  16     1
QSO:  3795 PH 2008-10-26 2312 VE9ML         59  05     N1IW          59  05     1
QSO:  3784 PH 2008-10-26 2315 VE9ML         59  05     YL3FT         59  15     1
QSO:  3778 PH 2008-10-26 2315 VE9ML         59  05     DR1A          59  14     1
QSO:  1840 PH 2008-10-26 2328 VE9ML         59  05     K1DG          59  05     1
QSO:  1840 PH 2008-10-26 2329 VE9ML         59  05     CK2AWR        59  05     1
QSO:  3784 PH 2008-10-26 2343 VE9ML         59  05     NX9T          59  05     1
QSO:  3784 PH 2008-10-26 2346 VE9ML         59  05     K1DG          59  05     1
QSO:  3784 PH 2008-10-26 2347 VE9ML         59  05     K4ZW          59  05     1
QSO:  3784 PH 2008-10-26 2351 VE9ML         59  05     K1RX          59  05     1
QSO:  3784 PH 2008-10-26 2351 VE9ML         59  05     W1OP          59  05     1
QSO:  3784 PH 2008-10-26 2352 VE9ML         59  05     VE2PZ         59  05     1
QSO:  3784 PH 2008-10-26 2354 VE9ML         59  05     W1NG          59  05     1
QSO:  3784 PH 2008-10-26 2356 VE9ML         59  05     W2GB          59  05     1
QSO:  3784 PH 2008-10-26 2359 VE9ML         59  05     K2NV          59  05     1
END-OF-LOG:
