START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: ARRL-10
CALLSIGN: DK3GI
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: DK3GI
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for ARRL-10 ARRL/arrl_10_meter_contest/2025.
QSO: 28032 CW 2025-12-13 0722 DK3GI         599 1 ZS1C          599 117
QSO: 28124 CW 2025-12-14 1505 DK3GI         599 354 K0KX          599 SD
QSO: 28124 CW 2025-12-14 1505 DK3GI         599 355 KC4TEO        599 AL
QSO: 28124 CW 2025-12-14 1507 DK3GI         599 356 K0OB          599 MN
QSO: 28123 CW 2025-12-14 1508 DK3GI         599 357 OM8CW         599 1408
QSO: 28124 CW 2025-12-14 1509 DK3GI         599 359 WF7T          599 TN
QSO: 28124 CW 2025-12-14 1510 DK3GI         599 362 AA3B          599 PA
QSO: 28124 CW 2025-12-14 1510 DK3GI         599 360 W4TM          599 GA
QSO: 28124 CW 2025-12-14 1510 DK3GI         599 361 W8FN          599 NC
QSO: 28000 CW 2025-12-14 1511 DK3GI         599 363 KM4JEG        599 NC
QSO: 28124 CW 2025-12-14 1511 DK3GI         599 365 KB1EFS        599 MA
QSO: 28124 CW 2025-12-14 1511 DK3GI         599 364 PY2RSA        599 609
QSO: 28124 CW 2025-12-14 1513 DK3GI         599 366 KW1X          599 MA
QSO: 28124 CW 2025-12-14 1514 DK3GI         599 367 W0ZA          599 NE
QSO: 28124 CW 2025-12-14 1515 DK3GI         599 370 AA1ON         599 MA
QSO: 28124 CW 2025-12-14 1515 DK3GI         599 369 N2SQW         599 NY
QSO: 28124 CW 2025-12-14 1516 DK3GI         599 372 AB5SE         599 AR
QSO: 28124 CW 2025-12-14 1516 DK3GI         599 371 WQ5L          599 MS
QSO: 28124 CW 2025-12-14 1518 DK3GI         599 374 N4TL          599 NC
QSO: 28124 CW 2025-12-14 1518 DK3GI         599 373 VA3FF         599 ON
QSO: 28124 CW 2025-12-14 1520 DK3GI         599 376 W4RM          599 NC
QSO: 28124 CW 2025-12-14 1522 DK3GI         599 377 AA0AW         599 MN
QSO: 28124 CW 2025-12-14 1523 DK3GI         599 378 W2GS          599 MS
QSO: 28124 CW 2025-12-14 1525 DK3GI         599 379 EF5Y          599 1983
QSO: 28118 CW 2025-12-14 1526 DK3GI         599 380 WR2G          599 NJ
QSO: 28103 CW 2025-12-14 1528 DK3GI         599 381 K1GU          599 TN
QSO: 28020 CW 2025-12-14 1530 DK3GI         599 382 VA3TNM        599 ON
QSO: 28039 CW 2025-12-14 1530 DK3GI         599 383 W4IX          599 SC
QSO: 28049 CW 2025-12-14 1531 DK3GI         599 384 KN2M          599 NY
QSO: 28056 CW 2025-12-14 1532 DK3GI         599 385 AD5A          599 TX
QSO: 28000 CW 2025-12-14 1534 DK3GI         599 387 AC9PG         599 WI
QSO: 28124 CW 2025-12-14 1535 DK3GI         599 389 AA1NK         599 MA
QSO: 28124 CW 2025-12-14 1536 DK3GI         599 390 N2YO          599 VA
QSO: 28124 CW 2025-12-14 1537 DK3GI         599 391 K0VG          599 MN
QSO: 28124 CW 2025-12-14 1538 DK3GI         599 392 AJ4F          599 TX
QSO: 28124 CW 2025-12-14 1538 DK3GI         599 393 K2PS          599 FL
QSO: 28124 CW 2025-12-14 1539 DK3GI         599 394 KA4RRU        599 VA
QSO: 28124 CW 2025-12-14 1540 DK3GI         599 396 WJ2D          599 NC
QSO: 28124 CW 2025-12-14 1541 DK3GI         599 397 K3GW          599 PA
QSO: 28122 CW 2025-12-14 1543 DK3GI         599 398 W0ZB          599 MO
QSO: 28052 CW 2025-12-14 1544 DK3GI         599 399 K2SSS         599 NY
QSO: 28026 CW 2025-12-14 1546 DK3GI         599 401 K2UA          599 NY
QSO: 28032 CW 2025-12-14 1546 DK3GI         599 400 KR2Q          599 NJ
QSO: 28025 CW 2025-12-14 1547 DK3GI         599 402 K1XM          599 MA
QSO: 28002 CW 2025-12-14 1550 DK3GI         599 403 N4UU          599 FL
QSO: 28005 CW 2025-12-14 1551 DK3GI         599 404 NY3A          599 PA
QSO: 28012 CW 2025-12-14 1553 DK3GI         599 405 N2PP          599 NY
QSO: 28019 CW 2025-12-14 1555 DK3GI         599 406 KE0UI         599 CO
QSO: 28025 CW 2025-12-14 1557 DK3GI         599 407 LT3E          599 2324
QSO: 28035 CW 2025-12-14 1559 DK3GI         599 408 VE3AT         599 ON
QSO: 28036 CW 2025-12-14 1559 DK3GI         599 409 K9CT          599 IL
QSO: 28046 CW 2025-12-14 1600 DK3GI         599 410 W8MJ          599 MI
QSO: 28036 CW 2025-12-14 1603 DK3GI         599 411 W2XL          599 NY
QSO: 28061 CW 2025-12-14 1605 DK3GI         599 412 LT6T          599 1061
QSO: 28063 CW 2025-12-14 1606 DK3GI         599 413 PY5ZHP        599 375
QSO: 28130 CW 2025-12-14 1607 DK3GI         599 414 PY2NA         599 699
QSO: 28090 CW 2025-12-14 1609 DK3GI         599 415 LU3WC         599 697
QSO: 28057 CW 2025-12-14 1610 DK3GI         599 416 OK1DOL        599 473
QSO: 28000 CW 2025-12-14 1611 DK3GI         599 417 PY3XX         599 290
QSO: 28046 CW 2025-12-14 1613 DK3GI         599 418 PT2AW         599 380
QSO: 28022 CW 2025-12-14 1614 DK3GI         599 419 PP2FRS        599 116
QSO: 28015 CW 2025-12-14 1615 DK3GI         599 420 CR3DX         599 1213
END-OF-LOG:
