START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: ARRL-10
CALLSIGN: G3BOY
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: G3BOY
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for ARRL-10 ARRL/arrl_10_meter_contest/2025.
QSO: 28043 CW 2025-12-13 0756 G3BOY         599 1 UA4S          599 99
QSO: 28044 CW 2025-12-14 1721 G3BOY         599 360 AD4EB         599 TN
QSO: 28044 CW 2025-12-14 1722 G3BOY         599 361 AB2E          599 NJ
QSO: 28044 CW 2025-12-14 1724 G3BOY         599 362 N3FJP         599 MD
QSO: 28044 CW 2025-12-14 1726 G3BOY         599 364 G4BJM         599 1363
QSO: 28000 CW 2025-12-14 1747 G3BOY         599 366 N4KS          599 FL
QSO: 28008 CW 2025-12-14 1748 G3BOY         599 367 WB4TDH        599 FL
QSO: 28043 CW 2025-12-14 1753 G3BOY         599 368 W4AC          599 FL
QSO: 28014 CW 2025-12-14 1811 G3BOY         599 371 ZF5T          599 1940
QSO: 28055 CW 2025-12-14 1823 G3BOY         599 372 HK1MW         599 1397
QSO: 28010 CW 2025-12-14 1826 G3BOY         599 373 HK1NA         599 3200
QSO: 28066 CW 2025-12-14 1835 G3BOY         599 374 KP3W          599 336
QSO: 28013 CW 2025-12-14 1837 G3BOY         599 375 G4BUO         599 1009
QSO: 28001 CW 2025-12-14 1841 G3BOY         599 376 NP3A          599 2045
QSO: 28016 CW 2025-12-14 2111 G3BOY         599 377 EF5Y          599 2193
QSO: 28018 CW 2025-12-14 2111 G3BOY         599 378 EA5O          599 1147
QSO: 28030 CW 2025-12-14 2121 G3BOY         599 379 D4C           599 4608
QSO: 28029 CW 2025-12-14 2126 G3BOY         599 380 G4PIQ         599 226
END-OF-LOG:
