START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: ARRL-10
CALLSIGN: GM3YOR
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: GM3YOR
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for ARRL-10 ARRL/arrl_10_meter_contest/2025.
QSO: 28017 CW 2025-12-13 1101 GM3YOR        599 012 YT0Z          599 381
QSO: 28039 CW 2025-12-14 1533 GM3YOR        599 784 ZF2SS         599 1513
QSO: 28000 CW 2025-12-14 1534 GM3YOR        599 383 W2DXE         599 NY
QSO: 28039 CW 2025-12-14 1536 GM3YOR        599 384 VE3VN         599 ON
QSO: 28039 CW 2025-12-14 1537 GM3YOR        599 386 AG9U          599 IL
QSO: 28039 CW 2025-12-14 1537 GM3YOR        599 385 N8HRZ         599 OH
QSO: 28039 CW 2025-12-14 1538 GM3YOR        599 386 AA3R          599 NJ
QSO: 28039 CW 2025-12-14 1539 GM3YOR        599 388 N0UR          599 MN
QSO: 28039 CW 2025-12-14 1540 GM3YOR        599 389 KR2AA         599 NY
QSO: 28039 CW 2025-12-14 1541 GM3YOR        599 390 KM0O          599 MN
QSO: 28039 CW 2025-12-14 1542 GM3YOR        599 392 K7SV          599 VA
QSO: 28039 CW 2025-12-14 1542 GM3YOR        599 391 W5VS          599 VA
QSO: 28000 CW 2025-12-14 1544 GM3YOR        599 393 KA2FIR        599 NJ
QSO: 28039 CW 2025-12-14 1545 GM3YOR        599 394 K4FOY         599 VA
QSO: 28039 CW 2025-12-14 1546 GM3YOR        599 395 W4NF          599 VA
QSO: 28039 CW 2025-12-14 1549 GM3YOR        599 828 N4ZZ          599 TN
QSO: 28038 CW 2025-12-14 1556 GM3YOR        599 397 KM3T          599 NH
QSO: 28036 CW 2025-12-14 1557 GM3YOR        599 398 W2XL          599 NY
QSO: 28035 CW 2025-12-14 1558 GM3YOR        599 400 N1LN          599 NC
QSO: 28036 CW 2025-12-14 1558 GM3YOR        599 399 K9CT          599 IL
QSO: 28028 CW 2025-12-14 1648 GM3YOR        599 401 K3RA          599 MD
QSO: 28028 CW 2025-12-14 1654 GM3YOR        599 404 N2HMM         599 NJ
QSO: 28028 CW 2025-12-14 1655 GM3YOR        599 407 N4IJ          599 NC
QSO: 28028 CW 2025-12-14 1655 GM3YOR        599 406 NY3A          599 PA
QSO: 28028 CW 2025-12-14 1656 GM3YOR        599 408 KE4KY         599 KY
QSO: 28028 CW 2025-12-14 1657 GM3YOR        599 409 VE4DL         599 MB
QSO: 28028 CW 2025-12-14 1659 GM3YOR        599 410 W4RM          599 NC
QSO: 28028 CW 2025-12-14 1700 GM3YOR        599 411 VA2WA         599 QC
QSO: 28028 CW 2025-12-14 1701 GM3YOR        599 412 W2GD          599 PA
QSO: 28028 CW 2025-12-14 1703 GM3YOR        599 415 GM3YTS        599 530
QSO: 28028 CW 2025-12-14 1706 GM3YOR        599 416 K4SO          599 VA
QSO: 28022 CW 2025-12-14 1707 GM3YOR        599 417 W1KM          599 MA
QSO: 28043 CW 2025-12-14 1712 GM3YOR        599 418 W1RCR         599 FL
QSO: 28045 CW 2025-12-14 1713 GM3YOR        599 419 K1TO          599 FL
QSO: 28000 CW 2025-12-14 1714 GM3YOR        599 420 W2RQ          599 NJ
QSO: 28058 CW 2025-12-14 1717 GM3YOR        599 421 KP2M          599 1701
QSO: 28065 CW 2025-12-14 1720 GM3YOR        599 422 N5RZ          599 TX
QSO: 28066 CW 2025-12-14 1721 GM3YOR        599 423 K5PI          599 TX
QSO: 28064 CW 2025-12-14 1723 GM3YOR        599 424 KP2B          599 1941
QSO: 28000 CW 2025-12-14 1725 GM3YOR        599 425 KW9A          599 IL
END-OF-LOG:
