START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: RUSSIAN-DX
CALLSIGN: RK2M
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: RK2M
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for RUSSIAN-DX RussianDXContest/2021.
QSO: 14025 CW 2021-03-20 1203 RK2M          599 YR DM0A          599 0011
QSO:  7023 CW 2021-03-20 2134 RK2M          599 YR HG6O          599 0547
QSO:  7023 CW 2021-03-20 2136 RK2M          599 YR EA4OR         599 0564
QSO:  7023 CW 2021-03-20 2136 RK2M          599 YR HA9RC         599 0151
QSO:  7023 CW 2021-03-20 2137 RK2M          599 YR DK2CX         599 0246
QSO:  7023 CW 2021-03-20 2137 RK2M          599 YR LZ1QV         599 0229
QSO:  7000 CW 2021-03-20 2138 RK2M          599 YR Z32U          599 0618
QSO:  7023 CW 2021-03-20 2138 RK2M          599 YR 4Z5PN         599 0104
QSO:  7023 CW 2021-03-20 2138 RK2M          599 YR HA5OM         599 0265
QSO:  7023 CW 2021-03-20 2140 RK2M          599 YR LZ8E          599 1058
QSO:  7023 CW 2021-03-20 2141 RK2M          599 YR YO4AJ         599 0226
QSO:  7023 CW 2021-03-20 2141 RK2M          599 YR YP5A          599 0465
QSO:  7023 CW 2021-03-20 2142 RK2M          599 YR HA8LCA        599 0129
QSO:  7023 CW 2021-03-20 2142 RK2M          599 YR UW5ZM         599 0913
QSO:  7023 CW 2021-03-20 2143 RK2M          599 YR YU5R          599 0476
QSO:  7023 CW 2021-03-20 2145 RK2M          599 YR HA3MN         599 0134
QSO:  7000 CW 2021-03-20 2147 RK2M          599 YR YO6LB         599 0178
QSO:  7023 CW 2021-03-20 2149 RK2M          599 YR HB9AMO        599 0300
QSO:  7004 CW 2021-03-20 2152 RK2M          599 YR S52AW         599 0775
QSO:  7021 CW 2021-03-20 2155 RK2M          599 YR 9A7W          599 0012
QSO:  7031 CW 2021-03-20 2158 RK2M          599 YR DK9IP         599 0377
QSO:  7034 CW 2021-03-20 2159 RK2M          599 YR PA4O          599 0623
QSO:  1824 CW 2021-03-20 2208 RK2M          599 YR DA2X          599 0143
QSO:  1824 CW 2021-03-20 2208 RK2M          599 YR UW1M          599 1425
QSO:  1824 CW 2021-03-20 2209 RK2M          599 YR OM5ZW         599 1149
QSO:  1824 CW 2021-03-20 2212 RK2M          599 YR SN1T          599 0324
QSO: 14025 CW 2021-03-21 0446 RK2M          599 YR C4W           599 1580
QSO: 14003 CW 2021-03-21 0450 RK2M          599 YR UP7L          599 0883
QSO:  7038 CW 2021-03-21 0457 RK2M          599 YR CR6K          599 2128
QSO:  7038 CW 2021-03-21 0457 RK2M          599 YR DP8M          599 0545
QSO:  7038 CW 2021-03-21 0458 RK2M          599 YR HA0IM         599 0122
QSO:  7038 CW 2021-03-21 0458 RK2M          599 YR UW1M          599 2085
QSO:  7038 CW 2021-03-21 0459 RK2M          599 YR D1M           599 0301
QSO:  7000 CW 2021-03-21 0500 RK2M          599 YR DJ7UC         599 0540
QSO:  7038 CW 2021-03-21 0500 RK2M          599 YR HA5JI         599 1496
QSO:  7000 CW 2021-03-21 0501 RK2M          599 YR 9A2AJ         599 0953
QSO:  7000 CW 2021-03-21 0502 RK2M          599 YR UW6M          599 0596
QSO:  7038 CW 2021-03-21 0503 RK2M          599 YR EU8U          599 1249
QSO:  7038 CW 2021-03-21 0503 RK2M          599 YR HG8K          599 0320
QSO:  7038 CW 2021-03-21 0503 RK2M          599 YR LZ9W          599 1298
QSO:  7038 CW 2021-03-21 0504 RK2M          599 YR UT4LW         599 1528
QSO:  7000 CW 2021-03-21 0506 RK2M          599 YR YO8ST         599 0220
QSO:  7038 CW 2021-03-21 0506 RK2M          599 YR DK2OY         599 0942
QSO:  7038 CW 2021-03-21 0506 RK2M          599 YR DL0LA         599 0276
QSO:  7038 CW 2021-03-21 0507 RK2M          599 YR E7DX          599 2965
QSO:  7038 CW 2021-03-21 0507 RK2M          599 YR YO4FHU        599 0370
QSO:  7038 CW 2021-03-21 0508 RK2M          599 YR UT7CR         599 1579
QSO:  7038 CW 2021-03-21 0509 RK2M          599 YR EV1R          599 0827
QSO:  7045 CW 2021-03-21 0510 RK2M          599 YR ES9C          599 1861
QSO:  7012 CW 2021-03-21 0512 RK2M          599 YR SP7JLH        599 0575
QSO:  7012 CW 2021-03-21 0514 RK2M          599 YR HA8A          599 1582
QSO:  7014 CW 2021-03-21 0534 RK2M          599 YR YT5A          599 1672
QSO:  7015 CW 2021-03-21 0535 RK2M          599 YR HG6N          599 2136
QSO:  7015 CW 2021-03-21 0537 RK2M          599 YR LZ5R          599 3151
QSO:  7015 CW 2021-03-21 0538 RK2M          599 YR DJ5MO         599 0667
QSO:  7015 CW 2021-03-21 0538 RK2M          599 YR YO9WF         599 1277
QSO:  7015 CW 2021-03-21 0539 RK2M          599 YR EU8N          599 0041
QSO:  7015 CW 2021-03-21 0539 RK2M          599 YR OH5Z          599 1751
QSO:  7015 CW 2021-03-21 0540 RK2M          599 YR PA3ARM        599 0050
QSO:  7015 CW 2021-03-21 0541 RK2M          599 YR YL1ZX         599 0084
QSO:  7015 CW 2021-03-21 0543 RK2M          599 YR SP5AUY        599 0097
QSO:  7015 CW 2021-03-21 0545 RK2M          599 YR SN7O          599 1167
QSO:  7015 CW 2021-03-21 0546 RK2M          599 YR OG6N          599 0572
QSO:  7001 CW 2021-03-21 0548 RK2M          599 YR LA8OM         599 1138
QSO:  7023 CW 2021-03-21 0549 RK2M          599 YR SO4R          599 0715
QSO:  7024 CW 2021-03-21 0550 RK2M          599 YR DL8UAT        599 0722
QSO:  7025 CW 2021-03-21 0551 RK2M          599 YR IU1JCZ        599 0157
QSO:  7026 CW 2021-03-21 0553 RK2M          599 YR ES7GN         599 0746
QSO:  7028 CW 2021-03-21 0553 RK2M          599 YR LZ3FN         599 0496
QSO: 14038 CW 2021-03-21 0556 RK2M          599 YR YO4NF         599 0918
QSO:  7163 PH 2021-03-21 0600 RK2M          59 YR YP0C          59 0941
QSO:  7173 PH 2021-03-21 0601 RK2M          59 YR LY7R          59 0989
QSO:  7182 PH 2021-03-21 0601 RK2M          59 YR SO9I          59 1272
QSO:  7199 PH 2021-03-21 0602 RK2M          59 YR DR3W          59 0266
QSO:  7136 PH 2021-03-21 0626 RK2M          59 YR UZ3U          59 0729
QSO:  7008 CW 2021-03-21 0629 RK2M          599 YR SM3EVR        599 0634
QSO:  7011 CW 2021-03-21 0631 RK2M          599 YR UT5VX         599 0209
QSO:  7019 CW 2021-03-21 0633 RK2M          599 YR 3Z0X          599 0541
QSO:  7019 CW 2021-03-21 0634 RK2M          599 YR LA8HGA        599 0468
QSO:  7033 CW 2021-03-21 0637 RK2M          599 YR OM7LW         599 0971
QSO:  7034 CW 2021-03-21 0637 RK2M          599 YR OH2KW         599 0671
QSO: 14040 CW 2021-03-21 0641 RK2M          599 YR DK5AI         599 0118
QSO: 14040 CW 2021-03-21 0641 RK2M          599 YR HA5JI         599 1658
QSO: 14040 CW 2021-03-21 0641 RK2M          599 YR HA9PP         599 0429
QSO: 14040 CW 2021-03-21 0642 RK2M          599 YR IK2SND        599 0747
QSO: 14040 CW 2021-03-21 0642 RK2M          599 YR YO9WF         599 1352
QSO: 14040 CW 2021-03-21 0642 RK2M          599 YR YQ6A          599 1519
QSO: 14040 CW 2021-03-21 0643 RK2M          599 YR DL3JAN        599 0456
QSO: 14040 CW 2021-03-21 0643 RK2M          599 YR SP9XCN        599 1017
QSO: 14000 CW 2021-03-21 0645 RK2M          599 YR HG7J          599 0224
QSO: 14040 CW 2021-03-21 0646 RK2M          599 YR HA5BA         599 0093
QSO: 14040 CW 2021-03-21 0647 RK2M          599 YR G4IIY         599 0207
QSO: 14040 CW 2021-03-21 0647 RK2M          599 YR YO5YM         599 0165
QSO: 14040 CW 2021-03-21 0648 RK2M          599 YR HB9CIC        599 0183
QSO: 14040 CW 2021-03-21 0648 RK2M          599 YR UW1M          599 2272
QSO: 14000 CW 2021-03-21 0649 RK2M          599 YR YO5OAC        599 0043
QSO: 14040 CW 2021-03-21 0649 RK2M          599 YR HG6N          599 2252
QSO: 14040 CW 2021-03-21 0649 RK2M          599 YR OM5ZW         599 1921
QSO: 14040 CW 2021-03-21 0653 RK2M          599 YR DL0LA         599 0312
QSO: 14010 CW 2021-03-21 0654 RK2M          599 YR 4L6QL         599 0271
QSO: 14040 CW 2021-03-21 0656 RK2M          599 YR OK2ZV         599 0787
QSO: 14039 CW 2021-03-21 0657 RK2M          599 YR DL8MBS        599 0108
QSO: 14040 CW 2021-03-21 0657 RK2M          599 YR OK2GG         599 0203
QSO: 14040 CW 2021-03-21 0658 RK2M          599 YR UT4LW         599 1716
QSO: 14000 CW 2021-03-21 0659 RK2M          599 YR HG6C          599 0384
QSO: 14000 CW 2021-03-21 0700 RK2M          599 YR HA0GK         599 0052
QSO: 14006 CW 2021-03-21 0700 RK2M          599 YR DL4XU         599 0209
QSO: 14040 CW 2021-03-21 0700 RK2M          599 YR DM7EE         599 0513
QSO: 14040 CW 2021-03-21 0701 RK2M          599 YR DQ1A          599 0423
QSO: 14040 CW 2021-03-21 0702 RK2M          599 YR SP3KRE        599 0137
QSO: 14040 CW 2021-03-21 0703 RK2M          599 YR HA3NU         599 1103
QSO: 14040 CW 2021-03-21 0703 RK2M          599 YR M0DSL         599 0128
QSO: 14040 CW 2021-03-21 0704 RK2M          599 YR DA2X          599 0394
QSO: 14040 CW 2021-03-21 0704 RK2M          599 YR OK4RQ         599 0934
QSO: 14040 CW 2021-03-21 0705 RK2M          599 YR DF3VM         599 0810
QSO: 14040 CW 2021-03-21 0706 RK2M          599 YR EI6KW         599 0019
QSO: 14040 CW 2021-03-21 0707 RK2M          599 YR DL6RAI        599 0656
QSO: 14040 CW 2021-03-21 0708 RK2M          599 YR OR2A          599 0169
QSO: 14040 CW 2021-03-21 0709 RK2M          599 YR HA7ME         599 0159
QSO: 14040 CW 2021-03-21 0710 RK2M          599 YR DK1TW         599 0197
QSO: 14040 CW 2021-03-21 0710 RK2M          599 YR ON5ZZ         599 0056
QSO: 14040 CW 2021-03-21 0711 RK2M          599 YR 4Z4AK         599 1223
QSO: 14040 CW 2021-03-21 0713 RK2M          599 YR S52W          599 0394
QSO: 14000 CW 2021-03-21 0714 RK2M          599 YR OK2ABU        599 0263
QSO: 14040 CW 2021-03-21 0717 RK2M          599 YR DL1RTL        599 0550
QSO: 14040 CW 2021-03-21 0717 RK2M          599 YR OM3CQ         599 0552
QSO: 14040 CW 2021-03-21 0718 RK2M          599 YR G0OSK         599 0044
QSO: 14040 CW 2021-03-21 0719 RK2M          599 YR G3P           599 0465
QSO: 14040 CW 2021-03-21 0720 RK2M          599 YR DF3OL         599 0130
QSO: 14040 CW 2021-03-21 0721 RK2M          599 YR DK8NT         599 0267
QSO: 14040 CW 2021-03-21 0721 RK2M          599 YR DL4WA         599 0408
QSO: 14040 CW 2021-03-21 0722 RK2M          599 YR OK3C          599 0602
QSO: 14040 CW 2021-03-21 0723 RK2M          599 YR PA3AAV        599 1407
QSO: 14040 CW 2021-03-21 0723 RK2M          599 YR S53MM         599 1245
QSO: 14040 CW 2021-03-21 0724 RK2M          599 YR 9A5CW         599 0030
QSO: 14040 CW 2021-03-21 0725 RK2M          599 YR SP3BBS        599 0144
QSO: 14040 CW 2021-03-21 0726 RK2M          599 YR LZ8E          599 1804
QSO: 14040 CW 2021-03-21 0726 RK2M          599 YR YT1BX         599 0217
QSO: 14040 CW 2021-03-21 0727 RK2M          599 YR DJ9MH         599 0269
QSO: 14040 CW 2021-03-21 0727 RK2M          599 YR OM7LW         599 1025
QSO: 14000 CW 2021-03-21 0728 RK2M          599 YR OK2HBY        599 0160
QSO: 14040 CW 2021-03-21 0728 RK2M          599 YR OK3X          599 0500
QSO: 14000 CW 2021-03-21 0730 RK2M          599 YR DL4MCA        599 0096
QSO: 14040 CW 2021-03-21 0730 RK2M          599 YR DF6PB         599 0502
QSO: 14040 CW 2021-03-21 0731 RK2M          599 YR DL3KVR        599 0155
QSO: 14000 CW 2021-03-21 0732 RK2M          599 YR LZ1DQ         599 0304
QSO: 14000 CW 2021-03-21 0732 RK2M          599 YR LZ2PS         599 0075
QSO: 14040 CW 2021-03-21 0732 RK2M          599 YR DG0KS         599 0165
QSO: 14000 CW 2021-03-21 0733 RK2M          599 YR DL8WEM        599 0203
QSO: 14040 CW 2021-03-21 0733 RK2M          599 YR DJ9RR         599 0380
QSO: 14040 CW 2021-03-21 0733 RK2M          599 YR SV1ENG        599 1028
QSO: 14040 CW 2021-03-21 0734 RK2M          599 YR SP1NY         599 1469
QSO: 14040 CW 2021-03-21 0735 RK2M          599 YR LZ3QE         599 0689
QSO: 14040 CW 2021-03-21 0735 RK2M          599 YR SM6FPC        599 0457
QSO: 14040 CW 2021-03-21 0736 RK2M          599 YR DL4HG         599 0463
QSO: 14040 CW 2021-03-21 0736 RK2M          599 YR OK2EQ         599 0244
QSO: 14040 CW 2021-03-21 0736 RK2M          599 YR OZ4CG         599 0373
QSO: 14040 CW 2021-03-21 0737 RK2M          599 YR IK2QPR        599 0981
QSO: 14040 CW 2021-03-21 0738 RK2M          599 YR 9A5D          599 0835
QSO: 14040 CW 2021-03-21 0740 RK2M          599 YR DM7W          599 0347
QSO: 14040 CW 2021-03-21 0740 RK2M          599 YR OM3DX         599 0066
QSO: 14040 CW 2021-03-21 0741 RK2M          599 YR DL1JHW        599 0009
QSO: 14000 CW 2021-03-21 0742 RK2M          599 YR OM2DT         599 0124
QSO: 14040 CW 2021-03-21 0742 RK2M          599 YR DL4FN         599 0576
QSO: 14000 CW 2021-03-21 0743 RK2M          599 YR DL7UXG        599 0054
QSO: 14040 CW 2021-03-21 0743 RK2M          599 YR F4DVX         599 0401
QSO: 14040 CW 2021-03-21 0743 RK2M          599 YR YO4FHU        599 0447
QSO: 14040 CW 2021-03-21 0745 RK2M          599 YR DL5JQ         599 0514
QSO: 14040 CW 2021-03-21 0746 RK2M          599 YR F5NKX         599 0151
QSO: 14040 CW 2021-03-21 0746 RK2M          599 YR HB9BXE        599 0560
QSO: 14000 CW 2021-03-21 0747 RK2M          599 YR DA3T          599 0638
QSO: 14040 CW 2021-03-21 0747 RK2M          599 YR SP7AH         599 0286
QSO: 14040 CW 2021-03-21 0749 RK2M          599 YR DL1EFW        599 0162
QSO: 14040 CW 2021-03-21 0749 RK2M          599 YR HA0IM         599 0153
QSO: 14040 CW 2021-03-21 0749 RK2M          599 YR SN0W          599 0255
QSO: 14040 CW 2021-03-21 0750 RK2M          599 YR HA7UI         599 0847
QSO: 14040 CW 2021-03-21 0751 RK2M          599 YR D1CTT         599 0654
QSO: 14040 CW 2021-03-21 0752 RK2M          599 YR DK2OY         599 1073
QSO: 14000 CW 2021-03-21 0755 RK2M          599 YR IV3EAD        599 0254
QSO: 14040 CW 2021-03-21 0755 RK2M          599 YR HA0LZ         599 0081
QSO: 14040 CW 2021-03-21 0756 RK2M          599 YR DL70TRS       599 0478
QSO: 14000 CW 2021-03-21 0757 RK2M          599 YR DL7VSN        599 0066
QSO: 14040 CW 2021-03-21 0757 RK2M          599 YR SQ8N          599 0249
QSO: 14000 CW 2021-03-21 0758 RK2M          599 YR OK1DVA        599 0190
QSO: 14040 CW 2021-03-21 0758 RK2M          599 YR DK5WO         599 0330
QSO: 14000 CW 2021-03-21 0759 RK2M          599 YR DJ7UC         599 0630
QSO: 14040 CW 2021-03-21 0800 RK2M          599 YR OM7JG         599 0951
QSO: 14040 CW 2021-03-21 0801 RK2M          599 YR OL5Y          599 0937
QSO: 14040 CW 2021-03-21 0801 RK2M          599 YR SP3CW         599 0406
QSO: 14040 CW 2021-03-21 0802 RK2M          599 YR SQ3RX         599 0707
QSO: 14040 CW 2021-03-21 0804 RK2M          599 YR SP2LNW        599 1033
QSO: 14000 CW 2021-03-21 0805 RK2M          599 YR DL9ZP         599 0364
QSO: 21023 CW 2021-03-21 0810 RK2M          599 YR P3X           599 2974
QSO: 21030 CW 2021-03-21 0818 RK2M          599 YR 9A5Y          599 0292
QSO: 21032 CW 2021-03-21 0819 RK2M          599 YR TA7I          599 0427
QSO: 21033 CW 2021-03-21 0820 RK2M          599 YR HG7T          599 0274
QSO: 28019 CW 2021-03-21 0822 RK2M          599 YR LZ4TX         599 0157
QSO: 28010 CW 2021-03-21 0830 RK2M          599 YR YU5R          599 0045
QSO: 21000 PH 2021-03-21 0833 RK2M          59 YR F5OHM         59 0148
QSO: 21311 PH 2021-03-21 0835 RK2M          59 YR 9K9A          59 1415
QSO: 21202 PH 2021-03-21 0840 RK2M          59 YR HG7T          59 0302
QSO: 21228 PH 2021-03-21 0845 RK2M          59 YR YU5R          59 0302
QSO: 21032 CW 2021-03-21 0859 RK2M          599 YR IT9RZU        599 0723
QSO: 21036 CW 2021-03-21 0903 RK2M          599 YR IF9A          599 0850
QSO: 21043 CW 2021-03-21 0906 RK2M          599 YR IQ2CJ         599 1939
QSO: 21000 CW 2021-03-21 0907 RK2M          599 YR UN6G          599 0606
QSO: 21004 CW 2021-03-21 0909 RK2M          599 YR F8KCF         599 0421
QSO: 21005 CW 2021-03-21 0912 RK2M          599 YR LZ5R          599 3709
QSO: 21012 CW 2021-03-21 0915 RK2M          599 YR OQ5M          599 1883
QSO: 21024 CW 2021-03-21 0918 RK2M          599 YR IK2UEX        599 0316
QSO: 14293 PH 2021-03-21 0923 RK2M          59 YR UT3EV         59 0613
QSO: 14269 PH 2021-03-21 0924 RK2M          59 YR EA3CI         59 0700
QSO: 14238 PH 2021-03-21 0927 RK2M          59 YR HB9HLM        59 0390
QSO: 14185 PH 2021-03-21 0928 RK2M          59 YR EA5DFV        59 1301
QSO: 14172 PH 2021-03-21 0929 RK2M          59 YR SP7IFM        59 0432
QSO: 14156 PH 2021-03-21 0931 RK2M          59 YR PA3ELQ        59 0080
QSO: 14157 PH 2021-03-21 0931 RK2M          59 YR YU1LD         59 0016
QSO: 14000 PH 2021-03-21 0934 RK2M          59 BO SP6ZHP        59 0116
QSO: 14157 PH 2021-03-21 0935 RK2M          59 YR YO9IAB        59 0172
QSO: 14000 PH 2021-03-21 0936 RK2M          59 YR OK2CSU        59 0214
QSO: 14157 PH 2021-03-21 0937 RK2M          59 YR SE4E          59 0914
QSO: 14156 PH 2021-03-21 0939 RK2M          59 YR SP8R          59 0699
QSO: 14000 PH 2021-03-21 0943 RK2M          59 YR YT5M          59 0527
QSO: 14135 PH 2021-03-21 0943 RK2M          59 YR LZ1ND         59 0238
QSO: 14225 PH 2021-03-21 0947 RK2M          59 YR HG7T          59 0794
QSO: 14000 PH 2021-03-21 0948 RK2M          59 YR 9A3DUH        59 0093
QSO: 14266 PH 2021-03-21 0951 RK2M          59 YR SN8K          59 0155
QSO: 14325 PH 2021-03-21 0951 RK2M          59 YR SP3P          59 0269
QSO: 14253 PH 2021-03-21 0952 RK2M          59 YR HZ1TL         59 0795
QSO: 14248 PH 2021-03-21 0953 RK2M          59 YR 4U1A          59 1152
QSO: 14023 CW 2021-03-21 0956 RK2M          599 YR IK1QBT        599 0459
QSO: 14024 CW 2021-03-21 0957 RK2M          599 YR HA6NL         599 0896
QSO: 14000 CW 2021-03-21 0958 RK2M          599 YR M0BUI         599 0036
QSO: 14023 CW 2021-03-21 0958 RK2M          599 YR OE5TXF        599 0995
QSO: 14023 CW 2021-03-21 0958 RK2M          599 YR SX9V          599 0549
QSO: 14024 CW 2021-03-21 0959 RK2M          599 YR F5PHY         599 0226
QSO: 14010 CW 2021-03-21 1000 RK2M          599 YR UR5FS         599 0449
QSO: 14024 CW 2021-03-21 1001 RK2M          599 YR F8BDQ         599 0169
QSO: 14024 CW 2021-03-21 1001 RK2M          599 YR S53M          599 1997
QSO: 14000 CW 2021-03-21 1021 RK2M          599 YR DM5JBN        599 0218
QSO: 14023 CW 2021-03-21 1023 RK2M          599 YR UP2L          599 1022
QSO: 14023 CW 2021-03-21 1024 RK2M          599 YR LZ1YF         599 0316
QSO: 14023 CW 2021-03-21 1025 RK2M          599 YR DL5ARM        599 0352
QSO: 14023 CW 2021-03-21 1026 RK2M          599 YR DL4DZ         599 0288
QSO: 14023 CW 2021-03-21 1026 RK2M          599 YR LA1U          599 0110
QSO: 14000 CW 2021-03-21 1028 RK2M          599 YR YO7LYM        599 0198
QSO: 14000 CW 2021-03-21 1032 RK2M          599 YR DL1EKO        599 0641
QSO: 14020 CW 2021-03-21 1033 RK2M          599 YR LA8HGA        599 0751
QSO: 14020 CW 2021-03-21 1033 RK2M          599 YR UT5VX         599 0351
QSO: 14016 CW 2021-03-21 1037 RK2M          599 YR E7DX          599 3718
QSO: 14015 CW 2021-03-21 1039 RK2M          599 YR DR7T          599 0529
QSO: 14013 CW 2021-03-21 1040 RK2M          599 YR OM6AL         599 0780
QSO: 14013 CW 2021-03-21 1044 RK2M          599 YR 4O4T          599 1505
QSO: 21065 CW 2021-03-21 1100 RK2M          599 YR P3AA          599 1215
QSO: 21022 CW 2021-03-21 1101 RK2M          599 YR EC5K          599 0181
QSO: 14000 CW 2021-03-21 1106 RK2M          599 YR EA3AR         599 0606
QSO: 14068 CW 2021-03-21 1107 RK2M          599 YR HG1A          599 0862
QSO:  7027 CW 2021-03-21 1111 RK2M          599 YR EW8DX         599 1563
QSO:  7006 CW 2021-03-21 1113 RK2M          599 YR EU1A          599 0461
QSO:  7010 CW 2021-03-21 1118 RK2M          599 YR SP1AEN        599 0602
QSO:  7010 CW 2021-03-21 1120 RK2M          599 YR EU6RO         599 0534
QSO:  7010 CW 2021-03-21 1122 RK2M          599 YR SP4JCQ        599 1344
QSO:  7010 CW 2021-03-21 1123 RK2M          599 YR SP2HMT        599 0573
QSO:  7010 CW 2021-03-21 1124 RK2M          599 YR SP2LNW        599 1154
QSO:  7010 CW 2021-03-21 1127 RK2M          599 YR SN5A          599 0557
QSO:  7000 CW 2021-03-21 1128 RK2M          599 YR EU8F          599 0617
QSO:  7010 CW 2021-03-21 1130 RK2M          599 YR DR1D          599 1885
QSO:  7010 CW 2021-03-21 1133 RK2M          599 YR SQ8N          599 0376
QSO:  7010 CW 2021-03-21 1134 RK2M          599 YR LY9A          599 1096
QSO:  7010 CW 2021-03-21 1134 RK2M          599 YR SN5J          599 0734
QSO:  7010 CW 2021-03-21 1136 RK2M          599 YR SN2S          599 0142
QSO:  7000 CW 2021-03-21 1139 RK2M          599 YR DM5DM         599 0543
QSO:  7010 CW 2021-03-21 1139 RK2M          599 YR UR7QC         599 0781
QSO:  7010 CW 2021-03-21 1140 RK2M          599 YR S51YI         599 1638
QSO:  7010 CW 2021-03-21 1141 RK2M          599 YR YU7KW         599 0883
QSO:  7010 CW 2021-03-21 1142 RK2M          599 YR EV6Z          599 0839
QSO:  7010 CW 2021-03-21 1144 RK2M          599 YR D1CTT         599 0781
QSO:  7000 CW 2021-03-21 1146 RK2M          599 YR UN7LAN        599 0612
QSO:  7010 CW 2021-03-21 1146 RK2M          599 YR US5ABI        599 0180
QSO: 21033 CW 2021-03-21 1148 RK2M          599 YR C4W           599 2108
QSO: 21004 CW 2021-03-21 1150 RK2M          599 YR 4X6FR         599 2575
QSO: 21050 CW 2021-03-21 1150 RK2M          599 YR EA1G          599 0560
QSO: 14061 CW 2021-03-21 1155 RK2M          599 YR YO9HP         599 1166
QSO: 14060 CW 2021-03-21 1156 RK2M          599 YR UN9GD         599 0578
QSO: 14059 CW 2021-03-21 1157 RK2M          599 YR DM6V          599 0393
QSO: 14059 CW 2021-03-21 1158 RK2M          599 YR DL5YM         599 0886
END-OF-LOG:
