START-OF-LOG: 2.0
REF-SECTION: 44
CALLSIGN: F8CED
CATEGORY: SINGLE-OP ALL LOW
CLAIMED-SCORE:  445422
CONTEST: REF-SSB
CREATED-BY: WINREF-HF V7.3.15
NAME: THAUVIN CYRILLE
OFFTIME: 2012-02-25 0600 2012-02-25 1706
OFFTIME: 2012-02-25 2355 2012-02-26 0905
OFFTIME: 2012-02-26 1152 2012-02-26 1442
RIG: FT847 
RIG: FT847
RIG: DIPOLES À 7M DU SOL
RIG: 50
SOAPBOX: J'ai débuté le concours en QRP 5W, tout allait bien sur 80m, 20m 15m et 10m mais sur 40m très difficile de se faire entendre alors passage à 50W sur cette bande. Participation en classe B donc.
SOAPBOX: Participation en dents de scie pour partager l'emploi du temps familial et professionnel.
SOAPBOX: Toujours aussi amusant ce concours, donc à l'année prochaine !
QSO: 21000 PH 2012-02-25 1706 F8CED         59  44     TM1T          59  44   
QSO: 7000  PH 2012-02-26 1128 F8CED         59  44     F4EKV         59  44   
QSO: 7000  PH 2012-02-26 1129 F8CED         59  44     F1UDC         59  75   
QSO: 7000  PH 2012-02-26 1131 F8CED         59  44     F6EMW         59  56   
QSO: 7000  PH 2012-02-26 1132 F8CED         59  44     F1TZM         59  72   
QSO: 7000  PH 2012-02-26 1137 F8CED         59  44     F5NYE         59  72   
QSO: 7000  PH 2012-02-26 1137 F8CED         59  44     F4GOU/P       59  16   
QSO: 7000  PH 2012-02-26 1139 F8CED         59  44     F6KCI         59  37   
QSO: 7000  PH 2012-02-26 1141 F8CED         59  44     F5KLP         59  49   
QSO: 7000  PH 2012-02-26 1142 F8CED         59  44     F5RAB         59  28   
QSO: 7000  PH 2012-02-26 1143 F8CED         59  44     F4EEI         59  52   
QSO: 7000  PH 2012-02-26 1143 F8CED         59  44     F8ATS         59  91   
QSO: 7000  PH 2012-02-26 1144 F8CED         59  44     F6AHB         59  86   
QSO: 7000  PH 2012-02-26 1145 F8CED         59  44     F8EBD         59  79   
QSO: 7000  PH 2012-02-26 1146 F8CED         59  44     F5YJ          59  89   
QSO: 7000  PH 2012-02-26 1146 F8CED         59  44     F5LZN         59  84   
QSO: 7000  PH 2012-02-26 1148 F8CED         59  44     F6DEO         59  95   
QSO: 7000  PH 2012-02-26 1149 F8CED         59  44     F4LKJ         59  47   
QSO: 7000  PH 2012-02-26 1149 F8CED         59  44     F4DVO         59  45   
QSO: 7000  PH 2012-02-26 1151 F8CED         59  44     F4FQZ         59  81   
QSO: 7000  PH 2012-02-26 1151 F8CED         59  44     F6HLO         59  82   
QSO: 7000  PH 2012-02-26 1152 F8CED         59  44     F6KRK         59  78   
QSO: 7000  PH 2012-02-26 1442 F8CED         59  44     F4EOH         59  84   
QSO: 7000  PH 2012-02-26 1443 F8CED         59  44     F4BYB         59  02   
QSO: 7000  PH 2012-02-26 1444 F8CED         59  44     F4FRQ         59  90   
QSO: 7000  PH 2012-02-26 1446 F8CED         59  44     F5ABW         59  49   
QSO: 7000  PH 2012-02-26 1447 F8CED         59  44     F6DRP         59  85   
QSO: 7000  PH 2012-02-26 1449 F8CED         59  44     F8DRE         59  28   
QSO: 7000  PH 2012-02-26 1449 F8CED         59  44     F6BIG         59  74   
QSO: 7000  PH 2012-02-26 1451 F8CED         59  44     F1DBE         59  95   
QSO: 7000  PH 2012-02-26 1452 F8CED         59  44     F8KGZ         59  54   
QSO: 14000 PH 2012-02-26 1454 F8CED         59  44     LA0FA         59  315  
QSO: 21000 PH 2012-02-26 1459 F8CED         59  44     LA6KOA        59  327  
QSO: 21000 PH 2012-02-26 1500 F8CED         59  44     6V7A          59  1005 
QSO: 21000 PH 2012-02-26 1501 F8CED         59  44     TM6GGR        59  37   
QSO: 21000 PH 2012-02-26 1502 F8CED         59  44     SM0A          59  085  
QSO: 28000 PH 2012-02-26 1504 F8CED         59  44     US5QRW        59  003  
QSO: 14000 PH 2012-02-26 1507 F8CED         59  44     F2GL          59  89   
QSO: 14000 PH 2012-02-26 1509 F8CED         59  44     F6KEH         59  34   
QSO: 14000 PH 2012-02-26 1510 F8CED         59  44     CV3KKW        59  084  
QSO: 14000 PH 2012-02-26 1511 F8CED         59  44     OM4KK         59  227  
QSO: 14000 PH 2012-02-26 1511 F8CED         59  44     SH0G          59  306  
QSO: 14000 PH 2012-02-26 1512 F8CED         59  44     PD1TV         59  101  
QSO: 14000 PH 2012-02-26 1514 F8CED         59  44     TM9WAP        59  42   
QSO: 14000 PH 2012-02-26 1515 F8CED         59  44     OK1MIK        59  128  
QSO: 7000  PH 2012-02-26 1518 F8CED         59  44     F6KUQ         59  33   
QSO: 7000  PH 2012-02-26 1518 F8CED         59  44     F5AEW         59  53   
QSO: 7000  PH 2012-02-26 1523 F8CED         59  44     F8CHM         59  37   
QSO: 7000  PH 2012-02-26 1524 F8CED         59  44     F5KHP         59  32   
QSO: 7000  PH 2012-02-26 1525 F8CED         59  44     F6DYO         59  79   
QSO: 7000  PH 2012-02-26 1527 F8CED         59  44     F6EQZ         59  51   
QSO: 7000  PH 2012-02-26 1527 F8CED         59  44     F4GMW         59  77   
QSO: 7000  PH 2012-02-26 1528 F8CED         59  44     F5KCC         59  89   
QSO: 7000  PH 2012-02-26 1529 F8CED         59  44     TM2OP         59  86   
QSO: 7000  PH 2012-02-26 1529 F8CED         59  44     F4FJH         59  22   
QSO: 7000  PH 2012-02-26 1531 F8CED         59  44     F1POG         59  03   
QSO: 7000  PH 2012-02-26 1533 F8CED         59  44     TM0L          59  46   
QSO: 7000  PH 2012-02-26 1533 F8CED         59  44     F6GPT         59  33   
QSO: 7000  PH 2012-02-26 1534 F8CED         59  44     F6CKD         59  44   
QSO: 7000  PH 2012-02-26 1534 F8CED         59  44     F6KLO         59  19   
QSO: 7000  PH 2012-02-26 1535 F8CED         59  44     TM22P         59  22   
QSO: 7000  PH 2012-02-26 1536 F8CED         59  44     F6FDR         59  84   
QSO: 7000  PH 2012-02-26 1536 F8CED         59  44     F1DUZ         59  49   
QSO: 7000  PH 2012-02-26 1537 F8CED         59  44     F5MMF         59  24   
QSO: 7000  PH 2012-02-26 1538 F8CED         59  44     F5OAM         59  47   
QSO: 7000  PH 2012-02-26 1539 F8CED         59  44     F5IF          59  66   
QSO: 7000  PH 2012-02-26 1542 F8CED         59  44     F1BMX         59  35   
QSO: 7000  PH 2012-02-26 1543 F8CED         59  44     ON1BM         59  147  
QSO: 7000  PH 2012-02-26 1544 F8CED         59  44     F5KUG         59  31   
QSO: 7000  PH 2012-02-26 1545 F8CED         59  44     F5JMI         59  84   
QSO: 7000  PH 2012-02-26 1545 F8CED         59  44     F4DNU         59  79   
QSO: 7000  PH 2012-02-26 1546 F8CED         59  44     F5WK          59  77   
QSO: 7000  PH 2012-02-26 1546 F8CED         59  44     F8DVC         59  47   
QSO: 7000  PH 2012-02-26 1547 F8CED         59  44     F6EMJ         59  14   
QSO: 7000  PH 2012-02-26 1552 F8CED         59  44     F1MOZ         59  40   
QSO: 7000  PH 2012-02-26 1553 F8CED         59  44     F6KMB         59  59   
QSO: 7000  PH 2012-02-26 1553 F8CED         59  44     F1UIJ/P       59  91   
QSO: 7000  PH 2012-02-26 1554 F8CED         59  44     F6JSP         59  49   
QSO: 7000  PH 2012-02-26 1555 F8CED         59  44     F8CRS/P       59  05   
QSO: 7000  PH 2012-02-26 1555 F8CED         59  44     F4GIB         59  85   
QSO: 7000  PH 2012-02-26 1556 F8CED         59  44     F6AEW         59  53   
QSO: 7000  PH 2012-02-26 1558 F8CED         59  44     F8KCF         59  74   
QSO: 7000  PH 2012-02-26 1558 F8CED         59  44     F5JFU         59  58   
QSO: 7000  PH 2012-02-26 1601 F8CED         59  44     F5KDY/P       59  28   
QSO: 7000  PH 2012-02-26 1602 F8CED         59  44     F4BDV         59  82   
QSO: 7000  PH 2012-02-26 1603 F8CED         59  44     F6KNB         59  33   
QSO: 7000  PH 2012-02-26 1603 F8CED         59  44     F5UTN         59  27   
QSO: 7000  PH 2012-02-26 1604 F8CED         59  44     TM44RT        59  67   
QSO: 7000  PH 2012-02-26 1605 F8CED         59  44     F8KHO         59  51   
QSO: 7000  PH 2012-02-26 1606 F8CED         59  44     TM70TRS       59  63   
QSO: 7000  PH 2012-02-26 1607 F8CED         59  44     F4CUI         59  43   
QSO: 7000  PH 2012-02-26 1607 F8CED         59  44     F5SEY         59  44   
QSO: 7000  PH 2012-02-26 1608 F8CED         59  44     F6KMX         59  94   
QSO: 7000  PH 2012-02-26 1610 F8CED         59  44     F4FTV         59  63   
QSO: 7000  PH 2012-02-26 1612 F8CED         59  44     F5LWF         59  51   
QSO: 7000  PH 2012-02-26 1614 F8CED         59  44     F5KDK/P       59  11   
QSO: 14000 PH 2012-02-26 1618 F8CED         59  44     UT8UF         59  198  
QSO: 14000 PH 2012-02-26 1619 F8CED         59  44     YO3CZW        59  838  
QSO: 14000 PH 2012-02-26 1619 F8CED         59  44     OK1KZ         59  108  
QSO: 14000 PH 2012-02-26 1621 F8CED         59  44     6V7A          59  1045 
QSO: 14000 PH 2012-02-26 1625 F8CED         59  44     CN8VO         59  231  
QSO: 21000 PH 2012-02-26 1626 F8CED         59  44     ZW7REF        59  658  
QSO: 21000 PH 2012-02-26 1628 F8CED         59  44     F8ATM         59  81   
QSO: 21000 PH 2012-02-26 1629 F8CED         59  44     FM5WD         59  FM   
QSO: 21000 PH 2012-02-26 1633 F8CED         59  44     VE2BBC        59  074  
QSO: 21000 PH 2012-02-26 1635 F8CED         59  44     F4GGQ         59  29   
QSO: 28000 PH 2012-02-26 1640 F8CED         59  44     FM5WD         59  FM   
QSO: 7000  PH 2012-02-26 1642 F8CED         59  44     F5AMH         59  41   
QSO: 7000  PH 2012-02-26 1643 F8CED         59  44     F4GER         59  35   
QSO: 7000  PH 2012-02-26 1644 F8CED         59  44     F6KBF         59  78   
QSO: 7000  PH 2012-02-26 1645 F8CED         59  44     F4FFH         59  50   
QSO: 7000  PH 2012-02-26 1646 F8CED         59  44     F6KHM         59  29   
QSO: 7000  PH 2012-02-26 1646 F8CED         59  44     F6IPA         59  48   
QSO: 7000  PH 2012-02-26 1647 F8CED         59  44     F4FSV         59  64   
QSO: 7000  PH 2012-02-26 1649 F8CED         59  44     F4VOT         59  15   
END-OF-LOG:

