START-OF-LOG: 3.0
CATEGORY: Single operator, CW, high power
CONTEST: WAG
SPECIFIC: V06
CALLSIGN: DJ8RS
CLAIMED-SCORE: 421002
CREATED-BY: UcxLog 8.29, modified by DXHF upload.
GRID-LOCATOR: JO54XC
QSO: 28000 CW 2023-10-21 1506 DJ8RS         599 V06    DL5KVV        599 V07
QSO: 14000 CW 2023-10-21 1739 DJ8RS         599 V06    UR7MZ         599 135
QSO: 14000 CW 2023-10-21 1740 DJ8RS         599 V06    EA3TJ         599 005
QSO: 14000 CW 2023-10-21 1740 DJ8RS         599 V06    K1ZZ          599 168
QSO: 14000 CW 2023-10-21 1740 DJ8RS         599 V06    K3MM          599 146
QSO: 14000 CW 2023-10-21 1742 DJ8RS         599 V06    N4ZR          599 100
QSO: 14000 CW 2023-10-21 1743 DJ8RS         599 V06    W1FJ          599 44
QSO: 14000 CW 2023-10-21 1743 DJ8RS         599 V06    NN7CW         599 169
QSO: 14000 CW 2023-10-21 1743 DJ8RS         599 V06    KM5G          599 82
QSO: 14000 CW 2023-10-21 1744 DJ8RS         599 V06    LY4L          599 282
QSO: 14000 CW 2023-10-21 1747 DJ8RS         599 V06    IT9CKA        599 032
QSO: 14000 CW 2023-10-21 1747 DJ8RS         599 V06    R7MW          599 74
QSO: 14000 CW 2023-10-21 1750 DJ8RS         599 V06    N2KHH         599 6
QSO: 14000 CW 2023-10-21 1750 DJ8RS         599 V06    K4BAI         599 01
QSO: 14000 CW 2023-10-21 1751 DJ8RS         599 V06    W3UL          599 36
QSO: 14000 CW 2023-10-21 1752 DJ8RS         599 V06    N4RV          599 118
QSO: 14000 CW 2023-10-21 1753 DJ8RS         599 V06    N4CW          599 112
QSO: 14000 CW 2023-10-21 1753 DJ8RS         599 V06    P33W          599 631
QSO: 14000 CW 2023-10-21 1754 DJ8RS         599 V06    K2MK          599 24
QSO: 14000 CW 2023-10-21 1754 DJ8RS         599 V06    K3IE          599 16
QSO: 14000 CW 2023-10-21 1756 DJ8RS         599 V06    LY4T          599 108
QSO: 14000 CW 2023-10-21 1758 DJ8RS         599 V06    UR1YAA        599 008
QSO: 14000 CW 2023-10-21 1759 DJ8RS         599 V06    NE9U          599 21
QSO: 14000 CW 2023-10-21 1800 DJ8RS         599 V06    N3DXX         599 2
QSO: 14000 CW 2023-10-21 1801 DJ8RS         599 V06    W4EE          599 58
QSO: 14000 CW 2023-10-21 1801 DJ8RS         599 V06    DL4JU         599 R09
QSO: 14000 CW 2023-10-21 1802 DJ8RS         599 V06    VE3NZ         599 80
QSO: 14000 CW 2023-10-21 1802 DJ8RS         599 V06    K1TH          599 62
QSO: 14000 CW 2023-10-21 1804 DJ8RS         599 V06    N3RJ          599 24
QSO: 14000 CW 2023-10-21 1804 DJ8RS         599 V06    N3JT          599 27
QSO: 14000 CW 2023-10-21 1805 DJ8RS         599 V06    AE1T          599 27
QSO: 14000 CW 2023-10-21 1805 DJ8RS         599 V06    K8GL          599 73
QSO: 14000 CW 2023-10-21 1808 DJ8RS         599 V06    W1IE          599 19
QSO: 14000 CW 2023-10-21 1810 DJ8RS         599 V06    DK5SF         599 Z46
QSO: 14000 CW 2023-10-21 1814 DJ8RS         599 V06    HS0ZFV        599 230
QSO: 14000 CW 2023-10-21 1815 DJ8RS         599 V06    EA4AOC        599 098
QSO: 14000 CW 2023-10-21 1818 DJ8RS         599 V06    KU2M          599 082
QSO: 14000 CW 2023-10-21 1819 DJ8RS         599 V06    K1LZ          599 296
QSO: 14000 CW 2023-10-21 1820 DJ8RS         599 V06    IK1PMR        599 152
QSO: 14000 CW 2023-10-21 1821 DJ8RS         599 V06    CT1DRB        599 055
QSO:  7000 CW 2023-10-21 2019 DJ8RS         599 V06    CT7BJG        599 291
QSO:  7000 CW 2023-10-21 2020 DJ8RS         599 V06    K1LZ          599 454
QSO:  7000 CW 2023-10-21 2022 DJ8RS         599 V06    VE9AA         599 111
QSO:  7000 CW 2023-10-21 2023 DJ8RS         599 V06    SV1BJW        599 191
QSO:  7000 CW 2023-10-21 2023 DJ8RS         599 V06    K3WW          599 241
QSO:  7000 CW 2023-10-21 2024 DJ8RS         599 V06    IR9K          599 174
QSO:  7000 CW 2023-10-21 2024 DJ8RS         599 V06    KC1XX         599 042
QSO:  7000 CW 2023-10-21 2026 DJ8RS         599 V06    S51DX         599 254
QSO:  7000 CW 2023-10-21 2029 DJ8RS         599 V06    Z35W          599 136
QSO:  7000 CW 2023-10-21 2030 DJ8RS         599 V06    OM7LW         599 275
QSO:  7000 CW 2023-10-21 2030 DJ8RS         599 V06    EW8DX         599 307
QSO:  7000 CW 2023-10-21 2031 DJ8RS         599 V06    N2GM          599 114
QSO:  7000 CW 2023-10-21 2031 DJ8RS         599 V06    UA6AK         599 189
QSO:  7000 CW 2023-10-21 2032 DJ8RS         599 V06    EW1I          599 368
QSO:  7000 CW 2023-10-21 2032 DJ8RS         599 V06    YU3TA         599 091
QSO:  7000 CW 2023-10-21 2033 DJ8RS         599 V06    Z32TO         599 139
QSO:  7000 CW 2023-10-21 2034 DJ8RS         599 V06    R3LC          599 213
QSO:  7000 CW 2023-10-21 2034 DJ8RS         599 V06    LZ8E          599 436
QSO:  7000 CW 2023-10-21 2035 DJ8RS         599 V06    N3RD          599 233
QSO:  7000 CW 2023-10-21 2035 DJ8RS         599 V06    NB1N          599 123
QSO:  7000 CW 2023-10-21 2035 DJ8RS         599 V06    N3RS          599 168
QSO:  7000 CW 2023-10-21 2036 DJ8RS         599 V06    EA7GZQ        599 035
QSO:  7000 CW 2023-10-21 2036 DJ8RS         599 V06    YT4W          599 455
QSO:  7000 CW 2023-10-21 2037 DJ8RS         599 V06    UA9BA         599 37
QSO:  7000 CW 2023-10-21 2037 DJ8RS         599 V06    N4RV          599 204
QSO:  7000 CW 2023-10-21 2038 DJ8RS         599 V06    EI8JX         599 097
QSO:  7000 CW 2023-10-21 2038 DJ8RS         599 V06    ZA1RR         599 141
QSO:  7000 CW 2023-10-21 2039 DJ8RS         599 V06    LY4L          599 555
QSO:  7000 CW 2023-10-21 2040 DJ8RS         599 V06    W1UE          599 185
QSO:  7000 CW 2023-10-21 2040 DJ8RS         599 V06    LZ2PS         599 164
QSO:  7000 CW 2023-10-21 2041 DJ8RS         599 V06    CR5O          599 254
QSO:  7000 CW 2023-10-21 2041 DJ8RS         599 V06    UZ7E          599 216
QSO:  7000 CW 2023-10-21 2041 DJ8RS         599 V06    UA6YH         599 140
QSO:  7000 CW 2023-10-21 2042 DJ8RS         599 V06    SN8T          599 235
QSO:  7000 CW 2023-10-21 2043 DJ8RS         599 V06    9A3NY         599 005
QSO:  7000 CW 2023-10-21 2043 DJ8RS         599 V06    K1AR          599 144
QSO:  7000 CW 2023-10-21 2044 DJ8RS         599 V06    K3AU          599 020
QSO:  7000 CW 2023-10-21 2045 DJ8RS         599 V06    HA5OAF        599 003
QSO:  7000 CW 2023-10-21 2046 DJ8RS         599 V06    LZ3TL         599 042
QSO:  7000 CW 2023-10-21 2046 DJ8RS         599 V06    CT1ELZ        599 042
QSO:  7000 CW 2023-10-21 2048 DJ8RS         599 V06    N4FCG         599 169
QSO:  7000 CW 2023-10-21 2048 DJ8RS         599 V06    9A6M          599 073
QSO:  7000 CW 2023-10-21 2049 DJ8RS         599 V06    DL3CB         599 R
QSO:  7000 CW 2023-10-21 2052 DJ8RS         599 V06    LZ4AE         599 040
QSO:  7000 CW 2023-10-21 2052 DJ8RS         599 V06    EA8DIG        599 128
QSO:  7000 CW 2023-10-21 2052 DJ8RS         599 V06    UA6GO         599 318
QSO:  7000 CW 2023-10-21 2053 DJ8RS         599 V06    LZ1BP         599 271
QSO:  7000 CW 2023-10-21 2053 DJ8RS         599 V06    N3QE          599 148
QSO:  7000 CW 2023-10-21 2054 DJ8RS         599 V06    VE9HF         599 40
QSO:  7000 CW 2023-10-21 2057 DJ8RS         599 V06    VE3CT         599 031
QSO:  7000 CW 2023-10-21 2057 DJ8RS         599 V06    TA3D          599 219
QSO:  7000 CW 2023-10-21 2058 DJ8RS         599 V06    R9MA          599 186
QSO:  7000 CW 2023-10-21 2058 DJ8RS         599 V06    YU1YV         599 182
QSO:  7000 CW 2023-10-21 2059 DJ8RS         599 V06    EU4E          599 328
QSO:  7000 CW 2023-10-21 2059 DJ8RS         599 V06    EW1M          599 204
QSO:  7000 CW 2023-10-21 2100 DJ8RS         599 V06    VE9KK         599 66
QSO:  7000 CW 2023-10-21 2101 DJ8RS         599 V06    N2SQW         599 17
QSO:  7000 CW 2023-10-21 2101 DJ8RS         599 V06    AA3B          599 391
QSO:  7000 CW 2023-10-21 2102 DJ8RS         599 V06    K1ZZ          599 287
QSO:  7000 CW 2023-10-21 2102 DJ8RS         599 V06    EV1R          599 384
QSO:  7000 CW 2023-10-21 2102 DJ8RS         599 V06    9A5M          599 433
QSO:  7000 CW 2023-10-21 2102 DJ8RS         599 V06    KS1J          599 40
QSO:  7000 CW 2023-10-21 2103 DJ8RS         599 V06    VE3NNT        599 41
QSO:  7000 CW 2023-10-21 2103 DJ8RS         599 V06    EA1X          599 401
QSO:  7000 CW 2023-10-21 2105 DJ8RS         599 V06    K1JB          599 208
QSO:  7000 CW 2023-10-21 2107 DJ8RS         599 V06    N8CC          599 31
QSO:  7000 CW 2023-10-21 2108 DJ8RS         599 V06    Z32U          599 042
QSO:  7000 CW 2023-10-21 2108 DJ8RS         599 V06    UB3A          599 270
QSO:  7000 CW 2023-10-21 2109 DJ8RS         599 V06    YO4DW         599 034
QSO:  7000 CW 2023-10-21 2109 DJ8RS         599 V06    M4T           599 284
QSO:  7000 CW 2023-10-21 2110 DJ8RS         599 V06    W3RJ          599 006
QSO:  7000 CW 2023-10-21 2111 DJ8RS         599 V06    LX/DL1CW      599 129
QSO:  7000 CW 2023-10-21 2111 DJ8RS         599 V06    K3MM          599 241
QSO:  7000 CW 2023-10-21 2112 DJ8RS         599 V06    F4SGU         599 205
QSO:  7000 CW 2023-10-21 2114 DJ8RS         599 V06    DL4SRM        599 W35
QSO:  7000 CW 2023-10-21 2114 DJ8RS         599 V06    HA5OM         599 009
QSO:  7000 CW 2023-10-21 2117 DJ8RS         599 V06    RK4HYT        599 126
QSO:  7000 CW 2023-10-21 2117 DJ8RS         599 V06    W2CDO         599 158
QSO:  7000 CW 2023-10-21 2117 DJ8RS         599 V06    EU8U          599 474
QSO:  7000 CW 2023-10-21 2118 DJ8RS         599 V06    E74EW         599 130
QSO:  7000 CW 2023-10-21 2119 DJ8RS         599 V06    LZ1ZJ         599 008
QSO:  7000 CW 2023-10-21 2119 DJ8RS         599 V06    LZ1QN         599 579
QSO:  7000 CW 2023-10-21 2120 DJ8RS         599 V06    K5KG          599 211
QSO:  7000 CW 2023-10-21 2121 DJ8RS         599 V06    OL7D          599 257
QSO:  7000 CW 2023-10-21 2121 DJ8RS         599 V06    F6AUS         599 86
QSO:  7000 CW 2023-10-21 2122 DJ8RS         599 V06    UW2U          599 361
QSO:  7000 CW 2023-10-21 2123 DJ8RS         599 V06    M0TJU         599 005
QSO:  7000 CW 2023-10-21 2124 DJ8RS         599 V06    SP9XCN        599 355
QSO:  7000 CW 2023-10-21 2125 DJ8RS         599 V06    W3UL          599 46
QSO:  7000 CW 2023-10-21 2125 DJ8RS         599 V06    EA2ESB        599 021
QSO:  7000 CW 2023-10-21 2126 DJ8RS         599 V06    VE3NZ         599 139
QSO:  7000 CW 2023-10-21 2130 DJ8RS         599 V06    OK2MBP        599 243
QSO:  7000 CW 2023-10-21 2130 DJ8RS         599 V06    LZ3ND         599 268
QSO:  7000 CW 2023-10-21 2131 DJ8RS         599 V06    M4N           599 223
QSO:  7000 CW 2023-10-21 2132 DJ8RS         599 V06    RF9C          599 320
QSO:  7000 CW 2023-10-21 2136 DJ8RS         599 V06    K1XM          599 202
QSO:  7000 CW 2023-10-21 2139 DJ8RS         599 V06    HA1AG         599 077
QSO:  7000 CW 2023-10-21 2141 DJ8RS         599 V06    YL3CW         599 279
QSO:  7000 CW 2023-10-21 2142 DJ8RS         599 V06    LZ5I          599 009
QSO:  7000 CW 2023-10-21 2143 DJ8RS         599 V06    LZ2CJ         599 128
QSO:  7000 CW 2023-10-21 2230 DJ8RS         599 V06    K3AJ          599 303
QSO:  7000 CW 2023-10-21 2239 DJ8RS         599 V06    VR2NC         599 99
QSO:  7000 CW 2023-10-21 2243 DJ8RS         599 V06    P33W          599 1141
QSO:  7000 CW 2023-10-21 2247 DJ8RS         599 V06    KR2Q          599 58
QSO:  7000 CW 2023-10-21 2249 DJ8RS         599 V06    MM2T          599 005
QSO:  7000 CW 2023-10-21 2253 DJ8RS         599 V06    SN1T          599 451
QSO:  7000 CW 2023-10-21 2253 DJ8RS         599 V06    SP7CF         599 271
QSO:  7000 CW 2023-10-21 2253 DJ8RS         599 V06    N3AM          599 123
QSO:  7000 CW 2023-10-21 2254 DJ8RS         599 V06    R9GM          599 034
QSO:  7000 CW 2023-10-21 2254 DJ8RS         599 V06    UR7VA         599 068
QSO:  7000 CW 2023-10-21 2255 DJ8RS         599 V06    GW4W          599 092
QSO:  7000 CW 2023-10-21 2256 DJ8RS         599 V06    IK8UND        599 309
QSO:  7000 CW 2023-10-21 2257 DJ8RS         599 V06    UT3QZ         599 157
QSO:  7000 CW 2023-10-21 2257 DJ8RS         599 V06    SN5J          599 197
QSO:  7000 CW 2023-10-21 2258 DJ8RS         599 V06    K1TH          599 96
QSO:  3500 CW 2023-10-22 0405 DJ8RS         599 V06    K1ZZ          599 525
QSO:  3500 CW 2023-10-22 0408 DJ8RS         599 V06    SP9           599 09
QSO:  3500 CW 2023-10-22 0409 DJ8RS         599 V06    SP9GFI        599 091
QSO:  3500 CW 2023-10-22 0410 DJ8RS         599 V06    P33W          599 1317
QSO:  3500 CW 2023-10-22 0412 DJ8RS         599 V06    F5IN          599 167
QSO:  3500 CW 2023-10-22 0413 DJ8RS         599 V06    HA4FB         599 777
QSO:  3500 CW 2023-10-22 0415 DJ8RS         599 V06    DR0W          599 T13
QSO:  3500 CW 2023-10-22 0416 DJ8RS         599 V06    SN1T          599 473
QSO:  3500 CW 2023-10-22 0416 DJ8RS         599 V06    9A5M          599 516
QSO:  3500 CW 2023-10-22 0417 DJ8RS         599 V06    YQ6A          599 401
QSO:  3500 CW 2023-10-22 0418 DJ8RS         599 V06    SN8T          599 310
QSO:  3500 CW 2023-10-22 0418 DJ8RS         599 V06    SP2MKI        599 171
QSO:  3500 CW 2023-10-22 0418 DJ8RS         599 V06    YT4W          599 681
QSO:  3500 CW 2023-10-22 0419 DJ8RS         599 V06    R7MM          599 409
QSO:  3500 CW 2023-10-22 0419 DJ8RS         599 V06    SP9XCN        599 432
QSO:  3500 CW 2023-10-22 0420 DJ8RS         599 V06    LZ8E          599 612
QSO:  3500 CW 2023-10-22 0421 DJ8RS         599 V06    SN1F          599 181
QSO:  3500 CW 2023-10-22 0422 DJ8RS         599 V06    OK1DOL        599 220
QSO:  3500 CW 2023-10-22 0423 DJ8RS         599 V06    E74A          599 653
QSO:  3500 CW 2023-10-22 0423 DJ8RS         599 V06    EU8U          599 608
QSO:  3500 CW 2023-10-22 0423 DJ8RS         599 V06    LZ3ND         599 438
QSO:  3500 CW 2023-10-22 0424 DJ8RS         599 V06    HB9CIC        599 156
QSO:  3500 CW 2023-10-22 0424 DJ8RS         599 V06    RV3ZN         599 199
QSO:  3500 CW 2023-10-22 0425 DJ8RS         599 V06    DL1STG        599 O26
QSO:  3500 CW 2023-10-22 0426 DJ8RS         599 V06    9A5Y          599 072
QSO:  3500 CW 2023-10-22 0426 DJ8RS         599 V06    PA9M          599 620
QSO:  3500 CW 2023-10-22 0427 DJ8RS         599 V06    K1LZ          599 716
QSO:  3500 CW 2023-10-22 0427 DJ8RS         599 V06    EU4E          599 600
QSO:  3500 CW 2023-10-22 0428 DJ8RS         599 V06    EU2F          599 566
QSO:  3500 CW 2023-10-22 0429 DJ8RS         599 V06    HG7J          599 033
QSO:  3500 CW 2023-10-22 0429 DJ8RS         599 V06    DK9PY         599 K04
QSO:  3500 CW 2023-10-22 0430 DJ8RS         599 V06    OE1CIW        599 147
QSO:  3500 CW 2023-10-22 0430 DJ8RS         599 V06    DF1MM         599 I18
QSO:  3500 CW 2023-10-22 0431 DJ8RS         599 V06    N9NB          599 002
QSO:  3500 CW 2023-10-22 0432 DJ8RS         599 V06    LZ1BP         599 410
QSO:  3500 CW 2023-10-22 0432 DJ8RS         599 V06    ES5NY         599 124
QSO:  3500 CW 2023-10-22 0433 DJ8RS         599 V06    N3XF          599 33
QSO:  3500 CW 2023-10-22 0434 DJ8RS         599 V06    K3MM          599 439
QSO:  3500 CW 2023-10-22 0435 DJ8RS         599 V06    DL1ASA        599 F02
QSO:  3500 CW 2023-10-22 0435 DJ8RS         599 V06    DL4KWA        599 V07
QSO:  3500 CW 2023-10-22 0436 DJ8RS         599 V06    HA2KMR        599 753
QSO:  3500 CW 2023-10-22 0436 DJ8RS         599 V06    DJ1OJ         599 C25
QSO:  3500 CW 2023-10-22 0436 DJ8RS         599 V06    YL7X          599 773
QSO:  3500 CW 2023-10-22 0437 DJ8RS         599 V06    DL9NEI        599 C26
QSO:  3500 CW 2023-10-22 0438 DJ8RS         599 V06    LY3AB         599 062
QSO:  3500 CW 2023-10-22 0438 DJ8RS         599 V06    KU2M          599 177
QSO:  3500 CW 2023-10-22 0438 DJ8RS         599 V06    LY7R          599 466
QSO:  3500 CW 2023-10-22 0439 DJ8RS         599 V06    9A1AA         599 466
QSO:  3500 CW 2023-10-22 0441 DJ8RS         599 V06    OE3KAB        599 125
