START-OF-LOG: 2.0
CATEGORY: Multi operator
CONTEST: WAG
SPECIFIC: S41
CREATED-BY: Win-Test 4.29.0, modified by DXHF upload.
CALLSIGN: DL0XM
CLAIMED-SCORE: 1573334
OPERATORS: DH3WW DK7YY DL1LRM DL4WG DL5CW DL5LYM DL5WS DL7URH DL9WVM DM3XM
QSO:  7015 CW 2019-10-19 1823 DL0XM         599 S41    RM6Y          599 012
QSO:  7015 CW 2019-10-19 1824 DL0XM         599 S41    LZ1YF         599 115
QSO:  7015 CW 2019-10-19 1824 DL0XM         599 S41    LZ1VQ         599 041
QSO:  7015 CW 2019-10-19 1825 DL0XM         599 S41    R6CC          599 050
QSO:  7015 CW 2019-10-19 1825 DL0XM         599 S41    G6MC          599 116
QSO:  7015 CW 2019-10-19 1826 DL0XM         599 S41    RW1QN         599 003
QSO:  7015 CW 2019-10-19 1827 DL0XM         599 S41    RW3AI         599 038
QSO:  7015 CW 2019-10-19 1828 DL0XM         599 S41    UA6HFI        599 061
QSO:  7015 CW 2019-10-19 1830 DL0XM         599 S41    TA3/HB9FIH    599 042
QSO:  7015 CW 2019-10-19 1830 DL0XM         599 S41    YL2TD         599 009
QSO:  7015 CW 2019-10-19 1831 DL0XM         599 S41    UA6AA         599 048
QSO:  7015 CW 2019-10-19 1831 DL0XM         599 S41    F5JU          599 065
QSO:  7015 CW 2019-10-19 1832 DL0XM         599 S41    UT8AS         599 051
QSO:  7015 CW 2019-10-19 1832 DL0XM         599 S41    OH3BCX        599 036
QSO:  7015 CW 2019-10-19 1832 DL0XM         599 S41    UC5D          599 049
QSO:  7015 CW 2019-10-19 1833 DL0XM         599 S41    UV1IX         599 075
QSO:  7015 CW 2019-10-19 1834 DL0XM         599 S41    LZ2CH         599 083
QSO:  7015 CW 2019-10-19 1834 DL0XM         599 S41    UT3UCP        599 026
QSO:  7015 CW 2019-10-19 1835 DL0XM         599 S41    EC5AGM        599 001
QSO:  7015 CW 2019-10-19 1835 DL0XM         599 S41    YO7LYM        599 074
QSO:  7015 CW 2019-10-19 1836 DL0XM         599 S41    UT4U          599 369
X-QSO:  3705 PH 2019-10-19 1837 DL0XM         59  S41    G6MC          59  163
QSO:  7015 CW 2019-10-19 1838 DL0XM         599 S41    YO9AGI        599 089
QSO:  7015 CW 2019-10-19 1838 DL0XM         599 S41    SM5S          599 007
QSO:  7015 CW 2019-10-19 1839 DL0XM         599 S41    DM2XM         599 S41
QSO:  3535 CW 2019-10-19 1840 DL0XM         599 S41    Z33F          599 133
QSO:  7015 CW 2019-10-19 1841 DL0XM         599 S41    DL0GL         599 L03
QSO:  3539 CW 2019-10-19 1841 DL0XM         599 S41    S53V          599 122
QSO:  7015 CW 2019-10-19 1841 DL0XM         599 S41    LY2TS         599 060
QSO: 14022 CW 2019-10-19 1843 DL0XM         599 S41    W3MS          599 003
QSO: 14022 CW 2019-10-19 1844 DL0XM         599 S41    DJ6OL         599 Y05
QSO: 14022 CW 2019-10-19 1845 DL0XM         599 S41    DF0TU         599 V11
QSO: 14022 CW 2019-10-19 1847 DL0XM         599 S41    DL9MFY        599 C12
QSO: 14024 CW 2019-10-19 1848 DL0XM         599 S41    CR3W          599 644
QSO: 14022 CW 2019-10-19 1849 DL0XM         599 S41    KU8E          599 011
QSO:  3505 CW 2019-10-19 1849 DL0XM         599 S41    EW6F          599 110
QSO: 14022 CW 2019-10-19 1850 DL0XM         599 S41    DJ7UC         599 NM
QSO: 14026 CW 2019-10-19 1852 DL0XM         599 S41    K9MA          599 105
QSO: 14015 CW 2019-10-19 1853 DL0XM         599 S41    DK9PY         599 K04
QSO: 14022 CW 2019-10-19 1854 DL0XM         599 S41    VE3RIA        599 004
QSO: 14022 CW 2019-10-19 1855 DL0XM         599 S41    DL8CA         599 L23
QSO: 14020 CW 2019-10-19 1857 DL0XM         599 S41    VE1OP         599 171
QSO: 14039 CW 2019-10-19 1858 DL0XM         599 S41    DJ9AO         599 X22
QSO: 14050 CW 2019-10-19 1859 DL0XM         599 S41    PY2NY         599 034
QSO:  7011 CW 2019-10-19 1859 DL0XM         599 S41    CT1ZQ         599 000
QSO:  7039 CW 2019-10-19 1901 DL0XM         599 S41    K2LE/1        599 035
QSO:  7190 PH 2019-10-19 1901 DL0XM         59  S41    A42K          59  089
QSO: 14029 CW 2019-10-19 1903 DL0XM         599 S41    DL8DWW        599 S04
QSO: 14025 CW 2019-10-19 1905 DL0XM         599 S41    DK8ZZ         599 K07
QSO: 14019 CW 2019-10-19 1906 DL0XM         599 S41    DL2CC         599 P51
QSO:  7152 PH 2019-10-19 1906 DL0XM         59  S41    ER3CT         59  051
QSO: 14016 CW 2019-10-19 1907 DL0XM         599 S41    DH0F          599 B09
QSO: 14007 CW 2019-10-19 1907 DL0XM         599 S41    CT9ABO        599 475
QSO: 14018 CW 2019-10-19 1908 DL0XM         599 S41    DH0GHU        599 C07
QSO: 14028 CW 2019-10-19 1909 DL0XM         599 S41    K4BAI         599 098
QSO:  7017 CW 2019-10-19 1909 DL0XM         599 S41    CR2Y          599 524
QSO: 14030 CW 2019-10-19 1909 DL0XM         599 S41    DL0SN         599 O16
QSO:  3524 CW 2019-10-19 1910 DL0XM         599 S41    EA5JX         599 185
QSO: 14032 CW 2019-10-19 1910 DL0XM         599 S41    DK5DQ         599 O32
QSO: 14033 CW 2019-10-19 1911 DL0XM         599 S41    AB1J          599 OO6
QSO: 14033 CW 2019-10-19 1913 DL0XM         599 S41    RK2M          599 097
QSO: 14033 CW 2019-10-19 1914 DL0XM         599 S41    K1TH          599 009
QSO: 14033 CW 2019-10-19 1914 DL0XM         599 S41    KA1IOR        599 050
QSO: 14033 CW 2019-10-19 1915 DL0XM         599 S41    KF1Y          599 002
QSO:  3535 CW 2019-10-19 1916 DL0XM         599 S41    SV5DKL        599 197
QSO: 14033 CW 2019-10-19 1917 DL0XM         599 S41    K1MTA         599 027
QSO: 14033 CW 2019-10-19 1917 DL0XM         599 S41    N4YB          599 010
QSO: 14033 CW 2019-10-19 1919 DL0XM         599 S41    W2LE          599 014
QSO: 14033 CW 2019-10-19 1921 DL0XM         599 S41    K1DJ          599 002
QSO: 14033 CW 2019-10-19 1922 DL0XM         599 S41    N9GUN         599 004
QSO: 14033 CW 2019-10-19 1923 DL0XM         599 S41    DL5JQ         599 R25
QSO: 14033 CW 2019-10-19 1926 DL0XM         599 S41    N3TJB         599 000
QSO: 14017 CW 2019-10-19 1928 DL0XM         599 S41    DL4A          599 P55
QSO:  7022 CW 2019-10-19 1929 DL0XM         599 S41    Z61DX         599 018
QSO:  3560 CW 2019-10-19 1929 DL0XM         569 S41    MM0CIN        579 000
QSO: 14026 CW 2019-10-19 1931 DL0XM         599 S41    PY1AX         599 011
QSO: 14026 CW 2019-10-19 1932 DL0XM         599 S41    N9CK          599 032
QSO: 14026 CW 2019-10-19 1933 DL0XM         599 S41    K3WW          599 001
QSO: 14026 CW 2019-10-19 1933 DL0XM         599 S41    VE9ML         599 022
QSO: 14026 CW 2019-10-19 1934 DL0XM         599 S41    W9OP          599 034
QSO: 14026 CW 2019-10-19 1934 DL0XM         599 S41    N4IJ          599 019
QSO: 14026 CW 2019-10-19 1936 DL0XM         599 S41    N3KV          599 000
QSO: 14026 CW 2019-10-19 1937 DL0XM         599 S41    AA8TA         599 004
QSO: 14026 CW 2019-10-19 1937 DL0XM         599 S41    KJ4AOM        599 006
QSO: 14026 CW 2019-10-19 1939 DL0XM         599 S41    KC2RG         599 007
QSO:  7026 CW 2019-10-19 1939 DL0XM         599 S41    GW4OKT        579 000
QSO: 14026 CW 2019-10-19 1943 DL0XM         599 S41    DL0BRB        599 M35
QSO: 14026 CW 2019-10-19 1944 DL0XM         599 S41    LY5I          599 144
QSO: 14028 CW 2019-10-19 1946 DL0XM         599 S41    DL8DYL        599 S01
QSO: 14021 CW 2019-10-19 1949 DL0XM         599 S41    DL1BUG        599 Y15
QSO: 14025 CW 2019-10-19 1952 DL0XM         599 S41    W4RER         599 004
QSO:  3530 CW 2019-10-19 1952 DL0XM         599 S41    4O4A          599 002
QSO: 14025 CW 2019-10-19 1952 DL0XM         599 S41    K5FP          599 015
QSO: 14025 CW 2019-10-19 1953 DL0XM         599 S41    OE6MMD        599 049
QSO: 14012 CW 2019-10-19 1955 DL0XM         599 S41    DR5K          599 X42
QSO: 14011 CW 2019-10-19 1956 DL0XM         599 S41    PY5AMF        599 055
QSO:  3558 CW 2019-10-19 2000 DL0XM         599 S41    GW0TAU        599 000
QSO: 14026 CW 2019-10-19 2000 DL0XM         599 S41    N4AF          599 022
QSO: 14026 CW 2019-10-19 2002 DL0XM         599 S41    DH8BQA        599 Y19
QSO: 14026 CW 2019-10-19 2003 DL0XM         599 S41    K1SM          599 005
QSO: 14026 CW 2019-10-19 2004 DL0XM         599 S41    N2EIM         599 014
QSO:  7023 CW 2019-10-19 2005 DL0XM         599 S41    LY2BKT        599 225
QSO:  7023 CW 2019-10-19 2006 DL0XM         599 S41    LZ1ZM         599 083
QSO:  7023 CW 2019-10-19 2006 DL0XM         599 S41    RA3AN         599 278
QSO:  7023 CW 2019-10-19 2007 DL0XM         599 S41    R7MC          599 127
QSO:  7023 CW 2019-10-19 2007 DL0XM         599 S41    EW8OM         599 211
QSO:  7023 CW 2019-10-19 2007 DL0XM         599 S41    EU8F          599 167
QSO:  7023 CW 2019-10-19 2008 DL0XM         599 S41    RG7A          599 039
QSO:  3511 CW 2019-10-19 2008 DL0XM         599 S41    EA8DIG        599 258
QSO: 14015 CW 2019-10-19 2009 DL0XM         599 S41    6W1PZ         599 000
QSO:  7023 CW 2019-10-19 2009 DL0XM         599 S41    AA3B          599 350
QSO:  7023 CW 2019-10-19 2009 DL0XM         599 S41    N4AU          599 030
QSO:  7023 CW 2019-10-19 2009 DL0XM         599 S41    R0RG          599 015
QSO:  7023 CW 2019-10-19 2010 DL0XM         599 S41    DL5SDN        599 P15
QSO: 14013 CW 2019-10-19 2010 DL0XM         599 S41    5K0K          599 000
QSO:  7023 CW 2019-10-19 2011 DL0XM         599 S41    RV3DBK        599 032
QSO:  7023 CW 2019-10-19 2012 DL0XM         599 S41    UR7GO         599 417
QSO:  7023 CW 2019-10-19 2015 DL0XM         599 S41    UA2FBQ        599 037
QSO:  7023 CW 2019-10-19 2015 DL0XM         599 S41    LZ7W          599 054
QSO:  7023 CW 2019-10-19 2016 DL0XM         599 S41    K3AJ          599 228
QSO:  7023 CW 2019-10-19 2016 DL0XM         599 S41    UR5FEO        599 027
QSO:  7023 CW 2019-10-19 2016 DL0XM         599 S41    LZ9V          599 207
QSO:  7023 CW 2019-10-19 2017 DL0XM         599 S41    N4BP          599 270
QSO:  7023 CW 2019-10-19 2018 DL0XM         599 S41    IC8FBU        599 025
QSO:  7023 CW 2019-10-19 2018 DL0XM         599 S41    RK4HYT        599 088
QSO:  7023 CW 2019-10-19 2019 DL0XM         599 S41    EX8MJ         599 047
QSO:  3532 CW 2019-10-19 2020 DL0XM         599 S41    CT9ABN        599 457
QSO:  7023 CW 2019-10-19 2019 DL0XM         599 S41    RV3PN         599 069
QSO:  7023 CW 2019-10-19 2020 DL0XM         599 S41    4X1VF         599 041
QSO:  7023 CW 2019-10-19 2020 DL0XM         599 S41    LZ3R          599 160
QSO:  7023 CW 2019-10-19 2021 DL0XM         599 S41    LZ1VKD        599 044
QSO:  7023 CW 2019-10-19 2022 DL0XM         599 S41    R5FP          599 052
QSO:  7023 CW 2019-10-19 2023 DL0XM         599 S41    YU5R          599 199
QSO:  7023 CW 2019-10-19 2023 DL0XM         599 S41    LY7T          599 047
QSO:  7023 CW 2019-10-19 2024 DL0XM         599 S41    UT3EK         599 174
QSO:  7023 CW 2019-10-19 2025 DL0XM         599 S41    JE1NVD        599 008
QSO:  7023 CW 2019-10-19 2027 DL0XM         599 S41    JA5QJX/0      599 003
QSO:  7023 CW 2019-10-19 2028 DL0XM         599 S41    VO1AW         599 151
QSO:  7023 CW 2019-10-19 2029 DL0XM         599 S41    HA3NU         599 060
QSO:  7023 CW 2019-10-19 2030 DL0XM         599 S41    CT1ELZ        599 071
QSO:  7023 CW 2019-10-19 2031 DL0XM         599 S41    UX7MR         599 141
QSO:  3515 CW 2019-10-19 2032 DL0XM         599 S41    E74X          599 069
QSO:  3782 PH 2019-10-19 2034 DL0XM         59  S41    TF3DT         59  074
QSO:  7023 CW 2019-10-19 2034 DL0XM         599 S41    RA5AQ         599 064
QSO:  7023 CW 2019-10-19 2036 DL0XM         599 S41    DL4KWA        599 V07
QSO:  7023 CW 2019-10-19 2037 DL0XM         599 S41    DL1BZA        599 Y22
QSO:  3513 CW 2019-10-19 2038 DL0XM         599 S41    Z61DX         599 098
QSO:  7023 CW 2019-10-19 2038 DL0XM         599 S41    RU3A          599 026
QSO:  7023 CW 2019-10-19 2039 DL0XM         599 S41    SP9JZT        599 138
QSO:  7023 CW 2019-10-19 2040 DL0XM         599 S41    UR6EA         599 026
QSO:  7023 CW 2019-10-19 2041 DL0XM         599 S41    W1PY          599 006
QSO:  7023 CW 2019-10-19 2042 DL0XM         599 S41    N3QE          599 246
QSO:  7023 CW 2019-10-19 2043 DL0XM         599 S41    RW4HFH        599 002
QSO:  7023 CW 2019-10-19 2043 DL0XM         599 S41    K8MFO         599 225
QSO:  7023 CW 2019-10-19 2044 DL0XM         599 S41    W2CDO         599 001
QSO:  7023 CW 2019-10-19 2045 DL0XM         599 S41    OH6LW         599 024
QSO:  7023 CW 2019-10-19 2047 DL0XM         599 S41    DL2RUG        599 Y09
QSO:  7023 CW 2019-10-19 2048 DL0XM         599 S41    DM3VPJ        599 X42
QSO:  7023 CW 2019-10-19 2049 DL0XM         599 S41    JA5NSR        599 019
QSO:  7023 CW 2019-10-19 2049 DL0XM         599 S41    LZ5B          599 034
QSO:  7023 CW 2019-10-19 2050 DL0XM         599 S41    JA9CWJ        599 007
QSO:  7023 CW 2019-10-19 2051 DL0XM         599 S41    DF0RW         599 R17
QSO:  7023 CW 2019-10-19 2052 DL0XM         599 S41    SP9JZT        599 146
QSO:  7022 CW 2019-10-19 2054 DL0XM         599 S41    YT1Q          599 064
QSO:  7022 CW 2019-10-19 2054 DL0XM         599 S41    VE9ML         599 056
QSO:  7022 CW 2019-10-19 2055 DL0XM         599 S41    LZ5R          599 115
QSO:  7022 CW 2019-10-19 2057 DL0XM         599 S41    AE1N          599 021
QSO:  7022 CW 2019-10-19 2058 DL0XM         599 S41    DM7M          599 S53
QSO:  7022 CW 2019-10-19 2058 DL0XM         599 S41    G3WBB         599 002
QSO:  3775 PH 2019-10-19 2059 DL0XM         59  S41    CR2Y          59  665
QSO:  7022 CW 2019-10-19 2100 DL0XM         599 S41    UX3I          599 057
QSO:  3537 CW 2019-10-19 2103 DL0XM         599 S41    4X1VF         599 056
QSO:  7022 CW 2019-10-19 2103 DL0XM         599 S41    YU5T          599 201
QSO:  3522 CW 2019-10-19 2104 DL0XM         599 S41    YT6W          599 407
QSO:  3522 CW 2019-10-19 2105 DL0XM         599 S41    OZ3SM         599 084
QSO:  3522 CW 2019-10-19 2105 DL0XM         599 S41    OK1OFM        599 088
QSO:  3522 CW 2019-10-19 2106 DL0XM         599 S41    OK1VK         599 176
QSO:  3522 CW 2019-10-19 2106 DL0XM         599 S41    OL4W          599 256
QSO:  3522 CW 2019-10-19 2106 DL0XM         599 S41    EU5C          599 315
QSO:  3522 CW 2019-10-19 2107 DL0XM         599 S41    SP2MHD        599 119
QSO:  7014 CW 2019-10-19 2107 DL0XM         599 S41    HL0S          599 000
QSO:  3522 CW 2019-10-19 2107 DL0XM         599 S41    UR5FEO        599 052
QSO:  3522 CW 2019-10-19 2108 DL0XM         599 S41    DF1MM         599 I18
QSO:  3522 CW 2019-10-19 2108 DL0XM         599 S41    OK3RM         599 001
QSO:  3522 CW 2019-10-19 2108 DL0XM         599 S41    RN3F          599 526
QSO:  3522 CW 2019-10-19 2109 DL0XM         599 S41    DL1KAS        599 G07
QSO:  3522 CW 2019-10-19 2109 DL0XM         599 S41    SN1T          599 081
QSO:  3522 CW 2019-10-19 2109 DL0XM         599 S41    EW8DX         599 316
QSO:  3522 CW 2019-10-19 2110 DL0XM         599 S41    UA3LID        599 188
QSO:  3522 CW 2019-10-19 2110 DL0XM         599 S41    R7MC          599 166
QSO:  3522 CW 2019-10-19 2110 DL0XM         599 S41    YL7A          599 284
QSO:  3522 CW 2019-10-19 2111 DL0XM         599 S41    OH1HS         599 129
QSO:  3522 CW 2019-10-19 2111 DL0XM         599 S41    HB9DOS        599 049
QSO:  3522 CW 2019-10-19 2111 DL0XM         599 S41    LZ3R          599 199
QSO:  3522 CW 2019-10-19 2112 DL0XM         599 S41    DK0HAT        599 50E13
QSO:  3522 CW 2019-10-19 2112 DL0XM         599 S41    LZ1GU         599 318
QSO:  3522 CW 2019-10-19 2113 DL0XM         599 S41    OM3YCA        599 094
QSO:  3522 CW 2019-10-19 2113 DL0XM         599 S41    DL0FTL        599 S27
QSO:  3522 CW 2019-10-19 2113 DL0XM         599 S41    YT1Q          599 078
QSO:  3522 CW 2019-10-19 2114 DL0XM         599 S41    HB9IRF        599 024
QSO:  3522 CW 2019-10-19 2114 DL0XM         599 S41    OK1FCA        599 029
QSO:  3522 CW 2019-10-19 2115 DL0XM         599 S41    KC1XX         599 620
QSO:  7070 PH 2019-10-19 2115 DL0XM         59  S41    V55JOTA       59  000
QSO:  3522 CW 2019-10-19 2115 DL0XM         599 S41    YU5R          599 237
QSO:  3522 CW 2019-10-19 2115 DL0XM         599 S41    LZ1ZM         599 146
QSO:  3522 CW 2019-10-19 2116 DL0XM         599 S41    UT7FA         599 203
QSO:  3522 CW 2019-10-19 2116 DL0XM         599 S41    F6HDI         599 084
QSO:  3522 CW 2019-10-19 2117 DL0XM         599 S41    LZ1QN         599 370
QSO:  3522 CW 2019-10-19 2117 DL0XM         599 S41    UT4U          599 550
QSO:  3522 CW 2019-10-19 2117 DL0XM         599 S41    OH1F          599 417
QSO:  3522 CW 2019-10-19 2118 DL0XM         599 S41    DL7UEB        599 Y14
QSO:  3522 CW 2019-10-19 2118 DL0XM         599 S41    UA3RBR        599 151
QSO:  3522 CW 2019-10-19 2118 DL0XM         599 S41    LY5I          599 229
QSO:  3522 CW 2019-10-19 2118 DL0XM         599 S41    PG7V          599 150
QSO:  3522 CW 2019-10-19 2119 DL0XM         599 S41    DF6QE         599 N44
QSO:  3522 CW 2019-10-19 2119 DL0XM         599 S41    S57X          599 120
QSO:  3522 CW 2019-10-19 2120 DL0XM         599 S41    UR7MZ         599 293
QSO:  3522 CW 2019-10-19 2120 DL0XM         599 S41    DL2ANM        599 X41
QSO:  3522 CW 2019-10-19 2120 DL0XM         599 S41    DL9KWW        599 V08
QSO:  3522 CW 2019-10-19 2121 DL0XM         599 S41    DJ3CS         599 X04
QSO:  3522 CW 2019-10-19 2121 DL0XM         599 S41    DL4KWA        599 V07
QSO:  3522 CW 2019-10-19 2122 DL0XM         599 S41    M1X           599 153
QSO:  3522 CW 2019-10-19 2122 DL0XM         599 S41    PA2A          599 106
QSO:  3522 CW 2019-10-19 2122 DL0XM         599 S41    OK2CSU        599 099
QSO:  3522 CW 2019-10-19 2123 DL0XM         599 S41    DK3PM         599 V02
QSO:  3522 CW 2019-10-19 2123 DL0XM         599 S41    YU1DW         599 367
QSO:  3522 CW 2019-10-19 2124 DL0XM         599 S41    UC5D          599 071
QSO:  7025 CW 2019-10-19 2124 DL0XM         599 S41    PY2NY         599 095
QSO:  3522 CW 2019-10-19 2124 DL0XM         599 S41    SF6W          599 205
QSO:  3522 CW 2019-10-19 2125 DL0XM         599 S41    DM5RS         599 K32
QSO:  3522 CW 2019-10-19 2125 DL0XM         599 S41    DL0SEL        599 F38
QSO:  3522 CW 2019-10-19 2125 DL0XM         599 S41    LZ4AE         599 275
QSO:  3522 CW 2019-10-19 2126 DL0XM         599 S41    CR5O          599 170
QSO:  3522 CW 2019-10-19 2126 DL0XM         599 S41    LY5Q          599 216
QSO:  3522 CW 2019-10-19 2127 DL0XM         599 S41    IV3TRK        599 043
QSO:  3522 CW 2019-10-19 2127 DL0XM         599 S41    OE1TKW        599 073
QSO:  3522 CW 2019-10-19 2127 DL0XM         599 S41    DL1ROT        599 Y07
QSO:  3522 CW 2019-10-19 2128 DL0XM         599 S41    LZ1ND         599 423
QSO:  3522 CW 2019-10-19 2128 DL0XM         599 S41    DJ9MH         599 B10
QSO:  3522 CW 2019-10-19 2128 DL0XM         599 S41    LY2MM         599 027
QSO:  3522 CW 2019-10-19 2129 DL0XM         599 S41    SP4DEU        599 104
QSO:  3522 CW 2019-10-19 2129 DL0XM         599 S41    DL7UKT        599 Y07
QSO:  3522 CW 2019-10-19 2130 DL0XM         599 S41    DL7VRG        599 D21
QSO:  7005 CW 2019-10-19 2130 DL0XM         599 S41    ZA1F          599 042
QSO:  3522 CW 2019-10-19 2130 DL0XM         599 S41    DO6LE         599 B02
QSO:  3522 CW 2019-10-19 2131 DL0XM         599 S41    DL3HR         599 F16
QSO:  3522 CW 2019-10-19 2131 DL0XM         599 S41    YO9AGI        599 160
QSO:  3522 CW 2019-10-19 2131 DL0XM         599 S41    S52W          599 096
QSO:  3522 CW 2019-10-19 2132 DL0XM         599 S41    RC1W          599 287
QSO:  7176 PH 2019-10-19 2132 DL0XM         59  S41    PJ2/DL8OBQ    59  531
QSO:  3522 CW 2019-10-19 2132 DL0XM         599 S41    LZ1HW         599 140
QSO:  3522 CW 2019-10-19 2132 DL0XM         599 S41    DL1RNN        599 H24
QSO:  3522 CW 2019-10-19 2133 DL0XM         599 S41    SP9KJU        599 027
QSO:  3522 CW 2019-10-19 2133 DL0XM         599 S41    YU1HFG        599 044
QSO:  3522 CW 2019-10-19 2133 DL0XM         599 S41    OZ0B          599 136
QSO:  3522 CW 2019-10-19 2134 DL0XM         599 S41    DJ9SN         599 C01
QSO:  3522 CW 2019-10-19 2134 DL0XM         599 S41    DL6NDW        599 C12
QSO:  3522 CW 2019-10-19 2135 DL0XM         599 S41    DL2DWP        599 Y14
QSO:  3522 CW 2019-10-19 2135 DL0XM         599 S41    SP4W          599 156
QSO:  3522 CW 2019-10-19 2135 DL0XM         599 S41    YU1YV         599 125
QSO:  3522 CW 2019-10-19 2136 DL0XM         599 S41    S57KV         599 049
QSO:  3522 CW 2019-10-19 2137 DL0XM         599 S41    3Z50GR        599 126
QSO:  3522 CW 2019-10-19 2137 DL0XM         599 S41    OK2QA         599 142
QSO:  3522 CW 2019-10-19 2137 DL0XM         599 S41    YL7X          599 427
QSO:  3522 CW 2019-10-19 2138 DL0XM         599 S41    DF4ZL         599 F16
QSO:  3522 CW 2019-10-19 2138 DL0XM         599 S41    DL4HBF        599 G40
QSO:  3522 CW 2019-10-19 2139 DL0XM         599 S41    OR2A          599 073
QSO:  3522 CW 2019-10-19 2139 DL0XM         599 S41    UT8AS         599 110
QSO:  3522 CW 2019-10-19 2139 DL0XM         599 S41    OK6N          599 145
QSO:  3522 CW 2019-10-19 2140 DL0XM         599 S41    OM3CDN        599 075
QSO:  3522 CW 2019-10-19 2140 DL0XM         599 S41    OK1DX         599 040
QSO:  3522 CW 2019-10-19 2141 DL0XM         599 S41    HA3HK         599 105
QSO:  3522 CW 2019-10-19 2141 DL0XM         599 S41    OK1QM         599 022
QSO:  3522 CW 2019-10-19 2141 DL0XM         599 S41    DL4HRM        599 W35
QSO:  3522 CW 2019-10-19 2142 DL0XM         599 S41    G6MC          599 375
QSO:  3522 CW 2019-10-19 2142 DL0XM         599 S41    DM3VPJ        599 X42
QSO:  3522 CW 2019-10-19 2143 DL0XM         599 S41    LZ9R          599 459
QSO:  3522 CW 2019-10-19 2143 DL0XM         599 S41    UA4FDL        599 028
QSO:  3522 CW 2019-10-19 2143 DL0XM         599 S41    LY2BKT        599 307
QSO:  3522 CW 2019-10-19 2144 DL0XM         599 S41    PA3HGC        599 045
QSO:  3522 CW 2019-10-19 2144 DL0XM         599 S41    UR6EA         599 115
QSO:  3522 CW 2019-10-19 2144 DL0XM         599 S41    UR7GO         599 510
QSO:  3522 CW 2019-10-19 2145 DL0XM         599 S41    DL4DZ         599 O04
QSO:  3522 CW 2019-10-19 2145 DL0XM         599 S41    DL6OCH        599 H35
QSO:  3522 CW 2019-10-19 2145 DL0XM         599 S41    US7IY         599 165
QSO:  3522 CW 2019-10-19 2146 DL0XM         599 S41    PG2AA         599 051
QSO:  3522 CW 2019-10-19 2146 DL0XM         599 S41    DM3X          599 V11
QSO:  3522 CW 2019-10-19 2147 DL0XM         599 S41    DL5AWI        599 X11
QSO:  3522 CW 2019-10-19 2147 DL0XM         599 S41    OK7T          599 178
QSO:  3522 CW 2019-10-19 2148 DL0XM         599 S41    DL3HQN        599 W26
QSO:  3522 CW 2019-10-19 2148 DL0XM         599 S41    MM3AWD        599 155
QSO:  3522 CW 2019-10-19 2148 DL0XM         599 S41    SP2GMA        599 142
QSO:  3522 CW 2019-10-19 2149 DL0XM         599 S41    G3TXF         599 075
QSO:  3522 CW 2019-10-19 2149 DL0XM         599 S41    DL7UXG        599 D21
QSO:  3522 CW 2019-10-19 2149 DL0XM         599 S41    DO4ISL        599 S37
QSO:  3522 CW 2019-10-19 2150 DL0XM         599 S41    DO1UZ         599 S27
QSO:  3522 CW 2019-10-19 2150 DL0XM         599 S41    DL2LQC        599 S38
QSO:  3522 CW 2019-10-19 2151 DL0XM         599 S41    G3P           599 120
QSO:  7013 CW 2019-10-19 2151 DL0XM         599 S41    OR5T          599 003
QSO:  3522 CW 2019-10-19 2151 DL0XM         599 S41    OE6MMD        599 122
QSO:  3522 CW 2019-10-19 2152 DL0XM         599 S41    OK1AY         599 321
QSO:  3522 CW 2019-10-19 2152 DL0XM         599 S41    RM5F          599 306
QSO:  3522 CW 2019-10-19 2152 DL0XM         599 S41    PA3GRM        599 035
QSO:  3522 CW 2019-10-19 2154 DL0XM         599 S41    G3XTT         599 009
QSO:  3522 CW 2019-10-19 2154 DL0XM         599 S41    DL4ME         599 X30
QSO:  3522 CW 2019-10-19 2155 DL0XM         599 S41    YO4DW         599 347
QSO:  3522 CW 2019-10-19 2155 DL0XM         599 S41    SP9JZT        599 187
QSO:  3522 CW 2019-10-19 2155 DL0XM         599 S41    YU5T          599 224
QSO:  3522 CW 2019-10-19 2156 DL0XM         599 S41    DH1AHL        599 C12
QSO:  3522 CW 2019-10-19 2157 DL0XM         599 S41    LY2TS         599 163
QSO:  3522 CW 2019-10-19 2157 DL0XM         599 S41    ON/Z35M       599 005
QSO:  3522 CW 2019-10-19 2157 DL0XM         599 S41    RA5AQ         599 099
QSO:  3522 CW 2019-10-19 2158 DL0XM         599 S41    DL5KBO        599 G07
QSO:  3522 CW 2019-10-19 2158 DL0XM         599 S41    DL4FN         599 F35
QSO:  3522 CW 2019-10-19 2159 DL0XM         599 S41    LY7T          599 105
QSO:  3522 CW 2019-10-19 2159 DL0XM         599 S41    EW6W          599 589
QSO:  3522 CW 2019-10-19 2200 DL0XM         599 S41    RA3XCZ        599 094
QSO:  3522 CW 2019-10-19 2200 DL0XM         599 S41    SP7QO         599 087
QSO:  3522 CW 2019-10-19 2201 DL0XM         599 S41    DR5K          599 X42
QSO:  3522 CW 2019-10-19 2201 DL0XM         599 S41    SP2KAC        599 089
QSO:  3522 CW 2019-10-19 2202 DL0XM         599 S41    DL2RTJ        599 X36
QSO:  3522 CW 2019-10-19 2202 DL0XM         599 S41    DL5CX         599 V07
QSO:  3522 CW 2019-10-19 2203 DL0XM         599 S41    DL6UD         599 Y28
QSO:  7026 CW 2019-10-19 2205 DL0XM         599 S41    LZ1GU         599 357
QSO:  7026 CW 2019-10-19 2206 DL0XM         599 S41    EA5/RV2A      599 056
