START-OF-LOG:  2.0
CREATED-BY:    SD V13.15 and SDCHECK V13.15
CONTEST:       KING-OF-SPAIN
CALLSIGN:      LZ2PS
CATEGORY:      SINGLE-OP ALL LOW 
CLAIMED-SCORE: 204010
NAME:          STEFAN GETSOV
OPERATORS:     LZ2PS
X-SUMMARY: 
X-SUMMARY:                     160m  80m  40m  20m  15m  10m  Total
X-SUMMARY: 
X-SUMMARY:         Valid QSOs:    0   27  144  202  153   31   557
X-SUMMARY:        Total Mults:    0   21   56   70   61   19   227
X-SUMMARY:       Total Points:    0   87  553  304  276   60  1280
X-SUMMARY: 
X-SUMMARY: 
X-SUMMARY:     I declare that this station was operated strictly in
X-SUMMARY:     accordance with the rules and spirit of the contest,
X-SUMMARY:     and within the conditions of my licence.  My report
QSO:  7000 CW 2014-05-17 2218 LZ2PS         599  294   EA8AA         599  TF                   
QSO:  7000 CW 2014-05-17 2221 LZ2PS         599  295   EC5CR         599   V                   
QSO:  7000 CW 2014-05-17 2222 LZ2PS         599  296   EC7AMY        599  SE                   
QSO:  7000 CW 2014-05-17 2227 LZ2PS         599  297   DL6JF         599 060                   
QSO:  7000 CW 2014-05-17 2228 LZ2PS         599  298   PA9WOR        599 084                   
QSO:  7000 CW 2014-05-17 2230 LZ2PS         599  299   SP9DUX        599 084                   
QSO:  7000 CW 2014-05-17 2234 LZ2PS         599  300   ED4T          599  TO                   
QSO:  7000 CW 2014-05-17 2237 LZ2PS         599  301   EA7OF         599   J                   
QSO:  7000 CW 2014-05-17 2249 LZ2PS         599  302   EA7CHO        599   J                   
QSO:  7000 CW 2014-05-17 2250 LZ2PS         599  303   F5VBT         599 056                   
QSO:  7000 CW 2014-05-17 2251 LZ2PS         599  304   PC2D          599 028                   
QSO:  7000 CW 2014-05-17 2253 LZ2PS         599  305   HG6V          599 362                   
QSO:  7000 CW 2014-05-17 2255 LZ2PS         599  306   EA1VT         599   C                   
QSO:  7000 CW 2014-05-17 2302 LZ2PS         599  307   EA4GMX/5      599  AB                   
QSO:  7000 CW 2014-05-17 2306 LZ2PS         599  308   K3TN          599 279                   
QSO:  7000 CW 2014-05-17 2307 LZ2PS         599  309   EA5ZL         599  CS                   
QSO:  7000 CW 2014-05-17 2309 LZ2PS         599  310   EA1MX         599   S                   
QSO:  7000 CW 2014-05-17 2312 LZ2PS         599  311   EA2NA         599  NA                   
QSO:  7000 CW 2014-05-17 2328 LZ2PS         599  312   CN8KD         599 210                   
QSO:  7000 CW 2014-05-17 2330 LZ2PS         599  313   LA2MOA        599 232                   
QSO:  7000 CW 2014-05-17 2334 LZ2PS         599  314   DL5ARM        599 112                   
QSO:  7000 CW 2014-05-17 2336 LZ2PS         599  315   YO5OHY        599 202                   
QSO:  7000 CW 2014-05-17 2339 LZ2PS         599  316   9A3XV         599 022                   
QSO:  7000 CW 2014-05-17 2340 LZ2PS         599  317   EA1MI         599  SG                   
QSO:  7000 CW 2014-05-17 2346 LZ2PS         599  318   EA1CS         599   O                   
QSO:  7000 CW 2014-05-17 2348 LZ2PS         599  319   EA2BD         599  NA                   
QSO:  7000 CW 2014-05-17 2350 LZ2PS         599  320   NB1N          599 073                   
QSO:  7000 CW 2014-05-17 2352 LZ2PS         599  321   K4RUM         599 082                   
QSO:  7000 CW 2014-05-17 2353 LZ2PS         599  322   AA3B          599 448                   
QSO: 14000 CW 2014-05-18 0000 LZ2PS         599  323   PY4XX         599 027                   
QSO: 14000 CW 2014-05-18 0003 LZ2PS         599  324   EF8A          599  TF                   
QSO:  7000 CW 2014-05-18 0009 LZ2PS         599  325   EF1M          599  BU                   
QSO:  7000 CW 2014-05-18 0015 LZ2PS         599  326   IK2SND        599 020                   
QSO:  7000 CW 2014-05-18 0018 LZ2PS         599  327   N3RD          599 041                   
QSO:  7000 CW 2014-05-18 0019 LZ2PS         599  328   EA4BL         599  BA                   
QSO:  3500 CW 2014-05-18 0023 LZ2PS         599  329   US1VM         599 109                   
QSO:  3500 CW 2014-05-18 0027 LZ2PS         599  330   EF5Y          599   A                   
QSO:  3500 CW 2014-05-18 0030 LZ2PS         599  331   EA3FAR        599   T                   
QSO:  3500 CW 2014-05-18 0031 LZ2PS         599  332   YT6W          599 236                   
QSO:  3500 CW 2014-05-18 0033 LZ2PS         599  333   YU1AHW        599 231                   
QSO:  3500 CW 2014-05-18 0035 LZ2PS         599  334   PA3BWK        599 146                   
QSO:  3500 CW 2014-05-18 0036 LZ2PS         599  335   ED1R          599  AV                   
QSO:  3500 CW 2014-05-18 0048 LZ2PS         599  336   UA6LFQ        599 403                   
QSO:  3500 CW 2014-05-18 0049 LZ2PS         599  337   SM2T          599 125                   
QSO:  3500 CW 2014-05-18 0051 LZ2PS         599  338   SP4GL         599 171                   
QSO:  3500 CW 2014-05-18 0052 LZ2PS         599  339   LY2XW         599 312                   
QSO:  3500 CW 2014-05-18 0055 LZ2PS         599  340   LY2DX         599 172                   
QSO:  3500 CW 2014-05-18 0057 LZ2PS         599  341   YL2FD         599 164                   
QSO:  3500 CW 2014-05-18 0058 LZ2PS         599  342   MW0EDX        599 194                   
QSO:  3500 CW 2014-05-18 0102 LZ2PS         599  343   OK2EC         599 140                   
QSO:  7000 CW 2014-05-18 0106 LZ2PS         599  344   S58Q          599 062                   
QSO:  3500 CW 2014-05-18 0129 LZ2PS         599  345   HG6V          599 448                   
QSO:  3500 CW 2014-05-18 0157 LZ2PS         599  346   YO4TL         599 041                   
QSO:  3500 CW 2014-05-18 0159 LZ2PS         599  347   DL4JU         599 229                   
QSO:  3500 CW 2014-05-18 0202 LZ2PS         599  348   OG0W          599 533                   
QSO:  3500 CW 2014-05-18 0215 LZ2PS         599  349   SP9DLY        599 115                   
QSO:  3500 CW 2014-05-18 0217 LZ2PS         599  350   LZ7H          599 034                   
QSO:  7000 CW 2014-05-18 0224 LZ2PS         599  351   F5IN          599 022                   
QSO:  7000 CW 2014-05-18 0227 LZ2PS         599  352   9A1AA         599 138                   
QSO:  7000 CW 2014-05-18 0233 LZ2PS         599  353   LZ7H          599 041                   
QSO:  7000 CW 2014-05-18 0234 LZ2PS         599  354   SP9DLY        599 120                   
QSO:  7000 CW 2014-05-18 0245 LZ2PS         599  355   DL0JBB        599 015                   
QSO:  7000 CW 2014-05-18 0250 LZ2PS         599  356   UX2MF         599 151                   
QSO:  7000 CW 2014-05-18 0252 LZ2PS         599  357   SM5S          599 034                   
QSO:  7000 CW 2014-05-18 0253 LZ2PS         599  358   K4BAI         599 177                   
QSO:  7000 CW 2014-05-18 0254 LZ2PS         599  359   DL3DRN        599 088                   
QSO:  3500 CW 2014-05-18 0259 LZ2PS         599  360   OM150JM       599 161                   
QSO:  3500 CW 2014-05-18 0300 LZ2PS         599  361   F5IN          599 042                   
QSO:  7000 CW 2014-05-18 0312 LZ2PS         599  362   LY7M          599 007                   
QSO:  7000 CW 2014-05-18 0313 LZ2PS         599  363   YO4TL         599 102                   
QSO:  7000 CW 2014-05-18 0320 LZ2PS         599  364   YO6HSU        599 086                   
QSO: 14000 CW 2014-05-18 0333 LZ2PS         599  365   K4BAI         599 193                   
QSO: 14000 CW 2014-05-18 0338 LZ2PS         599  366   F5IN          599 054                   
QSO: 14000 CW 2014-05-18 0339 LZ2PS         599  367   RL4A          599 112                   
QSO:  7000 CW 2014-05-18 0400 LZ2PS         599  368   EU6AA         599 112                   
QSO:  7000 CW 2014-05-18 0401 LZ2PS         599  369   RN4SC         599 064                   
QSO:  7000 CW 2014-05-18 0408 LZ2PS         599  370   G3WPH         599 049                   
QSO:  7000 CW 2014-05-18 0410 LZ2PS         599  371   RK4HYT        599 111                   
QSO: 14000 CW 2014-05-18 0414 LZ2PS         599  372   RT8O          599 015                   
QSO: 14000 CW 2014-05-18 0415 LZ2PS         599  373   RT4W          599 004                   
QSO: 14000 CW 2014-05-18 0418 LZ2PS         599  374   RD9CX         599 006                   
QSO:  7000 CW 2014-05-18 0426 LZ2PS         599  375   YO9HG         599 035                   
QSO:  7000 CW 2014-05-18 0431 LZ2PS         599  376   YQ6A          599 166                   
QSO:  7000 CW 2014-05-18 0433 LZ2PS         599  377   LI2HFA        599 120                   
QSO:  7000 CW 2014-05-18 0435 LZ2PS         599  378   EB1TR         599   O                   
QSO:  7000 CW 2014-05-18 0436 LZ2PS         599  379   I6FDJ         599 055                   
QSO:  7000 CW 2014-05-18 0437 LZ2PS         599  380   SQ7B          599 108                   
QSO:  7000 CW 2014-05-18 0440 LZ2PS         599  381   PA5KT         599 015                   
QSO:  7000 CW 2014-05-18 0441 LZ2PS         599  382   YU7KW         599 041                   
QSO:  7000 CW 2014-05-18 0444 LZ2PS         599  383   K3ZO          599 142                   
QSO: 14000 CW 2014-05-18 0449 LZ2PS         599  384   LZ2NG         599 088                   
QSO: 14000 CW 2014-05-18 0451 LZ2PS         599  385   K9OM          599 271                   
QSO: 14000 CW 2014-05-18 0452 LZ2PS         599  386   VA7ST         599 096                   
QSO: 14000 CW 2014-05-18 0455 LZ2PS         599  387   YO4TL         599 115                   
QSO: 14000 CW 2014-05-18 0457 LZ2PS         599  388   LY7Z          599 013                   
QSO:  7000 CW 2014-05-18 0506 LZ2PS         599  389   HA4FY         599 039                   
QSO:  7000 CW 2014-05-18 0507 LZ2PS         599  390   RA/UU9JK      599 128                   
QSO:  7000 CW 2014-05-18 0509 LZ2PS         599  391   SV5/G2JL      599 002                   
QSO:  7000 CW 2014-05-18 0511 LZ2PS         599  392   LZ1FJ         599 072                   
QSO:  7000 CW 2014-05-18 0517 LZ2PS         599  393   DK2DQ         599 060                   
QSO: 14000 CW 2014-05-18 0524 LZ2PS         599  394   YU7KW         599 057                   
QSO: 14000 CW 2014-05-18 0529 LZ2PS         599  395   RG9A          599 215                   
QSO: 14000 CW 2014-05-18 0531 LZ2PS         599  396   OH4MDY        599 037                   
QSO: 14000 CW 2014-05-18 0534 LZ2PS         599  397   SP2MKI        599 079                   
QSO: 21000 CW 2014-05-18 0541 LZ2PS         599  398   IK3UNA/1      599 006                   
QSO: 21000 CW 2014-05-18 0543 LZ2PS         599  399   UA6LFQ        599 465                   
QSO: 28000 CW 2014-05-18 0547 LZ2PS         599  400   UN6P          599 005                   
QSO: 14000 CW 2014-05-18 0555 LZ2PS         599  401   YT2ISM        599 036                   
QSO: 14000 CW 2014-05-18 0559 LZ2PS         599  402   OE6AKD        599 098                   
QSO: 14000 CW 2014-05-18 0600 LZ2PS         599  403   VE3KP         599 048                   
QSO: 14000 CW 2014-05-18 0602 LZ2PS         599  404   UX2MF         599 171                   
QSO: 14000 CW 2014-05-18 0603 LZ2PS         599  405   K3ZO          599 198                   
QSO: 14000 CW 2014-05-18 0604 LZ2PS         599  406   EA2NA         599  NA                   
QSO: 14000 CW 2014-05-18 0606 LZ2PS         599  407   SM5BS         599 026                   
QSO: 14000 CW 2014-05-18 0607 LZ2PS         599  408   DG0KS         599 024                   
QSO: 14000 CW 2014-05-18 0610 LZ2PS         599  409   UY5ZZ         599 084                   
QSO: 14000 CW 2014-05-18 0613 LZ2PS         599  410   PG2AA         599 083                   
QSO: 14000 CW 2014-05-18 0615 LZ2PS         599  411   IK8UND        599 240                   
QSO: 14000 CW 2014-05-18 0616 LZ2PS         599  412   F6HKA         599 022                   
QSO: 14000 CW 2014-05-18 0624 LZ2PS         599  413   PA5KT         599 039                   
QSO: 14000 CW 2014-05-18 0625 LZ2PS         599  414   DJ2FR         599 064                   
QSO: 14000 CW 2014-05-18 0626 LZ2PS         599  415   DK9MH         599 051                   
QSO: 14000 CW 2014-05-18 0627 LZ2PS         599  416   S57AY         599 034                   
QSO: 21000 CW 2014-05-18 0634 LZ2PS         599  417   HG6V          599 554                   
QSO: 21000 CW 2014-05-18 0635 LZ2PS         599  418   LY10W         599 152                   
QSO: 21000 CW 2014-05-18 0636 LZ2PS         599  419   UX2MF         599 197                   
QSO: 21000 CW 2014-05-18 0639 LZ2PS         599  420   LI2HFA        599 148                   
QSO: 21000 CW 2014-05-18 0639 LZ2PS         599  421   PA3DBS        599 086                   
QSO: 21000 CW 2014-05-18 0640 LZ2PS         599  422   RD9CX         599 103                   
QSO: 21000 CW 2014-05-18 0641 LZ2PS         599  423   PA3CVI        599 110                   
QSO: 21000 CW 2014-05-18 0641 LZ2PS         599  424   I1FLC         599 022                   
QSO: 21000 CW 2014-05-18 0642 LZ2PS         599  425   R9QQ          599 019                   
QSO: 21000 CW 2014-05-18 0643 LZ2PS         599  426   ON3ND         599 180                   
QSO: 21000 CW 2014-05-18 0643 LZ2PS         599  427   PA0VAJ        599 080                   
QSO: 21000 CW 2014-05-18 0644 LZ2PS         599  428   RL3DZ         599 017                   
QSO: 21000 CW 2014-05-18 0645 LZ2PS         599  429   RN6MA         599 155                   
QSO: 21000 CW 2014-05-18 0649 LZ2PS         599  430   IZ2GRG        599 241                   
QSO: 21000 CW 2014-05-18 0650 LZ2PS         599  431   EA2BD         599  NA                   
QSO: 21000 CW 2014-05-18 0652 LZ2PS         599  432   EA4FLY        599   M                   
QSO: 21000 CW 2014-05-18 0655 LZ2PS         599  433   EC7AMY        599  SE                   
QSO: 21000 CW 2014-05-18 0656 LZ2PS         599  434   F6HKA         599 063                   
QSO: 21000 CW 2014-05-18 0657 LZ2PS         599  435   RY6Y          599 600                   
QSO: 21000 CW 2014-05-18 0658 LZ2PS         599  436   OK6K          599 160                   
QSO: 21000 CW 2014-05-18 0659 LZ2PS         599  437   RF9C          599 191                   
QSO: 21000 CW 2014-05-18 0700 LZ2PS         599  438   RA3Y          599 222                   
QSO: 21000 CW 2014-05-18 0701 LZ2PS         599  439   SP9DLY        599 206                   
QSO: 21000 CW 2014-05-18 0701 LZ2PS         599  440   OM4O          599 211                   
QSO: 21000 CW 2014-05-18 0702 LZ2PS         599  441   OH2BFP        599 062                   
QSO: 21000 CW 2014-05-18 0702 LZ2PS         599  442   SE4E          599 125                   
QSO: 21000 CW 2014-05-18 0703 LZ2PS         599  443   DO1MGN        599 028                   
QSO: 21000 CW 2014-05-18 0704 LZ2PS         599  444   DK8NT         599 382                   
QSO: 21000 CW 2014-05-18 0705 LZ2PS         599  445   OK2BND        599 046                   
QSO: 21000 CW 2014-05-18 0706 LZ2PS         599  446   SP2MKT        599 145                   
QSO: 21000 CW 2014-05-18 0707 LZ2PS         599  447   R8US          599 057                   
QSO: 21000 CW 2014-05-18 0713 LZ2PS         599  448   EA4ZK         599   M                   
QSO: 28000 CW 2014-05-18 0714 LZ2PS         599  449   PI4DX         599 191                   
QSO: 28000 CW 2014-05-18 0717 LZ2PS         599  450   S51DX         599 089                   
QSO: 28000 CW 2014-05-18 0719 LZ2PS         599  451   UA6AK         599 035                   
QSO: 28000 CW 2014-05-18 0720 LZ2PS         599  452   YL2AG         599 013                   
QSO: 28000 CW 2014-05-18 0721 LZ2PS         599  453   DL9ZP         599 017                   
QSO: 28000 CW 2014-05-18 0725 LZ2PS         599  454   RD9CX         599 121                   
QSO: 28000 CW 2014-05-18 0727 LZ2PS         599  455   RY6Y          599 628                   
QSO: 28000 CW 2014-05-18 0728 LZ2PS         599  456   RN1CW         599 079                   
QSO: 28000 CW 2014-05-18 0730 LZ2PS         599  457   RW3AI         599 188                   
QSO: 28000 CW 2014-05-18 0733 LZ2PS         599  458   VK3TDX        599 029                   
QSO: 28000 CW 2014-05-18 0734 LZ2PS         599  459   RG9A          599 315                   
QSO: 28000 CW 2014-05-18 0736 LZ2PS         599  460   RL4A          599 126                   
QSO: 28000 CW 2014-05-18 0738 LZ2PS         599  461   HS0ZLM        599 060                   
QSO: 28000 CW 2014-05-18 0738 LZ2PS         599  462   RM7C          599 003                   
QSO: 21000 CW 2014-05-18 0741 LZ2PS         599  463   RA9JP/8       599 011                   
QSO: 21000 CW 2014-05-18 0743 LZ2PS         599  464   EA1NE         599   P                   
QSO: 21000 CW 2014-05-18 0746 LZ2PS         599  465   RW3AI         599 196                   
QSO: 21000 CW 2014-05-18 0750 LZ2PS         599  466   EA5IIK        599  CS                   
QSO: 21000 CW 2014-05-18 0751 LZ2PS         599  467   PA5KT         599 098                   
QSO: 21000 CW 2014-05-18 0753 LZ2PS         599  468   IK2SND        599 087                   
QSO: 21000 CW 2014-05-18 0754 LZ2PS         599  469   OK2EA         599 141                   
QSO: 21000 CW 2014-05-18 0755 LZ2PS         599  470   R0AA          599 039                   
QSO: 21000 CW 2014-05-18 0756 LZ2PS         599  471   DL8UKE        599 034                   
QSO: 21000 CW 2014-05-18 0800 LZ2PS         599  472   TA5FA         599 028                   
QSO: 21000 CW 2014-05-18 0804 LZ2PS         599  473   OK1IC         599 016                   
QSO: 28000 CW 2014-05-18 0806 LZ2PS         599  474   IK2SND        599 098                   
QSO: 28000 CW 2014-05-18 0807 LZ2PS         599  475   JR6GIM        599 008                   
QSO: 28000 CW 2014-05-18 0810 LZ2PS         599  476   EA7OR         599  CO                   
QSO: 28000 CW 2014-05-18 0812 LZ2PS         599  477   RF9C          599 257                   
QSO: 28000 CW 2014-05-18 0815 LZ2PS         599  478   HA8TP         599 041                   
QSO: 21000 CW 2014-05-18 0821 LZ2PS         599  479   YL2014S       599 077                   
QSO: 21000 CW 2014-05-18 0822 LZ2PS         599  480   PA3BWK        599 207                   
QSO: 21000 CW 2014-05-18 0824 LZ2PS         599  481   PC2D          599 063                   
QSO: 21000 CW 2014-05-18 0825 LZ2PS         599  482   EA2DPA        599  BI                   
QSO: 21000 CW 2014-05-18 0827 LZ2PS         599  483   EA6ZS         599  IB                   
QSO: 21000 CW 2014-05-18 0830 LZ2PS         599  484   PA4PS         599 130                   
QSO: 21000 CW 2014-05-18 0832 LZ2PS         599  485   UT8IM         599 039                   
QSO: 28000 CW 2014-05-18 0836 LZ2PS         599  486   R9GM          599 381                   
QSO: 28000 CW 2014-05-18 0837 LZ2PS         599  487   IZ2GRG        599 280                   
QSO: 28000 CW 2014-05-18 0839 LZ2PS         599  488   CN8KD         599 271                   
QSO: 14000 CW 2014-05-18 0841 LZ2PS         599  489   UT8IM         599 043                   
QSO: 14000 CW 2014-05-18 0843 LZ2PS         599  490   IK2SND        599 115                   
QSO: 14000 CW 2014-05-18 0846 LZ2PS         599  491   HA8TP         599 062                   
QSO: 14000 CW 2014-05-18 0848 LZ2PS         599  492   UA5C          599 031                   
QSO: 14000 CW 2014-05-18 0848 LZ2PS         599  493   S57AW         599 006                   
QSO: 14000 CW 2014-05-18 0852 LZ2PS         599  494   EA2GP         599  TE                   
QSO: 14000 CW 2014-05-18 0855 LZ2PS         599  495   YP5A          599 152                   
QSO: 14000 CW 2014-05-18 0856 LZ2PS         599  496   UY2IG         599 055                   
QSO: 14000 CW 2014-05-18 0857 LZ2PS         599  497   HA6NW         599 409                   
QSO: 14000 CW 2014-05-18 0858 LZ2PS         599  498   EA7ISH        599   H                   
QSO: 14000 CW 2014-05-18 0859 LZ2PS         599  499   US3QQ         599 041                   
QSO: 14000 CW 2014-05-18 0901 LZ2PS         599  500   DK5ZX         599 053                   
QSO: 14000 CW 2014-05-18 0901 LZ2PS         599  501   DL5ARM        599 194                   
QSO: 14000 CW 2014-05-18 0903 LZ2PS         599  502   OK6K          599 190                   
QSO: 14000 CW 2014-05-18 0905 LZ2PS         599  503   OK2EC         599 229                   
QSO: 21000 CW 2014-05-18 0911 LZ2PS         599  504   UY2IG         599 063                   
QSO: 21000 CW 2014-05-18 0912 LZ2PS         599  505   EF1M          599  BU                   
QSO: 21000 CW 2014-05-18 0915 LZ2PS         599  506   EC5CR         599   V                   
QSO: 21000 CW 2014-05-18 0917 LZ2PS         599  507   EB3DYS        599   B                   
QSO: 21000 CW 2014-05-18 0919 LZ2PS         599  508   RL4A          599 232                   
QSO: 21000 CW 2014-05-18 0920 LZ2PS         599  509   EI8JX         599 154                   
QSO: 21000 CW 2014-05-18 0924 LZ2PS         599  510   EA5GIE        599   V                   
QSO: 21000 CW 2014-05-18 0926 LZ2PS         599  511   SE2I          599 121                   
QSO: 28000 CW 2014-05-18 0935 LZ2PS         599  512   OH6MW         599 003                   
QSO: 28000 CW 2014-05-18 0950 LZ2PS         599  513   EA5WU         599  CS                   
QSO: 21000 CW 2014-05-18 0956 LZ2PS         599  514   DG7EE         599 150                   
QSO: 21000 CW 2014-05-18 0956 LZ2PS         599  515   RA0AM         599 002                   
QSO: 21000 CW 2014-05-18 0957 LZ2PS         599  516   EA5ZL         599  CS                   
QSO: 21000 CW 2014-05-18 0957 LZ2PS         599  517   EA4BL         599  BA                   
QSO: 14000 CW 2014-05-18 1004 LZ2PS         599  518   OH1B          599 034                   
QSO: 14000 CW 2014-05-18 1007 LZ2PS         599  519   DL1YCF        599 073                   
QSO: 14000 CW 2014-05-18 1007 LZ2PS         599  520   EU1FQ         599 101                   
QSO: 14000 CW 2014-05-18 1010 LZ2PS         599  521   PC2D          599 081                   
QSO: 14000 CW 2014-05-18 1021 LZ2PS         599  522   IZ1POZ        599 073                   
QSO: 14000 CW 2014-05-18 1022 LZ2PS         599  523   DL6JF         599 097                   
QSO: 14000 CW 2014-05-18 1023 LZ2PS         599  524   M0SEV         599 093                   
QSO: 14000 CW 2014-05-18 1025 LZ2PS         599  525   E74X          599 068                   
QSO: 21000 CW 2014-05-18 1029 LZ2PS         599  526   G3XVF         599 058                   
QSO: 21000 CW 2014-05-18 1030 LZ2PS         599  527   UA9OQM        599 092                   
QSO: 21000 CW 2014-05-18 1031 LZ2PS         599  528   OH1B          599 058                   
QSO: 21000 CW 2014-05-18 1032 LZ2PS         599  529   RN4SC         599 131                   
QSO: 21000 CW 2014-05-18 1032 LZ2PS         599  530   PA0MIR        599 050                   
QSO: 21000 CW 2014-05-18 1033 LZ2PS         599  531   UT3EK         599 046                   
QSO: 21000 CW 2014-05-18 1034 LZ2PS         599  532   RA9YUI        599 032                   
QSO: 21000 CW 2014-05-18 1036 LZ2PS         599  533   EF5A          599   V                   
QSO: 21000 CW 2014-05-18 1038 LZ2PS         599  534   RK4HYT        599 213                   
QSO: 21000 CW 2014-05-18 1040 LZ2PS         599  535   EA2NN         599  BI                   
QSO: 28000 CW 2014-05-18 1044 LZ2PS         599  536   EA3NT         599   T                   
QSO: 21000 CW 2014-05-18 1047 LZ2PS         599  537   DL5JQ         599 180                   
QSO: 21000 CW 2014-05-18 1050 LZ2PS         599  538   EA2GP         599  TE                   
QSO: 21000 CW 2014-05-18 1051 LZ2PS         599  539   EC4TA         599   M                   
QSO: 21000 CW 2014-05-18 1054 LZ2PS         599  540   RW0AJ         599 062                   
QSO: 21000 CW 2014-05-18 1056 LZ2PS         599  541   K3IPK         599 048                   
QSO: 28000 CW 2014-05-18 1058 LZ2PS         599  542   JG1VGX        599 183                   
QSO: 14000 CW 2014-05-18 1106 LZ2PS         599  543   G3TDH         599 062                   
QSO: 14000 CW 2014-05-18 1110 LZ2PS         599  544   DL3DRN        599 153                   
QSO: 21000 CW 2014-05-18 1124 LZ2PS         599  545   JR6GIM        599 068                   
QSO: 21000 CW 2014-05-18 1128 LZ2PS         599  546   RT4W          599 130                   
QSO: 21000 CW 2014-05-18 1129 LZ2PS         599  547   RU4SO         599 017                   
QSO: 21000 CW 2014-05-18 1131 LZ2PS         599  548   N1KWF         599 017                   
QSO: 14000 CW 2014-05-18 1141 LZ2PS         599  549   R9FM          599 021                   
QSO: 14000 CW 2014-05-18 1141 LZ2PS         599  550   SP3HRN        599 019                   
QSO: 14000 CW 2014-05-18 1144 LZ2PS         599  551   EA5VN         599  MU                   
QSO: 14000 CW 2014-05-18 1145 LZ2PS         599  552   SM5S          599 115                   
QSO: 14000 CW 2014-05-18 1149 LZ2PS         599  553   SP9LJD        599 135                   
QSO: 21000 CW 2014-05-18 1152 LZ2PS         599  554   VA1CHP        599 112                   
QSO: 21000 CW 2014-05-18 1155 LZ2PS         599  555   EA7AZA        599  CA                   
QSO: 21000 CW 2014-05-18 1158 LZ2PS         599  556   K3ZO          599 304                   
QSO: 21000 CW 2014-05-18 1159 LZ2PS         599  557   DL1EAL        599 215                   
END-OF-LOG: 
