START-OF-LOG: 3.0
CREATED-BY: Win-Test 4.8.0
CONTEST: CQ-WW-SSB
LOCATION: DX
CALLSIGN: C5A
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-TRANSMITTER: UNLIMITED
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: SSB
CATEGORY-STATION: FIXED
CLAIMED-SCORE: 48672078
OPERATORS: OK1DIX, OK1DO, OK1FFU, OK1NY, OK1RI, OK1RK, OK8WW/OM2TW,  OM5AW,
OPERATORS: OM6NM
NAME: Richard Gasparik
SOAPBOX: Our second M/M effort from the beach in Gambia. We have had a lot of
SOAPBOX: problems in the beginning, part of our luggage with all the aluminum
SOAPBOX: and glass-fiber was lost somewhere on the way, our PPA's were held by
SOAPBOX: the customs, there was only 190V in the net..... but finally
QSO: 28568 PH 2011-10-29 1447 C5A           59  35     N4BCD         59  04     0
QSO: 28568 PH 2011-10-29 1447 C5A           59  35     AB2DE         59  05     0
QSO: 28568 PH 2011-10-29 1447 C5A           59  35     VE3FWA        59  04     0
QSO: 21428 PH 2011-10-29 1447 C5A           59  35     K5EK          59  05     0
QSO: 28568 PH 2011-10-29 1447 C5A           59  35     N2FF          59  05     0
QSO: 28568 PH 2011-10-29 1447 C5A           59  35     VE1ZD         59  05     0
QSO: 28568 PH 2011-10-29 1447 C5A           59  35     W7BIA         59  03     0
QSO: 21428 PH 2011-10-29 1447 C5A           59  35     4J5A          59  21     0
QSO: 28568 PH 2011-10-29 1448 C5A           59  35     I1EIS         59  15     0
QSO: 21428 PH 2011-10-29 1448 C5A           59  35     W2FU          59  05     0
QSO: 21428 PH 2011-10-29 1448 C5A           59  35     NN3W          59  05     0
QSO: 28568 PH 2011-10-29 1448 C5A           59  35     OK2PFY        59  15     0
QSO: 21428 PH 2011-10-29 1448 C5A           59  35     UN6P          59  17     0
QSO: 28568 PH 2011-10-29 1448 C5A           59  35     OK2MK         59  15     0
QSO: 21428 PH 2011-10-29 1448 C5A           59  35     ZS1XUK        59  38     0
QSO: 28568 PH 2011-10-29 1448 C5A           59  35     OK1AYW        59  15     0
QSO: 28568 PH 2011-10-29 1448 C5A           59  35     OK1FRG        59  15     0
QSO: 28568 PH 2011-10-29 1449 C5A           59  35     NE0U          59  04     0
QSO: 28568 PH 2011-10-29 1449 C5A           59  35     DK2HZ         59  14     0
QSO: 21428 PH 2011-10-29 1449 C5A           59  35     DL5KUD        59  14     0
QSO: 28568 PH 2011-10-29 1449 C5A           59  35     YO3CVG        59  20     0
QSO: 28568 PH 2011-10-29 1449 C5A           59  35     ED5O          59  14     0
QSO: 21428 PH 2011-10-29 1449 C5A           59  35     K2UR          59  04     0
QSO: 28568 PH 2011-10-29 1449 C5A           59  35     IW0BSQ        59  15     0
QSO: 28568 PH 2011-10-29 1450 C5A           59  35     N4JF          59  04     0
QSO: 28568 PH 2011-10-29 1450 C5A           59  35     N3AVT         59  05     0
QSO: 28568 PH 2011-10-29 1450 C5A           59  35     XE2B          59  06     0
QSO: 28568 PH 2011-10-29 1450 C5A           59  35     KW3A          59  05     0
QSO: 28568 PH 2011-10-29 1450 C5A           59  35     KI0F          59  04     0
QSO: 28568 PH 2011-10-29 1450 C5A           59  35     W0AA          59  04     0
QSO: 28568 PH 2011-10-29 1450 C5A           59  35     K4WB          59  05     0
QSO: 21428 PH 2011-10-29 1450 C5A           59  35     G7CQW         59  14     0
QSO: 28568 PH 2011-10-29 1451 C5A           59  35     N0SFF         59  04     0
QSO: 21428 PH 2011-10-29 1451 C5A           59  35     9A3ST         59  15     0
QSO: 28568 PH 2011-10-29 1451 C5A           59  35     W9UD          59  04     0
QSO: 28568 PH 2011-10-29 1451 C5A           59  35     NA9J          59  04     0
QSO: 28568 PH 2011-10-29 1451 C5A           59  35     ND3R          59  05     0
QSO: 21428 PH 2011-10-29 1451 C5A           59  35     EA7KB         59  14     0
QSO: 28568 PH 2011-10-29 1451 C5A           59  35     NX1T          59  05     0
QSO: 28568 PH 2011-10-29 1451 C5A           59  35     W4GEH         59  05     0
QSO: 28568 PH 2011-10-29 1451 C5A           59  35     VA2OP         59  05     0
QSO: 21428 PH 2011-10-29 1451 C5A           59  35     OM5DP         59  15     0
QSO: 21428 PH 2011-10-29 1452 C5A           59  35     DL2YMR        59  14     0
QSO: 28568 PH 2011-10-29 1452 C5A           59  35     N3CZJ         59  05     0
QSO: 21428 PH 2011-10-29 1452 C5A           59  35     NB3C          59  05     0
QSO: 28568 PH 2011-10-29 1452 C5A           59  35     K0AP          59  04     0
QSO: 28568 PH 2011-10-29 1452 C5A           59  35     W6XR          59  05     0
QSO: 28568 PH 2011-10-29 1452 C5A           59  35     ES1IP         59  15     0
QSO: 28568 PH 2011-10-29 1452 C5A           59  35     IT9AXQ        59  15     0
QSO: 21428 PH 2011-10-29 1453 C5A           59  35     B7P           59  24     0
QSO: 21428 PH 2011-10-29 1453 C5A           59  35     W3LPL         59  05     0
QSO: 28568 PH 2011-10-29 1453 C5A           59  35     US5EOI        59  16     0
QSO: 28568 PH 2011-10-29 1453 C5A           59  35     SP1RKR        59  15     0
QSO: 21428 PH 2011-10-29 1453 C5A           59  35     N1BMX         59  05     0
QSO: 28568 PH 2011-10-29 1453 C5A           59  35     OK2SAR        59  15     0
QSO: 28568 PH 2011-10-29 1453 C5A           59  35     K7CS          59  05     0
QSO: 28568 PH 2011-10-29 1453 C5A           59  35     VE3RZ         59  04     0
QSO: 21428 PH 2011-10-29 1454 C5A           59  35     LZ1ZV         59  20     0
QSO: 28568 PH 2011-10-29 1454 C5A           59  35     W1AIR         59  05     0
QSO: 14219 PH 2011-10-29 1454 C5A           59  35     IK2YJF        59  15     0
QSO: 28568 PH 2011-10-29 1454 C5A           59  35     DL5ST         59  14     0
QSO: 21428 PH 2011-10-29 1454 C5A           59  35     DL5DTG        59  14     0
QSO: 28568 PH 2011-10-29 1454 C5A           59  35     HB9FBM        59  14     0
QSO: 21428 PH 2011-10-29 1454 C5A           59  35     DK5DQ         59  14     0
QSO: 28568 PH 2011-10-29 1454 C5A           59  35     HA3IW         59  15     0
QSO: 21428 PH 2011-10-29 1454 C5A           59  35     OE6MMF        59  15     0
QSO: 28568 PH 2011-10-29 1454 C5A           59  35     PD0ARI        59  14     0
QSO: 28568 PH 2011-10-29 1454 C5A           59  35     OH2TL         59  15     0
QSO: 28568 PH 2011-10-29 1455 C5A           59  35     S59DGO        59  15     0
QSO: 28568 PH 2011-10-29 1455 C5A           59  35     ND0C          59  04     0
QSO: 28568 PH 2011-10-29 1455 C5A           59  35     DC7CCC        59  14     0
QSO: 28568 PH 2011-10-29 1455 C5A           59  35     WA8MCD        59  04     0
QSO: 28568 PH 2011-10-29 1455 C5A           59  35     KA8Q          59  05     0
QSO: 28568 PH 2011-10-29 1455 C5A           59  35     NX7TT         59  03     0
QSO: 28568 PH 2011-10-29 1455 C5A           59  35     G4IJD         59  14     0
QSO: 28568 PH 2011-10-29 1455 C5A           59  35     NY3C          59  05     0
QSO: 28568 PH 2011-10-29 1456 C5A           59  35     UW5ECQ        59  16     0
QSO: 21428 PH 2011-10-29 1456 C5A           59  35     EA1JO         59  14     0
QSO: 28568 PH 2011-10-29 1456 C5A           59  35     IN3ADW        59  15     0
QSO: 28568 PH 2011-10-29 1456 C5A           59  35     DO7ES         59  14     0
QSO: 21428 PH 2011-10-29 1456 C5A           59  35     DL6MHG        59  14     0
QSO: 28568 PH 2011-10-29 1456 C5A           59  35     WD8EOL        59  04     0
QSO: 28568 PH 2011-10-29 1457 C5A           59  35     K9JE          59  04     0
QSO: 28568 PH 2011-10-29 1457 C5A           59  35     M4F           59  14     0
QSO: 28568 PH 2011-10-29 1457 C5A           59  35     S57XX         59  15     0
QSO: 21428 PH 2011-10-29 1457 C5A           59  35     VU2SFN        59  22     0
QSO: 28568 PH 2011-10-29 1457 C5A           59  35     LZ1JY         59  20     0
QSO: 28568 PH 2011-10-29 1457 C5A           59  35     NF1O          59  05     0
QSO: 28568 PH 2011-10-29 1457 C5A           59  35     W9AAZ         59  05     0
QSO: 28568 PH 2011-10-29 1458 C5A           59  35     DC4A          59  14     0
QSO: 28568 PH 2011-10-29 1458 C5A           59  35     SC3DX         59  14     0
QSO: 28568 PH 2011-10-29 1458 C5A           59  35     NE1F          59  05     0
QSO: 21428 PH 2011-10-29 1458 C5A           59  35     WA4GIF        59  05     0
QSO: 28568 PH 2011-10-29 1458 C5A           59  35     US5VAC        59  16     0
QSO: 28568 PH 2011-10-29 1458 C5A           59  35     SK3PY         59  14     0
QSO: 28568 PH 2011-10-29 1459 C5A           59  35     GU4YOX        59  14     0
QSO: 28568 PH 2011-10-29 1459 C5A           59  35     K4NYS         59  05     0
QSO: 28568 PH 2011-10-29 1459 C5A           59  35     KC2WGP        59  05     0
QSO: 21428 PH 2011-10-29 1459 C5A           59  35     F1URL         59  14     0
QSO: 28568 PH 2011-10-29 1459 C5A           59  35     EA8OM         59  33     0
QSO: 21428 PH 2011-10-29 1459 C5A           59  35     R7MM          59  16     0
QSO: 28568 PH 2011-10-29 1459 C5A           59  35     K3JPW         59  05     0
QSO: 28568 PH 2011-10-29 1459 C5A           59  35     VE1ZA         59  05     0
QSO: 28568 PH 2011-10-29 1500 C5A           59  35     SP6BAA        59  15     0
QSO: 28568 PH 2011-10-29 1500 C5A           59  35     EA3CS         59  14     0
QSO: 28568 PH 2011-10-29 1500 C5A           59  35     IW8AWR        59  15     0
QSO: 28568 PH 2011-10-29 1500 C5A           59  35     SP7LIE        59  15     0
QSO: 28568 PH 2011-10-29 1501 C5A           59  35     IU9A          59  15     0
QSO: 28568 PH 2011-10-29 1501 C5A           59  35     4Z5FL/M       59  20     0
QSO: 28568 PH 2011-10-29 1501 C5A           59  35     EA7HG         59  14     0
QSO: 28568 PH 2011-10-29 1501 C5A           59  35     OK2BTC        59  15     0
QSO: 14219 PH 2011-10-29 1501 C5A           59  35     EB1EVX        59  14     0
QSO: 28568 PH 2011-10-29 1501 C5A           59  35     KB0EO         59  04     0
QSO: 28568 PH 2011-10-29 1501 C5A           59  35     VE1JS         59  05     0
QSO: 28568 PH 2011-10-29 1502 C5A           59  35     K1WJL         59  05     0
QSO: 28568 PH 2011-10-29 1502 C5A           59  35     VE6BI         59  04     0
QSO: 28568 PH 2011-10-29 1502 C5A           59  35     LA2IJ         59  14     0
QSO: 21428 PH 2011-10-29 1502 C5A           59  35     GW4EVX        59  14     0
QSO: 28568 PH 2011-10-29 1502 C5A           59  35     IZ1CCF        59  15     0
QSO: 28568 PH 2011-10-29 1502 C5A           59  35     IK0GHB        59  15     0
QSO: 28568 PH 2011-10-29 1502 C5A           59  35     IV3YIB        59  15     0
QSO: 28568 PH 2011-10-29 1503 C5A           59  35     IZ2CEE        59  15     0
QSO: 28568 PH 2011-10-29 1503 C5A           59  35     OK8YD         59  15     0
QSO: 28568 PH 2011-10-29 1503 C5A           59  35     A65BU         59  21     0
QSO: 21428 PH 2011-10-29 1503 C5A           59  35     DL6CWL        59  14     0
QSO: 21428 PH 2011-10-29 1503 C5A           59  35     OM5WW         59  15     0
QSO: 28568 PH 2011-10-29 1503 C5A           59  35     F8DEG         59  14     0
QSO: 28568 PH 2011-10-29 1503 C5A           59  35     K8LO          59  04     0
QSO: 28568 PH 2011-10-29 1504 C5A           59  35     K4APG         59  04     0
QSO: 28568 PH 2011-10-29 1504 C5A           59  35     K0MFI         59  04     0
QSO: 28568 PH 2011-10-29 1504 C5A           59  35     I0UZF         59  15     0
QSO: 28568 PH 2011-10-29 1504 C5A           59  35     LA1VNA        59  14     0
QSO: 28568 PH 2011-10-29 1504 C5A           59  35     OK2EA         59  15     0
QSO: 14219 PH 2011-10-29 1504 C5A           59  35     EA7HAB        59  14     0
QSO: 28568 PH 2011-10-29 1504 C5A           59  35     N4VA          59  05     0
QSO: 21428 PH 2011-10-29 1505 C5A           59  35     F6GCI         59  14     0
QSO: 28568 PH 2011-10-29 1505 C5A           59  35     5Z4EE         59  37     0
QSO: 28568 PH 2011-10-29 1505 C5A           59  35     IK4NLA        59  15     0
QSO: 28568 PH 2011-10-29 1505 C5A           59  35     W1CCE         59  05     0
QSO: 28568 PH 2011-10-29 1505 C5A           59  35     M4U           59  14     0
QSO: 21428 PH 2011-10-29 1506 C5A           59  35     G0RAH         59  14     0
QSO: 28568 PH 2011-10-29 1505 C5A           59  35     LZ2VR         59  20     0
QSO: 28568 PH 2011-10-29 1506 C5A           59  35     OD5PY         59  20     0
QSO: 28568 PH 2011-10-29 1506 C5A           59  35     9A8M          59  15     0
QSO: 28568 PH 2011-10-29 1506 C5A           59  35     W0RX          59  04     0
QSO: 28568 PH 2011-10-29 1506 C5A           59  35     W0VX          59  04     0
QSO: 28568 PH 2011-10-29 1506 C5A           59  35     LA7GNA        59  14     0
QSO: 28568 PH 2011-10-29 1507 C5A           59  35     K3KO          59  05     0
QSO: 21428 PH 2011-10-29 1507 C5A           59  35     M0CLH         59  14     0
QSO: 28568 PH 2011-10-29 1507 C5A           59  35     IZ8FBU        59  15     0
QSO: 28568 PH 2011-10-29 1507 C5A           59  35     DD5M          59  14     0
QSO: 28568 PH 2011-10-29 1507 C5A           59  35     W2SMS         59  05     0
QSO: 28568 PH 2011-10-29 1507 C5A           59  35     W2LE          59  05     0
QSO: 28568 PH 2011-10-29 1507 C5A           59  35     KQ0J          59  04     0
QSO: 28568 PH 2011-10-29 1507 C5A           59  35     OH3BU         59  15     0
QSO: 28568 PH 2011-10-29 1508 C5A           59  35     EW1IP         59  16     0
QSO: 21428 PH 2011-10-29 1508 C5A           59  35     EY7AD         59  17     0
QSO: 28568 PH 2011-10-29 1508 C5A           59  35     SV1EIA        59  20     0
QSO: 21428 PH 2011-10-29 1508 C5A           59  35     UY8IO         59  16     0
QSO: 28568 PH 2011-10-29 1508 C5A           59  35     IW8BSR        59  15     0
QSO: 28568 PH 2011-10-29 1509 C5A           59  35     OH2BGR        59  15     0
QSO: 21428 PH 2011-10-29 1509 C5A           59  35     UR4IXM        59  16     0
QSO: 28568 PH 2011-10-29 1509 C5A           59  35     F5CFO         59  14     0
QSO: 21428 PH 2011-10-29 1509 C5A           59  35     VE3NNG        59  04     0
QSO: 28568 PH 2011-10-29 1509 C5A           59  35     EA5AER        59  14     0
QSO: 28568 PH 2011-10-29 1509 C5A           59  35     IK3OYY        59  15     0
QSO: 21428 PH 2011-10-29 1510 C5A           59  35     UT7E          59  16     0
QSO: 28568 PH 2011-10-29 1510 C5A           59  35     Z39Z          59  15     0
QSO: 28568 PH 2011-10-29 1510 C5A           59  35     HB9EE         59  14     0
QSO: 28568 PH 2011-10-29 1510 C5A           59  35     K2KNB         59  05     0
QSO: 28568 PH 2011-10-29 1510 C5A           59  35     N5MOA         59  04     0
QSO: 28568 PH 2011-10-29 1511 C5A           59  35     G4PIQ         59  14     0
QSO: 21428 PH 2011-10-29 1511 C5A           59  35     UT4IXZ        59  16     0
QSO: 28568 PH 2011-10-29 1511 C5A           59  35     SV4NYZ        59  20     0
QSO: 28568 PH 2011-10-29 1511 C5A           59  35     DK1KC         59  14     0
QSO: 28568 PH 2011-10-29 1511 C5A           59  35     KA2KON        59  05     0
QSO: 28568 PH 2011-10-29 1511 C5A           59  35     F5RDK         59  14     0
QSO: 21428 PH 2011-10-29 1512 C5A           59  35     UX1MH         59  16     0
QSO: 28568 PH 2011-10-29 1512 C5A           59  35     SV1CFT        59  20     0
QSO: 28568 PH 2011-10-29 1512 C5A           59  35     LO7H          59  13     0
QSO: 28568 PH 2011-10-29 1512 C5A           59  35     N0LRI         59  04     0
QSO: 21428 PH 2011-10-29 1512 C5A           59  35     N9TGR         59  04     0
QSO: 28568 PH 2011-10-29 1512 C5A           59  35     W1KM          59  05     0
QSO: 28568 PH 2011-10-29 1512 C5A           59  35     N0AV          59  04     0
QSO: 28568 PH 2011-10-29 1513 C5A           59  35     DL7AT         59  14     0
QSO: 21428 PH 2011-10-29 1513 C5A           59  35     F5HX          59  14     0
QSO: 28568 PH 2011-10-29 1513 C5A           59  35     VC2Z          59  05     0
QSO: 28568 PH 2011-10-29 1513 C5A           59  35     K6AW          59  03     0
QSO: 28568 PH 2011-10-29 1513 C5A           59  35     N2RO          59  05     0
QSO: 21428 PH 2011-10-29 1513 C5A           59  35     OE9R          59  15     0
QSO: 28568 PH 2011-10-29 1513 C5A           59  35     N6GRJ         59  03     0
QSO: 28568 PH 2011-10-29 1514 C5A           59  35     PI4TIL        59  14     0
QSO: 28568 PH 2011-10-29 1514 C5A           59  35     HZ1PL         59  21     0
QSO: 28568 PH 2011-10-29 1514 C5A           59  35     SV2GJV        59  20     0
QSO: 21428 PH 2011-10-29 1514 C5A           59  35     EY8MM         59  17     0
QSO: 28568 PH 2011-10-29 1515 C5A           59  35     EA4KT         59  14     0
QSO: 28568 PH 2011-10-29 1515 C5A           59  35     IZ2GOT        59  15     0
QSO: 28568 PH 2011-10-29 1515 C5A           59  35     DM7MRE        59  14     0
QSO: 28568 PH 2011-10-29 1515 C5A           59  35     YU1B          59  15     0
QSO: 21428 PH 2011-10-29 1515 C5A           59  35     YO4US         59  20     0
QSO: 28568 PH 2011-10-29 1515 C5A           59  35     OK2SSD        59  15     0
QSO: 28568 PH 2011-10-29 1515 C5A           59  35     K3LU          59  05     0
QSO: 28568 PH 2011-10-29 1515 C5A           59  35     W0KIT         59  04     0
QSO: 14219 PH 2011-10-29 1516 C5A           59  35     EA4CT         59  14     0
QSO: 28568 PH 2011-10-29 1516 C5A           59  35     N4DXI         59  05     0
QSO: 28568 PH 2011-10-29 1516 C5A           59  35     N4VV          59  04     0
QSO: 28568 PH 2011-10-29 1516 C5A           59  35     DL3AG         59  14     0
QSO: 28568 PH 2011-10-29 1516 C5A           59  35     N1IX          59  05     0
QSO: 21428 PH 2011-10-29 1517 C5A           59  35     EY8AR         59  17     0
QSO: 28568 PH 2011-10-29 1517 C5A           59  35     OK2BYW        59  15     0
QSO: 28568 PH 2011-10-29 1517 C5A           59  35     IT9YMM        59  15     0
QSO: 14219 PH 2011-10-29 1517 C5A           59  35     EW4AA         59  16     0
QSO: 28568 PH 2011-10-29 1517 C5A           59  35     G3PIA         59  14     0
QSO: 28568 PH 2011-10-29 1517 C5A           59  35     F4FRF         59  14     0
QSO: 14219 PH 2011-10-29 1518 C5A           59  35     UN7EY/7       59  17     0
QSO: 28568 PH 2011-10-29 1518 C5A           59  35     F6CFT         59  14     0
QSO: 28568 PH 2011-10-29 1518 C5A           59  35     LZ2STO        59  20     0
QSO: 28568 PH 2011-10-29 1518 C5A           59  35     W4EE          59  05     0
QSO: 28568 PH 2011-10-29 1518 C5A           59  35     K4EU          59  05     0
QSO: 28568 PH 2011-10-29 1518 C5A           59  35     KE5FXE        59  04     0
QSO: 28568 PH 2011-10-29 1519 C5A           59  35     WA2VJA        59  05     0
QSO: 28568 PH 2011-10-29 1519 C5A           59  35     K7QYY         59  03     0
QSO: 28568 PH 2011-10-29 1519 C5A           59  35     K8AZ          59  04     0
QSO: 28568 PH 2011-10-29 1519 C5A           59  35     W4AKO         59  05     0
QSO: 28568 PH 2011-10-29 1519 C5A           59  35     W0VDX         59  04     0
QSO: 14219 PH 2011-10-29 1519 C5A           59  35     RK3BA         59  16     0
QSO: 28568 PH 2011-10-29 1519 C5A           59  35     K9RX          59  03     0
QSO: 28568 PH 2011-10-29 1519 C5A           59  35     N2SR          59  05     0
QSO: 28568 PH 2011-10-29 1520 C5A           59  35     AC4CA         59  04     0
QSO: 28568 PH 2011-10-29 1520 C5A           59  35     W3OU          59  05     0
QSO: 28568 PH 2011-10-29 1520 C5A           59  35     KE1V          59  05     0
QSO: 28568 PH 2011-10-29 1520 C5A           59  35     WA5NTI/4      59  04     0
QSO: 14219 PH 2011-10-29 1520 C5A           59  35     I0WDX         59  15     0
QSO: 14219 PH 2011-10-29 1520 C5A           59  35     A65BP         59  21     0
QSO: 28568 PH 2011-10-29 1520 C5A           59  35     W6BSY         59  03     0
QSO: 14219 PH 2011-10-29 1521 C5A           59  35     UT7L          59  16     0
QSO: 21361 PH 2011-10-29 1521 C5A           59  35     VE2HIT        59  05     0
QSO: 28568 PH 2011-10-29 1521 C5A           59  35     W5HTG         59  04     0
QSO: 14219 PH 2011-10-29 1521 C5A           59  35     RM8W          59  16     0
QSO: 14219 PH 2011-10-29 1521 C5A           59  35     RU5A          59  16     0
QSO: 28568 PH 2011-10-29 1521 C5A           59  35     N2OZ          59  05     0
QSO: 14219 PH 2011-10-29 1521 C5A           59  35     9A6B          59  15     0
QSO: 28568 PH 2011-10-29 1521 C5A           59  35     WS4WW         59  05     0
QSO: 14219 PH 2011-10-29 1521 C5A           59  35     RU3DM         59  16     0
QSO: 21361 PH 2011-10-29 1521 C5A           59  35     DH6ICE        59  14     0
QSO: 28568 PH 2011-10-29 1521 C5A           59  35     W2PJ          59  05     0
QSO: 14219 PH 2011-10-29 1521 C5A           59  35     R3NA          59  16     0
QSO: 14219 PH 2011-10-29 1521 C5A           59  35     IZ8FFA        59  15     0
QSO: 28568 PH 2011-10-29 1522 C5A           59  35     KD9ST         59  04     0
QSO: 14219 PH 2011-10-29 1522 C5A           59  35     RW0A          59  18     0
QSO: 28568 PH 2011-10-29 1522 C5A           59  35     W6YA          59  03     0
QSO: 28568 PH 2011-10-29 1522 C5A           59  35     W2YU          59  05     0
QSO: 14219 PH 2011-10-29 1522 C5A           59  35     OK1DLA        59  15     0
QSO: 28568 PH 2011-10-29 1522 C5A           59  35     K4TEC         59  05     0
QSO: 28568 PH 2011-10-29 1522 C5A           59  35     VE1ZJ         59  05     0
QSO: 21361 PH 2011-10-29 1522 C5A           59  35     G0XXM         59  14     0
QSO: 28568 PH 2011-10-29 1522 C5A           59  35     KD5JWC/M      59  04     0
QSO: 21361 PH 2011-10-29 1523 C5A           59  35     Z31A          59  15     0
QSO: 28568 PH 2011-10-29 1523 C5A           59  35     W4SLT         59  05     0
QSO: 14219 PH 2011-10-29 1523 C5A           59  35     F6GDG         59  14     0
QSO: 14219 PH 2011-10-29 1523 C5A           59  35     RA9AU         59  17     0
QSO: 28568 PH 2011-10-29 1523 C5A           59  35     N3US          59  04     0
QSO: 14219 PH 2011-10-29 1523 C5A           59  35     RU3GB         59  16     0
QSO: 28568 PH 2011-10-29 1523 C5A           59  35     KC2SKF        59  05     0
QSO: 28568 PH 2011-10-29 1523 C5A           59  35     AG6CV         59  03     0
QSO: 28568 PH 2011-10-29 1524 C5A           59  35     N4EDT         59  04     0
QSO: 14219 PH 2011-10-29 1524 C5A           59  35     RU3GF         59  16     0
QSO: 28568 PH 2011-10-29 1524 C5A           59  35     W2JU          59  05     0
QSO: 21361 PH 2011-10-29 1524 C5A           59  35     Z35W          59  15     0
QSO: 28568 PH 2011-10-29 1524 C5A           59  35     W3AZD         59  05     0
QSO: 14219 PH 2011-10-29 1524 C5A           59  35     PA1PE         59  14     0
QSO: 28568 PH 2011-10-29 1524 C5A           59  35     SP5UAF        59  15     0
QSO: 28568 PH 2011-10-29 1524 C5A           59  35     IZ8MXB        59  15     0
QSO: 14219 PH 2011-10-29 1524 C5A           59  35     LN3Z          59  14     0
QSO: 14219 PH 2011-10-29 1524 C5A           59  35     IR3Z          59  15     0
QSO: 28568 PH 2011-10-29 1524 C5A           59  35     DM2FB         59  14     0
QSO: 28568 PH 2011-10-29 1525 C5A           59  35     K5UA          59  04     0
QSO: 21361 PH 2011-10-29 1525 C5A           59  35     CT1FOQ        59  14     0
QSO: 14219 PH 2011-10-29 1525 C5A           59  35     HB9EXU        57  14     0
QSO: 28568 PH 2011-10-29 1525 C5A           59  35     KG5VK         59  04     0
QSO: 28568 PH 2011-10-29 1525 C5A           59  35     K1LT          59  04     0
QSO: 21361 PH 2011-10-29 1525 C5A           59  35     RK9AWT        59  17     0
QSO: 28568 PH 2011-10-29 1525 C5A           59  35     NJ1H          59  05     0
QSO: 21361 PH 2011-10-29 1525 C5A           59  35     DJ6OZ         59  14     0
QSO: 28568 PH 2011-10-29 1525 C5A           59  35     RA1AW         59  16     0
QSO: 14219 PH 2011-10-29 1525 C5A           59  35     LZ5R          59  20     0
QSO: 28568 PH 2011-10-29 1525 C5A           59  35     9A0W          59  15     0
QSO: 14219 PH 2011-10-29 1525 C5A           59  35     R9DA          59  17     0
QSO: 28568 PH 2011-10-29 1525 C5A           59  35     IK2UCK        59  15     0
QSO: 28568 PH 2011-10-29 1526 C5A           59  35     SP3IC         59  15     0
QSO: 21361 PH 2011-10-29 1526 C5A           59  35     G3NPZ         59  14     0
QSO: 14219 PH 2011-10-29 1526 C5A           59  35     RU4SO         59  16     0
QSO: 28568 PH 2011-10-29 1526 C5A           59  35     OK2SA         59  15     0
QSO: 14219 PH 2011-10-29 1526 C5A           59  35     OK1BJH        59  15     0
QSO: 28568 PH 2011-10-29 1526 C5A           59  35     N6TR          59  03     0
QSO: 14219 PH 2011-10-29 1526 C5A           59  35     SP9OYB        59  15     0
QSO: 28568 PH 2011-10-29 1526 C5A           59  35     DK1BX         59  14     0
QSO: 14219 PH 2011-10-29 1526 C5A           59  35     PE1MMZ        59  14     0
QSO: 14219 PH 2011-10-29 1527 C5A           59  35     UN6LN         59  17     0
QSO: 28568 PH 2011-10-29 1526 C5A           59  35     LB3HC         59  14     0
QSO: 28568 PH 2011-10-29 1527 C5A           59  35     G3B           59  14     0
QSO: 28568 PH 2011-10-29 1527 C5A           59  35     KB4CP         59  05     0
QSO: 28568 PH 2011-10-29 1527 C5A           59  35     KC0JFY        59  04     0
QSO: 14219 PH 2011-10-29 1527 C5A           59  35     UW0L          59  16     0
QSO: 28568 PH 2011-10-29 1527 C5A           59  35     KA5KPE        59  04     0
QSO: 14219 PH 2011-10-29 1527 C5A           59  35     EA5HVH        59  14     0
QSO: 28568 PH 2011-10-29 1527 C5A           59  35     W2EL          59  05     0
QSO: 28568 PH 2011-10-29 1527 C5A           59  35     SP8HPW        59  15     0
QSO: 14219 PH 2011-10-29 1528 C5A           59  35     G6PZ          59  14     0
QSO: 28568 PH 2011-10-29 1528 C5A           59  35     N7EO          59  05     0
QSO: 28568 PH 2011-10-29 1528 C5A           59  35     AD5XD         59  04     0
QSO: 14219 PH 2011-10-29 1528 C5A           59  35     SN8R          59  15     0
QSO: 14219 PH 2011-10-29 1528 C5A           59  35     9A8M          59  15     0
QSO: 28568 PH 2011-10-29 1528 C5A           59  35     G3HTA         59  14     0
QSO: 14219 PH 2011-10-29 1528 C5A           59  35     RF9C          59  17     0
QSO: 14219 PH 2011-10-29 1528 C5A           59  35     DL9AKA        59  14     0
QSO: 28568 PH 2011-10-29 1528 C5A           59  35     YO5FMT        59  20     0
QSO: 21361 PH 2011-10-29 1528 C5A           59  35     R7NP          59  16     0
QSO: 14219 PH 2011-10-29 1529 C5A           59  35     RG9A          59  17     0
QSO: 28568 PH 2011-10-29 1529 C5A           59  35     DF8HS         59  14     0
QSO: 14219 PH 2011-10-29 1529 C5A           59  35     S59ZB         59  15     0
QSO: 28568 PH 2011-10-29 1529 C5A           59  35     N7AT          59  03     0
QSO: 28568 PH 2011-10-29 1529 C5A           59  35     PA3DOB        59  14     0
QSO: 28568 PH 2011-10-29 1529 C5A           59  35     OZ2CA         59  14     0
QSO: 28568 PH 2011-10-29 1529 C5A           59  35     SV8PKI        59  20     0
QSO: 28568 PH 2011-10-29 1529 C5A           59  35     7Z1SJ         59  21     0
QSO: 28568 PH 2011-10-29 1530 C5A           59  35     N8IRC         59  04     0
QSO: 14219 PH 2011-10-29 1530 C5A           59  35     RK9CYA        59  17     0
QSO: 21361 PH 2011-10-29 1530 C5A           59  35     RX6AM         59  16     0
