START-OF-LOG: 2.0
REF-SECTION: FM
CALLSIGN: FM5WD
CATEGORY: SINGLE-OP ALL HIGH
CLAIMED-SCORE:  806820
CONTEST: REF-CW
CREATED-BY: WINREF-HF V7.2.0
NAME: PRUDENT LUCIEN
OFFTIME: 2011-01-30 1201 2011-01-30 1800
OFFTIME: 2011-01-29 0802 2011-01-29 1323
OFFTIME: 2011-01-30 0621 2011-01-30 1105
RIG: KENWOOD TS 940S
RIG: KENWOOD TS 940S
RIG: KLM KT36 XA - 3 ÉLÉMENTS 40M - LÉVY POUR LE 80M
RIG: 1000
SOAPBOX: PROPAG SUR LES BANDES BASSES MAIS BEAUCOUP DE STATIQUES!
QSO: 3500  CW 2011-01-30 0005 FM5WD         599 FM     F6KSV         599 29   
QSO: 3500  CW 2011-01-30 0006 FM5WD         599 FM     W9AV          599 012  
QSO: 3500  CW 2011-01-30 0008 FM5WD         599 FM     SP4JAE        599 045  
QSO: 3500  CW 2011-01-30 0008 FM5WD         599 FM     UR7GO         599 252  
QSO: 3500  CW 2011-01-30 0009 FM5WD         599 FM     F5KEQ         599 44   
QSO: 3500  CW 2011-01-30 0010 FM5WD         599 FM     F5TFU         599 50   
QSO: 3500  CW 2011-01-30 0011 FM5WD         599 FM     HA6VA         599 077  
QSO: 3500  CW 2011-01-30 0012 FM5WD         599 FM     F5KDK/        599 83   
QSO: 3500  CW 2011-01-30 0013 FM5WD         599 FM     OM3MY         599 001  
QSO: 3500  CW 2011-01-30 0014 FM5WD         599 FM     F5LLN         599 59   
QSO: 3500  CW 2011-01-30 0014 FM5WD         599 FM     PA3EEG        599 100  
QSO: 3500  CW 2011-01-30 0015 FM5WD         599 FM     EB5CS         599 028  
QSO: 3500  CW 2011-01-30 0018 FM5WD         599 FM     SM6FKF        599 161  
QSO: 3500  CW 2011-01-30 0018 FM5WD         599 FM     AK9NA         599 004  
QSO: 3500  CW 2011-01-30 0019 FM5WD         599 FM     RA6EE         599 004  
QSO: 3500  CW 2011-01-30 0020 FM5WD         599 FM     UX5TQ         599 001  
QSO: 3500  CW 2011-01-30 0022 FM5WD         599 FM     LA0FA         599 140  
QSO: 3500  CW 2011-01-30 0023 FM5WD         599 FM     SP2B          599 006  
QSO: 3500  CW 2011-01-30 0034 FM5WD         599 FM     9A2OU         599 001  
QSO: 3500  CW 2011-01-30 0035 FM5WD         599 FM     US5XD         599 001  
QSO: 3500  CW 2011-01-30 0038 FM5WD         599 FM     UA4NBA        599 010  
QSO: 3500  CW 2011-01-30 0040 FM5WD         599 FM     NN0F          599 001  
QSO: 3500  CW 2011-01-30 0042 FM5WD         599 FM     W4CSW         599 001  
QSO: 3500  CW 2011-01-30 0042 FM5WD         599 FM     OK2BUZ        599 001  
QSO: 3500  CW 2011-01-30 0043 FM5WD         599 FM     US0QG         599 009  
QSO: 3500  CW 2011-01-30 0046 FM5WD         599 FM     HA5KQ         599 109  
QSO: 3500  CW 2011-01-30 0046 FM5WD         599 FM     N6CL          599 001  
QSO: 3500  CW 2011-01-30 0047 FM5WD         599 FM     VE9OX         599 001  
QSO: 3500  CW 2011-01-30 0047 FM5WD         599 FM     K8BZ          599 001  
QSO: 3500  CW 2011-01-30 0048 FM5WD         599 FM     N8II          599 011  
QSO: 3500  CW 2011-01-30 0049 FM5WD         599 FM     N9EP          599 001  
QSO: 3500  CW 2011-01-30 0050 FM5WD         599 FM     N9LTV         599 001  
QSO: 3500  CW 2011-01-30 0051 FM5WD         599 FM     W6CL          599 001  
QSO: 3500  CW 2011-01-30 0051 FM5WD         599 FM     RA1QY         599 001  
QSO: 3500  CW 2011-01-30 0052 FM5WD         599 FM     OM8AA         599 038  
QSO: 3500  CW 2011-01-30 0054 FM5WD         599 FM     EA2BNU        599 120  
QSO: 3500  CW 2011-01-30 0055 FM5WD         599 FM     DJ9UN         599 011  
QSO: 3500  CW 2011-01-30 0057 FM5WD         599 FM     OK2BCW        599 001  
QSO: 7000  CW 2011-01-30 0145 FM5WD         599 FM     F5KMB         599 60   
QSO: 7000  CW 2011-01-30 0148 FM5WD         599 FM     WA7SCH        599 001  
QSO: 7000  CW 2011-01-30 0148 FM5WD         599 FM     AF6N          599 001  
QSO: 7000  CW 2011-01-30 0149 FM5WD         599 FM     PY3OG         599 005  
QSO: 7000  CW 2011-01-30 0150 FM5WD         599 FM     LZ1HW/2       599 001  
QSO: 7000  CW 2011-01-30 0150 FM5WD         599 FM     W4CI          599 001  
QSO: 7000  CW 2011-01-30 0152 FM5WD         599 FM     VU2PHD        599 001  
QSO: 7000  CW 2011-01-30 0153 FM5WD         599 FM     DJ0TP         599 009  
QSO: 7000  CW 2011-01-30 0153 FM5WD         599 FM     AD6T          599 001  
QSO: 7000  CW 2011-01-30 0156 FM5WD         599 FM     F6KRK         599 78   
QSO: 7000  CW 2011-01-30 0157 FM5WD         599 FM     F6KPQ/P       599 56   
QSO: 7000  CW 2011-01-30 0200 FM5WD         599 FM     W7NUW         599 010  
QSO: 7000  CW 2011-01-30 0201 FM5WD         599 FM     RU7A          599 145  
QSO: 7000  CW 2011-01-30 0202 FM5WD         599 FM     N6DKP         599 001  
QSO: 7000  CW 2011-01-30 0204 FM5WD         599 FM     UX2SB         599 033  
QSO: 7000  CW 2011-01-30 0205 FM5WD         599 FM     K7HV          599 001  
QSO: 7000  CW 2011-01-30 0205 FM5WD         599 FM     K0GPF         599 001  
QSO: 7000  CW 2011-01-30 0206 FM5WD         599 FM     N3XL          599 026  
QSO: 7000  CW 2011-01-30 0208 FM5WD         599 FM     N4EH          599 001  
QSO: 7000  CW 2011-01-30 0209 FM5WD         599 FM     KC0W/P        599 007  
QSO: 7000  CW 2011-01-30 0210 FM5WD         599 FM     XE1L          599 001  
QSO: 7000  CW 2011-01-30 0211 FM5WD         599 FM     F5KLE         599 30   
QSO: 7000  CW 2011-01-30 0212 FM5WD         599 FM     PY5NR         599 001  
QSO: 7000  CW 2011-01-30 0214 FM5WD         599 FM     W1EBM         599 001  
QSO: 7000  CW 2011-01-30 0215 FM5WD         599 FM     NP2X          599 004  
QSO: 7000  CW 2011-01-30 0356 FM5WD         599 FM     F6EZF         599 71   
QSO: 7000  CW 2011-01-30 0359 FM5WD         599 FM     FO5RH         599 FO   
QSO: 7000  CW 2011-01-30 0402 FM5WD         599 FM     UA2FL         599 244  
QSO: 7000  CW 2011-01-30 0402 FM5WD         599 FM     HA8GY         599 088  
QSO: 7000  CW 2011-01-30 0403 FM5WD         599 FM     N1RB          599 005  
QSO: 7000  CW 2011-01-30 0403 FM5WD         599 FM     W5ONX         599 001  
QSO: 7000  CW 2011-01-30 0405 FM5WD         599 FM     RV6LCI        599 075  
QSO: 7000  CW 2011-01-30 0406 FM5WD         599 FM     F8BUO         599 68   
QSO: 7000  CW 2011-01-30 0407 FM5WD         599 FM     F6CNM         599 29   
QSO: 7000  CW 2011-01-30 0408 FM5WD         599 FM     N6ZI          599 005  
QSO: 7000  CW 2011-01-30 0409 FM5WD         599 FM     9A3GI         599 278  
QSO: 7000  CW 2011-01-30 0412 FM5WD         599 FM     YO9DL         599 001  
QSO: 7000  CW 2011-01-30 0412 FM5WD         599 FM     RW6MBC        599 062  
QSO: 7000  CW 2011-01-30 0413 FM5WD         599 FM     HA8DD         599 001  
QSO: 7000  CW 2011-01-30 0414 FM5WD         599 FM     R9NX          599 119  
QSO: 7000  CW 2011-01-30 0416 FM5WD         599 FM     NV4G          599 004  
QSO: 7000  CW 2011-01-30 0417 FM5WD         599 FM     9A2JK         599 001  
QSO: 7000  CW 2011-01-30 0417 FM5WD         599 FM     PA3EVY        599 071  
QSO: 7000  CW 2011-01-30 0418 FM5WD         599 FM     G4ALH         599 001  
QSO: 7000  CW 2011-01-30 0418 FM5WD         599 FM     RV3ZS         599 022  
QSO: 7000  CW 2011-01-30 0418 FM5WD         599 FM     FO8RZ         599 FO   
QSO: 7000  CW 2011-01-30 0420 FM5WD         599 FM     ZS4TX         599 001  
QSO: 7000  CW 2011-01-30 0421 FM5WD         599 FM     F6CEL         599 02   
QSO: 7000  CW 2011-01-30 0422 FM5WD         599 FM     K6URK         599 001  
QSO: 7000  CW 2011-01-30 0422 FM5WD         599 FM     ZS1AAX        599 001  
QSO: 7000  CW 2011-01-30 0435 FM5WD         599 FM     K6KW          599 005  
QSO: 7000  CW 2011-01-30 0436 FM5WD         599 FM     UA7G          599 141  
QSO: 7000  CW 2011-01-30 0439 FM5WD         599 FM     7X2ARA        599 210  
QSO: 7000  CW 2011-01-30 0440 FM5WD         599 FM     YO8OU         599 022  
QSO: 7000  CW 2011-01-30 0441 FM5WD         599 FM     KE7GYO        599 001  
QSO: 7000  CW 2011-01-30 0443 FM5WD         599 FM     IZ3KVD        599 001  
QSO: 7000  CW 2011-01-30 0443 FM5WD         599 FM     UR4IOR        599 001  
QSO: 7000  CW 2011-01-30 0444 FM5WD         599 FM     W0CCA         599 001  
QSO: 7000  CW 2011-01-30 0445 FM5WD         599 FM     F8EEQ         599 59   
QSO: 7000  CW 2011-01-30 0447 FM5WD         599 FM     F5KKD         599 93   
QSO: 7000  CW 2011-01-30 0449 FM5WD         599 FM     KO2HK         599 001  
QSO: 7000  CW 2011-01-30 0450 FM5WD         599 FM     N9RV          599 001  
QSO: 7000  CW 2011-01-30 0451 FM5WD         599 FM     OK2BRS        599 065  
QSO: 7000  CW 2011-01-30 0452 FM5WD         599 FM     F6FDR         599 84   
QSO: 7000  CW 2011-01-30 0452 FM5WD         599 FM     VE1DT         599 025  
QSO: 7000  CW 2011-01-30 0453 FM5WD         599 FM     UR5FS         599 001  
QSO: 7000  CW 2011-01-30 0454 FM5WD         599 FM     UY5ME         599 107  
QSO: 7000  CW 2011-01-30 0455 FM5WD         599 FM     RK6LP         599 026  
QSO: 7000  CW 2011-01-30 0456 FM5WD         599 FM     F5KIN         599 63   
QSO: 7000  CW 2011-01-30 0457 FM5WD         599 FM     K0PFX         599 001  
QSO: 7000  CW 2011-01-30 0458 FM5WD         599 FM     WA9S          599 001  
QSO: 7000  CW 2011-01-30 0458 FM5WD         599 FM     UX3MF         599 002  
QSO: 7000  CW 2011-01-30 0459 FM5WD         599 FM     K5XS          599 001  
QSO: 7000  CW 2011-01-30 0459 FM5WD         599 FM     UR3LPM        599 001  
QSO: 7000  CW 2011-01-30 0500 FM5WD         599 FM     AD0DX         599 001  
QSO: 7000  CW 2011-01-30 0501 FM5WD         599 FM     KH6P          599 001  
QSO: 7000  CW 2011-01-30 0502 FM5WD         599 FM     KC0INP        599 001  
QSO: 7000  CW 2011-01-30 0505 FM5WD         599 FM     F5UKL         599 64   
QSO: 7000  CW 2011-01-30 0506 FM5WD         599 FM     SP5AGU        599 001  
QSO: 7000  CW 2011-01-30 0507 FM5WD         599 FM     W1OL          599 001  
QSO: 7000  CW 2011-01-30 0509 FM5WD         599 FM     SP8CGU        599 120  
QSO: 3500  CW 2011-01-30 0512 FM5WD         599 FM     F5NKX         599 50   
QSO: 3500  CW 2011-01-30 0513 FM5WD         599 FM     SP9BNM        599 141  
QSO: 3500  CW 2011-01-30 0514 FM5WD         599 FM     F8DRE         599 28   
QSO: 3500  CW 2011-01-30 0515 FM5WD         599 FM     F6DEO         599 95   
QSO: 3500  CW 2011-01-30 0516 FM5WD         599 FM     F5PTI         599 16   
QSO: 3500  CW 2011-01-30 0517 FM5WD         599 FM     F8AEE         599 10   
QSO: 3500  CW 2011-01-30 0518 FM5WD         599 FM     F6KUP         599 55   
QSO: 3500  CW 2011-01-30 0522 FM5WD         599 FM     F6BUL/P       599 73   
QSO: 3500  CW 2011-01-30 0523 FM5WD         599 FM     F6CEL         599 02   
QSO: 3500  CW 2011-01-30 0524 FM5WD         599 FM     F6KLO         599 19   
QSO: 3500  CW 2011-01-30 0526 FM5WD         599 FM     F6KJX         599 41   
QSO: 3500  CW 2011-01-30 0532 FM5WD         599 FM     F5JYD         599 51   
QSO: 3500  CW 2011-01-30 0533 FM5WD         599 FM     F6FTI         599 80   
QSO: 3500  CW 2011-01-30 0536 FM5WD         599 FM     OK1XJ         599 001  
QSO: 3500  CW 2011-01-30 0536 FM5WD         599 FM     F5VV          599 01   
QSO: 3500  CW 2011-01-30 0537 FM5WD         599 FM     R2DW          599 001  
QSO: 3500  CW 2011-01-30 0538 FM5WD         599 FM     F6CNM         599 29   
QSO: 3500  CW 2011-01-30 0539 FM5WD         599 FM     TK5EP         599 2A   
QSO: 3500  CW 2011-01-30 0539 FM5WD         599 FM     K2MMW         599 002  
QSO: 3500  CW 2011-01-30 0542 FM5WD         599 FM     UV5QR         599 049  
QSO: 3500  CW 2011-01-30 0543 FM5WD         599 FM     ES3RF         599 086  
QSO: 3500  CW 2011-01-30 0544 FM5WD         599 FM     YL5M          599 283  
QSO: 3500  CW 2011-01-30 0544 FM5WD         599 FM     UR3LPM        599 002  
QSO: 3500  CW 2011-01-30 0545 FM5WD         599 FM     F6GVC         599 47   
QSO: 3500  CW 2011-01-30 0546 FM5WD         599 FM     HA8DD         599 014  
QSO: 3500  CW 2011-01-30 0547 FM5WD         599 FM     TM38I         599 38   
QSO: 3500  CW 2011-01-30 0547 FM5WD         599 FM     F5VJC         599 50   
QSO: 3500  CW 2011-01-30 0548 FM5WD         599 FM     F5OHM         599 36   
QSO: 3500  CW 2011-01-30 0549 FM5WD         599 FM     F6BGR         599 80   
QSO: 3500  CW 2011-01-30 0550 FM5WD         599 FM     YL2QD         599 101  
QSO: 3500  CW 2011-01-30 0551 FM5WD         599 FM     F5LCZ         599 58   
QSO: 3500  CW 2011-01-30 0552 FM5WD         599 FM     XE1ZCQ        599 001  
QSO: 3500  CW 2011-01-30 0552 FM5WD         599 FM     OM8LM         599 001  
QSO: 3500  CW 2011-01-30 0553 FM5WD         599 FM     F5OEV         599 85   
QSO: 3500  CW 2011-01-30 0554 FM5WD         599 FM     F5INJ         599 80   
QSO: 3500  CW 2011-01-30 0554 FM5WD         599 FM     RT1A          599 068  
QSO: 3500  CW 2011-01-30 0555 FM5WD         599 FM     I2AZ          599 111  
QSO: 3500  CW 2011-01-30 0557 FM5WD         599 FM     UR5LCZ        599 051  
QSO: 3500  CW 2011-01-30 0600 FM5WD         599 FM     F1IZC         599 19   
QSO: 3500  CW 2011-01-30 0602 FM5WD         599 FM     PB7XYL        599 001  
QSO: 3500  CW 2011-01-30 0607 FM5WD         599 FM     F6GPT         599 33   
QSO: 3500  CW 2011-01-30 0609 FM5WD         599 FM     F5OTZ         599 83   
QSO: 3500  CW 2011-01-30 0611 FM5WD         599 FM     F5FDC         599 82   
QSO: 3500  CW 2011-01-30 0613 FM5WD         599 FM     DL3KWF        599 148  
QSO: 3500  CW 2011-01-30 0614 FM5WD         599 FM     F5VHY         599 47   
QSO: 3500  CW 2011-01-30 0614 FM5WD         599 FM     F5UTN         599 27   
QSO: 3500  CW 2011-01-30 0615 FM5WD         599 FM     OK1TFH        599 053  
QSO: 3500  CW 2011-01-30 0616 FM5WD         599 FM     PI4RAG        599 041  
QSO: 3500  CW 2011-01-30 0616 FM5WD         599 FM     F8EZE         599 84   
QSO: 3500  CW 2011-01-30 0617 FM5WD         599 FM     F5NTZ         599 77   
QSO: 3500  CW 2011-01-30 0618 FM5WD         599 FM     F6FSW         599 33   
QSO: 3500  CW 2011-01-30 0619 FM5WD         599 FM     ES2BH         599 013  
QSO: 3500  CW 2011-01-30 0620 FM5WD         599 FM     F6CYT         599 44   
QSO: 3500  CW 2011-01-30 0621 FM5WD         599 FM     OM6FM         599 075  
QSO: 14000 CW 2011-01-30 1105 FM5WD         599 FM     F6IHY         599 31   
QSO: 14000 CW 2011-01-30 1106 FM5WD         599 FM     F6KMX         599 94   
QSO: 14000 CW 2011-01-30 1106 FM5WD         599 FM     F1DBE         599 95   
QSO: 14000 CW 2011-01-30 1108 FM5WD         599 FM     F9OH          599 95   
QSO: 14000 CW 2011-01-30 1109 FM5WD         599 FM     RN4CU         599 069  
QSO: 14000 CW 2011-01-30 1110 FM5WD         599 FM     RC3F          599 165  
QSO: 14000 CW 2011-01-30 1111 FM5WD         599 FM     EA4DRV        599 118  
QSO: 14000 CW 2011-01-30 1111 FM5WD         599 FM     F6FNA         599 77   
QSO: 14000 CW 2011-01-30 1112 FM5WD         599 FM     TM22P         599 22   
QSO: 14000 CW 2011-01-30 1113 FM5WD         599 FM     HA7LW         599 161  
QSO: 14000 CW 2011-01-30 1114 FM5WD         599 FM     F6KRK         599 78   
QSO: 14000 CW 2011-01-30 1115 FM5WD         599 FM     F6BUL/P       599 73   
QSO: 14000 CW 2011-01-30 1116 FM5WD         599 FM     EA8OM         599 180  
QSO: 14000 CW 2011-01-30 1117 FM5WD         599 FM     YL3DX         599 146  
QSO: 14000 CW 2011-01-30 1119 FM5WD         599 FM     UN5C          599 045  
QSO: 14000 CW 2011-01-30 1119 FM5WD         599 FM     R9AX          599 161  
QSO: 14000 CW 2011-01-30 1120 FM5WD         599 FM     F5OGF         599 33   
QSO: 14000 CW 2011-01-30 1121 FM5WD         599 FM     F/FM5LD       599 55   
QSO: 14000 CW 2011-01-30 1121 FM5WD         599 FM     F5UKL         599 64   
QSO: 14000 CW 2011-01-30 1122 FM5WD         599 FM     F6KDU/P       599 64   
QSO: 14000 CW 2011-01-30 1123 FM5WD         599 FM     SM7E          599 078  
QSO: 14000 CW 2011-01-30 1124 FM5WD         599 FM     F8DZY         599 47   
QSO: 14000 CW 2011-01-30 1125 FM5WD         599 FM     DJ2MM         599 072  
QSO: 14000 CW 2011-01-30 1125 FM5WD         599 FM     F8BUO         599 68   
QSO: 14000 CW 2011-01-30 1126 FM5WD         599 FM     RK9UE         599 001  
QSO: 21000 CW 2011-01-30 1138 FM5WD         599 FM     F5PTI         599 16   
QSO: 21000 CW 2011-01-30 1139 FM5WD         599 FM     UR3GU         599 023  
QSO: 21000 CW 2011-01-30 1140 FM5WD         599 FM     F6KSV         599 29   
QSO: 21000 CW 2011-01-30 1142 FM5WD         599 FM     F6BUL/P       599 73   
QSO: 21000 CW 2011-01-30 1142 FM5WD         599 FM     F6FDR         599 84   
QSO: 21000 CW 2011-01-30 1143 FM5WD         599 FM     S52AU         599 243  
QSO: 21000 CW 2011-01-30 1143 FM5WD         599 FM     F5KED/P       599 36   
QSO: 21000 CW 2011-01-30 1144 FM5WD         599 FM     F5UKL         599 64   
QSO: 21000 CW 2011-01-30 1145 FM5WD         599 FM     F8KCF         599 74   
QSO: 21000 CW 2011-01-30 1145 FM5WD         599 FM     UR4LCB        599 055  
QSO: 21000 CW 2011-01-30 1146 FM5WD         599 FM     HA3UTA        599 002  
QSO: 21000 CW 2011-01-30 1146 FM5WD         599 FM     RK6CM         599 014  
QSO: 21000 CW 2011-01-30 1148 FM5WD         599 FM     F5OAB         599 31   
QSO: 21000 CW 2011-01-30 1148 FM5WD         599 FM     F6KMX         599 94   
QSO: 21000 CW 2011-01-30 1149 FM5WD         599 FM     F6DYX         599 49   
QSO: 21000 CW 2011-01-30 1151 FM5WD         599 FM     PY2OE         599 001  
QSO: 21000 CW 2011-01-30 1151 FM5WD         599 FM     RU4SO         599 180  
QSO: 21000 CW 2011-01-30 1152 FM5WD         599 FM     RK3XWO        599 368  
QSO: 21000 CW 2011-01-30 1153 FM5WD         599 FM     F6KPQ/P       599 56   
QSO: 21000 CW 2011-01-30 1153 FM5WD         599 FM     RN4CU         599 072  
QSO: 21000 CW 2011-01-30 1154 FM5WD         599 FM     TM22P         599 22   
QSO: 21000 CW 2011-01-30 1155 FM5WD         599 FM     SQ9BDN        599 184  
QSO: 21000 CW 2011-01-30 1156 FM5WD         599 FM     F5PCV         599 62   
QSO: 21000 CW 2011-01-30 1156 FM5WD         599 FM     F6EVS         599 47   
QSO: 21000 CW 2011-01-30 1158 FM5WD         599 FM     UT5UIA        599 005  
QSO: 21000 CW 2011-01-30 1200 FM5WD         599 FM     YO4DW         599 052  
QSO: 21000 CW 2011-01-30 1200 FM5WD         599 FM     G4BJM         599 031  
QSO: 21000 CW 2011-01-30 1201 FM5WD         599 FM     F2DX          599 24   
QSO: 21000 CW 2011-01-30 1201 FM5WD         599 FM     AA7G          599 198  
END-OF-LOG:
