START-OF-LOG: 3.0
CREATED-BY: okomdx-downloader
CONTEST: OK-OM DX CW Contest 2021
CALLSIGN: RM7C
OPERATORS: RM7C
CATEGORY: SINGLE-OP 15M LOWSINGLE-OP 20M LOW
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: 20M
CATEGORY-MODE: CW
CATEGORY-POWER: LOW
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: FIXED
QSO: 14000 CW 2021-11-13 1200 RM7C          599 1          OM7M          599 PAR       
QSO: 21000 CW 2021-11-14 1021 RM7C          599 139        OM7LM         599 DET       
QSO: 21000 CW 2021-11-14 1021 RM7C          599 140        OL5Y          599 BKO       
QSO: 21000 CW 2021-11-14 1030 RM7C          599 141        OL1A          599 BPV       
QSO: 21000 CW 2021-11-14 1033 RM7C          599 142        OK1XC         599 CTA       
QSO: 21000 CW 2021-11-14 1034 RM7C          599 143        OK1PI         599 FCR       
QSO: 21000 CW 2021-11-14 1034 RM7C          599 144        OK2QA         599 HPR       
QSO: 21000 CW 2021-11-14 1035 RM7C          599 145        OK2TJ         599 GVY       
QSO: 21000 CW 2021-11-14 1036 RM7C          599 146        OK1VD         599 FHK       
QSO: 21000 CW 2021-11-14 1037 RM7C          599 147        OK2BHS        599 HKA       
QSO: 21000 CW 2021-11-14 1038 RM7C          599 148        OK1FZM        599 CTA       
QSO: 21000 CW 2021-11-14 1040 RM7C          599 149        OM5CX         599 NZA       
QSO: 21000 CW 2021-11-14 1041 RM7C          599 150        OM4EX         599 PRI       
QSO: 21000 CW 2021-11-14 1045 RM7C          599 151        OK1DO         599 DSO       
QSO: 21000 CW 2021-11-14 1046 RM7C          599 152        OK6Y          599 GVY       
QSO: 21000 CW 2021-11-14 1049 RM7C          599 153        OK1DVA        599 BBE       
QSO: 21000 CW 2021-11-14 1049 RM7C          599 154        OM7TJ         599 BRE       
QSO: 21000 CW 2021-11-14 1050 RM7C          599 155        OK7PN         599 HVS       
QSO: 21000 CW 2021-11-14 1051 RM7C          599 156        OL6P          599 GVY       
QSO: 21000 CW 2021-11-14 1051 RM7C          599 157        OM6AL         599 MAR       
QSO: 21000 CW 2021-11-14 1052 RM7C          599 158        OM7JG         599 VKR       
QSO: 21000 CW 2021-11-14 1053 RM7C          599 159        OM8AA         599 POP       
QSO: 21000 CW 2021-11-14 1056 RM7C          599 160        OK1HCG        599 BMB       
QSO: 21000 CW 2021-11-14 1058 RM7C          599 161        OM3CDN        599 BAC       
QSO: 21000 CW 2021-11-14 1059 RM7C          599 162        OL70DG        599 BNY       
QSO: 21000 CW 2021-11-14 1100 RM7C          599 163        OM3CPF        599 SEA       
QSO: 21000 CW 2021-11-14 1101 RM7C          599 164        OK1MDK        599 FHB       
QSO: 21000 CW 2021-11-14 1102 RM7C          599 165        OM2RA         599 GAL       
QSO: 21000 CW 2021-11-14 1105 RM7C          599 166        OK1LO         599 BBN       
QSO: 21000 CW 2021-11-14 1109 RM7C          599 167        OK1FMX        599 EMO       
QSO: 21000 CW 2021-11-14 1109 RM7C          599 168        OK1LL         599 BKO       
QSO: 21000 CW 2021-11-14 1122 RM7C          599 169        OK1PFM        599 BBE       
QSO: 14000 CW 2021-11-14 1134 RM7C          599 170        OM3CMK        599 NIT       
QSO: 14000 CW 2021-11-14 1136 RM7C          599 171        OK1DPU        599 ETE       
QSO: 14000 CW 2021-11-14 1138 RM7C          599 172        OM3ZU         599 PRE       
QSO: 14000 CW 2021-11-14 1142 RM7C          599 173        OK1DVA        599 BBE       
QSO: 14000 CW 2021-11-14 1143 RM7C          599 174        OM7TJ         599 BRE       
QSO: 14000 CW 2021-11-14 1147 RM7C          599 175        OK2DIK        599 HNJ       
QSO: 14000 CW 2021-11-14 1153 RM7C          599 176        OM2RA         599 GAL       
QSO: 14000 CW 2021-11-14 1155 RM7C          599 177        OK1UKY        599 FTR       
QSO: 14000 CW 2021-11-14 1158 RM7C          599 178        OM7AT         599 KRU       
END-OF-LOG:
