START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: CQ-WPX-CW
CALLSIGN: K2AV
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: K2AV
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for CQ-WPX-CW CQWPX/cw/2011.
QSO:  7027 CW 2011-05-29 0056 K2AV          599 S50C          599 1436
QSO:  7007 CW 2011-05-29 0148 K2AV          599 0058 KC7V          599 0602
QSO:  7007 CW 2011-05-29 0149 K2AV          599 059 P33W          599 2201
QSO:  7007 CW 2011-05-29 0221 K2AV          599 060 NR6O          599 0601
QSO:  7008 CW 2011-05-29 0224 K2AV          599 061 W8MJ          599 1214
QSO:  7007 CW 2011-05-29 0605 K2AV          599 062 J7A           599 1314
QSO:  7020 CW 2011-05-29 0606 K2AV          599 0063 CR3L          599 1076
QSO:  7021 CW 2011-05-29 0608 K2AV          599 0064 HI3TT         599 0322
QSO:  7000 CW 2011-05-29 0610 K2AV          599 0066 PS2T          599 2326
QSO:  7023 CW 2011-05-29 0610 K2AV          599 065 NX5M          599 0716
QSO:  7039 CW 2011-05-29 0613 K2AV          599 0068 KF6T          599 0730
QSO:  7027 CW 2011-05-29 0618 K2AV          599 69 ZL2J          599 872
QSO:  7000 CW 2011-05-29 1150 K2AV          599 70 NH7A          599 2015
QSO:  7027 CW 2011-05-29 1150 K2AV          599 0071 KV8Q          599 0668
QSO:  7000 CW 2011-05-29 1151 K2AV          599 72 XE1MM         599 723
QSO:  7024 CW 2011-05-29 1151 K2AV          599 073 NQ4I          599 1281
QSO:  7000 CW 2011-05-29 1153 K2AV          599 0075 N4NO          599 0890
QSO:  7000 CW 2011-05-29 1153 K2AV          599 0076 WA3YUR        599 0209
QSO:  7026 CW 2011-05-29 1153 K2AV          599 0074 C6AWL         599 0618
QSO:  7000 CW 2011-05-29 1158 K2AV          599 079 VE2AWR        599 419
QSO:  7025 CW 2011-05-29 1159 K2AV          599 81 K9NW          599 638
QSO:  7026 CW 2011-05-29 1159 K2AV          599 82 N6WIN         599 885
QSO:  7026 CW 2011-05-29 1159 K2AV          599 0080 W9KB          599 0417
QSO:  7026 CW 2011-05-29 1200 K2AV          599 0083 VA3XOV        599 0163
QSO:  7026 CW 2011-05-29 1201 K2AV          599 0085 KT0R          599 0942
QSO:  7026 CW 2011-05-29 1201 K2AV          599 84 NX0I          599 350
QSO:  7000 CW 2011-05-29 1203 K2AV          599 0086 KB3LIX        599 0441
QSO:  7000 CW 2011-05-29 1206 K2AV          599 0090 KE3X          599 0075
QSO:  7026 CW 2011-05-29 1209 K2AV          599 095 AC6NN         599 121
QSO:  7026 CW 2011-05-29 1211 K2AV          599 0096 KZ5D          599 1295
QSO: 07025 CW 2011-05-29 1213 K2AV          599 099 KI4EZC        599 101
QSO:  7026 CW 2011-05-29 1213 K2AV          599 097 N3NZ          599 89
QSO:  7026 CW 2011-05-29 1214 K2AV          599 100 AB4G          599 110
QSO:  7026 CW 2011-05-29 1214 K2AV          599 0101 W6SX          599 1115
QSO:  7000 CW 2011-05-29 1215 K2AV          599 103 WB4PWZ        599 106
QSO:  7000 CW 2011-05-29 1216 K2AV          599 0106 KW2O          599 0860
QSO:  7026 CW 2011-05-29 1216 K2AV          599 0104 NS1S          599 1171
QSO:  7000 CW 2011-05-29 1218 K2AV          599 109 W4BCU         599 086
QSO:  7025 CW 2011-05-29 1218 K2AV          599 112 N5AW          599 1403
QSO:  7026 CW 2011-05-29 1218 K2AV          599 0111 K4RO          599 1723
QSO:  7026 CW 2011-05-29 1218 K2AV          599 0110 ND3D          599 0245
QSO:  7026 CW 2011-05-29 1219 K2AV          599 0113 W3SFG         599 0162
QSO:  7000 CW 2011-05-29 1223 K2AV          599 0115 KV2X          599 0019
QSO:  7026 CW 2011-05-29 1223 K2AV          599 0117 NW2K          599 0290
QSO:  7026 CW 2011-05-29 1225 K2AV          599 0120 NV4B          599 0295
QSO:  7026 CW 2011-05-29 1227 K2AV          599 122 KO8Z          599 315
QSO:  7026 CW 2011-05-29 1230 K2AV          599 0126 KT8K          599 0323
QSO:  7030 CW 2011-05-29 1231 K2AV          599 0127 VA3ATT        599 0081
QSO:  7026 CW 2011-05-29 1233 K2AV          599 0130 W4GDG         599 0335
QSO:  7026 CW 2011-05-29 1234 K2AV          599 131 KW3A          599 183
QSO:  7025 CW 2011-05-29 1236 K2AV          599 133 KC0MO         599 1162
QSO:  7000 CW 2011-05-29 1237 K2AV          599 134 WQ8RP         599 208
QSO:  7000 CW 2011-05-29 1240 K2AV          599 0135 VE3RSA        599 0271
QSO: 21031 CW 2011-05-29 1923 K2AV          599 0136 N6ML          599 0667
QSO: 21025 CW 2011-05-29 1925 K2AV          599 137 IR4X          599 2938
QSO: 21000 CW 2011-05-29 1926 K2AV          599 0139 HC2SL         599 1653
QSO: 21012 CW 2011-05-29 1927 K2AV          599 140 IP7U          599 1540
QSO: 21009 CW 2011-05-29 1929 K2AV          599 0001 CR3L          599 1481
QSO: 21006 CW 2011-05-29 1935 K2AV          599 142 NK7U          599 2431
QSO: 21004 CW 2011-05-29 1936 K2AV          599 143 VP5CW         599 2782
QSO: 21024 CW 2011-05-29 1937 K2AV          599 144 KG0F          599 2103
QSO: 21027 CW 2011-05-29 1937 K2AV          599 145 YU1KX         599 1495
QSO: 14000 CW 2011-05-29 1939 K2AV          599 093 TA3X          599 483
QSO: 21029 CW 2011-05-29 1939 K2AV          599 146 CR2X          599 3413
QSO: 21031 CW 2011-05-29 1940 K2AV          599 0147 EF1A          599 0830
QSO: 21034 CW 2011-05-29 1941 K2AV          599 148 II9T          599 1590
QSO: 21034 CW 2011-05-29 1941 K2AV          599 149 J7A           599 1348
QSO: 21036 CW 2011-05-29 1943 K2AV          599 150 OM2VL         599 2764
QSO: 21000 CW 2011-05-29 2005 K2AV          599 151 WQ5L          599 910
QSO: 21049 CW 2011-05-29 2006 K2AV          599 152 CS2C          599 2188
QSO: 21000 CW 2011-05-29 2009 K2AV          599 0154 XQ1KZ         599 1602
QSO: 21051 CW 2011-05-29 2009 K2AV          599 153 NX5M          599 0880
QSO: 21028 CW 2011-05-29 2011 K2AV          599 0155 WK5T          599 2731
QSO: 21032 CW 2011-05-29 2011 K2AV          599 156 EF8M          599 3967
END-OF-LOG:
