START-OF-LOG: 3.0
CALLSIGN: OE3GSA
CONTEST: CQ-WW-CW
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: CW
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY:
CLAIMED-SCORE: 378880
NAME: Gerd Schweidler
LOCATION: DX
OPERATORS: OE3GSA
CLUB: AUSTRIAN CONTEST CLUB
CERTIFICATE: NO
CREATED-BY: Win-Test 4.17.0
SOAPBOX: WT keying issues forced DX picking with old XP standby system.
QSO: 14033 CW 2016-11-27 1452 OE3GSA        599 15     S52GP         599 15     0
QSO: 14033 CW 2016-11-27 1452 OE3GSA        599 15     DF2LH         599 14     0
QSO: 14033 CW 2016-11-27 1453 OE3GSA        599 15     OK7MT         599 15     0
QSO: 14033 CW 2016-11-27 1453 OE3GSA        599 15     WB2AA         599 05     0
QSO: 14033 CW 2016-11-27 1454 OE3GSA        599 15     N1IXF         599 05     0
QSO: 14033 CW 2016-11-27 1454 OE3GSA        599 15     I8TR          599 15     0
QSO: 14033 CW 2016-11-27 1454 OE3GSA        599 15     W1FM          599 05     0
QSO: 14033 CW 2016-11-27 1455 OE3GSA        599 15     K4YYL         599 05     0
QSO: 14033 CW 2016-11-27 1456 OE3GSA        599 15     W5GDX         599 04     0
QSO: 14033 CW 2016-11-27 1456 OE3GSA        599 15     K0NM          599 04     0
QSO: 14033 CW 2016-11-27 1457 OE3GSA        599 15     W4BVH         599 05     0
QSO: 14033 CW 2016-11-27 1457 OE3GSA        599 15     K0KX          599 04     0
QSO: 14033 CW 2016-11-27 1458 OE3GSA        599 15     KE8G          599 04     0
QSO: 14033 CW 2016-11-27 1458 OE3GSA        599 15     W8FN          599 04     0
QSO: 14033 CW 2016-11-27 1458 OE3GSA        599 15     N4ADC         599 05     0
QSO: 14033 CW 2016-11-27 1459 OE3GSA        599 15     CT3FW         599 33     0
QSO: 14033 CW 2016-11-27 1500 OE3GSA        599 15     N3RJ          599 05     0
QSO: 14033 CW 2016-11-27 1500 OE3GSA        599 15     N3AD          599 05     0
QSO: 14033 CW 2016-11-27 1500 OE3GSA        599 15     K1VK          599 05     0
QSO: 14033 CW 2016-11-27 1501 OE3GSA        599 15     K1RV          599 05     0
QSO: 14033 CW 2016-11-27 1501 OE3GSA        599 15     W5NE          599 04     0
QSO: 14033 CW 2016-11-27 1501 OE3GSA        599 15     ON4UN         599 14     0
QSO: 14033 CW 2016-11-27 1502 OE3GSA        599 15     VE9XX         599 05     0
QSO: 14033 CW 2016-11-27 1502 OE3GSA        599 15     W8PI          599 04     0
QSO: 14033 CW 2016-11-27 1502 OE3GSA        599 15     R6CW          599 16     0
QSO: 14033 CW 2016-11-27 1503 OE3GSA        599 15     W3EKT         599 05     0
QSO: 14033 CW 2016-11-27 1503 OE3GSA        599 15     N4XL          599 05     0
QSO: 14033 CW 2016-11-27 1504 OE3GSA        599 15     W3UA          599 05     0
QSO: 14033 CW 2016-11-27 1505 OE3GSA        599 15     W2YK          599 05     0
QSO: 14033 CW 2016-11-27 1505 OE3GSA        599 15     EA4IE         599 14     0
QSO: 14033 CW 2016-11-27 1505 OE3GSA        599 15     N3FJP         599 05     0
QSO: 14033 CW 2016-11-27 1506 OE3GSA        599 15     KD8SKO        599 04     0
QSO: 14033 CW 2016-11-27 1506 OE3GSA        599 15     KQ4LA         599 05     0
QSO: 14033 CW 2016-11-27 1506 OE3GSA        599 15     HA3LN         599 15     0
QSO: 14033 CW 2016-11-27 1507 OE3GSA        599 15     K1AR          599 05     0
QSO: 14033 CW 2016-11-27 1507 OE3GSA        599 15     K5ZE          599 04     0
QSO: 14033 CW 2016-11-27 1507 OE3GSA        599 15     N3ZA          599 05     0
QSO: 14033 CW 2016-11-27 1508 OE3GSA        599 15     K1SM          599 05     0
QSO: 14033 CW 2016-11-27 1508 OE3GSA        599 15     AD8J          599 05     0
QSO: 14033 CW 2016-11-27 1508 OE3GSA        599 15     WY7I          599 04     0
QSO: 14033 CW 2016-11-27 1510 OE3GSA        599 15     N2TK          599 05     0
QSO: 14033 CW 2016-11-27 1510 OE3GSA        599 15     NK3Y          599 05     0
QSO: 14033 CW 2016-11-27 1511 OE3GSA        599 15     AB4B          599 04     0
QSO: 14033 CW 2016-11-27 1512 OE3GSA        599 15     KV0Q          599 04     0
QSO: 14033 CW 2016-11-27 1512 OE3GSA        599 15     K8NYG         599 05     0
QSO: 14033 CW 2016-11-27 1513 OE3GSA        599 15     RN6BP         599 16     0
QSO: 14033 CW 2016-11-27 1514 OE3GSA        599 15     K7AJM         599 04     0
QSO: 14033 CW 2016-11-27 1515 OE3GSA        599 15     KA1IOR        599 05     0
QSO: 14033 CW 2016-11-27 1516 OE3GSA        599 15     W0SLW         599 04     0
QSO: 14033 CW 2016-11-27 1517 OE3GSA        599 15     W5JR          599 05     0
QSO: 14033 CW 2016-11-27 1518 OE3GSA        599 15     N5KF          599 04     0
QSO: 14033 CW 2016-11-27 1518 OE3GSA        599 15     W3LPL         599 05     0
QSO: 14033 CW 2016-11-27 1518 OE3GSA        599 15     K0OU          599 04     0
QSO: 14033 CW 2016-11-27 1519 OE3GSA        599 15     N2LBR         599 05     0
QSO: 14033 CW 2016-11-27 1519 OE3GSA        599 15     EA1WX         599 14     0
QSO: 14033 CW 2016-11-27 1520 OE3GSA        599 15     W9IU          599 04     0
QSO: 14033 CW 2016-11-27 1520 OE3GSA        599 15     KC1XX         599 05     0
QSO: 14033 CW 2016-11-27 1521 OE3GSA        599 15     AF4RK         599 05     0
QSO: 14033 CW 2016-11-27 1521 OE3GSA        599 15     NO5W          599 04     0
QSO: 14033 CW 2016-11-27 1521 OE3GSA        599 15     W2RD          599 05     0
QSO: 14028 CW 2016-11-27 1522 OE3GSA        599 15     YW4D          599 09     0
QSO: 14050 CW 2016-11-27 1524 OE3GSA        599 15     3V8SS         599 33     0
QSO: 14056 CW 2016-11-27 1525 OE3GSA        599 15     TF3CW         599 40     0
QSO: 14055 CW 2016-11-27 1526 OE3GSA        599 15     P40C          599 09     0
QSO: 14032 CW 2016-11-27 1527 OE3GSA        599 15     GW4J          599 14     0
QSO: 14027 CW 2016-11-27 1531 OE3GSA        599 15     9H6A          599 15     0
QSO: 14029 CW 2016-11-27 1531 OE3GSA        599 15     9A7A          599 15     0
QSO: 14015 CW 2016-11-27 1533 OE3GSA        599 15     K7BV          599 05     0
QSO: 14017 CW 2016-11-27 1534 OE3GSA        599 15     K9MA          599 04     0
QSO: 14064 CW 2016-11-27 1541 OE3GSA        599 15     VE3EJ         599 04     0
QSO: 21021 CW 2016-11-27 1559 OE3GSA        599 15     HP3SS         599 07     0
QSO: 21022 CW 2016-11-27 1602 OE3GSA        599 15     CR3W          599 33     0
QSO: 21041 CW 2016-11-27 1605 OE3GSA        599 15     LU7YS         599 13     0
QSO: 21048 CW 2016-11-27 1606 OE3GSA        599 15     PJ4A          599 09     0
QSO: 21055 CW 2016-11-27 1607 OE3GSA        599 15     CQ8CQ         599 14     0
QSO: 21017 CW 2016-11-27 1629 OE3GSA        599 15     LZ9W          599 20     0
QSO: 14001 CW 2016-11-27 1644 OE3GSA        599 15     VE3YAA        599 04     0
QSO: 14003 CW 2016-11-27 1645 OE3GSA        599 15     K1RU          599 05     0
QSO: 14006 CW 2016-11-27 1647 OE3GSA        599 15     AA1K          599 05     0
QSO: 14002 CW 2016-11-27 1649 OE3GSA        599 15     TK0C          599 15     0
QSO: 14002 CW 2016-11-27 1650 OE3GSA        599 15     N1UR          599 05     0
QSO: 14056 CW 2016-11-27 1652 OE3GSA        599 15     KQ2M          599 05     0
QSO: 14047 CW 2016-11-27 1657 OE3GSA        599 15     PJ2T          599 09     0
QSO: 14048 CW 2016-11-27 1657 OE3GSA        599 15     VC3W/2        599 02     0
QSO: 14039 CW 2016-11-27 1659 OE3GSA        599 15     OA4DX         599 10     0
QSO: 14028 CW 2016-11-27 1700 OE3GSA        599 15     TI5W          599 07     0
QSO: 14022 CW 2016-11-27 1701 OE3GSA        599 15     J70BH         599 76     0
QSO: 14022 CW 2016-11-27 1703 OE3GSA        599 15     MI5I          599 14     0
QSO: 14066 CW 2016-11-27 1707 OE3GSA        599 15     4U0WFP        599 15     0
QSO: 14062 CW 2016-11-27 1708 OE3GSA        599 15     8P5A          599 08     0
QSO: 14056 CW 2016-11-27 1709 OE3GSA        599 15     TM7X          599 14     0
QSO: 14046 CW 2016-11-27 1710 OE3GSA        599 15     UC2T          599 15     0
QSO: 14041 CW 2016-11-27 1711 OE3GSA        599 15     KP2M          599 08     0
QSO: 14040 CW 2016-11-27 1714 OE3GSA        599 15     IB9T          599 15     0
QSO: 14067 CW 2016-11-27 1720 OE3GSA        599 15     DP1POL        599 38     0
QSO: 14036 CW 2016-11-27 1725 OE3GSA        599 15     LX7I          599 14     0
QSO: 14099 CW 2016-11-27 1727 OE3GSA        599 15     ZA/OG1N       599 15     0
QSO: 14096 CW 2016-11-27 1727 OE3GSA        599 15     V47T          599 08     0
QSO: 14087 CW 2016-11-27 1729 OE3GSA        599 15     ZF2MJ         599 08     0
QSO: 14083 CW 2016-11-27 1730 OE3GSA        599 15     N1MM          599 05     0
QSO: 14079 CW 2016-11-27 1731 OE3GSA        599 15     N5DX          599 05     0
QSO: 14062 CW 2016-11-27 1733 OE3GSA        599 15     V26K          599 08     0
QSO: 14018 CW 2016-11-27 1735 OE3GSA        599 15     CO8ZZ         599 08     0
QSO: 14017 CW 2016-11-27 1736 OE3GSA        599 15     K3TC          599 05     0
QSO: 14015 CW 2016-11-27 1736 OE3GSA        599 15     K5ZD          599 05     0
QSO:  7036 CW 2016-11-27 1929 OE3GSA        599 15     A92GE         599 21     0
QSO:  7034 CW 2016-11-27 1930 OE3GSA        599 15     A61EK         599 21     0
QSO:  7033 CW 2016-11-27 1931 OE3GSA        599 15     A45XR         599 21     0
QSO:  7021 CW 2016-11-27 1932 OE3GSA        599 15     DR4A          599 20     0
QSO:  7021 CW 2016-11-27 1933 OE3GSA        599 15     4Z5TK         599 20     0
QSO:  7003 CW 2016-11-27 1934 OE3GSA        599 15     TC3A          599 20     0
QSO:  7004 CW 2016-11-27 1935 OE3GSA        599 15     OM8A          599 15     0
QSO:  7008 CW 2016-11-27 1936 OE3GSA        599 15     E77CFG        599 15     0
QSO:  7009 CW 2016-11-27 1937 OE3GSA        599 15     R7MC          599 16     0
QSO:  7015 CW 2016-11-27 1939 OE3GSA        599 15     II9P          599 15     0
QSO:  7012 CW 2016-11-27 1940 OE3GSA        599 15     CR3W          599 33     0
QSO:  7014 CW 2016-11-27 1941 OE3GSA        599 15     KC1XX         599 05     0
QSO:  7007 CW 2016-11-27 1942 OE3GSA        599 15     BY5HB         599 24     0
QSO:  7007 CW 2016-11-27 1944 OE3GSA        599 15     VK2GR         599 30     0
QSO:  7020 CW 2016-11-27 1945 OE3GSA        599 15     IR4M          599 15     0
QSO:  7023 CW 2016-11-27 1949 OE3GSA        599 15     RK4FL         599 16     0
QSO:  7029 CW 2016-11-27 2004 OE3GSA        599 15     K1KP          599 05     0
QSO:  7029 CW 2016-11-27 2005 OE3GSA        599 15     G3TDH         599 14     0
QSO:  7029 CW 2016-11-27 2005 OE3GSA        599 15     RT0C          599 19     0
QSO:  7029 CW 2016-11-27 2006 OE3GSA        599 15     UA3P          599 16     0
QSO:  7029 CW 2016-11-27 2008 OE3GSA        599 15     LZ1VQ         599 20     0
QSO:  7029 CW 2016-11-27 2009 OE3GSA        599 15     DL6KVA        599 14     0
QSO:  7029 CW 2016-11-27 2009 OE3GSA        599 15     M3D           599 14     0
QSO:  7029 CW 2016-11-27 2010 OE3GSA        599 15     I2IFT         599 15     0
QSO:  7029 CW 2016-11-27 2010 OE3GSA        599 15     K3IPK         599 05     0
QSO:  7029 CW 2016-11-27 2010 OE3GSA        599 15     G3RTU         599 14     0
QSO:  7029 CW 2016-11-27 2011 OE3GSA        599 15     G4CWH         599 14     0
QSO:  7029 CW 2016-11-27 2012 OE3GSA        599 15     F6IIT         599 14     0
QSO:  7029 CW 2016-11-27 2013 OE3GSA        599 15     EI3KI         599 14     0
QSO:  7029 CW 2016-11-27 2013 OE3GSA        599 15     K3SW          599 05     0
QSO:  7029 CW 2016-11-27 2014 OE3GSA        599 15     KK4VA         599 05     0
QSO:  7029 CW 2016-11-27 2014 OE3GSA        599 15     K1AR          599 05     0
QSO:  7029 CW 2016-11-27 2015 OE3GSA        599 15     OP6AT         599 14     0
QSO:  7029 CW 2016-11-27 2015 OE3GSA        599 15     K1ESE         599 05     0
QSO:  7029 CW 2016-11-27 2016 OE3GSA        599 15     WG3J          599 05     0
QSO:  7029 CW 2016-11-27 2016 OE3GSA        599 15     G4FJW         599 14     0
QSO:  7029 CW 2016-11-27 2018 OE3GSA        599 15     W4AAW         599 05     0
QSO:  7029 CW 2016-11-27 2018 OE3GSA        599 15     DL4ME         599 14     0
QSO:  7029 CW 2016-11-27 2019 OE3GSA        599 15     RM2U          599 16     0
QSO:  7017 CW 2016-11-27 2021 OE3GSA        599 15     AH0K          599 27     0
QSO:  7034 CW 2016-11-27 2026 OE3GSA        599 15     US7UU         599 16     0
QSO:  7034 CW 2016-11-27 2026 OE3GSA        599 15     UA6HZ         599 16     0
QSO:  7034 CW 2016-11-27 2026 OE3GSA        599 15     M6W           599 14     0
QSO:  7034 CW 2016-11-27 2027 OE3GSA        599 15     UX7IW         599 16     0
QSO:  7034 CW 2016-11-27 2028 OE3GSA        599 15     UT1IM         599 16     0
QSO:  7034 CW 2016-11-27 2028 OE3GSA        599 15     RC9O          599 18     0
QSO:  7034 CW 2016-11-27 2029 OE3GSA        599 15     UR5ZTH        599 16     0
QSO:  7034 CW 2016-11-27 2029 OE3GSA        599 15     OE5OHO        599 15     0
QSO:  7034 CW 2016-11-27 2030 OE3GSA        599 15     R3WR          599 16     0
QSO:  7034 CW 2016-11-27 2030 OE3GSA        599 15     JE6RPM        599 25     0
QSO:  7034 CW 2016-11-27 2031 OE3GSA        599 15     R5FP          599 16     0
QSO:  7034 CW 2016-11-27 2031 OE3GSA        599 15     RW0UM         599 18     0
QSO:  7034 CW 2016-11-27 2031 OE3GSA        599 15     RT5Z          599 16     0
QSO:  7034 CW 2016-11-27 2032 OE3GSA        599 15     RX3RZ         599 16     0
QSO:  7034 CW 2016-11-27 2033 OE3GSA        599 15     RZ9W/3        599 16     0
QSO:  7034 CW 2016-11-27 2033 OE3GSA        599 15     G5O           599 14     0
QSO:  7034 CW 2016-11-27 2033 OE3GSA        599 15     KU2C          599 05     0
QSO:  7034 CW 2016-11-27 2034 OE3GSA        599 15     F6AUS         599 14     0
QSO:  7034 CW 2016-11-27 2034 OE3GSA        599 15     N4PN          599 05     0
QSO:  7034 CW 2016-11-27 2035 OE3GSA        599 15     G4LPD         599 14     0
QSO:  7034 CW 2016-11-27 2035 OE3GSA        599 15     W1XX          599 05     0
QSO:  7034 CW 2016-11-27 2035 OE3GSA        599 15     JH6WDG        599 25     0
QSO:  7034 CW 2016-11-27 2036 OE3GSA        599 15     US7VF         599 16     0
QSO:  7034 CW 2016-11-27 2037 OE3GSA        599 15     PI4CC         599 14     0
QSO:  7034 CW 2016-11-27 2037 OE3GSA        599 15     K2UF          599 05     0
QSO:  7034 CW 2016-11-27 2038 OE3GSA        599 15     JA2HNP        599 25     0
QSO:  7034 CW 2016-11-27 2038 OE3GSA        599 15     JA5NSR        599 25     0
QSO:  7034 CW 2016-11-27 2038 OE3GSA        599 15     RK2M          599 16     0
QSO:  7034 CW 2016-11-27 2039 OE3GSA        599 15     R2VA          599 16     0
QSO:  7034 CW 2016-11-27 2039 OE3GSA        599 15     W1AN          599 05     0
QSO:  7034 CW 2016-11-27 2040 OE3GSA        599 15     VA3MJR        599 22     0
QSO:  7034 CW 2016-11-27 2041 OE3GSA        599 15     RV3VR         599 16     0
QSO:  7034 CW 2016-11-27 2041 OE3GSA        599 15     RW3TT         599 16     0
QSO:  7034 CW 2016-11-27 2042 OE3GSA        599 15     RN3S          599 16     0
QSO:  7034 CW 2016-11-27 2043 OE3GSA        599 15     K3PH          599 05     0
QSO:  7034 CW 2016-11-27 2043 OE3GSA        599 15     EI6JK         599 14     0
QSO:  7034 CW 2016-11-27 2043 OE3GSA        599 15     N4WW          599 05     0
QSO:  7034 CW 2016-11-27 2044 OE3GSA        599 15     EA6EE         599 14     0
QSO:  7034 CW 2016-11-27 2045 OE3GSA        599 15     AD4ES         599 05     0
QSO:  7034 CW 2016-11-27 2045 OE3GSA        599 15     W1HIS         599 05     0
QSO:  7034 CW 2016-11-27 2048 OE3GSA        599 15     W3KB          599 05     0
QSO:  7034 CW 2016-11-27 2048 OE3GSA        599 15     NF8R          599 04     0
QSO:  7034 CW 2016-11-27 2048 OE3GSA        599 15     W9PA          599 04     0
QSO:  7034 CW 2016-11-27 2049 OE3GSA        599 15     DL4ZA         599 14     0
QSO:  7034 CW 2016-11-27 2050 OE3GSA        599 15     DK0SU         599 14     0
QSO:  7034 CW 2016-11-27 2050 OE3GSA        599 15     EF8R          599 33     0
QSO:  7034 CW 2016-11-27 2050 OE3GSA        599 15     W1MAT         599 05     0
QSO:  7034 CW 2016-11-27 2051 OE3GSA        599 15     DL1RTL        599 14     0
QSO:  7034 CW 2016-11-27 2051 OE3GSA        599 15     W2RD          599 05     0
QSO:  7034 CW 2016-11-27 2051 OE3GSA        599 15     N2SR          599 05     0
QSO:  7034 CW 2016-11-27 2052 OE3GSA        599 15     W9MAF         599 04     0
QSO:  7034 CW 2016-11-27 2052 OE3GSA        599 15     UR5LJD        599 16     0
QSO:  7034 CW 2016-11-27 2052 OE3GSA        599 15     W3ZL          599 05     0
QSO:  7034 CW 2016-11-27 2053 OE3GSA        599 15     JA2VHO        599 25     0
QSO:  7034 CW 2016-11-27 2053 OE3GSA        599 15     S51F          599 15     0
QSO:  7034 CW 2016-11-27 2053 OE3GSA        599 15     K3UW          599 05     0
QSO:  7034 CW 2016-11-27 2054 OE3GSA        599 15     JE2VLG        599 25     0
QSO:  7034 CW 2016-11-27 2054 OE3GSA        599 15     N4RV          599 05     0
QSO:  7034 CW 2016-11-27 2054 OE3GSA        599 15     W1GF          599 05     0
QSO:  7034 CW 2016-11-27 2055 OE3GSA        599 15     NB1N          599 05     0
QSO:  7034 CW 2016-11-27 2055 OE3GSA        599 15     K8MFO         599 04     0
QSO:  7034 CW 2016-11-27 2056 OE3GSA        599 15     N8UM          599 04     0
QSO:  7034 CW 2016-11-27 2056 OE3GSA        599 15     JN3SAC        599 25     0
QSO:  7034 CW 2016-11-27 2056 OE3GSA        599 15     KM1X          599 05     0
QSO:  7034 CW 2016-11-27 2056 OE3GSA        599 15     CN2R          599 33     0
QSO:  7034 CW 2016-11-27 2057 OE3GSA        599 15     K8AZ          599 04     0
QSO:  7034 CW 2016-11-27 2057 OE3GSA        599 15     KI1G          599 05     0
QSO:  7034 CW 2016-11-27 2057 OE3GSA        599 15     VE1JBC        599 05     0
QSO:  7034 CW 2016-11-27 2058 OE3GSA        599 15     N2RJ          599 05     0
QSO:  7034 CW 2016-11-27 2058 OE3GSA        599 15     NE2V          599 05     0
QSO:  7034 CW 2016-11-27 2058 OE3GSA        599 15     W9IU          599 04     0
QSO:  7034 CW 2016-11-27 2058 OE3GSA        599 15     OK5W          599 15     0
QSO:  7034 CW 2016-11-27 2059 OE3GSA        599 15     N3ND          599 05     0
QSO:  7034 CW 2016-11-27 2059 OE3GSA        599 15     N1MM          599 05     0
QSO:  7034 CW 2016-11-27 2100 OE3GSA        599 15     NE3H          599 05     0
QSO:  7034 CW 2016-11-27 2100 OE3GSA        599 15     UT4U          599 16     0
QSO:  7034 CW 2016-11-27 2101 OE3GSA        599 15     K3SWZ         599 05     0
QSO:  7034 CW 2016-11-27 2102 OE3GSA        599 15     N3QE          599 05     0
QSO:  7034 CW 2016-11-27 2102 OE3GSA        599 15     RA7R          599 16     0
QSO:  7034 CW 2016-11-27 2103 OE3GSA        599 15     F4FFH         599 14     0
QSO:  7034 CW 2016-11-27 2103 OE3GSA        599 15     K9CT          599 04     0
QSO:  7034 CW 2016-11-27 2104 OE3GSA        599 15     W1ZT          599 05     0
QSO:  7034 CW 2016-11-27 2105 OE3GSA        599 15     K2LE          599 05     0
QSO:  7034 CW 2016-11-27 2105 OE3GSA        599 15     KA1IS         599 05     0
QSO:  7034 CW 2016-11-27 2106 OE3GSA        599 15     N4ADC         599 05     0
QSO:  3526 CW 2016-11-27 2130 OE3GSA        599 15     UW5Y          599 16     0
QSO:  3529 CW 2016-11-27 2135 OE3GSA        599 15     JA3YBK        599 25     0
QSO:  3532 CW 2016-11-27 2137 OE3GSA        599 15     P33W          599 20     0
QSO:  3533 CW 2016-11-27 2140 OE3GSA        599 15     3V8SS         599 33     0
QSO:  3527 CW 2016-11-27 2141 OE3GSA        599 15     ES9C          599 15     0
QSO:  3523 CW 2016-11-27 2142 OE3GSA        599 15     SV1ME         599 20     0
QSO:  3524 CW 2016-11-27 2150 OE3GSA        599 15     DF0HQ         599 14     0
QSO:  3521 CW 2016-11-27 2156 OE3GSA        599 15     JH4UYB        599 25     0
QSO:  3503 CW 2016-11-27 2159 OE3GSA        599 15     HS0ZAR        599 26     0
QSO:  3575 CW 2016-11-27 2208 OE3GSA        599 15     DD1A          599 14     0
QSO:  3530 CW 2016-11-27 2210 OE3GSA        599 15     RA0AM         599 18     0
QSO:  3556 CW 2016-11-27 2211 OE3GSA        599 15     SW9AA         599 20     0
QSO:  3525 CW 2016-11-27 2229 OE3GSA        599 15     GW5R          599 14     0
QSO:  3540 CW 2016-11-27 2243 OE3GSA        599 15     8Q7DV         599 22     0
QSO:  3535 CW 2016-11-27 2249 OE3GSA        599 15     CR3M          599 33     0
QSO:  3572 CW 2016-11-27 2250 OE3GSA        599 15     EA6SX         599 14     0
QSO:  3569 CW 2016-11-27 2251 OE3GSA        599 15     E77CV         599 15     0
QSO:  3557 CW 2016-11-27 2252 OE3GSA        599 15     4O7CC         599 15     0
QSO:  3521 CW 2016-11-27 2253 OE3GSA        599 15     OM0M          599 15     0
QSO:  3544 CW 2016-11-27 2254 OE3GSA        599 15     CS2C          599 14     0
QSO:  3523 CW 2016-11-27 2254 OE3GSA        599 15     9A1A          599 15     0
QSO:  3538 CW 2016-11-27 2259 OE3GSA        599 15     RA1QD         599 16     0
QSO:  3545 CW 2016-11-27 2302 OE3GSA        599 15     RM9A          599 17     0
QSO:  3545 CW 2016-11-27 2302 OE3GSA        599 15     UR5LAM        599 16     0
QSO:  3545 CW 2016-11-27 2302 OE3GSA        599 15     PI4CC         599 14     0
QSO:  3545 CW 2016-11-27 2303 OE3GSA        599 15     RL2D          599 16     0
QSO:  3545 CW 2016-11-27 2303 OE3GSA        599 15     LZ9R          599 20     0
QSO:  3545 CW 2016-11-27 2303 OE3GSA        599 15     R9GM          599 17     0
QSO:  3545 CW 2016-11-27 2304 OE3GSA        599 15     OL4W          599 15     0
QSO:  3545 CW 2016-11-27 2304 OE3GSA        599 15     MW0BRO        599 14     0
QSO:  3545 CW 2016-11-27 2304 OE3GSA        599 15     K9CT          599 04     0
QSO:  3545 CW 2016-11-27 2305 OE3GSA        599 15     YO5LD         599 20     0
QSO:  3545 CW 2016-11-27 2305 OE3GSA        599 15     DL3KWR        599 14     0
QSO:  3545 CW 2016-11-27 2306 OE3GSA        599 15     OK2ZI         599 15     0
QSO:  3545 CW 2016-11-27 2306 OE3GSA        599 15     SP4DZT        599 15     0
QSO:  3545 CW 2016-11-27 2306 OE3GSA        599 15     SJ7WW         599 14     0
QSO:  3545 CW 2016-11-27 2306 OE3GSA        599 15     OK6W          599 15     0
QSO:  3545 CW 2016-11-27 2307 OE3GSA        599 15     UT0NN         599 16     0
QSO:  3545 CW 2016-11-27 2307 OE3GSA        599 15     OP7EH         599 14     0
QSO:  3545 CW 2016-11-27 2308 OE3GSA        599 15     R6CC          599 16     0
QSO:  3545 CW 2016-11-27 2308 OE3GSA        599 15     LY2W          599 15     0
QSO:  3545 CW 2016-11-27 2309 OE3GSA        599 15     ON6NL         599 14     0
QSO:  3545 CW 2016-11-27 2310 OE3GSA        599 15     YU1KT         599 15     0
QSO:  3545 CW 2016-11-27 2310 OE3GSA        599 15     DL0GL         599 14     0
QSO:  3545 CW 2016-11-27 2310 OE3GSA        599 15     SP2KPD        599 15     0
QSO:  3545 CW 2016-11-27 2311 OE3GSA        599 15     G0HDB         599 14     0
QSO:  3545 CW 2016-11-27 2311 OE3GSA        599 15     DF4XX         599 14     0
QSO:  3545 CW 2016-11-27 2312 OE3GSA        599 15     UW3L          599 16     0
QSO:  3545 CW 2016-11-27 2312 OE3GSA        599 15     R8TT          599 16     0
QSO:  3545 CW 2016-11-27 2313 OE3GSA        599 15     SV2DSJ        599 20     0
QSO:  3545 CW 2016-11-27 2314 OE3GSA        599 15     EA2EA         599 14     0
QSO:  3545 CW 2016-11-27 2314 OE3GSA        599 15     EA5DCL        599 14     0
QSO:  3545 CW 2016-11-27 2315 OE3GSA        599 15     UX3IO         599 16     0
QSO:  3545 CW 2016-11-27 2315 OE3GSA        599 15     Z35O          599 15     0
QSO:  3545 CW 2016-11-27 2316 OE3GSA        599 15     S50XX         599 15     0
QSO:  3545 CW 2016-11-27 2316 OE3GSA        599 15     DL4IW         599 14     0
QSO:  3545 CW 2016-11-27 2316 OE3GSA        599 15     LZ9W          599 20     0
QSO:  3545 CW 2016-11-27 2317 OE3GSA        599 15     SP9RCL        599 15     0
QSO:  3545 CW 2016-11-27 2317 OE3GSA        599 15     PI4COM        599 14     0
QSO:  3545 CW 2016-11-27 2318 OE3GSA        599 15     DL1JDT        599 14     0
QSO:  3545 CW 2016-11-27 2318 OE3GSA        599 15     3Z0X          599 15     0
QSO:  3545 CW 2016-11-27 2319 OE3GSA        599 15     AA1K          599 05     0
QSO:  3545 CW 2016-11-27 2321 OE3GSA        599 15     WG3J          599 05     0
END-OF-LOG:
