START-OF-LOG: 3.0
CALLSIGN: M6T
CONTEST: CQ-WW-CW
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: CW
CATEGORY-TRANSMITTER: UNLIMITED
CATEGORY-OVERLAY:
CLAIMED-SCORE: 14068544
NAME: c/o Dave Lawley G4BUO
LOCATION: DX
OPERATORS: G2NF G3WGN G4ADM G4BUO G4BWP G4FNL G4IIY G4PIQ G4TSH G0DVJ G0EGW GI0RTN M0DXR
CLUB:
CERTIFICATE: YES
CREATED-BY: Win-Test 4.22.0
SOAPBOX: First ever CW multi-multi entry from M6T, this was in memory of our
SOAPBOX: friend Bob, G4BAH who put the station together. Everything worked well
QSO:  3511 CW 2016-11-26 0807 M6T           599 14     YU1JW         599 15     0
QSO: 14062 CW 2016-11-26 0807 M6T           599 14     DK1FT         599 14     0
QSO:  7040 CW 2016-11-26 0807 M6T           599 14     NY4A          599 05     0
QSO:  3511 CW 2016-11-26 0807 M6T           599 14     W1MK          599 05     0
QSO:  7040 CW 2016-11-26 0807 M6T           599 14     JA5WIO        599 25     0
QSO:  3511 CW 2016-11-26 0808 M6T           599 14     ON6SA         599 14     0
QSO: 14062 CW 2016-11-26 0808 M6T           599 14     DL3DTH        599 14     0
QSO:  7019 CW 2016-11-26 0808 M6T           599 14     OY1CT         599 14     0
QSO:  3511 CW 2016-11-26 0808 M6T           599 14     OP4DN         599 14     0
QSO:  7040 CW 2016-11-26 0809 M6T           599 14     JF3KNW        599 25     0
QSO: 21007 CW 2016-11-26 0809 M6T           599 14     UA6EED        599 16     0
QSO: 14062 CW 2016-11-26 0809 M6T           599 14     UA3LIZ        599 16     0
QSO:  7040 CW 2016-11-26 0809 M6T           599 14     WG3J          599 05     0
QSO:  7040 CW 2016-11-26 0809 M6T           599 14     S51YI         599 15     0
QSO: 14062 CW 2016-11-26 0809 M6T           599 14     US5EFU        599 16     0
QSO:  7040 CW 2016-11-26 0810 M6T           599 14     4O4SM         599 15     0
QSO: 21007 CW 2016-11-26 0810 M6T           599 14     R9RA          599 17     0
QSO:  3511 CW 2016-11-26 0810 M6T           599 14     DJ8QP         599 14     0
QSO: 14062 CW 2016-11-26 0810 M6T           599 14     RM4C          599 16     0
QSO: 21007 CW 2016-11-26 0810 M6T           599 14     R7MM          599 16     0
QSO: 28013 CW 2016-11-26 0810 M6T           599 14     S53XX         599 15     0
QSO: 14062 CW 2016-11-26 0810 M6T           599 14     YO4MM         599 20     0
QSO: 21007 CW 2016-11-26 0810 M6T           599 14     RG5A/6        599 16     0
QSO:  7040 CW 2016-11-26 0810 M6T           599 14     N1LN          599 05     0
QSO: 14062 CW 2016-11-26 0811 M6T           599 14     UT2DW         599 16     0
QSO:  3511 CW 2016-11-26 0811 M6T           599 14     S52FT         599 15     0
QSO:  7036 CW 2016-11-26 0811 M6T           599 14     CU4DX         599 14     0
QSO:  3511 CW 2016-11-26 0811 M6T           599 14     SP5ENG        599 15     0
QSO:  7040 CW 2016-11-26 0811 M6T           599 14     DF6QV         599 14     0
QSO:  7040 CW 2016-11-26 0811 M6T           599 14     SP1AEN        599 15     0
QSO:  3511 CW 2016-11-26 0812 M6T           599 14     OQ5M          599 14     0
QSO:  7040 CW 2016-11-26 0812 M6T           599 14     S52AW         599 15     0
QSO:  7040 CW 2016-11-26 0812 M6T           599 14     YT4W          599 15     0
QSO:  7040 CW 2016-11-26 0812 M6T           599 14     LY5W          599 15     0
QSO:  3511 CW 2016-11-26 0812 M6T           599 14     E73ESP        599 15     0
QSO: 14062 CW 2016-11-26 0812 M6T           599 14     RA3Y          599 16     0
QSO:  7040 CW 2016-11-26 0812 M6T           599 14     JA1NVF        599 25     0
QSO:  7040 CW 2016-11-26 0813 M6T           599 14     NE2V          599 05     0
QSO: 14062 CW 2016-11-26 0813 M6T           599 14     BH1SCW        599 24     0
QSO: 21007 CW 2016-11-26 0813 M6T           599 14     R7AM          599 16     0
QSO:  7040 CW 2016-11-26 0814 M6T           599 14     YU7D          599 15     0
QSO: 21007 CW 2016-11-26 0814 M6T           599 14     G4FKA         599 14     0
QSO:  3511 CW 2016-11-26 0814 M6T           599 14     G3VGZ         599 14     0
QSO:  7040 CW 2016-11-26 0814 M6T           599 14     E7DX          599 15     0
QSO: 21007 CW 2016-11-26 0814 M6T           599 14     UA4HBM        599 16     0
QSO: 21007 CW 2016-11-26 0814 M6T           599 14     RG4I          599 16     0
QSO:  7040 CW 2016-11-26 0815 M6T           599 14     EW4WE         599 16     0
QSO:  7040 CW 2016-11-26 0815 M6T           599 14     JH1GTV        599 25     0
QSO:  7040 CW 2016-11-26 0815 M6T           599 14     DK3UA         599 14     0
QSO:  7040 CW 2016-11-26 0816 M6T           599 14     JR6EZE        599 25     0
QSO: 14062 CW 2016-11-26 0816 M6T           599 14     UX8ML         599 16     0
QSO: 21007 CW 2016-11-26 0816 M6T           599 14     RM6J          599 16     0
QSO:  7040 CW 2016-11-26 0816 M6T           599 14     DL1WA         599 14     0
QSO:  7040 CW 2016-11-26 0816 M6T           599 14     RJ3F          599 16     0
QSO: 14062 CW 2016-11-26 0816 M6T           599 14     EA3FZT        599 14     0
QSO:  3512 CW 2016-11-26 0817 M6T           599 14     GM3YOR        599 14     0
QSO:  7040 CW 2016-11-26 0817 M6T           599 14     DJ0AH         599 14     0
QSO:  7040 CW 2016-11-26 0817 M6T           599 14     CO6RD         599 08     0
QSO: 14062 CW 2016-11-26 0817 M6T           599 14     RX6CB         599 16     0
QSO: 14062 CW 2016-11-26 0817 M6T           599 14     US5VX         599 16     0
QSO:  3524 CW 2016-11-26 0818 M6T           599 14     OM0M          599 15     0
QSO:  7040 CW 2016-11-26 0818 M6T           599 14     EA3BES        599 14     0
QSO: 14062 CW 2016-11-26 0818 M6T           599 14     UA9DR         599 17     0
QSO: 28013 CW 2016-11-26 0818 M6T           599 14     DL3ALI        599 14     0
QSO: 21007 CW 2016-11-26 0818 M6T           599 14     R8CT          599 17     0
QSO: 28013 CW 2016-11-26 0818 M6T           599 14     TK0C          599 15     0
QSO:  7040 CW 2016-11-26 0818 M6T           599 14     YT6M          599 15     0
QSO:  3520 CW 2016-11-26 0819 M6T           599 14     EI0R          599 14     0
QSO:  7040 CW 2016-11-26 0819 M6T           599 14     UT7EL         599 16     0
QSO:  3530 CW 2016-11-26 0819 M6T           599 14     DF0HQ         599 14     0
QSO: 28013 CW 2016-11-26 0819 M6T           599 14     9A1P          599 15     0
QSO:  7040 CW 2016-11-26 0819 M6T           599 14     OZ9VO         599 14     0
QSO: 14062 CW 2016-11-26 0819 M6T           599 14     IR9F          599 15     0
QSO:  7040 CW 2016-11-26 0820 M6T           599 14     S50XX         599 15     0
QSO:  3537 CW 2016-11-26 0820 M6T           599 14     GW9J          599 14     0
QSO:  7040 CW 2016-11-26 0820 M6T           599 14     DR3W          599 14     0
QSO:  7040 CW 2016-11-26 0820 M6T           599 14     IK0FUX        599 15     0
QSO:  7040 CW 2016-11-26 0821 M6T           599 14     RV6AA/P       599 16     0
QSO:  3539 CW 2016-11-26 0821 M6T           599 14     MW0BRO        599 14     0
QSO:  7040 CW 2016-11-26 0821 M6T           599 14     DL4YAO        599 14     0
QSO:  7040 CW 2016-11-26 0821 M6T           599 14     W5JR          599 05     0
QSO:  3540 CW 2016-11-26 0822 M6T           599 14     DL1QW         599 14     0
QSO:  7040 CW 2016-11-26 0822 M6T           599 14     OH8NW         599 15     0
QSO:  7040 CW 2016-11-26 0822 M6T           599 14     SN8T          599 15     0
QSO:  3532 CW 2016-11-26 0823 M6T           599 14     OK1CRM        599 15     0
QSO:  7040 CW 2016-11-26 0823 M6T           599 14     EA6/E71DX     599 14     0
QSO:  3564 CW 2016-11-26 0823 M6T           599 14     OP4K          599 14     0
QSO: 14033 CW 2016-11-26 0824 M6T           599 14     BV1EL         599 24     0
QSO:  7040 CW 2016-11-26 0824 M6T           599 14     VK7GK         599 30     0
QSO: 14064 CW 2016-11-26 0824 M6T           599 14     CN8KD         599 33     0
QSO:  7040 CW 2016-11-26 0825 M6T           599 14     OH7GGX        599 15     0
QSO:  7040 CW 2016-11-26 0825 M6T           599 14     EA7OT         599 14     0
QSO:  7040 CW 2016-11-26 0825 M6T           599 14     DL1EFW        599 14     0
QSO: 21007 CW 2016-11-26 0825 M6T           599 14     RT4W          599 16     0
QSO:  7040 CW 2016-11-26 0826 M6T           599 14     OK2VWB        599 15     0
QSO:  7040 CW 2016-11-26 0826 M6T           599 14     EA7BUU        599 14     0
QSO: 14095 CW 2016-11-26 0826 M6T           599 14     RT8O          599 18     0
QSO:  7040 CW 2016-11-26 0826 M6T           599 14     DK7OG         599 14     0
QSO: 14090 CW 2016-11-26 0827 M6T           599 14     CR3OO         599 33     0
QSO: 21007 CW 2016-11-26 0827 M6T           599 14     II9P          599 15     0
QSO:  7040 CW 2016-11-26 0827 M6T           599 14     RN3DKE        599 16     0
QSO:  3511 CW 2016-11-26 0827 M6T           599 14     DL6AA         599 14     0
QSO:  3511 CW 2016-11-26 0827 M6T           599 14     G1SCT         599 14     0
QSO: 21007 CW 2016-11-26 0827 M6T           599 14     RA4DR         599 16     0
QSO: 14088 CW 2016-11-26 0827 M6T           599 14     Z35F          599 15     0
QSO:  7040 CW 2016-11-26 0828 M6T           599 14     SM7RYR        599 14     0
QSO:  3511 CW 2016-11-26 0828 M6T           599 14     K3CR          599 05     0
QSO:  3511 CW 2016-11-26 0828 M6T           599 14     DK4WO         599 14     0
QSO: 21004 CW 2016-11-26 0828 M6T           599 14     5Z4/DL2RMC    599 37     0
QSO:  7040 CW 2016-11-26 0828 M6T           599 14     S51WO         599 15     0
QSO: 14084 CW 2016-11-26 0828 M6T           599 14     GU4CHY        599 14     0
QSO:  3511 CW 2016-11-26 0829 M6T           599 14     DF2VZ         599 14     0
QSO:  7040 CW 2016-11-26 0829 M6T           599 14     DL6RAW        599 14     0
QSO:  3511 CW 2016-11-26 0829 M6T           599 14     PA0RBO        599 14     0
QSO:  7040 CW 2016-11-26 0830 M6T           599 14     N4PD          599 05     0
QSO: 21066 CW 2016-11-26 0830 M6T           599 14     9M2CNC        599 28     0
QSO: 14085 CW 2016-11-26 0830 M6T           599 14     CT3HF         599 33     0
QSO: 14085 CW 2016-11-26 0830 M6T           599 14     UT4LW         599 16     0
QSO: 14085 CW 2016-11-26 0830 M6T           599 14     PX2V          599 11     0
QSO:  3511 CW 2016-11-26 0831 M6T           599 14     OK6AA         599 15     0
QSO: 14085 CW 2016-11-26 0831 M6T           599 14     ZL2ST         599 32     0
QSO:  7040 CW 2016-11-26 0831 M6T           599 14     IW1BCO        599 05     0
QSO:  3511 CW 2016-11-26 0831 M6T           599 14     EA2GP         599 14     0
QSO:  3511 CW 2016-11-26 0831 M6T           599 14     DJ3RA         599 14     0
QSO:  3511 CW 2016-11-26 0832 M6T           599 14     DH0JAE        599 14     0
QSO:  7040 CW 2016-11-26 0832 M6T           599 14     HB9DDE        599 14     0
QSO: 14085 CW 2016-11-26 0832 M6T           599 14     ZM4T          599 32     0
QSO: 28018 CW 2016-11-26 0832 M6T           599 14     4X0A          599 20     0
QSO:  7040 CW 2016-11-26 0832 M6T           599 14     LA6ZFA        599 14     0
QSO:  7040 CW 2016-11-26 0833 M6T           599 14     OK7RJ         599 15     0
QSO: 21025 CW 2016-11-26 0833 M6T           599 14     TA1CD         599 20     0
QSO:  3511 CW 2016-11-26 0833 M6T           599 14     W9RE          599 04     0
QSO:  7040 CW 2016-11-26 0833 M6T           599 14     OL9R          599 15     0
QSO:  7040 CW 2016-11-26 0834 M6T           599 14     W3UA          599 05     0
QSO: 21025 CW 2016-11-26 0834 M6T           599 14     YB7GRN        599 28     0
QSO: 21025 CW 2016-11-26 0834 M6T           599 14     RA9DZ         599 17     0
QSO:  3527 CW 2016-11-26 0834 M6T           599 14     GW3KDB        599 14     0
QSO:  7040 CW 2016-11-26 0834 M6T           599 14     PA0WKI        599 14     0
QSO: 21025 CW 2016-11-26 0835 M6T           599 14     RW4HFH        599 16     0
QSO: 21025 CW 2016-11-26 0835 M6T           599 14     UA4M          599 16     0
QSO:  7040 CW 2016-11-26 0835 M6T           599 14     PA3CJP        599 14     0
QSO:  3534 CW 2016-11-26 0835 M6T           599 14     OH2RA         599 15     0
QSO:  7040 CW 2016-11-26 0835 M6T           599 14     UT3N          599 16     0
QSO: 14085 CW 2016-11-26 0835 M6T           599 14     UR9MB         599 16     0
QSO: 21025 CW 2016-11-26 0836 M6T           599 14     R9CW          599 17     0
QSO:  3511 CW 2016-11-26 0836 M6T           599 14     G4PVM         599 14     0
QSO: 14085 CW 2016-11-26 0836 M6T           599 14     S53FO         599 15     0
QSO:  7040 CW 2016-11-26 0836 M6T           599 14     YO8BOD        599 20     0
QSO: 14085 CW 2016-11-26 0836 M6T           599 14     UR4RWW        599 16     0
QSO:  7040 CW 2016-11-26 0836 M6T           599 14     UA3YDI        599 16     0
QSO:  7040 CW 2016-11-26 0836 M6T           599 14     DL1NKS        599 14     0
QSO:  3511 CW 2016-11-26 0836 M6T           599 14     F5INJ         599 14     0
QSO: 21025 CW 2016-11-26 0837 M6T           599 14     UA9MA         599 17     0
QSO:  7040 CW 2016-11-26 0837 M6T           599 14     EA8BQM        599 33     0
QSO:  3511 CW 2016-11-26 0837 M6T           599 14     PA3DJY        599 14     0
QSO:  7040 CW 2016-11-26 0837 M6T           599 14     N3AD          599 05     0
QSO:  3511 CW 2016-11-26 0837 M6T           599 14     IK3XJP        599 15     0
QSO:  7040 CW 2016-11-26 0837 M6T           599 14     LY4OO         599 15     0
QSO:  7040 CW 2016-11-26 0837 M6T           599 14     DK1KC         599 14     0
QSO: 14085 CW 2016-11-26 0838 M6T           599 14     UA6CC         599 16     0
QSO:  3511 CW 2016-11-26 0838 M6T           599 14     W1TR          599 05     0
QSO: 21026 CW 2016-11-26 0838 M6T           599 14     HG6N          599 15     0
QSO:  7040 CW 2016-11-26 0838 M6T           599 14     F6KMB         599 14     0
QSO:  3511 CW 2016-11-26 0838 M6T           599 14     GM1J          599 14     0
QSO: 14085 CW 2016-11-26 0839 M6T           599 14     BD1IIJ        599 24     0
QSO: 14085 CW 2016-11-26 0839 M6T           599 14     EU6AA         599 16     0
QSO:  3511 CW 2016-11-26 0839 M6T           599 14     DK3YD         599 14     0
QSO:  7040 CW 2016-11-26 0839 M6T           599 14     KJ4QHL        599 05     0
QSO: 21026 CW 2016-11-26 0839 M6T           599 14     UT5EO         599 16     0
QSO: 21026 CW 2016-11-26 0840 M6T           599 14     LX7I          599 14     0
QSO:  3511 CW 2016-11-26 0840 M6T           599 14     DL7UDA        599 14     0
QSO: 14085 CW 2016-11-26 0841 M6T           599 14     UC6A          599 16     0
QSO: 21026 CW 2016-11-26 0841 M6T           599 14     UA6BFE        599 16     0
QSO: 14085 CW 2016-11-26 0842 M6T           599 14     R9AAB         599 17     0
QSO: 14085 CW 2016-11-26 0842 M6T           599 14     US7MM         599 16     0
QSO: 21026 CW 2016-11-26 0843 M6T           599 14     UA6HLN        599 16     0
QSO: 14085 CW 2016-11-26 0843 M6T           599 14     OH2KW         599 15     0
QSO: 14085 CW 2016-11-26 0843 M6T           599 14     RG4I          599 16     0
QSO:  3557 CW 2016-11-26 0843 M6T           599 14     DJ8SW         599 14     0
QSO:  7040 CW 2016-11-26 0844 M6T           599 14     PH7A          599 14     0
QSO: 21026 CW 2016-11-26 0844 M6T           599 14     VK6NC         599 29     0
QSO:  7040 CW 2016-11-26 0844 M6T           599 14     DL8OK         599 14     0
QSO: 21026 CW 2016-11-26 0844 M6T           599 14     TA4A          599 20     0
QSO:  3511 CW 2016-11-26 0845 M6T           599 14     F6API         599 14     0
QSO: 14089 CW 2016-11-26 0845 M6T           599 14     S52W          599 15     0
QSO:  3511 CW 2016-11-26 0845 M6T           599 14     EI7NET        599 14     0
QSO: 21026 CW 2016-11-26 0845 M6T           599 14     OM8A          599 15     0
QSO: 14087 CW 2016-11-26 0846 M6T           599 14     US3EW         599 16     0
QSO: 28018 CW 2016-11-26 0846 M6T           599 14     G3GLL         599 14     0
QSO:  7040 CW 2016-11-26 0846 M6T           599 14     F6JOE         599 14     0
QSO:  3511 CW 2016-11-26 0846 M6T           599 14     DL3DQL        599 14     0
QSO: 14083 CW 2016-11-26 0846 M6T           599 14     EW6F          599 16     0
QSO: 21026 CW 2016-11-26 0846 M6T           599 14     M4A           599 14     0
QSO: 21026 CW 2016-11-26 0847 M6T           599 14     SV1AZL        599 20     0
QSO:  7040 CW 2016-11-26 0847 M6T           599 14     EA3BES        599 14     0
QSO: 14083 CW 2016-11-26 0847 M6T           599 14     UT0RM         599 16     0
QSO:  3511 CW 2016-11-26 0847 M6T           599 14     OK8DD         599 15     0
QSO:  7040 CW 2016-11-26 0847 M6T           599 14     LY5Q          599 15     0
QSO: 21026 CW 2016-11-26 0848 M6T           599 14     R9AX          599 17     0
QSO: 21026 CW 2016-11-26 0848 M6T           599 14     US7IY         599 16     0
QSO:  7040 CW 2016-11-26 0848 M6T           599 14     OK1DEK        599 15     0
QSO:  3511 CW 2016-11-26 0848 M6T           599 14     OK8KM         599 15     0
QSO: 21026 CW 2016-11-26 0848 M6T           599 14     EF8R          599 33     0
QSO:  7040 CW 2016-11-26 0849 M6T           599 14     I2AZ          599 15     0
QSO: 14059 CW 2016-11-26 0849 M6T           599 14     EF8U          599 33     0
QSO:  7040 CW 2016-11-26 0849 M6T           599 14     EA5IMM        599 14     0
QSO: 21026 CW 2016-11-26 0850 M6T           599 14     OL0W          599 15     0
QSO:  3519 CW 2016-11-26 0850 M6T           599 14     F5IN          599 14     0
QSO:  7040 CW 2016-11-26 0850 M6T           599 14     OK8DD         599 15     0
QSO:  7040 CW 2016-11-26 0850 M6T           599 14     EA6EE         599 14     0
QSO:  7040 CW 2016-11-26 0851 M6T           599 14     LY4K          599 15     0
QSO: 21026 CW 2016-11-26 0851 M6T           599 14     YC9FAR        599 28     0
QSO:  3511 CW 2016-11-26 0851 M6T           599 14     SM6IQD        599 14     0
QSO:  7040 CW 2016-11-26 0851 M6T           599 14     W3UA          599 05     0
QSO: 21026 CW 2016-11-26 0851 M6T           599 14     RC7A          599 16     0
QSO: 21026 CW 2016-11-26 0852 M6T           599 14     DK2GZ         599 14     0
QSO:  3511 CW 2016-11-26 0852 M6T           599 14     DL8TG         599 14     0
QSO: 28018 CW 2016-11-26 0852 M6T           599 14     SN7Q          599 15     0
QSO:  7040 CW 2016-11-26 0852 M6T           599 14     RZ1AWT        599 16     0
QSO:  7040 CW 2016-11-26 0852 M6T           599 14     YT6W          599 15     0
QSO:  3511 CW 2016-11-26 0853 M6T           599 14     MM0CYR        599 14     0
QSO:  7040 CW 2016-11-26 0853 M6T           599 14     DD0VS         599 14     0
QSO:  3511 CW 2016-11-26 0853 M6T           599 14     DJ6OZ         599 14     0
QSO: 21026 CW 2016-11-26 0853 M6T           599 14     UC8U          599 18     0
QSO:  7040 CW 2016-11-26 0853 M6T           599 14     ZL3TE         599 32     0
QSO: 21026 CW 2016-11-26 0853 M6T           599 14     UR5IFM        599 16     0
QSO:  7040 CW 2016-11-26 0853 M6T           599 14     G4DBW         599 14     0
QSO: 21026 CW 2016-11-26 0855 M6T           599 14     UA4W          599 16     0
QSO: 21026 CW 2016-11-26 0855 M6T           599 14     ED8X          599 33     0
QSO: 21026 CW 2016-11-26 0855 M6T           599 14     LZ1ND         599 20     0
QSO:  7040 CW 2016-11-26 0856 M6T           599 14     LA5LJA        599 14     0
QSO: 21026 CW 2016-11-26 0856 M6T           599 14     OM7M          599 15     0
QSO: 21026 CW 2016-11-26 0856 M6T           599 14     R4FD          599 16     0
QSO:  7040 CW 2016-11-26 0856 M6T           599 14     DL3SEM        599 14     0
QSO: 21026 CW 2016-11-26 0856 M6T           599 14     R4HCM         599 16     0
QSO:  7040 CW 2016-11-26 0856 M6T           599 14     EU4AX         599 16     0
QSO: 21026 CW 2016-11-26 0856 M6T           599 14     RU9AC         599 17     0
QSO:  7040 CW 2016-11-26 0857 M6T           599 14     DL5JQ         599 14     0
QSO:  7040 CW 2016-11-26 0857 M6T           599 14     OK2GU         599 15     0
QSO: 21026 CW 2016-11-26 0857 M6T           599 14     UA9LAO        599 17     0
QSO: 28018 CW 2016-11-26 0857 M6T           599 14     LX7I          599 14     0
QSO: 21026 CW 2016-11-26 0857 M6T           599 14     P33W          599 20     0
QSO: 21026 CW 2016-11-26 0857 M6T           599 14     LZ2RS         599 20     0
QSO: 21026 CW 2016-11-26 0858 M6T           599 14     CN2AA         599 33     0
QSO: 21026 CW 2016-11-26 0858 M6T           599 14     LZ8E          599 20     0
QSO: 21026 CW 2016-11-26 0858 M6T           599 14     SO4R          599 15     0
QSO: 28018 CW 2016-11-26 0859 M6T           599 14     OR2F          599 14     0
QSO:  7040 CW 2016-11-26 0859 M6T           599 14     DL3LAR        599 14     0
QSO: 14082 CW 2016-11-26 0859 M6T           599 14     E77CFG        599 15     0
QSO: 21026 CW 2016-11-26 0859 M6T           599 14     ZS2EZ         599 38     0
QSO:  7040 CW 2016-11-26 0859 M6T           599 14     HB0WR         599 14     0
QSO: 21026 CW 2016-11-26 0859 M6T           599 14     YB1AR         599 28     0
QSO:  7040 CW 2016-11-26 0900 M6T           599 14     DJ7MH         599 14     0
QSO:  7040 CW 2016-11-26 0900 M6T           599 14     SP2AEK        599 15     0
QSO: 21026 CW 2016-11-26 0900 M6T           599 14     ZS1EL         599 38     0
QSO:  7040 CW 2016-11-26 0900 M6T           599 14     K1KI          599 05     0
QSO: 21026 CW 2016-11-26 0900 M6T           599 14     UA6CC         599 16     0
QSO: 14048 CW 2016-11-26 0900 M6T           599 14     YR9F          599 20     0
QSO:  7040 CW 2016-11-26 0901 M6T           599 14     R2YES         599 16     0
QSO: 14043 CW 2016-11-26 0901 M6T           599 14     E7DX          599 15     0
QSO: 28018 CW 2016-11-26 0901 M6T           599 14     OM8A          599 15     0
QSO: 21026 CW 2016-11-26 0902 M6T           599 14     PA3AAV        599 14     0
QSO:  7040 CW 2016-11-26 0902 M6T           599 14     EA1WH         599 14     0
QSO:  7040 CW 2016-11-26 0902 M6T           599 14     K4AB          599 04     0
QSO: 21026 CW 2016-11-26 0902 M6T           599 14     UR5MD         599 16     0
QSO:  7040 CW 2016-11-26 0902 M6T           599 14     OK2BND        599 15     0
QSO: 14038 CW 2016-11-26 0902 M6T           599 14     LZ6Y          599 20     0
QSO:  7040 CW 2016-11-26 0903 M6T           599 14     SQ4AVD        599 15     0
QSO:  7040 CW 2016-11-26 0903 M6T           599 14     RM3D          599 16     0
QSO: 14047 CW 2016-11-26 0904 M6T           599 14     TK0C          599 15     0
QSO:  7040 CW 2016-11-26 0904 M6T           599 14     EA7AN         599 14     0
QSO: 21026 CW 2016-11-26 0904 M6T           599 14     UA4C          599 16     0
QSO:  3537 CW 2016-11-26 0904 M6T           599 14     CS2C          599 14     0
QSO:  7040 CW 2016-11-26 0904 M6T           599 14     UR3QM         599 16     0
QSO: 21026 CW 2016-11-26 0905 M6T           599 14     SJ2W          599 14     0
QSO: 21026 CW 2016-11-26 0905 M6T           599 14     HS1JZT        599 26     0
QSO:  3510 CW 2016-11-26 0906 M6T           599 14     DK3DUA        599 14     0
QSO: 21026 CW 2016-11-26 0906 M6T           599 14     LZ9V          599 20     0
QSO: 21026 CW 2016-11-26 0906 M6T           599 14     UC6A          599 16     0
QSO: 21026 CW 2016-11-26 0907 M6T           599 14     YB0COU        599 28     0
QSO:  7040 CW 2016-11-26 0907 M6T           599 14     IZ3KMY        599 15     0
QSO: 14003 CW 2016-11-26 0907 M6T           599 14     RW3XZ         599 16     0
QSO: 14006 CW 2016-11-26 0907 M6T           599 14     R7CA          599 16     0
QSO: 21026 CW 2016-11-26 0908 M6T           599 14     UR5LAM        599 16     0
QSO: 21026 CW 2016-11-26 0908 M6T           599 14     R3RK          599 16     0
QSO: 14015 CW 2016-11-26 0908 M6T           599 14     YR5N          599 20     0
QSO:  3520 CW 2016-11-26 0908 M6T           599 14     MI0BPB        599 14     0
QSO:  7040 CW 2016-11-26 0909 M6T           599 14     HA1AS         599 15     0
QSO: 28018 CW 2016-11-26 0909 M6T           599 14     DD1A          599 14     0
QSO: 14020 CW 2016-11-26 0909 M6T           599 14     E74X          599 15     0
QSO:  7040 CW 2016-11-26 0909 M6T           599 14     F8OOI         599 14     0
QSO:  7040 CW 2016-11-26 0909 M6T           599 14     DL9OBY        599 14     0
QSO: 21026 CW 2016-11-26 0910 M6T           599 14     YC1ME         599 28     0
QSO: 14020 CW 2016-11-26 0910 M6T           599 14     9M6NA         599 28     0
QSO:  7040 CW 2016-11-26 0910 M6T           599 14     DK3WN         599 14     0
QSO:  7040 CW 2016-11-26 0910 M6T           599 14     IK6CNM        599 15     0
QSO:  7040 CW 2016-11-26 0910 M6T           599 14     VK3OT         599 30     0
QSO:  7040 CW 2016-11-26 0911 M6T           599 14     EA4OA         599 14     0
QSO: 21026 CW 2016-11-26 0911 M6T           599 14     UA9AC         599 17     0
QSO: 28018 CW 2016-11-26 0911 M6T           599 14     G8D           599 14     0
QSO:  7040 CW 2016-11-26 0911 M6T           599 14     OE9WGI        599 15     0
QSO:  7040 CW 2016-11-26 0912 M6T           599 14     S51F          599 15     0
QSO:  7040 CW 2016-11-26 0912 M6T           599 14     OK5TFC        599 15     0
QSO:  7040 CW 2016-11-26 0912 M6T           599 14     LA7SI         599 14     0
QSO: 28018 CW 2016-11-26 0912 M6T           599 14     PI4CC         599 14     0
QSO:  7040 CW 2016-11-26 0913 M6T           599 14     YO7LHE        599 20     0
QSO: 21026 CW 2016-11-26 0913 M6T           599 14     RW4C          599 16     0
QSO:  7040 CW 2016-11-26 0913 M6T           599 14     RN1CW         599 16     0
QSO:  7040 CW 2016-11-26 0914 M6T           599 14     DL8ULF        599 14     0
QSO:  7040 CW 2016-11-26 0914 M6T           599 14     UR1YAA        599 16     0
QSO: 21026 CW 2016-11-26 0914 M6T           599 14     UA3LID        599 16     0
QSO:  7040 CW 2016-11-26 0914 M6T           599 14     OK1FED        599 15     0
QSO: 21026 CW 2016-11-26 0915 M6T           599 14     UT0MF         599 16     0
QSO:  7040 CW 2016-11-26 0915 M6T           599 14     ON4IZ         599 14     0
QSO: 21026 CW 2016-11-26 0915 M6T           599 14     R2VA          599 16     0
QSO:  7040 CW 2016-11-26 0915 M6T           599 14     DJ4WM         599 14     0
QSO: 21026 CW 2016-11-26 0915 M6T           599 14     SM5AOG        599 14     0
QSO: 21026 CW 2016-11-26 0915 M6T           599 14     RT7C          599 16     0
QSO:  7040 CW 2016-11-26 0916 M6T           599 14     OK2ON         599 15     0
QSO: 21026 CW 2016-11-26 0916 M6T           599 14     UX2MF         599 16     0
QSO: 14050 CW 2016-11-26 0916 M6T           599 14     AH2R          599 27     0
QSO: 21026 CW 2016-11-26 0916 M6T           599 14     RX6LN         599 16     0
QSO: 21026 CW 2016-11-26 0916 M6T           599 14     UW1I          599 16     0
QSO:  7040 CW 2016-11-26 0916 M6T           599 14     G4CWH         599 14     0
QSO: 21026 CW 2016-11-26 0917 M6T           599 14     OR3A          599 14     0
QSO:  7040 CW 2016-11-26 0917 M6T           599 14     OE1CIW        599 15     0
QSO: 14046 CW 2016-11-26 0917 M6T           599 14     ER4A          599 16     0
QSO:  7040 CW 2016-11-26 0917 M6T           599 14     RA7R          599 16     0
QSO: 21026 CW 2016-11-26 0918 M6T           599 14     US7MM         599 16     0
QSO: 14036 CW 2016-11-26 0918 M6T           599 14     CU4DX         599 14     0
QSO: 21026 CW 2016-11-26 0918 M6T           599 14     UY7MM         599 16     0
