START-OF-LOG: 3.0
CREATED-BY: Win-Test 3.24.0
CONTEST: CQ-WPX-SSB
CALLSIGN: YL3DR
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-MODE: SSB
CATEGORY-STATION: FIXED
CLAIMED-SCORE: 856560
OPERATORS:
CLUB: Latvian Contest Club
NAME: Aivars
SOAPBOX: TRX: Yaesu FT-920, 90W, antennas: GAP Titan DX, Delta 80m, Diamond
QSO: 21193 PH 2012-03-24 1447 YL3DR         59  0307   EI8GQB        59  721    0
QSO: 21157 PH 2012-03-24 1449 YL3DR         59  0308   XL3T          59  1559   0
QSO: 21150 PH 2012-03-24 1450 YL3DR         59  0309   RL9I          59  738    0
QSO: 21182 PH 2012-03-24 1451 YL3DR         59  0310   VE3OI         59  724    0
QSO: 21184 PH 2012-03-24 1452 YL3DR         59  0311   VE9HF         59  633    0
QSO: 21200 PH 2012-03-24 1453 YL3DR         59  0312   WX3B          59  466    0
QSO:  7129 PH 2012-03-24 1528 YL3DR         59  0313   4L5O          59  414    0
QSO:  7139 PH 2012-03-24 1529 YL3DR         59  0314   RA3OA         59  053    0
QSO:  7148 PH 2012-03-24 1530 YL3DR         59  0315   RC3W          59  223    0
QSO:  7187 PH 2012-03-24 1532 YL3DR         59  0316   RA6XV         59  173    0
QSO:  7154 PH 2012-03-24 1533 YL3DR         59  0317   YT8A          59  921    0
QSO:  7131 PH 2012-03-24 1539 YL3DR         59  0318   R3KM          59  338    0
QSO:  7172 PH 2012-03-24 1541 YL3DR         59  0319   OL4A          59  797    0
QSO:  7143 PH 2012-03-24 1542 YL3DR         59  0320   LY7A          59  624    0
QSO: 21197 PH 2012-03-24 1545 YL3DR         59  0321   EA5URV        59  298    0
QSO: 21187 PH 2012-03-24 1552 YL3DR         59  0322   LU4FM         59  363    0
QSO: 21191 PH 2012-03-24 1552 YL3DR         59  0323   TF3AO         59  167    0
QSO: 14229 PH 2012-03-24 1555 YL3DR         59  0324   UE85DRK       59  894    0
QSO: 14162 PH 2012-03-24 1606 YL3DR         59  0325   UY7MM         59  1287   0
QSO: 14289 PH 2012-03-24 1611 YL3DR         59  0326   RT4F          59  2636   0
QSO: 14299 PH 2012-03-24 1613 YL3DR         59  0327   DD2CW         59  910    0
QSO: 14317 PH 2012-03-24 1614 YL3DR         59  0328   IN3ZNR        59  676    0
QSO: 14264 PH 2012-03-24 1617 YL3DR         59  0329   HZ1TT         59  502    0
QSO: 14327 PH 2012-03-24 1618 YL3DR         59  0330   RK4FM         59  084    0
QSO: 14224 PH 2012-03-24 1624 YL3DR         59  0331   YB9WZJ        59  304    0
QSO: 14216 PH 2012-03-24 1624 YL3DR         59  0332   LZ9W          59  1029   0
QSO: 21279 PH 2012-03-24 1626 YL3DR         59  0333   EE3P          59  684    0
QSO: 21225 PH 2012-03-24 1627 YL3DR         59  0334   ED5D          59  461    0
QSO: 21398 PH 2012-03-24 1633 YL3DR         59  0335   CS2C          59  1372   0
QSO: 21380 PH 2012-03-24 1636 YL3DR         59  0336   EE8Z          59  855    0
QSO: 21354 PH 2012-03-24 1636 YL3DR         59  0337   F1AEY         59  335    0
QSO: 14188 PH 2012-03-24 1638 YL3DR         59  0338   EC6AAE        59  854    0
QSO: 14181 PH 2012-03-24 1638 YL3DR         59  0339   PD73X         59  204    0
QSO: 14162 PH 2012-03-24 1640 YL3DR         59  0340   RL9I          59  829    0
QSO: 14208 PH 2012-03-24 1643 YL3DR         59  0341   ON6BR         59  240    0
QSO:  7135 PH 2012-03-24 1647 YL3DR         59  0342   UP0L          59  2437   0
QSO:  7131 PH 2012-03-24 1649 YL3DR         59  0343   RW9QA         59  770    0
QSO: 14209 PH 2012-03-24 1653 YL3DR         59  0344   HB9MH         59  782    0
QSO: 14205 PH 2012-03-24 1654 YL3DR         59  0345   SZ1A          59  882    0
QSO: 14143 PH 2012-03-24 1656 YL3DR         59  0346   LZ3ZZ         59  708    0
QSO: 14134 PH 2012-03-24 1658 YL3DR         59  0347   IK2LFF        59  525    0
QSO: 14164 PH 2012-03-24 1700 YL3DR         59  0348   YT5CT         59  869    0
QSO: 14128 PH 2012-03-24 1703 YL3DR         59  0349   YU7KM         59  182    0
QSO: 14226 PH 2012-03-24 1705 YL3DR         59  0350   H22H          59  2024   0
QSO: 14210 PH 2012-03-24 1707 YL3DR         59  0351   YB4IR         59  692    0
QSO: 14252 PH 2012-03-24 1708 YL3DR         59  0352   YT1A          59  947    0
QSO: 14306 PH 2012-03-24 1710 YL3DR         59  0353   RM4HZ         59  694    0
QSO: 14313 PH 2012-03-24 1711 YL3DR         59  0354   IW0SAF        59  165    0
QSO: 14323 PH 2012-03-24 1712 YL3DR         59  0355   DL/KL1A       59  002    0
QSO: 14177 PH 2012-03-24 1716 YL3DR         59  0356   LZ40YG        59  049    0
QSO: 14130 PH 2012-03-24 1718 YL3DR         59  0357   S540DKR       59  137    0
QSO:  7192 PH 2012-03-24 1719 YL3DR         59  0358   9A8DX         59  541    0
QSO:  7169 PH 2012-03-24 1721 YL3DR         59  0359   RA4LFQ        59  284    0
QSO:  7162 PH 2012-03-24 1723 YL3DR         59  0360   OT5A          59  1070   0
QSO:  7146 PH 2012-03-24 1724 YL3DR         59  0361   OZ5GX         59  540    0
QSO:  7131 PH 2012-03-24 1725 YL3DR         59  0362   IQ6RS         59  717    0
QSO:  7126 PH 2012-03-24 1730 YL3DR         59  0363   EW2A          59  1162   0
QSO:  7095 PH 2012-03-24 1730 YL3DR         59  0364   DP6T          59  774    0
QSO:  7105 PH 2012-03-24 1731 YL3DR         59  0365   RM2U          59  783    0
QSO:  7100 PH 2012-03-24 1735 YL3DR         59  0366   SN3B          59  366    0
QSO:  7097 PH 2012-03-24 1736 YL3DR         59  0367   UD3D          59  1119   0
QSO:  7061 PH 2012-03-24 1737 YL3DR         59  0368   PD9X          59  439    0
QSO:  7058 PH 2012-03-24 1739 YL3DR         59  0369   II2S          59  1048   0
QSO:  7112 PH 2012-03-24 1739 YL3DR         59  0370   LY22A         59  226    0
QSO:  7123 PH 2012-03-24 1741 YL3DR         59  0371   HG1S          59  823    0
QSO:  7130 PH 2012-03-24 1742 YL3DR         59  0372   SB6A          59  511    0
QSO:  7107 PH 2012-03-24 1743 YL3DR         59  0373   R8MC          59  368    0
QSO:  7111 PH 2012-03-24 1745 YL3DR         59  0374   LZ8E          59  891    0
QSO:  7102 PH 2012-03-24 1745 YL3DR         59  0375   OH5Z          59  268    0
QSO:  7098 PH 2012-03-24 1747 YL3DR         59  0376   4U1GSC        59  368    0
QSO:  7117 PH 2012-03-24 1749 YL3DR         59  0377   RF9C          59  2737   0
QSO:  7152 PH 2012-03-24 1750 YL3DR         59  0378   S51A          59  1471   0
QSO:  7156 PH 2012-03-24 1751 YL3DR         59  0379   DR4W          59  229    0
QSO:  7155 PH 2012-03-24 1751 YL3DR         59  0380   IK3SCB        59  254    0
QSO:  7158 PH 2012-03-24 1753 YL3DR         59  0381   OH2XX         59  217    0
QSO:  7115 PH 2012-03-24 1754 YL3DR         59  0382   PC2T          59  566    0
QSO:  7108 PH 2012-03-24 1755 YL3DR         59  0383   PA2WO         59  233    0
QSO:  7085 PH 2012-03-24 1757 YL3DR         59  0384   P3N           59  2060   0
QSO:  7077 PH 2012-03-24 1758 YL3DR         59  0385   DK5TX         59  227    0
QSO:  7074 PH 2012-03-24 1801 YL3DR         59  0386   SO6I          59  799    0
QSO:  7068 PH 2012-03-24 1801 YL3DR         59  0387   UP2L          59  2416   0
QSO:  7091 PH 2012-03-24 1803 YL3DR         59  0388   UA3VFS        59  539    0
QSO:  7122 PH 2012-03-24 1807 YL3DR         59  0389   S56CW         59  1045   0
QSO:  7072 PH 2012-03-24 1809 YL3DR         59  0390   RQ5D          59  369    0
QSO:  7172 PH 2012-03-24 1812 YL3DR         59  0391   SK7OA         59  062    0
QSO:  3755 PH 2012-03-24 1812 YL3DR         59  0392   SQ8JX         59  120    0
QSO:  3774 PH 2012-03-24 1813 YL3DR         59  0393   DR1A          59  583    0
QSO:  3795 PH 2012-03-24 1814 YL3DR         59  0394   LY7Z          59  318    0
QSO:  3752 PH 2012-03-24 1816 YL3DR         59  0395   OH6MW         59  369    0
QSO:  3736 PH 2012-03-24 1817 YL3DR         59  0396   SP4SHB        59  217    0
QSO:  3729 PH 2012-03-24 1818 YL3DR         59  0397   US2IZ         59  055    0
QSO:  3733 PH 2012-03-24 1819 YL3DR         59  0398   OG2A          59  172    0
QSO:  3763 PH 2012-03-24 1820 YL3DR         59  0399   UT0RF         59  151    0
QSO:  3749 PH 2012-03-24 1821 YL3DR         59  0400   OT5A          59  584    0
QSO:  7147 PH 2012-03-24 1825 YL3DR         59  0401   SN9V          59  747    0
QSO:  7148 PH 2012-03-24 1826 YL3DR         59  0402   LY1R          59  1264   0
QSO:  7150 PH 2012-03-24 1827 YL3DR         59  0403   RW6HJV        59  314    0
QSO:  7173 PH 2012-03-24 1829 YL3DR         59  0404   G5XW          59  295    0
QSO:  7191 PH 2012-03-24 1832 YL3DR         59  0405   RT4RO         59  2198   0
QSO:  7199 PH 2012-03-24 1834 YL3DR         59  0406   UU2CW         59  271    0
QSO:  7184 PH 2012-03-24 1835 YL3DR         59  0407   EN1C          59  395    0
QSO:  7179 PH 2012-03-24 1835 YL3DR         59  0408   OQ7T          59  554    0
QSO:  7090 PH 2012-03-24 1837 YL3DR         59  0409   RM3F          59  2206   0
QSO:  7195 PH 2012-03-24 1839 YL3DR         59  0410   EB8AH         59  1071   0
QSO: 14139 PH 2012-03-24 1841 YL3DR         59  0411   LZ2DF         59  915    0
QSO: 14162 PH 2012-03-24 1842 YL3DR         59  0412   DM4X          59  401    0
QSO: 14190 PH 2012-03-24 1845 YL3DR         59  0413   YU1DW         59  146    0
QSO: 14197 PH 2012-03-24 1846 YL3DR         59  0414   OR1Z          59  505    0
QSO:  3787 PH 2012-03-24 1854 YL3DR         59  0415   DM50UEA       59  593    0
QSO:  3760 PH 2012-03-24 1857 YL3DR         59  0416   DB50EFA       59  100    0
QSO:  7145 PH 2012-03-24 1907 YL3DR         59  0417   RG3K          59  2026   0
QSO:  7158 PH 2012-03-24 1907 YL3DR         59  0418   EW8ZO         59  506    0
QSO:  7171 PH 2012-03-24 1908 YL3DR         59  0419   S56X          59  854    0
QSO:  7181 PH 2012-03-24 1910 YL3DR         59  0420   HG7T          59  593    0
QSO:  7183 PH 2012-03-24 1911 YL3DR         59  0421   DA0T          59  336    0
QSO:  7197 PH 2012-03-24 1912 YL3DR         59  0422   DR1A          59  1427   0
QSO:  7189 PH 2012-03-24 1913 YL3DR         59  0423   OK2ZI         59  837    0
QSO:  7118 PH 2012-03-24 1914 YL3DR         59  0424   DR5N          59  433    0
QSO:  7097 PH 2012-03-24 1917 YL3DR         59  0425   EW5W          59  721    0
QSO:  7083 PH 2012-03-24 1918 YL3DR         59  0426   EU1AZ         59  980    0
QSO:  7045 PH 2012-03-24 1920 YL3DR         59  0427   YL2SM         59  1737   0
QSO:  7155 PH 2012-03-24 1922 YL3DR         59  0428   IO5O          59  1585   0
QSO:  7192 PH 2012-03-24 1923 YL3DR         59  0429   DM4X          59  585    0
QSO:  7110 PH 2012-03-24 1925 YL3DR         59  0430   9K2HN         59  2375   0
QSO:  7075 PH 2012-03-24 1928 YL3DR         59  0431   YT7R          59  612    0
QSO:  7141 PH 2012-03-24 1931 YL3DR         59  0432   IK6GPZ        59  227    0
QSO:  7156 PH 2012-03-24 1932 YL3DR         59  0433   RC6U          59  1696   0
QSO:  3768 PH 2012-03-24 1936 YL3DR         59  0434   RM4HZ         59  827    0
QSO:  3743 PH 2012-03-24 1937 YL3DR         59  0435   UX1VT         59  209    0
QSO:  3719 PH 2012-03-24 1938 YL3DR         59  0436   LY2MM         59  528    0
QSO:  3735 PH 2012-03-24 1940 YL3DR         59  0437   RF9C          59  2938   0
QSO:  3752 PH 2012-03-24 1941 YL3DR         59  0438   YT4A          59  470    0
QSO:  3713 PH 2012-03-24 1943 YL3DR         59  0439   OH2XX         59  231    0
QSO:  3797 PH 2012-03-24 1945 YL3DR         59  0440   E73ESP        59  546    0
QSO:  7135 PH 2012-03-24 1946 YL3DR         59  0441   UA9BS         59  1406   0
QSO:  7113 PH 2012-03-24 1949 YL3DR         59  0442   UA6YE         59  396    0
QSO:  7138 PH 2012-03-24 1952 YL3DR         59  0443   DD2CW         59  1204   0
QSO:  7177 PH 2012-03-24 1953 YL3DR         59  0444   IZ3SQW        59  738    0
QSO:  7184 PH 2012-03-24 1954 YL3DR         59  0445   S57DX         59  736    0
QSO:  7188 PH 2012-03-24 1955 YL3DR         59  0446   DP7D          59  673    0
QSO:  7158 PH 2012-03-24 1957 YL3DR         59  0447   UR4U          59  728    0
QSO:  7113 PH 2012-03-24 1958 YL3DR         59  0448   RM5D          59  853    0
QSO:  7080 PH 2012-03-24 2000 YL3DR         59  0449   RL3A          59  3248   0
QSO:  7057 PH 2012-03-24 2001 YL3DR         59  0450   UY2UQ         59  445    0
QSO:  7053 PH 2012-03-24 2011 YL3DR         59  0451   OK1UG         59  664    0
QSO:  7051 PH 2012-03-24 2012 YL3DR         59  0452   DL60ZBN       59  041    0
QSO:  7145 PH 2012-03-24 2013 YL3DR         59  0453   OG73X         59  1537   0
QSO:  7085 PH 2012-03-24 2019 YL3DR         59  0454   LZ7S          59  811    0
QSO:  7073 PH 2012-03-24 2020 YL3DR         59  0455   YT2T          59  1819   0
QSO:  7179 PH 2012-03-24 2023 YL3DR         59  0456   9A8M          59  1577   0
QSO:  7158 PH 2012-03-24 2024 YL3DR         59  0457   UG3G          59  398    0
QSO:  7147 PH 2012-03-24 2026 YL3DR         59  0458   RT4F          59  3214   0
QSO:  3749 PH 2012-03-24 2027 YL3DR         59  0459   UW5ZM         59  537    0
QSO:  3756 PH 2012-03-24 2032 YL3DR         59  0460   GW4BLE        59  115    0
QSO:  3795 PH 2012-03-24 2033 YL3DR         59  0461   DP5P          59  380    0
QSO:  3735 PH 2012-03-24 2035 YL3DR         59  0462   SN7H          59  1081   0
QSO:  3705 PH 2012-03-24 2036 YL3DR         59  0463   9A1A          59  404    0
QSO:  3730 PH 2012-03-24 2038 YL3DR         59  0464   UA3BL         59  903    0
QSO:  7188 PH 2012-03-24 2044 YL3DR         59  0465   ER4DX         59  242    0
QSO:  7107 PH 2012-03-24 2049 YL3DR         59  0466   LZ1784SIB     59  112    0
QSO:  7101 PH 2012-03-24 2050 YL3DR         59  0467   IK3UNA/1      59  457    0
QSO:  7132 PH 2012-03-24 2054 YL3DR         59  0468   7Z1SJ         59  1892   0
QSO:  7168 PH 2012-03-24 2055 YL3DR         59  0469   9A7A          59  631    0
QSO:  3723 PH 2012-03-24 2101 YL3DR         59  0470   RU4SS         59  405    0
QSO:  3733 PH 2012-03-25 0443 YL3DR         59  0471   DP7D          59  847    0
QSO:  3708 PH 2012-03-25 0445 YL3DR         59  0472   RA1CW         59  1301   0
QSO:  3745 PH 2012-03-25 0448 YL3DR         59  0473   ON6BR         59  730    0
QSO:  3712 PH 2012-03-25 0450 YL3DR         59  0474   9A8M          59  2103   0
QSO:  3728 PH 2012-03-25 0452 YL3DR         59  0475   SP3GTS        59  396    0
QSO:  3615 PH 2012-03-25 0455 YL3DR         59  0476   OR5N          59  204    0
QSO:  7157 PH 2012-03-25 0457 YL3DR         59  0477   SN6F          59  515    0
QSO:  7147 PH 2012-03-25 0458 YL3DR         59  0478   LN8W          59  1417   0
QSO:  7183 PH 2012-03-25 0500 YL3DR         59  0479   OE3K          59  3414   0
QSO:  7199 PH 2012-03-25 0502 YL3DR         59  0480   LX7I          59  2679   0
QSO: 21325 PH 2012-03-25 0503 YL3DR         59  0481   JR1AIB        59  1465   0
QSO: 21310 PH 2012-03-25 0505 YL3DR         59  0482   RN0CF         59  975    0
QSO:  7172 PH 2012-03-25 0515 YL3DR         59  0483   HB8CSA        59  1761   0
QSO: 14163 PH 2012-03-25 0520 YL3DR         59  0484   ZV2V          59  1907   0
QSO: 14270 PH 2012-03-25 0522 YL3DR         59  0485   RC6U          59  2051   0
QSO: 21274 PH 2012-03-25 0524 YL3DR         59  0486   H22H          59  2485   0
QSO: 21189 PH 2012-03-25 0526 YL3DR         59  0487   JH4UYB        59  2086   0
QSO: 21201 PH 2012-03-25 0527 YL3DR         59  0488   JI2ZEY        59  870    0
QSO: 21286 PH 2012-03-25 0528 YL3DR         59  0489   ES9C          59  3710   0
QSO: 14184 PH 2012-03-25 0531 YL3DR         59  0490   TC3C          59  1652   0
QSO: 14291 PH 2012-03-25 0533 YL3DR         59  0491   7Z1TT         59  302    0
QSO: 14312 PH 2012-03-25 0535 YL3DR         59  0492   ZL/VO1AU      59  1589   0
QSO: 14334 PH 2012-03-25 0536 YL3DR         59  0493   LZ12FDAY      59  847    0
QSO: 14340 PH 2012-03-25 0538 YL3DR         59  0494   ZM4M          59  339    0
QSO: 14328 PH 2012-03-25 0539 YL3DR         59  0495   KH7X          59  3326   0
QSO: 14326 PH 2012-03-25 0540 YL3DR         59  0496   RG4F          59  130    0
QSO: 14305 PH 2012-03-25 0541 YL3DR         59  0497   IR6T          59  1613   0
QSO: 14272 PH 2012-03-25 0543 YL3DR         59  0498   R7LV          59  231    0
QSO: 14165 PH 2012-03-25 0545 YL3DR         59  0499   VA5AA         59  866    0
QSO: 14205 PH 2012-03-25 0547 YL3DR         59  0500   VC6Z          59  1777   0
QSO: 21257 PH 2012-03-25 0550 YL3DR         59  0501   A73A          59  1334   0
QSO: 21361 PH 2012-03-25 0554 YL3DR         59  0502   JR3RIY        59  587    0
QSO: 21363 PH 2012-03-25 0555 YL3DR         59  0503   JE1ZWT        59  831    0
QSO: 21368 PH 2012-03-25 0555 YL3DR         59  0504   JH6QFJ        59  334    0
QSO: 21398 PH 2012-03-25 0557 YL3DR         59  0505   JM1UTT        59  512    0
QSO: 21348 PH 2012-03-25 0559 YL3DR         59  0506   JA9LJS        59  573    0
QSO: 21339 PH 2012-03-25 0600 YL3DR         59  0507   R0DX          59  1108   0
QSO: 21262 PH 2012-03-25 0602 YL3DR         59  0508   RU0FM         59  1474   0
QSO: 21244 PH 2012-03-25 0603 YL3DR         59  0509   JA7BME        59  923    0
QSO: 21220 PH 2012-03-25 0604 YL3DR         59  0510   JA6LCJ        59  1202   0
QSO: 21320 PH 2012-03-25 0606 YL3DR         59  0511   JH5AVM        59  368    0
QSO: 21335 PH 2012-03-25 0607 YL3DR         59  0512   JU1DX         59  615    0
QSO: 21366 PH 2012-03-25 0608 YL3DR         59  0513   NH6P          59  1847   0
QSO: 21385 PH 2012-03-25 0610 YL3DR         59  0514   JQ1BVI        59  1197   0
QSO: 21392 PH 2012-03-25 0611 YL3DR         59  0515   B1Z           59  929    0
QSO: 21446 PH 2012-03-25 0617 YL3DR         59  0516   JO3DDD        59  855    0
QSO: 21440 PH 2012-03-25 0618 YL3DR         59  0517   JA3AOP        59  591    0
QSO: 14291 PH 2012-03-25 0620 YL3DR         59  0518   UA4FEN        59  1831   0
QSO: 14275 PH 2012-03-25 0622 YL3DR         59  0519   ED9Z          59  839    0
QSO: 14272 PH 2012-03-25 0624 YL3DR         59  0520   UN2E          59  600    0
QSO: 14295 PH 2012-03-25 0626 YL3DR         59  0521   ED3X          59  2364   0
QSO: 14304 PH 2012-03-25 0627 YL3DR         59  0522   IB1B          59  853    0
QSO: 14338 PH 2012-03-25 0628 YL3DR         59  0523   RW9QA         59  1110   0
QSO: 14347 PH 2012-03-25 0629 YL3DR         59  0524   J47X          59  447    0
QSO: 14330 PH 2012-03-25 0641 YL3DR         59  0525   P33W          59  5112   0
QSO: 14299 PH 2012-03-25 0642 YL3DR         59  0526   7Z1SJ         59  2384   0
QSO: 21396 PH 2012-03-25 0643 YL3DR         59  0527   JT1BZ         59  085    0
QSO: 21425 PH 2012-03-25 0645 YL3DR         59  0528   JH0NEC        59  344    0
QSO: 21422 PH 2012-03-25 0647 YL3DR         59  0529   JR2IOB        59  511    0
QSO: 21385 PH 2012-03-25 0648 YL3DR         59  0530   RT9S          59  947    0
QSO: 21370 PH 2012-03-25 0650 YL3DR         59  0531   JM4WUZ        59  351    0
QSO: 14220 PH 2012-03-25 0659 YL3DR         59  0532   VK3DOD        59  093    0
QSO: 14205 PH 2012-03-25 0700 YL3DR         59  0533   II9K          59  2092   0
QSO: 14196 PH 2012-03-25 0701 YL3DR         59  0534   UZ0U          59  1208   0
QSO: 28496 PH 2012-03-25 0704 YL3DR         59  0535   VK4NM         59  2556   0
QSO: 28420 PH 2012-03-25 0707 YL3DR         59  0536   RW0UU         59  800    0
QSO: 28376 PH 2012-03-25 0709 YL3DR         59  0537   RZ9UC         59  173    0
QSO: 28407 PH 2012-03-25 0714 YL3DR         59  0538   KG6DX         59  1629   0
QSO: 21271 PH 2012-03-25 0716 YL3DR         59  0539   EE3R          59  506    0
QSO: 21249 PH 2012-03-25 0716 YL3DR         59  0540   B7P           59  1428   0
QSO: 21240 PH 2012-03-25 0723 YL3DR         59  0541   BV0J          59  951    0
QSO: 21233 PH 2012-03-25 0724 YL3DR         59  0542   YM3KM         59  1028   0
QSO: 21313 PH 2012-03-25 0737 YL3DR         59  0543   JA6BZI        59  692    0
QSO: 21322 PH 2012-03-25 0740 YL3DR         59  0544   JL1UTS        59  115    0
QSO: 21348 PH 2012-03-25 0743 YL3DR         59  0545   JA1TMG        59  243    0
QSO: 14171 PH 2012-03-25 0745 YL3DR         59  0546   EM2G          59  1589   0
QSO: 14272 PH 2012-03-25 0747 YL3DR         59  0547   GW9X          59  436    0
QSO: 28504 PH 2012-03-25 0749 YL3DR         59  0548   R9UT          59  1002   0
QSO: 28524 PH 2012-03-25 0752 YL3DR         59  0549   UB0A          59  112    0
QSO: 28544 PH 2012-03-25 0753 YL3DR         59  0550   VU2DSI        59  240    0
QSO: 28510 PH 2012-03-25 0757 YL3DR         59  0551   A73A          59  1341   0
QSO: 21267 PH 2012-03-25 0801 YL3DR         59  0552   EE3T          59  2124   0
QSO: 21235 PH 2012-03-25 0802 YL3DR         59  0553   RX9JD         59  359    0
QSO: 21232 PH 2012-03-25 0803 YL3DR         59  0554   IR8M          59  441    0
QSO: 21216 PH 2012-03-25 0804 YL3DR         59  0555   R0AA          59  684    0
QSO: 21334 PH 2012-03-25 0809 YL3DR         59  0556   EC2DX         59  2148   0
QSO: 21381 PH 2012-03-25 0810 YL3DR         59  0557   RD0A          59  271    0
QSO: 21353 PH 2012-03-25 0811 YL3DR         59  0558   RV9CBW        59  986    0
QSO: 21290 PH 2012-03-25 0813 YL3DR         59  0559   RX9CAZ        59  712    0
QSO: 21225 PH 2012-03-25 0814 YL3DR         59  0560   II9K          59  2204   0
QSO: 21162 PH 2012-03-25 0816 YL3DR         59  0561   RX9KD         59  617    0
QSO: 21155 PH 2012-03-25 0817 YL3DR         59  0562   JF3BFS        59  590    0
QSO: 14297 PH 2012-03-25 0818 YL3DR         59  0563   DJ5AN         59  115    0
QSO: 14301 PH 2012-03-25 0819 YL3DR         59  0564   OQ5M          59  1201   0
QSO: 28446 PH 2012-03-25 0821 YL3DR         59  0565   EX2T          59  757    0
QSO: 28477 PH 2012-03-25 0826 YL3DR         59  0566   UI9I          59  152    0
QSO: 21156 PH 2012-03-25 0828 YL3DR         59  0567   SZ6P          59  146    0
QSO: 21190 PH 2012-03-25 0829 YL3DR         59  0568   UN1L          59  1899   0
QSO: 21353 PH 2012-03-25 0832 YL3DR         59  0569   R9XT          59  618    0
QSO: 21315 PH 2012-03-25 0836 YL3DR         59  0570   IT9LED        59  370    0
QSO: 14168 PH 2012-03-25 0838 YL3DR         59  0571   RG3K          59  2955   0
QSO: 14220 PH 2012-03-25 0840 YL3DR         59  0572   EA5AER        59  1196   0
QSO: 14237 PH 2012-03-25 0842 YL3DR         59  0573   YO5LD         59  554    0
QSO: 14339 PH 2012-03-25 0846 YL3DR         59  0574   YT2AAA        59  437    0
QSO: 28531 PH 2012-03-25 0849 YL3DR         59  0575   UA9OMT        59  072    0
QSO: 14312 PH 2012-03-25 0900 YL3DR         59  0576   OK6RA         59  564    0
QSO: 14142 PH 2012-03-25 0902 YL3DR         59  0577   IK3QAR        59  055    0
QSO: 14124 PH 2012-03-25 0903 YL3DR         59  0578   CN2R          59  3485   0
QSO: 14193 PH 2012-03-25 0904 YL3DR         59  0579   US0HZ         59  1388   0
QSO: 14239 PH 2012-03-25 0905 YL3DR         59  0580   CQ3L          59  921    0
QSO: 14267 PH 2012-03-25 0909 YL3DR         59  0581   G5O           59  792    0
QSO: 14288 PH 2012-03-25 0910 YL3DR         59  0582   YO8RZJ        59  234    0
QSO: 14272 PH 2012-03-25 0913 YL3DR         59  0583   DM9K          59  1450   0
QSO: 14304 PH 2012-03-25 0914 YL3DR         59  0584   OM7M          59  2997   0
QSO: 14323 PH 2012-03-25 0915 YL3DR         59  0585   EC1DBO        59  1974   0
QSO: 14345 PH 2012-03-25 0916 YL3DR         59  0586   UX2U          59  1897   0
QSO: 14342 PH 2012-03-25 0916 YL3DR         59  0587   IK8UND        59  651    0
QSO: 14264 PH 2012-03-25 0918 YL3DR         59  0588   CR3A          59  1722   0
QSO: 21342 PH 2012-03-25 0923 YL3DR         59  0589   EE7H          59  469    0
QSO: 21394 PH 2012-03-25 0924 YL3DR         59  0590   F1AKK         59  150    0
QSO: 21310 PH 2012-03-25 0926 YL3DR         59  0591   5D5A          59  4563   0
QSO: 14316 PH 2012-03-25 0932 YL3DR         59  0592   E77WM         59  191    0
QSO: 14201 PH 2012-03-25 0936 YL3DR         59  0593   S51A          59  2493   0
QSO: 14283 PH 2012-03-25 0938 YL3DR         59  0594   UT7QL         59  994    0
QSO: 21206 PH 2012-03-25 0943 YL3DR         59  0595   EE2K          59  1399   0
QSO: 21209 PH 2012-03-25 0944 YL3DR         59  0596   PW7T          59  1195   0
QSO: 21365 PH 2012-03-25 0950 YL3DR         59  0597   EE2W          59  879    0
QSO: 21371 PH 2012-03-25 0950 YL3DR         59  0598   R9CB          59  743    0
QSO: 21391 PH 2012-03-25 0952 YL3DR         59  0599   CQ3L          59  1315   0
QSO: 28507 PH 2012-03-25 0958 YL3DR         59  0600   BY8DX         59  1045   0
QSO: 21332 PH 2012-03-25 1032 YL3DR         59  0601   B7M           59  1433   0
QSO: 21395 PH 2012-03-25 1034 YL3DR         59  0602   A61ZX         59  1124   0
QSO: 21423 PH 2012-03-25 1036 YL3DR         59  0603   6V7Z          59  4458   0
QSO: 14126 PH 2012-03-25 1040 YL3DR         59  0604   ER3CT         59  565    0
QSO: 14237 PH 2012-03-25 1045 YL3DR         59  0605   VY2ZM         59  3392   0
QSO: 14188 PH 2012-03-25 1046 YL3DR         59  0606   RN7F          59  2696   0
QSO: 28565 PH 2012-03-25 1054 YL3DR         59  0607   CR3A          59  1084   0
QSO: 21174 PH 2012-03-25 1058 YL3DR         59  0608   TF1CY         59  487    0
QSO: 21150 PH 2012-03-25 1059 YL3DR         59  0609   CQ9T          59  3219   0
QSO: 21379 PH 2012-03-25 1102 YL3DR         59  0610   Z37Y          59  415    0
QSO: 21435 PH 2012-03-25 1103 YL3DR         59  0611   7Z1SJ         59  2753   0
QSO: 21327 PH 2012-03-25 1105 YL3DR         59  0612   PZ5P          59  3083   0
QSO: 21429 PH 2012-03-25 1117 YL3DR         59  0613   E73W          59  216    0
QSO: 28482 PH 2012-03-25 1122 YL3DR         59  0614   CT1ETK        59  325    0
QSO: 28394 PH 2012-03-25 1124 YL3DR         59  0615   PQ5B          59  3369   0
QSO: 28488 PH 2012-03-25 1127 YL3DR         59  0616   ZY5Y          59  858    0
