START-OF-LOG: 3.0
CREATED-BY: HMRA public YU DX downloader
CONTEST: YU-DX-CONTEST
CALLSIGN: OK6OK
OPERATORS: OK6OK
CATEGORY: A. (SO-AB CW QRP <= 5 W) (Out of Serbia)
QSO: 14000 CW 2022-04-16 0902 OK6OK         599 48         R7AT          599 43        
QSO: 14000 CW 2022-04-16 0903 OK6OK         599 49         UA6FZ         599 67        
QSO: 14000 CW 2022-04-16 0906 OK6OK         599 50         RN3AM         599 75        
QSO:  7000 CW 2022-04-16 0911 OK6OK         599 51         S51DX         599 6         
QSO:  7000 CW 2022-04-16 0912 OK6OK         599 52         YU1RK         599 BGD       
QSO:  7000 CW 2022-04-16 0915 OK6OK         599 53         OK5OK         599 2         
QSO:  7000 CW 2022-04-16 0917 OK6OK         599 54         E7/Z35M       599 39        
QSO: 14000 CW 2022-04-16 0923 OK6OK         599 55         LA0CX         599 19        
QSO: 14000 CW 2022-04-16 0935 OK6OK         599 56         RZ4AZ         599 34        
QSO: 14000 CW 2022-04-16 1116 OK6OK         599 57         YT2ISM        599 RAS       
QSO:  7000 CW 2022-04-16 1124 OK6OK         599 58         YT5A          599 RAS       
QSO:  7000 CW 2022-04-16 1126 OK6OK         599 59         YT1A          599 RAS       
QSO:  7000 CW 2022-04-16 1241 OK6OK         599 60         S56C          599 41        
QSO:  7000 CW 2022-04-16 1247 OK6OK         599 61         OM3ZU         599 63        
QSO:  7000 CW 2022-04-16 1248 OK6OK         599 62         YU1YV         599 RAS       
QSO:  7000 CW 2022-04-16 1252 OK6OK         599 63         OK2MBP        599 88        
QSO:  7000 CW 2022-04-16 1256 OK6OK         599 64         RK3Y          599 34        
QSO:  7000 CW 2022-04-16 1256 OK6OK         599 65         OM5KM         599 36        
QSO:  7000 CW 2022-04-16 1257 OK6OK         599 66         SN5J          599 55        
QSO:  7000 CW 2022-04-16 1345 OK6OK         599 67         YU6DX         599 BGD       
QSO:  7000 CW 2022-04-16 1347 OK6OK         599 68         HA1RJ         599 18        
QSO:  7000 CW 2022-04-16 1348 OK6OK         599 69         SN1T          599 19        
QSO:  7000 CW 2022-04-16 1350 OK6OK         599 70         LZ6F          599 2         
QSO: 14000 CW 2022-04-16 1359 OK6OK         599 71         LZ1DQ         599 78        
QSO: 14000 CW 2022-04-16 1404 OK6OK         599 72         YT1BX         599 NIS       
QSO:  7000 CW 2022-04-16 1518 OK6OK         599 73         HA8TP         599 64        
QSO:  7000 CW 2022-04-16 1519 OK6OK         599 74         YT4T          599 BGD       
QSO:  7000 CW 2022-04-16 1520 OK6OK         599 75         YT4W          599 BRA       
QSO:  7000 CW 2022-04-16 1522 OK6OK         599 76         OK2EA         599 65        
QSO:  7000 CW 2022-04-16 1523 OK6OK         599 77         LZ1ZJ         599 78        
QSO:  7000 CW 2022-04-16 1524 OK6OK         599 78         YO4NF         599 78        
QSO:  7000 CW 2022-04-16 1527 OK6OK         599 79         IK7MIY        599 29        
QSO:  7000 CW 2022-04-16 1528 OK6OK         599 80         YT3E          599 ZAJ       
QSO:  7000 CW 2022-04-16 1531 OK6OK         599 81         YU1ML         599 JAB       
QSO:  7000 CW 2022-04-16 1533 OK6OK         599 82         OM7AG         599 50        
QSO:  7000 CW 2022-04-16 1537 OK6OK         599 83         EU8U          599 133       
QSO:  7000 CW 2022-04-16 1538 OK6OK         599 84         HA8V          599 90        
QSO:  7000 CW 2022-04-16 1539 OK6OK         599 85         OK1OA         599 90        
QSO:  7000 CW 2022-04-16 1542 OK6OK         599 86         YU7KW         599 JBN       
QSO:  7000 CW 2022-04-16 1545 OK6OK         599 87         OK8KM         599 40        
QSO:  7000 CW 2022-04-16 1545 OK6OK         599 88         YU1LG         599 BRA       
QSO:  7000 CW 2022-04-16 1546 OK6OK         599 89         UA6FZ         599 152       
QSO:  7000 CW 2022-04-16 1546 OK6OK         599 90         R7AT          599 87        
QSO:  7000 CW 2022-04-16 1547 OK6OK         599 91         SN6A          599 59        
QSO:  7000 CW 2022-04-16 1547 OK6OK         599 92         YP5A          599 95        
QSO:  7000 CW 2022-04-16 1547 OK6OK         599 93         OK1KKI        599 66        
QSO:  7000 CW 2022-04-16 1548 OK6OK         599 94         OM3CDN        599 57        
QSO:  7000 CW 2022-04-16 1549 OK6OK         599 95         PA3AAV        599 128       
QSO:  7000 CW 2022-04-16 1551 OK6OK         599 96         OM5KP         599 21        
QSO:  7000 CW 2022-04-16 1554 OK6OK         599 97         OK1DVA        599 52        
QSO: 14000 CW 2022-04-16 1607 OK6OK         599 98         UA1ZZ         599 51        
QSO: 14000 CW 2022-04-16 1607 OK6OK         599 99         RK3DK         599 54        
QSO: 14000 CW 2022-04-16 1613 OK6OK         599 100        EA5YU         599 55        
QSO:  7000 CW 2022-04-16 1744 OK6OK         599 101        9A2KD         599 9         
QSO:  3500 CW 2022-04-16 1751 OK6OK         599 102        YT7X          599 SRM       
QSO:  3500 CW 2022-04-16 1753 OK6OK         599 103        OM7AG         599 93        
QSO:  3500 CW 2022-04-16 1754 OK6OK         599 104        YT3X          599 SUM       
QSO:  3500 CW 2022-04-16 1757 OK6OK         599 105        OM3ZU         599 174       
QSO:  3500 CW 2022-04-16 1758 OK6OK         599 106        YU3TA         599 JBB       
QSO:  3500 CW 2022-04-16 1759 OK6OK         599 107        E74N          599 37        
QSO:  3500 CW 2022-04-16 1803 OK6OK         599 108        YU5DR         599 KOL       
QSO:  3500 CW 2022-04-16 1805 OK6OK         599 109        HA8V          599 144       
QSO:  3500 CW 2022-04-16 1805 OK6OK         599 110        YU7G          599 SBB       
QSO:  3500 CW 2022-04-16 1807 OK6OK         599 111        YT1WA         599 BGD       
QSO:  3500 CW 2022-04-16 1808 OK6OK         599 112        9A1AA         599 255       
QSO:  3500 CW 2022-04-16 1809 OK6OK         599 113        OK2MBP        599 149       
QSO:  3500 CW 2022-04-16 1812 OK6OK         599 114        OM8AA         599 406       
QSO:  3500 CW 2022-04-16 1817 OK6OK         599 115        OK2MPB        599 165       
QSO:  3500 CW 2022-04-16 1821 OK6OK         599 116        9A2KD         599 28        
QSO:  3500 CW 2022-04-16 1827 OK6OK         599 117        YU1ED         599 BGD       
QSO:  3500 CW 2022-04-16 1829 OK6OK         599 118        SP4AWE        599 18        
QSO:  3500 CW 2022-04-16 1831 OK6OK         599 119        YT1T          599 MAC       
QSO:  3500 CW 2022-04-16 1833 OK6OK         599 120        E7/Z35M       599 93        
QSO:  3500 CW 2022-04-16 1840 OK6OK         599 121        LZ3QE         599 265       
QSO:  3500 CW 2022-04-16 1843 OK6OK         599 122        YU6DX         599 BGD       
QSO:  3500 CW 2022-04-16 1846 OK6OK         599 123        YT3E          599 ZAJ       
QSO:  3500 CW 2022-04-16 1849 OK6OK         599 124        YT6M          599 RAS       
QSO:  3500 CW 2022-04-16 1852 OK6OK         599 125        HA3LN         599 26        
QSO:  3500 CW 2022-04-16 1855 OK6OK         599 126        YU3A          599 ZBB       
QSO:  3500 CW 2022-04-16 1856 OK6OK         599 127        E77D          599 80        
QSO:  3500 CW 2022-04-16 1858 OK6OK         599 128        E77EA         599 26        
QSO:  3500 CW 2022-04-16 1900 OK6OK         599 129        LZ1QZ         599 40        
QSO:  3500 CW 2022-04-16 1904 OK6OK         599 130        YT4W          599 BRA       
QSO:  3500 CW 2022-04-16 1905 OK6OK         599 131        SQ8LUU        599 143       
QSO:  3500 CW 2022-04-16 1916 OK6OK         599 132        YO4NF         599 107       
QSO:  3500 CW 2022-04-16 1920 OK6OK         599 133        OM3CDN        599 86        
QSO:  3500 CW 2022-04-16 1922 OK6OK         599 134        S52W          599 74        
QSO:  3500 CW 2022-04-16 1925 OK6OK         599 135        LZ1ZJ         599 180       
QSO:  3500 CW 2022-04-16 1925 OK6OK         599 136        OK1OA         599 139       
QSO:  3500 CW 2022-04-16 1927 OK6OK         599 137        YT5A          599 RAS       
QSO:  3500 CW 2022-04-16 1930 OK6OK         599 138        9A2UN         599 46        
QSO:  3500 CW 2022-04-16 1931 OK6OK         599 139        OK8KM         599 64        
QSO:  3500 CW 2022-04-16 1932 OK6OK         599 140        YO2CJX        599 57        
QSO:  3500 CW 2022-04-16 1936 OK6OK         599 141        EU8U          599 198       
QSO:  3500 CW 2022-04-16 1945 OK6OK         599 142        YO2CEQ        599 89        
QSO:  3500 CW 2022-04-16 2005 OK6OK         599 143        OK1KKI        599 181       
QSO:  3500 CW 2022-04-16 2237 OK6OK         599 144        YU1MI         599 POM       
QSO:  3500 CW 2022-04-16 2238 OK6OK         599 145        YU1YV         599 RAS       
QSO:  3500 CW 2022-04-16 2239 OK6OK         599 146        YU1KT         599 BGD       
QSO:  3500 CW 2022-04-16 2240 OK6OK         599 147        S57X          599 61        
QSO:  3500 CW 2022-04-16 2242 OK6OK         599 148        YU1ML         599 JAB       
END-OF-LOG:
