START-OF-LOG: 3.0
CALLSIGN: KU4V
CONTEST: CQ-WW-SSB
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-MODE: SSB
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY:
CLAIMED-SCORE: 55279
NAME: Wayne Starnes
LOCATION: NC
OPERATORS: KU4V
CLUB: Potomac Valley Radio Club
CERTIFICATE: NO
CREATED-BY: N1MM Logger+ 1.0.6858.0
SOAPBOX: 45 minutes before the contest the Aplha blew a fuse. No back up
SOAPBOX: amp. With only wire antennas I was not competitive.
QSO: 14341 PH 2017-10-28 2246 KU4V          59  5      8P5A          59  08
QSO: 14185 PH 2017-10-28 2248 KU4V          59  5      V26B          59  08
QSO: 21226 PH 2017-10-29 1411 KU4V          59  5      UA2FX         59  15
QSO: 21237 PH 2017-10-29 1413 KU4V          59  5      YT6W          59  15
QSO: 21261 PH 2017-10-29 1421 KU4V          59  5      TF3CW         59  40
QSO: 21266 PH 2017-10-29 1423 KU4V          59  5      ES9C          59  15
QSO: 21270 PH 2017-10-29 1425 KU4V          59  5      IK2YCW        59  15
QSO: 21271 PH 2017-10-29 1426 KU4V          59  5      I2WIJ         59  15
QSO: 21272 PH 2017-10-29 1426 KU4V          59  5      DH8BQA        59  14
QSO: 21293 PH 2017-10-29 1431 KU4V          59  5      R7AB          59  16
QSO: 21295 PH 2017-10-29 1434 KU4V          59  5      OM7M          59  15
QSO: 21297 PH 2017-10-29 1435 KU4V          59  5      9A9A          59  15
QSO: 28459 PH 2017-10-29 1821 KU4V          59  5      FY5KE         59  09
QSO: 28471 PH 2017-10-29 1827 KU4V          59  5      PJ2T          59  09
QSO: 28488 PH 2017-10-29 1830 KU4V          59  5      PJ4K          59  09
QSO: 28399 PH 2017-10-29 1831 KU4V          59  5      P40W          59  09
QSO: 28465 PH 2017-10-29 1850 KU4V          59  5      PJ4G          59  09
QSO: 28493 PH 2017-10-29 1853 KU4V          59  5      LU7MT         59  13
QSO: 28516 PH 2017-10-29 1855 KU4V          59  5      P40T          59  09
QSO: 28518 PH 2017-10-29 1856 KU4V          59  5      PJ4Q          59  09
QSO: 28522 PH 2017-10-29 1858 KU4V          59  5      YV1SW         59  09
QSO: 28533 PH 2017-10-29 1900 KU4V          59  5      V26B          59  08
QSO: 28333 PH 2017-10-29 1905 KU4V          59  5      HP1RIS        59  07
QSO: 28388 PH 2017-10-29 1910 KU4V          59  5      P49Y          59  09
QSO: 28451 PH 2017-10-29 1914 KU4V          59  5      VP2MDG        59  08
QSO: 28462 PH 2017-10-29 1916 KU4V          59  5      CA3LMO        59  12
QSO: 28474 PH 2017-10-29 1918 KU4V          59  5      9Y4W          59  09
QSO: 28484 PH 2017-10-29 1921 KU4V          59  5      LU4FPZ        59  13
QSO: 28454 PH 2017-10-29 1926 KU4V          59  5      HP1XT         59  07
QSO: 28413 PH 2017-10-29 1927 KU4V          59  5      OA4SS         59  10
QSO: 21322 PH 2017-10-29 1936 KU4V          59  5      ZF2AH         59  08
QSO: 21200 PH 2017-10-29 1940 KU4V          59  5      K3LR          59  05
QSO: 21428 PH 2017-10-29 1944 KU4V          59  5      NP2N          59  08
QSO: 21412 PH 2017-10-29 1945 KU4V          59  5      CO6HLP        59  08
QSO: 28407 PH 2017-10-29 1949 KU4V          59  5      PZ5K          59  09
QSO: 21403 PH 2017-10-29 1950 KU4V          59  5      6Y4T          59  08
QSO: 21390 PH 2017-10-29 2005 KU4V          59  5      D4Z           59  35
QSO: 21207 PH 2017-10-29 2006 KU4V          59  5      ZL1RQ         59  32
QSO: 21312 PH 2017-10-29 2010 KU4V          59  5      CU4DX         59  14
QSO: 21205 PH 2017-10-29 2023 KU4V          59  5      HK3C          59  09
QSO: 21315 PH 2017-10-29 2024 KU4V          59  5      VP5W          59  08
QSO: 21292 PH 2017-10-29 2029 KU4V          59  5      9Y4D          59  09
QSO: 21328 PH 2017-10-29 2035 KU4V          59  5      VK4NM         59  30
QSO: 21217 PH 2017-10-29 2039 KU4V          59  5      HI3K          59  08
QSO: 21230 PH 2017-10-29 2040 KU4V          59  5      ZX5J          59  11
QSO: 21262 PH 2017-10-29 2047 KU4V          59  5      LT1F          59  13
QSO: 21270 PH 2017-10-29 2048 KU4V          59  5      HI3T          59  08
QSO: 21320 PH 2017-10-29 2054 KU4V          59  5      YV2CAR        59  09
QSO: 21372 PH 2017-10-29 2058 KU4V          59  5      FY5KE         59  09
QSO: 21445 PH 2017-10-29 2059 KU4V          59  5      8P5A          59  08
QSO: 21243 PH 2017-10-29 2134 KU4V          59  5      CO6LE         59  08
QSO: 21256 PH 2017-10-29 2137 KU4V          59  5      VP2MDG        59  08
QSO: 14312 PH 2017-10-29 2140 KU4V          59  5      PZ5K          59  09
QSO: 14241 PH 2017-10-29 2141 KU4V          59  5      PJ2T          59  09
QSO: 14225 PH 2017-10-29 2141 KU4V          59  5      P40W          59  09
QSO: 14341 PH 2017-10-29 2142 KU4V          59  5      VO2RAC        59  02
QSO: 14309 PH 2017-10-29 2147 KU4V          59  5      D4C           59  35
QSO: 14233 PH 2017-10-29 2150 KU4V          59  5      XE1B          59  06
QSO: 14186 PH 2017-10-29 2152 KU4V          59  5      VX7150        59  03
QSO: 14325 PH 2017-10-29 2153 KU4V          59  5      CR6P          59  14
QSO: 14248 PH 2017-10-29 2155 KU4V          59  5      VE9HF         59  05
QSO: 14321 PH 2017-10-29 2159 KU4V          59  5      VE6WQ         59  04
QSO: 14323 PH 2017-10-29 2201 KU4V          59  5      VE7WO         59  03
QSO: 14213 PH 2017-10-29 2207 KU4V          59  5      HK4W          59  09
QSO: 14196 PH 2017-10-29 2215 KU4V          59  5      J42T          59  20
QSO: 14271 PH 2017-10-29 2225 KU4V          59  5      VE2GSO        59  05
QSO: 14217 PH 2017-10-29 2230 KU4V          59  5      HI3K          59  08
QSO: 14222 PH 2017-10-29 2231 KU4V          59  5      CE3DNP        59  12
QSO: 14327 PH 2017-10-29 2232 KU4V          59  5      KH7XS         59  31
QSO: 14261 PH 2017-10-29 2237 KU4V          59  5      OA4SS         59  10
QSO: 14262 PH 2017-10-29 2240 KU4V          59  5      PX2A          59  11
QSO: 14221 PH 2017-10-29 2241 KU4V          59  5      9Y4W          59  09
QSO: 14219 PH 2017-10-29 2257 KU4V          59  5      PJ4G          59  09
QSO: 14246 PH 2017-10-29 2259 KU4V          59  5      CF7RR         59  03
QSO: 14259 PH 2017-10-29 2302 KU4V          59  5      LT1F          59  13
QSO: 14321 PH 2017-10-29 2304 KU4V          59  5      VA7ST         59  03
QSO: 14338 PH 2017-10-29 2308 KU4V          59  5      TI2OY         59  07
QSO:  7153 PH 2017-10-29 2315 KU4V          59  5      V26B          59  08
QSO:  7150 PH 2017-10-29 2316 KU4V          59  5      VE3JM         59  04
QSO:  7135 PH 2017-10-29 2319 KU4V          59  5      HG7T          59  15
QSO:  7145 PH 2017-10-29 2332 KU4V          59  5      CN3A          59  33
QSO:  7149 PH 2017-10-29 2333 KU4V          59  5      PZ5K          59  09
QSO:  7244 PH 2017-10-29 2344 KU4V          59  5      8P5A          59  08
QSO:  7236 PH 2017-10-29 2349 KU4V          59  5      PJ2T          59  09
QSO:  7183 PH 2017-10-29 2357 KU4V          59  5      6Y1LZ         59  08
QSO:  7229 PH 2017-10-29 2359 KU4V          59  5      ZF9CW         59  08
END-OF-LOG:
