START-OF-LOG: 3.0
CALLSIGN: EA6/DK5IR
CONTEST: CQ-WW-SSB
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-MODE: SSB
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY:
CLAIMED-SCORE: 252416
NAME: Jochen Sommer
LOCATION: DX
OPERATORS:  DK5IR
CLUB: German DX Foundation
CERTIFICATE: NO
CREATED-BY: RCKLog V3.27
SOAPBOX: Icom IC-7000,AT 7000 Tuner, Multiband GPA - 6,3m long, 5m high
QSO: 21165 PH 2017-10-28 1541 EA6/DK5IR     59  14     VE3EJ         59  04     0
QSO: 21169 PH 2017-10-28 1543 EA6/DK5IR     59  14     PR7AA         59  11     0
QSO: 21229 PH 2017-10-28 1546 EA6/DK5IR     59  14     RT5Z          59  16     0
QSO: 21229 PH 2017-10-28 1547 EA6/DK5IR     59  14     OZ1DYI        59  14     0
QSO: 21229 PH 2017-10-28 1548 EA6/DK5IR     59  14     LY3AB         59  15     0
QSO: 21229 PH 2017-10-28 1550 EA6/DK5IR     59  14     J43N          59  20     0
QSO: 21229 PH 2017-10-28 1554 EA6/DK5IR     59  14     N9MW          59  04     0
QSO: 21229 PH 2017-10-28 1554 EA6/DK5IR     59  14     ON4APU        59  14     0
QSO: 21229 PH 2017-10-28 1555 EA6/DK5IR     59  14     SM5CEU        59  14     0
QSO: 21229 PH 2017-10-28 1556 EA6/DK5IR     59  14     PQ5B          59  11     0
QSO: 21229 PH 2017-10-28 1557 EA6/DK5IR     59  14     CT1APN        59  14     0
QSO: 21229 PH 2017-10-28 1557 EA6/DK5IR     59  14     EW1TZ         59  16     0
QSO: 21229 PH 2017-10-28 1557 EA6/DK5IR     59  14     OV5U          59  14     0
QSO: 21229 PH 2017-10-28 1558 EA6/DK5IR     59  14     SN6AW         59  15     0
QSO: 21229 PH 2017-10-28 1558 EA6/DK5IR     59  14     OG6N          59  15     0
QSO: 21229 PH 2017-10-28 1559 EA6/DK5IR     59  14     OH2BPI        59  15     0
QSO: 21229 PH 2017-10-28 1600 EA6/DK5IR     59  14     SK6AW         59  14     0
QSO: 21229 PH 2017-10-28 1601 EA6/DK5IR     59  14     SV8JNM        59  20     0
QSO: 21229 PH 2017-10-28 1602 EA6/DK5IR     59  14     C4A           59  20     0
QSO: 21229 PH 2017-10-28 1603 EA6/DK5IR     59  14     OG3MS         59  15     0
QSO: 21229 PH 2017-10-28 1604 EA6/DK5IR     59  14     SQ2WHH        59  15     0
QSO: 21229 PH 2017-10-28 1604 EA6/DK5IR     59  14     OH2GEK        59  15     0
QSO: 21229 PH 2017-10-28 1605 EA6/DK5IR     59  14     EW2W          59  16     0
QSO: 21229 PH 2017-10-28 1613 EA6/DK5IR     59  14     N4PQX         59  05     0
QSO: 21229 PH 2017-10-28 1614 EA6/DK5IR     59  14     K1XM          59  05     0
QSO: 21254 PH 2017-10-28 1621 EA6/DK5IR     59  14     CN3A          59  33     0
QSO: 21270 PH 2017-10-28 1623 EA6/DK5IR     59  14     K5TR          59  04     0
QSO: 21278 PH 2017-10-28 1626 EA6/DK5IR     59  14     KZ2I          59  05     0
QSO: 21318 PH 2017-10-28 1630 EA6/DK5IR     59  14     KU2M          59  05     0
QSO: 21440 PH 2017-10-28 1633 EA6/DK5IR     59  14     WB2ZAB        59  05     0
QSO: 21429 PH 2017-10-28 1636 EA6/DK5IR     59  14     PZ5K          59  09     0
QSO: 21417 PH 2017-10-28 1637 EA6/DK5IR     59  14     N1UR          59  05     0
QSO: 21360 PH 2017-10-28 1638 EA6/DK5IR     59  14     IO9A          59  15     0
QSO: 21356 PH 2017-10-28 1642 EA6/DK5IR     59  14     ON4UP         59  14     0
QSO: 21356 PH 2017-10-28 1642 EA6/DK5IR     59  14     N4HU          59  05     0
QSO: 21356 PH 2017-10-28 1643 EA6/DK5IR     59  14     DO4OD         59  14     0
QSO: 21356 PH 2017-10-28 1646 EA6/DK5IR     59  14     CT3HF         59  33     0
QSO: 21356 PH 2017-10-28 1647 EA6/DK5IR     59  14     K0MD          59  04     0
QSO: 21356 PH 2017-10-28 1649 EA6/DK5IR     59  14     N4LA          59  05     0
QSO: 21356 PH 2017-10-28 1650 EA6/DK5IR     59  14     N5AA          59  04     0
QSO: 21356 PH 2017-10-28 1652 EA6/DK5IR     59  14     SP5AUY        59  15     0
QSO: 21356 PH 2017-10-28 1655 EA6/DK5IR     59  14     IO9R          59  15     0
QSO: 21356 PH 2017-10-28 1657 EA6/DK5IR     59  14     K5WDW         59  04     0
QSO: 21356 PH 2017-10-28 1658 EA6/DK5IR     59  14     N4LU          59  05     0
QSO: 28400 PH 2017-10-28 1704 EA6/DK5IR     59  14     CE2WNW        59  12     0
QSO: 28403 PH 2017-10-28 1704 EA6/DK5IR     59  14     EA8KW         59  33     0
QSO: 28412 PH 2017-10-28 1705 EA6/DK5IR     59  14     EF8R          59  33     0
QSO: 28415 PH 2017-10-28 1707 EA6/DK5IR     59  14     CU2AF         59  14     0
QSO: 28424 PH 2017-10-28 1708 EA6/DK5IR     59  14     LW7DX         59  13     0
QSO: 28476 PH 2017-10-28 1713 EA6/DK5IR     59  14     CE6TRA        59  12     0
QSO: 28509 PH 2017-10-28 1714 EA6/DK5IR     59  14     FY5KE         59  09     0
QSO: 28445 PH 2017-10-28 1716 EA6/DK5IR     59  14     CU4DX         59  14     0
QSO: 28441 PH 2017-10-28 1717 EA6/DK5IR     59  14     PZ5K          59  09     0
QSO: 28378 PH 2017-10-28 1719 EA6/DK5IR     59  14     9Y4W          59  09     0
QSO: 28344 PH 2017-10-28 1720 EA6/DK5IR     59  14     PY2NA         59  11     0
QSO: 21419 PH 2017-10-28 1722 EA6/DK5IR     59  14     FM5BH         59  08     0
QSO: 21357 PH 2017-10-28 1724 EA6/DK5IR     59  14     N3RS          59  05     0
QSO: 21263 PH 2017-10-28 1726 EA6/DK5IR     59  14     N2RJ          59  05     0
QSO: 21221 PH 2017-10-28 1728 EA6/DK5IR     59  14     WW4LL         59  05     0
QSO: 21174 PH 2017-10-28 1731 EA6/DK5IR     59  14     VA6UK         59  04     0
QSO: 21202 PH 2017-10-28 1731 EA6/DK5IR     59  14     W2RE          59  05     0
QSO: 21226 PH 2017-10-28 1733 EA6/DK5IR     59  14     K5ZD          59  05     0
QSO: 21236 PH 2017-10-28 1734 EA6/DK5IR     59  14     ZX5J          59  11     0
QSO: 21251 PH 2017-10-28 1735 EA6/DK5IR     59  14     W3LL          59  05     0
QSO: 21270 PH 2017-10-28 1736 EA6/DK5IR     59  14     W5MX          59  04     0
QSO: 21305 PH 2017-10-28 1738 EA6/DK5IR     59  14     CB1H          59  12     0
QSO: 21340 PH 2017-10-28 1740 EA6/DK5IR     59  14     N9RV          59  04     0
QSO: 21443 PH 2017-10-28 1744 EA6/DK5IR     59  14     CR3A          59  33     0
QSO: 21310 PH 2017-10-28 1757 EA6/DK5IR     59  14     DH8BQA        59  14     0
QSO: 21310 PH 2017-10-28 1758 EA6/DK5IR     59  14     DF0HQ         59  14     0
QSO: 21310 PH 2017-10-28 1759 EA6/DK5IR     59  14     DL6RDM        59  14     0
QSO: 21310 PH 2017-10-28 1801 EA6/DK5IR     59  14     G3B           59  14     0
QSO: 21310 PH 2017-10-28 1803 EA6/DK5IR     59  14     9A7A          59  15     0
QSO: 14284 PH 2017-10-28 1822 EA6/DK5IR     59  14     9A3K          59  15     0
QSO: 14263 PH 2017-10-28 1823 EA6/DK5IR     59  14     IR4X          59  15     0
QSO: 14218 PH 2017-10-28 1825 EA6/DK5IR     59  14     S53M          59  15     0
QSO: 14117 PH 2017-10-28 1828 EA6/DK5IR     59  14     VY2ZM         59  05     0
QSO: 14127 PH 2017-10-28 1829 EA6/DK5IR     59  14     F5PAL         59  14     0
QSO: 14148 PH 2017-10-28 1830 EA6/DK5IR     59  14     S58N          59  15     0
QSO: 14166 PH 2017-10-28 1831 EA6/DK5IR     59  14     9A3W          59  15     0
QSO: 14170 PH 2017-10-28 1832 EA6/DK5IR     59  14     OP2A          59  14     0
QSO: 14200 PH 2017-10-28 1834 EA6/DK5IR     59  14     SK3W          59  14     0
QSO: 14242 PH 2017-10-28 1835 EA6/DK5IR     59  14     SJ0X          59  14     0
QSO:  7198 PH 2017-10-28 1840 EA6/DK5IR     59  14     LA4C          59  14     0
QSO:  7192 PH 2017-10-28 1841 EA6/DK5IR     59  14     LZ8A          59  20     0
QSO:  7142 PH 2017-10-28 1846 EA6/DK5IR     59  14     TF3CW         59  40     0
QSO:  7097 PH 2017-10-28 1855 EA6/DK5IR     59  14     OK7K          59  15     0
QSO:  7130 PH 2017-10-28 1857 EA6/DK5IR     59  14     IR3Z          59  15     0
QSO:  3641 PH 2017-10-28 1903 EA6/DK5IR     59  14     ED3D          59  14     0
QSO:  3728 PH 2017-10-28 1907 EA6/DK5IR     59  14     IB2T          59  15     0
QSO:  3782 PH 2017-10-28 1909 EA6/DK5IR     59  14     EF9R          59  33     0
QSO:  3775 PH 2017-10-28 1915 EA6/DK5IR     59  14     E70T          59  15     0
QSO:  3761 PH 2017-10-28 1919 EA6/DK5IR     59  14     OM2VL         59  15     0
QSO:  3792 PH 2017-10-28 1912 EA6/DK5IR     59  14     EC6AAE        59  14     0
QSO: 28495 PH 2017-10-29 1021 EA6/DK5IR     59  14     CN3A          59  33     0
QSO: 28487 PH 2017-10-29 1021 EA6/DK5IR     59  14     EA8DED        59  33     0
QSO: 21310 PH 2017-10-29 1024 EA6/DK5IR     59  14     ER4A          59  16     0
QSO: 21287 PH 2017-10-29 1025 EA6/DK5IR     59  14     CN2R          59  33     0
QSO: 21281 PH 2017-10-29 1026 EA6/DK5IR     59  14     TM3R          59  14     0
QSO: 21263 PH 2017-10-29 1029 EA6/DK5IR     59  14     OH3EX         59  15     0
QSO: 21217 PH 2017-10-29 1031 EA6/DK5IR     59  14     RM3A          59  16     0
QSO: 21191 PH 2017-10-29 1033 EA6/DK5IR     59  14     EE7P          59  14     0
QSO: 21172 PH 2017-10-29 1036 EA6/DK5IR     59  14     ED9E          59  33     0
QSO: 21211 PH 2017-10-29 1038 EA6/DK5IR     59  14     UW1M          59  16     0
QSO: 21239 PH 2017-10-29 1039 EA6/DK5IR     59  14     OH6K          59  15     0
QSO: 21242 PH 2017-10-29 1040 EA6/DK5IR     59  14     SJ0X          59  14     0
QSO: 21253 PH 2017-10-29 1041 EA6/DK5IR     59  14     UY7MM         59  16     0
QSO: 21257 PH 2017-10-29 1041 EA6/DK5IR     59  14     LA8HGA        59  14     0
QSO: 21312 PH 2017-10-29 1045 EA6/DK5IR     59  14     J42T          59  20     0
QSO: 21317 PH 2017-10-29 1046 EA6/DK5IR     59  14     YL2GD         59  15     0
QSO: 21323 PH 2017-10-29 1048 EA6/DK5IR     59  14     R5AJ          59  16     0
QSO: 21346 PH 2017-10-29 1050 EA6/DK5IR     59  14     RK3DT         59  16     0
QSO: 21352 PH 2017-10-29 1051 EA6/DK5IR     59  14     CR6T          59  14     0
QSO: 21376 PH 2017-10-29 1053 EA6/DK5IR     59  14     EA1DR         59  14     0
QSO: 21383 PH 2017-10-29 1054 EA6/DK5IR     59  14     LA5UF         59  14     0
QSO: 28467 PH 2017-10-29 1056 EA6/DK5IR     59  14     9K2HN         59  21     0
QSO: 14271 PH 2017-10-29 1110 EA6/DK5IR     59  14     IR4M          59  15     0
QSO: 14274 PH 2017-10-29 1112 EA6/DK5IR     59  14     GM2T          59  14     0
QSO: 14240 PH 2017-10-29 1204 EA6/DK5IR     59  14     DL6FBL        59  14     0
QSO: 14237 PH 2017-10-29 1205 EA6/DK5IR     59  14     IR6T          59  15     0
QSO: 14234 PH 2017-10-29 1208 EA6/DK5IR     59  14     PB5X          59  14     0
QSO: 14214 PH 2017-10-29 1213 EA6/DK5IR     59  14     HB9HLM        59  14     0
QSO: 14222 PH 2017-10-29 1213 EA6/DK5IR     59  14     DL5GAC        59  14     0
QSO: 14218 PH 2017-10-29 1217 EA6/DK5IR     59  14     LY5Y          59  15     0
QSO: 14212 PH 2017-10-29 1218 EA6/DK5IR     59  14     DA0WRTC       59  14     0
QSO: 14210 PH 2017-10-29 1219 EA6/DK5IR     59  14     HG6N          59  15     0
QSO: 14204 PH 2017-10-29 1220 EA6/DK5IR     59  14     OT4A          59  14     0
QSO: 14162 PH 2017-10-29 1225 EA6/DK5IR     59  14     DP6T          59  14     0
QSO: 14150 PH 2017-10-29 1227 EA6/DK5IR     59  14     K3LR          59  05     0
QSO: 14131 PH 2017-10-29 1229 EA6/DK5IR     59  14     YT1A          59  15     0
QSO: 14131 PH 2017-10-29 1229 EA6/DK5IR     59  14     IR3Z          59  15     0
QSO: 14129 PH 2017-10-29 1230 EA6/DK5IR     59  14     OE5T          59  15     0
QSO: 14109 PH 2017-10-29 1232 EA6/DK5IR     59  14     IV3JCC        59  15     0
QSO: 21436 PH 2017-10-29 1239 EA6/DK5IR     59  14     UW5ZM         59  16     0
QSO: 21421 PH 2017-10-29 1241 EA6/DK5IR     59  14     OH5NZ         59  15     0
QSO: 21421 PH 2017-10-29 1244 EA6/DK5IR     59  14     EW7BA         59  16     0
QSO: 21421 PH 2017-10-29 1245 EA6/DK5IR     59  14     K1ESE         59  05     0
QSO: 21422 PH 2017-10-29 1247 EA6/DK5IR     59  14     OH6GDX        59  15     0
QSO: 21422 PH 2017-10-29 1252 EA6/DK5IR     59  14     OH2BR         59  15     0
QSO: 21422 PH 2017-10-29 1253 EA6/DK5IR     59  14     YL3HE         59  15     0
QSO: 21422 PH 2017-10-29 1255 EA6/DK5IR     59  14     SV1RMB        59  20     0
QSO: 21422 PH 2017-10-29 1255 EA6/DK5IR     59  14     UV7V          59  16     0
QSO: 21422 PH 2017-10-29 1259 EA6/DK5IR     59  14     OH2PM         59  15     0
QSO: 21422 PH 2017-10-29 1300 EA6/DK5IR     59  14     EU6DX         59  16     0
QSO: 21422 PH 2017-10-29 1302 EA6/DK5IR     59  14     LY4BP         59  15     0
QSO: 21424 PH 2017-10-29 1304 EA6/DK5IR     59  14     OH3GZ         59  15     0
QSO: 21424 PH 2017-10-29 1308 EA6/DK5IR     59  14     EW8ZO         59  16     0
QSO: 21424 PH 2017-10-29 1311 EA6/DK5IR     59  14     SV1KYC        59  20     0
QSO: 21424 PH 2017-10-29 1312 EA6/DK5IR     59  14     UY2UQ         59  16     0
QSO: 21424 PH 2017-10-29 1317 EA6/DK5IR     59  14     LA7IJ         59  14     0
QSO: 21412 PH 2017-10-29 1320 EA6/DK5IR     59  14     UT2UU         59  16     0
QSO: 21367 PH 2017-10-29 1322 EA6/DK5IR     59  14     R7AB          59  16     0
QSO: 21361 PH 2017-10-29 1323 EA6/DK5IR     59  14     RT6A          59  16     0
QSO: 21325 PH 2017-10-29 1325 EA6/DK5IR     59  14     SV8DTD        59  20     0
QSO: 21305 PH 2017-10-29 1329 EA6/DK5IR     59  14     K1TTT         59  05     0
QSO: 21281 PH 2017-10-29 1347 EA6/DK5IR     59  14     EW6W          59  16     0
QSO: 21277 PH 2017-10-29 1348 EA6/DK5IR     59  14     9K2HN         59  21     0
QSO: 21229 PH 2017-10-29 1350 EA6/DK5IR     59  14     K1DG          59  05     0
QSO: 21210 PH 2017-10-29 1353 EA6/DK5IR     59  14     K2QM          59  05     0
QSO: 21204 PH 2017-10-29 1353 EA6/DK5IR     59  14     KC1XX         59  05     0
QSO: 14153 PH 2017-10-29 1355 EA6/DK5IR     59  14     KC1XX         59  05     0
QSO: 21201 PH 2017-10-29 1357 EA6/DK5IR     59  14     RA3W          59  16     0
QSO: 21140 PH 2017-10-29 1401 EA6/DK5IR     59  14     VY2ZM         59  05     0
QSO: 21135 PH 2017-10-29 1402 EA6/DK5IR     59  14     TC0KF         59  20     0
QSO: 21254 PH 2017-10-29 1405 EA6/DK5IR     59  14     UR7R          59  16     0
QSO: 14146 PH 2017-10-29 1408 EA6/DK5IR     59  14     9A1AD         59  15     0
QSO: 14132 PH 2017-10-29 1409 EA6/DK5IR     59  14     RC3W          59  16     0
QSO: 14128 PH 2017-10-29 1410 EA6/DK5IR     59  14     DL4WA         59  14     0
QSO: 14124 PH 2017-10-29 1411 EA6/DK5IR     59  14     DL9ZP         59  14     0
QSO: 14143 PH 2017-10-29 1413 EA6/DK5IR     59  14     YT2ISM        59  15     0
QSO: 14148 PH 2017-10-29 1414 EA6/DK5IR     59  14     YT6T          59  15     0
QSO: 14152 PH 2017-10-29 1415 EA6/DK5IR     59  14     W3LPL         59  05     0
QSO: 14169 PH 2017-10-29 1418 EA6/DK5IR     59  14     M0PLX         59  14     0
QSO: 14219 PH 2017-10-29 1422 EA6/DK5IR     59  14     CN2AA         59  33     0
QSO: 14230 PH 2017-10-29 1424 EA6/DK5IR     59  14     DF4JM         59  14     0
QSO: 14256 PH 2017-10-29 1427 EA6/DK5IR     59  14     PA0AA         59  14     0
QSO: 14307 PH 2017-10-29 1431 EA6/DK5IR     59  14     DL0GEO        59  14     0
QSO: 14307 PH 2017-10-29 1432 EA6/DK5IR     59  14     S52BT         59  15     0
QSO: 14307 PH 2017-10-29 1432 EA6/DK5IR     59  14     DJ9MH         59  14     0
QSO: 14307 PH 2017-10-29 1433 EA6/DK5IR     59  14     DL7JAN        59  14     0
QSO: 14307 PH 2017-10-29 1433 EA6/DK5IR     59  14     DM0Y          59  14     0
QSO: 14307 PH 2017-10-29 1433 EA6/DK5IR     59  14     DJ0A          59  14     0
QSO: 14307 PH 2017-10-29 1433 EA6/DK5IR     59  14     OO7P          59  14     0
QSO: 14307 PH 2017-10-29 1434 EA6/DK5IR     59  14     LZ2HN         59  20     0
QSO: 14307 PH 2017-10-29 1434 EA6/DK5IR     59  14     R7CA          59  16     0
QSO: 14307 PH 2017-10-29 1435 EA6/DK5IR     59  14     OZ1ADL        59  14     0
QSO: 14307 PH 2017-10-29 1435 EA6/DK5IR     59  14     LX7I          59  14     0
QSO: 14307 PH 2017-10-29 1435 EA6/DK5IR     59  14     SN8B          59  15     0
QSO: 14307 PH 2017-10-29 1436 EA6/DK5IR     59  14     GW9J          59  14     0
QSO: 14307 PH 2017-10-29 1436 EA6/DK5IR     59  14     RY6Y          59  16     0
QSO: 14307 PH 2017-10-29 1436 EA6/DK5IR     59  14     HG5A          59  15     0
QSO: 14307 PH 2017-10-29 1436 EA6/DK5IR     59  14     DL6NDW        59  14     0
QSO: 14307 PH 2017-10-29 1437 EA6/DK5IR     59  14     G0DRM         59  14     0
QSO: 14307 PH 2017-10-29 1437 EA6/DK5IR     59  14     UZ7M          59  16     0
QSO: 14307 PH 2017-10-29 1437 EA6/DK5IR     59  14     DL/4X1DX      59  14     0
QSO: 14307 PH 2017-10-29 1438 EA6/DK5IR     59  14     G3TQZ         59  14     0
QSO: 14307 PH 2017-10-29 1438 EA6/DK5IR     59  14     IZ8NWA        59  15     0
QSO: 14307 PH 2017-10-29 1438 EA6/DK5IR     59  14     LZ7A          59  20     0
QSO: 14307 PH 2017-10-29 1439 EA6/DK5IR     59  14     N2PP          59  05     0
QSO: 14307 PH 2017-10-29 1439 EA6/DK5IR     59  14     P33W          59  20     0
QSO: 14307 PH 2017-10-29 1439 EA6/DK5IR     59  14     RA2FF         59  15     0
QSO: 14307 PH 2017-10-29 1440 EA6/DK5IR     59  14     FY5KE         59  09     0
QSO: 14307 PH 2017-10-29 1440 EA6/DK5IR     59  14     PA2S          59  14     0
QSO: 14307 PH 2017-10-29 1441 EA6/DK5IR     59  14     UP2L          59  17     0
QSO: 14307 PH 2017-10-29 1441 EA6/DK5IR     59  14     V26B          59  08     0
QSO: 14307 PH 2017-10-29 1442 EA6/DK5IR     59  14     CR3A          59  33     0
QSO: 14307 PH 2017-10-29 1442 EA6/DK5IR     59  14     UW1M          59  16     0
QSO: 14307 PH 2017-10-29 1442 EA6/DK5IR     59  14     M4A           59  14     0
QSO: 14307 PH 2017-10-29 1442 EA6/DK5IR     59  14     DH1PAL        59  14     0
QSO: 14307 PH 2017-10-29 1443 EA6/DK5IR     59  14     EW1P          59  16     0
QSO: 14307 PH 2017-10-29 1443 EA6/DK5IR     59  14     DL8MAS        59  14     0
QSO: 14307 PH 2017-10-29 1444 EA6/DK5IR     59  14     M0TAZ         59  14     0
QSO: 14307 PH 2017-10-29 1444 EA6/DK5IR     59  14     PI4Z          59  14     0
QSO: 14307 PH 2017-10-29 1445 EA6/DK5IR     59  14     DK5KN         59  14     0
QSO: 14307 PH 2017-10-29 1445 EA6/DK5IR     59  14     DL2AWA        59  14     0
QSO: 14307 PH 2017-10-29 1445 EA6/DK5IR     59  14     DL0PE         59  14     0
QSO: 14307 PH 2017-10-29 1445 EA6/DK5IR     59  14     DK5AX         59  14     0
QSO: 14307 PH 2017-10-29 1446 EA6/DK5IR     59  14     OK5W          59  15     0
QSO: 14307 PH 2017-10-29 1446 EA6/DK5IR     59  14     A73A          59  21     0
QSO: 14307 PH 2017-10-29 1447 EA6/DK5IR     59  14     DK6QW         59  14     0
QSO: 14307 PH 2017-10-29 1447 EA6/DK5IR     59  14     M0OSH         59  14     0
QSO: 14307 PH 2017-10-29 1447 EA6/DK5IR     59  14     PI4KR         59  14     0
QSO: 14307 PH 2017-10-29 1448 EA6/DK5IR     59  14     DC1MAS        59  14     0
QSO: 14307 PH 2017-10-29 1448 EA6/DK5IR     59  14     UA7K          59  16     0
QSO: 14307 PH 2017-10-29 1448 EA6/DK5IR     59  14     UR2Y          59  16     0
QSO: 14307 PH 2017-10-29 1449 EA6/DK5IR     59  14     SO4B          59  15     0
QSO: 14307 PH 2017-10-29 1450 EA6/DK5IR     59  14     DR2P          59  14     0
QSO: 14307 PH 2017-10-29 1450 EA6/DK5IR     59  14     G4TVM         59  14     0
QSO: 14307 PH 2017-10-29 1450 EA6/DK5IR     59  14     KU1CW         59  05     0
QSO: 14307 PH 2017-10-29 1451 EA6/DK5IR     59  14     R7MM          59  16     0
QSO: 14307 PH 2017-10-29 1452 EA6/DK5IR     59  14     UT3RS         59  16     0
QSO: 14307 PH 2017-10-29 1452 EA6/DK5IR     59  14     RA3Y          59  16     0
QSO: 14307 PH 2017-10-29 1453 EA6/DK5IR     59  14     DL5NAM        59  14     0
QSO: 14307 PH 2017-10-29 1453 EA6/DK5IR     59  14     RM3DA         59  16     0
QSO: 14307 PH 2017-10-29 1454 EA6/DK5IR     59  14     DL1DXA        59  14     0
QSO: 14307 PH 2017-10-29 1454 EA6/DK5IR     59  14     DP6A          59  14     0
QSO: 14307 PH 2017-10-29 1454 EA6/DK5IR     59  14     IU8DSP        59  15     0
QSO: 14307 PH 2017-10-29 1455 EA6/DK5IR     59  14     LY2J          59  15     0
QSO: 14307 PH 2017-10-29 1455 EA6/DK5IR     59  14     DM4M          59  14     0
QSO: 14307 PH 2017-10-29 1456 EA6/DK5IR     59  14     DL1HAZ        59  14     0
QSO: 14307 PH 2017-10-29 1457 EA6/DK5IR     59  14     OE6Z          59  15     0
QSO: 14307 PH 2017-10-29 1457 EA6/DK5IR     59  14     OE1RFU        59  15     0
QSO: 14307 PH 2017-10-29 1458 EA6/DK5IR     59  14     C4A           59  20     0
QSO: 14307 PH 2017-10-29 1458 EA6/DK5IR     59  14     YU5R          59  15     0
QSO: 14307 PH 2017-10-29 1458 EA6/DK5IR     59  14     LZ7EP         59  20     0
QSO: 14307 PH 2017-10-29 1458 EA6/DK5IR     59  14     OK1DKR        59  15     0
QSO: 14307 PH 2017-10-29 1459 EA6/DK5IR     59  14     F2AR          59  14     0
QSO: 14307 PH 2017-10-29 1459 EA6/DK5IR     59  14     DF2RG         59  14     0
QSO: 14307 PH 2017-10-29 1459 EA6/DK5IR     59  14     M5B           59  14     0
QSO: 14307 PH 2017-10-29 1500 EA6/DK5IR     59  14     LZ2WNW        59  20     0
QSO: 14307 PH 2017-10-29 1500 EA6/DK5IR     59  14     DF2FM         59  14     0
QSO: 14307 PH 2017-10-29 1500 EA6/DK5IR     59  14     DL1NEO        59  14     0
QSO: 14307 PH 2017-10-29 1501 EA6/DK5IR     59  14     GM6NX         59  14     0
QSO: 14307 PH 2017-10-29 1501 EA6/DK5IR     59  14     SM6NET        59  14     0
QSO: 14307 PH 2017-10-29 1502 EA6/DK5IR     59  14     MI1M          59  14     0
QSO: 14307 PH 2017-10-29 1502 EA6/DK5IR     59  14     LY1R          59  15     0
QSO: 14307 PH 2017-10-29 1502 EA6/DK5IR     59  14     LY2SA         59  15     0
QSO: 14307 PH 2017-10-29 1502 EA6/DK5IR     59  14     SN1D          59  15     0
QSO: 14307 PH 2017-10-29 1502 EA6/DK5IR     59  14     UW7W          59  16     0
QSO: 14307 PH 2017-10-29 1502 EA6/DK5IR     59  14     DL1MAJ        59  14     0
QSO: 14307 PH 2017-10-29 1504 EA6/DK5IR     59  14     PA8KW         59  14     0
QSO: 14307 PH 2017-10-29 1504 EA6/DK5IR     59  14     OM3KFF        59  15     0
QSO: 14307 PH 2017-10-29 1504 EA6/DK5IR     59  14     SN1Y          59  15     0
QSO: 14307 PH 2017-10-29 1506 EA6/DK5IR     59  14     OM5WW         59  15     0
QSO: 14307 PH 2017-10-29 1507 EA6/DK5IR     59  14     DK0LO         59  14     0
QSO: 14307 PH 2017-10-29 1507 EA6/DK5IR     59  14     DK0IW         59  14     0
QSO: 14307 PH 2017-10-29 1508 EA6/DK5IR     59  14     DK2AT         59  14     0
QSO: 14307 PH 2017-10-29 1508 EA6/DK5IR     59  14     CR6K          59  14     0
QSO: 14307 PH 2017-10-29 1509 EA6/DK5IR     59  14     9K2HN         59  21     0
QSO: 14307 PH 2017-10-29 1509 EA6/DK5IR     59  14     R7AB          59  16     0
QSO: 14307 PH 2017-10-29 1510 EA6/DK5IR     59  14     OT5X          59  14     0
QSO: 14307 PH 2017-10-29 1510 EA6/DK5IR     59  14     PA2Z          59  14     0
QSO: 14307 PH 2017-10-29 1511 EA6/DK5IR     59  14     SP6A          59  15     0
QSO: 14307 PH 2017-10-29 1511 EA6/DK5IR     59  14     LN8W          59  14     0
QSO: 14307 PH 2017-10-29 1512 EA6/DK5IR     59  14     DG7JB         59  14     0
QSO: 14307 PH 2017-10-29 1513 EA6/DK5IR     59  14     S57K          59  15     0
QSO: 14307 PH 2017-10-29 1513 EA6/DK5IR     59  14     RT5Z          59  16     0
QSO: 14307 PH 2017-10-29 1513 EA6/DK5IR     59  14     ON4TO         59  14     0
QSO: 14307 PH 2017-10-29 1514 EA6/DK5IR     59  14     3Z1K          59  15     0
QSO: 14307 PH 2017-10-29 1515 EA6/DK5IR     59  14     DR5N          59  14     0
QSO: 14307 PH 2017-10-29 1515 EA6/DK5IR     59  14     OK2BXU        59  15     0
QSO: 14307 PH 2017-10-29 1515 EA6/DK5IR     59  14     SP3P          59  15     0
QSO: 14307 PH 2017-10-29 1516 EA6/DK5IR     59  14     N2TK          59  05     0
QSO: 14307 PH 2017-10-29 1516 EA6/DK5IR     59  14     9A3LUC        59  15     0
QSO: 14307 PH 2017-10-29 1516 EA6/DK5IR     59  14     DK8VX         59  14     0
QSO: 14307 PH 2017-10-29 1517 EA6/DK5IR     59  14     YP8W          59  20     0
QSO: 14307 PH 2017-10-29 1517 EA6/DK5IR     59  14     UW6E          59  16     0
QSO: 14307 PH 2017-10-29 1518 EA6/DK5IR     59  14     PA0B          59  14     0
QSO: 14307 PH 2017-10-29 1518 EA6/DK5IR     59  14     S53RM         59  15     0
QSO: 14307 PH 2017-10-29 1519 EA6/DK5IR     59  14     DL5ALW        59  14     0
QSO: 14307 PH 2017-10-29 1519 EA6/DK5IR     59  14     PA4DN         59  14     0
QSO: 14307 PH 2017-10-29 1520 EA6/DK5IR     59  14     UT8EL         59  16     0
