START-OF-LOG: 3.0
CONTEST: CQ-WW-SSB
CALLSIGN: PD0PIW
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-STATION: FIXED
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
LOCATION: DX
CLAIMED-SCORE: 8607
CREATED-BY: UcxLog 7.79
NAME: GERARD HOL
SOAPBOX: Icom 7800      steppIR db18e up to 15 mtr    20 watt
QSO: 14000 PH 2017-10-29 1132 PD0PIW        59  14     S58Y          59  15     0
QSO: 14000 PH 2017-10-29 1136 PD0PIW        59  14     N2RJ          59  5      0
QSO: 14000 PH 2017-10-29 1137 PD0PIW        59  14     EI6JK         59  14     0
QSO: 14000 PH 2017-10-29 1138 PD0PIW        59  14     W2RE          59  5      0
QSO: 14000 PH 2017-10-29 1145 PD0PIW        59  14     VA3DF         59  04     0
QSO: 14000 PH 2017-10-29 1145 PD0PIW        59  14     VE2BWL        59  5      0
QSO: 14000 PH 2017-10-29 1149 PD0PIW        59  14     PJ4G          59  09     0
QSO: 14000 PH 2017-10-29 1152 PD0PIW        59  14     9Y4W          59  09     0
QSO: 14000 PH 2017-10-29 1153 PD0PIW        59  14     P40T          59  09     0
QSO: 14000 PH 2017-10-29 1154 PD0PIW        59  14     XL3T          59  04     0
QSO: 14000 PH 2017-10-29 1155 PD0PIW        59  14     K3LR          59  5      0
QSO: 14000 PH 2017-10-29 1157 PD0PIW        59  14     W3LPL         59  5      0
QSO: 14000 PH 2017-10-29 1159 PD0PIW        59  14     N2SR          59  5      0
QSO: 14000 PH 2017-10-29 1201 PD0PIW        59  14     KC1XX         59  05     0
QSO: 14000 PH 2017-10-29 1202 PD0PIW        59  14     K1XM          59  5      0
QSO: 14000 PH 2017-10-29 1206 PD0PIW        59  14     EA2DNR        59  14     0
QSO: 14000 PH 2017-10-29 1217 PD0PIW        59  14     OF2IPA        59  15     0
QSO: 14000 PH 2017-10-29 1219 PD0PIW        59  14     EC5AN         59  14     0
QSO: 14000 PH 2017-10-29 1228 PD0PIW        59  14     VY2ZM         59  05     0
QSO: 14000 PH 2017-10-29 1232 PD0PIW        59  14     NK8Q          59  05     0
QSO: 14000 PH 2017-10-29 1241 PD0PIW        59  14     6Y1LZ         59  08     0
QSO: 14000 PH 2017-10-29 1317 PD0PIW        59  14     WA3EKL        59  05     0
QSO: 14000 PH 2017-10-29 1320 PD0PIW        59  14     W5MX          59  04     0
QSO: 14000 PH 2017-10-29 1323 PD0PIW        59  14     V26B          59  08     0
QSO: 14000 PH 2017-10-29 1330 PD0PIW        59  14     K1TTT         59  5      0
QSO: 14000 PH 2017-10-29 1339 PD0PIW        59  14     LZ9W          59  20     0
QSO: 14000 PH 2017-10-29 1340 PD0PIW        59  14     EB1DJ         59  14     0
QSO: 14000 PH 2017-10-29 1555 PD0PIW        59  14     LZ5Z          59  20     0
QSO: 14000 PH 2017-10-29 1606 PD0PIW        59  14     VE6SV         59  04     0
QSO: 14000 PH 2017-10-29 1608 PD0PIW        59  14     EA1DHB        59  14     0
QSO: 14000 PH 2017-10-29 1819 PD0PIW        59  14     KH7XS         59  31     0
QSO: 14000 PH 2017-10-29 1822 PD0PIW        59  14     AB3CX         59  5      0
QSO: 14000 PH 2017-10-29 1826 PD0PIW        59  14     KQ2M          59  05     0
QSO:  7000 PH 2017-10-29 1832 PD0PIW        59  14     S57AL         59  15     0
QSO:  7000 PH 2017-10-29 1835 PD0PIW        59  14     RT5Z          59  16     0
QSO:  7000 PH 2017-10-29 1838 PD0PIW        59  14     OK2VWB        59  15     0
QSO:  7000 PH 2017-10-29 1838 PD0PIW        59  14     SP9RTL        59  15     0
QSO:  7000 PH 2017-10-29 1842 PD0PIW        59  14     IZ2BKA        59  15     0
QSO:  7000 PH 2017-10-29 1844 PD0PIW        59  14     IV3IYH        59  15     0
QSO:  7000 PH 2017-10-29 1846 PD0PIW        59  14     OM3KFF        59  15     0
QSO:  7000 PH 2017-10-29 1849 PD0PIW        59  14     IZ4VQS        59  15     0
QSO:  7000 PH 2017-10-29 1852 PD0PIW        59  14     OK2KOJ        59  15     0
QSO:  7000 PH 2017-10-29 1852 PD0PIW        59  14     S54I          59  15     0
QSO:  7000 PH 2017-10-29 1853 PD0PIW        59  14     S56AX         59  15     0
QSO:  7000 PH 2017-10-29 1853 PD0PIW        59  14     IQ3RK         59  15     0
QSO:  7000 PH 2017-10-29 1854 PD0PIW        59  14     R2FBK         59  15     0
QSO:  7000 PH 2017-10-29 1855 PD0PIW        59  14     IQ2DN         59  15     0
QSO:  7000 PH 2017-10-29 1855 PD0PIW        59  14     S56K          59  15     0
QSO:  7000 PH 2017-10-29 1856 PD0PIW        59  14     9A1CC         59  15     0
QSO:  7000 PH 2017-10-29 1856 PD0PIW        59  14     SQ7PGP        59  15     0
QSO:  7000 PH 2017-10-29 1857 PD0PIW        59  14     IV3ONZ        59  15     0
QSO:  7000 PH 2017-10-29 1858 PD0PIW        59  14     IK2MMM        59  15     0
QSO:  7000 PH 2017-10-29 1859 PD0PIW        59  14     OF5Z          59  15     0
QSO:  7000 PH 2017-10-29 1902 PD0PIW        59  14     IK3BVD        59  15     0
QSO:  7000 PH 2017-10-29 1903 PD0PIW        59  14     OE3NEC        59  15     0
QSO:  7000 PH 2017-10-29 1904 PD0PIW        59  14     SP9ZHR        59  15     0
QSO:  7000 PH 2017-10-29 1905 PD0PIW        59  14     RC3W          59  16     0
QSO:  7000 PH 2017-10-29 1909 PD0PIW        59  14     YU1UO         59  15     0
QSO:  7000 PH 2017-10-29 1911 PD0PIW        59  14     IZ1GAR        59  15     0
QSO:  7000 PH 2017-10-29 1911 PD0PIW        59  14     SK5DB         59  14     0
QSO:  7000 PH 2017-10-29 1914 PD0PIW        59  14     LY5G          59  15     0
QSO:  7000 PH 2017-10-29 1915 PD0PIW        59  14     S54ZZ         59  15     0
QSO:  7000 PH 2017-10-29 1915 PD0PIW        59  14     9A3AG         59  15     0
QSO:  7000 PH 2017-10-29 1916 PD0PIW        59  14     LY1R          59  15     0
QSO:  7000 PH 2017-10-29 1917 PD0PIW        59  14     IQ5PO         59  15     0
QSO:  7000 PH 2017-10-29 1921 PD0PIW        59  14     IN3AHO        59  15     0
QSO:  7000 PH 2017-10-29 1925 PD0PIW        59  14     IN3MNS        59  15     0
QSO:  7000 PH 2017-10-29 1926 PD0PIW        59  14     YU7KW         59  15     0
QSO:  7000 PH 2017-10-29 1931 PD0PIW        59  14     IZ2SXZ        59  15     0
END-OF-LOG:
