START-OF-LOG: 3.0
CALLSIGN: P49Y
CONTEST: CQ-WW-SSB
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: SSB
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY: CLASSIC
CLAIMED-SCORE: 5673206
NAME: Andrew L. Faber
LOCATION: DX
OPERATORS: AE6Y
CLUB: Northern California Contest Club
CERTIFICATE: NO
CREATED-BY: CQPWIN VER. 12.9
SOAPBOX: Score is well down from 2015, mainly due to 10m.  But great
SOAPBOX: stateside runs on 40-10 compensated.  Love the Classic category!
QSO: 21264 PH 2017-10-28 2103 P49Y          59  9      K9ZO          59     4
QSO: 21264 PH 2017-10-28 2103 P49Y          59  9      WW4DM         59     5
QSO: 21264 PH 2017-10-28 2103 P49Y          59  9      KH6VM         59     3
QSO: 21264 PH 2017-10-28 2103 P49Y          59  9      AA6JJ         59     3
QSO: 21264 PH 2017-10-28 2103 P49Y          59  9      WC6K          59     3
QSO: 21264 PH 2017-10-28 2104 P49Y          59  9      KE2VB         59     3
QSO: 21264 PH 2017-10-28 2104 P49Y          59  9      VE7XF         59     3
QSO: 21264 PH 2017-10-28 2104 P49Y          59  9      AI6JZ         59     3
QSO: 21264 PH 2017-10-28 2105 P49Y          59  9      KK7HF         59     3
QSO: 21264 PH 2017-10-28 2106 P49Y          59  9      AE6YB         59     3
QSO: 21264 PH 2017-10-28 2106 P49Y          59  9      WZ8DX         59     4
QSO: 21264 PH 2017-10-28 2106 P49Y          59  9      VE7LGI        59     3
QSO: 21264 PH 2017-10-28 2107 P49Y          59  9      N7IR          59     3
QSO: 21264 PH 2017-10-28 2107 P49Y          59  9      KU2M          59     5
QSO: 21264 PH 2017-10-28 2107 P49Y          59  9      AK7MG         59     3
QSO: 21264 PH 2017-10-28 2107 P49Y          59  9      N4NO          59     4
QSO: 21264 PH 2017-10-28 2108 P49Y          59  9      W9MAF         59     4
QSO: 21264 PH 2017-10-28 2108 P49Y          59  9      KQ2M          59     5
QSO: 21264 PH 2017-10-28 2108 P49Y          59  9      N0VCY         59     3
QSO: 21264 PH 2017-10-28 2108 P49Y          59  9      AE3RM         59     5
QSO: 21264 PH 2017-10-28 2108 P49Y          59  9      N0KQ          59     3
QSO: 21264 PH 2017-10-28 2109 P49Y          59  9      K6YP          59     3
QSO: 21264 PH 2017-10-28 2110 P49Y          59  9      KK4MBP        59     5
QSO: 21264 PH 2017-10-28 2110 P49Y          59  9      NR7Z          59     3
QSO: 21264 PH 2017-10-28 2110 P49Y          59  9      WA9TTC        59     5
QSO: 21264 PH 2017-10-28 2110 P49Y          59  9      KM4IIZ        59     5
QSO: 21264 PH 2017-10-28 2110 P49Y          59  9      CG6AO         59     4
QSO: 21264 PH 2017-10-28 2111 P49Y          59  9      KE7AH         59     3
QSO: 21264 PH 2017-10-28 2111 P49Y          59  9      VC3C2C        59     4
QSO: 21264 PH 2017-10-28 2111 P49Y          59  9      K3OXL         59     5
QSO: 21264 PH 2017-10-28 2112 P49Y          59  9      VA3TIC        59     4
QSO: 21264 PH 2017-10-28 2112 P49Y          59  9      AE4M          59     4
QSO: 21264 PH 2017-10-28 2112 P49Y          59  9      WB2RAT        59     3
QSO: 21264 PH 2017-10-28 2112 P49Y          59  9      W1JQ          59     5
QSO: 14288 PH 2017-10-28 2117 P49Y          59  9      N1KWF         59     5
QSO: 14289 PH 2017-10-28 2117 P49Y          59  9      K3EJJ         59     5
QSO: 14289 PH 2017-10-28 2117 P49Y          59  9      W8HPJ         59     4
QSO: 14289 PH 2017-10-28 2117 P49Y          59  9      W2YE          59     5
QSO: 14289 PH 2017-10-28 2117 P49Y          59  9      N9SJA         59     4
QSO: 14289 PH 2017-10-28 2118 P49Y          59  9      AJ2I          59     5
QSO: 14289 PH 2017-10-28 2118 P49Y          59  9      KC0JGE        59     4
QSO: 14289 PH 2017-10-28 2118 P49Y          59  9      VE2BWL        59     5
QSO: 14289 PH 2017-10-28 2118 P49Y          59  9      N2ZL          59     5
QSO: 14289 PH 2017-10-28 2118 P49Y          59  9      K1VSJ         59     5
QSO: 14289 PH 2017-10-28 2119 P49Y          59  9      KD0WVS        59     4
QSO: 14289 PH 2017-10-28 2119 P49Y          59  9      K5TLJ         59     5
QSO: 14289 PH 2017-10-28 2119 P49Y          59  9      AD4ES         59     5
QSO: 14289 PH 2017-10-28 2119 P49Y          59  9      W4MLB         59     5
QSO: 14289 PH 2017-10-28 2119 P49Y          59  9      NV1Q          59     5
QSO: 14289 PH 2017-10-28 2119 P49Y          59  9      K7ACZ         59     3
QSO: 14289 PH 2017-10-28 2119 P49Y          59  9      W3LPL         59     5
QSO: 14289 PH 2017-10-28 2119 P49Y          59  9      N1MM          59     5
QSO: 14289 PH 2017-10-28 2120 P49Y          59  9      N6PEQ         59     3
QSO: 14289 PH 2017-10-28 2120 P49Y          59  9      WG0U          59     4
QSO: 14289 PH 2017-10-28 2120 P49Y          59  9      N0AT          59     4
QSO: 14289 PH 2017-10-28 2120 P49Y          59  9      W2RD          59     5
QSO: 14289 PH 2017-10-28 2120 P49Y          59  9      NT9E          59     4
QSO: 14289 PH 2017-10-28 2120 P49Y          59  9      K4BBH         59     5
QSO: 14289 PH 2017-10-28 2120 P49Y          59  9      N4QS          59     4
QSO: 14289 PH 2017-10-28 2121 P49Y          59  9      W0YJT         59     4
QSO: 14289 PH 2017-10-28 2121 P49Y          59  9      K2USN         59     5
QSO: 14289 PH 2017-10-28 2122 P49Y          59  9      K1ZZ          59     5
QSO: 14289 PH 2017-10-28 2122 P49Y          59  9      VE9CB         59     5
QSO: 14289 PH 2017-10-28 2122 P49Y          59  9      N5DX          59     5
QSO: 14289 PH 2017-10-28 2122 P49Y          59  9      K7SCX         59     4
QSO: 14289 PH 2017-10-28 2122 P49Y          59  9      K7RI          59     3
QSO: 14289 PH 2017-10-28 2123 P49Y          59  9      WA3ZIC        59     5
QSO: 14289 PH 2017-10-28 2123 P49Y          59  9      K5UA          59     4
QSO: 14289 PH 2017-10-28 2123 P49Y          59  9      W0PPF         59     4
QSO: 14289 PH 2017-10-28 2123 P49Y          59  9      AA1SU         59     5
QSO: 14289 PH 2017-10-28 2123 P49Y          59  9      K4SOG         59     5
QSO: 14289 PH 2017-10-28 2124 P49Y          59  9      N4EK          59     5
QSO: 14289 PH 2017-10-28 2124 P49Y          59  9      KD9DHT        59     4
QSO: 14289 PH 2017-10-28 2124 P49Y          59  9      AB3CX         59     5
QSO: 14289 PH 2017-10-28 2124 P49Y          59  9      N5HC          59     4
QSO: 14289 PH 2017-10-28 2124 P49Y          59  9      K9FDX         59     4
QSO: 14289 PH 2017-10-28 2124 P49Y          59  9      WA8MCD        59     4
QSO: 14289 PH 2017-10-28 2125 P49Y          59  9      W8UF          59     4
QSO: 14289 PH 2017-10-28 2125 P49Y          59  9      KI7M          59     3
QSO: 14289 PH 2017-10-28 2125 P49Y          59  9      AD5XD         59     4
QSO: 14289 PH 2017-10-28 2125 P49Y          59  9      K9RU          59     4
QSO: 14289 PH 2017-10-28 2125 P49Y          59  9      WK9U          59     4
QSO: 14289 PH 2017-10-28 2126 P49Y          59  9      K6JL          59     3
QSO: 14289 PH 2017-10-28 2126 P49Y          59  9      W2CG          59     5
QSO: 14289 PH 2017-10-28 2126 P49Y          59  9      N9NWI         59     4
QSO: 14289 PH 2017-10-28 2126 P49Y          59  9      K9RZ          59     4
QSO: 14289 PH 2017-10-28 2126 P49Y          59  9      WS4WW         59     5
QSO: 14289 PH 2017-10-28 2126 P49Y          59  9      N8GLS         59     4
QSO: 14289 PH 2017-10-28 2127 P49Y          59  9      W1NA          59     5
QSO: 14289 PH 2017-10-28 2127 P49Y          59  9      K5LLA         59     4
QSO: 14289 PH 2017-10-28 2127 P49Y          59  9      KC9WAV        59     4
QSO: 14289 PH 2017-10-28 2127 P49Y          59  9      N1JP          59     5
QSO: 14289 PH 2017-10-28 2127 P49Y          59  9      KB2FMH        59     5
QSO: 14289 PH 2017-10-28 2128 P49Y          59  9      W3FOX         59     5
QSO: 14289 PH 2017-10-28 2128 P49Y          59  9      K8ROX         59     4
QSO: 14289 PH 2017-10-28 2128 P49Y          59  9      KD8WAK        59     4
QSO: 14289 PH 2017-10-28 2128 P49Y          59  9      K9YX          59     4
QSO: 14289 PH 2017-10-28 2128 P49Y          59  9      K3TC          59     5
QSO: 14289 PH 2017-10-28 2128 P49Y          59  9      N7WY          59     4
QSO: 14289 PH 2017-10-28 2129 P49Y          59  9      N2HYA         59     5
QSO: 14289 PH 2017-10-28 2129 P49Y          59  9      N2CW          59     5
QSO: 14289 PH 2017-10-28 2129 P49Y          59  9      K3SOM         59     5
QSO: 14289 PH 2017-10-28 2129 P49Y          59  9      WD4MB         59     5
QSO: 14289 PH 2017-10-28 2129 P49Y          59  9      W1FM          59     5
QSO: 14289 PH 2017-10-28 2129 P49Y          59  9      WD5F          59     5
QSO: 14289 PH 2017-10-28 2129 P49Y          59  9      KA9FOX        59     4
QSO: 14289 PH 2017-10-28 2130 P49Y          59  9      K1PTF         59     5
QSO: 14289 PH 2017-10-28 2130 P49Y          59  9      K7UA          59     3
QSO: 14289 PH 2017-10-28 2130 P49Y          59  9      W7AT          59     3
QSO: 14289 PH 2017-10-28 2130 P49Y          59  9      KI7CKE        59     3
QSO: 14289 PH 2017-10-28 2130 P49Y          59  9      K9JN          59     5
QSO: 14289 PH 2017-10-28 2130 P49Y          59  9      AG9S          59     4
QSO: 14289 PH 2017-10-28 2130 P49Y          59  9      W1NT          59     5
QSO: 14289 PH 2017-10-28 2131 P49Y          59  9      K1DG          59     5
QSO: 14289 PH 2017-10-28 2131 P49Y          59  9      K6XX          59     3
QSO: 14289 PH 2017-10-28 2131 P49Y          59  9      K5FUV         59     4
QSO: 14289 PH 2017-10-28 2131 P49Y          59  9      K6HR          59     3
QSO: 14289 PH 2017-10-28 2131 P49Y          59  9      KF9US         59     4
QSO: 14289 PH 2017-10-28 2131 P49Y          59  9      N3WMC         59     5
QSO: 14289 PH 2017-10-28 2132 P49Y          59  9      PY4RGS        59    11
QSO: 14289 PH 2017-10-28 2132 P49Y          59  9      AC2RL         59     5
QSO: 14289 PH 2017-10-28 2132 P49Y          59  9      KB8LNI        59     4
QSO: 14289 PH 2017-10-28 2132 P49Y          59  9      WA5VGI        59     3
QSO: 14289 PH 2017-10-28 2133 P49Y          59  9      KB3ILS        59     5
QSO: 14289 PH 2017-10-28 2133 P49Y          59  9      W9MXC         59     4
QSO: 14289 PH 2017-10-28 2133 P49Y          59  9      K1ESE         59     5
QSO: 14289 PH 2017-10-28 2133 P49Y          59  9      AI5SF         59     4
QSO: 14289 PH 2017-10-28 2133 P49Y          59  9      W3KBY         59     4
QSO: 14289 PH 2017-10-28 2134 P49Y          59  9      N4FY          59     5
QSO: 14289 PH 2017-10-28 2134 P49Y          59  9      K0YR          59     4
QSO: 14289 PH 2017-10-28 2134 P49Y          59  9      VE9HF         59     5
QSO: 14289 PH 2017-10-28 2134 P49Y          59  9      N1PGA         59     5
QSO: 14289 PH 2017-10-28 2134 P49Y          59  9      N9HQ          59     4
QSO: 14289 PH 2017-10-28 2135 P49Y          59  9      K6PGH         59     3
QSO: 14289 PH 2017-10-28 2135 P49Y          59  9      N4LU          59     5
QSO: 14289 PH 2017-10-28 2135 P49Y          59  9      K7PAC         59     3
QSO: 14289 PH 2017-10-28 2135 P49Y          59  9      K4XR          59     4
QSO: 14289 PH 2017-10-28 2135 P49Y          59  9      K1GMM         59     5
QSO: 14289 PH 2017-10-28 2135 P49Y          59  9      VC3C2C        59     4
QSO: 14289 PH 2017-10-28 2136 P49Y          59  9      N6AR          59     5
QSO: 14289 PH 2017-10-28 2136 P49Y          59  9      VE3TW         59     4
QSO: 14289 PH 2017-10-28 2136 P49Y          59  9      W1KRS         59     5
QSO: 14289 PH 2017-10-28 2136 P49Y          59  9      VE6WZ         59     4
QSO: 14289 PH 2017-10-28 2136 P49Y          59  9      W1GQ          59     5
QSO: 14289 PH 2017-10-28 2136 P49Y          59  9      N5NU          59     4
QSO: 14289 PH 2017-10-28 2136 P49Y          59  9      W9IU          59     4
QSO: 14289 PH 2017-10-28 2137 P49Y          59  9      KB0KFH        59     4
QSO: 14289 PH 2017-10-28 2137 P49Y          59  9      W1KM          59     5
QSO: 14289 PH 2017-10-28 2137 P49Y          59  9      W1GKT         59     4
QSO: 14289 PH 2017-10-28 2137 P49Y          59  9      VE3PJ         59     4
QSO: 14289 PH 2017-10-28 2137 P49Y          59  9      W9DTO         59     4
QSO: 14289 PH 2017-10-28 2138 P49Y          59  9      W6JBR         59     3
QSO: 14289 PH 2017-10-28 2138 P49Y          59  9      W1WEF         59     5
QSO: 14289 PH 2017-10-28 2138 P49Y          59  9      N6JW          59     3
QSO: 14289 PH 2017-10-28 2138 P49Y          59  9      N3KBF         59     5
QSO: 14289 PH 2017-10-28 2139 P49Y          59  9      AE4M          59     4
QSO: 14289 PH 2017-10-28 2139 P49Y          59  9      KM4SII        59     5
QSO: 14289 PH 2017-10-28 2139 P49Y          59  9      AD4IE         59     5
QSO: 14289 PH 2017-10-28 2139 P49Y          59  9      W6FA          59     3
QSO: 14289 PH 2017-10-28 2139 P49Y          59  9      KM4IZZ        59     5
QSO: 14289 PH 2017-10-28 2139 P49Y          59  9      K0KX          59     4
QSO: 14289 PH 2017-10-28 2140 P49Y          59  9      N7FLT         59     4
QSO: 14289 PH 2017-10-28 2140 P49Y          59  9      N7GR          59     4
QSO: 14289 PH 2017-10-28 2140 P49Y          59  9      NB1N          59     5
QSO: 14289 PH 2017-10-28 2140 P49Y          59  9      NN3RP         59     5
QSO: 14289 PH 2017-10-28 2141 P49Y          59  9      KA1EKR        59     5
QSO: 14289 PH 2017-10-28 2141 P49Y          59  9      K6BFL         59     4
QSO: 14289 PH 2017-10-28 2141 P49Y          59  9      W6KW          59     5
QSO: 14289 PH 2017-10-28 2142 P49Y          59  9      WX1S          59     5
QSO: 14289 PH 2017-10-28 2142 P49Y          59  9      KU1CW         59     5
QSO: 14289 PH 2017-10-28 2142 P49Y          59  9      W3FW          59     5
QSO: 14289 PH 2017-10-28 2142 P49Y          59  9      WB2P          59     5
QSO: 14289 PH 2017-10-28 2142 P49Y          59  9      WB5WAJ        59     4
QSO: 14289 PH 2017-10-28 2142 P49Y          59  9      N8PR          59     5
QSO: 14289 PH 2017-10-28 2142 P49Y          59  9      N7KDT         59     4
QSO: 14289 PH 2017-10-28 2143 P49Y          59  9      W1DX          59     5
QSO: 14289 PH 2017-10-28 2143 P49Y          59  9      AC0ZM         59     4
QSO: 14289 PH 2017-10-28 2143 P49Y          59  9      KD2LMW        59     5
QSO: 14289 PH 2017-10-28 2143 P49Y          59  9      N8XCO         59     4
QSO: 14289 PH 2017-10-28 2144 P49Y          59  9      KD8JQE        59     4
QSO: 14289 PH 2017-10-28 2144 P49Y          59  9      KD8ZCH        59     4
QSO: 14289 PH 2017-10-28 2144 P49Y          59  9      KM4VTE        59     4
QSO: 14289 PH 2017-10-28 2144 P49Y          59  9      K8YSE         59     4
QSO: 14289 PH 2017-10-28 2145 P49Y          59  9      K0AD          59     4
QSO: 14289 PH 2017-10-28 2145 P49Y          59  9      N1UR          59     5
QSO: 14289 PH 2017-10-28 2145 P49Y          59  9      K0SRL         59     4
QSO: 14289 PH 2017-10-28 2145 P49Y          59  9      VE3KZ         59     4
QSO: 14289 PH 2017-10-28 2145 P49Y          59  9      K6RIM         59     3
QSO: 14289 PH 2017-10-28 2146 P49Y          59  9      W8GX          59     4
QSO: 14289 PH 2017-10-28 2146 P49Y          59  9      W4VIC         59     5
QSO: 14289 PH 2017-10-28 2146 P49Y          59  9      K8AZ          59     4
QSO: 14289 PH 2017-10-28 2146 P49Y          59  9      W1MBB         59     5
QSO: 14289 PH 2017-10-28 2146 P49Y          59  9      N5RGV         59     4
QSO: 14289 PH 2017-10-28 2146 P49Y          59  9      WA2VUM        59     5
QSO: 14289 PH 2017-10-28 2147 P49Y          59  9      N4JL          59     5
QSO: 14289 PH 2017-10-28 2147 P49Y          59  9      K3ZO          59     5
QSO: 14289 PH 2017-10-28 2147 P49Y          59  9      W1CTN         59     5
QSO: 14289 PH 2017-10-28 2147 P49Y          59  9      N2CG          59     5
QSO: 14289 PH 2017-10-28 2147 P49Y          59  9      NV9L          59     4
QSO: 14289 PH 2017-10-28 2147 P49Y          59  9      N1API         59     5
QSO: 14289 PH 2017-10-28 2147 P49Y          59  9      VA3QB         59     4
QSO: 14289 PH 2017-10-28 2148 P49Y          59  9      KG5LRP        59     4
QSO: 14289 PH 2017-10-28 2148 P49Y          59  9      VE7BGP        59     3
QSO: 14289 PH 2017-10-28 2148 P49Y          59  9      W2FMB         59     5
QSO: 14289 PH 2017-10-28 2148 P49Y          59  9      W9GFB         59     4
QSO: 14289 PH 2017-10-28 2149 P49Y          59  9      KA2BXH        59     5
QSO: 14289 PH 2017-10-28 2149 P49Y          59  9      W3FIZ         59     5
QSO: 14289 PH 2017-10-28 2149 P49Y          59  9      KB9IAR        59     4
QSO: 14289 PH 2017-10-28 2149 P49Y          59  9      W8ICE         59     4
QSO: 14289 PH 2017-10-28 2149 P49Y          59  9      VA3DF         59     4
QSO: 14289 PH 2017-10-28 2150 P49Y          59  9      WA3AAN        59     5
QSO: 14289 PH 2017-10-28 2150 P49Y          59  9      K2XE          59     5
QSO: 14289 PH 2017-10-28 2150 P49Y          59  9      KQ0C          59     4
QSO: 14289 PH 2017-10-28 2150 P49Y          59  9      K3MSP         59     4
QSO: 14289 PH 2017-10-28 2150 P49Y          59  9      N4EDI         59     5
QSO: 14289 PH 2017-10-28 2151 P49Y          59  9      K1VDF         59     5
QSO: 14289 PH 2017-10-28 2151 P49Y          59  9      N9NC          59     5
QSO: 14289 PH 2017-10-28 2151 P49Y          59  9      N4WW          59     5
QSO: 14289 PH 2017-10-28 2151 P49Y          59  9      N3RJ          59     5
QSO: 14289 PH 2017-10-28 2151 P49Y          59  9      K9PG          59     4
QSO: 14289 PH 2017-10-28 2151 P49Y          59  9      AB1YK         59     5
QSO: 14289 PH 2017-10-28 2152 P49Y          59  9      NA9A          59     4
QSO: 14289 PH 2017-10-28 2152 P49Y          59  9      KA9ZYW        59     4
QSO: 14289 PH 2017-10-28 2152 P49Y          59  9      KC8QDQ        59     4
QSO: 14289 PH 2017-10-28 2152 P49Y          59  9      N3RS          59     5
QSO: 14289 PH 2017-10-28 2153 P49Y          59  9      W2IRT         59     5
QSO: 14289 PH 2017-10-28 2153 P49Y          59  9      N3AD          59     5
QSO: 14289 PH 2017-10-28 2153 P49Y          59  9      K8DIL         59     4
QSO: 14289 PH 2017-10-28 2153 P49Y          59  9      AJ4A          59     4
QSO: 14289 PH 2017-10-28 2153 P49Y          59  9      W9MK          59     4
QSO: 14289 PH 2017-10-28 2154 P49Y          59  9      W2RE          59     5
QSO: 14289 PH 2017-10-28 2154 P49Y          59  9      W8WOM         59     3
QSO: 14289 PH 2017-10-28 2154 P49Y          59  9      6Y4T          59     8
QSO: 14289 PH 2017-10-28 2154 P49Y          59  9      W6TK          59     3
QSO: 14289 PH 2017-10-28 2154 P49Y          59  9      W3EP          59     5
QSO: 14289 PH 2017-10-28 2155 P49Y          59  9      W0RIC         59     3
QSO: 14289 PH 2017-10-28 2155 P49Y          59  9      K2UV          59     5
QSO: 14289 PH 2017-10-28 2155 P49Y          59  9      N4CW          59     5
QSO: 14289 PH 2017-10-28 2155 P49Y          59  9      ND8L          59     4
QSO: 14289 PH 2017-10-28 2155 P49Y          59  9      KA1JY         59     4
QSO: 14289 PH 2017-10-28 2155 P49Y          59  9      K2XR          59     5
QSO: 14289 PH 2017-10-28 2156 P49Y          59  9      NF1O          59     5
QSO: 14289 PH 2017-10-28 2156 P49Y          59  9      KS1J          59     5
QSO: 14289 PH 2017-10-28 2156 P49Y          59  9      K3UHU         59     5
QSO: 14289 PH 2017-10-28 2156 P49Y          59  9      KJ4AOM        59     4
QSO: 14289 PH 2017-10-28 2156 P49Y          59  9      W6SR          59     3
QSO: 14289 PH 2017-10-28 2157 P49Y          59  9      WB2KTW        59     4
QSO: 14289 PH 2017-10-28 2157 P49Y          59  9      KD6TR         59     3
QSO: 14289 PH 2017-10-28 2157 P49Y          59  9      KE6FQC        59     3
QSO: 14289 PH 2017-10-28 2157 P49Y          59  9      WJ2D          59     5
QSO: 14289 PH 2017-10-28 2157 P49Y          59  9      K7XC          59     3
QSO: 14289 PH 2017-10-28 2157 P49Y          59  9      W3LES         59     5
QSO: 14289 PH 2017-10-28 2158 P49Y          59  9      K8PGJ         59     4
QSO: 14289 PH 2017-10-28 2158 P49Y          59  9      N9RD          59     4
QSO: 14289 PH 2017-10-28 2158 P49Y          59  9      N5VU          59     4
QSO: 14289 PH 2017-10-28 2158 P49Y          59  9      K6DTT         59     5
QSO: 14289 PH 2017-10-28 2158 P49Y          59  9      K4CAE         59     5
QSO: 14289 PH 2017-10-28 2158 P49Y          59  9      W4XO          59     5
QSO: 14289 PH 2017-10-28 2159 P49Y          59  9      WF7T          59     4
QSO: 14289 PH 2017-10-28 2159 P49Y          59  9      W3UC          59     5
QSO: 14289 PH 2017-10-28 2159 P49Y          59  9      W2IMT         59     5
QSO: 14289 PH 2017-10-28 2159 P49Y          59  9      VE3SSV        59     4
QSO: 14289 PH 2017-10-28 2159 P49Y          59  9      W5GZ          59     4
QSO: 14289 PH 2017-10-28 2200 P49Y          59  9      YV5KG         59     9
QSO: 14289 PH 2017-10-28 2200 P49Y          59  9      K0OU          59     4
QSO: 14289 PH 2017-10-28 2200 P49Y          59  9      KK9A          59     5
QSO: 14289 PH 2017-10-28 2200 P49Y          59  9      KZ2I          59     5
QSO: 14289 PH 2017-10-28 2200 P49Y          59  9      W5TMC         59     4
QSO: 14289 PH 2017-10-28 2200 P49Y          59  9      K7HP          59     3
QSO: 14289 PH 2017-10-28 2201 P49Y          59  9      NA8V          59     4
QSO: 14289 PH 2017-10-28 2201 P49Y          59  9      K1KA          59     5
QSO: 14289 PH 2017-10-28 2201 P49Y          59  9      NW6P          59     3
QSO: 14289 PH 2017-10-28 2201 P49Y          59  9      WM5Q          59     4
QSO: 14289 PH 2017-10-28 2201 P49Y          59  9      W5WI          59     4
QSO: 14289 PH 2017-10-28 2201 P49Y          59  9      K4UN          59     5
QSO: 14289 PH 2017-10-28 2201 P49Y          59  9      KB8ABJ        59     5
QSO: 14289 PH 2017-10-28 2202 P49Y          59  9      K0ELS         59     4
QSO: 14289 PH 2017-10-28 2202 P49Y          59  9      WA3EKL        59     5
QSO: 14289 PH 2017-10-28 2202 P49Y          59  9      WK3V          59     5
QSO: 14289 PH 2017-10-28 2202 P49Y          59  9      N2IC          59     4
QSO: 14289 PH 2017-10-28 2202 P49Y          59  9      N3ED          59     5
QSO: 14289 PH 2017-10-28 2202 P49Y          59  9      N2RJ          59     5
QSO: 14289 PH 2017-10-28 2203 P49Y          59  9      K9ASE         59     4
QSO: 14289 PH 2017-10-28 2203 P49Y          59  9      WA5VGI        59     3
QSO: 14289 PH 2017-10-28 2203 P49Y          59  9      N8BI          59     4
QSO: 14289 PH 2017-10-28 2203 P49Y          59  9      K5LRW         59     4
QSO: 14289 PH 2017-10-28 2203 P49Y          59  9      K2SDS         59     5
QSO: 14289 PH 2017-10-28 2203 P49Y          59  9      W4HRL         59     5
QSO: 14289 PH 2017-10-28 2204 P49Y          59  9      K3ZK          59     5
QSO: 14289 PH 2017-10-28 2204 P49Y          59  9      K7GM          59     5
QSO: 14289 PH 2017-10-28 2204 P49Y          59  9      AE1EZ         59     5
QSO: 14289 PH 2017-10-28 2204 P49Y          59  9      NT4Z          59     5
QSO: 14289 PH 2017-10-28 2204 P49Y          59  9      KG1E          59     5
QSO: 14289 PH 2017-10-28 2205 P49Y          59  9      N5CR          59     3
QSO: 14289 PH 2017-10-28 2205 P49Y          59  9      W4EEY         59     5
QSO: 14289 PH 2017-10-28 2205 P49Y          59  9      NW0M          59     4
QSO: 14289 PH 2017-10-28 2205 P49Y          59  9      N2SR          59     5
QSO: 14289 PH 2017-10-28 2205 P49Y          59  9      KD2GXL        59     5
QSO: 14289 PH 2017-10-28 2205 P49Y          59  9      K3FMQ         59     5
QSO: 14289 PH 2017-10-28 2205 P49Y          59  9      N3HWH         59     5
QSO: 14289 PH 2017-10-28 2206 P49Y          59  9      WS4NC         59     5
QSO: 14289 PH 2017-10-28 2206 P49Y          59  9      N1DID         59     5
QSO: 14289 PH 2017-10-28 2206 P49Y          59  9      K0EA          59     4
QSO: 14289 PH 2017-10-28 2206 P49Y          59  9      CF7FC         59     3
QSO: 14289 PH 2017-10-28 2207 P49Y          59  9      KE8BTO        59     4
QSO: 14289 PH 2017-10-28 2207 P49Y          59  9      KD9BSO        59     4
QSO: 14289 PH 2017-10-28 2207 P49Y          59  9      VE2DJC        59     5
QSO: 14289 PH 2017-10-28 2207 P49Y          59  9      NY3C          59     5
QSO: 14289 PH 2017-10-28 2208 P49Y          59  9      AA8GP         59     4
QSO: 14289 PH 2017-10-28 2208 P49Y          59  9      WA6URY        59     3
QSO: 14289 PH 2017-10-28 2208 P49Y          59  9      N0OST         59     4
QSO: 14289 PH 2017-10-28 2208 P49Y          59  9      KB1VCR        59     5
QSO: 14289 PH 2017-10-28 2209 P49Y          59  9      N7VF          59     3
QSO: 14289 PH 2017-10-28 2209 P49Y          59  9      N7GCO         59     3
QSO: 14289 PH 2017-10-28 2209 P49Y          59  9      AE7VA         59     3
QSO: 14289 PH 2017-10-28 2209 P49Y          59  9      JA7ZFN        59    25
QSO: 14289 PH 2017-10-28 2209 P49Y          59  9      KR6FH         59     5
QSO: 14289 PH 2017-10-28 2210 P49Y          59  9      W5FMH         59     4
QSO: 14289 PH 2017-10-28 2210 P49Y          59  9      N3NR          59     5
QSO: 14289 PH 2017-10-28 2210 P49Y          59  9      AC0W          59     4
QSO: 14289 PH 2017-10-28 2210 P49Y          59  9      KS3D          59     5
QSO: 14289 PH 2017-10-28 2210 P49Y          59  9      N6JS          59     3
QSO: 14289 PH 2017-10-28 2211 P49Y          59  9      VE2MAM/M      59     5
QSO: 14289 PH 2017-10-28 2211 P49Y          59  9      WA2LOT        59     5
QSO: 14289 PH 2017-10-28 2211 P49Y          59  9      VE5PV         59     4
QSO: 14289 PH 2017-10-28 2211 P49Y          59  9      KJ6LJB        59     3
QSO: 14289 PH 2017-10-28 2212 P49Y          59  9      WA2TDE        59     5
QSO: 14289 PH 2017-10-28 2212 P49Y          59  9      KD2MHV        59     5
QSO: 14289 PH 2017-10-28 2212 P49Y          59  9      KI4GGJ        59     5
QSO: 14289 PH 2017-10-28 2212 P49Y          59  9      KM4EOG        59     5
QSO: 14289 PH 2017-10-28 2212 P49Y          59  9      K2PO          59     3
QSO: 14289 PH 2017-10-28 2212 P49Y          59  9      VE3SSV        59     4
QSO: 14289 PH 2017-10-28 2213 P49Y          59  9      W4BBT         59     5
QSO: 14289 PH 2017-10-28 2213 P49Y          59  9      K4RUM         59     5
QSO: 14289 PH 2017-10-28 2213 P49Y          59  9      W9EO          59     3
QSO: 14289 PH 2017-10-28 2213 P49Y          59  9      KF7U          59     3
QSO: 14289 PH 2017-10-28 2213 P49Y          59  9      N4HLN         59     5
QSO: 14289 PH 2017-10-28 2214 P49Y          59  9      N4CCJ         59     5
QSO: 14289 PH 2017-10-28 2214 P49Y          59  9      WB4MSG        59     5
QSO: 14289 PH 2017-10-28 2214 P49Y          59  9      KC9EOQ        59     4
QSO: 14289 PH 2017-10-28 2214 P49Y          59  9      W2GDJ         59     5
QSO: 14289 PH 2017-10-28 2214 P49Y          59  9      KR2Q          59     5
