START-OF-LOG: 3.0
CALLSIGN: M6T
CONTEST: CQ-WW-SSB
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: SSB
CATEGORY-TRANSMITTER: UNLIMITED
CATEGORY-OVERLAY:
CLAIMED-SCORE: 14559951
NAME: Martlesham DX & Contest Group
LOCATION: DX
OPERATORS: G0AEV,G0VJG,G0WCW,G2NF,G4BUO,G4PIQ,G7TWC,M0BCT,M0CLW,M0HKB,M0MDR
OPERATORS: M0SDV,M0TGV,M1ACB,PT2FM
CLUB:
CERTIFICATE: NO
CREATED-BY: Win-Test 4.25.0
SOAPBOX: Our 2nd MM SSB entry since the reformation of the group with a new team
SOAPBOX: Once again in memory of Bob, G4BAH who created the station
QSO: 28513 PH 2017-10-28 1053 M6T           59  14     IB9T          59  15     0
QSO: 21259 PH 2017-10-28 1054 M6T           59  14     GJ3YHU        59  14     0
QSO: 14297 PH 2017-10-28 1055 M6T           59  14     RD8D          59  17     0
QSO: 28502 PH 2017-10-28 1055 M6T           59  14     9H6A          59  15     0
QSO:  7000 PH 2017-10-28 1056 M6T           59  14     DG7DBR        59  14     0
QSO: 14297 PH 2017-10-28 1056 M6T           59  14     UF1M          59  16     0
QSO:  7000 PH 2017-10-28 1056 M6T           59  14     SP2TMT        59  15     0
QSO: 28513 PH 2017-10-28 1056 M6T           59  14     ON3AR         59  14     0
QSO: 14297 PH 2017-10-28 1056 M6T           59  14     W1CSM         59  05     0
QSO: 28513 PH 2017-10-28 1056 M6T           59  14     YT2ZZ         59  15     0
QSO:  7000 PH 2017-10-28 1057 M6T           59  14     R2MQ          59  16     0
QSO: 21259 PH 2017-10-28 1057 M6T           59  14     PV1C          59  11     0
QSO:  7000 PH 2017-10-28 1057 M6T           59  14     SP6RLF        59  15     0
QSO: 21259 PH 2017-10-28 1058 M6T           59  14     U1BD          59  16     0
QSO: 21259 PH 2017-10-28 1058 M6T           59  14     UZ5ZU         59  16     0
QSO: 21259 PH 2017-10-28 1059 M6T           59  14     OH7HM         59  15     0
QSO: 14297 PH 2017-10-28 1059 M6T           59  14     SP9ZHR        59  15     0
QSO: 21259 PH 2017-10-28 1059 M6T           59  14     PY1SX         59  11     0
QSO:  7000 PH 2017-10-28 1059 M6T           59  14     GB2CPM        59  14     0
QSO: 21259 PH 2017-10-28 1059 M6T           59  14     UZ2I          59  16     0
QSO: 21259 PH 2017-10-28 1100 M6T           59  14     PV2M          59  11     0
QSO:  7000 PH 2017-10-28 1100 M6T           59  14     ON6KQ         59  14     0
QSO: 21259 PH 2017-10-28 1100 M6T           59  14     UT0CK         59  16     0
QSO:  7000 PH 2017-10-28 1101 M6T           59  14     S57AV         59  15     0
QSO: 28425 PH 2017-10-28 1101 M6T           59  14     ZS5SAM        59  38     0
QSO:  7000 PH 2017-10-28 1101 M6T           59  14     M6PZX         59  14     0
QSO: 28513 PH 2017-10-28 1102 M6T           59  14     PA7RA         59  14     0
QSO:  7000 PH 2017-10-28 1102 M6T           59  14     GI3YDH        59  14     0
QSO:  7000 PH 2017-10-28 1102 M6T           59  14     DL6MIG        59  14     0
QSO:  7000 PH 2017-10-28 1103 M6T           59  14     2E0FTM        59  14     0
QSO:  7000 PH 2017-10-28 1103 M6T           59  14     GM0KVE        59  14     0
QSO: 21259 PH 2017-10-28 1104 M6T           59  14     UR6IJ         59  16     0
QSO: 28512 PH 2017-10-28 1104 M6T           59  14     LY2AE         59  15     0
QSO: 28512 PH 2017-10-28 1104 M6T           59  14     YO3RU         59  20     0
QSO: 21222 PH 2017-10-28 1105 M6T           59  14     PZ5K          59  09     0
QSO: 28512 PH 2017-10-28 1105 M6T           59  14     DL1EK         59  14     0
QSO: 28512 PH 2017-10-28 1105 M6T           59  14     DH4JQ         59  14     0
QSO:  7000 PH 2017-10-28 1105 M6T           59  14     DL4MFR        59  14     0
QSO: 21259 PH 2017-10-28 1105 M6T           59  14     PJ4K          59  09     0
QSO:  7147 PH 2017-10-28 1106 M6T           59  14     DL9HCO        59  14     0
QSO: 28512 PH 2017-10-28 1106 M6T           59  14     IT9BYS        59  15     0
QSO: 21259 PH 2017-10-28 1108 M6T           59  14     UT7NY         59  16     0
QSO: 14270 PH 2017-10-28 1108 M6T           59  14     PJ2T          59  09     0
QSO:  7146 PH 2017-10-28 1109 M6T           59  14     SP5ENA        59  15     0
QSO: 21259 PH 2017-10-28 1109 M6T           59  14     ZW3A          59  11     0
QSO: 28512 PH 2017-10-28 1109 M6T           59  14     IT9FRX        59  15     0
QSO:  7146 PH 2017-10-28 1110 M6T           59  14     EB3FLY        59  14     0
QSO: 21156 PH 2017-10-28 1110 M6T           59  14     9H6A          59  15     0
QSO: 21259 PH 2017-10-28 1110 M6T           59  14     5B4AAB        59  20     0
QSO: 28512 PH 2017-10-28 1111 M6T           59  14     9H3YY         59  15     0
QSO: 14129 PH 2017-10-28 1111 M6T           59  14     P49Y          59  09     0
QSO:  7146 PH 2017-10-28 1112 M6T           59  14     EA1IXQ        59  14     0
QSO:  7146 PH 2017-10-28 1112 M6T           59  14     MI4I          59  14     0
QSO: 28513 PH 2017-10-28 1112 M6T           59  14     SV9GPV        59  20     0
QSO:  7146 PH 2017-10-28 1112 M6T           59  14     HG6T          59  15     0
QSO: 21259 PH 2017-10-28 1113 M6T           59  14     PI4D          59  14     0
QSO: 21259 PH 2017-10-28 1113 M6T           59  14     IR1Y          59  15     0
QSO: 21259 PH 2017-10-28 1113 M6T           59  14     UR5NLA        59  16     0
QSO: 21259 PH 2017-10-28 1114 M6T           59  14     S53M          59  15     0
QSO:  7146 PH 2017-10-28 1114 M6T           59  14     GW0FJE        59  14     0
QSO: 14297 PH 2017-10-28 1114 M6T           59  14     K4OV          59  05     0
QSO:  7146 PH 2017-10-28 1114 M6T           59  14     2M0JVR        59  14     0
QSO: 21259 PH 2017-10-28 1114 M6T           59  14     EA8KY         59  33     0
QSO:  7146 PH 2017-10-28 1114 M6T           59  14     M0JSX         59  14     0
QSO: 21259 PH 2017-10-28 1114 M6T           59  14     PY4VG         59  11     0
QSO: 14297 PH 2017-10-28 1114 M6T           59  14     N3RS          59  05     0
QSO: 14297 PH 2017-10-28 1114 M6T           59  14     K2AX          59  05     0
QSO: 14297 PH 2017-10-28 1115 M6T           59  14     VE2DX         59  05     0
QSO: 21259 PH 2017-10-28 1115 M6T           59  14     PY2UD         59  11     0
QSO: 14297 PH 2017-10-28 1115 M6T           59  14     K3PP          59  05     0
QSO:  7146 PH 2017-10-28 1115 M6T           59  14     G7VJI         59  14     0
QSO: 14297 PH 2017-10-28 1115 M6T           59  14     W3LL          59  05     0
QSO: 14297 PH 2017-10-28 1115 M6T           59  14     N3AD          59  05     0
QSO: 21259 PH 2017-10-28 1115 M6T           59  14     PY2TKB        59  11     0
QSO: 14297 PH 2017-10-28 1115 M6T           59  14     NO4J          59  05     0
QSO:  7146 PH 2017-10-28 1115 M6T           59  14     DK9OS         59  14     0
QSO: 28408 PH 2017-10-28 1116 M6T           59  14     SU/DM4DX      59  34     0
QSO: 14297 PH 2017-10-28 1116 M6T           59  14     KB1EFS        59  05     0
QSO: 21259 PH 2017-10-28 1116 M6T           59  14     VE9CB         59  05     0
QSO: 14297 PH 2017-10-28 1116 M6T           59  14     VE3JM         59  04     0
QSO: 14297 PH 2017-10-28 1116 M6T           59  14     WX1S          59  05     0
QSO:  7146 PH 2017-10-28 1116 M6T           59  14     PA0EMO        59  14     0
QSO: 14297 PH 2017-10-28 1116 M6T           59  14     W3ZR          59  05     0
QSO: 14297 PH 2017-10-28 1116 M6T           59  14     AA1ON         59  05     0
QSO: 14297 PH 2017-10-28 1116 M6T           59  14     AA3B          59  05     0
QSO: 21259 PH 2017-10-28 1117 M6T           59  14     YO9AYN        59  20     0
QSO: 14297 PH 2017-10-28 1117 M6T           59  14     VE9FI         59  05     0
QSO: 14297 PH 2017-10-28 1117 M6T           59  14     KU2C          59  05     0
QSO: 14297 PH 2017-10-28 1117 M6T           59  14     WY3A          59  05     0
QSO: 14297 PH 2017-10-28 1118 M6T           59  14     W3FV          59  05     0
QSO: 14297 PH 2017-10-28 1118 M6T           59  14     KG2S          59  05     0
QSO: 14297 PH 2017-10-28 1118 M6T           59  14     WB2P          59  05     0
QSO:  7146 PH 2017-10-28 1118 M6T           59  14     CT2HQV        59  14     0
QSO: 14297 PH 2017-10-28 1118 M6T           59  14     W3FIZ         59  05     0
QSO: 14297 PH 2017-10-28 1118 M6T           59  14     W3GM          59  05     0
QSO:  7146 PH 2017-10-28 1119 M6T           59  14     DD6DR         59  14     0
QSO: 28475 PH 2017-10-28 1119 M6T           59  14     CU4DX         59  14     0
QSO: 14297 PH 2017-10-28 1119 M6T           59  14     K5EK          59  05     0
QSO:  7146 PH 2017-10-28 1120 M6T           59  14     OK1NS         59  15     0
QSO: 21259 PH 2017-10-28 1120 M6T           59  14     CW1DC         59  13     0
QSO:  7146 PH 2017-10-28 1120 M6T           59  14     G4VCJ         59  14     0
QSO: 14297 PH 2017-10-28 1121 M6T           59  14     K0EJ          59  04     0
QSO:  7146 PH 2017-10-28 1121 M6T           59  14     M6CAP         59  14     0
QSO: 21259 PH 2017-10-28 1121 M6T           59  14     IR9W          59  15     0
QSO:  7146 PH 2017-10-28 1121 M6T           59  14     OM6WW         59  15     0
QSO:  7146 PH 2017-10-28 1122 M6T           59  14     OK1LST        59  15     0
QSO: 14297 PH 2017-10-28 1122 M6T           59  14     W1NT          59  05     0
QSO:  7146 PH 2017-10-28 1122 M6T           59  14     DB1HCL        59  14     0
QSO: 14297 PH 2017-10-28 1122 M6T           59  14     WW2Y          59  05     0
QSO: 28506 PH 2017-10-28 1122 M6T           59  14     FR4RS         55  39     0
QSO:  7146 PH 2017-10-28 1123 M6T           59  14     G3NMZ         59  14     0
QSO: 21259 PH 2017-10-28 1123 M6T           59  14     UD7A          59  16     0
QSO: 14297 PH 2017-10-28 1123 M6T           59  14     W1GD          59  05     0
QSO:  7146 PH 2017-10-28 1123 M6T           59  14     G4AHJ         59  14     0
QSO:  7146 PH 2017-10-28 1123 M6T           59  14     OK1MTS        59  15     0
QSO: 21259 PH 2017-10-28 1124 M6T           59  14     LZ2YO         59  20     0
QSO: 28506 PH 2017-10-28 1124 M6T           59  14     P33W          59  20     0
QSO:  7146 PH 2017-10-28 1124 M6T           59  14     ES4O          59  15     0
QSO: 28506 PH 2017-10-28 1124 M6T           59  14     GJ2A          59  14     0
QSO: 14297 PH 2017-10-28 1124 M6T           59  14     SX2X          59  20     0
QSO: 14297 PH 2017-10-28 1124 M6T           59  14     VE3EJ         59  04     0
QSO:  7146 PH 2017-10-28 1125 M6T           59  14     G7NIR         59  14     0
QSO: 28506 PH 2017-10-28 1125 M6T           59  14     YT5A          59  15     0
QSO: 14297 PH 2017-10-28 1126 M6T           59  14     OM6H          59  15     0
QSO: 28506 PH 2017-10-28 1126 M6T           59  14     DR5N          59  14     0
QSO:  7146 PH 2017-10-28 1126 M6T           59  14     9A1CC         59  15     0
QSO: 28506 PH 2017-10-28 1126 M6T           59  14     SV2HJW        59  20     0
QSO:  7146 PH 2017-10-28 1126 M6T           59  14     LY2MM         59  15     0
QSO: 21259 PH 2017-10-28 1126 M6T           59  14     UT2UU         59  16     0
QSO:  7146 PH 2017-10-28 1126 M6T           59  14     IK2AQZ        59  15     0
QSO:  7146 PH 2017-10-28 1126 M6T           59  14     M4J           59  14     0
QSO: 28420 PH 2017-10-28 1126 M6T           59  14     IS0NHT        59  15     0
QSO: 14297 PH 2017-10-28 1127 M6T           59  14     SQ4FDK        59  15     0
QSO: 21259 PH 2017-10-28 1127 M6T           59  14     UF1M          59  16     0
QSO:  7146 PH 2017-10-28 1127 M6T           59  14     G6YYN/M       59  14     0
QSO: 28505 PH 2017-10-28 1127 M6T           59  14     IQ2MI         59  15     0
QSO:  7146 PH 2017-10-28 1127 M6T           59  14     GJ7LJJ        59  14     0
QSO: 21259 PH 2017-10-28 1127 M6T           59  14     CX5BE         59  13     0
QSO: 14297 PH 2017-10-28 1127 M6T           59  14     UA9XL         59  17     0
QSO: 14297 PH 2017-10-28 1127 M6T           59  14     W8CZN         59  04     0
QSO: 21259 PH 2017-10-28 1128 M6T           59  14     ZP6A          59  11     0
QSO: 21259 PH 2017-10-28 1128 M6T           59  14     LZ1D          59  20     0
QSO: 14297 PH 2017-10-28 1128 M6T           59  14     N6AR          59  05     0
QSO:  7146 PH 2017-10-28 1128 M6T           59  14     GW3TKH        59  14     0
QSO:  7146 PH 2017-10-28 1128 M6T           59  14     M6KQR         59  14     0
QSO:  7146 PH 2017-10-28 1129 M6T           59  14     DK1FD         59  14     0
QSO: 14297 PH 2017-10-28 1129 M6T           59  14     W1KRS         59  05     0
QSO: 28463 PH 2017-10-28 1129 M6T           59  14     IG9/I2ADN     59  33     0
QSO: 14297 PH 2017-10-28 1129 M6T           59  14     N3AM          59  05     0
QSO: 14297 PH 2017-10-28 1129 M6T           59  14     WR2G          59  05     0
QSO: 21383 PH 2017-10-28 1129 M6T           59  14     CQ3W          59  33     0
QSO: 28550 PH 2017-10-28 1130 M6T           59  14     3V8SS         59  33     0
QSO:  7146 PH 2017-10-28 1130 M6T           59  14     ON5WU         59  14     0
QSO: 14297 PH 2017-10-28 1131 M6T           59  14     R7MM          59  16     0
QSO: 28506 PH 2017-10-28 1131 M6T           59  14     5B4AAB        59  20     0
QSO:  7146 PH 2017-10-28 1131 M6T           59  14     2E0CHO        59  14     0
QSO: 28506 PH 2017-10-28 1131 M6T           59  14     UT5EL         59  16     0
QSO: 14297 PH 2017-10-28 1131 M6T           59  14     RM8L          59  17     0
QSO: 28506 PH 2017-10-28 1131 M6T           59  14     R7NA          59  16     0
QSO: 21269 PH 2017-10-28 1132 M6T           59  14     PJ2T          59  09     0
QSO: 14297 PH 2017-10-28 1132 M6T           59  14     K1BX          59  05     0
QSO: 14297 PH 2017-10-28 1132 M6T           59  14     LY1R          59  15     0
QSO:  7146 PH 2017-10-28 1132 M6T           59  14     OK1KMU        59  15     0
QSO:  7146 PH 2017-10-28 1132 M6T           59  14     2W0KPN        59  14     0
QSO: 28506 PH 2017-10-28 1132 M6T           59  14     M0XBF         59  14     0
QSO: 14297 PH 2017-10-28 1133 M6T           59  14     N3IQ          59  05     0
QSO: 14297 PH 2017-10-28 1133 M6T           59  14     VE2IDX        59  02     0
QSO: 14297 PH 2017-10-28 1133 M6T           59  14     N2MUN         59  05     0
QSO: 28435 PH 2017-10-28 1134 M6T           59  14     YL2SM         59  15     0
QSO:  7146 PH 2017-10-28 1134 M6T           59  14     IU4HMY        59  15     0
QSO:  7146 PH 2017-10-28 1134 M6T           59  14     IN3JRZ        59  15     0
QSO:  7146 PH 2017-10-28 1134 M6T           59  14     M1GWZ         59  14     0
QSO: 14297 PH 2017-10-28 1135 M6T           59  14     RL6M          59  16     0
QSO:  7146 PH 2017-10-28 1135 M6T           59  14     2E0RMV        59  14     0
QSO: 28400 PH 2017-10-28 1135 M6T           59  14     OF2FNR        59  15     0
QSO: 14297 PH 2017-10-28 1135 M6T           59  14     K9RS          59  05     0
QSO:  7146 PH 2017-10-28 1135 M6T           59  14     M3YMT         59  14     0
QSO: 21251 PH 2017-10-28 1135 M6T           59  14     FY5KE         59  09     0
QSO:  7146 PH 2017-10-28 1136 M6T           59  14     G3ZGC         59  14     0
QSO: 14297 PH 2017-10-28 1136 M6T           59  14     SP9YFF        59  15     0
QSO:  7146 PH 2017-10-28 1136 M6T           59  14     DC1WKR        59  14     0
QSO: 14297 PH 2017-10-28 1136 M6T           59  14     K2MFW         59  05     0
QSO:  7146 PH 2017-10-28 1137 M6T           59  14     OK1EW         59  15     0
QSO: 14297 PH 2017-10-28 1137 M6T           59  14     R9AM          59  17     0
QSO:  7146 PH 2017-10-28 1138 M6T           59  14     G0MNN         59  14     0
QSO: 14297 PH 2017-10-28 1138 M6T           59  14     UA3RKK        59  16     0
QSO:  7146 PH 2017-10-28 1138 M6T           59  14     G0MJY         59  14     0
QSO: 21310 PH 2017-10-28 1138 M6T           59  14     HC0E          59  10     0
QSO:  7146 PH 2017-10-28 1139 M6T           59  14     F6KJG         59  14     0
QSO:  7146 PH 2017-10-28 1139 M6T           59  14     F1TZM         59  14     0
QSO:  7146 PH 2017-10-28 1139 M6T           59  14     I1BPU         59  15     0
QSO: 21160 PH 2017-10-28 1139 M6T           59  14     HI3K          59  08     0
QSO: 14297 PH 2017-10-28 1139 M6T           59  14     3Z3GF         59  15     0
QSO: 14297 PH 2017-10-28 1139 M6T           59  14     UR4RWW        59  16     0
QSO:  7146 PH 2017-10-28 1140 M6T           59  14     G0RYL         59  14     0
QSO:  7146 PH 2017-10-28 1140 M6T           59  14     SM5KQS        59  14     0
QSO: 14297 PH 2017-10-28 1140 M6T           59  14     TC10M         59  20     0
QSO: 21285 PH 2017-10-28 1140 M6T           59  14     9Y4D          59  09     0
QSO: 14297 PH 2017-10-28 1140 M6T           59  14     SP3P          59  15     0
QSO:  7146 PH 2017-10-28 1141 M6T           59  14     SM5DXR        59  14     0
QSO: 14297 PH 2017-10-28 1141 M6T           59  14     RA3DQP        59  16     0
QSO: 21331 PH 2017-10-28 1141 M6T           59  14     YV4YC         59  09     0
QSO: 14297 PH 2017-10-28 1142 M6T           59  14     R4FA          59  16     0
QSO: 21289 PH 2017-10-28 1142 M6T           59  14     VP2MDG        59  08     0
QSO: 14297 PH 2017-10-28 1142 M6T           59  14     RA9XSL        59  17     0
QSO:  7146 PH 2017-10-28 1142 M6T           59  14     2E0EGZ/P      59  14     0
QSO: 14297 PH 2017-10-28 1142 M6T           59  14     A61EK         59  21     0
QSO:  7146 PH 2017-10-28 1143 M6T           59  14     G4DYC         59  14     0
QSO: 14297 PH 2017-10-28 1143 M6T           59  14     WA2VUM        59  05     0
QSO:  7146 PH 2017-10-28 1143 M6T           59  14     DC8SP         59  14     0
QSO:  7146 PH 2017-10-28 1143 M6T           59  14     G0NRI         59  14     0
QSO: 21323 PH 2017-10-28 1143 M6T           59  14     K1ZZ          59  05     0
QSO: 14297 PH 2017-10-28 1143 M6T           59  14     W3MF          59  05     0
QSO: 14297 PH 2017-10-28 1144 M6T           59  14     N5DX          59  05     0
QSO: 14297 PH 2017-10-28 1144 M6T           59  14     W1HIS         59  05     0
QSO: 21359 PH 2017-10-28 1144 M6T           59  14     CR6T          59  14     0
QSO: 14297 PH 2017-10-28 1144 M6T           59  14     RT5Z          59  16     0
QSO: 21444 PH 2017-10-28 1144 M6T           59  14     OD5ZZ         59  20     0
QSO:  7146 PH 2017-10-28 1145 M6T           59  14     SP2GCE        59  15     0
QSO:  7146 PH 2017-10-28 1145 M6T           59  14     EI4GNB        59  14     0
QSO: 14297 PH 2017-10-28 1145 M6T           59  14     VA2ZM         59  02     0
QSO: 21432 PH 2017-10-28 1145 M6T           59  14     4L0A          59  21     0
QSO: 14297 PH 2017-10-28 1146 M6T           59  14     N3JT          59  05     0
QSO: 21387 PH 2017-10-28 1146 M6T           59  14     D4Z           59  35     0
QSO: 14297 PH 2017-10-28 1146 M6T           59  14     KM2O          59  05     0
QSO: 14297 PH 2017-10-28 1146 M6T           59  14     W2GDJ         59  05     0
QSO:  7146 PH 2017-10-28 1146 M6T           59  14     M6IMO         59  14     0
QSO:  7146 PH 2017-10-28 1146 M6T           59  14     G4NFY         59  14     0
QSO: 14297 PH 2017-10-28 1146 M6T           59  14     IK2YCW        59  15     0
QSO: 14297 PH 2017-10-28 1146 M6T           59  14     R4FAN         59  16     0
QSO:  7146 PH 2017-10-28 1146 M6T           59  14     MM0AOQ        59  14     0
QSO: 14297 PH 2017-10-28 1147 M6T           59  14     VE2BWL        59  05     0
QSO: 21126 PH 2017-10-28 1147 M6T           59  14     8P5A          59  08     0
QSO:  7146 PH 2017-10-28 1147 M6T           59  14     LB1LG         59  14     0
QSO: 28517 PH 2017-10-28 1147 M6T           59  14     CR6P          59  14     0
QSO: 14297 PH 2017-10-28 1148 M6T           59  14     K3WI          59  05     0
QSO: 14297 PH 2017-10-28 1148 M6T           59  14     N4UK          59  05     0
QSO:  7146 PH 2017-10-28 1148 M6T           59  14     IU2BZE        59  15     0
QSO:  7146 PH 2017-10-28 1148 M6T           59  14     DJ6NT         59  14     0
QSO: 21135 PH 2017-10-28 1149 M6T           59  14     FR4QT         59  39     0
QSO: 21271 PH 2017-10-28 1149 M6T           59  14     A44A          59  21     0
QSO:  7146 PH 2017-10-28 1149 M6T           59  14     PA1CA         59  14     0
QSO: 14202 PH 2017-10-28 1149 M6T           59  14     Z62FB         59  15     0
QSO: 21383 PH 2017-10-28 1150 M6T           59  14     IS0BSR        59  15     0
QSO:  7146 PH 2017-10-28 1150 M6T           59  14     ON8VRT        59  14     0
QSO:  7146 PH 2017-10-28 1150 M6T           59  14     RT3F          59  16     0
QSO: 21180 PH 2017-10-28 1150 M6T           59  14     EW2W          59  16     0
QSO: 14297 PH 2017-10-28 1150 M6T           59  14     IK1RGK        59  15     0
QSO:  7146 PH 2017-10-28 1151 M6T           59  14     G0OFD         59  14     0
QSO: 14297 PH 2017-10-28 1151 M6T           59  14     YO4BEX        59  20     0
QSO: 28506 PH 2017-10-28 1151 M6T           59  14     CW5W          59  13     0
QSO: 14297 PH 2017-10-28 1151 M6T           59  14     K1TTT         59  05     0
QSO: 14297 PH 2017-10-28 1151 M6T           59  14     W1GQ          59  05     0
QSO: 14297 PH 2017-10-28 1151 M6T           59  14     WK4Y          59  05     0
QSO: 28530 PH 2017-10-28 1152 M6T           59  14     V51/TA1HZ     59  38     0
QSO:  7146 PH 2017-10-28 1152 M6T           59  14     PE2HLA        59  14     0
QSO: 14297 PH 2017-10-28 1152 M6T           59  14     AB3CX         59  05     0
QSO: 14297 PH 2017-10-28 1152 M6T           59  14     NN2NN         59  05     0
QSO:  7146 PH 2017-10-28 1152 M6T           59  14     G1TDN         59  14     0
QSO: 14297 PH 2017-10-28 1152 M6T           59  14     EA1LQ         59  14     0
QSO:  7146 PH 2017-10-28 1152 M6T           59  14     MW1MDH        59  14     0
QSO: 14297 PH 2017-10-28 1153 M6T           59  14     W3OA          59  05     0
QSO: 28506 PH 2017-10-28 1153 M6T           59  14     EF8R          59  33     0
QSO: 14297 PH 2017-10-28 1153 M6T           59  14     WA3F          59  05     0
QSO: 28506 PH 2017-10-28 1153 M6T           59  14     IZ8FDG        59  15     0
QSO:  7146 PH 2017-10-28 1153 M6T           59  14     DF7LS         59  14     0
QSO: 14297 PH 2017-10-28 1153 M6T           59  14     NW3Y          59  05     0
QSO: 14297 PH 2017-10-28 1154 M6T           59  14     KC9WAV        59  04     0
QSO: 14297 PH 2017-10-28 1154 M6T           59  14     W4MLB         59  05     0
QSO: 28524 PH 2017-10-28 1154 M6T           59  14     SJ0X          59  14     0
QSO: 14297 PH 2017-10-28 1154 M6T           59  14     KF2O          59  05     0
QSO: 14297 PH 2017-10-28 1155 M6T           59  14     NV9L          59  04     0
QSO:  7146 PH 2017-10-28 1155 M6T           59  14     MI0OBC        59  14     0
QSO:  7146 PH 2017-10-28 1155 M6T           59  14     OE1TKW        59  15     0
QSO: 14297 PH 2017-10-28 1155 M6T           59  14     N2LBR         59  05     0
QSO: 14297 PH 2017-10-28 1156 M6T           59  14     KB3Z          59  05     0
QSO:  7146 PH 2017-10-28 1156 M6T           59  14     OE1H          59  15     0
QSO:  7146 PH 2017-10-28 1156 M6T           59  14     DL9GTD        59  14     0
QSO: 21429 PH 2017-10-28 1156 M6T           59  14     ZB2TT         59  14     0
QSO: 28506 PH 2017-10-28 1157 M6T           59  14     II0M          59  15     0
QSO: 14297 PH 2017-10-28 1157 M6T           59  14     M4A           59  14     0
QSO: 21374 PH 2017-10-28 1157 M6T           59  14     N8II          59  05     0
QSO:  7146 PH 2017-10-28 1157 M6T           59  14     OZ1KVM        59  14     0
QSO:  7146 PH 2017-10-28 1157 M6T           59  14     G0MBA         59  14     0
QSO: 14297 PH 2017-10-28 1157 M6T           59  14     UA4K          59  16     0
QSO: 21374 PH 2017-10-28 1158 M6T           59  14     UT3UZ         59  16     0
QSO: 14297 PH 2017-10-28 1158 M6T           59  14     N1MM          59  05     0
QSO:  7146 PH 2017-10-28 1158 M6T           59  14     DL7USW/P      59  14     0
QSO: 14297 PH 2017-10-28 1158 M6T           59  14     UX0RR         59  16     0
QSO:  7146 PH 2017-10-28 1158 M6T           59  14     DK7ZT         59  14     0
QSO: 28549 PH 2017-10-28 1158 M6T           59  14     EE5T          59  14     0
QSO: 14297 PH 2017-10-28 1158 M6T           59  14     RK3G          59  16     0
QSO: 14297 PH 2017-10-28 1159 M6T           59  14     W1NK          59  05     0
QSO:  7146 PH 2017-10-28 1159 M6T           59  14     PA3DBS        59  14     0
QSO: 21374 PH 2017-10-28 1159 M6T           59  14     K1KI          59  05     0
QSO: 14297 PH 2017-10-28 1159 M6T           59  14     K3LR          59  05     0
QSO: 14297 PH 2017-10-28 1159 M6T           59  14     W4EEY         59  05     0
QSO: 21374 PH 2017-10-28 1159 M6T           59  14     K3LE          59  05     0
QSO: 14297 PH 2017-10-28 1159 M6T           59  14     WK1J          59  05     0
QSO: 21374 PH 2017-10-28 1159 M6T           59  14     LZ4AA         59  20     0
QSO: 21374 PH 2017-10-28 1200 M6T           59  14     UR5R          59  16     0
QSO: 21374 PH 2017-10-28 1200 M6T           59  14     N3RS          59  05     0
QSO: 14349 PH 2017-10-28 1200 M6T           59  14     4U1A          59  15     0
QSO: 21374 PH 2017-10-28 1200 M6T           59  14     N9NC          59  05     0
QSO: 21374 PH 2017-10-28 1200 M6T           59  14     W3FV          59  05     0
QSO: 21374 PH 2017-10-28 1200 M6T           59  14     N3AD          59  05     0
QSO: 21374 PH 2017-10-28 1201 M6T           59  14     VE9ML         59  05     0
QSO: 14300 PH 2017-10-28 1201 M6T           59  14     AH0BT         59  27     0
QSO: 21374 PH 2017-10-28 1201 M6T           59  14     CO6LC         59  08     0
QSO: 14297 PH 2017-10-28 1202 M6T           59  14     UW2Q          59  16     0
QSO: 21374 PH 2017-10-28 1202 M6T           59  14     UR7HN         59  16     0
QSO: 28506 PH 2017-10-28 1202 M6T           59  14     ZS2NF         59  38     0
QSO: 14297 PH 2017-10-28 1202 M6T           59  14     UT7AXA        59  16     0
QSO: 21374 PH 2017-10-28 1202 M6T           59  14     K3MD          59  05     0
QSO: 28506 PH 2017-10-28 1202 M6T           59  14     IK0OKY        59  15     0
QSO: 21374 PH 2017-10-28 1202 M6T           59  14     RK3T          59  16     0
QSO: 21374 PH 2017-10-28 1203 M6T           59  14     W2CG          59  05     0
QSO: 21374 PH 2017-10-28 1203 M6T           59  14     KG6JOI        59  05     0
QSO: 28506 PH 2017-10-28 1203 M6T           59  14     SP5WIT        59  15     0
QSO: 21374 PH 2017-10-28 1204 M6T           59  14     K1XM          59  05     0
QSO:  7146 PH 2017-10-28 1204 M6T           59  14     PA3HCC        59  14     0
QSO: 14297 PH 2017-10-28 1204 M6T           59  14     UR5RP         59  16     0
QSO: 21374 PH 2017-10-28 1204 M6T           59  14     AK1X          59  05     0
QSO: 14297 PH 2017-10-28 1204 M6T           59  14     9A2A          59  15     0
QSO: 21374 PH 2017-10-28 1204 M6T           59  14     9A1AA         59  15     0
QSO: 14297 PH 2017-10-28 1205 M6T           59  14     SP6DVP        59  15     0
QSO: 14297 PH 2017-10-28 1205 M6T           59  14     YO3GNF        59  20     0
QSO: 21374 PH 2017-10-28 1206 M6T           59  14     R2AOD         59  16     0
QSO: 21374 PH 2017-10-28 1206 M6T           59  14     K2AX          59  05     0
QSO: 14297 PH 2017-10-28 1206 M6T           59  14     YO8SJR        59  20     0
