START-OF-LOG: 3.0
CREATED-BY: DXLog.net v2.6.25
CONTEST: EUDXC
CALLSIGN: OK1DOL
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: FIXED
CATEGORY-POWER:
CATEGORY-BAND: 80M
CATEGORY-MODE: MIXED
CLAIMED-SCORE: 1303456
NAME: Libor Kule
CERTIFICATE: YES
SOAPBOX: FT1000MP MarkV, PA Acom 1500 - 1kW, dipol, beverages
QSO:  3513 CW 2026-02-07 2358 OK1DOL        599 CZ10   UY7RR         599 29     
QSO:  3519 CW 2026-02-07 2359 OK1DOL        599 CZ10   TM5EE         599 FR11   
QSO:  3504 CW 2026-02-08 0000 OK1DOL        599 CZ10   SP4AWE        599 PL10   
QSO:  3519 CW 2026-02-08 0001 OK1DOL        599 CZ10   DJ5NE         599 DE02   
QSO:  3519 CW 2026-02-08 0001 OK1DOL        599 CZ10   OK1DSA        599 CZ12   
QSO:  3519 CW 2026-02-08 0002 OK1DOL        599 CZ10   ON4FI         599 BE03   
QSO:  3519 CW 2026-02-08 0003 OK1DOL        599 CZ10   S51Z          599 SI04   
QSO:  3505 CW 2026-02-08 0005 OK1DOL        599 CZ10   LA3BO         599 18     
QSO:  3519 CW 2026-02-08 0006 OK1DOL        599 CZ10   DF3OL         599 DE08   
QSO:  3519 CW 2026-02-08 0006 OK1DOL        599 CZ10   PG7R          599 NL02   
QSO:  3519 CW 2026-02-08 0007 OK1DOL        599 CZ10   G3T           599 27     
QSO:  3519 CW 2026-02-08 0007 OK1DOL        599 CZ10   IK3UGK        599 IT21   
QSO:  3519 CW 2026-02-08 0007 OK1DOL        599 CZ10   E74C          599 28     
QSO:  3779 PH 2026-02-08 0009 OK1DOL        59  CZ10   OY1R          59  18     
QSO:  3520 CW 2026-02-08 0018 OK1DOL        599 CZ10   DK9OV         599 DE02   
QSO:  3516 CW 2026-02-08 0018 OK1DOL        599 CZ10   DL5AXX        599 DE07   
QSO:  3520 CW 2026-02-08 0019 OK1DOL        599 CZ10   DB2LS         599 DE06   
QSO:  3520 CW 2026-02-08 0021 OK1DOL        599 CZ10   DL1YEG        599 DE10   
QSO:  3520 CW 2026-02-08 0021 OK1DOL        599 CZ10   YL7X          599 LV02   
QSO:  3505 CW 2026-02-08 0024 OK1DOL        599 CZ10   OE1CIW        599 AT01   
QSO:  3520 CW 2026-02-08 0026 OK1DOL        599 CZ10   NB1N          599 08     
QSO:  3520 CW 2026-02-08 0028 OK1DOL        599 CZ10   DL1AH         599 DE08   
QSO:  3538 CW 2026-02-08 0031 OK1DOL        599 CZ10   UN0L          599 30     
QSO:  3736 PH 2026-02-08 0037 OK1DOL        59  CZ10   S51CK         59  SI03   
QSO:  3760 PH 2026-02-08 0038 OK1DOL        59  CZ10   DK1RU         59  DE01   
QSO:  3768 PH 2026-02-08 0040 OK1DOL        59  CZ10   DL4MFR        59  DE02   
QSO:  3768 PH 2026-02-08 0041 OK1DOL        59  CZ10   HA9A          59  HU01   
QSO:  3768 PH 2026-02-08 0041 OK1DOL        59  CZ10   F4MAG         59  FR01   
QSO:  3768 PH 2026-02-08 0042 OK1DOL        59  CZ10   EI8JB         59  IE01   
QSO:  3514 CW 2026-02-08 0043 OK1DOL        599 CZ10   DF8V          599 DE12   
QSO:  3539 CW 2026-02-08 0044 OK1DOL        599 CZ10   IZ8XXE        599 IT06   
QSO:  3768 PH 2026-02-08 0045 OK1DOL        59  CZ10   OL5Y          59  CZ11   
QSO:  3768 PH 2026-02-08 0046 OK1DOL        59  CZ10   IK2UVR        59  IT11   
QSO:  3768 PH 2026-02-08 0050 OK1DOL        59  CZ10   EA4AOC        59  ES06   
QSO:  3768 PH 2026-02-08 0050 OK1DOL        59  CZ10   E7CW          59  28     
QSO:  3768 PH 2026-02-08 0051 OK1DOL        59  CZ10   IK4ADE        59  IT07   
QSO:  3532 CW 2026-02-08 0111 OK1DOL        599 CZ10   IW5EIJ        599 IT19   
QSO:  3516 CW 2026-02-08 0440 OK1DOL        599 CZ10   R3OM          599 29     
QSO:  3535 CW 2026-02-08 0441 OK1DOL        599 CZ10   OK1MDK        599 CZ14   
QSO:  3518 CW 2026-02-08 0444 OK1DOL        599 CZ10   LY2J          599 LT05   
QSO:  3518 CW 2026-02-08 0445 OK1DOL        599 CZ10   HB9EBC        599 28     
QSO:  3518 CW 2026-02-08 0445 OK1DOL        599 CZ10   OU3A          599 DK04   
QSO:  3518 CW 2026-02-08 0445 OK1DOL        599 CZ10   YU1KW         599 28     
QSO:  3518 CW 2026-02-08 0446 OK1DOL        599 CZ10   UG4P          599 30     
QSO:  3518 CW 2026-02-08 0446 OK1DOL        599 CZ10   IZ3LEY        599 IT21   
QSO:  3518 CW 2026-02-08 0449 OK1DOL        599 CZ10   OM4AA         599 SK05   
QSO:  3518 CW 2026-02-08 0451 OK1DOL        599 CZ10   OM7AT         599 SK06   
QSO:  3520 CW 2026-02-08 0453 OK1DOL        599 CZ10   IN3MNS        599 IT18   
QSO:  3518 CW 2026-02-08 0454 OK1DOL        599 CZ10   I1HJT         599 IT10   
QSO:  3518 CW 2026-02-08 0455 OK1DOL        599 CZ10   R4BZ          599 29     
QSO:  3544 CW 2026-02-08 0456 OK1DOL        599 CZ10   RN4AO         599 29     
QSO:  3518 CW 2026-02-08 0458 OK1DOL        599 CZ10   HA3HX         599 HU07   
QSO:  3518 CW 2026-02-08 0458 OK1DOL        599 CZ10   YO3JW         599 RO02   
QSO:  3518 CW 2026-02-08 0458 OK1DOL        599 CZ10   K1LZ          599 08     
QSO:  3518 CW 2026-02-08 0459 OK1DOL        599 CZ10   LZ2V          599 BG05   
QSO:  3518 CW 2026-02-08 0500 OK1DOL        599 CZ10   DH7AMF        599 DE04   
QSO:  3518 CW 2026-02-08 0505 OK1DOL        599 CZ10   SP1NY         599 PL16   
QSO:  3518 CW 2026-02-08 0505 OK1DOL        599 CZ10   DM3F          599 DE13   
QSO:  3518 CW 2026-02-08 0506 OK1DOL        599 CZ10   K5GN          599 07     
QSO:  3518 CW 2026-02-08 0507 OK1DOL        599 CZ10   YO4FHU        599 RO02   
QSO:  3518 CW 2026-02-08 0510 OK1DOL        599 CZ10   R3ZP          599 29     
QSO:  3518 CW 2026-02-08 0511 OK1DOL        599 CZ10   YO4LUP        599 RO02   
QSO:  3769 PH 2026-02-08 0515 OK1DOL        59  CZ10   SP5TZP        59  PL08   
QSO:  3769 PH 2026-02-08 0517 OK1DOL        59  CZ10   YL3OE         59  LV03   
QSO:  3769 PH 2026-02-08 0518 OK1DOL        59  CZ10   F5AAR         59  FR12   
QSO:  3769 PH 2026-02-08 0519 OK1DOL        59  CZ10   DH4BM         59  DE16   
QSO:  3769 PH 2026-02-08 0520 OK1DOL        59  CZ10   DO3MD         59  DE02   
QSO:  3513 CW 2026-02-08 0522 OK1DOL        599 CZ10   DL1NKS        599 DE02   
QSO:  3542 CW 2026-02-08 0524 OK1DOL        599 CZ10   SF6W          599 SE12   
QSO:  3769 PH 2026-02-08 0527 OK1DOL        59  CZ10   S56ECR        59  SI01   
QSO:  3769 PH 2026-02-08 0528 OK1DOL        59  CZ10   ER3CT         59  29     
QSO:  3769 PH 2026-02-08 0529 OK1DOL        59  CZ10   R3LCV         59  29     
QSO:  3769 PH 2026-02-08 0529 OK1DOL        59  CZ10   LZ8E          59  BG03   
QSO:  3737 PH 2026-02-08 0530 OK1DOL        59  CZ10   G6AD          59  27     
QSO:  3517 CW 2026-02-08 0534 OK1DOL        599 CZ10   K9MA          599 08     
QSO:  3517 CW 2026-02-08 0535 OK1DOL        599 CZ10   IV3IPS        599 IT08   
QSO:  3539 CW 2026-02-08 0536 OK1DOL        599 CZ10   TA3X          599 39     
QSO:  3517 CW 2026-02-08 0538 OK1DOL        599 CZ10   DL8WN         599 DE11   
QSO:  3517 CW 2026-02-08 0539 OK1DOL        599 CZ10   K0ZR          599 08     
QSO:  3517 CW 2026-02-08 0539 OK1DOL        599 CZ10   LY4K          599 LT03   
QSO:  3517 CW 2026-02-08 0540 OK1DOL        599 CZ10   IZ4JMA        599 IT07   
QSO:  3517 CW 2026-02-08 0541 OK1DOL        599 CZ10   DL1AKP        599 DE16   
QSO:  3517 CW 2026-02-08 0542 OK1DOL        599 CZ10   RL5A          599 29     
QSO:  3517 CW 2026-02-08 0544 OK1DOL        599 CZ10   SP2DKI        599 PL02   
QSO:  3517 CW 2026-02-08 0545 OK1DOL        599 CZ10   9A/S53BB      599 HR05   
QSO:  3517 CW 2026-02-08 0546 OK1DOL        599 CZ10   OZ1AAR        599 DK01   
QSO:  3517 CW 2026-02-08 0547 OK1DOL        599 CZ10   LY2MC         599 LT04   
QSO:  3517 CW 2026-02-08 0549 OK1DOL        599 CZ10   DK4YF         599 DE02   
QSO:  3517 CW 2026-02-08 0551 OK1DOL        599 CZ10   YO4TL         599 RO02   
QSO:  3516 CW 2026-02-08 0552 OK1DOL        599 CZ10   HG6O          599 HU01   
QSO:  3517 CW 2026-02-08 0555 OK1DOL        599 CZ10   DL3KWF        599 DE09   
QSO:  3511 CW 2026-02-08 0558 OK1DOL        599 CZ10   IK2SND        599 IT11   
QSO:  3765 PH 2026-02-08 0558 OK1DOL        59  CZ10   DL8MCX        59  DE02   
QSO:  3514 CW 2026-02-08 0559 OK1DOL        599 CZ10   F5IN          599 FR04   
QSO:  3765 PH 2026-02-08 0604 OK1DOL        59  CZ10   DC1TK         59  DE02   
QSO:  3765 PH 2026-02-08 0604 OK1DOL        59  CZ10   HB9NBN        59  28     
QSO:  3765 PH 2026-02-08 0605 OK1DOL        59  CZ10   DL2LBK        59  DE15   
QSO:  3765 PH 2026-02-08 0605 OK1DOL        59  CZ10   SP8DR         59  PL06   
QSO:  3517 CW 2026-02-08 0607 OK1DOL        599 CZ10   OK5M          599 CZ03   
QSO:  3527 CW 2026-02-08 0609 OK1DOL        599 CZ10   DK2FG         599 DE10   
QSO:  3765 PH 2026-02-08 0611 OK1DOL        59  CZ10   LY1DZ         59  LT02   
QSO:  3518 CW 2026-02-08 0613 OK1DOL        599 CZ10   F5MYK         599 FR12   
QSO:  3515 CW 2026-02-08 0614 OK1DOL        599 CZ10   F4BPO         599 FR01   
QSO:  3765 PH 2026-02-08 0614 OK1DOL        59  CZ10   ON5WL         59  BE04   
QSO:  3765 PH 2026-02-08 0615 OK1DOL        59  CZ10   YU0X          59  28     
QSO:  3765 PH 2026-02-08 0617 OK1DOL        59  CZ10   LY5GT         59  LT02   
QSO:  3765 PH 2026-02-08 0617 OK1DOL        59  CZ10   F4IEX         59  FR10   
QSO:  3765 PH 2026-02-08 0620 OK1DOL        59  CZ10   DO5SOB        59  DE14   
QSO:  3765 PH 2026-02-08 0620 OK1DOL        59  CZ10   GU0UVH        59  27     
QSO:  3765 PH 2026-02-08 0622 OK1DOL        59  CZ10   LY2CX         59  LT04   
QSO:  3765 PH 2026-02-08 0624 OK1DOL        59  CZ10   SN9Y          59  PL03   
QSO:  3765 PH 2026-02-08 0624 OK1DOL        59  CZ10   S55KA         59  SI04   
QSO:  3765 PH 2026-02-08 0624 OK1DOL        59  CZ10   OK1UOZ        59  CZ09   
QSO:  3765 PH 2026-02-08 0625 OK1DOL        59  CZ10   LY3CY         59  LT02   
QSO:  3765 PH 2026-02-08 0625 OK1DOL        59  CZ10   F4CVA         59  FR09   
QSO:  3765 PH 2026-02-08 0626 OK1DOL        59  CZ10   DL1JRS        59  DE01   
QSO:  3519 CW 2026-02-08 0629 OK1DOL        599 CZ10   HA5PP         599 HU07   
QSO:  3765 PH 2026-02-08 0633 OK1DOL        59  CZ10   LY9A          59  LT01   
QSO:  3765 PH 2026-02-08 0634 OK1DOL        59  CZ10   DF8TT         59  DE02   
QSO:  3765 PH 2026-02-08 0636 OK1DOL        59  CZ10   YL2KO         59  LV05   
QSO:  3523 CW 2026-02-08 0637 OK1DOL        599 CZ10   EA6NB         599 ES13   
QSO:  3517 CW 2026-02-08 0640 OK1DOL        599 CZ10   EA5OH         599 ES04   
QSO:  3517 CW 2026-02-08 0640 OK1DOL        599 CZ10   DK5PD         599 DE11   
QSO:  3517 CW 2026-02-08 0640 OK1DOL        599 CZ10   YL2KO         599 LV05   
QSO:  3517 CW 2026-02-08 0641 OK1DOL        599 CZ10   S55KA         599 SI04   
QSO:  3517 CW 2026-02-08 0641 OK1DOL        599 CZ10   IZ6BTN        599 IT12   
QSO:  3517 CW 2026-02-08 0645 OK1DOL        599 CZ10   DF3VM         599 DE12   
QSO:  3517 CW 2026-02-08 0648 OK1DOL        599 CZ10   F5PBM         599 FR08   
QSO:  3517 CW 2026-02-08 0649 OK1DOL        599 CZ10   IZ2BVC        599 IT11   
QSO:  3523 CW 2026-02-08 0650 OK1DOL        599 CZ10   DK8RE         599 DE04   
QSO:  3532 CW 2026-02-08 0700 OK1DOL        599 CZ10   SP6CIK        599 PL09   
QSO:  3517 CW 2026-02-08 0702 OK1DOL        599 CZ10   DK5CF         599 DE08   
QSO:  3526 CW 2026-02-08 0703 OK1DOL        599 CZ10   GM4ZUK        599 27     
QSO:  3768 PH 2026-02-08 0706 OK1DOL        59  CZ10   S55TZ         59  SI04   
QSO:  3768 PH 2026-02-08 0707 OK1DOL        59  CZ10   DB5ZF         59  DE07   
QSO:  3517 CW 2026-02-08 0710 OK1DOL        599 CZ10   DJ2VA         599 DE07   
QSO:  3517 CW 2026-02-08 0710 OK1DOL        599 CZ10   F5ROX         599 FR04   
QSO:  3517 CW 2026-02-08 0716 OK1DOL        599 CZ10   OL5W          599 CZ11   
END-OF-LOG:
CATEGORY-ASSISTED:
