START-OF-LOG: 3.0
CALLSIGN: F5IQJ
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-MODE: CW
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-POWER: QRP
CATEGORY-STATION: FIXED
CLAIMED-SCORE: 249393
CLUB: REF 
CONTEST: REF-CW
CREATED-BY: Lux-Log v6.10.00 by LX1NO
LOCATION: 05
NAME: DANIEL
OPERATORS: F5IQJ
SOAP-BOX: Elecraft K2 - 5 W - ant verticale Gap Titan
QSO: 14000 CW 2023-01-29 1522 F5IQJ         599 05         DL1ROT        599 0216
QSO: 14000 CW 2023-01-29 1522 F5IQJ         599 05         F6KNB         599 33
QSO: 14000 CW 2023-01-29 1523 F5IQJ         599 05         SM6GBM        599 0125
QSO: 14000 CW 2023-01-29 1524 F5IQJ         599 05        SE6K          599 0087
QSO: 14000 CW 2023-01-29 1525 F5IQJ         599 05        YL2TD         599 0176
QSO: 14000 CW 2023-01-29 1526 F5IQJ         599 05        DL2RUG        599 0050
QSO: 14000 CW 2023-01-29 1526 F5IQJ         599 05         SP8CGU        599 0071
QSO: 14000 CW 2023-01-29 1527 F5IQJ         599 05         OK1BR         599 0078
QSO: 14000 CW 2023-01-29 1528 F5IQJ         599 05         DL5YM         599 0069
QSO: 14000 CW 2023-01-29 1529 F5IQJ         599 05         LZ1DQ         599 0174
QSO: 14000 CW 2023-01-29 1531 F5IQJ         599 05         UA6LCJ        599 0104
QSO: 14000 CW 2023-01-29 1621 F5IQJ         599 05         OY1CT         599 0266
QSO:  7000 CW 2023-01-29 1634 F5IQJ         599 05         F6BYJ         599 16
QSO:  7000 CW 2023-01-29 1636 F5IQJ         599 05         IZ5AHB        599 0189
QSO:  7000 CW 2023-01-29 1637 F5IQJ         599 05         F8KCF         599 74
QSO:  7000 CW 2023-01-29 1639 F5IQJ         599 05         OK2HBR        599 0089
QSO:  7000 CW 2023-01-29 1640 F5IQJ         599 05         F5OIJ         599 35
QSO:  7000 CW 2023-01-29 1644 F5IQJ         599 05         F8DGY         599 77
QSO:  7000 CW 2023-01-29 1647 F5IQJ         599 05         SM5ACQ        599 0131
END-OF-LOG:
