START-OF-LOG: 3.0
CONTEST: IARU-HF
CALLSIGN: RM9A
LOCATION: DX
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-POWER: HIGH
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: 
OPERATORS: RG9A RA9AA R8AEC RL9A RK9A UC9A R9CM RO9A RN9A R8AGQ
QSO: 7007 CW 2022-07-09 1704 RM9A 599 30 RC9J 599 21
QSO: 7007 CW 2022-07-09 1704 RM9A 599 30 RK3ER 599 29
QSO: 7014 CW 2022-07-09 1704 RM9A 599 30 GR2HQ 599 RSGB
QSO: 7007 CW 2022-07-09 1704 RM9A 599 30 RD3TOK 599 29
QSO: 7022 CW 2022-07-09 1705 RM9A 599 30 RW3X 599 29
QSO: 7009 CW 2022-07-09 1705 RM9A 599 30 LN2HQ 599 NRRL
QSO: 7007 CW 2022-07-09 1705 RM9A 599 30 BH2TVR 599 44
QSO: 7028 CW 2022-07-09 1705 RM9A 599 30 DA0HQ 599 DARC
QSO: 7007 CW 2022-07-09 1705 RM9A 599 30 DA0HQ 599 DARC
QSO: 7008 CW 2022-07-09 1705 RM9A 599 30 OP0HQ 599 UBA
QSO: 7012 CW 2022-07-09 1706 RM9A 599 30 S50HQ 599 ZRS
QSO: 7023 CW 2022-07-09 1706 RM9A 599 30 SN0HQ 599 PZK
QSO: 7007 CW 2022-07-09 1706 RM9A 599 30 RM4A 599 29
QSO: 7012 CW 2022-07-09 1706 RM9A 599 30 S50HQ 599 ZRS
QSO: 7007 CW 2022-07-09 1706 RM9A 599 30 SP4JCQ 599 28
QSO: 7025 CW 2022-07-09 1706 RM9A 599 30 HG0HQ 599 MRASZ
QSO: 7014 CW 2022-07-09 1706 RM9A 599 30 TM0HQ 599 REF
QSO: 7007 CW 2022-07-09 1706 RM9A 599 30 OM7PY 599 28
QSO: 7022 CW 2022-07-09 1707 RM9A 599 30 OZ1HQ 599 EDR
QSO: 7007 CW 2022-07-09 1707 RM9A 599 30 EW8G 599 29
QSO: 7007 CW 2022-07-09 1707 RM9A 599 30 YR0HQ 599 FRR
QSO: 7007 CW 2022-07-09 1707 RM9A 599 30 UA0QNV 599 23
QSO: 7021 CW 2022-07-09 1708 RM9A 599 30 UA0QN 599 23
QSO: 7045 CW 2022-07-09 1708 RM9A 599 30 PI4CC 599 27
QSO: 7036 CW 2022-07-09 1708 RM9A 599 30 C4HQ 599 CARS
QSO: 7007 CW 2022-07-09 1709 RM9A 599 30 BG7BMR 599 43
QSO: 7035 CW 2022-07-09 1709 RM9A 599 30 OE0HQ 599 OV
QSO: 7007 CW 2022-07-09 1709 RM9A 599 30 RA9AP 599 30
QSO: 7037 CW 2022-07-09 1709 RM9A 599 30 IO1HQ 599 ARI
QSO: 7031 CW 2022-07-09 1709 RM9A 599 30 EF4HQ 599 URE
QSO: 7007 CW 2022-07-09 1709 RM9A 599 30 DL6RDE 599 28
QSO: 7007 CW 2022-07-09 1710 RM9A 599 30 IO1HQ 599 ARI
QSO: 7039 CW 2022-07-09 1710 RM9A 599 30 EW1TZ 599 29
QSO: 7007 CW 2022-07-09 1710 RM9A 599 30 YT1A 599 28
QSO: 7007 CW 2022-07-09 1710 RM9A 599 30 9A7ZZ 599 28
QSO: 7007 CW 2022-07-09 1710 RM9A 599 30 LZ6F 599 28
QSO: 7007 CW 2022-07-09 1711 RM9A 599 30 BG8KVC 599 43
QSO: 7007 CW 2022-07-09 1712 RM9A 599 30 DF5EG 599 28
QSO: 7011 CW 2022-07-09 1713 RM9A 599 30 UF1A 599 29
QSO: 7007 CW 2022-07-09 1714 RM9A 599 30 OK2IT 599 28
QSO: 7007 CW 2022-07-09 1714 RM9A 599 30 E75Q 599 28
QSO: 7025 CW 2022-07-09 1714 RM9A 599 30 TA2SE/3 599 39
QSO: 7020 CW 2022-07-09 1715 RM9A 599 30 7A1HQ 599 ORARI
QSO: 7012 CW 2022-07-09 1715 RM9A 599 30 SE4E 599 18
QSO: 7022 CW 2022-07-09 1716 RM9A 599 30 RN4AO 599 29
QSO: 14020 CW 2022-07-09 1717 RM9A 599 30 DU1WBX 599 50
QSO: 14001 CW 2022-07-09 1717 RM9A 599 30 E27EK 599 49
QSO: 14032 CW 2022-07-09 1718 RM9A 599 30 G3WPH 599 27
QSO: 14022 CW 2022-07-09 1718 RM9A 599 30 7K1MAG/2 599 45
QSO: 14020 CW 2022-07-09 1718 RM9A 599 30 JM8FEI 599 45
QSO: 14020 CW 2022-07-09 1718 RM9A 599 30 RN3S 599 29
QSO: 14020 CW 2022-07-09 1718 RM9A 599 30 RC0L 599 34
QSO: 14035 CW 2022-07-09 1718 RM9A 599 30 Z33F 599 28
QSO: 14036 CW 2022-07-09 1719 RM9A 599 30 OK3C 599 28
QSO: 14039 CW 2022-07-09 1719 RM9A 599 30 RW0AJ 599 32
QSO: 14020 CW 2022-07-09 1720 RM9A 599 30 BG7XVX 599 44
QSO: 14003 CW 2022-07-09 1720 RM9A 599 30 K3JO 599 08
QSO: 14020 CW 2022-07-09 1720 RM9A 599 30 UI3A 599 29
QSO: 14020 CW 2022-07-09 1720 RM9A 599 30 JK1EOP 599 45
QSO: 14051 CW 2022-07-09 1721 RM9A 599 30 S57DX 599 28
QSO: 14020 CW 2022-07-09 1721 RM9A 599 30 R4PFL 599 29
QSO: 14003 CW 2022-07-09 1721 RM9A 599 30 NA8V 599 08
QSO: 14020 CW 2022-07-09 1721 RM9A 599 30 IZ4JMA 599 28
QSO: 14020 CW 2022-07-09 1721 RM9A 599 30 EU1ST 599 29
QSO: 14007 CW 2022-07-09 1722 RM9A 599 30 RX9AF 599 30
QSO: 14020 CW 2022-07-09 1722 RM9A 599 30 ZA1MA 599 28
QSO: 14008 CW 2022-07-09 1723 RM9A 599 30 4U9A 599 28
QSO: 14020 CW 2022-07-09 1723 RM9A 599 30 JQ3ALW 599 45
QSO: 14020 CW 2022-07-09 1724 RM9A 599 30 R7KA 599 29
QSO: 14039 CW 2022-07-09 1724 RM9A 599 30 YB1AYO 599 54
QSO: 14044 CW 2022-07-09 1724 RM9A 599 30 RW4W 599 30
QSO: 14015 CW 2022-07-09 1724 RM9A 599 30 K3ZO 599 08
QSO: 14020 CW 2022-07-09 1725 RM9A 599 30 ON6GO 599 27
QSO: 14002 CW 2022-07-09 1725 RM9A 599 30 KU1CW 599 06
QSO: 14020 CW 2022-07-09 1725 RM9A 599 30 RG8G 599 30
QSO: 14023 CW 2022-07-09 1725 RM9A 599 30 BY1RX 599 44
QSO: 14020 CW 2022-07-09 1726 RM9A 599 30 OH6LW 599 18
QSO: 14020 CW 2022-07-09 1726 RM9A 599 30 RA9P 599 31
QSO: 14020 CW 2022-07-09 1726 RM9A 599 30 OE1CIW 599 28
QSO: 14020 CW 2022-07-09 1727 RM9A 599 30 OK2TSG 599 28
QSO: 14020 CW 2022-07-09 1727 RM9A 599 30 HA1NR 599 28
QSO: 14020 CW 2022-07-09 1727 RM9A 599 30 HG6N 599 28
QSO: 14025 CW 2022-07-09 1728 RM9A 599 30 9M2U 599 54
QSO: 28016 CW 2022-07-09 1728 RM9A 599 30 PA6HQ 599 VERON
QSO: 28005 CW 2022-07-09 1728 RM9A 599 30 R2AA 599 29
QSO: 28005 CW 2022-07-09 1729 RM9A 599 30 DL1CW 599 28
QSO: 28011 CW 2022-07-09 1729 RM9A 599 30 EA6FO 599 37
QSO: 28005 CW 2022-07-09 1729 RM9A 599 30 RT4M 599 29
QSO: 28014 CW 2022-07-09 1729 RM9A 599 30 LZ0HQ 599 BFRA
QSO: 28005 CW 2022-07-09 1729 RM9A 599 30 CT1BOH 599 37
QSO: 28002 CW 2022-07-09 1729 RM9A 599 30 OM2HQ 599 SARA
QSO: 28005 CW 2022-07-09 1729 RM9A 599 30 PY2EX 599 15
QSO: 28005 CW 2022-07-09 1730 RM9A 599 30 PA0JED 599 27
QSO: 28009 CW 2022-07-09 1730 RM9A 599 30 UA9BA 599 30
QSO: 28005 CW 2022-07-09 1730 RM9A 599 30 F5SGI 599 27
QSO: 28005 CW 2022-07-09 1730 RM9A 599 30 G4OZG 599 27
QSO: 28005 CW 2022-07-09 1731 RM9A 599 30 S56A 599 28
QSO: 28005 CW 2022-07-09 1731 RM9A 599 30 DL9ZP 599 28
QSO: 28024 CW 2022-07-09 1731 RM9A 599 30 OH2KW 599 18
QSO: 28005 CW 2022-07-09 1731 RM9A 599 30 DL8MBN 599 28
QSO: 28022 CW 2022-07-09 1732 RM9A 599 30 YT0HQ 599 SRS
QSO: 28005 CW 2022-07-09 1732 RM9A 599 30 F5NZY 599 27
QSO: 28020 CW 2022-07-09 1732 RM9A 599 30 RW0AR 599 32
QSO: 28005 CW 2022-07-09 1732 RM9A 599 30 UA3DCE 599 29
QSO: 28005 CW 2022-07-09 1733 RM9A 599 30 HA8FD 599 28
QSO: 28034 CW 2022-07-09 1733 RM9A 599 30 OH2HQ 599 SRAL
QSO: 28005 CW 2022-07-09 1733 RM9A 599 30 R9AB 599 30
QSO: 28017 CW 2022-07-09 1733 RM9A 599 30 R6HQ 599 SRR
QSO: 28005 CW 2022-07-09 1733 RM9A 599 30 UA9AX 599 30
QSO: 28032 CW 2022-07-09 1734 RM9A 599 30 DA0HQ 599 DARC
QSO: 28005 CW 2022-07-09 1734 RM9A 599 30 RU1A 599 29
QSO: 28024 CW 2022-07-09 1734 RM9A 599 30 E7HQ 599 BA
QSO: 28005 CW 2022-07-09 1734 RM9A 599 30 DL8MKG 599 28
QSO: 28001 CW 2022-07-09 1734 RM9A 599 30 7Q5RU 599 53
QSO: 28005 CW 2022-07-09 1735 RM9A 599 30 RA3AN 599 29
QSO: 28005 CW 2022-07-09 1735 RM9A 599 30 EU8U 599 29
QSO: 28005 CW 2022-07-09 1735 RM9A 599 30 UD2F 599 29
QSO: 28005 CW 2022-07-09 1735 RM9A 599 30 UY4MK 599 29
QSO: 28005 CW 2022-07-09 1736 RM9A 599 30 SM2M 599 18
QSO: 28005 CW 2022-07-09 1736 RM9A 599 30 RG2Y 599 29
QSO: 28005 CW 2022-07-09 1736 RM9A 599 30 DM3K 599 28
QSO: 28000 CW 2022-07-09 1736 RM9A 599 30 YT1X 599 28
QSO: 28005 CW 2022-07-09 1737 RM9A 599 30 DL2MM 599 28
QSO: 28012 CW 2022-07-09 1737 RM9A 599 30 RW9USA 599 31
QSO: 28008 CW 2022-07-09 1737 RM9A 599 30 IT9RZU 599 28
QSO: 28013 CW 2022-07-09 1737 RM9A 599 30 F8DFP 599 27
QSO: 28005 CW 2022-07-09 1737 RM9A 599 30 DC8YZ 599 28
QSO: 28005 CW 2022-07-09 1738 RM9A 599 30 RV3ML 599 29
QSO: 28005 CW 2022-07-09 1738 RM9A 599 30 OG7F 599 18
QSO: 28005 CW 2022-07-09 1738 RM9A 599 30 RL5A 599 29
QSO: 28009 CW 2022-07-09 1738 RM9A 599 30 8N1HQ 599 JARL
QSO: 28005 CW 2022-07-09 1739 RM9A 599 30 RJ7M 599 29
QSO: 28005 CW 2022-07-09 1739 RM9A 599 30 YO8BSE 599 28
QSO: 28005 CW 2022-07-09 1739 RM9A 599 30 DK1IZ 599 28
QSO: 28013 CW 2022-07-09 1739 RM9A 599 30 CR3DX 599 36
QSO: 28005 CW 2022-07-09 1739 RM9A 599 30 DK3WE 599 28
QSO: 28005 CW 2022-07-09 1740 RM9A 599 30 HB9CGL 599 28
QSO: 28042 CW 2022-07-09 1740 RM9A 599 30 DA2W 599 28
QSO: 28005 CW 2022-07-09 1740 RM9A 599 30 SP7M 599 28
QSO: 28005 CW 2022-07-09 1740 RM9A 599 30 LY3KI 599 29
QSO: 28005 CW 2022-07-09 1740 RM9A 599 30 HA5KY 599 28
QSO: 28015 CW 2022-07-09 1741 RM9A 599 30 R1TE 599 29
QSO: 28005 CW 2022-07-09 1741 RM9A 599 30 DF4FQ 599 28
QSO: 28005 CW 2022-07-09 1741 RM9A 599 30 LZ5DI 599 28
QSO: 28020 CW 2022-07-09 1741 RM9A 599 30 RT5P 599 29
QSO: 28005 CW 2022-07-09 1742 RM9A 599 30 LZ1IA 599 28
QSO: 28023 CW 2022-07-09 1742 RM9A 599 30 HG6O 599 28
QSO: 28028 CW 2022-07-09 1742 RM9A 599 30 ER7HQ 599 ARM
QSO: 28005 CW 2022-07-09 1742 RM9A 599 30 YT6X 599 28
QSO: 28005 CW 2022-07-09 1743 RM9A 599 30 R3LC 599 29
QSO: 28036 CW 2022-07-09 1743 RM9A 599 30 PY2NA 599 15
QSO: 28005 CW 2022-07-09 1743 RM9A 599 30 DK3WM 599 28
QSO: 28019 CW 2022-07-09 1744 RM9A 599 30 S50HQ 599 ZRS
QSO: 28005 CW 2022-07-09 1744 RM9A 599 30 9A2IK 599 28
QSO: 28050 CW 2022-07-09 1744 RM9A 599 30 EE5K 599 37
QSO: 28039 CW 2022-07-09 1745 RM9A 599 30 HZ0HQ 599 SARS
QSO: 28044 CW 2022-07-09 1745 RM9A 599 30 DL0UM 599 28
QSO: 28005 CW 2022-07-09 1746 RM9A 599 30 IK7MIY 599 28
QSO: 28005 CW 2022-07-09 1746 RM9A 599 30 RK3DK 599 29
QSO: 28005 CW 2022-07-09 1746 RM9A 599 30 DL8WN 599 28
QSO: 28039 CW 2022-07-09 1747 RM9A 599 30 CX1AA 599 RCU
QSO: 28047 CW 2022-07-09 1747 RM9A 599 30 3G3W 599 14
QSO: 28005 CW 2022-07-09 1747 RM9A 599 30 F5ROX 599 27
QSO: 28021 CW 2022-07-09 1748 RM9A 599 30 PW2D 599 15
QSO: 28025 CW 2022-07-09 1749 RM9A 599 30 OY1CT 599 FRA
QSO: 28038 CW 2022-07-09 1749 RM9A 599 30 IO9HQ 599 ARI
QSO: 28027 CW 2022-07-09 1749 RM9A 599 30 9A0HQ 599 HRS
QSO: 28056 CW 2022-07-09 1750 RM9A 599 30 ZZ7A 599 13
QSO: 28010 CW 2022-07-09 1750 RM9A 599 30 YR0HQ 599 FRR
QSO: 28060 CW 2022-07-09 1751 RM9A 599 30 PY1DX 599 15
QSO: 28005 CW 2022-07-09 1752 RM9A 599 30 RW3DY 599 29
QSO: 28005 CW 2022-07-09 1753 RM9A 599 30 M1X 599 27
QSO: 28054 CW 2022-07-09 1753 RM9A 599 30 LU3DK 599 14
QSO: 28041 CW 2022-07-09 1754 RM9A 599 30 OZ1HQ 599 EDR
QSO: 28015 CW 2022-07-09 1755 RM9A 599 30 PY2XL 599 15
QSO: 28037 CW 2022-07-09 1755 RM9A 599 30 EF4HQ 599 URE
QSO: 28038 CW 2022-07-09 1755 RM9A 599 30 SD1A 599 18
QSO: 28005 CW 2022-07-09 1756 RM9A 599 30 UA3AGW 599 29
QSO: 28003 CW 2022-07-09 1757 RM9A 599 30 PY2FRQ 599 15
QSO: 7031 CW 2022-07-09 1758 RM9A 599 30 SM0Q 599 18
QSO: 7029 CW 2022-07-09 1758 RM9A 599 30 PA6HQ 599 VERON
QSO: 7003 CW 2022-07-09 1758 RM9A 599 30 IY3A 599 28
QSO: 7033 CW 2022-07-09 1758 RM9A 599 30 M3AWD 599 27
QSO: 7034 CW 2022-07-09 1759 RM9A 599 30 RC9T 599 30
QSO: 7006 CW 2022-07-09 1759 RM9A 599 30 R4WR 599 30
QSO: 7003 CW 2022-07-09 1759 RM9A 599 30 E2WRTC 599 49
QSO: 7009 CW 2022-07-09 1759 RM9A 599 30 JU1HQ 599 MRSF
QSO: 7005 CW 2022-07-09 1800 RM9A 599 30 PC3T 599 27
QSO: 7011 CW 2022-07-09 1800 RM9A 599 30 UA4S 599 29
QSO: 7008 CW 2022-07-09 1800 RM9A 599 30 SF0A 599 18
QSO: 7012 CW 2022-07-09 1801 RM9A 599 30 Z30HQ 599 RSM
QSO: 7009 CW 2022-07-09 1801 RM9A 599 30 ZL6HQ 599 NZART
QSO: 7004 CW 2022-07-09 1801 RM9A 599 30 UA9SMU 599 30
QSO: 7020 CW 2022-07-09 1802 RM9A 599 30 OK8AU 599 28
QSO: 7020 CW 2022-07-09 1802 RM9A 599 30 RA4AR 599 29
QSO: 7004 CW 2022-07-09 1802 RM9A 599 30 IR4M 599 28
QSO: 7020 CW 2022-07-09 1802 RM9A 599 30 IB3N 599 28
QSO: 7004 CW 2022-07-09 1802 RM9A 599 30 DL3JAN 599 28
QSO: 7004 CW 2022-07-09 1803 RM9A 599 30 RA3XEV 599 29
QSO: 7013 CW 2022-07-09 1803 RM9A 599 30 RK9AY 599 30
QSO: 7004 CW 2022-07-09 1803 RM9A 599 30 S57T 599 28
QSO: 7028 CW 2022-07-09 1803 RM9A 599 30 9A22Y 599 28
QSO: 7004 CW 2022-07-09 1803 RM9A 599 30 UA6GO 599 29
QSO: 7011 CW 2022-07-09 1804 RM9A 599 30 OG2P 599 18
QSO: 7004 CW 2022-07-09 1804 RM9A 599 30 JH4UYB 599 45
QSO: 7036 CW 2022-07-09 1804 RM9A 599 30 EW2ES 599 29
QSO: 7029 CW 2022-07-09 1804 RM9A 599 30 9M2A 599 MARTS
QSO: 7004 CW 2022-07-09 1804 RM9A 599 30 R3IBT 599 29
QSO: 7036 CW 2022-07-09 1804 RM9A 599 30 R8TT 599 30
QSO: 7034 CW 2022-07-09 1805 RM9A 599 30 UA9MA 599 30
QSO: 7040 CW 2022-07-09 1805 RM9A 599 30 RA0SMS 599 32
QSO: 7018 CW 2022-07-09 1806 RM9A 599 30 HA6NW 599 28
QSO: 7004 CW 2022-07-09 1806 RM9A 599 30 R3VL 599 29
QSO: 7004 CW 2022-07-09 1806 RM9A 599 30 DK0MM 599 28
QSO: 7022 CW 2022-07-09 1807 RM9A 599 30 RC9A 599 30
QSO: 7038 CW 2022-07-09 1807 RM9A 599 30 SK9HQ 599 SSA
QSO: 7004 CW 2022-07-09 1807 RM9A 599 30 RX9SN 599 30
QSO: 7017 CW 2022-07-09 1807 RM9A 599 30 UA4PN 599 30
QSO: 7030 CW 2022-07-09 1808 RM9A 599 30 RM9I 599 31
QSO: 7039 CW 2022-07-09 1808 RM9A 599 30 UA9XL 599 20
QSO: 7004 CW 2022-07-09 1809 RM9A 599 30 JA2KKA 599 45
QSO: 7004 CW 2022-07-09 1809 RM9A 599 30 JN1THL 599 45
QSO: 7004 CW 2022-07-09 1810 RM9A 599 30 JH4UTP 599 45
QSO: 7004 CW 2022-07-09 1810 RM9A 599 30 RA3Y 599 29
QSO: 7004 CW 2022-07-09 1811 RM9A 599 30 LA6CF 599 18
QSO: 7004 CW 2022-07-09 1811 RM9A 599 30 HA9RP 599 28
QSO: 7018 CW 2022-07-09 1812 RM9A 599 30 OM8CW 599 28
QSO: 7004 CW 2022-07-09 1812 RM9A 599 30 RX7T 599 29
QSO: 7024 CW 2022-07-09 1812 RM9A 599 30 RA3SI 599 29
QSO: 7004 CW 2022-07-09 1813 RM9A 599 30 R9QQ 599 30
QSO: 7026 CW 2022-07-09 1813 RM9A 599 30 YO4NF 599 28
QSO: 7015 CW 2022-07-09 1814 RM9A 599 30 DL5JQ 599 28
QSO: 7004 CW 2022-07-09 1814 RM9A 599 30 RX3VF 599 29
QSO: 7016 CW 2022-07-09 1814 RM9A 599 30 RX9AF 599 30
QSO: 7004 CW 2022-07-09 1814 RM9A 599 30 UT3IJ 599 29
QSO: 7004 CW 2022-07-09 1814 RM9A 599 30 RN6AT 599 29
QSO: 7004 CW 2022-07-09 1815 RM9A 599 30 GM5M 599 27
QSO: 7033 CW 2022-07-09 1815 RM9A 599 30 PA3AAV 599 27
QSO: 7004 CW 2022-07-09 1815 RM9A 599 30 DL6UM 599 28
QSO: 7018 CW 2022-07-09 1816 RM9A 599 30 RW4W 599 30
QSO: 7038 CW 2022-07-09 1816 RM9A 599 30 RJ2T 599 29
QSO: 7004 CW 2022-07-09 1816 RM9A 599 30 OM3CPF 599 28
QSO: 7004 CW 2022-07-09 1817 RM9A 599 30 JG6JAV 599 45
QSO: 7033 CW 2022-07-09 1817 RM9A 599 30 YB1AYO 599 54
QSO: 7043 CW 2022-07-09 1818 RM9A 599 30 OG7Z 599 18
QSO: 7034 CW 2022-07-09 1818 RM9A 599 30 II9WRTC 599 28
QSO: 7004 CW 2022-07-09 1819 RM9A 599 30 SV2SKD 599 28
QSO: 7034 CW 2022-07-09 1819 RM9A 599 30 YT5YTT 599 28
QSO: 7004 CW 2022-07-09 1819 RM9A 599 30 UY4MK 599 29
QSO: 7004 CW 2022-07-09 1819 RM9A 599 30 RK3DK 599 29
QSO: 7019 CW 2022-07-09 1820 RM9A 599 30 LZ1ZJ 599 28
QSO: 7026 CW 2022-07-09 1820 RM9A 599 30 LZ3QE 599 28
QSO: 7012 CW 2022-07-09 1820 RM9A 599 30 UA9AX 599 30
QSO: 7004 CW 2022-07-09 1821 RM9A 599 30 RA6FUZ 599 29
QSO: 7031 CW 2022-07-09 1821 RM9A 599 30 SP3HRN 599 28
QSO: 7004 CW 2022-07-09 1822 RM9A 599 30 UA6CC 599 29
QSO: 7022 CW 2022-07-09 1822 RM9A 599 30 HG8A 599 28
QSO: 7004 CW 2022-07-09 1822 RM9A 599 30 UA4WAU 599 30
QSO: 21019 CW 2022-07-09 1822 RM9A 599 30 OM2HQ 599 SARA
QSO: 21015 CW 2022-07-09 1822 RM9A 599 30 C4HQ 599 CARS
QSO: 21019 CW 2022-07-09 1823 RM9A 599 30 EA3X 599 37
QSO: 21009 CW 2022-07-09 1823 RM9A 599 30 EI0HQ 599 IRTS
QSO: 21009 CW 2022-07-09 1823 RM9A 599 30 RW0AJ 599 32
QSO: 21002 CW 2022-07-09 1823 RM9A 599 30 JK2VOC 599 45
QSO: 21021 CW 2022-07-09 1823 RM9A 599 30 RG2Y 599 29
QSO: 21002 CW 2022-07-09 1824 RM9A 599 30 R3AQ 599 29
QSO: 21042 CW 2022-07-09 1824 RM9A 599 30 PX2HQ 599 LABRE
QSO: 21002 CW 2022-07-09 1825 RM9A 599 30 RT9A 599 30
QSO: 21027 CW 2022-07-09 1825 RM9A 599 30 RN1ON 599 19
QSO: 21007 CW 2022-07-09 1825 RM9A 599 30 RA3NC 599 29
QSO: 21027 CW 2022-07-09 1825 RM9A 599 30 HG6O 599 28
QSO: 21002 CW 2022-07-09 1825 RM9A 599 30 DL2TM 599 28
QSO: 21001 CW 2022-07-09 1825 RM9A 599 30 VY2EJ 599 09
QSO: 21030 CW 2022-07-09 1825 RM9A 599 30 9A1CRT 599 28
QSO: 21002 CW 2022-07-09 1826 RM9A 599 30 PA3EEG 599 27
QSO: 21007 CW 2022-07-09 1826 RM9A 599 30 K9OM 599 08
QSO: 21043 CW 2022-07-09 1827 RM9A 599 30 RX9WN 599 30
QSO: 21065 CW 2022-07-09 1827 RM9A 599 30 ZY8AM 599 12
QSO: 21044 CW 2022-07-09 1827 RM9A 599 30 RD4A 599 29
QSO: 21009 CW 2022-07-09 1827 RM9A 599 30 LU6UO 599 14
QSO: 21044 CW 2022-07-09 1827 RM9A 599 30 3Z1K 599 28
QSO: 21012 CW 2022-07-09 1828 RM9A 599 30 DH6BH 599 28
QSO: 21002 CW 2022-07-09 1828 RM9A 599 30 I2IFT 599 28
QSO: 21002 CW 2022-07-09 1828 RM9A 599 30 R9VA 599 31
QSO: 21002 CW 2022-07-09 1829 RM9A 599 30 YO3AF 599 28
QSO: 21047 CW 2022-07-09 1829 RM9A 599 30 SM6EAN 599 AC
QSO: 21067 CW 2022-07-09 1829 RM9A 599 30 PY1DX 599 15
QSO: 21002 CW 2022-07-09 1830 RM9A 599 30 IZ4JMA 599 28
QSO: 21002 CW 2022-07-09 1830 RM9A 599 30 EW1TO 599 29
QSO: 21002 CW 2022-07-09 1831 RM9A 599 30 YO4TL 599 28
QSO: 21057 CW 2022-07-09 1831 RM9A 599 30 OE0HQ 599 OV
QSO: 21002 CW 2022-07-09 1831 RM9A 599 30 YU3A 599 28
QSO: 21002 CW 2022-07-09 1831 RM9A 599 30 KL2R 599 01
QSO: 21040 CW 2022-07-09 1831 RM9A 599 30 WH7T 599 61
QSO: 21033 CW 2022-07-09 1832 RM9A 599 30 TA7I 599 39
QSO: 21005 CW 2022-07-09 1832 RM9A 599 30 HG6N 599 28
QSO: 21002 CW 2022-07-09 1832 RM9A 599 30 DK0MM 599 28
QSO: 21002 CW 2022-07-09 1832 RM9A 599 30 DK7HA 599 28
QSO: 21002 CW 2022-07-09 1832 RM9A 599 30 HA5NR 599 28
QSO: 21002 CW 2022-07-09 1833 RM9A 599 30 DL1CW 599 28
QSO: 21009 CW 2022-07-09 1833 RM9A 599 30 PU4MMZ 599 15
QSO: 21015 CW 2022-07-09 1834 RM9A 599 30 XQ1KZ 599 14
QSO: 21017 CW 2022-07-09 1834 RM9A 599 30 OG6N 599 18
QSO: 21019 CW 2022-07-09 1835 RM9A 599 30 DK3QZ 599 28
QSO: 21002 CW 2022-07-09 1835 RM9A 599 30 RD2S 599 29
QSO: 21002 CW 2022-07-09 1836 RM9A 599 30 HB9DDZ 599 28
QSO: 21013 CW 2022-07-09 1836 RM9A 599 30 AB3CX 599 08
QSO: 21002 CW 2022-07-09 1836 RM9A 599 30 OL0A 599 28
QSO: 21022 CW 2022-07-09 1836 RM9A 599 30 F5NZY 599 27
QSO: 21002 CW 2022-07-09 1836 RM9A 599 30 IK0VVP 599 28
QSO: 21002 CW 2022-07-09 1837 RM9A 599 30 PX2HQ 599 LABRE
QSO: 21002 CW 2022-07-09 1837 RM9A 599 30 DO2XU 599 28
QSO: 21002 CW 2022-07-09 1837 RM9A 599 30 IS0LYN 599 28
QSO: 21041 CW 2022-07-09 1837 RM9A 599 30 EA4KD 599 37
QSO: 21055 CW 2022-07-09 1838 RM9A 599 30 PC3T 599 27
QSO: 21031 CW 2022-07-09 1838 RM9A 599 30 EF8BBM 599 36
QSO: 21002 CW 2022-07-09 1838 RM9A 599 30 DM3HZN 599 28
QSO: 21048 CW 2022-07-09 1838 RM9A 599 30 HB9ARF 599 28
QSO: 21002 CW 2022-07-09 1839 RM9A 599 30 LA6CF 599 18
QSO: 21035 CW 2022-07-09 1839 RM9A 599 30 A47HQ 599 ROARS
QSO: 3535 CW 2022-07-09 1840 RM9A 599 30 R8OM 599 31
QSO: 3516 CW 2022-07-09 1840 RM9A 599 30 R7HQ 599 SRR
QSO: 3513 CW 2022-07-09 1840 RM9A 599 30 HG0HQ 599 MRASZ
QSO: 3509 CW 2022-07-09 1840 RM9A 599 30 RT9A 599 30
QSO: 3514 CW 2022-07-09 1841 RM9A 599 30 UF1A 599 29
QSO: 3518 CW 2022-07-09 1841 RM9A 599 30 E7HQ 599 BA
QSO: 3509 CW 2022-07-09 1841 RM9A 599 30 UY4MK 599 29
QSO: 3509 CW 2022-07-09 1842 RM9A 599 30 RV9CVA 599 30
QSO: 3523 CW 2022-07-09 1842 RM9A 599 30 SN0HQ 599 PZK
QSO: 3509 CW 2022-07-09 1842 RM9A 599 30 JH1EAQ 599 45
QSO: 3524 CW 2022-07-09 1842 RM9A 599 30 LZ0HQ 599 BFRA
QSO: 3529 CW 2022-07-09 1842 RM9A 599 30 RA9DZ 599 30
QSO: 3529 CW 2022-07-09 1842 RM9A 599 30 OH2HQ 599 SRAL
QSO: 3509 CW 2022-07-09 1843 RM9A 599 30 JA9CWJ 599 45
QSO: 3542 CW 2022-07-09 1843 RM9A 599 30 YT0HQ 599 SRS
QSO: 3509 CW 2022-07-09 1843 RM9A 599 30 R4ACY 599 29
QSO: 3544 CW 2022-07-09 1843 RM9A 599 30 9A0HQ 599 HRS
QSO: 3509 CW 2022-07-09 1844 RM9A 599 30 VK6T 599 58
QSO: 3519 CW 2022-07-09 1844 RM9A 599 30 B4HQ 599 CRAC
