START-OF-LOG: 3.0
CONTEST: IARU-HF
CALLSIGN: DA0HQ
LOCATION: DX
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-POWER: HIGH
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-TRANSMITTER: UNLIMITED
CATEGORY-STATION: HQ
OPERATORS: DB6MC DF1QR DF1VB DF2CK DF6JC DG0OKW DG3FBL DH5FS DJ4MH DJ5MW DJ6TF DJ7TO
OPERATORS: DJ9AO DK1BT DK2FD DK3DM DK4EE DK4WA DK5KK DK5KMA DK6WL DK7YY DK8ZZ DK9YL
OPERATORS: DL1AUZ DL1AWI DL1DUO DL1DVE DL1RTL DL1VDL DL1WA  DL2ARD DL2FDL DL2OBF
QSO: 28485 PH 2022-07-09 1250 DA0HQ 59 DARC OH1POR 59 18
QSO: 14000 PH 2022-07-09 1251 DA0HQ 59 DARC Z30HQ 59 RSM
QSO: 7028 CW 2022-07-09 1250 DA0HQ 599 DARC DL1WH 599 28
QSO: 14285 PH 2022-07-09 1251 DA0HQ 59 DARC CS5ARC 59 37
QSO: 3511 CW 2022-07-09 1251 DA0HQ 599 DARC DQ0Z 599 28
QSO: 21031 CW 2022-07-09 1251 DA0HQ 599 DARC HL2KV 599 44
QSO: 21280 PH 2022-07-09 1251 DA0HQ 59 DARC YC0SJA 59 54
QSO: 7028 CW 2022-07-09 1251 DA0HQ 599 DARC IO1HQ 599 ARI
QSO: 7178 PH 2022-07-09 1251 DA0HQ 59 DARC DL4DQA 59 28
QSO: 1846 PH 2022-07-09 1251 DA0HQ 59 DARC DG1ATN 59 28
QSO: 3777 PH 2022-07-09 1251 DA0HQ 59 DARC DL7AUB 59 28
QSO: 14285 PH 2022-07-09 1251 DA0HQ 59 DARC EA4OY 59 37
QSO: 3511 CW 2022-07-09 1251 DA0HQ 599 DARC DF3QG 599 28
QSO: 21280 PH 2022-07-09 1251 DA0HQ 59 DARC ES7A 59 29
QSO: 14032 CW 2022-07-09 1251 DA0HQ 599 DARC DL0MY 599 28
QSO: 21031 CW 2022-07-09 1251 DA0HQ 599 DARC EW2ES 599 29
QSO: 14285 PH 2022-07-09 1251 DA0HQ 59 DARC ED3C 59 37
QSO: 7178 PH 2022-07-09 1251 DA0HQ 59 DARC DL4FDI 59 28
QSO: 7028 CW 2022-07-09 1251 DA0HQ 599 DARC SN5J 599 28
QSO: 14285 PH 2022-07-09 1251 DA0HQ 59 DARC 2E0MTR 59 27
QSO: 7178 PH 2022-07-09 1251 DA0HQ 59 DARC DH1BHE 59 28
QSO: 21031 CW 2022-07-09 1251 DA0HQ 599 DARC K1MK 599 08
QSO: 3511 CW 2022-07-09 1251 DA0HQ 599 DARC DL8FBZ 599 28
QSO: 1832 CW 2022-07-09 1251 DA0HQ 599 DARC DK3WJ 599 28
QSO: 21280 PH 2022-07-09 1251 DA0HQ 59 DARC JA3LEZ 59 45
QSO: 7178 PH 2022-07-09 1251 DA0HQ 59 DARC DL5FBB 59 28
QSO: 14285 PH 2022-07-09 1251 DA0HQ 59 DARC OK6AB 59 28
QSO: 21031 CW 2022-07-09 1251 DA0HQ 599 DARC NP2X 599 11
QSO: 7028 CW 2022-07-09 1252 DA0HQ 599 DARC DJ0SP 599 28
QSO: 3511 CW 2022-07-09 1252 DA0HQ 599 DARC DL6ON 599 28
QSO: 21280 PH 2022-07-09 1252 DA0HQ 59 DARC NU1AW 59 IARU
QSO: 7178 PH 2022-07-09 1252 DA0HQ 59 DARC DL1WH 59 28
QSO: 14032 CW 2022-07-09 1252 DA0HQ 599 DARC IR7A 599 28
QSO: 14285 PH 2022-07-09 1252 DA0HQ 59 DARC DL2AND 59 28
QSO: 7028 CW 2022-07-09 1252 DA0HQ 599 DARC DK0LT 599 28
QSO: 28485 PH 2022-07-09 1252 DA0HQ 59 DARC EI0HQ 59 IRTS
QSO: 21280 PH 2022-07-09 1252 DA0HQ 59 DARC K3EWZ 59 08
QSO: 7178 PH 2022-07-09 1252 DA0HQ 59 DARC OE3HLB 59 28
QSO: 14285 PH 2022-07-09 1252 DA0HQ 59 DARC DL2HRH 59 28
QSO: 14032 CW 2022-07-09 1252 DA0HQ 599 DARC GD4EIP 599 27
QSO: 21280 PH 2022-07-09 1252 DA0HQ 59 DARC SP8AB 59 28
QSO: 3511 CW 2022-07-09 1252 DA0HQ 599 DARC DK0HR 599 28
QSO: 21031 CW 2022-07-09 1252 DA0HQ 599 DARC PY2FSR 599 15
QSO: 7028 CW 2022-07-09 1252 DA0HQ 599 DARC DL0JGS 599 28
QSO: 28032 CW 2022-07-09 1252 DA0HQ 599 DARC Z32TO 599 R1
QSO: 14285 PH 2022-07-09 1252 DA0HQ 59 DARC DL4JWU 59 28
QSO: 21280 PH 2022-07-09 1252 DA0HQ 59 DARC DL8ARJ 59 28
QSO: 21280 PH 2022-07-09 1252 DA0HQ 59 DARC DL5WB 59 28
QSO: 7028 CW 2022-07-09 1252 DA0HQ 599 DARC IR2M 599 28
QSO: 28032 CW 2022-07-09 1252 DA0HQ 599 DARC DL2RU 599 28
QSO: 21031 CW 2022-07-09 1252 DA0HQ 599 DARC DL1HQE 599 28
QSO: 14285 PH 2022-07-09 1252 DA0HQ 59 DARC DL0ABL 59 28
QSO: 3511 CW 2022-07-09 1252 DA0HQ 599 DARC DK3WJ 599 28
QSO: 7178 PH 2022-07-09 1252 DA0HQ 59 DARC DL6OS 59 28
QSO: 21280 PH 2022-07-09 1252 DA0HQ 59 DARC DL6AZI 59 28
QSO: 1832 CW 2022-07-09 1252 DA0HQ 599 DARC DJ6TB 599 28
QSO: 14032 CW 2022-07-09 1252 DA0HQ 599 DARC DF2QZ 599 28
QSO: 14000 PH 2022-07-09 1253 DA0HQ 59 DARC DH1BHE 59 28
QSO: 28485 PH 2022-07-09 1253 DA0HQ 59 DARC OM4KK 59 28
QSO: 7178 PH 2022-07-09 1253 DA0HQ 59 DARC DG1ATN 59 28
QSO: 21031 CW 2022-07-09 1253 DA0HQ 599 DARC UA6LCJ 599 29
QSO: 28032 CW 2022-07-09 1253 DA0HQ 599 DARC RA6CA 599 29
QSO: 14285 PH 2022-07-09 1253 DA0HQ 59 DARC MM0MMN 59 27
QSO: 7178 PH 2022-07-09 1253 DA0HQ 59 DARC DL2HRH 59 28
QSO: 14000 PH 2022-07-09 1253 DA0HQ 59 DARC MM0MMN 59 27
QSO: 7028 CW 2022-07-09 1253 DA0HQ 599 DARC OP0HQ 599 UBA
QSO: 21280 PH 2022-07-09 1253 DA0HQ 59 DARC JA3HPD 59 45
QSO: 14032 CW 2022-07-09 1253 DA0HQ 599 DARC DL9MKA 599 28
QSO: 28032 CW 2022-07-09 1253 DA0HQ 599 DARC RA3XCZ 599 29
QSO: 7028 CW 2022-07-09 1253 DA0HQ 599 DARC DL5ST 599 28
QSO: 21031 CW 2022-07-09 1253 DA0HQ 599 DARC MM9I 599 27
QSO: 21280 PH 2022-07-09 1253 DA0HQ 59 DARC DL7USM 59 28
QSO: 7178 PH 2022-07-09 1253 DA0HQ 59 DARC SP4HHI 59 28
QSO: 7028 CW 2022-07-09 1253 DA0HQ 599 DARC DK3WE 599 28
QSO: 21280 PH 2022-07-09 1253 DA0HQ 59 DARC PY1NS 59 15
QSO: 14032 CW 2022-07-09 1253 DA0HQ 599 DARC DL6SK 599 28
QSO: 3777 PH 2022-07-09 1253 DA0HQ 59 DARC DL4FDI 59 28
QSO: 21031 CW 2022-07-09 1253 DA0HQ 599 DARC K3ZU 599 08
QSO: 3511 CW 2022-07-09 1253 DA0HQ 599 DARC DJ0SP 599 28
QSO: 14285 PH 2022-07-09 1253 DA0HQ 59 DARC M7FET/P 59 27
QSO: 7028 CW 2022-07-09 1253 DA0HQ 599 DARC DL2FCA 599 28
QSO: 1830 CW 2022-07-09 1253 DA0HQ 599 DARC DM3TB 599 28
QSO: 3777 PH 2022-07-09 1253 DA0HQ 59 DARC DJ4GJ 59 28
QSO: 28485 PH 2022-07-09 1254 DA0HQ 59 DARC RX3AEX 59 29
QSO: 28032 CW 2022-07-09 1254 DA0HQ 599 DARC DJ1TU 599 28
QSO: 14285 PH 2022-07-09 1254 DA0HQ 59 DARC LY9Y 59 29
QSO: 7028 CW 2022-07-09 1254 DA0HQ 599 DARC DL6OS 599 28
QSO: 21031 CW 2022-07-09 1254 DA0HQ 599 DARC OK3C 599 28
QSO: 21280 PH 2022-07-09 1254 DA0HQ 59 DARC DK0AP 59 28
QSO: 7178 PH 2022-07-09 1254 DA0HQ 59 DARC IU1GHA 59 28
QSO: 14285 PH 2022-07-09 1254 DA0HQ 59 DARC OK2DIK 59 28
QSO: 3511 CW 2022-07-09 1254 DA0HQ 599 DARC DK0LT 599 28
QSO: 14032 CW 2022-07-09 1254 DA0HQ 599 DARC DJ8CR 599 28
QSO: 7028 CW 2022-07-09 1254 DA0HQ 599 DARC S53V 599 28
QSO: 14000 PH 2022-07-09 1254 DA0HQ 59 DARC DL2JX 59 28
QSO: 28032 CW 2022-07-09 1254 DA0HQ 599 DARC DM5W 599 28
QSO: 3777 PH 2022-07-09 1254 DA0HQ 59 DARC DG1LHM 59 28
QSO: 7178 PH 2022-07-09 1254 DA0HQ 59 DARC IZ2QZH 59 28
QSO: 21280 PH 2022-07-09 1254 DA0HQ 59 DARC PE1EWR 59 27
QSO: 21031 CW 2022-07-09 1254 DA0HQ 599 DARC PX2HQ 599 LABRE
QSO: 14000 PH 2022-07-09 1254 DA0HQ 59 DARC YP1EX 59 28
QSO: 3777 PH 2022-07-09 1254 DA0HQ 59 DARC DG4DX 59 28
QSO: 3511 CW 2022-07-09 1254 DA0HQ 599 DARC DL0FTP 599 28
QSO: 7028 CW 2022-07-09 1254 DA0HQ 599 DARC DL7APK 599 28
QSO: 21280 PH 2022-07-09 1254 DA0HQ 59 DARC JH1NBN 59 R3
QSO: 14032 CW 2022-07-09 1254 DA0HQ 599 DARC DL4AOJ 599 28
QSO: 14285 PH 2022-07-09 1254 DA0HQ 59 DARC DK1OM 59 28
QSO: 21031 CW 2022-07-09 1254 DA0HQ 599 DARC JA6GCE 599 45
QSO: 28032 CW 2022-07-09 1254 DA0HQ 599 DARC IT9MRM 599 28
QSO: 7028 CW 2022-07-09 1254 DA0HQ 599 DARC DK3WJ 599 28
QSO: 14285 PH 2022-07-09 1254 DA0HQ 59 DARC DL9MKA 59 28
QSO: 21031 CW 2022-07-09 1254 DA0HQ 599 DARC G4IIY 599 27
QSO: 7178 PH 2022-07-09 1255 DA0HQ 59 DARC IZ1USO 59 28
QSO: 21280 PH 2022-07-09 1255 DA0HQ 59 DARC GI3SG 59 27
QSO: 14285 PH 2022-07-09 1255 DA0HQ 59 DARC YB7WR 59 54
QSO: 3511 CW 2022-07-09 1255 DA0HQ 599 DARC DL0JGS 599 28
QSO: 28032 CW 2022-07-09 1255 DA0HQ 599 DARC DL1JCI 599 28
QSO: 7028 CW 2022-07-09 1255 DA0HQ 599 DARC DL8FBZ 599 28
QSO: 7178 PH 2022-07-09 1255 DA0HQ 59 DARC DL5ST 59 28
QSO: 28485 PH 2022-07-09 1255 DA0HQ 59 DARC IL7/IZ5IUY 59 28
QSO: 14032 CW 2022-07-09 1255 DA0HQ 599 DARC DK4EF 599 28
QSO: 21280 PH 2022-07-09 1255 DA0HQ 59 DARC CT3IQ 59 36
QSO: 14285 PH 2022-07-09 1255 DA0HQ 59 DARC F4WDL 59 27
QSO: 21031 CW 2022-07-09 1255 DA0HQ 599 DARC DL4ME 599 28
QSO: 7178 PH 2022-07-09 1255 DA0HQ 59 DARC DJ4WT 59 28
QSO: 28032 CW 2022-07-09 1255 DA0HQ 599 DARC M3AWD 599 27
QSO: 7028 CW 2022-07-09 1255 DA0HQ 599 DARC DJ3XD 599 28
QSO: 21280 PH 2022-07-09 1255 DA0HQ 59 DARC RZ9YI 59 31
QSO: 14000 PH 2022-07-09 1255 DA0HQ 59 DARC 2E0HHF 59 27
QSO: 21031 CW 2022-07-09 1255 DA0HQ 599 DARC D1CW 599 29
QSO: 3511 CW 2022-07-09 1255 DA0HQ 599 DARC DD7NT 599 28
QSO: 28485 PH 2022-07-09 1255 DA0HQ 59 DARC E71A 59 28
QSO: 28032 CW 2022-07-09 1255 DA0HQ 599 DARC LZ3QE 599 28
QSO: 14285 PH 2022-07-09 1255 DA0HQ 59 DARC DL0WAL 59 28
QSO: 14032 CW 2022-07-09 1255 DA0HQ 599 DARC OZ1HQ 599 EDR
QSO: 1846 PH 2022-07-09 1255 DA0HQ 59 DARC DF3QG 59 28
QSO: 28485 PH 2022-07-09 1255 DA0HQ 59 DARC EA1L 59 37
QSO: 21031 CW 2022-07-09 1255 DA0HQ 599 DARC UF5A 599 29
QSO: 7028 CW 2022-07-09 1255 DA0HQ 599 DARC DK0HR 599 28
QSO: 3777 PH 2022-07-09 1255 DA0HQ 59 DARC DL5FBB 59 28
QSO: 28485 PH 2022-07-09 1255 DA0HQ 59 DARC PC2K 59 27
QSO: 14000 PH 2022-07-09 1255 DA0HQ 59 DARC DF7BL 59 28
QSO: 21280 PH 2022-07-09 1255 DA0HQ 59 DARC EA8DO 59 36
QSO: 14032 CW 2022-07-09 1255 DA0HQ 599 DARC SP8CGU 599 28
QSO: 7178 PH 2022-07-09 1255 DA0HQ 59 DARC DL7APK 59 28
QSO: 21280 PH 2022-07-09 1256 DA0HQ 59 DARC R9GM 59 30
QSO: 28032 CW 2022-07-09 1256 DA0HQ 599 DARC UA4FDL 599 29
QSO: 21031 CW 2022-07-09 1256 DA0HQ 599 DARC IT9RZU 599 28
QSO: 14000 PH 2022-07-09 1256 DA0HQ 59 DARC DL4FDI 59 28
QSO: 21280 PH 2022-07-09 1256 DA0HQ 59 DARC IK4LZH 59 28
QSO: 14000 PH 2022-07-09 1256 DA0HQ 59 DARC DF0W 59 28
QSO: 3777 PH 2022-07-09 1256 DA0HQ 59 DARC DL3CA 59 28
QSO: 28485 PH 2022-07-09 1256 DA0HQ 59 DARC DF2QZ 59 28
QSO: 14032 CW 2022-07-09 1256 DA0HQ 599 DARC RT5R 599 29
QSO: 7178 PH 2022-07-09 1256 DA0HQ 59 DARC DL1AXB 59 28
QSO: 28032 CW 2022-07-09 1256 DA0HQ 599 DARC DK0AG 599 28
QSO: 3511 CW 2022-07-09 1256 DA0HQ 599 DARC DF3ED 599 28
QSO: 21031 CW 2022-07-09 1256 DA0HQ 599 DARC LZ3PZ 599 28
QSO: 21280 PH 2022-07-09 1256 DA0HQ 59 DARC RY0A 59 32
QSO: 7028 CW 2022-07-09 1256 DA0HQ 599 DARC DK0NPB 599 28
QSO: 14000 PH 2022-07-09 1256 DA0HQ 59 DARC YT5ANA 59 28
QSO: 7178 PH 2022-07-09 1256 DA0HQ 59 DARC DL0IV 59 28
QSO: 28485 PH 2022-07-09 1256 DA0HQ 59 DARC YO8SMM 59 28
QSO: 21280 PH 2022-07-09 1256 DA0HQ 59 DARC IO3F 59 28
QSO: 14285 PH 2022-07-09 1256 DA0HQ 59 DARC F8CRS 59 27
QSO: 7178 PH 2022-07-09 1256 DA0HQ 59 DARC DM3TB 59 28
QSO: 7028 CW 2022-07-09 1256 DA0HQ 599 DARC DL4LQM 599 28
QSO: 3511 CW 2022-07-09 1256 DA0HQ 599 DARC DL5ST 599 28
QSO: 21031 CW 2022-07-09 1256 DA0HQ 599 DARC DL0HAL 599 28
QSO: 14285 PH 2022-07-09 1256 DA0HQ 59 DARC F1PNJ 59 27
QSO: 21280 PH 2022-07-09 1256 DA0HQ 59 DARC R3MBD 59 29
QSO: 7028 CW 2022-07-09 1256 DA0HQ 599 DARC DF7IS 599 28
QSO: 7178 PH 2022-07-09 1256 DA0HQ 59 DARC DL8L 59 28
QSO: 21280 PH 2022-07-09 1256 DA0HQ 59 DARC PF00T 59 27
QSO: 3511 CW 2022-07-09 1256 DA0HQ 599 DARC DL0UE 599 28
QSO: 7178 PH 2022-07-09 1257 DA0HQ 59 DARC DK1OM 59 28
QSO: 28401 PH 2022-07-09 1257 DA0HQ 59 DARC LZ0HQ 59 BFRA
QSO: 28485 PH 2022-07-09 1257 DA0HQ 59 DARC OG1K 59 18
QSO: 3511 CW 2022-07-09 1257 DA0HQ 599 DARC DL1WH 599 28
QSO: 14000 PH 2022-07-09 1257 DA0HQ 59 DARC DL1EHG 59 28
QSO: 1832 CW 2022-07-09 1257 DA0HQ 599 DARC DL2CHN 599 28
QSO: 28032 CW 2022-07-09 1257 DA0HQ 599 DARC W3SM 599 08
QSO: 1846 PH 2022-07-09 1257 DA0HQ 59 DARC DL5FBB 59 28
QSO: 21280 PH 2022-07-09 1257 DA0HQ 59 DARC IL7/IK5AEQ 59 28
QSO: 7178 PH 2022-07-09 1257 DA0HQ 59 DARC DL0LU 59 28
QSO: 14285 PH 2022-07-09 1257 DA0HQ 59 DARC DH0VK 57 28
QSO: 7028 CW 2022-07-09 1257 DA0HQ 599 DARC DL0IV 599 28
QSO: 7178 PH 2022-07-09 1257 DA0HQ 59 DARC DF0W 59 28
QSO: 21280 PH 2022-07-09 1257 DA0HQ 59 DARC DH1BHE 59 28
QSO: 14285 PH 2022-07-09 1257 DA0HQ 59 DARC SQ3HLB 59 28
QSO: 14032 CW 2022-07-09 1257 DA0HQ 599 DARC DL3ARK 599 28
QSO: 28032 CW 2022-07-09 1257 DA0HQ 599 DARC DL1VJL 599 28
QSO: 21280 PH 2022-07-09 1257 DA0HQ 59 DARC SE4L 59 18
QSO: 3511 CW 2022-07-09 1257 DA0HQ 599 DARC DJ3XD 599 28
QSO: 7178 PH 2022-07-09 1257 DA0HQ 59 DARC DG4DX 59 28
QSO: 21280 PH 2022-07-09 1257 DA0HQ 59 DARC KB1DK 59 08
QSO: 7178 PH 2022-07-09 1257 DA0HQ 59 DARC DF0SC 59 28
QSO: 3777 PH 2022-07-09 1257 DA0HQ 59 DARC DL5ST 59 28
QSO: 28032 CW 2022-07-09 1257 DA0HQ 599 DARC DL4AOJ 599 28
QSO: 14032 CW 2022-07-09 1258 DA0HQ 599 DARC 9A3EZ 599 28
QSO: 21031 CW 2022-07-09 1258 DA0HQ 599 DARC G4RWD 599 27
QSO: 21280 PH 2022-07-09 1258 DA0HQ 59 DARC DL9MKA 59 28
QSO: 14285 PH 2022-07-09 1258 DA0HQ 59 DARC KH6ND 59 06
QSO: 7178 PH 2022-07-09 1258 DA0HQ 59 DARC DL0WAL 59 28
QSO: 14032 CW 2022-07-09 1258 DA0HQ 599 DARC PA5FN 599 27
QSO: 21280 PH 2022-07-09 1258 DA0HQ 59 DARC 2E0GKW 59 27
QSO: 3511 CW 2022-07-09 1258 DA0HQ 599 DARC DF0CEL 599 28
QSO: 7028 CW 2022-07-09 1258 DA0HQ 599 DARC 9A2VX 599 28
QSO: 7178 PH 2022-07-09 1258 DA0HQ 59 DARC DL0MY 59 28
QSO: 14285 PH 2022-07-09 1258 DA0HQ 59 DARC RW9LL 59 30
QSO: 21031 CW 2022-07-09 1258 DA0HQ 599 DARC LZ1QN 599 28
QSO: 3777 PH 2022-07-09 1258 DA0HQ 59 DARC DD7NT 59 28
QSO: 28032 CW 2022-07-09 1258 DA0HQ 599 DARC RA9MX 599 30
QSO: 21280 PH 2022-07-09 1258 DA0HQ 59 DARC DL4AOJ 59 28
QSO: 14032 CW 2022-07-09 1258 DA0HQ 599 DARC HG1S 599 28
QSO: 14285 PH 2022-07-09 1258 DA0HQ 59 DARC EA2ECA 59 37
QSO: 21280 PH 2022-07-09 1258 DA0HQ 59 DARC 2E0HEK 59 27
QSO: 7028 CW 2022-07-09 1258 DA0HQ 599 DARC DL2AXM 599 28
QSO: 14032 CW 2022-07-09 1258 DA0HQ 599 DARC RA2F 599 29
QSO: 21031 CW 2022-07-09 1258 DA0HQ 599 DARC HG4I 599 28
QSO: 14285 PH 2022-07-09 1258 DA0HQ 59 DARC RU1A 59 29
QSO: 21280 PH 2022-07-09 1258 DA0HQ 59 DARC JJ2NWI 59 45
QSO: 21280 PH 2022-07-09 1258 DA0HQ 59 DARC DG1YBN 59 28
QSO: 14285 PH 2022-07-09 1258 DA0HQ 59 DARC M0XCZ 59 27
QSO: 21031 CW 2022-07-09 1258 DA0HQ 599 DARC EW4GL 599 29
QSO: 28032 CW 2022-07-09 1258 DA0HQ 599 DARC DJ6APA 599 28
QSO: 28485 PH 2022-07-09 1258 DA0HQ 59 DARC OP0HQ 59 UBA
QSO: 3777 PH 2022-07-09 1258 DA0HQ 59 DARC DL7ATR 59 28
QSO: 14285 PH 2022-07-09 1259 DA0HQ 59 DARC DL1WH 59 28
QSO: 14000 PH 2022-07-09 1259 DA0HQ 59 DARC DK4VW 59 28
QSO: 14032 CW 2022-07-09 1259 DA0HQ 599 DARC IK2AOO 599 28
QSO: 7028 CW 2022-07-09 1259 DA0HQ 599 DARC DL4AOJ 599 28
QSO: 28485 PH 2022-07-09 1259 DA0HQ 59 DARC DF8XC 59 28
QSO: 21280 PH 2022-07-09 1259 DA0HQ 59 DARC VA3IDD 59 04
QSO: 21031 CW 2022-07-09 1259 DA0HQ 599 DARC YO3GNF 599 28
QSO: 14285 PH 2022-07-09 1259 DA0HQ 59 DARC DG0OLG 59 28
QSO: 28032 CW 2022-07-09 1259 DA0HQ 599 DARC LZ3V 599 28
QSO: 28485 PH 2022-07-09 1259 DA0HQ 59 DARC 9A7ABN 59 28
QSO: 14032 CW 2022-07-09 1259 DA0HQ 599 DARC DJ1PQ 599 28
QSO: 21280 PH 2022-07-09 1259 DA0HQ 59 DARC YB9AOS 59 51
QSO: 14285 PH 2022-07-09 1259 DA0HQ 59 DARC R1IO 59 20
QSO: 7178 PH 2022-07-09 1259 DA0HQ 59 DARC EA3ATO 59 37
QSO: 7028 CW 2022-07-09 1259 DA0HQ 599 DARC DL6AZI 599 28
QSO: 21280 PH 2022-07-09 1259 DA0HQ 59 DARC UA8J 59 21
QSO: 1846 PH 2022-07-09 1259 DA0HQ 59 DARC DL5ST 59 28
QSO: 14285 PH 2022-07-09 1259 DA0HQ 59 DARC UA1ZGK 59 19
QSO: 28032 CW 2022-07-09 1259 DA0HQ 599 DARC DF2QZ 599 28
QSO: 28485 PH 2022-07-09 1259 DA0HQ 59 DARC DH1BHE 59 28
QSO: 21280 PH 2022-07-09 1259 DA0HQ 59 DARC R3RZ 59 29
QSO: 14285 PH 2022-07-09 1259 DA0HQ 59 DARC DM2CFH 59 28
QSO: 3777 PH 2022-07-09 1259 DA0HQ 59 DARC DL0EI 59 28
QSO: 21280 PH 2022-07-09 1259 DA0HQ 59 DARC DM2BR 59 28
QSO: 7178 PH 2022-07-09 1259 DA0HQ 59 DARC 9A9J 59 28
QSO: 7028 CW 2022-07-09 1259 DA0HQ 599 DARC G3G 599 27
QSO: 21031 CW 2022-07-09 1259 DA0HQ 599 DARC F5PCV 599 27
QSO: 14032 CW 2022-07-09 1259 DA0HQ 599 DARC DL2VPF 599 28
QSO: 21280 PH 2022-07-09 1259 DA0HQ 59 DARC WG3C 59 08
QSO: 3511 CW 2022-07-09 1259 DA0HQ 599 DARC DJ6APA 599 28
QSO: 14285 PH 2022-07-09 1300 DA0HQ 59 DARC DK0ABG 59 28
QSO: 21280 PH 2022-07-09 1300 DA0HQ 59 DARC M0IWO 59 27
QSO: 21031 CW 2022-07-09 1300 DA0HQ 599 DARC BY1AS 599 44
QSO: 1846 PH 2022-07-09 1300 DA0HQ 59 DARC DG1NEK 59 28
QSO: 14032 CW 2022-07-09 1300 DA0HQ 599 DARC DL5MAM 599 28
QSO: 7028 CW 2022-07-09 1300 DA0HQ 599 DARC DF4XX 599 28
QSO: 14285 PH 2022-07-09 1300 DA0HQ 59 DARC SD3T 59 18
QSO: 21280 PH 2022-07-09 1300 DA0HQ 59 DARC DL7AUB 59 28
QSO: 3777 PH 2022-07-09 1300 DA0HQ 59 DARC DL1AXB 59 28
QSO: 7028 CW 2022-07-09 1300 DA0HQ 599 DARC DK0AP 599 28
QSO: 14032 CW 2022-07-09 1300 DA0HQ 599 DARC GM3A 599 27
QSO: 7178 PH 2022-07-09 1300 DA0HQ 59 DARC OP4W 59 27
QSO: 28485 PH 2022-07-09 1300 DA0HQ 59 DARC PA6HQ 59 VERON
QSO: 21280 PH 2022-07-09 1300 DA0HQ 59 DARC 2E0FVN 59 27
QSO: 28032 CW 2022-07-09 1300 DA0HQ 599 DARC DL7SI/P 599 28
QSO: 14000 PH 2022-07-09 1300 DA0HQ 59 DARC DG1LHM 59 28
QSO: 21031 CW 2022-07-09 1300 DA0HQ 599 DARC G5C 599 27
QSO: 1832 CW 2022-07-09 1300 DA0HQ 599 DARC DL5ST 599 28
QSO: 28485 PH 2022-07-09 1300 DA0HQ 59 DARC SP4LVK 59 28
QSO: 7028 CW 2022-07-09 1300 DA0HQ 599 DARC YR0HQ 599 FRR
QSO: 7178 PH 2022-07-09 1300 DA0HQ 59 DARC PD1B 59 27
QSO: 3511 CW 2022-07-09 1300 DA0HQ 599 DARC DL2AXM 599 28
QSO: 14032 CW 2022-07-09 1300 DA0HQ 599 DARC DF4UM 599 28
QSO: 14000 PH 2022-07-09 1300 DA0HQ 59 DARC YT2TNT 59 28
QSO: 28485 PH 2022-07-09 1300 DA0HQ 59 DARC LY5GT 59 29
QSO: 7178 PH 2022-07-09 1300 DA0HQ 59 DARC DM2CFH 59 28
QSO: 21031 CW 2022-07-09 1300 DA0HQ 599 DARC DL9MKA 599 28
QSO: 1830 CW 2022-07-09 1300 DA0HQ 599 DARC DJ4GJ 599 28
QSO: 28032 CW 2022-07-09 1300 DA0HQ 599 DARC K3ZU 599 08
QSO: 21280 PH 2022-07-09 1300 DA0HQ 59 DARC DG0LHI/P 59 28
QSO: 14032 CW 2022-07-09 1300 DA0HQ 599 DARC HA3DX 599 28
QSO: 14285 PH 2022-07-09 1301 DA0HQ 59 DARC DG0OBT 59 28
QSO: 21031 CW 2022-07-09 1301 DA0HQ 599 DARC Z35Y 599 28
QSO: 14285 PH 2022-07-09 1301 DA0HQ 59 DARC DL8TV 59 28
QSO: 7028 CW 2022-07-09 1301 DA0HQ 599 DARC DK1OM 599 28
QSO: 14032 CW 2022-07-09 1301 DA0HQ 599 DARC HB9RB 599 28
QSO: 28485 PH 2022-07-09 1301 DA0HQ 59 DARC KC1NDQ 59 08
QSO: 7178 PH 2022-07-09 1301 DA0HQ 59 DARC DL5KWN 59 28
QSO: 28032 CW 2022-07-09 1301 DA0HQ 599 DARC EW1I 599 29
QSO: 14032 CW 2022-07-09 1301 DA0HQ 599 DARC YO8BDQ 599 28
QSO: 21022 CW 2022-07-09 1301 DA0HQ 599 DARC HG0HQ 599 MRASZ
QSO: 21280 PH 2022-07-09 1301 DA0HQ 59 DARC DL1HQE 59 28
QSO: 7028 CW 2022-07-09 1301 DA0HQ 599 DARC 9A22Y 599 28
QSO: 21031 CW 2022-07-09 1301 DA0HQ 599 DARC DL4HRM 599 28
QSO: 7178 PH 2022-07-09 1301 DA0HQ 59 DARC DL3CA 59 28
QSO: 14032 CW 2022-07-09 1301 DA0HQ 599 DARC IO5HQ 599 ARI
QSO: 7178 PH 2022-07-09 1301 DA0HQ 59 DARC OE8GBK 59 28
QSO: 3777 PH 2022-07-09 1301 DA0HQ 59 DARC DO1MGN 59 28
QSO: 14032 CW 2022-07-09 1301 DA0HQ 599 DARC IQ4FA 599 28
QSO: 21280 PH 2022-07-09 1301 DA0HQ 59 DARC 4K6FO 59 29
QSO: 7028 CW 2022-07-09 1301 DA0HQ 599 DARC DQ0Z 599 28
QSO: 21031 CW 2022-07-09 1301 DA0HQ 599 DARC DF4PD 599 28
QSO: 14000 PH 2022-07-09 1302 DA0HQ 59 DARC DL8MKG 59 28
