START-OF-LOG: 3.0
CREATED-BY: Win-Test 4.40.0
CONTEST: REF-SSB
LOCATION: 77
GRID-LOCATOR: JN18PN
CALLSIGN: F6KOP
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-TRANSMITTER: UNLIMITED
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: SSB
CATEGORY-STATION: FIXED
CLAIMED-SCORE: 8116250
OPERATORS: F4AJQ F4DLM F4FLF F4IDS F4IEL F4JCT F5ANZ F6FJE HB9GWJ IU0BMX
QSO:  7120 PH 2023-02-25 1017 F6KOP         59  77     F8DDG         59  62    
QSO:  7120 PH 2023-02-25 1017 F6KOP         59  77     F6ALX         59  91    
QSO:  7120 PH 2023-02-25 1018 F6KOP         59  77     F6KUC         59  16    
QSO: 14157 PH 2023-02-25 1018 F6KOP         59  77     F6KLO         59  19    
QSO:  7120 PH 2023-02-25 1018 F6KOP         59  77     F6DRQ         59  85    
QSO:  7120 PH 2023-02-25 1019 F6KOP         59  77     F4GLR         59  89    
QSO:  7120 PH 2023-02-25 1019 F6KOP         59  77     F5LWF         59  51    
QSO:  7120 PH 2023-02-25 1019 F6KOP         59  77     F5PPG         59  57    
QSO:  7120 PH 2023-02-25 1020 F6KOP         59  77     F4FHW         59  85    
QSO:  7120 PH 2023-02-25 1020 F6KOP         59  77     TM3RH         59  57    
QSO: 21217 PH 2023-02-25 1021 F6KOP         59  77     F4CPS/P       59  07    
QSO:  7120 PH 2023-02-25 1021 F6KOP         59  77     F4EDU         59  33    
QSO:  7120 PH 2023-02-25 1022 F6KOP         59  77     F5KOI         59  86    
QSO: 14182 PH 2023-02-25 1022 F6KOP         59  77     F4HCT         59  95    
QSO:  7120 PH 2023-02-25 1022 F6KOP         59  77     F6CQI         59  49    
QSO:  7120 PH 2023-02-25 1023 F6KOP         59  77     F4HPJ         59  17    
QSO: 14182 PH 2023-02-25 1023 F6KOP         59  77     F6KMX         59  94    
QSO:  7120 PH 2023-02-25 1023 F6KOP         59  77     F8GQO         59  81    
QSO:  7120 PH 2023-02-25 1023 F6KOP         59  77     F6GED         59  72    
QSO:  7120 PH 2023-02-25 1024 F6KOP         59  77     F5HHW         59  27    
QSO: 14182 PH 2023-02-25 1024 F6KOP         59  77     F6BXD         59  59    
QSO:  7120 PH 2023-02-25 1024 F6KOP         59  77     F2FZ          59  47    
QSO:  7120 PH 2023-02-25 1024 F6KOP         59  77     F6KDL         59  68    
QSO:  7120 PH 2023-02-25 1025 F6KOP         59  77     F5NZZ         59  83    
QSO:  7120 PH 2023-02-25 1025 F6KOP         59  77     F6KGI/P       59  11    
QSO:  7120 PH 2023-02-25 1026 F6KOP         59  77     F4BXY         59  17    
QSO:  7120 PH 2023-02-25 1026 F6KOP         59  77     F4IDT         59  03    
QSO:  7120 PH 2023-02-25 1026 F6KOP         59  77     F4AWH         59  70    
QSO:  7120 PH 2023-02-25 1026 F6KOP         59  77     F4HWF         59  59    
QSO:  7120 PH 2023-02-25 1027 F6KOP         59  77     DF2IY         59  019   
QSO: 28440 PH 2023-02-25 1027 F6KOP         59  77     LC5C          59  016   
QSO:  7120 PH 2023-02-25 1027 F6KOP         59  77     F1COK         59  45    
QSO:  7120 PH 2023-02-25 1028 F6KOP         59  77     F6CXI         59  17    
QSO:  7120 PH 2023-02-25 1029 F6KOP         59  77     F1AIC         59  54    
QSO:  7120 PH 2023-02-25 1029 F6KOP         59  77     F6KJJ         59  38    
QSO:  7120 PH 2023-02-25 1030 F6KOP         59  77     F4CFR         59  22    
QSO:  7120 PH 2023-02-25 1031 F6KOP         59  77     F6KJS         59  71    
QSO:  7120 PH 2023-02-25 1033 F6KOP         59  77     SM2M          59  028   
QSO:  7120 PH 2023-02-25 1033 F6KOP         59  77     F1BOW         59  57    
QSO:  7120 PH 2023-02-25 1034 F6KOP         59  77     F8NHC         59  50    
QSO: 14228 PH 2023-02-25 1034 F6KOP         59  77     FM8QR         59  FM    
QSO:  7120 PH 2023-02-25 1035 F6KOP         59  77     F4HCZ         59  68    
QSO:  7120 PH 2023-02-25 1035 F6KOP         59  77     F4EAR         59  57    
QSO:  7120 PH 2023-02-25 1036 F6KOP         59  77     F4DSA         59  76    
QSO:  7120 PH 2023-02-25 1036 F6KOP         59  77     F8BJK/P       59  31    
QSO:  7120 PH 2023-02-25 1037 F6KOP         59  77     F5KBG         59  03    
QSO:  7120 PH 2023-02-25 1037 F6KOP         59  77     F4JPN         59  59    
QSO:  7120 PH 2023-02-25 1037 F6KOP         59  77     F5LKK         59  62    
QSO:  7120 PH 2023-02-25 1038 F6KOP         59  77     F5AGO         59  86    
QSO:  7120 PH 2023-02-25 1039 F6KOP         59  77     F6AJH         59  74    
QSO: 21217 PH 2023-02-25 1039 F6KOP         59  77     YL3ALN        59  003   
QSO:  7120 PH 2023-02-25 1039 F6KOP         59  77     F4AFM         59  80    
QSO:  7120 PH 2023-02-25 1040 F6KOP         59  77     F4JCO         59  27    
QSO: 28550 PH 2023-02-25 1041 F6KOP         59  77     TM5TT         59  41    
QSO: 21217 PH 2023-02-25 1041 F6KOP         59  77     UA4HGL        59  001   
QSO:  7120 PH 2023-02-25 1041 F6KOP         59  77     F4ETY         59  82    
QSO:  7120 PH 2023-02-25 1042 F6KOP         59  77     F3PZ          59  56    
QSO:  7120 PH 2023-02-25 1042 F6KOP         59  77     F8DVC         59  47    
QSO: 21217 PH 2023-02-25 1042 F6KOP         59  77     ES1SX         59  007   
QSO: 21217 PH 2023-02-25 1043 F6KOP         59  77     IT9OPR        59  003   
QSO: 14182 PH 2023-02-25 1043 F6KOP         59  77     F4CZV         59  82    
QSO: 21217 PH 2023-02-25 1044 F6KOP         59  77     CT7BIZ        59  011   
QSO: 14182 PH 2023-02-25 1044 F6KOP         59  77     CT7AXB        59  178   
QSO:  7120 PH 2023-02-25 1044 F6KOP         59  77     F5JGL         59  33    
QSO: 28491 PH 2023-02-25 1044 F6KOP         59  77     F6BBO         59  78    
QSO: 14182 PH 2023-02-25 1044 F6KOP         59  77     F5NIH         59  66    
QSO:  7120 PH 2023-02-25 1045 F6KOP         59  77     PA3ELQ        59  014   
QSO: 21217 PH 2023-02-25 1045 F6KOP         59  77     F6BQG         59  35    
QSO: 21217 PH 2023-02-25 1045 F6KOP         59  77     SM2M          59  030   
QSO:  7120 PH 2023-02-25 1045 F6KOP         59  77     F4JQR         59  26    
QSO: 21217 PH 2023-02-25 1046 F6KOP         59  77     RW1CW         59  041   
QSO:  7120 PH 2023-02-25 1046 F6KOP         59  77     F6DSB         59  27    
QSO: 21217 PH 2023-02-25 1046 F6KOP         59  77     SE4E          59  056   
QSO: 21217 PH 2023-02-25 1046 F6KOP         59  77     R3LC          59  051   
QSO: 14182 PH 2023-02-25 1046 F6KOP         59  77     SM5SRR        59  016   
QSO: 21217 PH 2023-02-25 1047 F6KOP         59  77     F4DXW         59  29    
QSO:  7120 PH 2023-02-25 1047 F6KOP         59  77     F4DYK         59  55    
QSO:  7120 PH 2023-02-25 1047 F6KOP         59  77     F9OE          59  29    
QSO: 21217 PH 2023-02-25 1048 F6KOP         59  77     F8KHN         59  76    
QSO:  7120 PH 2023-02-25 1048 F6KOP         59  77     F5DWQ         59  29    
QSO: 21217 PH 2023-02-25 1048 F6KOP         59  77     F4PCM         59  84    
QSO:  7120 PH 2023-02-25 1049 F6KOP         59  77     F4FTA         59  21    
QSO:  7120 PH 2023-02-25 1049 F6KOP         59  77     F1PBT         59  77    
QSO: 14129 PH 2023-02-25 1049 F6KOP         59  77     TM4K          59  03    
QSO:  7120 PH 2023-02-25 1049 F6KOP         59  77     F4ILK         59  49    
QSO: 21217 PH 2023-02-25 1050 F6KOP         59  77     LA100K        59  004   
QSO:  7120 PH 2023-02-25 1050 F6KOP         59  77     F5VV          59  01    
QSO: 21217 PH 2023-02-25 1050 F6KOP         59  77     F1RHS         59  82    
QSO:  7120 PH 2023-02-25 1050 F6KOP         59  77     F5YS          59  67    
QSO: 21217 PH 2023-02-25 1050 F6KOP         59  77     F6BXD         59  59    
QSO: 21217 PH 2023-02-25 1051 F6KOP         59  77     IZ7OJY        59  020   
QSO:  7120 PH 2023-02-25 1051 F6KOP         59  77     PA0MIR        59  020   
QSO: 21217 PH 2023-02-25 1051 F6KOP         59  77     ON3ST         59  011   
QSO:  7120 PH 2023-02-25 1051 F6KOP         59  77     F4ILQ         59  28    
QSO: 21217 PH 2023-02-25 1052 F6KOP         59  77     F4CWN         59  32    
QSO:  7120 PH 2023-02-25 1052 F6KOP         59  77     F4GWG         59  29    
QSO: 21217 PH 2023-02-25 1052 F6KOP         59  77     F8KGZ         59  54    
QSO:  7120 PH 2023-02-25 1052 F6KOP         59  77     F6IRS         59  67    
QSO: 28491 PH 2023-02-25 1053 F6KOP         59  77     CT7BIZ        59  012   
QSO: 21217 PH 2023-02-25 1053 F6KOP         59  77     PC2K          59  048   
QSO: 28491 PH 2023-02-25 1053 F6KOP         59  77     F4KIY         59  57    
QSO: 21217 PH 2023-02-25 1053 F6KOP         59  77     D44PM         59  007   
QSO:  7120 PH 2023-02-25 1054 F6KOP         59  77     CT2IFE        59  002   
QSO: 14217 PH 2023-02-25 1054 F6KOP         59  77     F5OKB         59  13    
QSO: 21217 PH 2023-02-25 1054 F6KOP         59  77     F4PZN         59  91    
QSO:  7120 PH 2023-02-25 1054 F6KOP         59  77     F6IPA         59  87    
QSO: 21217 PH 2023-02-25 1055 F6KOP         59  77     LZ1DJZ        59  016   
QSO:  7120 PH 2023-02-25 1055 F6KOP         59  77     F8AXO         59  30    
QSO: 28420 PH 2023-02-25 1056 F6KOP         59  77     F1RHS         59  82    
QSO: 21217 PH 2023-02-25 1056 F6KOP         59  77     SV3RPQ        59  058   
QSO:  7120 PH 2023-02-25 1056 F6KOP         59  77     F5SJH/P       59  56    
QSO:  7120 PH 2023-02-25 1057 F6KOP         59  77     F1DBE         59  89    
QSO: 21217 PH 2023-02-25 1057 F6KOP         59  77     F5USK         59  65    
QSO:  7120 PH 2023-02-25 1058 F6KOP         59  77     F6KNL         59  33    
QSO: 21217 PH 2023-02-25 1058 F6KOP         59  77     F6KJS         59  71    
QSO: 21217 PH 2023-02-25 1059 F6KOP         59  77     UA4FDK        59  021   
QSO: 28504 PH 2023-02-25 1059 F6KOP         59  77     RW3AI         59  008   
QSO:  7120 PH 2023-02-25 1059 F6KOP         59  77     F1BCT         59  92    
QSO: 28504 PH 2023-02-25 1059 F6KOP         59  77     R3LC          59  061   
QSO: 28504 PH 2023-02-25 1100 F6KOP         59  77     TM4K          59  03    
QSO: 28504 PH 2023-02-25 1100 F6KOP         59  77     F5BOY         59  73    
QSO: 14180 PH 2023-02-25 1100 F6KOP         59  77     IZ3XNJ        59  005   
QSO: 28504 PH 2023-02-25 1100 F6KOP         59  77     F6KNB         59  33    
QSO: 21217 PH 2023-02-25 1100 F6KOP         59  77     YL2LW         59  008   
QSO: 28504 PH 2023-02-25 1101 F6KOP         59  77     F6REF         59  00    
QSO:  7120 PH 2023-02-25 1101 F6KOP         59  77     PD3LWD        59  004   
QSO: 21217 PH 2023-02-25 1101 F6KOP         59  77     F5UFX         59  07    
QSO:  7120 PH 2023-02-25 1101 F6KOP         59  77     ON6LEX        59  017   
QSO: 28504 PH 2023-02-25 1101 F6KOP         59  77     US5QUB        59  023   
QSO:  7120 PH 2023-02-25 1102 F6KOP         59  77     F5IVP/P       59  24    
QSO:  7120 PH 2023-02-25 1102 F6KOP         59  77     F4DIA         59  74    
QSO: 28504 PH 2023-02-25 1102 F6KOP         59  77     F4ASD         59  31    
QSO: 28504 PH 2023-02-25 1102 F6KOP         59  77     F4IFF         59  37    
QSO: 21217 PH 2023-02-25 1103 F6KOP         59  77     F6KRK         59  78    
QSO: 28504 PH 2023-02-25 1103 F6KOP         59  77     F4GGQ         59  29    
QSO:  7120 PH 2023-02-25 1103 F6KOP         59  77     F1HSW         59  60    
QSO: 14137 PH 2023-02-25 1103 F6KOP         59  77     F5KKD         59  93    
QSO: 28504 PH 2023-02-25 1103 F6KOP         59  77     ON4LAN        59  056   
QSO:  7120 PH 2023-02-25 1103 F6KOP         59  77     F5SGP         59  54    
QSO: 28504 PH 2023-02-25 1103 F6KOP         59  77     RZ3Z          59  084   
QSO:  7120 PH 2023-02-25 1104 F6KOP         59  77     F4JSR         59  10    
QSO: 28504 PH 2023-02-25 1104 F6KOP         59  77     UN7GF         59  001   
QSO: 28504 PH 2023-02-25 1104 F6KOP         59  77     F5IDJ         59  62    
QSO: 14120 PH 2023-02-25 1104 F6KOP         59  77     F2CT          59  64    
QSO: 28504 PH 2023-02-25 1105 F6KOP         59  77     F4FFZ         59  56    
QSO: 28504 PH 2023-02-25 1105 F6KOP         59  77     UN8PT         59  028   
QSO: 21217 PH 2023-02-25 1105 F6KOP         59  77     F4KKV         59  53    
QSO: 28504 PH 2023-02-25 1106 F6KOP         59  77     UA4FDK        59  023   
QSO:  7120 PH 2023-02-25 1106 F6KOP         59  77     F5JRC         59  02    
QSO:  7120 PH 2023-02-25 1107 F6KOP         59  77     F4IPA         59  49    
QSO: 28411 PH 2023-02-25 1107 F6KOP         59  77     F4CWN         59  32    
QSO: 14180 PH 2023-02-25 1107 F6KOP         59  77     TM5TT         59  41    
QSO:  7120 PH 2023-02-25 1107 F6KOP         59  77     OR4T          59  031   
QSO:  7120 PH 2023-02-25 1107 F6KOP         59  77     F5EPS         59  59    
QSO: 14180 PH 2023-02-25 1108 F6KOP         59  77     F5IRP         59  85    
QSO:  7120 PH 2023-02-25 1108 F6KOP         59  77     F5SZX/P       59  12    
QSO: 14180 PH 2023-02-25 1108 F6KOP         59  77     F4CYQ         59  40    
QSO:  7120 PH 2023-02-25 1109 F6KOP         59  77     F6AVK         59  73    
QSO: 14180 PH 2023-02-25 1109 F6KOP         59  77     F5JME         59  64    
QSO: 28504 PH 2023-02-25 1109 F6KOP         59  77     F5KCK         59  78    
QSO: 14180 PH 2023-02-25 1109 F6KOP         59  77     F5OHM         59  36    
QSO:  7120 PH 2023-02-25 1110 F6KOP         59  77     F4IWF         59  31    
QSO: 21217 PH 2023-02-25 1110 F6KOP         59  77     F4CPF         59  16    
QSO: 14180 PH 2023-02-25 1110 F6KOP         59  77     F5NUI         59  42    
QSO: 21217 PH 2023-02-25 1110 F6KOP         59  77     F4IEX         59  33    
QSO: 21217 PH 2023-02-25 1111 F6KOP         59  77     SO4P          59  016   
QSO: 14180 PH 2023-02-25 1111 F6KOP         59  77     DL3LBK        59  011   
QSO: 14180 PH 2023-02-25 1111 F6KOP         59  77     F6KRD         59  13    
QSO: 14180 PH 2023-02-25 1112 F6KOP         59  77     F5CDE         59  40    
QSO: 28504 PH 2023-02-25 1112 F6KOP         59  77     F4DXW         59  29    
QSO: 28504 PH 2023-02-25 1113 F6KOP         59  77     F2FZ          59  47    
QSO:  7048 PH 2023-02-25 1113 F6KOP         59  77     F6KEH         59  34    
QSO: 21217 PH 2023-02-25 1113 F6KOP         59  77     F6FDR         59  60    
QSO: 21217 PH 2023-02-25 1113 F6KOP         59  77     F8KCF         59  74    
QSO: 21217 PH 2023-02-25 1114 F6KOP         59  77     F5IDJ         59  62    
QSO: 21217 PH 2023-02-25 1114 F6KOP         59  77     SV2AEL        59  044   
QSO: 14180 PH 2023-02-25 1114 F6KOP         59  77     F4HLB         59  03    
QSO: 28416 PH 2023-02-25 1114 F6KOP         59  77     F6KLO         59  19    
QSO: 21217 PH 2023-02-25 1114 F6KOP         59  77     FG4KH         59  FG    
QSO: 21217 PH 2023-02-25 1115 F6KOP         59  77     F4FFZ         59  56    
QSO: 14180 PH 2023-02-25 1116 F6KOP         59  77     OM2SR         59  002   
QSO: 21217 PH 2023-02-25 1116 F6KOP         59  77     RT2H          59  008   
QSO: 21217 PH 2023-02-25 1117 F6KOP         59  77     SM5SRR        59  032   
QSO: 14131 PH 2023-02-25 1118 F6KOP         59  77     F5DYD         59  31    
QSO: 14172 PH 2023-02-25 1120 F6KOP         59  77     F6KDL         59  68    
QSO: 28420 PH 2023-02-25 1121 F6KOP         59  77     F5IQA         59  01    
QSO:  7120 PH 2023-02-25 1121 F6KOP         59  77     ON3RC         59  090   
QSO: 21217 PH 2023-02-25 1122 F6KOP         59  77     CT7AXB        59  222   
QSO:  7120 PH 2023-02-25 1122 F6KOP         59  77     F5PVX         59  83    
QSO: 21217 PH 2023-02-25 1122 F6KOP         59  77     F5KMB         59  60    
QSO:  7120 PH 2023-02-25 1122 F6KOP         59  77     F5CT          59  61    
QSO: 21217 PH 2023-02-25 1122 F6KOP         59  77     LC5C          59  053   
QSO:  7120 PH 2023-02-25 1122 F6KOP         59  77     F1UDC         59  75    
QSO: 21217 PH 2023-02-25 1123 F6KOP         59  77     RW3AI         59  020   
QSO: 28463 PH 2023-02-25 1123 F6KOP         59  77     TM8NAN        59  63    
QSO:  7120 PH 2023-02-25 1123 F6KOP         59  77     F5PSS         59  19    
QSO: 14180 PH 2023-02-25 1123 F6KOP         59  77     SM2M          59  046   
QSO:  7120 PH 2023-02-25 1123 F6KOP         59  77     F4DJC         59  32    
QSO: 21217 PH 2023-02-25 1124 F6KOP         59  77     F4IFF         59  37    
QSO:  7120 PH 2023-02-25 1124 F6KOP         59  77     F4HSL         59  14    
QSO: 21217 PH 2023-02-25 1124 F6KOP         59  77     F2FZ          59  47    
QSO:  7120 PH 2023-02-25 1124 F6KOP         59  77     ON3ONX        59  058   
QSO: 14180 PH 2023-02-25 1124 F6KOP         59  77     F5KPO         59  84    
QSO: 28455 PH 2023-02-25 1125 F6KOP         59  77     C5C           59  001   
QSO: 14180 PH 2023-02-25 1125 F6KOP         59  77     HB9TWU        59  191   
QSO: 14180 PH 2023-02-25 1126 F6KOP         59  77     F4FHR         59  86    
QSO: 14180 PH 2023-02-25 1126 F6KOP         59  77     IU0PXO        59  023   
QSO: 14180 PH 2023-02-25 1127 F6KOP         59  77     EA4RR         59  009   
QSO: 14180 PH 2023-02-25 1127 F6KOP         59  77     SN7R          59  011   
QSO: 14180 PH 2023-02-25 1127 F6KOP         59  77     SN3N          59  012   
QSO:  7120 PH 2023-02-25 1128 F6KOP         59  77     F6GNP/M       59  85    
QSO: 21217 PH 2023-02-25 1128 F6KOP         59  77     SP8DR         59  001   
QSO: 14180 PH 2023-02-25 1128 F6KOP         59  77     F8KGZ         59  54    
QSO: 21217 PH 2023-02-25 1129 F6KOP         59  77     F6IIT         59  86    
QSO:  7120 PH 2023-02-25 1129 F6KOP         59  77     PD4PG         59  004   
QSO: 14180 PH 2023-02-25 1129 F6KOP         59  77     F6HQP         59  73    
QSO: 21217 PH 2023-02-25 1129 F6KOP         59  77     TM4K          59  03    
QSO: 14180 PH 2023-02-25 1130 F6KOP         59  77     F6KNB         59  33    
QSO: 21217 PH 2023-02-25 1130 F6KOP         59  77     F4EEJ/P       59  16    
QSO:  7120 PH 2023-02-25 1130 F6KOP         59  77     PA4GDR        59  008   
QSO:  7120 PH 2023-02-25 1130 F6KOP         59  77     F8FFP         59  25    
QSO: 21217 PH 2023-02-25 1130 F6KOP         59  77     RC4AC         59  016   
QSO: 14180 PH 2023-02-25 1131 F6KOP         59  77     F1DBE         59  89    
QSO:  7120 PH 2023-02-25 1131 F6KOP         59  77     F1CZL         59  94    
QSO: 21217 PH 2023-02-25 1132 F6KOP         59  77     HF5WIM        59  038   
QSO: 21217 PH 2023-02-25 1132 F6KOP         59  77     YM1KE         59  011   
QSO: 21217 PH 2023-02-25 1133 F6KOP         59  77     LB6VI         59  025   
QSO: 21217 PH 2023-02-25 1133 F6KOP         59  77     F4IYU         59  60    
QSO: 28408 PH 2023-02-25 1133 F6KOP         59  77     FR5CB         59  FR    
QSO: 21217 PH 2023-02-25 1133 F6KOP         59  77     SN5Y          59  001   
QSO: 21217 PH 2023-02-25 1134 F6KOP         59  77     SM5JVF        59  055   
QSO: 14180 PH 2023-02-25 1134 F6KOP         59  77     F4EWU         59  07    
QSO:  7120 PH 2023-02-25 1136 F6KOP         59  77     F6KMC         59  47    
QSO:  7120 PH 2023-02-25 1136 F6KOP         59  77     F5BDK         59  77    
QSO: 14180 PH 2023-02-25 1136 F6KOP         59  77     DL8PW         59  002   
QSO: 28415 PH 2023-02-25 1136 F6KOP         59  77     F4EZG         59  87    
QSO:  7120 PH 2023-02-25 1136 F6KOP         59  77     F5KOU         59  80    
QSO: 14180 PH 2023-02-25 1137 F6KOP         59  77     RA4Y          59  003   
QSO: 21217 PH 2023-02-25 1137 F6KOP         59  77     F5ASD         59  77    
QSO:  7120 PH 2023-02-25 1137 F6KOP         59  77     F4GPW         59  62    
QSO: 21217 PH 2023-02-25 1138 F6KOP         59  77     OH7MFO        59  009   
QSO:  7120 PH 2023-02-25 1138 F6KOP         59  77     F8KIS         59  17    
QSO:  7120 PH 2023-02-25 1138 F6KOP         59  77     F6CSX         59  83    
QSO: 21217 PH 2023-02-25 1138 F6KOP         59  77     F5BMI         59  46    
QSO: 14200 PH 2023-02-25 1138 F6KOP         59  77     F4IYO         59  24    
QSO:  7120 PH 2023-02-25 1139 F6KOP         59  77     F4FYW         59  45    
QSO:  7120 PH 2023-02-25 1139 F6KOP         59  77     F4KKY         59  17    
QSO: 14169 PH 2023-02-25 1139 F6KOP         59  77     TK4RB         59  2B    
QSO: 21217 PH 2023-02-25 1139 F6KOP         59  77     YO4AAC        59  001   
QSO:  7120 PH 2023-02-25 1140 F6KOP         59  77     F1PHC         59  64    
QSO:  7120 PH 2023-02-25 1141 F6KOP         59  77     HA5PL         59  001   
QSO:  7120 PH 2023-02-25 1141 F6KOP         59  77     F5MDR         59  13    
QSO: 14190 PH 2023-02-25 1141 F6KOP         59  77     TK5KP         59  2A    
QSO: 21217 PH 2023-02-25 1142 F6KOP         59  77     SN4D          59  003   
QSO:  7120 PH 2023-02-25 1142 F6KOP         59  77     F5SGI         59  56    
QSO: 21217 PH 2023-02-25 1143 F6KOP         59  77     YN1EAX        59  021   
QSO: 28427 PH 2023-02-25 1143 F6KOP         59  77     F2CT          59  64    
QSO: 14209 PH 2023-02-25 1143 F6KOP         59  77     F4HTO         59  62    
QSO: 21217 PH 2023-02-25 1143 F6KOP         59  77     F5HB          59  33    
QSO:  7120 PH 2023-02-25 1144 F6KOP         59  77     F4HUA         59  33    
QSO: 21217 PH 2023-02-25 1144 F6KOP         59  77     LZ1JZ         59  012   
QSO: 14156 PH 2023-02-25 1144 F6KOP         59  77     F4KJN         59  46    
QSO:  7120 PH 2023-02-25 1144 F6KOP         59  77     F1TZM         59  72    
QSO:  7120 PH 2023-02-25 1145 F6KOP         59  77     F4FVA         59  49    
QSO: 28412 PH 2023-02-25 1145 F6KOP         59  77     D44PM         59  031   
QSO: 21217 PH 2023-02-25 1145 F6KOP         59  77     LX1FP         59  004   
QSO: 14180 PH 2023-02-25 1145 F6KOP         59  77     F4AIF         59  01    
QSO: 21217 PH 2023-02-25 1146 F6KOP         59  77     F4GQP         59  18    
QSO: 28498 PH 2023-02-25 1146 F6KOP         59  77     A92HK         59  001   
QSO:  7120 PH 2023-02-25 1147 F6KOP         59  77     F8AEJ         59  27    
QSO:  7120 PH 2023-02-25 1147 F6KOP         59  77     F6CKD         59  44    
QSO:  7120 PH 2023-02-25 1147 F6KOP         59  77     F4CYH         59  71    
QSO:  7120 PH 2023-02-25 1148 F6KOP         59  77     F6KPQ         59  56    
QSO:  7120 PH 2023-02-25 1148 F6KOP         59  77     F6BGH         59  57    
QSO: 21233 PH 2023-02-25 1148 F6KOP         59  77     TO1A          59  FY    
QSO:  7120 PH 2023-02-25 1149 F6KOP         59  77     F4KKM         59  04    
QSO:  7120 PH 2023-02-25 1149 F6KOP         59  77     F5AOL         59  88    
QSO: 28429 PH 2023-02-25 1149 F6KOP         59  77     TM2RJ         59  45    
QSO:  7120 PH 2023-02-25 1149 F6KOP         59  77     F4GHV         59  13    
QSO:  7120 PH 2023-02-25 1150 F6KOP         59  77     DF7CB         59  018   
QSO:  7120 PH 2023-02-25 1150 F6KOP         59  77     DB8AH         59  003   
QSO: 21281 PH 2023-02-25 1150 F6KOP         59  77     FG5GP         59  FG    
QSO: 14180 PH 2023-02-25 1151 F6KOP         59  77     CT2IFE        59  008   
QSO:  7120 PH 2023-02-25 1151 F6KOP         59  77     F6BVY         59  58    
QSO: 21217 PH 2023-02-25 1151 F6KOP         59  77     F4GGQ         59  29    
QSO: 14180 PH 2023-02-25 1152 F6KOP         59  77     TM5G          59  44    
QSO: 14180 PH 2023-02-25 1152 F6KOP         59  77     EC3CVD        59  007   
QSO: 21217 PH 2023-02-25 1152 F6KOP         59  77     ON7ZM         59  004   
QSO:  7120 PH 2023-02-25 1153 F6KOP         59  77     TM80GAL       59  75    
QSO: 14180 PH 2023-02-25 1153 F6KOP         59  77     VE2LH         59  004   
QSO: 28380 PH 2023-02-25 1153 F6KOP         59  77     F6KMX         59  94    
QSO:  7120 PH 2023-02-25 1153 F6KOP         59  77     F6KBM/P       59  37    
QSO: 21217 PH 2023-02-25 1153 F6KOP         59  77     F4JHQ         59  59    
QSO: 21217 PH 2023-02-25 1154 F6KOP         59  77     TK4RB         59  2B    
QSO: 28425 PH 2023-02-25 1154 F6KOP         59  77     F4KKF         59  13    
QSO:  7120 PH 2023-02-25 1154 F6KOP         59  77     DL9YJ         59  006   
QSO: 14180 PH 2023-02-25 1155 F6KOP         59  77     IK4XQT        59  001   
QSO: 21217 PH 2023-02-25 1155 F6KOP         59  77     UR0EH         59  001   
QSO: 28375 PH 2023-02-25 1155 F6KOP         59  77     F8EMH         59  54    
QSO: 14180 PH 2023-02-25 1156 F6KOP         59  77     MI0AIH        59  010   
QSO: 14180 PH 2023-02-25 1156 F6KOP         59  77     OK7BA         59  006   
QSO:  7120 PH 2023-02-25 1156 F6KOP         59  77     F5JIX         59  064   
QSO:  7120 PH 2023-02-25 1157 F6KOP         59  77     F5SOI         59  24    
QSO:  7120 PH 2023-02-25 1157 F6KOP         59  77     F4HSQ         59  11    
QSO:  7120 PH 2023-02-25 1158 F6KOP         59  77     F4HQO         59  62    
QSO: 28504 PH 2023-02-25 1158 F6KOP         59  77     NU1O          59  001   
QSO: 14180 PH 2023-02-25 1158 F6KOP         59  77     GI0UQK        59  014   
QSO:  7120 PH 2023-02-25 1158 F6KOP         59  77     F4EGH         59  17    
QSO: 14180 PH 2023-02-25 1159 F6KOP         59  77     F5OQK         59  85    
QSO:  7120 PH 2023-02-25 1159 F6KOP         59  77     F1ABJ         59  33    
QSO: 14180 PH 2023-02-25 1159 F6KOP         59  77     F8KCF         59  74    
QSO:  7120 PH 2023-02-25 1159 F6KOP         59  77     F5VBD         59  73    
QSO:  7120 PH 2023-02-25 1200 F6KOP         59  77     F5MJP         59  31    
QSO:  7120 PH 2023-02-25 1201 F6KOP         59  77     F5KKE         59  79    
QSO: 28419 PH 2023-02-25 1201 F6KOP         59  77     F6KJX         59  41    
QSO:  7120 PH 2023-02-25 1202 F6KOP         59  77     F5KGA         59  38    
QSO:  7120 PH 2023-02-25 1203 F6KOP         59  77     F6BZJ         59  85    
QSO: 28504 PH 2023-02-25 1204 F6KOP         59  77     KC1QEM        59  003   
QSO: 21217 PH 2023-02-25 1204 F6KOP         59  77     VE3EPS        59  004   
QSO: 14180 PH 2023-02-25 1204 F6KOP         59  77     IW5BNC        59  008   
QSO:  7120 PH 2023-02-25 1204 F6KOP         59  77     F4CNE         59  28    
QSO: 21217 PH 2023-02-25 1205 F6KOP         59  77     TM5M          59  14    
QSO:  7120 PH 2023-02-25 1205 F6KOP         59  77     F4HAQ         59  61    
QSO:  7120 PH 2023-02-25 1205 F6KOP         59  77     PD7V          59  010   
