START-OF-LOG: 3.0
CREATED-BY: okomdx-downloader
CONTEST: OK-OM DX CW Contest 2015
CALLSIGN: R6CC
OPERATORS: R6CC
CATEGORY: SINGLE-OP 15M HIGHSINGLE-OP 20M HIGHSINGLE-OP 40M HIGHSINGLE-OP 80M HIGHSINGLE-OP ALL HIGH
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: 80M
CATEGORY-MODE: CW
CATEGORY-POWER: HIGH
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: FIXED
QSO: 21012 CW 2015-11-14 1222 R6CC          599 1          OK2NO         599 HBR       
QSO:  3535 CW 2015-11-14 2135 R6CC          599 312        OK2ER         599 HOS       
QSO:  3526 CW 2015-11-14 2137 R6CC          599 313        OK2SGW        599 HVS       
QSO:  3517 CW 2015-11-14 2138 R6CC          599 314        OL7S          599 HOL       
QSO:  3509 CW 2015-11-14 2142 R6CC          599 315        OK2PBR        599 HBR       
QSO:  3522 CW 2015-11-14 2145 R6CC          599 316        OL8M          599 DPM       
QSO:  1829 CW 2015-11-14 2147 R6CC          599 317        OL3Z          599 APD       
QSO:  3500 CW 2015-11-14 2150 R6CC          599 318        OM3TBG        599 NIT       
QSO:  3500 CW 2015-11-14 2152 R6CC          599 319        OK7PN         599 HVS       
QSO:  3500 CW 2015-11-14 2154 R6CC          599 320        OM7SR         599 BBY       
QSO:  3500 CW 2015-11-14 2155 R6CC          599 321        OK2AF         599 GZS       
QSO:  3500 CW 2015-11-14 2156 R6CC          599 322        OK1DPU        599 ETE       
QSO:  7000 CW 2015-11-14 2159 R6CC          599 323        OK1HFP        599 DTA       
QSO:  7000 CW 2015-11-14 2202 R6CC          599 324        OK2NAJ        599 HOL       
QSO:  7000 CW 2015-11-14 2203 R6CC          599 325        OK2KG         599 GBL       
QSO:  3500 CW 2015-11-14 2207 R6CC          599 326        OK2PDK        599 GZS       
QSO:  3500 CW 2015-11-14 2208 R6CC          599 327        OK1OA         599 ELI       
QSO:  3500 CW 2015-11-14 2209 R6CC          599 328        OK3C          599 GBL       
QSO:  3500 CW 2015-11-14 2209 R6CC          599 329        OK2BLD        599 HOS       
QSO:  3500 CW 2015-11-14 2213 R6CC          599 330        OM3COR        599 PBY       
QSO:  3500 CW 2015-11-14 2213 R6CC          599 331        OL6A          599 APD       
QSO:  1800 CW 2015-11-14 2217 R6CC          599 332        OM6AL         599 MAR       
QSO:  1800 CW 2015-11-14 2218 R6CC          599 333        OK2EA         599 HVS       
QSO:  1800 CW 2015-11-14 2221 R6CC          599 335        OL1C          599 ETE       
QSO:  1800 CW 2015-11-14 2223 R6CC          599 336        OM3GI         599 POP       
QSO:  3500 CW 2015-11-14 2231 R6CC          599 337        OM7TJ         599 BRE       
QSO:  7000 CW 2015-11-14 2233 R6CC          599 338        OK1DRX        599 BPZ       
QSO:  7000 CW 2015-11-14 2235 R6CC          599 339        OL2U          599 EMO       
QSO:  7000 CW 2015-11-14 2236 R6CC          599 340        OM8DD         599 KEO       
QSO:  7000 CW 2015-11-14 2237 R6CC          599 341        OK7SX         599 BPB       
QSO:  7000 CW 2015-11-14 2237 R6CC          599 342        OK1PI         599 FCR       
QSO:  7000 CW 2015-11-14 2238 R6CC          599 343        OK2PIM        599 GKR       
QSO:  7000 CW 2015-11-14 2240 R6CC          599 344        OK7K          599 BME       
QSO:  7000 CW 2015-11-14 2241 R6CC          599 345        OK2PDK        599 GZS       
QSO:  7000 CW 2015-11-14 2242 R6CC          599 346        OK2PDN        599 GBM       
QSO:  7000 CW 2015-11-14 2243 R6CC          599 347        OM5WW         599 LVC       
QSO:  7000 CW 2015-11-14 2244 R6CC          599 348        OM7LW         599 LUC       
QSO:  7000 CW 2015-11-14 2245 R6CC          599 349        OK1CZ         599 APF       
QSO:  7000 CW 2015-11-14 2245 R6CC          599 350        OK2SGW        599 HVS       
QSO:  7000 CW 2015-11-14 2248 R6CC          599 351        OK1NE         599 FPA       
QSO:  7000 CW 2015-11-14 2248 R6CC          599 352        OK2QA         599 HPR       
QSO:  7000 CW 2015-11-14 2250 R6CC          599 353        OM7AG         599 ZVO       
QSO:  7000 CW 2015-11-14 2251 R6CC          599 354        OM7LM         599 ZVO       
QSO:  7000 CW 2015-11-14 2253 R6CC          599 355        OK1NK         599 BNY       
QSO:  7000 CW 2015-11-14 2253 R6CC          599 356        OK6Y          599 GVY       
QSO:  7000 CW 2015-11-14 2254 R6CC          599 357        OL5T          599 FPA       
QSO:  7000 CW 2015-11-14 2254 R6CC          599 358        OM8AA         599 POP       
QSO:  3500 CW 2015-11-14 2257 R6CC          599 359        OK1CZ         599 APF       
QSO:  3500 CW 2015-11-14 2258 R6CC          599 360        OM4F          599 PUC       
QSO:  3500 CW 2015-11-14 2303 R6CC          599 361        OK1FOG        599 FHK       
QSO:  3500 CW 2015-11-14 2303 R6CC          599 362        OK7GU         599 DPM       
QSO:  3500 CW 2015-11-14 2305 R6CC          599 363        OK1USP        599 ELI       
QSO:  3500 CW 2015-11-14 2306 R6CC          599 364        OK2PIM        599 GKR       
QSO:  1800 CW 2015-11-14 2309 R6CC          599 365        OL90IARU      599 CJH       
QSO:  3527 CW 2015-11-15 0429 R6CC          599 366        OK2SG         599 GBV       
QSO:  3539 CW 2015-11-15 0430 R6CC          599 367        OK1UBA        599 FRK       
QSO:  7000 CW 2015-11-15 0439 R6CC          599 368        OL6A          599 APD       
END-OF-LOG:
