START-OF-LOG: 3.0
CREATED-BY: vhfmanager-downloader
CONTEST: WW_PMC
CALLSIGN: 9A3B
CATEGORY: ALL - Multi op all bands high power CW
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: FIXED
QSO: 14000 CW 2021-01-02 1200 9A3B          599 ZGB        UT8AS         599 16        
QSO: 14000 CW 2021-01-02 1341 9A3B          599 ZGB        4U1A          599 WIE*      
QSO: 14000 CW 2021-01-02 1345 9A3B          599 ZGB        OH2MZA        599 HEL*      
QSO: 14000 CW 2021-01-02 1347 9A3B          599 ZGB        4Z5FW         599 20        
QSO: 14000 CW 2021-01-02 1352 9A3B          599 ZGB        RA4HL         599 16        
QSO: 14000 CW 2021-01-02 1353 9A3B          599 ZGB        K5FP          599 4         
QSO: 14000 CW 2021-01-02 1357 9A3B          599 ZGB        W1JR          599 5         
QSO: 14000 CW 2021-01-02 1400 9A3B          599 ZGB        K8PK          599 4         
QSO: 14000 CW 2021-01-02 1400 9A3B          599 ZGB        K8MFO         599 4         
QSO: 14000 CW 2021-01-02 1403 9A3B          599 ZGB        S52F          599 15        
QSO: 14000 CW 2021-01-02 1409 9A3B          599 ZGB        OK1KTI        599 15        
QSO: 14000 CW 2021-01-02 1410 9A3B          599 ZGB        OK2MBP        599 15        
QSO: 14000 CW 2021-01-02 1411 9A3B          599 ZGB        K5UV          599 4         
QSO: 14000 CW 2021-01-02 1413 9A3B          599 ZGB        WA1JL         599 5         
QSO: 14000 CW 2021-01-02 1413 9A3B          599 ZGB        W9WJ          599 4         
QSO: 14000 CW 2021-01-02 1414 9A3B          599 ZGB        GM0PKF        599 14        
QSO: 14000 CW 2021-01-02 1416 9A3B          599 ZGB        N5KD          599 4         
QSO: 14000 CW 2021-01-02 1418 9A3B          599 ZGB        MI0GTA        599 14        
QSO: 14000 CW 2021-01-02 1418 9A3B          599 ZGB        W9ZCL         599 4         
QSO: 14000 CW 2021-01-02 1419 9A3B          599 ZGB        AC4CA         599 4         
QSO: 14000 CW 2021-01-02 1422 9A3B          599 ZGB        N4KS          599 5         
QSO: 14000 CW 2021-01-02 1424 9A3B          599 ZGB        4X1ST         599 20        
QSO: 14000 CW 2021-01-02 1425 9A3B          599 ZGB        N9CK          599 4         
QSO: 14000 CW 2021-01-02 1426 9A3B          599 ZGB        W1AO          599 5         
QSO: 14000 CW 2021-01-02 1437 9A3B          599 ZGB        S53Q          599 SLG       
QSO: 14000 CW 2021-01-02 1439 9A3B          599 ZGB        S51DI         599 15        
QSO:  7000 CW 2021-01-02 1441 9A3B          599 ZGB        UT8AS         599 16        
QSO:  7000 CW 2021-01-02 1443 9A3B          599 ZGB        DD2AW         599 14        
QSO:  7000 CW 2021-01-02 1444 9A3B          599 ZGB        UA3YDI        599 16        
QSO:  7000 CW 2021-01-02 1445 9A3B          599 ZGB        LA3WAA        599 14        
QSO:  7000 CW 2021-01-02 1445 9A3B          599 ZGB        RK4HYT        599 16        
QSO:  7000 CW 2021-01-02 1445 9A3B          599 ZGB        SP1AEN        599 15        
QSO:  7000 CW 2021-01-02 1446 9A3B          599 ZGB        LY9A          599 15        
QSO:  7000 CW 2021-01-02 1446 9A3B          599 ZGB        IT9SSI        599 15        
QSO:  7000 CW 2021-01-02 1446 9A3B          599 ZGB        RT2X          599 16        
QSO:  7000 CW 2021-01-02 1447 9A3B          599 ZGB        EX8MJ         599 17        
QSO:  7000 CW 2021-01-02 1447 9A3B          599 ZGB        LZ7H          599 20        
QSO:  7000 CW 2021-01-02 1448 9A3B          599 ZGB        EU8F          599 16        
QSO:  7000 CW 2021-01-02 1449 9A3B          599 ZGB        RA9AP         599 17        
QSO:  7000 CW 2021-01-02 1450 9A3B          599 ZGB        YL3FW         599 15        
QSO:  7000 CW 2021-01-02 1450 9A3B          599 ZGB        PE2K          599 14        
QSO:  7000 CW 2021-01-02 1451 9A3B          599 ZGB        UR7VA         599 16        
QSO:  7000 CW 2021-01-02 1451 9A3B          599 ZGB        RA3YDA        599 16        
QSO:  7000 CW 2021-01-02 1451 9A3B          599 ZGB        LY5I          599 15        
QSO:  7000 CW 2021-01-02 1452 9A3B          599 ZGB        UR5FCM        599 16        
QSO:  7000 CW 2021-01-02 1452 9A3B          599 ZGB        PA2PCH        599 14        
QSO:  7000 CW 2021-01-02 1453 9A3B          599 ZGB        EW1FM         599 MIN*      
QSO:  7000 CW 2021-01-02 1453 9A3B          599 ZGB        US3EW         599 16        
QSO:  7000 CW 2021-01-02 1455 9A3B          599 ZGB        UA6CGW        599 16        
QSO:  7000 CW 2021-01-02 1455 9A3B          599 ZGB        EW1M          599 MIN       
QSO:  7000 CW 2021-01-02 1456 9A3B          599 ZGB        HG6O          599 15        
QSO:  7000 CW 2021-01-02 1458 9A3B          599 ZGB        G4ALE         599 14        
QSO:  7000 CW 2021-01-02 1458 9A3B          599 ZGB        UD8A          599 17        
QSO:  7000 CW 2021-01-02 1459 9A3B          599 ZGB        RA4ZA         599 16        
QSO:  7000 CW 2021-01-02 1500 9A3B          599 ZGB        LA2HFA        599 14        
QSO:  7000 CW 2021-01-02 1500 9A3B          599 ZGB        OM3CPF        599 15        
QSO:  7000 CW 2021-01-02 1501 9A3B          599 ZGB        DG0KS         599 14        
QSO:  7000 CW 2021-01-02 1502 9A3B          599 ZGB        PA1LEX        599 14        
QSO:  7000 CW 2021-01-02 1502 9A3B          599 ZGB        F4VSD         599 14        
QSO:  7000 CW 2021-01-02 1503 9A3B          599 ZGB        EW8OM         599 16        
QSO:  7000 CW 2021-01-02 1503 9A3B          599 ZGB        UT3EK         599 16        
QSO:  7000 CW 2021-01-02 1504 9A3B          599 ZGB        UA4FCO        599 16        
QSO:  7000 CW 2021-01-02 1506 9A3B          599 ZGB        UT1AM         599 16        
QSO:  7000 CW 2021-01-02 1506 9A3B          599 ZGB        IK1JJM        599 15        
QSO:  7000 CW 2021-01-02 1507 9A3B          599 ZGB        OH1KH         599 POR*      
QSO:  7000 CW 2021-01-02 1508 9A3B          599 ZGB        R3IBT         599 MOS*      
QSO:  7000 CW 2021-01-02 1509 9A3B          599 ZGB        US5VX         599 16        
QSO:  7000 CW 2021-01-02 1510 9A3B          599 ZGB        DL4AC         599 14        
QSO:  7000 CW 2021-01-02 1512 9A3B          599 ZGB        SP7CF         599 15        
QSO:  7000 CW 2021-01-02 1512 9A3B          599 ZGB        RL6MF         599 16        
QSO:  7000 CW 2021-01-02 1513 9A3B          599 ZGB        9A1AA         599 ZGB*      
QSO:  7000 CW 2021-01-02 1513 9A3B          599 ZGB        DF5WN         599 14        
QSO:  7000 CW 2021-01-02 1514 9A3B          599 ZGB        DL8WN         599 14        
QSO:  7000 CW 2021-01-02 1515 9A3B          599 ZGB        RN6CV         599 SOI*      
QSO:  7000 CW 2021-01-02 1515 9A3B          599 ZGB        YL7X          599 15        
QSO:  7000 CW 2021-01-02 1516 9A3B          599 ZGB        PA3DRL        599 14        
QSO:  7000 CW 2021-01-02 1517 9A3B          599 ZGB        HA5SE         599 15        
QSO:  7000 CW 2021-01-02 1517 9A3B          599 ZGB        R6CC          599 SOI       
QSO:  7000 CW 2021-01-02 1518 9A3B          599 ZGB        UY2IG         599 16        
QSO:  7000 CW 2021-01-02 1518 9A3B          599 ZGB        PG6F          599 14        
QSO:  7000 CW 2021-01-02 1520 9A3B          599 ZGB        G0GDU         599 14        
QSO:  7000 CW 2021-01-02 1521 9A3B          599 ZGB        DJ2AX         599 14        
QSO:  7000 CW 2021-01-02 1521 9A3B          599 ZGB        UT8MZ         599 16        
QSO:  7000 CW 2021-01-02 1521 9A3B          599 ZGB        SE4E          599 14        
QSO:  7000 CW 2021-01-02 1522 9A3B          599 ZGB        US1VM         599 16        
QSO:  7000 CW 2021-01-02 1523 9A3B          599 ZGB        W9KNI         599 5         
QSO:  7000 CW 2021-01-02 1525 9A3B          599 ZGB        HG5D          599 15        
QSO:  7000 CW 2021-01-02 1526 9A3B          599 ZGB        DL1NKS        599 14        
QSO:  7000 CW 2021-01-02 1527 9A3B          599 ZGB        DL4ME         599 14        
QSO:  7000 CW 2021-01-02 1527 9A3B          599 ZGB        LY3B          599 15        
QSO:  7000 CW 2021-01-02 1528 9A3B          599 ZGB        PA3FQA        599 14        
QSO:  7000 CW 2021-01-02 1529 9A3B          599 ZGB        SE6K          599 14        
QSO:  7000 CW 2021-01-02 1530 9A3B          599 ZGB        4X1ST         599 20        
QSO:  7000 CW 2021-01-02 1530 9A3B          599 ZGB        RD3FT         599 16        
QSO:  7000 CW 2021-01-02 1531 9A3B          599 ZGB        G4FNL         599 14        
QSO:  7000 CW 2021-01-02 1531 9A3B          599 ZGB        DJ1YFK        599 14        
QSO:  7000 CW 2021-01-02 1532 9A3B          599 ZGB        G3P           599 14        
QSO:  7000 CW 2021-01-02 1534 9A3B          599 ZGB        PA9HR         599 RIJ*      
QSO:  7000 CW 2021-01-02 1535 9A3B          599 ZGB        OK4RQ         599 15        
QSO:  7000 CW 2021-01-02 1535 9A3B          599 ZGB        UW1M          599 16        
QSO:  7000 CW 2021-01-02 1536 9A3B          599 ZGB        IT9LKX        599 15        
QSO:  7000 CW 2021-01-02 1539 9A3B          599 ZGB        R6DJM         599 16        
QSO:  7000 CW 2021-01-02 1540 9A3B          599 ZGB        RK3P          599 16        
QSO:  7000 CW 2021-01-02 1541 9A3B          599 ZGB        DL2NAI        599 14        
QSO:  7000 CW 2021-01-02 1543 9A3B          599 ZGB        G0VDZ         599 14        
QSO:  7000 CW 2021-01-02 1543 9A3B          599 ZGB        RV3ZN         599 16        
QSO:  7000 CW 2021-01-02 1544 9A3B          599 ZGB        IK2IKW        599 15        
QSO:  7000 CW 2021-01-02 1544 9A3B          599 ZGB        G4AYU         599 14        
QSO:  7000 CW 2021-01-02 1545 9A3B          599 ZGB        UT3IZ         599 16        
QSO:  7000 CW 2021-01-02 1546 9A3B          599 ZGB        SM6TKG        599 14        
QSO:  7000 CW 2021-01-02 1547 9A3B          599 ZGB        DK5KF         599 14        
QSO:  7000 CW 2021-01-02 1547 9A3B          599 ZGB        DL3NAA        599 14        
QSO:  7000 CW 2021-01-02 1548 9A3B          599 ZGB        DF5WW         599 14        
QSO:  7000 CW 2021-01-02 1548 9A3B          599 ZGB        PA7LV         599 14        
QSO:  7000 CW 2021-01-02 1553 9A3B          599 ZGB        UW6M          599 16        
QSO:  7000 CW 2021-01-02 1555 9A3B          599 ZGB        PA2SAM        599 14        
QSO:  7000 CW 2021-01-02 1556 9A3B          599 ZGB        PA7LV         599 14        
QSO:  7000 CW 2021-01-02 1600 9A3B          599 ZGB        G4FNL         599 14        
QSO:  7000 CW 2021-01-02 1602 9A3B          599 ZGB        UR4LIN        599 16        
QSO:  7000 CW 2021-01-02 1604 9A3B          599 ZGB        LZ1ND         599 20        
QSO:  7000 CW 2021-01-02 1605 9A3B          599 ZGB        F8BCU         599 14        
QSO:  7000 CW 2021-01-02 1607 9A3B          599 ZGB        G4BUO         599 14        
QSO:  7000 CW 2021-01-02 1609 9A3B          599 ZGB        CT1ELZ        599 LIS*      
QSO:  7000 CW 2021-01-02 1615 9A3B          599 ZGB        PA3AAV        599 14        
QSO:  7000 CW 2021-01-02 1619 9A3B          599 ZGB        EA1CS         599 14        
QSO:  7000 CW 2021-01-02 1621 9A3B          599 ZGB        LZ1ZF         599 20        
QSO:  7000 CW 2021-01-02 1623 9A3B          599 ZGB        DL5YM         599 14        
QSO:  7000 CW 2021-01-02 1625 9A3B          599 ZGB        YL3FT         599 15        
QSO:  7000 CW 2021-01-02 1626 9A3B          599 ZGB        LZ3R          599 20        
QSO:  7000 CW 2021-01-02 1631 9A3B          599 ZGB        LZ5R          599 20        
QSO:  7000 CW 2021-01-02 1631 9A3B          599 ZGB        I5MXX         599 15        
QSO:  7000 CW 2021-01-02 1632 9A3B          599 ZGB        EA5HRT        599 14        
QSO:  7000 CW 2021-01-02 1633 9A3B          599 ZGB        CT1ILT        599 14        
QSO:  7000 CW 2021-01-02 1634 9A3B          599 ZGB        IK3UNA        599 15        
QSO:  7000 CW 2021-01-02 1637 9A3B          599 ZGB        4U1A          599 WIE*      
QSO:  7000 CW 2021-01-02 1641 9A3B          599 ZGB        UY5ZZ         599 16        
QSO:  7000 CW 2021-01-02 1643 9A3B          599 ZGB        F5IN          599 14        
QSO:  7000 CW 2021-01-02 1646 9A3B          599 ZGB        OH1ZAA        599 POR       
QSO:  7000 CW 2021-01-02 1650 9A3B          599 ZGB        HG7T          599 15        
QSO:  7000 CW 2021-01-02 1651 9A3B          599 ZGB        F6IIT         599 14        
QSO:  7000 CW 2021-01-02 1656 9A3B          599 ZGB        IW2EAB        599 MIL*      
QSO:  7000 CW 2021-01-02 1657 9A3B          599 ZGB        IK2AUK        599 15        
QSO:  7000 CW 2021-01-02 1658 9A3B          599 ZGB        SO3O          599 15        
QSO:  7000 CW 2021-01-02 1700 9A3B          599 ZGB        SP1R/MM       599 14        
QSO:  7000 CW 2021-01-02 1700 9A3B          599 ZGB        R4MA          599 16        
QSO:  7000 CW 2021-01-02 1703 9A3B          599 ZGB        GM3YTS        599 14        
QSO:  7000 CW 2021-01-02 1706 9A3B          599 ZGB        2E0CVN        599 14        
QSO:  7000 CW 2021-01-02 1708 9A3B          599 ZGB        IK6BAK        599 15        
QSO:  7000 CW 2021-01-02 1709 9A3B          599 ZGB        UA3RFT        599 16        
QSO:  7000 CW 2021-01-02 1719 9A3B          599 ZGB        IZ5BBS        599 15        
QSO:  7000 CW 2021-01-02 1721 9A3B          599 ZGB        YU1ED         599 15        
QSO:  7000 CW 2021-01-02 1722 9A3B          599 ZGB        G4CWS         599 14        
QSO:  7000 CW 2021-01-02 1724 9A3B          599 ZGB        G3ZLP         599 14        
QSO:  7000 CW 2021-01-02 1726 9A3B          599 ZGB        RA3RLJ        599 16        
QSO:  7000 CW 2021-01-02 1728 9A3B          599 ZGB        S52AW         599 LJA*      
QSO:  7000 CW 2021-01-02 1729 9A3B          599 ZGB        S53V          599 LJA       
QSO:  7000 CW 2021-01-02 1730 9A3B          599 ZGB        UA3RBR        599 16        
QSO:  7000 CW 2021-01-02 1732 9A3B          599 ZGB        RW3AI         599 MOS       
QSO:  7000 CW 2021-01-02 1738 9A3B          599 ZGB        F5NBX         599 14        
QSO:  7000 CW 2021-01-02 1740 9A3B          599 ZGB        9A5X          599 15        
QSO:  7000 CW 2021-01-02 1741 9A3B          599 ZGB        CT1DRB        599 LIS       
QSO:  7000 CW 2021-01-02 1743 9A3B          599 ZGB        F4VSR         599 14        
QSO:  3500 CW 2021-01-02 1750 9A3B          599 ZGB        IK6BAK        599 15        
QSO:  3500 CW 2021-01-02 1751 9A3B          599 ZGB        SO3O          599 15        
QSO:  3500 CW 2021-01-02 1751 9A3B          599 ZGB        US1VM         599 16        
QSO:  3500 CW 2021-01-02 1752 9A3B          599 ZGB        UT8AS         599 16        
QSO:  3500 CW 2021-01-02 1752 9A3B          599 ZGB        HG5D          599 15        
QSO:  3500 CW 2021-01-02 1752 9A3B          599 ZGB        G3WGV         599 14        
QSO:  3500 CW 2021-01-02 1753 9A3B          599 ZGB        OM7LW         599 15        
QSO:  3500 CW 2021-01-02 1754 9A3B          599 ZGB        OK2BRJ        599 15        
QSO:  3500 CW 2021-01-02 1754 9A3B          599 ZGB        LZ1ND         599 20        
QSO:  3500 CW 2021-01-02 1754 9A3B          599 ZGB        DL1ROT        599 14        
QSO:  3500 CW 2021-01-02 1754 9A3B          599 ZGB        HG6O          599 15        
QSO:  3500 CW 2021-01-02 1756 9A3B          599 ZGB        IZ8JFL        599 15        
QSO:  3500 CW 2021-01-02 1756 9A3B          599 ZGB        9A1AA         599 ZGB*      
QSO:  3500 CW 2021-01-02 1756 9A3B          599 ZGB        LY9A          599 15        
QSO:  3500 CW 2021-01-02 1758 9A3B          599 ZGB        DL5JQ         599 14        
QSO:  3500 CW 2021-01-02 1758 9A3B          599 ZGB        OK4RQ         599 15        
QSO:  3500 CW 2021-01-02 1759 9A3B          599 ZGB        S51DI         599 15        
QSO:  3500 CW 2021-01-02 1759 9A3B          599 ZGB        DL4ME         599 14        
QSO:  3500 CW 2021-01-02 1759 9A3B          599 ZGB        SP2R          599 15        
QSO:  3500 CW 2021-01-02 1801 9A3B          599 ZGB        OM8ON         599 KOE*      
QSO:  3500 CW 2021-01-02 1801 9A3B          599 ZGB        LZ5N          599 20        
QSO:  3500 CW 2021-01-02 1801 9A3B          599 ZGB        SM5CSS        599 14        
QSO:  3500 CW 2021-01-02 1802 9A3B          599 ZGB        S51RU         599 15        
QSO:  3500 CW 2021-01-02 1802 9A3B          599 ZGB        S53V          599 LJA*      
QSO:  3500 CW 2021-01-02 1803 9A3B          599 ZGB        LA3WAA        599 14        
QSO:  3500 CW 2021-01-02 1803 9A3B          599 ZGB        S51DX         599 15        
QSO:  3500 CW 2021-01-02 1804 9A3B          599 ZGB        RN4SC         599 16        
QSO:  3500 CW 2021-01-02 1805 9A3B          599 ZGB        PA9S          599 RIJ*      
QSO:  3500 CW 2021-01-02 1806 9A3B          599 ZGB        YL2CV         599 15        
QSO:  3500 CW 2021-01-02 1806 9A3B          599 ZGB        EU8F          599 16        
