START-OF-LOG: 3.0
CREATED-BY: TR4W v.4.243 [ESP]
CALLSIGN: EA5IIK
LOCATION: DX
CONTEST: CQ-WW-CW
CLAIMED-SCORE: 270193
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-MODE: CW
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-POWER: LOW
CATEGORY-TRANSMITTER: ONE
NAME: ANTAL, TIMAR
SOAPBOX:  FT 757GX, cobbweb,  delta loop .dipole.73S and thanks all, Andy.
QSO: 14000 CW 2014-11-30 0852 EA5IIK        599 14     DL4WA         599 14
QSO: 21000 CW 2014-11-30 0900 EA5IIK        599 14     HA7GN         599 15
QSO: 21000 CW 2014-11-30 0900 EA5IIK        599 14     TC0A          599 20
QSO: 21000 CW 2014-11-30 0900 EA5IIK        599 14     LY7A          599 15
QSO: 21000 CW 2014-11-30 0904 EA5IIK        599 14     UZ4I          599 16
QSO: 21000 CW 2014-11-30 0906 EA5IIK        599 14     RT4W          599 16
QSO: 21000 CW 2014-11-30 0909 EA5IIK        599 14     SN3R          599 15
QSO: 21000 CW 2014-11-30 0911 EA5IIK        599 14     PA3GXB        599 14
QSO: 21000 CW 2014-11-30 0911 EA5IIK        599 14     RT7M          599 16
QSO: 21000 CW 2014-11-30 0913 EA5IIK        599 14     UR7GM         599 16
QSO: 21000 CW 2014-11-30 0915 EA5IIK        599 14     OK1BA         599 15
QSO: 21000 CW 2014-11-30 0915 EA5IIK        599 14     UX7MR         599 16
QSO: 21000 CW 2014-11-30 0916 EA5IIK        599 14     E73W          599 15
QSO: 21000 CW 2014-11-30 0916 EA5IIK        599 14     DL2R          599 14
QSO: 21000 CW 2014-11-30 0917 EA5IIK        599 14     YO8DOH        599 20
QSO: 21000 CW 2014-11-30 0917 EA5IIK        599 14     UA4M          599 16
QSO: 21000 CW 2014-11-30 0918 EA5IIK        599 14     YO5OED        599 20
QSO: 21000 CW 2014-11-30 0918 EA5IIK        599 14     DL2NBY        599 14
QSO: 21000 CW 2014-11-30 0919 EA5IIK        599 14     4O3A          599 15
QSO: 21000 CW 2014-11-30 0920 EA5IIK        599 14     DL2BIS        599 14
QSO: 21000 CW 2014-11-30 0920 EA5IIK        599 14     PA3DCX        599 14
QSO: 21000 CW 2014-11-30 0920 EA5IIK        599 14     RA4Y          599 16
QSO: 21000 CW 2014-11-30 0922 EA5IIK        599 14     IN3ZWF        599 15
QSO: 21000 CW 2014-11-30 0922 EA5IIK        599 14     YO4KCC        599 20
QSO: 21000 CW 2014-11-30 0923 EA5IIK        599 14     G3NKS         599 14
QSO: 21000 CW 2014-11-30 0925 EA5IIK        599 14     YU5R          599 15
QSO: 21000 CW 2014-11-30 0925 EA5IIK        599 14     DL6ON         599 14
QSO: 21000 CW 2014-11-30 0927 EA5IIK        599 14     PA2GRU        599 14
QSO: 21000 CW 2014-11-30 0928 EA5IIK        599 14     UC7K          599 16
QSO: 21000 CW 2014-11-30 0929 EA5IIK        599 14     SV2HXV        599 20
QSO: 21000 CW 2014-11-30 0929 EA5IIK        599 14     PA2W          599 14
QSO: 21000 CW 2014-11-30 0930 EA5IIK        599 14     G4OGB         599 14
QSO: 21000 CW 2014-11-30 0931 EA5IIK        599 14     9A3B          599 15
QSO: 21000 CW 2014-11-30 0931 EA5IIK        599 14     RW5CW         599 16
QSO: 21000 CW 2014-11-30 0932 EA5IIK        599 14     UX1AA         599 16
QSO: 21000 CW 2014-11-30 0932 EA5IIK        599 14     LZ1MG         599 20
QSO: 21000 CW 2014-11-30 0934 EA5IIK        599 14     R7KX          599 16
QSO: 21000 CW 2014-11-30 0935 EA5IIK        599 14     RA9AP         599 17
QSO: 21000 CW 2014-11-30 0937 EA5IIK        599 14     RX7M          599 16
QSO: 21000 CW 2014-11-30 0938 EA5IIK        599 14     SP6OWY        599 15
QSO: 21000 CW 2014-11-30 0939 EA5IIK        599 14     PA3ARM        599 14
QSO: 21000 CW 2014-11-30 0939 EA5IIK        599 14     RN6AJ         599 16
QSO: 21000 CW 2014-11-30 0939 EA5IIK        599 14     UT2UN         599 16
QSO: 21000 CW 2014-11-30 0940 EA5IIK        599 14     DL1ASH        599 14
QSO: 21000 CW 2014-11-30 0940 EA5IIK        599 14     IK6FWJ        599 15
QSO: 21000 CW 2014-11-30 0941 EA5IIK        599 14     OE5CYL        599 15
QSO: 21000 CW 2014-11-30 0942 EA5IIK        599 14     R9RA          599 17
QSO: 21000 CW 2014-11-30 0944 EA5IIK        599 14     UA4CNJ        599 16
QSO: 21000 CW 2014-11-30 0944 EA5IIK        599 14     SQ3BDQ        599 15
QSO: 21000 CW 2014-11-30 0945 EA5IIK        599 14     LY2NY         599 15
QSO: 21000 CW 2014-11-30 0946 EA5IIK        599 14     OK6W          599 15
QSO: 21000 CW 2014-11-30 0946 EA5IIK        599 14     UA3R          599 16
QSO: 21000 CW 2014-11-30 0948 EA5IIK        599 14     TM5CD         599 14
QSO: 21000 CW 2014-11-30 0948 EA5IIK        599 14     PG3N          599 14
QSO: 21000 CW 2014-11-30 0949 EA5IIK        599 14     RA9CCK        599 17
QSO: 21000 CW 2014-11-30 0949 EA5IIK        599 14     DL4AUK        599 14
QSO: 21000 CW 2014-11-30 0950 EA5IIK        599 14     DK6SP         599 14
QSO: 21000 CW 2014-11-30 0952 EA5IIK        599 14     F5SGI         599 14
QSO: 21000 CW 2014-11-30 0954 EA5IIK        599 14     UA1F          599 16
QSO: 21000 CW 2014-11-30 0954 EA5IIK        599 14     SE6N          599 14
QSO: 21000 CW 2014-11-30 0954 EA5IIK        599 14     SP1RKH        599 15
QSO: 21000 CW 2014-11-30 0955 EA5IIK        599 14     SE6NX         599 14
QSO: 21000 CW 2014-11-30 0957 EA5IIK        599 14     SQ7B          599 15
QSO: 21000 CW 2014-11-30 0958 EA5IIK        599 14     G4KFT         599 14
QSO: 21000 CW 2014-11-30 0958 EA5IIK        599 14     IB5T          599 15
QSO: 21000 CW 2014-11-30 0959 EA5IIK        599 14     IK3BVD        599 15
QSO: 21000 CW 2014-11-30 0959 EA5IIK        599 14     DL1SAN        599 14
QSO: 21000 CW 2014-11-30 1000 EA5IIK        599 14     UA1CUR        599 16
QSO: 21000 CW 2014-11-30 1000 EA5IIK        599 14     DK5DQ         599 14
QSO: 21000 CW 2014-11-30 1001 EA5IIK        599 14     DK3OZ         599 14
QSO: 21000 CW 2014-11-30 1001 EA5IIK        599 14     RM1Q          599 16
QSO: 21000 CW 2014-11-30 1001 EA5IIK        599 14     YL5W          599 15
QSO: 21000 CW 2014-11-30 1002 EA5IIK        599 14     RV3UP         599 16
QSO: 21000 CW 2014-11-30 1003 EA5IIK        599 14     OK5SA         599 15
QSO: 21000 CW 2014-11-30 1003 EA5IIK        599 14     OK1DOY        599 15
QSO: 21000 CW 2014-11-30 1004 EA5IIK        599 14     DM8T          599 14
QSO: 21000 CW 2014-11-30 1004 EA5IIK        599 14     DL8TG         599 14
QSO: 21000 CW 2014-11-30 1004 EA5IIK        599 14     OP6FC         599 14
QSO: 21000 CW 2014-11-30 1005 EA5IIK        599 14     UT4UP         599 16
QSO: 21000 CW 2014-11-30 1006 EA5IIK        599 14     OE2UKL        599 15
QSO: 21000 CW 2014-11-30 1006 EA5IIK        599 14     OH4MDY        599 15
QSO: 21000 CW 2014-11-30 1007 EA5IIK        599 14     HA1ZN         599 15
QSO: 21000 CW 2014-11-30 1008 EA5IIK        599 14     IZ6BXQ        599 15
QSO: 21000 CW 2014-11-30 1009 EA5IIK        599 14     DJ9RR         599 14
QSO: 21000 CW 2014-11-30 1009 EA5IIK        599 14     UR6EA         599 16
QSO: 21000 CW 2014-11-30 1009 EA5IIK        599 14     OK1DXW        599 15
QSO: 21000 CW 2014-11-30 1010 EA5IIK        599 14     SP6JOE        599 15
QSO: 21000 CW 2014-11-30 1012 EA5IIK        599 14     9A4W          599 15
QSO: 21000 CW 2014-11-30 1013 EA5IIK        599 14     DK5GQ         599 14
QSO: 21000 CW 2014-11-30 1014 EA5IIK        599 14     S51WO         599 15
QSO: 21000 CW 2014-11-30 1014 EA5IIK        599 14     OH3OJ         599 15
QSO: 21000 CW 2014-11-30 1014 EA5IIK        599 14     PA3GQF        599 14
QSO: 21000 CW 2014-11-30 1015 EA5IIK        599 14     DL8ZAW        599 14
QSO: 21000 CW 2014-11-30 1015 EA5IIK        599 14     HA3PT         599 15
QSO: 21000 CW 2014-11-30 1015 EA5IIK        599 14     HA8CQ         599 15
QSO: 21000 CW 2014-11-30 1016 EA5IIK        599 14     DL2RNF        599 14
QSO: 21000 CW 2014-11-30 1016 EA5IIK        599 14     IZ3GNG        599 15
QSO: 21000 CW 2014-11-30 1018 EA5IIK        599 14     DL3KWF        599 14
QSO: 21000 CW 2014-11-30 1019 EA5IIK        599 14     OP4JV         599 14
QSO: 21000 CW 2014-11-30 1020 EA5IIK        599 14     RW4WA         599 16
QSO: 21000 CW 2014-11-30 1021 EA5IIK        599 14     DM2M          599 14
QSO: 21000 CW 2014-11-30 1021 EA5IIK        599 14     RU4SS         599 16
QSO: 21000 CW 2014-11-30 1022 EA5IIK        599 14     HB9FBP        599 14
QSO: 21000 CW 2014-11-30 1022 EA5IIK        599 14     OZ7BQ         599 14
QSO: 21000 CW 2014-11-30 1023 EA5IIK        599 14     OE3MWS        599 15
QSO: 21000 CW 2014-11-30 1023 EA5IIK        599 14     UF5D          599 16
QSO: 21000 CW 2014-11-30 1024 EA5IIK        599 14     SP4JFR        599 15
QSO: 21000 CW 2014-11-30 1024 EA5IIK        599 14     OK2BND        599 15
QSO: 21000 CW 2014-11-30 1025 EA5IIK        599 14     HG5D          599 15
QSO: 21000 CW 2014-11-30 1025 EA5IIK        599 14     LZ1GE         599 20
QSO: 21000 CW 2014-11-30 1025 EA5IIK        599 14     UY5QQ         599 16
QSO: 21000 CW 2014-11-30 1026 EA5IIK        599 14     S52AU         599 15
QSO: 21000 CW 2014-11-30 1027 EA5IIK        599 14     SQ9FMU        599 15
QSO: 21000 CW 2014-11-30 1030 EA5IIK        599 14     ON7VD         599 14
QSO: 21000 CW 2014-11-30 1030 EA5IIK        599 14     DJ6UP         599 14
QSO: 21000 CW 2014-11-30 1031 EA5IIK        599 14     SP9EMI        599 15
QSO: 21000 CW 2014-11-30 1032 EA5IIK        599 14     UR9MB         599 16
QSO: 21000 CW 2014-11-30 1032 EA5IIK        599 14     OL3Z          599 15
QSO: 21000 CW 2014-11-30 1033 EA5IIK        599 14     RM5C          599 16
QSO: 21000 CW 2014-11-30 1034 EA5IIK        599 14     RA3Y          599 16
QSO: 21000 CW 2014-11-30 1035 EA5IIK        599 14     OH8WW         599 15
QSO: 21000 CW 2014-11-30 1035 EA5IIK        599 14     OL6T          599 15
QSO: 21000 CW 2014-11-30 1035 EA5IIK        599 14     F4GBW         599 14
QSO: 21000 CW 2014-11-30 1036 EA5IIK        599 14     DL7UIO        599 14
QSO: 21000 CW 2014-11-30 1037 EA5IIK        599 14     YT5N          599 15
QSO: 21000 CW 2014-11-30 1037 EA5IIK        599 14     DF6QC         599 14
QSO: 21000 CW 2014-11-30 1038 EA5IIK        599 14     YU2FG         599 15
QSO: 21000 CW 2014-11-30 1038 EA5IIK        599 14     DK2BJ         599 14
QSO: 21000 CW 2014-11-30 1039 EA5IIK        599 14     UR5ZEP        599 16
QSO: 21000 CW 2014-11-30 1043 EA5IIK        599 14     PA2ALF        599 14
QSO: 21000 CW 2014-11-30 1043 EA5IIK        599 14     DF5BX         599 14
QSO: 21000 CW 2014-11-30 1043 EA5IIK        599 14     DL1JDT        599 14
QSO: 21000 CW 2014-11-30 1044 EA5IIK        599 14     P3F           599 20
QSO: 21000 CW 2014-11-30 1045 EA5IIK        599 14     DK5AX         599 14
QSO: 21000 CW 2014-11-30 1045 EA5IIK        599 14     OL3M          599 15
QSO: 21000 CW 2014-11-30 1046 EA5IIK        599 14     R9RT          599 17
QSO: 21000 CW 2014-11-30 1046 EA5IIK        599 14     I2NKR         599 15
QSO: 21000 CW 2014-11-30 1047 EA5IIK        599 14     I3JSS         599 15
QSO: 21000 CW 2014-11-30 1047 EA5IIK        599 14     DK3WW         599 14
QSO: 21000 CW 2014-11-30 1047 EA5IIK        599 14     P3F           599 20
QSO: 21000 CW 2014-11-30 1049 EA5IIK        599 14     DL1LOD        599 14
QSO: 21000 CW 2014-11-30 1050 EA5IIK        599 14     9K2HN         599 21
QSO: 21000 CW 2014-11-30 1050 EA5IIK        599 14     RC3U          599 16
QSO: 21000 CW 2014-11-30 1051 EA5IIK        599 14     UC9A          599 17
QSO: 21000 CW 2014-11-30 1051 EA5IIK        599 14     HA3GO         599 15
QSO: 21000 CW 2014-11-30 1051 EA5IIK        599 14     LY5G          599 15
QSO: 21000 CW 2014-11-30 1053 EA5IIK        599 14     DF9LJ         599 14
QSO: 21000 CW 2014-11-30 1053 EA5IIK        599 14     LY5R          599 15
QSO: 21000 CW 2014-11-30 1054 EA5IIK        599 14     DL5CD         599 14
QSO: 21000 CW 2014-11-30 1054 EA5IIK        599 14     I1ANP         599 15
QSO: 21000 CW 2014-11-30 1055 EA5IIK        599 14     DL4MCF        599 14
QSO: 21000 CW 2014-11-30 1055 EA5IIK        599 14     G4DDL         599 14
QSO: 21000 CW 2014-11-30 1056 EA5IIK        599 14     RM9A          599 17
QSO: 21000 CW 2014-11-30 1058 EA5IIK        599 14     S53V          599 15
QSO: 21000 CW 2014-11-30 1058 EA5IIK        599 14     F8BJK         599 14
QSO: 21000 CW 2014-11-30 1059 EA5IIK        599 14     J79FC         599 8
QSO: 21000 CW 2014-11-30 1059 EA5IIK        599 14     DJ3XA         599 14
QSO: 21000 CW 2014-11-30 1100 EA5IIK        599 14     S53BB         599 15
QSO: 21000 CW 2014-11-30 1100 EA5IIK        599 14     PA3BWS        599 14
QSO: 21000 CW 2014-11-30 1101 EA5IIK        599 14     DJ8EW         599 14
QSO: 21000 CW 2014-11-30 1103 EA5IIK        599 14     UX5TQ         599 16
QSO: 21000 CW 2014-11-30 1104 EA5IIK        599 14     OK7CM         599 15
QSO: 21000 CW 2014-11-30 1107 EA5IIK        599 14     HA1TV         599 15
QSO: 21000 CW 2014-11-30 1108 EA5IIK        599 14     DF9GR         599 14
QSO: 21000 CW 2014-11-30 1109 EA5IIK        599 14     OK2BNF        599 15
QSO: 21000 CW 2014-11-30 1110 EA5IIK        599 14     UA6AH         599 16
QSO: 21000 CW 2014-11-30 1111 EA5IIK        599 14     HA6NL         599 15
QSO: 21000 CW 2014-11-30 1113 EA5IIK        599 14     PE3V          599 14
QSO: 21000 CW 2014-11-30 1114 EA5IIK        599 14     OK5NW         599 15
QSO: 21000 CW 2014-11-30 1114 EA5IIK        599 14     UA9CTT        599 17
QSO: 21000 CW 2014-11-30 1115 EA5IIK        599 14     DF5RF         599 14
QSO: 21000 CW 2014-11-30 1116 EA5IIK        599 14     DJ8QA         599 14
QSO: 21000 CW 2014-11-30 1117 EA5IIK        599 14     DL3EBX        599 14
QSO: 21000 CW 2014-11-30 1117 EA5IIK        599 14     G3YNN         599 14
QSO: 21000 CW 2014-11-30 1118 EA5IIK        599 14     UY2ZZ         599 16
QSO: 21000 CW 2014-11-30 1121 EA5IIK        599 14     P33W          599 14
QSO: 21000 CW 2014-11-30 1122 EA5IIK        599 14     LY4A          599 15
QSO: 21000 CW 2014-11-30 1123 EA5IIK        599 14     S57AW         599 15
QSO: 21000 CW 2014-11-30 1123 EA5IIK        599 14     EW6AF         599 16
QSO: 21000 CW 2014-11-30 1125 EA5IIK        599 14     K3JO          599 5
QSO: 21000 CW 2014-11-30 1126 EA5IIK        599 14     VY2TT         599 5
QSO: 21000 CW 2014-11-30 1127 EA5IIK        599 14     VE2FU         599 5
QSO: 21000 CW 2014-11-30 1128 EA5IIK        599 14     TM6M          599 14
QSO: 21000 CW 2014-11-30 1130 EA5IIK        599 14     5B/RN3QO      599 20
QSO: 21000 CW 2014-11-30 1130 EA5IIK        599 14     ES2EZ         599 15
QSO: 21000 CW 2014-11-30 1131 EA5IIK        599 14     UA1CE         599 16
QSO: 21000 CW 2014-11-30 1132 EA5IIK        599 14     RM5A          599 16
QSO: 21000 CW 2014-11-30 1132 EA5IIK        599 14     RY6M          599 16
QSO: 21000 CW 2014-11-30 1133 EA5IIK        599 14     SP4R          599 15
QSO: 21000 CW 2014-11-30 1134 EA5IIK        599 14     JA5FDJ        599 25
QSO: 21000 CW 2014-11-30 1136 EA5IIK        599 14     LZ5R          599 20
QSO: 21000 CW 2014-11-30 1137 EA5IIK        599 14     EU1WW         599 16
QSO: 21000 CW 2014-11-30 1138 EA5IIK        599 14     PA3BWK        599 14
QSO: 21000 CW 2014-11-30 1139 EA5IIK        599 14     YT1NT         599 15
QSO: 21000 CW 2014-11-30 1140 EA5IIK        599 14     SN8B          599 15
QSO: 21000 CW 2014-11-30 1140 EA5IIK        599 14     UA2FL         599 15
QSO: 21000 CW 2014-11-30 1142 EA5IIK        599 14     M3W           599 14
QSO: 21000 CW 2014-11-30 1142 EA5IIK        599 14     YL9T          599 15
QSO: 21000 CW 2014-11-30 1143 EA5IIK        599 14     K3RV          599 5
QSO: 21000 CW 2014-11-30 1142 EA5IIK        599 14     OL4A          599 15
QSO: 21000 CW 2014-11-30 1142 EA5IIK        599 14     N2TX          599 5
QSO: 21000 CW 2014-11-30 1144 EA5IIK        599 14     K2LE          599 5
QSO: 21000 CW 2014-11-30 1145 EA5IIK        599 14     PC2D          599 14
QSO: 21000 CW 2014-11-30 1147 EA5IIK        599 14     S58N          599 15
QSO: 21000 CW 2014-11-30 1148 EA5IIK        599 14     UA9MA         599 17
QSO: 21000 CW 2014-11-30 1151 EA5IIK        599 14     K1DG          599 5
QSO: 21000 CW 2014-11-30 1152 EA5IIK        599 14     HG1S          599 15
QSO: 21000 CW 2014-11-30 1152 EA5IIK        599 14     SP4JCQ        599 15
QSO: 21000 CW 2014-11-30 1154 EA5IIK        599 14     YT7Z          599 15
QSO: 21000 CW 2014-11-30 1159 EA5IIK        599 14     HK1NA         599 9
QSO: 21000 CW 2014-11-30 1200 EA5IIK        599 14     RC9J          599 17
QSO: 21000 CW 2014-11-30 1201 EA5IIK        599 14     N1LN          599 5
QSO: 21000 CW 2014-11-30 1224 EA5IIK        599 14     K1KP          599 5
QSO: 21000 CW 2014-11-30 1225 EA5IIK        599 14     UA5B          599 16
QSO: 21000 CW 2014-11-30 1226 EA5IIK        599 14     G5LP          599 14
QSO: 21000 CW 2014-11-30 1227 EA5IIK        599 14     DP7D          599 14
QSO: 21000 CW 2014-11-30 1228 EA5IIK        599 14     OM5WW         599 15
QSO: 21000 CW 2014-11-30 1236 EA5IIK        599 14     K1ZZ          599 5
QSO: 21000 CW 2014-11-30 1239 EA5IIK        599 14     WU2X          599 5
QSO: 21000 CW 2014-11-30 1239 EA5IIK        599 14     RA1TU         599 16
QSO: 21000 CW 2014-11-30 1240 EA5IIK        599 14     4K5D          599 21
QSO: 21000 CW 2014-11-30 1241 EA5IIK        599 14     K4RO          599 4
QSO: 21000 CW 2014-11-30 1240 EA5IIK        599 14     VC3M          599 4
QSO: 21000 CW 2014-11-30 1245 EA5IIK        599 14     ZM1A          599 32
QSO: 21000 CW 2014-11-30 1247 EA5IIK        599 14     W2EN          599 5
QSO: 21000 CW 2014-11-30 1247 EA5IIK        599 14     K3ZM          599 5
QSO: 21000 CW 2014-11-30 1248 EA5IIK        599 14     G4SGX         599 14
QSO: 21000 CW 2014-11-30 1248 EA5IIK        599 14     HG7T          599 15
QSO: 21000 CW 2014-11-30 1249 EA5IIK        599 14     KP2Q          599 8
QSO: 21000 CW 2014-11-30 1250 EA5IIK        599 14     NP2X          599 8
QSO: 21000 CW 2014-11-30 1250 EA5IIK        599 14     R7HF          599 16
QSO: 21000 CW 2014-11-30 1250 EA5IIK        599 14     N4PN          599 5
QSO: 21000 CW 2014-11-30 1251 EA5IIK        599 14     M7O           599 14
QSO: 21000 CW 2014-11-30 1252 EA5IIK        599 14     G3WGV         599 14
QSO: 21000 CW 2014-11-30 1252 EA5IIK        599 14     YL2TD         599 15
QSO: 21000 CW 2014-11-30 1253 EA5IIK        599 14     OL5W          599 15
QSO: 21000 CW 2014-11-30 1256 EA5IIK        599 14     EI2CN         599 14
QSO: 21000 CW 2014-11-30 1258 EA5IIK        599 14     TA3D          599 20
QSO: 21000 CW 2014-11-30 1300 EA5IIK        599 14     N3IQ          599 5
QSO: 21000 CW 2014-11-30 1302 EA5IIK        599 14     OK1KA         599 15
QSO: 21000 CW 2014-11-30 1303 EA5IIK        599 14     OH5Z          599 15
QSO: 21000 CW 2014-11-30 1303 EA5IIK        599 14     DL4WA         599 14
QSO: 21000 CW 2014-11-30 1306 EA5IIK        599 14     TO7A          599 8
QSO: 21000 CW 2014-11-30 1307 EA5IIK        599 14     AF8A          599 4
QSO: 21000 CW 2014-11-30 1307 EA5IIK        599 14     SO6C          599 15
QSO: 21000 CW 2014-11-30 1307 EA5IIK        599 14     VP2MDX        599 8
QSO: 21000 CW 2014-11-30 1308 EA5IIK        599 14     W9RE          599 4
QSO: 21000 CW 2014-11-30 1308 EA5IIK        599 14     EA8/RA1A      599 33
QSO: 21000 CW 2014-11-30 1309 EA5IIK        599 14     OH0V          599 15
QSO: 21000 CW 2014-11-30 1310 EA5IIK        599 14     CF3CCO        599 4
QSO: 21000 CW 2014-11-30 1311 EA5IIK        599 14     W4NA          599 5
QSO: 21000 CW 2014-11-30 1312 EA5IIK        599 14     K1BX          599 5
QSO: 21000 CW 2014-11-30 1312 EA5IIK        599 14     S52ZW         599 15
QSO: 21000 CW 2014-11-30 1312 EA5IIK        599 14     YT4B          599 15
QSO: 21000 CW 2014-11-30 1314 EA5IIK        599 14     YO2DFA        599 20
QSO: 21000 CW 2014-11-30 1314 EA5IIK        599 14     ES4NY         599 15
QSO: 21000 CW 2014-11-30 1318 EA5IIK        599 14     3B8MU         599 39
QSO: 21000 CW 2014-11-30 1320 EA5IIK        599 14     K1LT          599 4
QSO: 21000 CW 2014-11-30 1321 EA5IIK        599 14     N8VW          599 4
QSO: 21000 CW 2014-11-30 1322 EA5IIK        599 14     RZ3TZZ        599 16
QSO: 21000 CW 2014-11-30 1323 EA5IIK        599 14     4Z2M          599 20
QSO: 21000 CW 2014-11-30 1323 EA5IIK        599 14     GW4J          599 14
QSO: 21000 CW 2014-11-30 1324 EA5IIK        599 14     KB1H          599 5
QSO: 21000 CW 2014-11-30 1325 EA5IIK        599 14     PA3AAV        599 14
QSO: 21000 CW 2014-11-30 1325 EA5IIK        599 14     OP4A          599 14
QSO: 21000 CW 2014-11-30 1326 EA5IIK        599 14     N0AT          599 4
QSO: 21000 CW 2014-11-30 1328 EA5IIK        599 14     NP4Z          599 8
QSO: 21000 CW 2014-11-30 1328 EA5IIK        599 14     K4TCG         599 4
QSO: 21000 CW 2014-11-30 1334 EA5IIK        599 14     KV2K          599 5
QSO: 21000 CW 2014-11-30 1335 EA5IIK        599 14     W1AW/3        599 5
QSO: 21000 CW 2014-11-30 1336 EA5IIK        599 14     G5E           599 14
QSO: 21000 CW 2014-11-30 1338 EA5IIK        599 14     W3LPL         599 5
QSO: 21000 CW 2014-11-30 1339 EA5IIK        599 14     W2JU          599 5
QSO: 21000 CW 2014-11-30 1339 EA5IIK        599 14     W5GN          599 4
QSO: 21000 CW 2014-11-30 1344 EA5IIK        599 14     K1RO          599 5
QSO: 21000 CW 2014-11-30 1344 EA5IIK        599 14     K3LR          599 5
QSO: 21000 CW 2014-11-30 1346 EA5IIK        599 14     UR4RWW        599 16
QSO: 21000 CW 2014-11-30 1347 EA5IIK        599 14     S53A          599 15
QSO: 21000 CW 2014-11-30 1347 EA5IIK        599 14     DL9GFB        599 14
QSO: 21000 CW 2014-11-30 1348 EA5IIK        599 14     R8CT          599 17
QSO: 21000 CW 2014-11-30 1349 EA5IIK        599 14     K3NK          599 5
QSO: 21000 CW 2014-11-30 1350 EA5IIK        599 14     OE5OHO        599 15
QSO: 21000 CW 2014-11-30 1350 EA5IIK        599 14     ER4A          599 16
QSO: 21000 CW 2014-11-30 1352 EA5IIK        599 14     PJ2V          599 9
QSO: 21000 CW 2014-11-30 1353 EA5IIK        599 14     P3M           599 20
QSO: 21000 CW 2014-11-30 1354 EA5IIK        599 14     HA9RT         599 15
QSO: 21000 CW 2014-11-30 1355 EA5IIK        599 14     K1RX          599 5
QSO: 21000 CW 2014-11-30 1357 EA5IIK        599 14     SP5CNA        599 15
QSO: 21000 CW 2014-11-30 1358 EA5IIK        599 14     S57AL         599 15
QSO: 21000 CW 2014-11-30 1408 EA5IIK        599 14     S51TA         599 15
QSO: 21000 CW 2014-11-30 1409 EA5IIK        599 14     S59N          599 15
QSO: 21000 CW 2014-11-30 1410 EA5IIK        599 14     EI4BZ         599 14
QSO: 21000 CW 2014-11-30 1412 EA5IIK        599 14     SN7Q          599 15
QSO: 21000 CW 2014-11-30 1412 EA5IIK        599 14     9A1P          599 15
QSO: 21000 CW 2014-11-30 1433 EA5IIK        599 14     RA3SI         599 16
QSO: 21000 CW 2014-11-30 1434 EA5IIK        599 14     LY5T          599 15
QSO: 21000 CW 2014-11-30 1437 EA5IIK        599 14     K5TR          599 4
QSO: 21000 CW 2014-11-30 1437 EA5IIK        599 14     LA8HGA        599 14
QSO: 21000 CW 2014-11-30 1436 EA5IIK        599 14     HA7LW         599 15
QSO: 21000 CW 2014-11-30 1437 EA5IIK        599 14     W1MK          599 5
QSO: 21000 CW 2014-11-30 1438 EA5IIK        599 14     UP2L          599 17
QSO: 21000 CW 2014-11-30 1439 EA5IIK        599 14     RT7T          599 16
QSO: 21000 CW 2014-11-30 1439 EA5IIK        599 14     GM4ZUK        599 14
QSO: 21000 CW 2014-11-30 1440 EA5IIK        599 14     OM7M          599 15
QSO: 21000 CW 2014-11-30 1441 EA5IIK        599 14     S54KP         599 15
QSO: 21000 CW 2014-11-30 1442 EA5IIK        599 14     PA2PKZ        599 14
QSO: 21000 CW 2014-11-30 1443 EA5IIK        599 14     SZ6P          599 20
QSO: 21000 CW 2014-11-30 1444 EA5IIK        599 14     YL2SM         599 15
QSO: 21000 CW 2014-11-30 1445 EA5IIK        599 14     KN5O          599 4
QSO: 21000 CW 2014-11-30 1446 EA5IIK        599 14     PY2NY         599 11
QSO: 21000 CW 2014-11-30 1449 EA5IIK        599 14     SO9Q          599 15
QSO: 21000 CW 2014-11-30 1450 EA5IIK        599 14     HA8FK         599 15
QSO: 21000 CW 2014-11-30 1450 EA5IIK        599 14     FY5KE         599 9
QSO: 21000 CW 2014-11-30 1453 EA5IIK        599 14     S53ZO         599 15
QSO: 21000 CW 2014-11-30 1459 EA5IIK        599 14     SP9A          599 15
QSO: 21000 CW 2014-11-30 1500 EA5IIK        599 14     R4MZ          599 16
QSO: 21000 CW 2014-11-30 1502 EA5IIK        599 14     OK5T          599 15
QSO: 21000 CW 2014-11-30 1504 EA5IIK        599 14     RM3F          599 16
QSO: 21000 CW 2014-11-30 1506 EA5IIK        599 14     VE3BZ         599 4
QSO: 21000 CW 2014-11-30 1507 EA5IIK        599 14     YR1A          599 20
QSO: 21000 CW 2014-11-30 1508 EA5IIK        599 14     OK1XC         599 15
QSO: 21000 CW 2014-11-30 1508 EA5IIK        599 14     K8GU          599 5
QSO: 21000 CW 2014-11-30 1509 EA5IIK        599 14     EU1A          599 16
QSO: 21000 CW 2014-11-30 1510 EA5IIK        599 14     K8AJS         599 4
QSO: 21000 CW 2014-11-30 1511 EA5IIK        599 14     N7DD          599 3
QSO: 28000 CW 2014-11-30 1615 EA5IIK        599 14     VE3JM         599 4
QSO: 28000 CW 2014-11-30 1616 EA5IIK        599 14     W9RE          599 4
