START-OF-LOG: 3.0
CREATED-BY: Win-Test 4.14.0
CONTEST: CQ-WW-CW
LOCATION: DX
CALLSIGN: GJ2A
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: QRP
CATEGORY-MODE: CW
CATEGORY-STATION: FIXED
CLAIMED-SCORE: 2746560
OPERATORS: MJ0ASP
CLUB: Chiltern DX Club
NAME: Mathieu Roche
SOAPBOX: Great conditions on all bands made for a fun contest !
QSO: 21000 CW 2014-11-29 0846 GJ2A          599 14     4O3A          599 15     0
QSO: 21000 CW 2014-11-29 0847 GJ2A          599 14     OM7M          599 15     0
QSO: 21000 CW 2014-11-29 0847 GJ2A          599 14     9K2HN         599 21     0
QSO: 21000 CW 2014-11-29 0847 GJ2A          599 14     CN2AA         599 33     0
QSO: 21000 CW 2014-11-29 0848 GJ2A          599 14     ES2EZ         599 15     0
QSO: 21000 CW 2014-11-29 0848 GJ2A          599 14     OZ4CG         599 14     0
QSO: 21000 CW 2014-11-29 0849 GJ2A          599 14     RT0C          599 19     0
QSO: 21000 CW 2014-11-29 0849 GJ2A          599 14     9A7T          599 15     0
QSO: 21000 CW 2014-11-29 0849 GJ2A          599 14     RW4WA         599 16     0
QSO: 21000 CW 2014-11-29 0850 GJ2A          599 14     OM3YAD        599 15     0
QSO: 21000 CW 2014-11-29 0851 GJ2A          599 14     RX3VF         599 16     0
QSO: 21000 CW 2014-11-29 0851 GJ2A          599 14     LY6A          599 15     0
QSO: 21000 CW 2014-11-29 0852 GJ2A          599 14     UW5Q          599 16     0
QSO: 21000 CW 2014-11-29 0852 GJ2A          599 14     RT4S          599 16     0
QSO: 21000 CW 2014-11-29 0852 GJ2A          599 14     LY2NY         599 15     0
QSO: 21000 CW 2014-11-29 0852 GJ2A          599 14     UT2IO         599 16     0
QSO:  7000 CW 2014-11-29 0856 GJ2A          599 14     CR6K          599 14     0
QSO:  7000 CW 2014-11-29 0858 GJ2A          599 14     G5W           599 14     0
QSO:  7000 CW 2014-11-29 0858 GJ2A          599 14     EA2DK         599 14     0
QSO:  7000 CW 2014-11-29 0859 GJ2A          599 14     K3LR          599 05     0
QSO:  7000 CW 2014-11-29 0859 GJ2A          599 14     K9GS          599 04     0
QSO:  7000 CW 2014-11-29 0859 GJ2A          599 14     EA5KA         599 14     0
QSO:  7000 CW 2014-11-29 0900 GJ2A          599 14     DF9ZP         599 14     0
QSO:  7000 CW 2014-11-29 0900 GJ2A          599 14     NQ4I          599 05     0
QSO:  7000 CW 2014-11-29 0901 GJ2A          599 14     LY2FN         599 15     0
QSO:  7000 CW 2014-11-29 0902 GJ2A          599 14     SP9KR         599 15     0
QSO:  7000 CW 2014-11-29 0902 GJ2A          599 14     OZ7RQ         599 14     0
QSO:  7000 CW 2014-11-29 0902 GJ2A          599 14     II9P          599 15     0
QSO:  7000 CW 2014-11-29 0903 GJ2A          599 14     PH7A          599 14     0
QSO:  7000 CW 2014-11-29 0904 GJ2A          599 14     WK1Q          599 05     0
QSO: 14000 CW 2014-11-29 0910 GJ2A          599 14     CR6K          599 14     0
QSO: 28000 CW 2014-11-29 0912 GJ2A          599 14     RT6A          599 16     0
QSO: 28000 CW 2014-11-29 0913 GJ2A          599 14     UA4M          599 16     0
QSO: 28000 CW 2014-11-29 0913 GJ2A          599 14     SJ2W          599 14     0
QSO: 28000 CW 2014-11-29 0913 GJ2A          599 14     RG5A          599 16     0
QSO: 28000 CW 2014-11-29 0914 GJ2A          599 14     YT2R          599 15     0
QSO: 28000 CW 2014-11-29 0914 GJ2A          599 14     SM5DFM        599 14     0
QSO: 28000 CW 2014-11-29 0915 GJ2A          599 14     OH1F          599 15     0
QSO: 28000 CW 2014-11-29 0915 GJ2A          599 14     RX9CC         599 17     0
QSO: 28000 CW 2014-11-29 0915 GJ2A          599 14     P33W          599 20     0
QSO: 28000 CW 2014-11-29 0916 GJ2A          599 14     R7MM          599 16     0
QSO: 28000 CW 2014-11-29 0916 GJ2A          599 14     UW5Q          599 16     0
QSO: 28000 CW 2014-11-29 0916 GJ2A          599 14     R9SA          599 16     0
QSO: 28000 CW 2014-11-29 0917 GJ2A          599 14     OH6MW         599 15     0
QSO: 28000 CW 2014-11-29 0917 GJ2A          599 14     RM9A          599 17     0
QSO: 28000 CW 2014-11-29 0918 GJ2A          599 14     OM7M          599 15     0
QSO: 28000 CW 2014-11-29 0918 GJ2A          599 14     UX4U          599 16     0
QSO: 28000 CW 2014-11-29 0919 GJ2A          599 14     R7KX          599 16     0
QSO: 28000 CW 2014-11-29 0919 GJ2A          599 14     RA9UN         599 18     0
QSO: 28000 CW 2014-11-29 0920 GJ2A          599 14     RT5G          599 16     0
QSO: 28000 CW 2014-11-29 0920 GJ2A          599 14     OH2EO         599 15     0
QSO: 28000 CW 2014-11-29 0920 GJ2A          599 14     RM2P          599 16     0
QSO: 28000 CW 2014-11-29 0921 GJ2A          599 14     UN9GD         599 17     0
QSO: 28000 CW 2014-11-29 0921 GJ2A          599 14     R3PA          599 16     0
QSO: 28000 CW 2014-11-29 0922 GJ2A          599 14     SM0NEJ        599 14     0
QSO: 28000 CW 2014-11-29 0922 GJ2A          599 14     9A4J          599 15     0
QSO: 28000 CW 2014-11-29 0923 GJ2A          599 14     R8CT          599 17     0
QSO: 28000 CW 2014-11-29 0923 GJ2A          599 14     UW2M          599 16     0
QSO: 28000 CW 2014-11-29 0923 GJ2A          599 14     OH5Z          599 15     0
QSO: 28000 CW 2014-11-29 0924 GJ2A          599 14     SV1ENG        599 20     0
QSO: 28000 CW 2014-11-29 0924 GJ2A          599 14     LY2X          599 15     0
QSO: 28000 CW 2014-11-29 0925 GJ2A          599 14     II9P          599 15     0
QSO: 28000 CW 2014-11-29 0925 GJ2A          599 14     LZ9W          599 20     0
QSO: 28000 CW 2014-11-29 0926 GJ2A          599 14     RM2D          599 16     0
QSO: 28000 CW 2014-11-29 0926 GJ2A          599 14     RN3K          599 16     0
QSO: 28000 CW 2014-11-29 0927 GJ2A          599 14     RU4SO         599 16     0
QSO: 28000 CW 2014-11-29 0927 GJ2A          599 14     DK2GZ         599 14     0
QSO: 28000 CW 2014-11-29 0928 GJ2A          599 14     OH6GQ         599 15     0
QSO: 28000 CW 2014-11-29 0928 GJ2A          599 14     UT7NW         599 16     0
QSO: 28000 CW 2014-11-29 0929 GJ2A          599 14     UA1T          599 16     0
QSO: 28000 CW 2014-11-29 0930 GJ2A          599 14     LY3BN         599 15     0
QSO: 28000 CW 2014-11-29 0931 GJ2A          599 14     GJ3YHU        599 14     0
QSO: 28000 CW 2014-11-29 0931 GJ2A          599 14     UW1M          599 16     0
QSO: 21000 CW 2014-11-29 0934 GJ2A          599 14     TK/IZ2ESV     599 15     0
QSO: 21000 CW 2014-11-29 0936 GJ2A          599 14     OH0Z          599 15     0
QSO: 21000 CW 2014-11-29 0938 GJ2A          599 14     SJ2W          599 14     0
QSO: 21000 CW 2014-11-29 0938 GJ2A          599 14     R9FT          599 17     0
QSO: 21000 CW 2014-11-29 0939 GJ2A          599 14     OL4A          599 15     0
QSO: 21000 CW 2014-11-29 0939 GJ2A          599 14     9A1P          599 15     0
QSO: 21000 CW 2014-11-29 0939 GJ2A          599 14     DK3WW         599 14     0
QSO: 21000 CW 2014-11-29 0939 GJ2A          599 14     UA4M          599 16     0
QSO: 21000 CW 2014-11-29 0940 GJ2A          599 14     RT8O          599 18     0
QSO: 21000 CW 2014-11-29 0940 GJ2A          599 14     YU2FG         599 15     0
QSO: 21000 CW 2014-11-29 0941 GJ2A          599 14     CR3A          599 33     0
QSO: 21000 CW 2014-11-29 0941 GJ2A          599 14     P33W          599 20     0
QSO: 21000 CW 2014-11-29 0941 GJ2A          599 14     OK5NW         599 15     0
QSO: 21000 CW 2014-11-29 0942 GJ2A          599 14     R8XF          599 17     0
QSO: 21000 CW 2014-11-29 0942 GJ2A          599 14     Z35F          599 15     0
QSO: 21000 CW 2014-11-29 0942 GJ2A          599 14     UW2M          599 16     0
QSO: 21000 CW 2014-11-29 0943 GJ2A          599 14     HG7T          599 15     0
QSO: 21000 CW 2014-11-29 0943 GJ2A          599 14     SK3W          599 14     0
QSO: 21000 CW 2014-11-29 0943 GJ2A          599 14     II0C          599 15     0
QSO: 21000 CW 2014-11-29 0944 GJ2A          599 14     DK0KC         599 14     0
QSO: 21000 CW 2014-11-29 0944 GJ2A          599 14     S57AW         599 15     0
QSO: 21000 CW 2014-11-29 0945 GJ2A          599 14     RA4DB         599 16     0
QSO: 21000 CW 2014-11-29 0945 GJ2A          599 14     UA0DX         599 19     0
QSO: 21000 CW 2014-11-29 0946 GJ2A          599 14     OG2A          599 15     0
QSO: 21000 CW 2014-11-29 0946 GJ2A          599 14     ES5G          599 15     0
QSO: 21000 CW 2014-11-29 0946 GJ2A          599 14     UR7MZ         599 16     0
QSO: 21000 CW 2014-11-29 0947 GJ2A          599 14     M6O           599 14     0
QSO: 21000 CW 2014-11-29 0948 GJ2A          599 14     IV3DRP        599 15     0
QSO: 21000 CW 2014-11-29 0948 GJ2A          599 14     RT9S          599 16     0
QSO: 21000 CW 2014-11-29 0949 GJ2A          599 14     IV3BCA        599 15     0
QSO: 21000 CW 2014-11-29 0949 GJ2A          599 14     RO4A          599 16     0
QSO: 21000 CW 2014-11-29 0949 GJ2A          599 14     R8LA          599 17     0
QSO: 21000 CW 2014-11-29 0950 GJ2A          599 14     S50XX         599 15     0
QSO: 21000 CW 2014-11-29 0950 GJ2A          599 14     R8TR          599 16     0
QSO: 21000 CW 2014-11-29 0950 GJ2A          599 14     LY7A          599 15     0
QSO: 21000 CW 2014-11-29 0950 GJ2A          599 14     LY1CX         599 15     0
QSO: 21000 CW 2014-11-29 0951 GJ2A          599 14     OK1XC         599 15     0
QSO: 21000 CW 2014-11-29 0951 GJ2A          599 14     DL1A          599 14     0
QSO: 21000 CW 2014-11-29 0952 GJ2A          599 14     YT1NT         599 15     0
QSO: 21000 CW 2014-11-29 0952 GJ2A          599 14     DL7URH        599 14     0
QSO: 21000 CW 2014-11-29 0953 GJ2A          599 14     RV3MR         599 16     0
QSO: 21000 CW 2014-11-29 0953 GJ2A          599 14     UT7LA         599 16     0
QSO: 21000 CW 2014-11-29 0953 GJ2A          599 14     DL4MCF        599 14     0
QSO: 21000 CW 2014-11-29 0954 GJ2A          599 14     RC3W          599 16     0
QSO: 21000 CW 2014-11-29 0954 GJ2A          599 14     YO8DOH        599 20     0
QSO: 21000 CW 2014-11-29 0954 GJ2A          599 14     DL2CC         599 14     0
QSO: 21000 CW 2014-11-29 0955 GJ2A          599 14     RA5W          599 16     0
QSO: 21000 CW 2014-11-29 0956 GJ2A          599 14     S59ABC        599 15     0
QSO: 21000 CW 2014-11-29 0957 GJ2A          599 14     C4Z           599 20     0
QSO: 21000 CW 2014-11-29 0957 GJ2A          599 14     S52ZW         599 15     0
QSO: 21000 CW 2014-11-29 0957 GJ2A          599 14     S53V          599 15     0
QSO: 21000 CW 2014-11-29 0958 GJ2A          599 14     9A4QV         599 15     0
QSO: 21000 CW 2014-11-29 0958 GJ2A          599 14     OK5W          599 15     0
QSO:  7000 CW 2014-11-29 1000 GJ2A          599 14     M0RYB         599 14     0
QSO:  7000 CW 2014-11-29 1001 GJ2A          599 14     CN2AA         599 33     0
QSO:  7000 CW 2014-11-29 1001 GJ2A          599 14     9A1A          599 15     0
QSO:  7000 CW 2014-11-29 1001 GJ2A          599 14     OM7M          599 15     0
QSO:  7000 CW 2014-11-29 1004 GJ2A          599 14     G3MPB         599 14     0
QSO:  7000 CW 2014-11-29 1006 GJ2A          599 14     F6HHR         599 14     0
QSO:  7000 CW 2014-11-29 1006 GJ2A          599 14     DL1A          599 14     0
QSO:  7000 CW 2014-11-29 1007 GJ2A          599 14     DL7UM         599 14     0
QSO:  7000 CW 2014-11-29 1007 GJ2A          599 14     IZ1JLN        599 15     0
QSO:  7000 CW 2014-11-29 1008 GJ2A          599 14     SP8R          599 15     0
QSO:  7000 CW 2014-11-29 1008 GJ2A          599 14     DJ9CN         599 14     0
QSO:  7000 CW 2014-11-29 1009 GJ2A          599 14     I3PXN         599 15     0
QSO: 14000 CW 2014-11-29 1012 GJ2A          599 14     EA5RS         599 14     0
QSO: 14000 CW 2014-11-29 1012 GJ2A          599 14     CR3L          599 33     0
QSO: 14000 CW 2014-11-29 1013 GJ2A          599 14     UW2M          599 16     0
QSO: 14000 CW 2014-11-29 1014 GJ2A          599 14     DK0KC         599 14     0
QSO: 14000 CW 2014-11-29 1015 GJ2A          599 14     JH1GEX        599 25     0
QSO: 14000 CW 2014-11-29 1015 GJ2A          599 14     RT5G          599 16     0
QSO: 14000 CW 2014-11-29 1016 GJ2A          599 14     RA7R          599 16     0
QSO: 14000 CW 2014-11-29 1016 GJ2A          599 14     DD1A          599 14     0
QSO: 14000 CW 2014-11-29 1016 GJ2A          599 14     DR5N          599 14     0
QSO: 14000 CW 2014-11-29 1017 GJ2A          599 14     S59AA         599 15     0
QSO: 14000 CW 2014-11-29 1017 GJ2A          599 14     RL4A          599 16     0
QSO: 14000 CW 2014-11-29 1018 GJ2A          599 14     YL2014Z       599 15     0
QSO: 14000 CW 2014-11-29 1018 GJ2A          599 14     DH7TNO        599 14     0
QSO: 14000 CW 2014-11-29 1019 GJ2A          599 14     PA0PFW        599 14     0
QSO: 14000 CW 2014-11-29 1019 GJ2A          599 14     DL3ANK        599 14     0
QSO: 14000 CW 2014-11-29 1019 GJ2A          599 14     OL3R          599 15     0
QSO: 14000 CW 2014-11-29 1019 GJ2A          599 14     PA5CW         599 14     0
QSO: 14000 CW 2014-11-29 1020 GJ2A          599 14     LZ5R          599 20     0
QSO: 14000 CW 2014-11-29 1020 GJ2A          599 14     UR7HN         599 16     0
QSO: 14000 CW 2014-11-29 1021 GJ2A          599 14     SK3W          599 14     0
QSO: 14000 CW 2014-11-29 1021 GJ2A          599 14     UN9L          599 17     0
QSO: 14000 CW 2014-11-29 1022 GJ2A          599 14     OL9R          599 15     0
QSO: 14000 CW 2014-11-29 1022 GJ2A          599 14     UR5WX         599 16     0
QSO: 14000 CW 2014-11-29 1022 GJ2A          599 14     TM6M          599 14     0
QSO: 14000 CW 2014-11-29 1022 GJ2A          599 14     UI3A          599 16     0
QSO: 14000 CW 2014-11-29 1023 GJ2A          599 14     UX7UU         599 16     0
QSO: 14000 CW 2014-11-29 1023 GJ2A          599 14     SQ5LTL        599 15     0
QSO: 14000 CW 2014-11-29 1023 GJ2A          599 14     DK6SP         599 14     0
QSO: 14000 CW 2014-11-29 1024 GJ2A          599 14     PI4CC         599 14     0
QSO: 14000 CW 2014-11-29 1024 GJ2A          599 14     SP8R          599 15     0
QSO: 14000 CW 2014-11-29 1025 GJ2A          599 14     HB9CZF        599 14     0
QSO: 14000 CW 2014-11-29 1025 GJ2A          599 14     SN3R          599 15     0
QSO: 14000 CW 2014-11-29 1025 GJ2A          599 14     OH3KRH        599 15     0
QSO: 14000 CW 2014-11-29 1026 GJ2A          599 14     RM5A          599 16     0
QSO: 14000 CW 2014-11-29 1026 GJ2A          599 14     RK4FM         599 16     0
QSO: 14000 CW 2014-11-29 1027 GJ2A          599 14     DG7EE         599 14     0
QSO: 14000 CW 2014-11-29 1027 GJ2A          599 14     YP0HQ         599 20     0
QSO: 14000 CW 2014-11-29 1028 GJ2A          599 14     E74Y          599 15     0
QSO: 14000 CW 2014-11-29 1028 GJ2A          599 14     SP6NIC        599 15     0
QSO: 14000 CW 2014-11-29 1028 GJ2A          599 14     SM5DXR        599 14     0
QSO: 14000 CW 2014-11-29 1029 GJ2A          599 14     RZ3F          599 16     0
QSO: 14000 CW 2014-11-29 1029 GJ2A          599 14     SP2LNW        599 15     0
QSO: 14000 CW 2014-11-29 1031 GJ2A          599 14     UA0KBG        599 19     0
QSO: 14000 CW 2014-11-29 1032 GJ2A          599 14     OZ7RQ         599 14     0
QSO: 28000 CW 2014-11-29 1034 GJ2A          599 14     VR2XAN        599 24     0
QSO: 28000 CW 2014-11-29 1035 GJ2A          599 14     YR1A          599 20     0
QSO: 28000 CW 2014-11-29 1036 GJ2A          599 14     EW2A          599 16     0
QSO: 28000 CW 2014-11-29 1038 GJ2A          599 14     A71BX         599 21     0
QSO: 28000 CW 2014-11-29 1041 GJ2A          599 14     CR3A          599 33     0
QSO: 28000 CW 2014-11-29 1042 GJ2A          599 14     EU1AA         599 16     0
QSO: 28000 CW 2014-11-29 1044 GJ2A          599 14     TC0A          599 20     0
QSO: 28000 CW 2014-11-29 1046 GJ2A          599 14     RT3F          599 16     0
QSO: 28000 CW 2014-11-29 1047 GJ2A          599 14     UP2L          599 17     0
QSO: 28000 CW 2014-11-29 1047 GJ2A          599 14     CN2AA         599 33     0
QSO: 28000 CW 2014-11-29 1047 GJ2A          599 14     OH0Z          599 15     0
QSO: 28000 CW 2014-11-29 1047 GJ2A          599 14     OG2A          599 15     0
QSO: 28000 CW 2014-11-29 1048 GJ2A          599 14     G3TXF         599 14     0
QSO: 28000 CW 2014-11-29 1049 GJ2A          599 14     LY7A          599 15     0
QSO: 28000 CW 2014-11-29 1051 GJ2A          599 14     EW6CU         599 16     0
QSO: 28000 CW 2014-11-29 1053 GJ2A          599 14     SN2B          599 15     0
QSO: 28000 CW 2014-11-29 1053 GJ2A          599 14     RA9AAA        599 17     0
QSO: 28000 CW 2014-11-29 1053 GJ2A          599 14     YU5R          599 15     0
QSO: 28000 CW 2014-11-29 1053 GJ2A          599 14     SP8R          599 15     0
QSO: 28000 CW 2014-11-29 1054 GJ2A          599 14     OH1KH         599 15     0
QSO: 28000 CW 2014-11-29 1054 GJ2A          599 14     UR5EPV        599 16     0
QSO: 28000 CW 2014-11-29 1055 GJ2A          599 14     DH8BQA        599 14     0
QSO: 28000 CW 2014-11-29 1055 GJ2A          599 14     YT0A          599 15     0
QSO: 28000 CW 2014-11-29 1056 GJ2A          599 14     UV5U          599 16     0
QSO: 28000 CW 2014-11-29 1056 GJ2A          599 14     DL4CF         599 14     0
QSO: 28000 CW 2014-11-29 1057 GJ2A          599 14     YR8E          599 20     0
QSO: 28000 CW 2014-11-29 1057 GJ2A          599 14     UA9LAO        599 17     0
QSO: 28000 CW 2014-11-29 1058 GJ2A          599 14     LY2KA         599 15     0
QSO: 28000 CW 2014-11-29 1058 GJ2A          599 14     LZ1MS         599 20     0
QSO: 28000 CW 2014-11-29 1059 GJ2A          599 14     4O3A          599 15     0
QSO: 28000 CW 2014-11-29 1100 GJ2A          599 14     YU1TY         599 15     0
QSO: 28000 CW 2014-11-29 1100 GJ2A          599 14     RW5CW         599 16     0
QSO: 28000 CW 2014-11-29 1100 GJ2A          599 14     YO5OHY        599 20     0
QSO: 28000 CW 2014-11-29 1101 GJ2A          599 14     LZ2PS         599 20     0
QSO: 28000 CW 2014-11-29 1101 GJ2A          599 14     ES1CW         599 15     0
QSO: 28000 CW 2014-11-29 1102 GJ2A          599 14     RC3W          599 16     0
QSO: 28000 CW 2014-11-29 1102 GJ2A          599 14     LY2NY         599 15     0
QSO: 28000 CW 2014-11-29 1102 GJ2A          599 14     IB9T          599 15     0
QSO: 28000 CW 2014-11-29 1103 GJ2A          599 14     LZ1QN         599 20     0
QSO: 28000 CW 2014-11-29 1103 GJ2A          599 14     UX8ML         599 16     0
QSO: 28000 CW 2014-11-29 1104 GJ2A          599 14     OT6M          599 14     0
QSO: 14000 CW 2014-11-29 1121 GJ2A          599 14     HA6NL         599 15     0
QSO: 14000 CW 2014-11-29 1122 GJ2A          599 14     EW3LN         599 16     0
QSO: 14000 CW 2014-11-29 1123 GJ2A          599 14     N4ZC          599 05     0
QSO: 14000 CW 2014-11-29 1123 GJ2A          599 14     OG2A          599 15     0
QSO: 14000 CW 2014-11-29 1123 GJ2A          599 14     IR1Y          599 15     0
QSO: 14000 CW 2014-11-29 1124 GJ2A          599 14     IZ2OBS        599 15     0
QSO: 14000 CW 2014-11-29 1124 GJ2A          599 14     OH0Z          599 15     0
QSO: 14000 CW 2014-11-29 1125 GJ2A          599 14     SN9N          599 15     0
QSO: 14000 CW 2014-11-29 1125 GJ2A          599 14     K3IPK         599 05     0
QSO: 14000 CW 2014-11-29 1125 GJ2A          599 14     CG3AT         599 04     0
QSO: 14000 CW 2014-11-29 1126 GJ2A          599 14     S55N          599 15     0
QSO: 14000 CW 2014-11-29 1126 GJ2A          599 14     DL0GL         599 14     0
QSO: 14000 CW 2014-11-29 1126 GJ2A          599 14     K4XS          599 05     0
QSO: 14000 CW 2014-11-29 1127 GJ2A          599 14     OK1FZM        599 15     0
QSO: 14000 CW 2014-11-29 1127 GJ2A          599 14     DF6QV         599 14     0
QSO: 14000 CW 2014-11-29 1128 GJ2A          599 14     DF3FS         599 14     0
QSO: 14000 CW 2014-11-29 1128 GJ2A          599 14     SM6NET        599 14     0
QSO: 14000 CW 2014-11-29 1128 GJ2A          599 14     K1KI          599 05     0
QSO: 14000 CW 2014-11-29 1129 GJ2A          599 14     ED5O          599 14     0
QSO: 14000 CW 2014-11-29 1129 GJ2A          599 14     UT7IF         599 16     0
QSO: 14000 CW 2014-11-29 1130 GJ2A          599 14     RA4LO         599 16     0
QSO: 14000 CW 2014-11-29 1131 GJ2A          599 14     EA8AH         599 33     0
QSO: 14000 CW 2014-11-29 1131 GJ2A          599 14     US1ITU        599 16     0
QSO: 14000 CW 2014-11-29 1132 GJ2A          599 14     NR5M          599 04     0
QSO: 14000 CW 2014-11-29 1132 GJ2A          599 14     N3ZA          599 05     0
QSO: 14000 CW 2014-11-29 1132 GJ2A          599 14     UY4W          599 16     0
QSO: 14000 CW 2014-11-29 1133 GJ2A          599 14     IO1T          599 15     0
QSO: 14000 CW 2014-11-29 1133 GJ2A          599 14     NQ4I          599 05     0
QSO: 14000 CW 2014-11-29 1133 GJ2A          599 14     OK1ACF        599 15     0
QSO: 14000 CW 2014-11-29 1134 GJ2A          599 14     RT4D          599 16     0
QSO: 14000 CW 2014-11-29 1134 GJ2A          599 14     N2MM          599 05     0
QSO: 14000 CW 2014-11-29 1134 GJ2A          599 14     WK1Q          599 05     0
QSO: 14000 CW 2014-11-29 1135 GJ2A          599 14     N3ND          599 05     0
QSO: 14000 CW 2014-11-29 1135 GJ2A          599 14     K2ONP         599 05     0
QSO: 14000 CW 2014-11-29 1136 GJ2A          599 14     EI1Y          599 14     0
QSO: 14000 CW 2014-11-29 1136 GJ2A          599 14     N3IQ          599 05     0
QSO: 14000 CW 2014-11-29 1137 GJ2A          599 14     I7PHH         599 15     0
QSO: 14000 CW 2014-11-29 1137 GJ2A          599 14     DM4EE         599 14     0
QSO: 14000 CW 2014-11-29 1137 GJ2A          599 14     RK9UE         599 18     0
QSO: 14000 CW 2014-11-29 1138 GJ2A          599 14     EA6XQ         599 14     0
QSO: 14000 CW 2014-11-29 1138 GJ2A          599 14     VC7M          599 03     0
QSO: 14000 CW 2014-11-29 1138 GJ2A          599 14     DF2TT         599 14     0
QSO: 14000 CW 2014-11-29 1139 GJ2A          599 14     OH2BV         599 15     0
QSO: 14000 CW 2014-11-29 1139 GJ2A          599 14     LX7I          599 14     0
QSO: 14000 CW 2014-11-29 1140 GJ2A          599 14     EA4GMX        599 14     0
QSO: 14000 CW 2014-11-29 1140 GJ2A          599 14     RT4F          599 16     0
QSO: 14000 CW 2014-11-29 1140 GJ2A          599 14     K1SND         599 05     0
QSO: 14000 CW 2014-11-29 1141 GJ2A          599 14     KF2O          599 05     0
QSO: 14000 CW 2014-11-29 1141 GJ2A          599 14     W1GD          599 05     0
QSO: 14000 CW 2014-11-29 1142 GJ2A          599 14     W2LE          599 05     0
QSO: 14000 CW 2014-11-29 1142 GJ2A          599 14     N2WKS         599 05     0
QSO: 14000 CW 2014-11-29 1143 GJ2A          599 14     UX7QD         599 16     0
QSO: 14000 CW 2014-11-29 1143 GJ2A          599 14     DH0GHU        599 14     0
QSO: 14000 CW 2014-11-29 1143 GJ2A          599 14     TM4Q          599 14     0
QSO: 14000 CW 2014-11-29 1143 GJ2A          599 14     YT2AAA        599 15     0
QSO: 14000 CW 2014-11-29 1144 GJ2A          599 14     OZ3SM         599 14     0
QSO: 14000 CW 2014-11-29 1144 GJ2A          599 14     PA2ALF        599 14     0
QSO: 14000 CW 2014-11-29 1145 GJ2A          599 14     DR4A          599 14     0
QSO: 14000 CW 2014-11-29 1146 GJ2A          599 14     K4IKM         599 05     0
QSO: 14000 CW 2014-11-29 1146 GJ2A          599 14     KM3T          599 05     0
QSO: 14000 CW 2014-11-29 1146 GJ2A          599 14     K3ND          599 05     0
QSO: 14000 CW 2014-11-29 1147 GJ2A          599 14     OM5UM         599 15     0
QSO: 14000 CW 2014-11-29 1147 GJ2A          599 14     W1WEF         599 05     0
QSO: 14000 CW 2014-11-29 1147 GJ2A          599 14     IS0XDA        599 15     0
QSO: 14000 CW 2014-11-29 1148 GJ2A          599 14     W2FU          599 05     0
QSO: 14000 CW 2014-11-29 1148 GJ2A          599 14     N2LBR         599 05     0
QSO: 14000 CW 2014-11-29 1148 GJ2A          599 14     DL1EFW        599 14     0
QSO: 14000 CW 2014-11-29 1149 GJ2A          599 14     W1EBI         599 05     0
QSO: 14000 CW 2014-11-29 1149 GJ2A          599 14     K1BG          599 05     0
QSO: 14000 CW 2014-11-29 1150 GJ2A          599 14     WD4AHZ        599 05     0
QSO: 14000 CW 2014-11-29 1150 GJ2A          599 14     WG3J          599 05     0
QSO: 14000 CW 2014-11-29 1151 GJ2A          599 14     DL3YM         599 14     0
QSO: 14000 CW 2014-11-29 1152 GJ2A          599 14     W8MJ          599 04     0
QSO: 14000 CW 2014-11-29 1153 GJ2A          599 14     AB3CX         599 05     0
QSO: 14000 CW 2014-11-29 1153 GJ2A          599 14     RT7M          599 16     0
QSO: 14000 CW 2014-11-29 1153 GJ2A          599 14     VE5ZX         599 04     0
QSO: 14000 CW 2014-11-29 1154 GJ2A          599 14     W3CF          599 05     0
QSO: 14000 CW 2014-11-29 1154 GJ2A          599 14     EU6AF         599 16     0
QSO: 14000 CW 2014-11-29 1154 GJ2A          599 14     YL5X          599 15     0
QSO: 14000 CW 2014-11-29 1156 GJ2A          599 14     HA3PT         599 15     0
QSO: 14000 CW 2014-11-29 1156 GJ2A          599 14     RC3W          599 16     0
QSO: 14000 CW 2014-11-29 1157 GJ2A          599 14     N1EN          599 05     0
QSO: 14000 CW 2014-11-29 1157 GJ2A          599 14     R6AW          599 16     0
QSO: 14000 CW 2014-11-29 1157 GJ2A          599 14     KN5O          599 04     0
QSO: 14000 CW 2014-11-29 1158 GJ2A          599 14     SM5S          599 14     0
QSO: 14000 CW 2014-11-29 1158 GJ2A          599 14     DJ2MX         599 14     0
QSO: 14000 CW 2014-11-29 1159 GJ2A          599 14     W3OA          599 05     0
QSO: 14000 CW 2014-11-29 1200 GJ2A          599 14     IK0GDG        599 15     0
QSO: 14000 CW 2014-11-29 1201 GJ2A          599 14     K3PH          599 05     0
QSO: 14000 CW 2014-11-29 1201 GJ2A          599 14     S53RM         599 15     0
QSO: 14000 CW 2014-11-29 1201 GJ2A          599 14     S56A          599 15     0
QSO: 14000 CW 2014-11-29 1203 GJ2A          599 14     UA6FZ         599 16     0
QSO: 14000 CW 2014-11-29 1204 GJ2A          599 14     DL5GAC        599 14     0
QSO: 14000 CW 2014-11-29 1204 GJ2A          599 14     R3VO          599 16     0
QSO: 14000 CW 2014-11-29 1206 GJ2A          599 14     UW3U          599 16     0
QSO: 21000 CW 2014-11-29 1208 GJ2A          599 14     YT0A          599 15     0
QSO: 21000 CW 2014-11-29 1210 GJ2A          599 14     EU1A          599 16     0
