START-OF-LOG: 3.0
CONTEST: CQ-WW-CW
CALLSIGN: MD0GLK
LOCATION: DX
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-MODE: CW
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY:
CLAIMED-SCORE: 15708
NAME: CRHS Radio club
OPERATORS: MD6IUH GD0AMD GD0VIK MD0OOH 2D0XCE
CLUB: Castle Rushen High School Radio Club
CERTIFICATE: YES
CREATED-BY: N1MM Logger+ 1.0.7342.0
SOAPBOX: This entry is by a secondary school radio club,
SOAPBOX: This was the first CW contest For all but one operator
QSO: 14086 CW 2018-11-25 1302 MD0GLK        599 14     KU2C          599 05     0
QSO: 14087 CW 2018-11-25 1308 MD0GLK        599 14     N2RJ          599 05     0
QSO: 14088 CW 2018-11-25 1312 MD0GLK        599 14     W4CB          599 05     0
QSO: 14089 CW 2018-11-25 1313 MD0GLK        599 14     K8GU          599 05     0
QSO: 14091 CW 2018-11-25 1319 MD0GLK        599 14     OL6P          599 15     0
QSO: 14092 CW 2018-11-25 1321 MD0GLK        599 14     UA2FZ         599 15     0
QSO: 14094 CW 2018-11-25 1325 MD0GLK        599 14     N8II          599 05     0
QSO: 14095 CW 2018-11-25 1327 MD0GLK        599 14     LY4L          599 15     0
QSO: 14096 CW 2018-11-25 1329 MD0GLK        599 14     KR2AA         599 05     0
QSO: 14096 CW 2018-11-25 1330 MD0GLK        599 14     N5DX          599 05     0
QSO: 14086 CW 2018-11-25 1336 MD0GLK        599 14     N2MM          599 05     0
QSO: 14086 CW 2018-11-25 1337 MD0GLK        599 14     EA4URE        599 14     0
QSO: 14086 CW 2018-11-25 1338 MD0GLK        599 14     VE9ML         599 05     0
QSO: 14085 CW 2018-11-25 1339 MD0GLK        599 14     EA2BD         599 14     0
QSO: 14084 CW 2018-11-25 1342 MD0GLK        599 14     K9BGL         599 04     0
QSO: 14082 CW 2018-11-25 1345 MD0GLK        599 14     3Z100I        599 15     0
QSO: 14079 CW 2018-11-25 1347 MD0GLK        599 14     EU1WW         599 16     0
QSO: 14073 CW 2018-11-25 1349 MD0GLK        599 14     W8AV          599 04     0
QSO: 14072 CW 2018-11-25 1351 MD0GLK        599 14     TO5A          599 08     0
QSO: 14071 CW 2018-11-25 1353 MD0GLK        599 14     IK0YUT        599 15     0
QSO: 14070 CW 2018-11-25 1357 MD0GLK        599 14     K4TCG         599 04     0
QSO: 14067 CW 2018-11-25 1402 MD0GLK        599 14     TM0R          599 14     0
QSO: 14065 CW 2018-11-25 1410 MD0GLK        599 14     IZ8EFD        599 15     0
QSO: 14064 CW 2018-11-25 1412 MD0GLK        599 14     UT5C          599 16     0
QSO: 14064 CW 2018-11-25 1415 MD0GLK        599 14     VE9CB         599 05     0
QSO: 14059 CW 2018-11-25 1419 MD0GLK        599 14     EA5AER        599 14     0
QSO: 14058 CW 2018-11-25 1424 MD0GLK        599 14     OH5Z          599 15     0
QSO: 14052 CW 2018-11-25 1428 MD0GLK        599 14     RT6A          599 16     0
QSO: 14051 CW 2018-11-25 1431 MD0GLK        599 14     W2FU          599 05     0
QSO: 14048 CW 2018-11-25 1437 MD0GLK        599 14     LY2XW         599 15     0
QSO: 14045 CW 2018-11-25 1440 MD0GLK        599 14     HA9RT         599 15     0
QSO: 14043 CW 2018-11-25 1442 MD0GLK        599 14     S52CO         599 15     0
QSO: 14041 CW 2018-11-25 1446 MD0GLK        599 14     TK0C          599 15     0
QSO: 14039 CW 2018-11-25 1455 MD0GLK        599 14     ED5O          599 14     0
QSO: 14039 CW 2018-11-25 1458 MD0GLK        599 14     S59ABC        599 15     0
QSO: 14037 CW 2018-11-25 1500 MD0GLK        599 14     IK1JJM        599 15     0
QSO: 14034 CW 2018-11-25 1511 MD0GLK        599 14     HG5C          599 15     0
QSO: 14034 CW 2018-11-25 1513 MD0GLK        599 14     K4RO          599 04     0
QSO: 14033 CW 2018-11-25 1514 MD0GLK        599 14     HA3MQ         599 15     0
QSO: 14033 CW 2018-11-25 1515 MD0GLK        599 14     IB2T          599 15     0
QSO: 14032 CW 2018-11-25 1518 MD0GLK        599 14     HA8M          599 15     0
QSO: 14029 CW 2018-11-25 1520 MD0GLK        599 14     DA2X          599 14     0
QSO: 14028 CW 2018-11-25 1521 MD0GLK        599 14     IK6QON        599 15     0
QSO: 14027 CW 2018-11-25 1523 MD0GLK        599 14     R7LV          599 16     0
QSO: 14027 CW 2018-11-25 1524 MD0GLK        599 14     DL2DX         599 14     0
QSO: 14025 CW 2018-11-25 1525 MD0GLK        599 14     W1KM          599 05     0
QSO: 14024 CW 2018-11-25 1527 MD0GLK        599 14     S52ZW         599 15     0
QSO: 14022 CW 2018-11-25 1529 MD0GLK        599 14     KU2M          599 05     0
QSO: 14019 CW 2018-11-25 1533 MD0GLK        599 14     N2IC          599 05     0
QSO: 14017 CW 2018-11-25 1537 MD0GLK        599 14     S58N          599 15     0
QSO: 14016 CW 2018-11-25 1539 MD0GLK        599 14     LA8HGA        599 14     0
QSO:  7002 CW 2018-11-25 1550 MD0GLK        599 14     UW5U          599 16     0
QSO:  7003 CW 2018-11-25 1555 MD0GLK        599 14     OG1D          599 15     0
QSO:  7004 CW 2018-11-25 1557 MD0GLK        599 14     YT5A          599 15     0
QSO:  7004 CW 2018-11-25 1558 MD0GLK        599 14     LN8W          599 14     0
QSO:  7004 CW 2018-11-25 1559 MD0GLK        599 14     OQ5M          599 14     0
QSO:  7005 CW 2018-11-25 1604 MD0GLK        599 14     LY2RJ         599 15     0
QSO:  7005 CW 2018-11-25 1607 MD0GLK        599 14     OK2RZ         599 15     0
QSO:  7006 CW 2018-11-25 1609 MD0GLK        599 14     RT5G          599 16     0
QSO:  7006 CW 2018-11-25 1617 MD0GLK        599 14     ED7K          599 14     0
QSO:  7007 CW 2018-11-25 1619 MD0GLK        599 14     IZ2MGN        599 15     0
QSO:  7007 CW 2018-11-25 1622 MD0GLK        599 14     LB4UH         599 14     0
QSO:  7007 CW 2018-11-25 1626 MD0GLK        599 14     LZ7A          599 20     0
QSO:  7008 CW 2018-11-25 1628 MD0GLK        599 14     LY4T          599 15     0
QSO:  7009 CW 2018-11-25 1631 MD0GLK        599 14     OM4Q          599 15     0
QSO:  7009 CW 2018-11-25 1633 MD0GLK        599 14     HA1AD         599 15     0
QSO:  7009 CW 2018-11-25 1637 MD0GLK        599 14     S58J          599 15     0
QSO:  7010 CW 2018-11-25 1640 MD0GLK        599 14     OM3IAG        599 15     0
QSO:  7010 CW 2018-11-25 1643 MD0GLK        599 14     OH5Z          599 15     0
QSO:  7011 CW 2018-11-25 1650 MD0GLK        599 14     HA4FB         599 15     0
QSO:  1813 CW 2018-11-25 1655 MD0GLK        599 14     DJ0MDR        599 14     0
QSO:  1817 CW 2018-11-25 1701 MD0GLK        599 14     OH2XX         599 15     0
QSO:  1821 CW 2018-11-25 1709 MD0GLK        599 14     MW5B          599 14     0
QSO:  1821 CW 2018-11-25 1710 MD0GLK        599 14     G5W           599 14     0
QSO:  1823 CW 2018-11-25 1712 MD0GLK        599 14     OK1DX         599 15     0
QSO:  1824 CW 2018-11-25 1714 MD0GLK        599 14     OL1A          599 15     0
QSO:  1825 CW 2018-11-25 1716 MD0GLK        599 14     G3V           599 14     0
QSO:  1827 CW 2018-11-25 1720 MD0GLK        599 14     OH5Z          599 15     0
QSO:  3505 CW 2018-11-25 1729 MD0GLK        599 14     LY5I          599 15     0
QSO:  3506 CW 2018-11-25 1732 MD0GLK        599 14     S57Z          599 15     0
QSO:  3507 CW 2018-11-25 1736 MD0GLK        599 14     HA6FQ         599 15     0
QSO:  3508 CW 2018-11-25 1740 MD0GLK        599 14     HG5D          599 15     0
END-OF-LOG:
