START-OF-LOG: 3.0
CATEGORY: Single-OP low
CONTEST: WAE SSB
SPECIFIC: N47
CREATED-BY: DXLog.net v2.4.31, modified by DXHF upload.
CALLSIGN: DK9BM
CLAIMED-SCORE: 3080
CLUB: Bavarian Contest Club
OPERATORS:
QSO: 14222 PH  2020-09-12 1247 DK9BM         59  0001 RM9I          59   0629
QTC: 14273 CW  2020-09-13 1430 DK9BM         182/10     4L2M          1012 YL9T          014
QTC: 14273 CW  2020-09-13 1430 DK9BM         182/10     4L2M          1012 DL1EK         021
QTC: 14273 CW  2020-09-13 1430 DK9BM         182/10     4L2M          1013 DK3HV         061
QTC: 14273 CW  2020-09-13 1430 DK9BM         182/10     4L2M          1013 HG7J          023
QTC: 14273 CW  2020-09-13 1430 DK9BM         182/10     4L2M          1013 DF5TR         028
QTC: 14273 CW  2020-09-13 1430 DK9BM         182/10     4L2M          1014 F4GWM         043
QTC: 14273 CW  2020-09-13 1430 DK9BM         182/10     4L2M          1014 DL2MDU        096
QTC: 14273 CW  2020-09-13 1430 DK9BM         182/10     4L2M          1016 UY5VA         146
QTC: 14273 CW  2020-09-13 1430 DK9BM         182/10     4L2M          1017 DL2OE         010
QTC: 14273 CW  2020-09-13 1430 DK9BM         182/10     4L2M          1017 DL7LX         043
QTC: 14137 CW  2020-09-13 1444 DK9BM         331/4      CT9ABV        1439 DR4W          015
QTC: 14137 CW  2020-09-13 1444 DK9BM         331/4      CT9ABV        1444 DD1GB         013
QTC: 14137 CW  2020-09-13 1444 DK9BM         331/4      CT9ABV        1443 2E0XXO/P      207
QTC: 14137 CW  2020-09-13 1444 DK9BM         331/4      CT9ABV        1443 M0MFX/P       001
QTC: 14143 CW  2020-09-13 1448 DK9BM         261/10     VY2ZM         1425 F6FCM         001
QTC: 14143 CW  2020-09-13 1448 DK9BM         261/10     VY2ZM         1427 OK2ABU        057
QTC: 14143 CW  2020-09-13 1448 DK9BM         261/10     VY2ZM         1427 UT7KF         001
QTC: 14143 CW  2020-09-13 1448 DK9BM         261/10     VY2ZM         1428 DL7UGN        010
QTC: 14143 CW  2020-09-13 1448 DK9BM         261/10     VY2ZM         1431 ON7LAO        002
QTC: 14143 CW  2020-09-13 1448 DK9BM         261/10     VY2ZM         1431 DF6EM         001
QTC: 14143 CW  2020-09-13 1448 DK9BM         261/10     VY2ZM         1432 G3RCM         001
QTC: 14143 CW  2020-09-13 1448 DK9BM         261/10     VY2ZM         1434 IU5ODV        019
QTC: 14143 CW  2020-09-13 1448 DK9BM         261/10     VY2ZM         1435 M1ERS/P       003
QTC: 14143 CW  2020-09-13 1448 DK9BM         261/10     VY2ZM         1435 G3WNR         001
QSO: 14166 PH  2020-09-13 1703 DK9BM         59  0028 HZ7C          59   1087
END-OF-LOG:
