START-OF-LOG: 3.0
LOCATION: DX
CONTEST: CQ-WW-RTTY
CALLSIGN: JH3DMQ
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-MODE: RTTY
CATEGORY-POWER: QRP
CATEGORY-STATION: FIXED
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CLAIMED-SCORE: 63888
OPERATORS:
CLUB:
CREATED-BY: CTESTWIN by JI1AQY
NAME: Munehiro Mizutani
SOAPBOX: RIG :IC-7600M, ANT:4elCQ. 7MHz: DP 17.3mh.
SOAPBOX: OATH: I swer using QRP5W out. QRP meter WM-2 is used.
QSO: 21000 RY 2015-09-27 0032 JH3DMQ        599 25 DX  N7BV          599 03 WA
QSO: 21000 RY 2015-09-27 0511 JH3DMQ        599 25 DX  UR3GU         599 16 DX
QSO: 28000 RY 2015-09-27 0517 JH3DMQ        599 25 DX  RW0A          599 18 DX
QSO: 21000 RY 2015-09-27 0527 JH3DMQ        599 25 DX  UC0A          599 18 DX
QSO: 21000 RY 2015-09-27 0531 JH3DMQ        599 25 DX  RC9J          599 17 DX
QSO: 21000 RY 2015-09-27 0538 JH3DMQ        599 25 DX  RU3FM         599 16 DX
QSO: 21000 RY 2015-09-27 0539 JH3DMQ        599 25 DX  HA8JV         599 15 DX
QSO: 21000 RY 2015-09-27 0542 JH3DMQ        599 25 DX  ZM2B          599 32 DX
QSO: 21000 RY 2015-09-27 0546 JH3DMQ        599 25 DX  VK4MA         599 30 DX
QSO: 28000 RY 2015-09-27 0551 JH3DMQ        599 25 DX  RM9I          599 18 DX
QSO: 28000 RY 2015-09-27 0552 JH3DMQ        599 25 DX  UB7K          599 16 DX
QSO: 21000 RY 2015-09-27 0656 JH3DMQ        599 25 DX  YL5T          599 15 DX
QSO: 21000 RY 2015-09-27 0658 JH3DMQ        599 25 DX  SP2YWL        599 15 DX
QSO: 21000 RY 2015-09-27 0701 JH3DMQ        599 25 DX  S51A          599 15 DX
QSO: 21000 RY 2015-09-27 0703 JH3DMQ        599 25 DX  HB9CRV        599 14 DX
QSO: 21000 RY 2015-09-27 0705 JH3DMQ        599 25 DX  UW1M          599 16 DX
QSO: 21000 RY 2015-09-27 0706 JH3DMQ        599 25 DX  ES9C          599 15 DX
QSO: 21000 RY 2015-09-27 0714 JH3DMQ        599 25 DX  OH8KVY        599 15 DX
QSO: 28000 RY 2015-09-27 0717 JH3DMQ        599 25 DX  JA3MIB        599 25 DX
QSO: 28000 RY 2015-09-27 0718 JH3DMQ        599 25 DX  KG6DX         599 27 DX
QSO: 28000 RY 2015-09-27 0721 JH3DMQ        599 25 DX  DX3R          599 27 DX
QSO: 28000 RY 2015-09-27 0724 JH3DMQ        599 25 DX  LZ4T          599 20 DX
QSO: 28000 RY 2015-09-27 0726 JH3DMQ        599 25 DX  RA0R          599 18 DX
QSO: 28000 RY 2015-09-27 0729 JH3DMQ        599 25 DX  RW4W          599 16 DX
QSO: 28000 RY 2015-09-27 0734 JH3DMQ        599 25 DX  UA9CTT        599 17 DX
QSO: 28000 RY 2015-09-27 0736 JH3DMQ        599 25 DX  9A1A          599 15 DX
QSO: 28000 RY 2015-09-27 0737 JH3DMQ        599 25 DX  RC9J          599 17 DX
QSO: 28000 RY 2015-09-27 0743 JH3DMQ        599 25 DX  RA0ACM        599 18 DX
QSO: 21000 RY 2015-09-27 0749 JH3DMQ        599 25 DX  OH3FM         599 15 DX
QSO: 21000 RY 2015-09-27 0754 JH3DMQ        599 25 DX  DH8BQA        599 14 DX
QSO: 21000 RY 2015-09-27 0838 JH3DMQ        599 25 DX  M3I           599 14 DX
QSO: 21000 RY 2015-09-27 0840 JH3DMQ        599 25 DX  SM5EPO        599 14 DX
QSO: 21000 RY 2015-09-27 0843 JH3DMQ        599 25 DX  LY1R          599 15 DX
QSO: 21000 RY 2015-09-27 0853 JH3DMQ        599 25 DX  OH1MA         599 15 DX
QSO: 21000 RY 2015-09-27 0901 JH3DMQ        599 25 DX  F6GCP         599 14 DX
QSO: 21000 RY 2015-09-27 0904 JH3DMQ        599 25 DX  5W1SA         599 32 DX
QSO: 21000 RY 2015-09-27 0906 JH3DMQ        599 25 DX  OG7A          599 15 DX
QSO: 21000 RY 2015-09-27 0909 JH3DMQ        599 25 DX  HG7T          599 15 DX
QSO: 21000 RY 2015-09-27 0912 JH3DMQ        599 25 DX  IZ4GWE        599 15 DX
QSO: 21000 RY 2015-09-27 0918 JH3DMQ        599 25 DX  OH6K          599 15 DX
QSO: 21000 RY 2015-09-27 0921 JH3DMQ        599 25 DX  R3BT          599 16 DX
QSO: 21000 RY 2015-09-27 0923 JH3DMQ        599 25 DX  YD9SBP        599 28 DX
QSO:  7000 RY 2015-09-27 0928 JH3DMQ        599 25 DX  W0LSD         599 03 CO
QSO:  7000 RY 2015-09-27 0930 JH3DMQ        599 25 DX  7K1CPT        599 25 DX
QSO:  7000 RY 2015-09-27 0931 JH3DMQ        599 25 DX  JK2VOC        599 25 DX
QSO:  7000 RY 2015-09-27 0932 JH3DMQ        599 25 DX  JE1ZWT        599 25 DX
QSO:  7000 RY 2015-09-27 0933 JH3DMQ        599 25 DX  JK2XXK        599 25 DX
QSO:  7000 RY 2015-09-27 0935 JH3DMQ        599 25 DX  N7AT          599 03 AZ
QSO:  7000 RY 2015-09-27 0936 JH3DMQ        599 25 DX  JA1OVD        599 25 DX
QSO:  7000 RY 2015-09-27 0939 JH3DMQ        599 25 DX  JE4MHL        599 25 DX
QSO: 21000 RY 2015-09-27 0945 JH3DMQ        599 25 DX  9A5D          599 15 DX
QSO: 21000 RY 2015-09-27 0949 JH3DMQ        599 25 DX  RM9I          599 18 DX
QSO: 21000 RY 2015-09-27 0951 JH3DMQ        599 25 DX  PA7LV         599 14 DX
QSO: 21000 RY 2015-09-27 0953 JH3DMQ        599 25 DX  RW0SR         599 18 DX
QSO: 21000 RY 2015-09-27 0954 JH3DMQ        599 25 DX  4O3A          599 15 DX
QSO: 21000 RY 2015-09-27 0959 JH3DMQ        599 25 DX  HG1S          599 15 DX
QSO:  7000 RY 2015-09-27 1016 JH3DMQ        599 25 DX  JI1RXQ        599 25 DX
QSO:  7000 RY 2015-09-27 1021 JH3DMQ        599 25 DX  K7RI          599 03 WA
QSO:  7000 RY 2015-09-27 1028 JH3DMQ        599 25 DX  UA0SR         599 18 DX
QSO:  7000 RY 2015-09-27 1031 JH3DMQ        599 25 DX  JE1LFX        599 25 DX
QSO:  7000 RY 2015-09-27 1033 JH3DMQ        599 25 DX  7M4CLF        599 25 DX
QSO:  7000 RY 2015-09-27 1036 JH3DMQ        599 25 DX  7N2UQC        599 25 DX
QSO:  7000 RY 2015-09-27 1038 JH3DMQ        599 25 DX  JG6JAV        599 25 DX
QSO:  7000 RY 2015-09-27 1045 JH3DMQ        599 25 DX  R0CAF         599 19 DX
QSO:  7000 RY 2015-09-27 1341 JH3DMQ        599 25 DX  HL4RBR        599 25 DX
QSO:  7000 RY 2015-09-27 1849 JH3DMQ        599 25 DX  RM9I          599 18 DX
QSO: 21000 RY 2015-09-27 2126 JH3DMQ        599 25 DX  VK2XYI        599 30 DX
QSO: 21000 RY 2015-09-27 2133 JH3DMQ        599 25 DX  VE7CC         599 03 BC
QSO: 21000 RY 2015-09-27 2146 JH3DMQ        599 25 DX  KA6BIM        599 03 OR
QSO: 21000 RY 2015-09-27 2147 JH3DMQ        599 25 DX  W7DRM         599 03 WA
QSO: 21000 RY 2015-09-27 2152 JH3DMQ        599 25 DX  N0NI          599 04 IA
QSO: 21000 RY 2015-09-27 2204 JH3DMQ        599 25 DX  KU2M          599 05 NJ
QSO: 21000 RY 2015-09-27 2208 JH3DMQ        599 25 DX  N7DXT         599 04 MT
QSO: 21000 RY 2015-09-27 2210 JH3DMQ        599 25 DX  KE5PRL        599 04 MS
QSO: 21000 RY 2015-09-27 2211 JH3DMQ        599 25 DX  KN9S          599 04 TX
QSO: 21000 RY 2015-09-27 2218 JH3DMQ        599 25 DX  W7CT          599 03 UT
QSO: 21000 RY 2015-09-27 2223 JH3DMQ        599 25 DX  AC0C          599 04 KS
QSO: 21000 RY 2015-09-27 2225 JH3DMQ        599 25 DX  K5WE          599 04 OK
QSO: 21000 RY 2015-09-27 2227 JH3DMQ        599 25 DX  VA7ST         599 03 BC
QSO: 21000 RY 2015-09-27 2228 JH3DMQ        599 25 DX  KX7YT         599 03 OR
QSO: 21000 RY 2015-09-27 2229 JH3DMQ        599 25 DX  N7IR          599 03 AZ
QSO: 21000 RY 2015-09-27 2236 JH3DMQ        599 25 DX  W0LSD         599 04 CO
QSO: 21000 RY 2015-09-27 2237 JH3DMQ        599 25 DX  N6QQ          599 03 CA
QSO: 21000 RY 2015-09-27 2244 JH3DMQ        599 25 DX  VC7X          599 03 BC
QSO: 21000 RY 2015-09-27 2246 JH3DMQ        599 25 DX  KY7M          599 03 AZ
QSO: 21000 RY 2015-09-27 2251 JH3DMQ        599 25 DX  AA7V          599 03 AZ
QSO: 21000 RY 2015-09-27 2254 JH3DMQ        599 25 DX  VE7BC         599 03 BC
QSO: 28000 RY 2015-09-27 2302 JH3DMQ        599 25 DX  LT0H          599 13 DX
QSO: 21000 RY 2015-09-27 2304 JH3DMQ        599 25 DX  P49X          599 09 DX
QSO: 21000 RY 2015-09-27 2306 JH3DMQ        599 25 DX  VA7FC         599 03 BC
QSO: 21000 RY 2015-09-27 2313 JH3DMQ        599 25 DX  WX7M          599 03 NV
QSO: 21000 RY 2015-09-27 2314 JH3DMQ        599 25 DX  W5AP          599 04 CO
QSO: 21000 RY 2015-09-27 2318 JH3DMQ        599 25 DX  WI7N          599 03 OR
QSO: 21000 RY 2015-09-27 2322 JH3DMQ        599 25 DX  NN6NN         599 03 CA
QSO: 21000 RY 2015-09-27 2325 JH3DMQ        599 25 DX  K7JR          599 03 OR
QSO: 21000 RY 2015-09-27 2343 JH3DMQ        599 25 DX  XE2CQ         599 06 DX
QSO: 21000 RY 2015-09-27 2346 JH3DMQ        599 25 DX  N6PE          599 03 CA
QSO: 21000 RY 2015-09-27 2354 JH3DMQ        599 25 DX  BV1EK         599 24 DX
QSO: 21000 RY 2015-09-27 2359 JH3DMQ        599 25 DX  K0BJ          599 04 KS
END-OF-LOG:
