START-OF-LOG: 3.0
CALLSIGN: VA7FC
CONTEST: CQ-WW-RTTY
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: RTTY
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY:
CLAIMED-SCORE: 310845
NAME: PERRY LANGELER
LOCATION: BC
OPERATORS: VA7FC
CLUB: ORCA DX AND CONTEST CLUB
CERTIFICATE: YES
CREATED-BY: N1MM Logger+ 1.0.5221.0
SOAPBOX: ENJOYED MY PART TIME EFFORT REALLY ENJOYED USING NEW TO ME K3
QSO: 21095 RY 2015-09-27 1829 VA7FC         599 03 BC  KD5JAA        599 04 NM
QSO: 21095 RY 2015-09-27 1830 VA7FC         599 03 BC  KD5JAA        599 04 NM
QSO: 21095 RY 2015-09-27 1830 VA7FC         599 03 BC  KD5JAA        599 04 NM
QSO: 21095 RY 2015-09-27 1832 VA7FC         599 03 BC  W7KPL         599 03 AZ
QSO: 21095 RY 2015-09-27 1834 VA7FC         599 03 BC  KE0L          599 04 IL
QSO: 21090 RY 2015-09-27 1837 VA7FC         599 03 BC  XE2B          599 06 DX
QSO: 21090 RY 2015-09-27 1840 VA7FC         599 03 BC  9A5D          599 15 DX
QSO: 21095 RY 2015-09-27 1841 VA7FC         599 03 BC  S51A          599 15 DX
QSO: 14100 RY 2015-09-27 1851 VA7FC         599 03 BC  SO4M          599 15 DX
QSO: 14100 RY 2015-09-27 1853 VA7FC         599 03 BC  EI7KD         599 14 DX
QSO: 14110 RY 2015-09-27 1856 VA7FC         599 03 BC  DL9NDV        599 14 DX
QSO: 14080 RY 2015-09-27 1858 VA7FC         599 03 BC  OH2ET         599 15 DX
QSO: 14107 RY 2015-09-27 1915 VA7FC         599 03 BC  9A5Y          599 15 DX
QSO: 14103 RY 2015-09-27 1916 VA7FC         599 03 BC  IN3VVK        599 15 DX
QSO: 14100 RY 2015-09-27 1917 VA7FC         599 03 BC  EF1A          599 14 DX
QSO: 14099 RY 2015-09-27 1921 VA7FC         599 03 BC  OZ4VW         599 14 DX
QSO: 14099 RY 2015-09-27 1922 VA7FC         599 03 BC  RA3NC         599 16 DX
QSO: 14099 RY 2015-09-27 1923 VA7FC         599 03 BC  M7W           599 14 DX
QSO: 14099 RY 2015-09-27 1923 VA7FC         599 03 BC  WS9M          599 05 NY
QSO: 14099 RY 2015-09-27 1924 VA7FC         599 03 BC  YT2U          599 15 DX
QSO: 14099 RY 2015-09-27 1925 VA7FC         599 03 BC  IC8TEM        599 15 DX
QSO: 14099 RY 2015-09-27 1925 VA7FC         599 03 BC  K6BIR         599 03 CA
QSO: 14099 RY 2015-09-27 1927 VA7FC         599 03 BC  K6XX          599 03 CA
QSO: 14096 RY 2015-09-27 1929 VA7FC         599 03 BC  G2F           599 14 DX
QSO: 14096 RY 2015-09-27 1930 VA7FC         599 03 BC  F4DXW         599 14 DX
QSO: 14096 RY 2015-09-27 1931 VA7FC         599 03 BC  OT8T          599 14 DX
QSO: 14093 RY 2015-09-27 1932 VA7FC         599 03 BC  5C5W          599 33 DX
QSO: 14092 RY 2015-09-27 1935 VA7FC         599 03 BC  SV3GKU        599 20 DX
QSO: 14091 RY 2015-09-27 1937 VA7FC         599 03 BC  EA1BD         599 14 DX
QSO: 14088 RY 2015-09-27 1942 VA7FC         599 03 BC  OK1KSL        599 15 DX
QSO: 14080 RY 2015-09-27 1947 VA7FC         599 03 BC  ER4A          599 16 DX
QSO: 14080 RY 2015-09-27 1947 VA7FC         599 03 BC  UW3U          599 16 DX
QSO: 14079 RY 2015-09-27 1948 VA7FC         599 03 BC  DL3BQA        599 14 DX
QSO: 28095 RY 2015-09-27 1952 VA7FC         599 03 BC  KH6J          599 31 DX
QSO: 28090 RY 2015-09-27 1954 VA7FC         599 03 BC  VC7X          599 03 BC
QSO: 21126 RY 2015-09-27 1958 VA7FC         599 03 BC  PJ6A          599 08 DX
QSO: 21095 RY 2015-09-27 2000 VA7FC         599 03 BC  K5DU          599 04 TX
QSO: 21097 RY 2015-09-27 2001 VA7FC         599 03 BC  AB0RX         599 04 MO
QSO: 21116 RY 2015-09-27 2004 VA7FC         599 03 BC  CR3L          599 33 DX
QSO: 21107 RY 2015-09-27 2007 VA7FC         599 03 BC  MM0AMW        599 14 DX
QSO: 21106 RY 2015-09-27 2007 VA7FC         599 03 BC  G4PIQ         599 14 DX
QSO: 21104 RY 2015-09-27 2008 VA7FC         599 03 BC  K9CT          599 04 IL
QSO: 21099 RY 2015-09-27 2011 VA7FC         599 03 BC  VA3VW         599 04 ON
QSO: 21099 RY 2015-09-27 2012 VA7FC         599 03 BC  VA3MJR        599 04 ON
QSO: 21099 RY 2015-09-27 2013 VA7FC         599 03 BC  KB2CKN        599 05 NY
QSO: 21099 RY 2015-09-27 2014 VA7FC         599 03 BC  W1DX          599 05 CT
QSO: 21099 RY 2015-09-27 2016 VA7FC         599 03 BC  JA8KSF        599 25 DX
QSO: 21099 RY 2015-09-27 2016 VA7FC         599 03 BC  VA3IK         599 04 ON
QSO: 21099 RY 2015-09-27 2017 VA7FC         599 03 BC  9A1A          599 15 DX
QSO: 21099 RY 2015-09-27 2020 VA7FC         599 03 BC  N0NI          599 04 IA
QSO: 21083 RY 2015-09-27 2021 VA7FC         599 03 BC  W9IIX         599 04 IL
QSO: 21083 RY 2015-09-27 2022 VA7FC         599 03 BC  KH6J          599 31 DX
QSO: 21100 RY 2015-09-27 2024 VA7FC         599 03 BC  K9MUG         599 04 AL
QSO: 21120 RY 2015-09-27 2027 VA7FC         599 03 BC  5W1SA         599 32 DX
QSO: 21109 RY 2015-09-27 2029 VA7FC         599 03 BC  W9SN          599 04 TN
QSO: 21104 RY 2015-09-27 2030 VA7FC         599 03 BC  N0BUI         599 04 MN
QSO: 21088 RY 2015-09-27 2032 VA7FC         599 03 BC  W4UAL         599 04 AL
QSO: 28103 RY 2015-09-27 2035 VA7FC         599 03 BC  LT0H          599 13 DX
QSO: 14086 RY 2015-09-27 2044 VA7FC         599 03 BC  KH2L          599 27 DX
QSO: 14085 RY 2015-09-27 2045 VA7FC         599 03 BC  JA2GHP        599 25 DX
QSO: 14085 RY 2015-09-27 2046 VA7FC         599 03 BC  NN6XX         599 03 CA
QSO: 14085 RY 2015-09-27 2048 VA7FC         599 03 BC  N9AAC         599 04 IL
QSO: 14091 RY 2015-09-27 2053 VA7FC         599 03 BC  W9IE          599 04 IL
QSO: 14108 RY 2015-09-27 2057 VA7FC         599 03 BC  K0SDW         599 04 CO
QSO: 14109 RY 2015-09-27 2058 VA7FC         599 03 BC  HG7T          599 15 DX
QSO: 14111 RY 2015-09-27 2100 VA7FC         599 03 BC  S57DX         599 15 DX
QSO: 14116 RY 2015-09-27 2104 VA7FC         599 03 BC  W7QL          599 03 UT
QSO: 14116 RY 2015-09-27 2104 VA7FC         599 03 BC  K8SIA         599 04 MI
QSO: 14116 RY 2015-09-27 2105 VA7FC         599 03 BC  SK2T          599 14 DX
QSO: 14116 RY 2015-09-27 2107 VA7FC         599 03 BC  N9SB          599 04 IL
QSO: 14116 RY 2015-09-27 2109 VA7FC         599 03 BC  K6RIM         599 03 CA
QSO: 14116 RY 2015-09-27 2110 VA7FC         599 03 BC  NN5T          599 04 TX
QSO: 14116 RY 2015-09-27 2113 VA7FC         599 03 BC  JH1FNU        599 25 DX
QSO: 14116 RY 2015-09-27 2115 VA7FC         599 03 BC  N4BCC         599 05 VA
QSO: 14116 RY 2015-09-27 2115 VA7FC         599 03 BC  VE3FH         599 04 ON
QSO: 14116 RY 2015-09-27 2116 VA7FC         599 03 BC  W9DCA         599 04 IL
QSO: 14116 RY 2015-09-27 2119 VA7FC         599 03 BC  KM4FO         599 05 KY
QSO: 14116 RY 2015-09-27 2120 VA7FC         599 03 BC  WA2MCR        599 05 NY
QSO: 14116 RY 2015-09-27 2121 VA7FC         599 03 BC  W5BEN         599 04 TN
QSO: 14116 RY 2015-09-27 2122 VA7FC         599 03 BC  K7RFW         599 03 UT
QSO: 14116 RY 2015-09-27 2122 VA7FC         599 03 BC  K8BZ          599 04 MI
QSO: 14116 RY 2015-09-27 2123 VA7FC         599 03 BC  K3EST         599 05 CA
QSO: 14116 RY 2015-09-27 2125 VA7FC         599 03 BC  KB0HP         599 04 CO
QSO: 14116 RY 2015-09-27 2126 VA7FC         599 03 BC  DJ9RR         599 14 DX
QSO: 14116 RY 2015-09-27 2128 VA7FC         599 03 BC  K5ZY          599 04 TX
QSO: 14116 RY 2015-09-27 2129 VA7FC         599 03 BC  K4FTO         599 05 VA
QSO: 14116 RY 2015-09-27 2130 VA7FC         599 03 BC  IW3JUA        599 15 DX
QSO: 14116 RY 2015-09-27 2131 VA7FC         599 03 BC  K5OA/6        599 03 CA
QSO: 14116 RY 2015-09-27 2131 VA7FC         599 03 BC  VA3MJR        599 04 ON
QSO: 14116 RY 2015-09-27 2132 VA7FC         599 03 BC  WB7S          599 03 WY
QSO: 14116 RY 2015-09-27 2132 VA7FC         599 03 BC  W3OU          599 05 MD
QSO: 14116 RY 2015-09-27 2133 VA7FC         599 03 BC  W2GR          599 05 NY
QSO: 14116 RY 2015-09-27 2133 VA7FC         599 03 BC  W0LSD         599 04 CO
QSO: 14116 RY 2015-09-27 2135 VA7FC         599 03 BC  K0VG          599 04 MN
QSO: 14116 RY 2015-09-27 2136 VA7FC         599 03 BC  VE3BLU        599 04 ON
QSO: 14116 RY 2015-09-27 2138 VA7FC         599 03 BC  VE5TLW        599 04 SK
QSO: 14116 RY 2015-09-27 2139 VA7FC         599 03 BC  W4LC          599 04 KY
QSO: 14116 RY 2015-09-27 2140 VA7FC         599 03 BC  N6FD          599 03 CA
QSO: 14116 RY 2015-09-27 2141 VA7FC         599 03 BC  JG2REJ        599 25 DX
QSO: 14116 RY 2015-09-27 2142 VA7FC         599 03 BC  K5TVC         599 04 AR
QSO: 14116 RY 2015-09-27 2147 VA7FC         599 03 BC  JA1GFB        599 25 DX
QSO: 14116 RY 2015-09-27 2150 VA7FC         599 03 BC  JA3JM         599 25 DX
QSO: 14116 RY 2015-09-27 2151 VA7FC         599 03 BC  JA1WWO        599 25 DX
QSO: 14116 RY 2015-09-27 2153 VA7FC         599 03 BC  AA6MK         599 03 CA
QSO: 14116 RY 2015-09-27 2155 VA7FC         599 03 BC  JA7EPO        599 25 DX
QSO: 14116 RY 2015-09-27 2156 VA7FC         599 03 BC  JA9CWJ        599 25 DX
QSO: 14116 RY 2015-09-27 2157 VA7FC         599 03 BC  IT9BLB        599 15 DX
QSO: 14116 RY 2015-09-27 2157 VA7FC         599 03 BC  W6NS          599 03 CA
QSO: 14116 RY 2015-09-27 2159 VA7FC         599 03 BC  JG5DHX/5      599 25 DX
QSO: 14140 RY 2015-09-27 2202 VA7FC         599 03 BC  6Y4K          599 08 DX
QSO: 21078 RY 2015-09-27 2207 VA7FC         599 03 BC  K0KX          599 04 MN
QSO: 21083 RY 2015-09-27 2209 VA7FC         599 03 BC  RN0CT         599 19 DX
QSO: 21088 RY 2015-09-27 2211 VA7FC         599 03 BC  WA0LPV        599 04 MN
QSO: 21088 RY 2015-09-27 2212 VA7FC         599 03 BC  JR2PMT        599 25 DX
QSO: 21088 RY 2015-09-27 2212 VA7FC         599 03 BC  JR2UBS        599 25 DX
QSO: 21088 RY 2015-09-27 2213 VA7FC         599 03 BC  JA3HBC        599 25 DX
QSO: 21088 RY 2015-09-27 2214 VA7FC         599 03 BC  JA1UII        599 25 DX
QSO: 21088 RY 2015-09-27 2215 VA7FC         599 03 BC  JA3JM         599 25 DX
QSO: 21088 RY 2015-09-27 2216 VA7FC         599 03 BC  JH0IZY        599 25 DX
QSO: 21088 RY 2015-09-27 2216 VA7FC         599 03 BC  JJ0PJD        599 25 DX
QSO: 21088 RY 2015-09-27 2217 VA7FC         599 03 BC  JE1ZWT        599 25 DX
QSO: 21088 RY 2015-09-27 2218 VA7FC         599 03 BC  JO3FNR        599 25 DX
QSO: 21088 RY 2015-09-27 2218 VA7FC         599 03 BC  AD5LU         599 04 TX
QSO: 21088 RY 2015-09-27 2219 VA7FC         599 03 BC  JR2TZK        599 25 DX
QSO: 21088 RY 2015-09-27 2219 VA7FC         599 03 BC  JA2BQX        599 25 DX
QSO: 21088 RY 2015-09-27 2220 VA7FC         599 03 BC  JR4OZR        599 25 DX
QSO: 21088 RY 2015-09-27 2222 VA7FC         599 03 BC  JA4MOK        599 25 DX
QSO: 21088 RY 2015-09-27 2224 VA7FC         599 03 BC  JA3VXH        599 25 DX
QSO: 21088 RY 2015-09-27 2225 VA7FC         599 03 BC  JA3BVD        599 25 DX
QSO: 21088 RY 2015-09-27 2226 VA7FC         599 03 BC  W9ZJX         599 04 IL
QSO: 21088 RY 2015-09-27 2228 VA7FC         599 03 BC  JG5DHX/5      599 25 DX
QSO: 21088 RY 2015-09-27 2229 VA7FC         599 03 BC  JA1PJS        599 25 DX
QSO: 21088 RY 2015-09-27 2229 VA7FC         599 03 BC  JH1OAI        599 25 DX
QSO: 21088 RY 2015-09-27 2232 VA7FC         599 03 BC  JA6BZI        599 25 DX
QSO: 21088 RY 2015-09-27 2233 VA7FC         599 03 BC  JF2XGF        599 25 DX
QSO: 21088 RY 2015-09-27 2233 VA7FC         599 03 BC  JA1BFN        599 25 DX
QSO: 21088 RY 2015-09-27 2234 VA7FC         599 03 BC  WH7W          599 31 DX
QSO: 21088 RY 2015-09-27 2236 VA7FC         599 03 BC  KF5HIQ        599 04 TX
QSO: 21088 RY 2015-09-27 2239 VA7FC         599 03 BC  JN3SAC        599 25 DX
QSO: 21088 RY 2015-09-27 2240 VA7FC         599 03 BC  PP5ZAP        599 11 DX
QSO: 21088 RY 2015-09-27 2243 VA7FC         599 03 BC  RN0C          599 19 DX
QSO: 21088 RY 2015-09-27 2243 VA7FC         599 03 BC  WF5E          599 04 TX
QSO: 21088 RY 2015-09-27 2244 VA7FC         599 03 BC  WB5TUF        599 04 TX
QSO: 21088 RY 2015-09-27 2245 VA7FC         599 03 BC  JK1OLT        599 25 DX
QSO: 21088 RY 2015-09-27 2246 VA7FC         599 03 BC  KB9SWI        599 04 IL
QSO: 21088 RY 2015-09-27 2246 VA7FC         599 03 BC  JA5IU         599 25 DX
QSO: 21088 RY 2015-09-27 2247 VA7FC         599 03 BC  NT0F          599 04 IA
QSO: 21088 RY 2015-09-27 2247 VA7FC         599 03 BC  SM2T          599 14 DX
QSO: 21088 RY 2015-09-27 2248 VA7FC         599 03 BC  NX0I          599 04 MO
QSO: 21088 RY 2015-09-27 2252 VA7FC         599 03 BC  JQ2OUL        599 25 DX
QSO: 21088 RY 2015-09-27 2254 VA7FC         599 03 BC  JA0CGJ        599 25 DX
QSO: 21088 RY 2015-09-27 2255 VA7FC         599 03 BC  NJ2F          599 05 FL
QSO: 21088 RY 2015-09-27 2256 VA7FC         599 03 BC  JA1FUI        599 25 DX
QSO: 21088 RY 2015-09-27 2257 VA7FC         599 03 BC  JA2QVP        599 25 DX
QSO: 21088 RY 2015-09-27 2257 VA7FC         599 03 BC  7J1YAD        599 25 DX
QSO: 21088 RY 2015-09-27 2259 VA7FC         599 03 BC  YE1ZWT        599 28 DX
QSO: 21088 RY 2015-09-27 2259 VA7FC         599 03 BC  JA2HZA        599 25 DX
QSO: 21088 RY 2015-09-27 2302 VA7FC         599 03 BC  JA7CVL        599 25 DX
QSO: 21088 RY 2015-09-27 2303 VA7FC         599 03 BC  DU1IVT        599 27 DX
QSO: 21088 RY 2015-09-27 2303 VA7FC         599 03 BC  JA1CPU        599 25 DX
QSO: 21088 RY 2015-09-27 2304 VA7FC         599 03 BC  JA7CNS        599 25 DX
QSO: 21088 RY 2015-09-27 2305 VA7FC         599 03 BC  JA2PSV        599 25 DX
QSO: 21088 RY 2015-09-27 2305 VA7FC         599 03 BC  JI1RXQ        599 25 DX
QSO: 21088 RY 2015-09-27 2305 VA7FC         599 03 BC  JF3PRS        599 25 DX
QSO: 21088 RY 2015-09-27 2306 VA7FC         599 03 BC  JH3DMQ        599 25 DX
QSO: 21088 RY 2015-09-27 2307 VA7FC         599 03 BC  JR3QHQ        599 25 DX
QSO: 21088 RY 2015-09-27 2307 VA7FC         599 03 BC  JA1SKE        599 25 DX
QSO: 21088 RY 2015-09-27 2307 VA7FC         599 03 BC  JG1IEF        599 25 DX
QSO: 21088 RY 2015-09-27 2311 VA7FC         599 03 BC  N8EA          599 04 MI
QSO: 21088 RY 2015-09-27 2311 VA7FC         599 03 BC  JI1CPN        599 25 DX
QSO: 21088 RY 2015-09-27 2312 VA7FC         599 03 BC  JA2GHP        599 25 DX
QSO: 21088 RY 2015-09-27 2313 VA7FC         599 03 BC  JI1FLB        599 25 DX
QSO: 21088 RY 2015-09-27 2314 VA7FC         599 03 BC  JF1XUC        599 25 DX
QSO: 21088 RY 2015-09-27 2315 VA7FC         599 03 BC  JR1EMO        599 25 DX
QSO: 21088 RY 2015-09-27 2315 VA7FC         599 03 BC  JA6WFM        599 25 DX
QSO: 21088 RY 2015-09-27 2316 VA7FC         599 03 BC  JE1GZB        599 25 DX
QSO: 21088 RY 2015-09-27 2317 VA7FC         599 03 BC  JE1GZB        599 25 DX
QSO: 21088 RY 2015-09-27 2317 VA7FC         599 03 BC  JA1IZ         599 25 DX
QSO: 21088 RY 2015-09-27 2318 VA7FC         599 03 BC  N9AKR         599 04 IL
QSO: 21088 RY 2015-09-27 2318 VA7FC         599 03 BC  UA0ZAM        599 19 DX
QSO: 21088 RY 2015-09-27 2320 VA7FC         599 03 BC  HL4RBR        599 25 DX
QSO: 21088 RY 2015-09-27 2321 VA7FC         599 03 BC  JA5RA         599 25 DX
QSO: 21088 RY 2015-09-27 2324 VA7FC         599 03 BC  JA3FQO        599 25 DX
QSO: 21091 RY 2015-09-27 2332 VA7FC         599 03 BC  KE5TD         599 04 AR
QSO: 21129 RY 2015-09-27 2335 VA7FC         599 03 BC  LT1F          599 13 DX
QSO: 21084 RY 2015-09-27 2341 VA7FC         599 03 BC  HK3TU         599 09 DX
QSO: 21085 RY 2015-09-27 2344 VA7FC         599 03 BC  CX4SS         599 13 DX
QSO: 21088 RY 2015-09-27 2346 VA7FC         599 03 BC  JA1GHR        599 25 DX
QSO: 21088 RY 2015-09-27 2347 VA7FC         599 03 BC  JH1HIH        599 25 DX
QSO: 21088 RY 2015-09-27 2348 VA7FC         599 03 BC  JA9APS        599 25 DX
QSO: 21088 RY 2015-09-27 2349 VA7FC         599 03 BC  JA1JNM        599 25 DX
QSO: 21088 RY 2015-09-27 2350 VA7FC         599 03 BC  BY7KTO        599 24 DX
QSO: 21088 RY 2015-09-27 2351 VA7FC         599 03 BC  JA1WPX        599 25 DX
QSO: 21088 RY 2015-09-27 2352 VA7FC         599 03 BC  JA1NLC        599 25 DX
QSO: 21088 RY 2015-09-27 2353 VA7FC         599 03 BC  JA1WSK        599 25 DX
QSO: 21088 RY 2015-09-27 2354 VA7FC         599 03 BC  P40BC         599 09 DX
QSO: 21088 RY 2015-09-27 2356 VA7FC         599 03 BC  N5KWN         599 04 TX
QSO: 21088 RY 2015-09-27 2357 VA7FC         599 03 BC  JA1EMQ        599 25 DX
QSO: 21088 RY 2015-09-27 2359 VA7FC         599 03 BC  JR5XPG        599 25 DX
END-OF-LOG:
