START-OF-LOG: 3.0
LOCATION: DX
CALLSIGN: OS6AT
CLUB: Contest Club Belgium
CONTEST: EA-MAJESTAD-SSB
CATEGORY: SINGLE-OP ALL LOW
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-MODE: SSB
CATEGORY-POWER: 
CATEGORY-STATION: FIXED
CATEGORY-TRANSMITTER: ONE
CLAIMED-SCORE: 12432
OPERATORS: ON6AT
SOAPBOX: Yaesu FT-950 100w - Ant Cushcraft R8 (vert) + G5RV 
QSO: 14156 PH 2021-06-26 2016 OS6AT         59  049    IZ2FOS        59  310      
QSO: 14159 PH 2021-06-26 2018 OS6AT         59  050    ED5T          59  V        
QSO: 14162 PH 2021-06-26 2019 OS6AT         59  051    PP1WW         59  117      
QSO: 14193 PH 2021-06-26 2023 OS6AT         59  052    EA8DHV        59  TF       
QSO: 14210 PH 2021-06-26 2025 OS6AT         59  053    LZ1ZF         59  084      
QSO: 14213 PH 2021-06-26 2025 OS6AT         59  054    UR7GO         59  518      
QSO: 14214 PH 2021-06-26 2026 OS6AT         59  055    OK1KKI        59  257      
QSO: 14225 PH 2021-06-26 2027 OS6AT         59  056    LZ1QN         59  312      
QSO: 14228 PH 2021-06-26 2027 OS6AT         59  057    PY4JW         59  38       
QSO: 14250 PH 2021-06-26 2030 OS6AT         59  058    OK4YL         59  030      
QSO: 14255 PH 2021-06-26 2031 OS6AT         59  059    HA4A          59  422      
QSO: 14257 PH 2021-06-26 2033 OS6AT         59  060    EA8ZS         59  GC       
QSO: 14267 PH 2021-06-26 2034 OS6AT         59  061    EA1Z          59  PO       
QSO: 14275 PH 2021-06-26 2037 OS6AT         59  062    S52WW         59  248      
QSO:  3673 PH 2021-06-26 2144 OS6AT         59  063    EA1IQ         59  PO       
QSO:  3697 PH 2021-06-26 2149 OS6AT         59  064    EC4T          59  BA       
QSO:  3705 PH 2021-06-26 2152 OS6AT         59  065    IK0NMJ        59  322      
QSO:  3717 PH 2021-06-26 2153 OS6AT         59  066    YU5R          59  824      
QSO:  3735 PH 2021-06-26 2156 OS6AT         59  067    EB2AM         59  BI       
QSO:  3739 PH 2021-06-26 2157 OS6AT         59  068    LY5W          59  037      
QSO:  3749 PH 2021-06-26 2159 OS6AT         59  069    DL3SYA        59  241      
QSO:  3754 PH 2021-06-26 2200 OS6AT         59  070    OK1OA         59  211      
QSO:  3676 PH 2021-06-26 2206 OS6AT         59  071    EF0F          59  SMR      
QSO:  3686 PH 2021-06-26 2208 OS6AT         59  072    IZ1DGG        59  62       
QSO:  3710 PH 2021-06-26 2212 OS6AT         59  073    RW1F          59  848      
QSO:  3745 PH 2021-06-26 2214 OS6AT         59  074    DL9UP         59  198      
QSO:  7178 PH 2021-06-27 0911 OS6AT         59  075    IK3UNA        59  473      
QSO:  7182 PH 2021-06-27 0913 OS6AT         59  076    EA1DA         59  LO       
QSO:  7089 PH 2021-06-27 0946 OS6AT         59  077    IK2TDK        59  009      
QSO:  7089 PH 2021-06-27 0953 OS6AT         59  078    IZ4UEZ        59  122      
QSO:  7117 PH 2021-06-27 0956 OS6AT         59  079    EA1BLI        59  P        
QSO:  7147 PH 2021-06-27 1001 OS6AT         59  080    EA1RCG        59  O        
QSO: 14153 PH 2021-06-27 1103 OS6AT         59  081    UT3V          59  409      
QSO: 14170 PH 2021-06-27 1105 OS6AT         59  082    YU5R          59  1159     
QSO: 14182 PH 2021-06-27 1106 OS6AT         59  083    UC5C          59  358      
QSO: 14180 PH 2021-06-27 1111 OS6AT         59  084    ED7G          59  GR       
QSO: 14185 PH 2021-06-27 1112 OS6AT         59  085    8S0C          59  595      
QSO: 14189 PH 2021-06-27 1116 OS6AT         59  086    YU1NR         59  193      
QSO: 14189 PH 2021-06-27 1119 OS6AT         59  087    SN5L          59  112      
QSO: 14189 PH 2021-06-27 1120 OS6AT         59  088    ER3CT         59  098      
QSO: 14189 PH 2021-06-27 1121 OS6AT         59  089    UW6M          59  283      
QSO: 14189 PH 2021-06-27 1121 OS6AT         59  090    LY3CY         59  087      
QSO: 14189 PH 2021-06-27 1122 OS6AT         59  091    EW1P          59  330      
QSO: 14189 PH 2021-06-27 1125 OS6AT         59  092    LZ6T          59  407      
QSO: 14189 PH 2021-06-27 1128 OS6AT         59  093    EA3HJO        59  B        
QSO: 14189 PH 2021-06-27 1130 OS6AT         59  094    EA1FIC        59  P        
QSO: 14189 PH 2021-06-27 1131 OS6AT         59  095    IT9OPR        59  149      
QSO: 14189 PH 2021-06-27 1132 OS6AT         59  096    EB2AM         59  BI       
QSO: 14189 PH 2021-06-27 1135 OS6AT         59  097    UT1XX         59  088      
QSO: 14189 PH 2021-06-27 1138 OS6AT         59  098    YO6KGS        59  109      
QSO: 14189 PH 2021-06-27 1139 OS6AT         59  099    ER1MAX        59  120      
QSO: 14189 PH 2021-06-27 1140 OS6AT         59  100    ED7B          59  CO       
QSO: 14189 PH 2021-06-27 1141 OS6AT         59  101    YO7ARZ        59  067      
QSO: 14189 PH 2021-06-27 1143 OS6AT         59  102    EA7JJZ        59  MA       
QSO: 14189 PH 2021-06-27 1144 OS6AT         59  103    EA1ACP        59  SO       
QSO: 14189 PH 2021-06-27 1150 OS6AT         59  104    IK8UND        59  543      
QSO: 14189 PH 2021-06-27 1151 OS6AT         59  105    EA4URQ        59  CR       
QSO: 14189 PH 2021-06-27 1152 OS6AT         59  106    LZ1DM         59  122      
QSO: 14189 PH 2021-06-27 1155 OS6AT         59  107    EA1IQ         59  PO       
QSO: 14189 PH 2021-06-27 1156 OS6AT         59  108    EA6FM         59  IB       
QSO: 14189 PH 2021-06-27 1156 OS6AT         59  109    EE5O          59  CS       
QSO: 14194 PH 2021-06-27 1159 OS6AT         59  110    IT9ISI        59  149      
END-OF-LOG:
