START-OF-LOG: 3.0
CALLSIGN: DL3KWF
CONTEST: CQ-WPX-CW
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-MODE: CW
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY:
CLAIMED-SCORE: 429000
NAME: Hardy Zenker
LOCATION: DX
CLUB:
CERTIFICATE: NO
CREATED-BY: Win-Test 4.28.0
QSO: 14007 CW 2019-05-25 1035 DL3KWF        599 0001   CN3A          599 931
QSO: 14040 CW 2019-05-25 1407 DL3KWF        599 0145   EW1TZ         599 162
QSO: 14040 CW 2019-05-25 1408 DL3KWF        599 0146   S57KM         599 357
QSO: 14040 CW 2019-05-25 1408 DL3KWF        599 0147   YU1NR         599 133
QSO: 14040 CW 2019-05-25 1409 DL3KWF        599 0148   M0DHP         599 081
QSO: 14040 CW 2019-05-25 1412 DL3KWF        599 0149   PA8MM         599 470
QSO: 14040 CW 2019-05-25 1414 DL3KWF        599 0150   DL5GAC        599 010
QSO: 14040 CW 2019-05-25 1415 DL3KWF        599 0151   SQ8LUU        599 235
QSO: 14040 CW 2019-05-25 1417 DL3KWF        599 0152   RW1M          599 132
QSO: 14040 CW 2019-05-25 1418 DL3KWF        599 0153   UN9L          599 179
QSO: 14040 CW 2019-05-25 1420 DL3KWF        599 0154   EN5V          599 460
QSO:  7003 CW 2019-05-25 1422 DL3KWF        599 0155   TM9R          599 761
QSO:  7005 CW 2019-05-25 1422 DL3KWF        599 0156   DL6HCC        599 342
QSO:  7012 CW 2019-05-25 1424 DL3KWF        599 0157   HA1AD         599 223
QSO:  7013 CW 2019-05-25 1424 DL3KWF        599 0158   SP3JUN        599 148
QSO:  7013 CW 2019-05-25 1425 DL3KWF        599 0159   SN6O          599 351
QSO:  7015 CW 2019-05-25 1427 DL3KWF        599 0160   9A73A         599 799
QSO:  7015 CW 2019-05-25 1428 DL3KWF        599 0161   SN3A          599 817
QSO:  7016 CW 2019-05-25 1429 DL3KWF        599 0162   F/E72T        599 329
QSO:  7019 CW 2019-05-25 1431 DL3KWF        599 0163   DQ0A          599 291
QSO:  7023 CW 2019-05-25 1432 DL3KWF        599 0164   M0DHP         599 097
QSO:  7032 CW 2019-05-25 1435 DL3KWF        599 0165   LZ9W          599 852
QSO:  7036 CW 2019-05-25 1437 DL3KWF        599 0166   SM6NT         599 098
QSO:  7039 CW 2019-05-25 1437 DL3KWF        599 0167   UY0ZG         599 345
QSO:  7013 CW 2019-05-25 1439 DL3KWF        599 0168   SE2T          599 134
QSO:  7013 CW 2019-05-25 1442 DL3KWF        599 0169   EW3M          599 227
QSO:  7013 CW 2019-05-25 1444 DL3KWF        599 0170   SP6OJE        599 479
QSO:  7013 CW 2019-05-25 1445 DL3KWF        599 0171   RU1QD         599 120
QSO:  7013 CW 2019-05-25 1448 DL3KWF        599 0172   SN2M          599 789
QSO:  7013 CW 2019-05-25 1448 DL3KWF        599 0173   S52AW         599 792
QSO:  7013 CW 2019-05-25 1449 DL3KWF        599 0174   G8X           599 421
QSO:  7013 CW 2019-05-25 1452 DL3KWF        599 0175   9A1AAX        599 026
QSO:  7013 CW 2019-05-25 1453 DL3KWF        599 0176   SM5MX         599 227
QSO:  7013 CW 2019-05-25 1456 DL3KWF        599 0177   EM5K          599 464
QSO:  7013 CW 2019-05-25 1458 DL3KWF        599 0178   DL4SDW        599 451
QSO:  7013 CW 2019-05-25 1500 DL3KWF        599 0179   IK6BAK        599 148
QSO:  7013 CW 2019-05-25 1501 DL3KWF        599 0180   DL5ARM        599 367
QSO:  7013 CW 2019-05-25 1501 DL3KWF        599 0181   S58Q          599 411
QSO:  7013 CW 2019-05-25 1501 DL3KWF        599 0182   LY5T          599 317
QSO:  7016 CW 2019-05-25 1504 DL3KWF        599 0183   OK1TA         599 455
QSO:  7016 CW 2019-05-25 1504 DL3KWF        599 0184   DL/PG6F       599 140
QSO:  7016 CW 2019-05-25 1506 DL3KWF        599 0185   DK7ZT         599 003
QSO:  7016 CW 2019-05-25 1508 DL3KWF        599 0186   DL5SET        599 389
QSO:  7016 CW 2019-05-25 1510 DL3KWF        599 0187   SE4E          599 695
QSO:  7019 CW 2019-05-25 1514 DL3KWF        599 0188   RM1T          599 485
QSO:  7023 CW 2019-05-25 1515 DL3KWF        599 0189   HA01FF        599 703
QSO:  7024 CW 2019-05-25 1516 DL3KWF        599 0190   EW8W          599 555
QSO:  7031 CW 2019-05-25 1518 DL3KWF        599 0191   HA8TP         599 082
QSO:  7033 CW 2019-05-25 1521 DL3KWF        599 0192   I2IFT         599 515
QSO:  7041 CW 2019-05-25 1522 DL3KWF        599 0193   EW2A          599 1258
QSO:  7010 CW 2019-05-25 1528 DL3KWF        599 0194   DR50DIG       599 156
QSO:  7011 CW 2019-05-25 1528 DL3KWF        599 0195   RM5A          599 291
QSO:  7018 CW 2019-05-25 1532 DL3KWF        599 0196   ON6CT         599 463
QSO:  7019 CW 2019-05-25 1533 DL3KWF        599 0197   LY5R          599 1218
QSO:  7022 CW 2019-05-25 1535 DL3KWF        599 0198   IR4K          599 050
QSO:  7024 CW 2019-05-25 1536 DL3KWF        599 0199   5Q5W          599 038
QSO:  7025 CW 2019-05-25 1537 DL3KWF        599 0200   G5W           599 1331
QSO:  7027 CW 2019-05-25 1538 DL3KWF        599 0201   9A1A          599 914
QSO:  7034 CW 2019-05-25 1540 DL3KWF        599 0202   OK7PN         599 810
QSO:  7036 CW 2019-05-25 1541 DL3KWF        599 0203   UA9MA         599 926
QSO:  7036 CW 2019-05-25 1542 DL3KWF        599 0204   S58M          599 897
QSO:  7003 CW 2019-05-25 1544 DL3KWF        599 0205   OZ5E          599 677
QSO:  7005 CW 2019-05-25 1544 DL3KWF        599 0206   S51YI         599 739
QSO:  7007 CW 2019-05-25 1547 DL3KWF        599 0207   S53M          599 663
QSO:  7008 CW 2019-05-25 1551 DL3KWF        599 0208   IK1JJM        599 328
QSO:  7009 CW 2019-05-25 1552 DL3KWF        599 0209   SE0X          599 513
QSO:  7010 CW 2019-05-25 1553 DL3KWF        599 0210   RX3K          599 542
QSO:  7012 CW 2019-05-25 1556 DL3KWF        599 0211   LY7Z          599 1653
QSO:  7015 CW 2019-05-25 1608 DL3KWF        599 0212   RT3M          599 738
QSO:  7017 CW 2019-05-25 1608 DL3KWF        599 0213   LY2J          599 1016
QSO:  7019 CW 2019-05-25 1609 DL3KWF        599 0214   IR4E          599 240
QSO:  7026 CW 2019-05-25 1612 DL3KWF        599 0215   LN8W          599 663
QSO:  7026 CW 2019-05-25 1614 DL3KWF        599 0216   UW2M          599 2007
QSO:  7029 CW 2019-05-25 1616 DL3KWF        599 0217   SP8R          599 764
QSO:  7030 CW 2019-05-25 1617 DL3KWF        599 0218   EW8OM         599 848
QSO:  7033 CW 2019-05-25 1618 DL3KWF        599 0219   LY2CX         599 027
QSO:  7035 CW 2019-05-25 1618 DL3KWF        599 0220   EF3W          599 633
QSO:  7040 CW 2019-05-25 1619 DL3KWF        599 0221   YR5N          599 400
QSO:  7043 CW 2019-05-25 1620 DL3KWF        599 0222   9A5Y          599 1281
QSO:  7010 CW 2019-05-25 1622 DL3KWF        599 0223   DM7W          599 527
QSO:  7010 CW 2019-05-25 1623 DL3KWF        599 0224   DL3ANK        599 484
QSO:  7010 CW 2019-05-25 1625 DL3KWF        599 0225   OK2FD         599 719
QSO:  7010 CW 2019-05-25 1629 DL3KWF        599 0226   ES7A          599 1552
QSO:  7010 CW 2019-05-25 1631 DL3KWF        599 0227   F4VSQ         599 362
QSO:  7010 CW 2019-05-25 1633 DL3KWF        599 0228   ON3DI         599 235
QSO:  7010 CW 2019-05-25 1634 DL3KWF        599 0229   OK6K          599 138
QSO:  7010 CW 2019-05-25 1635 DL3KWF        599 0230   OH1NOA        599 457
QSO:  7014 CW 2019-05-25 1640 DL3KWF        599 0231   ON5TO         599 056
QSO:  7014 CW 2019-05-25 1641 DL3KWF        599 0232   EA3GBA        599 203
QSO:  7014 CW 2019-05-25 1642 DL3KWF        599 0233   EU4U          599 384
QSO:  7014 CW 2019-05-25 1644 DL3KWF        599 0234   PA1FJ         599 150
QSO:  7014 CW 2019-05-25 1648 DL3KWF        599 0235   OM8ON         599 283
QSO:  7014 CW 2019-05-25 1649 DL3KWF        599 0236   RT5G          599 525
QSO:  7014 CW 2019-05-25 1650 DL3KWF        599 0237   DF5RF         599 521
QSO:  7014 CW 2019-05-25 1650 DL3KWF        599 0238   DJ5KW         599 008
QSO:  7014 CW 2019-05-25 1651 DL3KWF        599 0239   RL3A          599 2418
QSO:  7014 CW 2019-05-25 1653 DL3KWF        599 0240   UT3N          599 204
QSO:  7014 CW 2019-05-25 1654 DL3KWF        599 0241   LZ7DX         599 363
QSO:  7014 CW 2019-05-25 1654 DL3KWF        599 0242   OR2F          599 1006
QSO:  7014 CW 2019-05-25 1655 DL3KWF        599 0243   S51R          599 328
QSO:  7014 CW 2019-05-25 1656 DL3KWF        599 0244   DR3I          599 132
QSO:  7014 CW 2019-05-25 1700 DL3KWF        599 0245   DL8AWK        599 195
QSO:  7014 CW 2019-05-25 1701 DL3KWF        599 0246   SP4DZT        599 442
QSO:  7014 CW 2019-05-25 1702 DL3KWF        599 0247   EW6W          599 2312
QSO:  7014 CW 2019-05-25 1704 DL3KWF        599 0248   UR4RWW        599 811
QSO:  7014 CW 2019-05-25 1707 DL3KWF        599 0249   OK1JRU        599 002
QSO:  7014 CW 2019-05-25 1709 DL3KWF        599 0250   MI5I          599 551
QSO:  7014 CW 2019-05-25 1710 DL3KWF        599 0251   YL2EA         599 342
QSO:  7014 CW 2019-05-25 1711 DL3KWF        599 0252   S57KM         599 387
QSO:  7014 CW 2019-05-25 1711 DL3KWF        599 0253   LZ4AE         599 351
QSO:  7017 CW 2019-05-25 1714 DL3KWF        599 0254   DD0CC         599 493
QSO:  7021 CW 2019-05-25 1716 DL3KWF        599 0255   LY2W          599 491
QSO:  7028 CW 2019-05-25 1720 DL3KWF        599 0256   SM0HRP        599 983
QSO:  7029 CW 2019-05-25 1720 DL3KWF        599 0257   OL8M          599 1185
QSO:  7030 CW 2019-05-25 1721 DL3KWF        599 0258   OM7M          599 817
QSO:  7037 CW 2019-05-25 1723 DL3KWF        599 0259   RT9S          599 997
QSO:  7001 CW 2019-05-25 1726 DL3KWF        599 0260   S58J          599 167
QSO:  7003 CW 2019-05-25 1726 DL3KWF        599 0261   TM0R          599 901
QSO:  7003 CW 2019-05-25 1727 DL3KWF        599 0262   OL0W          599 991
QSO:  7004 CW 2019-05-25 1731 DL3KWF        599 0263   LY6A          599 1647
QSO:  7005 CW 2019-05-25 1732 DL3KWF        599 0264   HB/RN3QO      599 993
QSO:  7004 CW 2019-05-25 1734 DL3KWF        599 0265   4U1A          599 604
QSO:  7006 CW 2019-05-25 1737 DL3KWF        599 0266   JT5DX         599 1259
QSO:  7009 CW 2019-05-25 1743 DL3KWF        599 0267   RK3AW         599 655
QSO:  7011 CW 2019-05-25 1750 DL3KWF        599 0268   YT4T          599 749
QSO:  7011 CW 2019-05-25 1752 DL3KWF        599 0269   YR9F          599 742
QSO:  7012 CW 2019-05-25 1753 DL3KWF        599 0270   RT2C          599 985
QSO:  7013 CW 2019-05-25 1753 DL3KWF        599 0271   OH0V          599 1500
QSO:  7013 CW 2019-05-25 1754 DL3KWF        599 0272   RU1A          599 2538
QSO:  7016 CW 2019-05-25 1755 DL3KWF        599 0273   SP4G          599 1067
QSO:  7016 CW 2019-05-25 1756 DL3KWF        599 0274   R3KM          599 208
QSO:  7016 CW 2019-05-25 1757 DL3KWF        599 0275   R4LC          599 193
QSO:  7017 CW 2019-05-25 1758 DL3KWF        599 0276   LX7I          599 788
QSO:  7018 CW 2019-05-25 1759 DL3KWF        599 0277   MD4K          599 1545
QSO:  7019 CW 2019-05-25 1800 DL3KWF        599 0278   9A0DB         599 1138
QSO:  7021 CW 2019-05-25 1801 DL3KWF        599 0279   GM7V          599 1454
QSO:  7024 CW 2019-05-25 1802 DL3KWF        599 0280   SM0T          599 076
QSO:  7027 CW 2019-05-25 1804 DL3KWF        599 0281   S53X          599 705
QSO:  7028 CW 2019-05-25 1806 DL3KWF        599 0282   RM9I          599 1250
QSO:  7029 CW 2019-05-25 1807 DL3KWF        599 0283   II9P          599 2006
QSO:  7031 CW 2019-05-25 1807 DL3KWF        599 0284   ES6Q          599 345
QSO:  7035 CW 2019-05-25 1811 DL3KWF        599 0285   RA4AR         599 214
QSO:  7038 CW 2019-05-25 1812 DL3KWF        599 0286   OK5Z          599 1671
QSO:  7040 CW 2019-05-25 1813 DL3KWF        599 0287   UT4U          599 1524
QSO:  7041 CW 2019-05-25 1817 DL3KWF        599 0288   R6CC          599 312
QSO:  7043 CW 2019-05-25 1818 DL3KWF        599 0289   OG7A          599 1547
QSO:  7043 CW 2019-05-25 1819 DL3KWF        599 0290   4U73B         599 404
QSO:  7047 CW 2019-05-25 1820 DL3KWF        599 0291   UW5Z          599 1314
QSO:  7048 CW 2019-05-25 1821 DL3KWF        599 0292   OH10X         599 1388
QSO:  7049 CW 2019-05-25 1822 DL3KWF        599 0293   UW5U          599 1020
QSO:  7050 CW 2019-05-25 1822 DL3KWF        599 0294   UY7C          599 690
QSO:  7051 CW 2019-05-25 1823 DL3KWF        599 0295   UT5UN         599 517
QSO:  7052 CW 2019-05-25 1824 DL3KWF        599 0296   UW7LL         599 1162
QSO:  7000 CW 2019-05-25 1825 DL3KWF        599 0297   IK3UNA        599 977
QSO:  7002 CW 2019-05-25 1826 DL3KWF        599 0298   YL5X          599 445
QSO:  7004 CW 2019-05-25 1827 DL3KWF        599 0299   YQ6A          599 1293
QSO:  7004 CW 2019-05-25 1828 DL3KWF        599 0300   HB9ARF        599 677
QSO:  7005 CW 2019-05-25 1829 DL3KWF        599 0301   R8TT          599 851
QSO:  7009 CW 2019-05-25 1831 DL3KWF        599 0302   DA2X          599 1137
QSO:  7012 CW 2019-05-25 1836 DL3KWF        599 0303   SP2LNW        599 952
QSO:  7012 CW 2019-05-25 1837 DL3KWF        599 0304   SP9JZT        599 246
QSO:  7012 CW 2019-05-25 1838 DL3KWF        599 0305   OH7MFO        599 485
QSO:  7012 CW 2019-05-25 1839 DL3KWF        599 0306   MM3N          599 290
QSO:  7012 CW 2019-05-25 1841 DL3KWF        599 0307   US2WW         599 1493
QSO:  7013 CW 2019-05-25 1842 DL3KWF        599 0308   YO8SS         599 585
QSO:  7013 CW 2019-05-25 1843 DL3KWF        599 0309   S51DX         599 183
QSO:  7015 CW 2019-05-25 1845 DL3KWF        599 0310   RA2F          599 235
QSO:  7016 CW 2019-05-25 1847 DL3KWF        599 0311   YL3CW         599 643
QSO:  7020 CW 2019-05-25 1849 DL3KWF        599 0312   YO6FGZ        599 265
QSO:  7023 CW 2019-05-25 1850 DL3KWF        599 0313   OM0R          599 1135
QSO:  7026 CW 2019-05-25 1851 DL3KWF        599 0314   YT5A          599 737
