START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: RDA
CALLSIGN: RT8U
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: RT8U
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for RDA RDAContest/2021.
QSO: 14176 PH 2021-08-21 0855 RT8U          59 KE32 4U1A          59 0093
QSO:  7000 CW 2021-08-21 1529 RT8U          599 KE32 YL3GQ         599 0024
QSO:  7024 CW 2021-08-21 1530 RT8U          599 KE32 LZ9W          599 0692
QSO:  7024 CW 2021-08-21 1530 RT8U          599 KE32 UX1AA         599 0465
QSO:  7024 CW 2021-08-21 1533 RT8U          599 KE32 9A3VM         599 0515
QSO:  7024 CW 2021-08-21 1534 RT8U          599 KE32 OK4RQ         599 0581
QSO:  7024 CW 2021-08-21 1536 RT8U          599 KE32 HG6O          599 0219
QSO:  7024 CW 2021-08-21 1537 RT8U          599 KE32 SP2R          599 0275
QSO:  7000 CW 2021-08-21 1538 RT8U          599 KE32 OM6TU         599 0098
QSO:  7024 CW 2021-08-21 1538 RT8U          599 KE32 YL7X          599 0539
QSO:  7024 CW 2021-08-21 1539 RT8U          599 KE32 OK1DOL        599 0496
QSO:  7024 CW 2021-08-21 1540 RT8U          599 KE32 YO4NF         599 0302
QSO:  7024 CW 2021-08-21 1544 RT8U          599 KE32 US1VM         599 0074
QSO:  7000 CW 2021-08-21 1546 RT8U          599 KE32 UW6M          599 0090
QSO:  7131 PH 2021-08-21 1604 RT8U          59 KE32 ES0IA         59 0097
QSO:  7000 PH 2021-08-21 1610 RT8U          59 KE32 UN7LAN        59 0251
QSO:  7131 PH 2021-08-21 1611 RT8U          59 KE32 SP5C          59 0484
QSO:  7131 PH 2021-08-21 1618 RT8U          59 KE32 9A5Y          59 0846
QSO:  7131 PH 2021-08-21 1618 RT8U          59 KE32 UX6IB         59 0018
QSO:  7132 PH 2021-08-21 1631 RT8U          59 KE32 HA1AD         59 0255
QSO:  7132 PH 2021-08-21 1631 RT8U          59 KE32 US5QUB        59 0026
QSO:  7131 PH 2021-08-21 1634 RT8U          59 KE32 8S0C          59 0229
QSO:  7132 PH 2021-08-21 1634 RT8U          59 KE32 IK2QPR        59 0476
QSO:  7131 PH 2021-08-21 1635 RT8U          59 KE32 D1CTT         59 0176
QSO:  7131 PH 2021-08-21 1638 RT8U          59 KE32 EW8MZ         59 0039
QSO:  7131 PH 2021-08-21 1639 RT8U          59 KE32 SP6DVP        59 0148
QSO:  7131 PH 2021-08-21 1640 RT8U          59 KE32 S58N          59 0326
QSO:  7132 PH 2021-08-21 1641 RT8U          59 KE32 ON8WV         59 0165
QSO:  7132 PH 2021-08-21 1641 RT8U          59 KE32 UX1AA         59 0528
QSO:  7132 PH 2021-08-21 1642 RT8U          59 KE32 SV3RPQ        59 0152
QSO:  7131 PH 2021-08-21 1643 RT8U          59 KE32 LZ9W          59 0789
QSO:  7132 PH 2021-08-21 1644 RT8U          59 KE32 SV2DGH        59 0132
QSO:  7131 PH 2021-08-21 1648 RT8U          59 KE32 ER3CT         59 0092
QSO:  7131 PH 2021-08-21 1648 RT8U          59 KE32 US5ABI        59 0067
QSO:  7132 PH 2021-08-21 1652 RT8U          59 KE32 SN2B          59 0423
QSO:  7131 PH 2021-08-21 1704 RT8U          59 KE32 LZ5R          59 1092
QSO:  7131 PH 2021-08-21 1707 RT8U          59 KE32 DK4VW         59 0113
QSO:  7000 PH 2021-08-21 1732 RT8U          59 KE32 SP6JOE        59 0212
QSO:  7127 PH 2021-08-21 1733 RT8U          59 KE32 4X6DK         59 0063
QSO:  7153 PH 2021-08-21 1736 RT8U          59 KE32 9A1AA         59 0504
QSO:  7153 PH 2021-08-21 1737 RT8U          59 KE32 OE1HHB        59 0038
QSO:  7000 PH 2021-08-21 1740 RT8U          59 KE32 UR2LX         59 0061
QSO:  7000 PH 2021-08-21 1743 RT8U          59 KE32 EW1KV         59 0041
QSO:  7153 PH 2021-08-21 1746 RT8U          59 KE32 EA5FSJ        59 0068
QSO:  7000 PH 2021-08-21 1747 RT8U          59 KE32 SM4IED        59 0073
QSO:  7000 PH 2021-08-21 1747 RT8U          59 KE32 SN8U          59 0110
QSO:  7153 PH 2021-08-21 1749 RT8U          59 KE32 HA2EAV        59 0214
QSO:  7153 PH 2021-08-21 1750 RT8U          59 KE32 YL3JI         59 0156
QSO:  7020 PH 2021-08-21 1755 RT8U          59 KE32 EX9A          59 0050
QSO:  7153 PH 2021-08-21 1755 RT8U          59 KE32 SP5GNI        59 0169
QSO:  7153 PH 2021-08-21 1756 RT8U          59 KE32 DJ9HX         59 0178
QSO:  7153 PH 2021-08-21 1756 RT8U          59 KE32 HA7PO         59 0128
QSO:  7153 PH 2021-08-21 1756 RT8U          59 KE32 LZ2ZY         59 0165
QSO:  7153 PH 2021-08-21 1757 RT8U          59 KE32 SI9YL         59 0078
QSO:  7153 PH 2021-08-21 1758 RT8U          59 KE32 CT1BOL        59 0099
QSO:  7000 PH 2021-08-21 1802 RT8U          59 KE32 3Z90DZC       59 0015
QSO:  7153 PH 2021-08-21 1802 RT8U          59 KE32 SM3JVF        59 0028
QSO:  7000 PH 2021-08-21 1805 RT8U          59 KE32 UX1IM         59 0033
QSO:  7153 PH 2021-08-21 1806 RT8U          59 KE32 LB6VI         59 0021
QSO:  7153 PH 2021-08-21 1807 RT8U          59 KE32 DL1HZM        59 0029
QSO:  7000 PH 2021-08-21 1811 RT8U          59 KE32 E73RB         59 0019
QSO:  7000 PH 2021-08-21 1818 RT8U          59 KE32 SP9DNO        59 0031
QSO:  7000 PH 2021-08-21 1819 RT8U          59 KE32 SE5W          59 0048
QSO:  7000 PH 2021-08-21 1822 RT8U          59 KE32 LZ2PEP        59 0206
QSO:  7153 PH 2021-08-21 1824 RT8U          59 KE32 IK4RQJ        59 0223
QSO:  7153 PH 2021-08-21 1824 RT8U          59 KE32 LY4T          59 0269
QSO:  7153 PH 2021-08-21 1824 RT8U          59 KE32 LY9A          59 0820
QSO:  7153 PH 2021-08-21 1825 RT8U          59 KE32 SC3A          59 0151
QSO:  7153 PH 2021-08-21 1825 RT8U          59 KE32 YU3AWA        59 0284
QSO:  7153 PH 2021-08-21 1826 RT8U          59 KE32 IW1FRU        59 0216
QSO:  7153 PH 2021-08-21 1827 RT8U          59 KE32 PD5ISW        59 0066
QSO:  7000 PH 2021-08-21 1828 RT8U          59 KE32 IX1HPN        59 0069
QSO:  7000 PH 2021-08-21 1833 RT8U          59 KE32 SQ5CZN        59 0001
QSO:  7125 PH 2021-08-21 1836 RT8U          59 KE32 TA3DE         59 0021
QSO:  7000 PH 2021-08-21 1837 RT8U          59 KE32 DL7USW/P      59 0123
QSO:  7153 PH 2021-08-21 1839 RT8U          59 KE32 OG6N          59 0292
QSO:  7125 PH 2021-08-21 1841 RT8U          59 KE32 SV2AEL        59 0162
QSO:  7132 PH 2021-08-21 1847 RT8U          59 KE32 YL3CW         59 0313
QSO:  7133 PH 2021-08-21 1853 RT8U          59 KE32 PA5DX         59 0183
QSO:  7000 PH 2021-08-21 1858 RT8U          59 KE32 DJ4DN         59 0039
QSO:  7000 PH 2021-08-21 1859 RT8U          59 KE32 F5LBL         59 0119
QSO:  7069 PH 2021-08-21 1859 RT8U          59 KE32 UY2IG         59 0101
QSO: 14014 CW 2021-08-21 1904 RT8U          599 KE32 F5NKX         599 0097
QSO:  7069 PH 2021-08-21 1904 RT8U          59 KE32 PC2K          59 0102
QSO:  7069 PH 2021-08-21 1905 RT8U          59 KE32 HB9OAU        59 0113
QSO:  7069 PH 2021-08-21 1907 RT8U          59 KE32 SA6NIA        59 0005
QSO:  7069 PH 2021-08-21 1908 RT8U          59 KE32 YU7KW         59 0313
QSO:  7069 PH 2021-08-21 1909 RT8U          59 KE32 IU0OVB        59 0166
QSO: 14000 CW 2021-08-21 1912 RT8U          599 KE32 TA3DJ         599 0004
QSO:  7069 PH 2021-08-21 1912 RT8U          59 KE32 DD8SM         59 0007
QSO: 14022 CW 2021-08-21 1913 RT8U          599 KE32 LZ2HR         599 0192
QSO: 14014 CW 2021-08-21 1916 RT8U          599 KE32 EA3AKA        599 0023
QSO:  7000 PH 2021-08-21 1916 RT8U          59 KE32 DM3MAS        59 0048
QSO:  7010 PH 2021-08-21 1920 RT8U          59 KE32 DL4FDM        59 0003
QSO:  7069 PH 2021-08-21 1927 RT8U          59 KE32 IU5KRE        59 0013
QSO:  7000 PH 2021-08-21 1928 RT8U          59 KE32 SP5DRE        59 0062
QSO:  7000 PH 2021-08-21 1934 RT8U          59 KE32 LC5C          59 0089
QSO:  7069 PH 2021-08-21 1936 RT8U          59 KE32 ES4RD         59 0602
QSO:  3500 PH 2021-08-21 1940 RT8U          59 KE32 SN0ZOSP       59 0044
QSO:  7000 PH 2021-08-21 1940 RT8U          59 KE32 LZ1RA         59 0001
QSO:  7069 PH 2021-08-21 1941 RT8U          59 KE32 G3R           59 0031
QSO:  7000 PH 2021-08-21 1942 RT8U          59 KE32 DL8UI         59 0005
QSO:  7000 PH 2021-08-21 1944 RT8U          59 KE32 I4XNN         59 0159
QSO:  7000 PH 2021-08-21 1947 RT8U          59 KU32 IZ5MKA        59 0049
QSO:  7000 PH 2021-08-21 2002 RT8U          59 KE32 IV3KKW        59 0098
QSO:  7127 PH 2021-08-21 2004 RT8U          59 KE32 SM3KJA        59 0012
QSO:  7111 PH 2021-08-21 2010 RT8U          59 KE32 HA3NU         59 1005
QSO:  3511 CW 2021-08-21 2013 RT8U          599 KE32 UP5B          599 0375
QSO:  3509 CW 2021-08-21 2016 RT8U          599 KE32 VK2GR         599 0007
QSO:  3500 CW 2021-08-21 2018 RT8U          599 KE32 JA5NSR        599 0009
QSO:  3500 CW 2021-08-21 2018 RT8U          599 KE32 YL2PP         599 0152
QSO:  3509 CW 2021-08-21 2018 RT8U          599 KE32 SN5N          599 0455
QSO:  3509 CW 2021-08-21 2020 RT8U          599 KE32 EW8DX         599 0602
QSO:  3509 CW 2021-08-21 2021 RT8U          599 KE32 LZ5XQ         599 0077
QSO:  3509 CW 2021-08-21 2023 RT8U          599 KE32 YQ6A          599 0561
QSO:  3509 CW 2021-08-21 2024 RT8U          599 KE32 SN1T          599 0645
QSO:  3508 CW 2021-08-21 2025 RT8U          599 KE32 UT2UB         599 0355
QSO:  3509 CW 2021-08-21 2028 RT8U          599 KE32 UX1AA         599 0785
QSO:  3509 CW 2021-08-21 2030 RT8U          599 KE32 9A3VM         599 0838
QSO:  3509 CW 2021-08-21 2031 RT8U          599 KE32 9A5Y          599 1206
QSO:  3509 CW 2021-08-21 2031 RT8U          599 KE32 EW1M          599 0471
QSO:  3509 CW 2021-08-21 2033 RT8U          599 KE32 EU4E          599 0509
QSO:  1882 PH 2021-08-21 2035 RT8U          59 KE32 LY4T          59 0348
QSO:  3509 CW 2021-08-21 2035 RT8U          599 KE32 YU5R          599 0841
QSO:  3509 CW 2021-08-21 2036 RT8U          599 KE32 UR7EC         599 0146
QSO:  3509 CW 2021-08-21 2038 RT8U          599 KE32 SP2EWQ        599 0405
