START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: RDA
CALLSIGN: R1MJ/P
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: R1MJ/P
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for RDA RDAContest/2021.
QSO: 14000 PH 2021-08-21 1204 R1MJ/P        59 LO24 UN7LAN        59 0121
QSO:  7039 CW 2021-08-21 1946 R1MJ/P        599 LO24 LZ5R          599 1369
QSO:  7040 CW 2021-08-21 1946 R1MJ/P        599 LO24 F6GCP         599 0060
QSO:  7039 CW 2021-08-21 1948 R1MJ/P        599 LO24 UR7QC         599 0286
QSO:  7000 CW 2021-08-21 1949 R1MJ/P        599 LO24 LZ2PEP        599 0239
QSO:  7000 CW 2021-08-21 1950 R1MJ/P        599 RO24 DJ2XC         599 0047
QSO:  7040 CW 2021-08-21 1950 R1MJ/P        599 LO24 HA3OU         599 0343
QSO:  7039 CW 2021-08-21 1951 R1MJ/P        599 LO24 HB9AMO        599 0157
QSO:  7040 CW 2021-08-21 1952 R1MJ/P        599 LO24 IV3TRK        599 0072
QSO:  7040 CW 2021-08-21 1952 R1MJ/P        599 LO24 YT1XC         599 0057
QSO:  7039 CW 2021-08-21 2000 R1MJ/P        599 LO24 EW8DX         599 0591
QSO:  7039 CW 2021-08-21 2000 R1MJ/P        599 LO24 HA9PP         599 0337
QSO:  7040 CW 2021-08-21 2001 R1MJ/P        599 LO24 UT7E          599 0262
QSO:  7040 CW 2021-08-21 2002 R1MJ/P        599 LO24 S54X          599 0089
QSO:  7040 CW 2021-08-21 2003 R1MJ/P        599 LO26 SP9DLY        599 0357
QSO:  7039 CW 2021-08-21 2004 R1MJ/P        599 LO24 UP5B          599 0366
QSO:  7040 CW 2021-08-21 2005 R1MJ/P        599 LO24 LZ5Y          599 0144
QSO:  7040 CW 2021-08-21 2006 R1MJ/P        599 LO24 SN7O          599 0722
QSO:  7039 CW 2021-08-21 2007 R1MJ/P        599 LO24 E77EA         599 0759
QSO:  7040 CW 2021-08-21 2008 R1MJ/P        599 LO24 IK1PMR        599 0218
QSO:  7040 CW 2021-08-21 2008 R1MJ/P        599 LO24 YU5R          599 0821
QSO:  7000 CW 2021-08-21 2009 R1MJ/P        599 LO24 IK6GPZ        599 0133
QSO:  7040 CW 2021-08-21 2011 R1MJ/P        599 LO24 OL6D          599 0110
QSO:  7040 CW 2021-08-21 2012 R1MJ/P        599 LO28 IK1YRA        599 0020
QSO:  7000 CW 2021-08-21 2013 R1MJ/P        599 LO24 OK1FCA        599 0016
QSO:  7000 CW 2021-08-21 2013 R1MJ/P        599 LO24 SP9ENV        599 0246
QSO:  7000 CW 2021-08-21 2013 R1MJ/P        599 LO24 UR5LF         599 0299
QSO:  7040 CW 2021-08-21 2014 R1MJ/P        599 LO24 SM2LIY        599 0715
QSO:  7039 CW 2021-08-21 2016 R1MJ/P        599 LO24 OK1DOL        599 0723
QSO:  7040 CW 2021-08-21 2016 R1MJ/P        599 LO24 DL3HAA        599 0023
QSO:  7000 CW 2021-08-21 2017 R1MJ/P        599 LO24 S51RU         599 0150
QSO:  7039 CW 2021-08-21 2017 R1MJ/P        599 LO24 DJ8EW         599 0157
QSO:  7040 CW 2021-08-21 2018 R1MJ/P        599 LO24 SM3EVR        599 0198
QSO:  7040 CW 2021-08-21 2018 R1MJ/P        599 LO24 YQ6A          599 0557
QSO:  7040 CW 2021-08-21 2019 R1MJ/P        599 LO24 HA3MN         599 0250
QSO:  7010 CW 2021-08-21 2020 R1MJ/P        599 LO24 ON7CC         599 0077
QSO:  7000 CW 2021-08-21 2021 R1MJ/P        599 LO24 DK5AI         599 0109
QSO:  7039 CW 2021-08-21 2022 R1MJ/P        599 LO24 SM7IUN        599 0123
QSO:  7040 CW 2021-08-21 2023 R1MJ/P        599 LO24 YO2CEQ        599 0043
QSO:  7039 CW 2021-08-21 2024 R1MJ/P        599 LO24 OM8AA         599 0086
QSO:  7040 CW 2021-08-21 2026 R1MJ/P        599 DO24 DK6OR         599 0114
QSO:  7040 CW 2021-08-21 2026 R1MJ/P        599 LO24 LZ2GS         599 0093
QSO:  7040 CW 2021-08-21 2027 R1MJ/P        599 LO24 HA5JI         599 0871
QSO:  7040 CW 2021-08-21 2027 R1MJ/P        599 LO24 SP5UFK        599 0003
QSO:  7000 CW 2021-08-21 2028 R1MJ/P        599 LO24 OK2MBP        599 0295
QSO:  7039 CW 2021-08-21 2029 R1MJ/P        599 LO24 OK1VK         599 0254
QSO:  7040 CW 2021-08-21 2029 R1MJ/P        599 LO24 IK0YVV        599 0308
QSO:  7040 CW 2021-08-21 2030 R1MJ/P        599 LO24 SP2MKT        599 0102
QSO:  7000 CW 2021-08-21 2031 R1MJ/P        599 LO24 DL1CC         599 0124
QSO:  7040 CW 2021-08-21 2032 R1MJ/P        599 LO24 IK1SOW        599 0034
QSO:  7000 CW 2021-08-21 2033 R1MJ/P        599 LO24 F5SGI         599 0111
QSO:  7000 CW 2021-08-21 2035 R1MJ/P        599 LO24 IK1BPL        599 0076
QSO:  7040 CW 2021-08-21 2036 R1MJ/P        599 LO24 DM2RN         599 0091
QSO:  7040 CW 2021-08-21 2036 R1MJ/P        599 LO22 PE3T          599 0181
QSO:  7039 CW 2021-08-21 2037 R1MJ/P        599 LO24 HA3NU         599 1022
QSO:  7040 CW 2021-08-21 2037 R1MJ/P        599 LO24 IK2PZC        599 0160
QSO:  7040 CW 2021-08-21 2039 R1MJ/P        599 LO24 UW6E          599 0291
QSO:  7040 CW 2021-08-21 2041 R1MJ/P        599 LO24 DJ3XA         599 0070
QSO:  7040 CW 2021-08-21 2041 R1MJ/P        599 LO24 SP5ELA        599 0106
QSO:  7039 CW 2021-08-21 2042 R1MJ/P        599 LO24 DL3XM         599 0110
QSO:  7040 CW 2021-08-21 2043 R1MJ/P        599 LO24 DL7URH        599 0270
QSO:  7040 CW 2021-08-21 2043 R1MJ/P        599 LO24 OK7CM         599 0234
QSO:  7000 CW 2021-08-21 2044 R1MJ/P        599 LO24 SP4JWR        599 0037
QSO:  7040 CW 2021-08-21 2045 R1MJ/P        599 DO24 EA4Z          599 0046
QSO:  7040 CW 2021-08-21 2047 R1MJ/P        599 LO24 SP9YGD        599 0240
QSO:  7039 CW 2021-08-21 2048 R1MJ/P        599 LO24 9A1AA         599 0636
QSO:  7039 CW 2021-08-21 2050 R1MJ/P        599 LO24 LY9A          599 0973
QSO:  7040 CW 2021-08-21 2050 R1MJ/P        599 LO24 DF1SZ         599 0044
QSO:  7040 CW 2021-08-21 2052 R1MJ/P        599 LO24 S5030R        599 0032
QSO:  7000 CW 2021-08-21 2053 R1MJ/P        599 LO24 S58KA         599 0156
QSO:  7040 CW 2021-08-21 2054 R1MJ/P        599 LO24 HA4FY         599 0057
QSO:  7040 CW 2021-08-21 2056 R1MJ/P        599 LO24 YU1UO         599 0166
QSO:  3517 CW 2021-08-21 2104 R1MJ/P        599 LO24 OK4RQ         599 0924
QSO:  3517 CW 2021-08-21 2105 R1MJ/P        599 LO24 UR7MZ         599 0468
QSO:  3517 CW 2021-08-21 2105 R1MJ/P        599 LO24 UX1AA         599 0837
QSO:  3517 CW 2021-08-21 2106 R1MJ/P        599 LO24 OK1VK         599 0276
QSO:  3517 CW 2021-08-21 2107 R1MJ/P        599 LO24 SM2LIY        599 0757
QSO:  3517 CW 2021-08-21 2108 R1MJ/P        599 LO24 SN7O          599 0759
QSO:  3517 CW 2021-08-21 2111 R1MJ/P        599 LO24 YO4NF         599 0620
QSO:  3517 CW 2021-08-21 2112 R1MJ/P        599 LO24 OK1DOL        599 0760
QSO:  3517 CW 2021-08-21 2113 R1MJ/P        599 LO24 DL8DWW        599 0210
QSO:  3517 CW 2021-08-21 2115 R1MJ/P        599 LO24 SM0Q          599 0237
QSO:  3517 CW 2021-08-21 2115 R1MJ/P        599 LO24 SP2EWQ        599 0430
QSO:  3517 CW 2021-08-21 2118 R1MJ/P        599 LO24 DJ3XA         599 0085
QSO:  3517 CW 2021-08-21 2119 R1MJ/P        599 LO24 9A5Y          599 1252
QSO:  3517 CW 2021-08-21 2119 R1MJ/P        599 LO24 SM3EVR        599 0233
QSO:  3517 CW 2021-08-21 2123 R1MJ/P        599 LO24 SN5N          599 0485
QSO:  3517 CW 2021-08-21 2124 R1MJ/P        599 LO24 OH1X          599 0326
QSO:  3517 CW 2021-08-21 2124 R1MJ/P        599 LO24 UR7GO         599 0650
QSO:  3517 CW 2021-08-21 2125 R1MJ/P        599 LO24 SM5ACQ        599 0102
QSO:  3517 CW 2021-08-21 2127 R1MJ/P        599 LO24 OM5MX         599 0086
