START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: OK-OM DX CW Contest 2018
CALLSIGN: F5HTR
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: F5HTR
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for OK-OM DX CW Contest 2018 OK_OM_DX_Contest/2018/CW.
QSO:  7022 CW 2018-11-10 1322 F5HTR         599 OK1DOL        599 DPS
QSO: 14026 CW 2018-11-11 0912 F5HTR         599 081 OM8LA         599 KEZ
QSO: 14014 CW 2018-11-11 0914 F5HTR         599 083 OM8FR         599 KEZ
QSO: 14010 CW 2018-11-11 0915 F5HTR         599 084 OM7LM         599 ZVO
QSO: 14035 CW 2018-11-11 0919 F5HTR         599 085 OM7JG         599 VKR
QSO: 14031 CW 2018-11-11 0921 F5HTR         599 89 OM0MW         599 PRE
QSO: 14028 CW 2018-11-11 0923 F5HTR         599 087 OM5CM         599 NIT
QSO:  7011 CW 2018-11-11 1006 F5HTR         599 088 OK1VK         599 BPB
QSO:  7009 CW 2018-11-11 1008 F5HTR         599 089 OK7GU         599 DPM
QSO:  7000 CW 2018-11-11 1011 F5HTR         599 90 OK1KKI        599 CJH
QSO: 14000 CW 2018-11-11 1044 F5HTR         599 93 OM5NL         599 KOM
QSO: 14026 CW 2018-11-11 1048 F5HTR         599 094 OK1TN         599 FJI
QSO: 14000 CW 2018-11-11 1049 F5HTR         599 95 OK2QX         599 HPR
QSO: 21009 CW 2018-11-11 1057 F5HTR         599 096 OM0R          599 LEV
QSO: 21035 CW 2018-11-11 1100 F5HTR         599 097 OM7JG         599 VKR
QSO: 21025 CW 2018-11-11 1108 F5HTR         599 098 OM8FR         599 KEZ
QSO: 21000 CW 2018-11-11 1114 F5HTR         599 099 OM3KKF        599 DET
QSO: 14000 CW 2018-11-11 1125 F5HTR         599 100 OK1AUC        599 CPR
END-OF-LOG:
