START-OF-LOG: 3.0
CALLSIGN: NC6B
CONTEST: CQ-WPX-CW
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-MODE: CW
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY:
CLAIMED-SCORE: 340956
NAME: Kent Olsen
LOCATION: SB
OPERATORS: NC6B
CLUB: SOUTHERN CALIFORNIA CONTEST CLUB
CERTIFICATE: YES
CREATED-BY: N1MM Logger+ 1.0.5707.0
SOAPBOX: This was my first large effort in a CW contest.
QSO: 14033 CW 2016-05-28 2155 NC6B          599 0322   EF5Y          599 1555
QSO: 14038 CW 2016-05-28 2158 NC6B          599 0323   WO4O          599 1204
QSO: 14035 CW 2016-05-28 2159 NC6B          599 0324   WK1Q          599 0851
QSO: 14064 CW 2016-05-28 2205 NC6B          599 0325   W5NE          599 0113
QSO: 14080 CW 2016-05-28 2206 NC6B          599 0326   NE5LL         599 0275
QSO: 14082 CW 2016-05-28 2208 NC6B          599 0327   K8MP          599 0058
QSO: 14083 CW 2016-05-28 2210 NC6B          599 0328   KJ4QHL        599 0458
QSO: 14098 CW 2016-05-28 2222 NC6B          599 0329   NS9I          599 0756
QSO: 14098 CW 2016-05-28 2223 NC6B          599 0330   N8BJQ         599 0789
QSO: 14085 CW 2016-05-28 2228 NC6B          599 0331   WS8KCC        599 0151
QSO: 14032 CW 2016-05-28 2232 NC6B          599 0332   UA0IDZ        599 0659
QSO: 14034 CW 2016-05-28 2233 NC6B          599 0333   JF1UOX        599 0274
QSO: 14059 CW 2016-05-28 2244 NC6B          599 0334   EC5CR         599 0348
QSO: 14065 CW 2016-05-28 2245 NC6B          599 0335   JA6LCJ        599 0862
QSO: 21030 CW 2016-05-28 2249 NC6B          599 0336   WH7W          599 0270
QSO: 21043 CW 2016-05-28 2251 NC6B          599 0337   LU6UO         599 0317
QSO: 21031 CW 2016-05-28 2254 NC6B          599 0338   ZL1AM         599 0533
QSO: 21017 CW 2016-05-28 2256 NC6B          599 0339   ZM2B          599 0375
QSO: 21032 CW 2016-05-29 0005 NC6B          599 0340   NA3D          599 0350
QSO: 21030 CW 2016-05-29 0008 NC6B          599 0341   W5/MM0LID     599 0201
QSO: 21044 CW 2016-05-29 0009 NC6B          599 0342   LU1ICX        599 0480
QSO: 21056 CW 2016-05-29 0011 NC6B          599 0343   A31MM         599 0454
QSO: 21055 CW 2016-05-29 0012 NC6B          599 0344   YV4YC         599 0864
QSO: 21027 CW 2016-05-29 0014 NC6B          599 0345   ZF1A          599 1795
QSO: 21021 CW 2016-05-29 0015 NC6B          599 0346   KH6CJJ        599 0229
QSO: 21038 CW 2016-05-29 0016 NC6B          599 0347   5W1SA         599 0571
QSO: 21030 CW 2016-05-29 0018 NC6B          599 0348   XR0YS         599 0867
QSO: 21015 CW 2016-05-29 0021 NC6B          599 0349   ZM3T          599 0481
QSO: 21004 CW 2016-05-29 0026 NC6B          599 0350   WH6R          599 0760
QSO: 14029 CW 2016-05-29 0028 NC6B          599 0351   KH6MB/AI5     599 0196
QSO: 14010 CW 2016-05-29 0029 NC6B          599 0352   AL7L          599 0017
QSO: 14001 CW 2016-05-29 0035 NC6B          599 0353   DJ5MW         599 1053
QSO: 14007 CW 2016-05-29 0038 NC6B          599 0354   EI7M          599 0188
QSO: 14057 CW 2016-05-29 0045 NC6B          599 0355   N0AT          599 0571
QSO: 14051 CW 2016-05-29 0046 NC6B          599 0356   K1GU          599 0234
QSO: 14042 CW 2016-05-29 0048 NC6B          599 0357   S53MM         599 1906
QSO: 14030 CW 2016-05-29 0133 NC6B          599 0358   RM6C          599 1520
QSO: 14002 CW 2016-05-29 0140 NC6B          599 0359   RY3D          599 1115
QSO: 14003 CW 2016-05-29 0143 NC6B          599 0360   OM5ZW         599 1998
QSO: 14004 CW 2016-05-29 0145 NC6B          599 0361   EF2A          599 1725
QSO: 14005 CW 2016-05-29 0153 NC6B          599 0362   OL4A          599 1800
QSO: 14008 CW 2016-05-29 0156 NC6B          599 0363   DL2SAX        599 1410
QSO: 14012 CW 2016-05-29 0202 NC6B          599 0364   RK4FF         599 1172
QSO: 14020 CW 2016-05-29 0206 NC6B          599 0365   D4C           599 2765
QSO: 14027 CW 2016-05-29 0209 NC6B          599 0366   VE7FO         599 0220
QSO: 14028 CW 2016-05-29 0211 NC6B          599 0367   RT5Z          599 1376
QSO: 14028 CW 2016-05-29 0212 NC6B          599 0368   LW1EUD        599 0124
QSO: 14032 CW 2016-05-29 0218 NC6B          599 0369   ZF1A          599 1976
QSO: 14033 CW 2016-05-29 0219 NC6B          599 0370   OZ5E          599 1204
QSO: 14037 CW 2016-05-29 0225 NC6B          599 0371   W9AV          599 0432
QSO: 14037 CW 2016-05-29 0227 NC6B          599 0372   OG73X         599 1446
QSO: 14041 CW 2016-05-29 0231 NC6B          599 0373   ZL1AM         599 0683
QSO: 14043 CW 2016-05-29 0233 NC6B          599 0374   KB1EFS        599 0343
QSO: 14046 CW 2016-05-29 0235 NC6B          599 0375   UA7K          599 2552
QSO: 14048 CW 2016-05-29 0238 NC6B          599 0376   LY2W          599 1457
QSO: 14051 CW 2016-05-29 0240 NC6B          599 0377   K7XZ          599 0376
QSO: 14050 CW 2016-05-29 0243 NC6B          599 0378   R4RR          599 2007
QSO:  7016 CW 2016-05-29 0311 NC6B          599 0379   AF7Z          599 0205
QSO:  7003 CW 2016-05-29 0311 NC6B          599 0380   NR3X          599 1753
QSO:  7005 CW 2016-05-29 0317 NC6B          599 0381   KC3R          599 1535
QSO:  7006 CW 2016-05-29 0318 NC6B          599 0382   K9NW          599 0393
QSO:  7011 CW 2016-05-29 0319 NC6B          599 0383   N3QE          599 1449
QSO:  7012 CW 2016-05-29 0321 NC6B          599 0384   VE3RZ         599 0824
QSO:  7013 CW 2016-05-29 0321 NC6B          599 0385   K5KU          599 1029
QSO:  7016 CW 2016-05-29 0325 NC6B          599 0386   WS9M          599 0440
QSO:  7017 CW 2016-05-29 0326 NC6B          599 0387   NE0F          599 1471
QSO:  7017 CW 2016-05-29 0328 NC6B          599 0388   KZ5D          599 1284
QSO:  7018 CW 2016-05-29 0330 NC6B          599 0389   PI4DX         599 2088
QSO:  7018 CW 2016-05-29 0334 NC6B          599 0390   VE3BR         599 0213
QSO:  7020 CW 2016-05-29 0336 NC6B          599 0391   K3UL          599 0691
QSO:  7026 CW 2016-05-29 0341 NC6B          599 0392   NM1G          599 1310
QSO:  7026 CW 2016-05-29 0343 NC6B          599 0393   II9P          599 0802
QSO:  7027 CW 2016-05-29 0344 NC6B          599 0394   KC7V          599 0765
QSO:  7028 CW 2016-05-29 0347 NC6B          599 0395   HI3TT         599 1532
QSO:  7028 CW 2016-05-29 0348 NC6B          599 0396   K3UA          599 0761
QSO:  7030 CW 2016-05-29 0348 NC6B          599 0397   K5RX          599 0596
QSO:  7031 CW 2016-05-29 0350 NC6B          599 0398   W0IZ          599 0517
QSO:  7032 CW 2016-05-29 0351 NC6B          599 0399   WJ9B          599 0997
QSO:  7032 CW 2016-05-29 0352 NC6B          599 0400   K4PV          599 0993
QSO:  7033 CW 2016-05-29 0354 NC6B          599 0401   WH6R          599 0366
QSO:  7036 CW 2016-05-29 0359 NC6B          599 0402   K2DSW         599 0541
QSO:  7040 CW 2016-05-29 0404 NC6B          599 0403   WB5EIN        599 0686
QSO:  7042 CW 2016-05-29 0407 NC6B          599 0404   ZF1A          599 2129
QSO:  7043 CW 2016-05-29 0408 NC6B          599 0405   KM3T          599 1563
QSO:  7043 CW 2016-05-29 0410 NC6B          599 0406   CR6K          599 2258
QSO:  7044 CW 2016-05-29 0411 NC6B          599 0407   AA3B          599 2210
QSO:  7045 CW 2016-05-29 0413 NC6B          599 0408   VE3NE         599 0422
QSO:  7046 CW 2016-05-29 0414 NC6B          599 0409   KA1IS         599 0480
QSO:  7047 CW 2016-05-29 0416 NC6B          599 0410   NR7DX         599 1931
QSO:  7049 CW 2016-05-29 0417 NC6B          599 0411   WI9WI         599 0483
QSO:  7050 CW 2016-05-29 0419 NC6B          599 0412   N0QQ          599 2051
QSO:  7054 CW 2016-05-29 0420 NC6B          599 0413   W7PU          599 0460
QSO:  7057 CW 2016-05-29 0423 NC6B          599 0414   NA8V          599 1074
QSO:  7060 CW 2016-05-29 0424 NC6B          599 0415   WQ5L          599 0441
QSO:  7061 CW 2016-05-29 0427 NC6B          599 0416   KF5VRD        599 0205
QSO:  7061 CW 2016-05-29 0428 NC6B          599 0417   K3IE          599 1045
QSO:  7062 CW 2016-05-29 0429 NC6B          599 0418   K9CC          599 0452
QSO:  7063 CW 2016-05-29 0431 NC6B          599 0419   KP2M          599 2805
QSO:  7064 CW 2016-05-29 0432 NC6B          599 0420   VE3DZ         599 1462
QSO:  7066 CW 2016-05-29 0435 NC6B          599 0421   W4NZ          599 0828
QSO:  7067 CW 2016-05-29 0436 NC6B          599 0422   EC2DX         599 1924
QSO:  7067 CW 2016-05-29 0438 NC6B          599 0423   KU5B          599 0046
QSO:  3525 CW 2016-05-29 0455 NC6B          599 0424   VE7GL         599 0171
QSO:  7018 CW 2016-05-29 0459 NC6B          599 0425   NR5M          599 0740
QSO:  7001 CW 2016-05-29 1337 NC6B          599 0426   JN4MMO        599 0608
QSO:  7018 CW 2016-05-29 1341 NC6B          599 0427   JN2AMD        599 1389
QSO:  7017 CW 2016-05-29 1348 NC6B          599 0428   KH6TU         599 1535
QSO:  7021 CW 2016-05-29 1350 NC6B          599 0429   NG7A          599 2070
QSO:  7023 CW 2016-05-29 1352 NC6B          599 0430   JG1FKT        599 0172
QSO:  7024 CW 2016-05-29 1353 NC6B          599 0431   WH7W          599 0464
QSO:  7032 CW 2016-05-29 1358 NC6B          599 0432   JA1BJI        599 1284
QSO:  7034 CW 2016-05-29 1400 NC6B          599 0433   JR2PMT        599 0553
QSO:  7042 CW 2016-05-29 1402 NC6B          599 0434   7N4SJX        599 0019
QSO: 14002 CW 2016-05-29 1421 NC6B          599 0435   OG2P          599 0631
QSO: 14002 CW 2016-05-29 1423 NC6B          599 0436   BA7QT         599 1391
QSO: 14014 CW 2016-05-29 1431 NC6B          599 0437   VC2A          599 2644
QSO: 14014 CW 2016-05-29 1433 NC6B          599 0438   UP0L          599 3345
QSO: 14020 CW 2016-05-29 1437 NC6B          599 0439   JT5DX         599 2590
QSO: 14023 CW 2016-05-29 1446 NC6B          599 0440   N7DD          599 0531
QSO: 14024 CW 2016-05-29 1451 NC6B          599 0441   JH0INP        599 1349
QSO: 14025 CW 2016-05-29 1456 NC6B          599 0442   XV9NPS        599 0473
QSO: 14028 CW 2016-05-29 1505 NC6B          599 0443   RM0F          599 1102
QSO: 14028 CW 2016-05-29 1507 NC6B          599 0444   BY5CD         599 2350
QSO: 14031 CW 2016-05-29 1512 NC6B          599 0445   K2PLF         599 0672
QSO: 14036 CW 2016-05-29 1515 NC6B          599 0446   N7RVD         599 0380
QSO: 14044 CW 2016-05-29 1522 NC6B          599 0447   ED8X          599 3343
QSO: 14070 CW 2016-05-29 1540 NC6B          599 0448   AD7JP         599 1258
QSO: 14072 CW 2016-05-29 1543 NC6B          599 0449   7N2JZT/6      599 0684
QSO: 14074 CW 2016-05-29 1551 NC6B          599 0450   VE7GL         599 1128
QSO: 14076 CW 2016-05-29 1552 NC6B          599 0451   KE1S          599 0945
QSO: 21009 CW 2016-05-29 1556 NC6B          599 0452   VC2A          599 2742
QSO: 21006 CW 2016-05-29 1557 NC6B          599 0453   NC8C          599 0232
QSO: 21002 CW 2016-05-29 1600 NC6B          599 0454   WI0WA         599 2101
QSO: 21005 CW 2016-05-29 1602 NC6B          599 0455   N0AT          599 0845
QSO: 21005 CW 2016-05-29 1603 NC6B          599 0456   WC1M          599 2284
QSO: 21006 CW 2016-05-29 1604 NC6B          599 0457   KC3R          599 1980
QSO: 21015 CW 2016-05-29 1606 NC6B          599 0458   NR7DX         599 2283
QSO: 21016 CW 2016-05-29 1608 NC6B          599 0459   WR3O          599 2291
QSO: 21017 CW 2016-05-29 1610 NC6B          599 0460   WN9O          599 1334
QSO: 21018 CW 2016-05-29 1611 NC6B          599 0461   W8BI          599 0746
QSO: 21019 CW 2016-05-29 1614 NC6B          599 0462   AA3B          599 2656
QSO: 21022 CW 2016-05-29 1616 NC6B          599 0463   VE3YAA        599 0277
QSO: 21023 CW 2016-05-29 1617 NC6B          599 0464   WA1Z          599 1810
QSO: 21024 CW 2016-05-29 1618 NC6B          599 0465   NR4M          599 0741
QSO: 21027 CW 2016-05-29 1620 NC6B          599 0466   N3RS          599 2775
QSO: 21028 CW 2016-05-29 1621 NC6B          599 0467   NS1S          599 2935
QSO: 21029 CW 2016-05-29 1621 NC6B          599 0468   WC5T          599 1435
QSO: 14019 CW 2016-05-29 1639 NC6B          599 0469   K7ABV         599 0323
QSO: 21001 CW 2016-05-29 1641 NC6B          599 0470   AC1U          599 2290
QSO: 21010 CW 2016-05-29 1648 NC6B          599 0471   K1GQ          599 0683
QSO: 21014 CW 2016-05-29 1649 NC6B          599 0472   VC7G          599 0461
QSO: 21027 CW 2016-05-29 1652 NC6B          599 0473   W0IZ          599 1045
QSO: 28019 CW 2016-05-29 1703 NC6B          599 0474   VC7G          599 0022
QSO: 21037 CW 2016-05-29 1711 NC6B          599 0475   VE3MIS        599 1430
QSO: 21039 CW 2016-05-29 1713 NC6B          599 0476   AD4TR         599 1846
QSO: 14053 CW 2016-05-29 1721 NC6B          599 0477   CR2X          599 3678
QSO: 14056 CW 2016-05-29 1723 NC6B          599 0478   PI4DX         599 3100
QSO: 14065 CW 2016-05-29 1728 NC6B          599 0479   JH4UYB        599 2273
QSO: 14075 CW 2016-05-29 1732 NC6B          599 0480   JR2GRX        599 1734
QSO: 14099 CW 2016-05-29 1746 NC6B          599 0481   OX5T          599 0533
QSO: 14069 CW 2016-05-29 1750 NC6B          599 0482   KP2M          599 3160
QSO: 14068 CW 2016-05-29 1751 NC6B          599 0483   VB7A          599 0591
QSO: 14069 CW 2016-05-29 1755 NC6B          599 0484   KD7H          599 0330
QSO: 14057 CW 2016-05-29 1758 NC6B          599 0485   N7DXT         599 0494
QSO: 21049 CW 2016-05-29 1806 NC6B          599 0486   NG1R          599 0629
QSO: 21050 CW 2016-05-29 1807 NC6B          599 0487   WI9WI         599 0600
QSO: 21051 CW 2016-05-29 1809 NC6B          599 0488   PR9M          599 1055
QSO: 21056 CW 2016-05-29 1811 NC6B          599 0489   K3JT          599 0854
QSO: 21060 CW 2016-05-29 1812 NC6B          599 0490   CU4DX         599 3330
QSO: 21062 CW 2016-05-29 1813 NC6B          599 0491   PP1CZ         599 0532
QSO: 21061 CW 2016-05-29 1814 NC6B          599 0492   LU5OM         599 0023
QSO: 21064 CW 2016-05-29 1816 NC6B          599 0493   LV1F          599 0200
QSO: 21057 CW 2016-05-29 1824 NC6B          599 0494   P4/N4QS       599 2864
QSO: 21054 CW 2016-05-29 1828 NC6B          599 0495   K4OAQ         599 0610
QSO: 21041 CW 2016-05-29 1830 NC6B          599 0496   W9WI          599 0215
QSO: 21051 CW 2016-05-29 1832 NC6B          599 0497   K4BAI         599 1601
QSO: 14007 CW 2016-05-29 1833 NC6B          599 0498   NG7A          599 2256
QSO: 14005 CW 2016-05-29 1834 NC6B          599 0499   ND1Y          599 0777
QSO: 14001 CW 2016-05-29 1835 NC6B          599 0500   AC1U          599 2448
QSO: 14012 CW 2016-05-29 1838 NC6B          599 0501   NB3I          599 0162
QSO: 14020 CW 2016-05-29 1841 NC6B          599 0502   GM7V          599 2148
QSO: 14022 CW 2016-05-29 1842 NC6B          599 0503   NM1G          599 1736
QSO: 14030 CW 2016-05-29 1845 NC6B          599 0504   N3RS          599 2318
QSO: 14033 CW 2016-05-29 1916 NC6B          599 0505   KT8Y          599 0527
QSO: 14034 CW 2016-05-29 1918 NC6B          599 0506   9A5D          599 2184
QSO: 28018 CW 2016-05-29 1926 NC6B          599 0507   PX2A          599 0678
QSO: 28015 CW 2016-05-29 1927 NC6B          599 0508   LU5FF         599 0119
QSO: 28028 CW 2016-05-29 1928 NC6B          599 0509   XR0YS         599 1268
QSO: 28032 CW 2016-05-29 1938 NC6B          599 0510   8P5A          599 4085
QSO: 28030 CW 2016-05-29 1940 NC6B          599 0511   PY2TI         599 0006
QSO: 28012 CW 2016-05-29 1942 NC6B          599 0512   CW4MAX        599 0469
QSO: 21030 CW 2016-05-29 1948 NC6B          599 0513   AD4Z          599 1869
QSO: 21034 CW 2016-05-29 1951 NC6B          599 0514   VP5M          599 1479
QSO: 21043 CW 2016-05-29 1955 NC6B          599 0515   PR2W          599 0206
QSO: 21045 CW 2016-05-29 2000 NC6B          599 0516   KE0UI         599 0628
QSO: 21044 CW 2016-05-29 2002 NC6B          599 0517   P40L          599 2986
QSO: 14007 CW 2016-05-29 2008 NC6B          599 0518   K9QVB         599 0781
QSO: 14005 CW 2016-05-29 2026 NC6B          599 0519   KU1CW         599 1075
END-OF-LOG:
