START-OF-LOG: 3.0
CALLSIGN: YM2KK
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: CW
CATEGORY-STATION: FIXED
CATEGORY-TRANSMITTER: ONE
CLAIMED-SCORE: 2668936
CLUB:
CONTEST: CQ-WW-CW
CREATED-BY: WriteLog V10.76H
NAME: Emin Bora Demirel
OPERATORS: TA1BJ  TA2DA TA2FE  TA2BD  TA2SE  TA2DS  TA2AD
QSO:  7000 CW 2013-11-23 2148 YM2KK         599     20 SP6OJE        599     15
QSO:  7000 CW 2013-11-23 2148 YM2KK         599     20 DA0I          599     14
QSO:  7000 CW 2013-11-23 2148 YM2KK         599     20 YO5AJR        599     20
QSO:  7000 CW 2013-11-23 2150 YM2KK         599     20 HA6NL         599     16
QSO:  7000 CW 2013-11-23 2151 YM2KK         599     20 PA9WOR        599     14
QSO:  7000 CW 2013-11-23 2151 YM2KK         599     20 EW1RR         599     16
QSO:  7000 CW 2013-11-23 2152 YM2KK         599     20 DF2LH         599     14
QSO:  7000 CW 2013-11-23 2153 YM2KK         599     20 ON4TO         599     14
QSO:  7000 CW 2013-11-23 2153 YM2KK         599     20 PA3GDD        599     14
QSO:  7000 CW 2013-11-23 2154 YM2KK         599     20 RX4YY         599     16
QSO:  7000 CW 2013-11-23 2154 YM2KK         599     20 IZ2CEF        599     15
QSO:  7000 CW 2013-11-23 2154 YM2KK         599     20 UR5QA         599     16
QSO:  7000 CW 2013-11-23 2155 YM2KK         599     20 DL7SLB        599     14
QSO:  7000 CW 2013-11-23 2155 YM2KK         599     20 F6BVY         599     14
QSO:  7000 CW 2013-11-23 2156 YM2KK         599     20 NQ4I          599      5
QSO:  7000 CW 2013-11-23 2156 YM2KK         599     20 RA6CZ         599     16
QSO:  7000 CW 2013-11-23 2157 YM2KK         599     20 OK2TBC        599     15
QSO:  7000 CW 2013-11-23 2158 YM2KK         599     20 9A8W          599     15
QSO:  7000 CW 2013-11-23 2158 YM2KK         599     20 RT4HMT        599     16
QSO:  7000 CW 2013-11-23 2159 YM2KK         599     20 OK1DKR        599     15
QSO:  7000 CW 2013-11-23 2159 YM2KK         599     20 OE8TED        599     15
QSO:  7000 CW 2013-11-23 2200 YM2KK         599     20 K1LZ          599      5
QSO:  7000 CW 2013-11-23 2201 YM2KK         599     20 R3FQ          599     16
QSO:  7000 CW 2013-11-23 2203 YM2KK         599     20 RT7N          599     16
QSO:  7000 CW 2013-11-23 2203 YM2KK         599     20 DL4ME         599     14
QSO:  7000 CW 2013-11-23 2204 YM2KK         599     20 DL2JIM        599     14
QSO:  7000 CW 2013-11-23 2205 YM2KK         599     20 SN5N          599     15
QSO:  7000 CW 2013-11-23 2205 YM2KK         599     20 LA2AB         599     14
QSO:  7000 CW 2013-11-23 2207 YM2KK         599     20 F5PAL         599     14
QSO:  7000 CW 2013-11-23 2210 YM2KK         599     20 N1EU          599      5
QSO:  7000 CW 2013-11-23 2210 YM2KK         599     20 DL9GS         599     14
QSO:  7000 CW 2013-11-23 2211 YM2KK         599     20 S58WW         599     15
QSO:  7000 CW 2013-11-23 2211 YM2KK         599     20 UT5EPP        599     16
QSO:  7000 CW 2013-11-23 2212 YM2KK         599     20 OM8ON         599     15
QSO:  7000 CW 2013-11-23 2213 YM2KK         599     20 IK0ISD        599     15
QSO:  7000 CW 2013-11-23 2214 YM2KK         599     20 PA4LA         599     14
QSO:  7000 CW 2013-11-23 2215 YM2KK         599     20 UR5AMJ        599     16
QSO:  7000 CW 2013-11-23 2216 YM2KK         599     20 OK2BDF        599     15
QSO:  7000 CW 2013-11-23 2217 YM2KK         599     20 DL5ZBA        599     14
QSO:  7000 CW 2013-11-23 2218 YM2KK         599     20 GM3WUX        599     14
QSO:  7000 CW 2013-11-23 2219 YM2KK         599     20 PA0GJV        599     14
QSO:  7000 CW 2013-11-23 2220 YM2KK         599     20 IK2WZM        599     15
QSO:  7000 CW 2013-11-23 2221 YM2KK         599     20 SI5Y          599     14
QSO:  7000 CW 2013-11-23 2221 YM2KK         599     20 OK1LO         599     15
QSO:  7000 CW 2013-11-23 2222 YM2KK         599     20 UR6EA         599     16
QSO:  7000 CW 2013-11-23 2223 YM2KK         599     20 EA4FLY        599     14
QSO:  7000 CW 2013-11-23 2224 YM2KK         599     20 OK1AXA        599     15
QSO:  7000 CW 2013-11-23 2224 YM2KK         599     20 PA6V          599     14
QSO:  7000 CW 2013-11-23 2226 YM2KK         599     20 IK0CHU        599     15
QSO:  7000 CW 2013-11-23 2226 YM2KK         599     20 HA7HQ         599     15
QSO:  7000 CW 2013-11-23 2227 YM2KK         599     20 S58D          599     15
QSO:  7000 CW 2013-11-23 2228 YM2KK         599     20 UY9IL         599     16
QSO:  7000 CW 2013-11-23 2228 YM2KK         599     20 F8ATS         599     14
QSO:  7000 CW 2013-11-23 2229 YM2KK         599     20 W1MD          599      5
QSO:  7000 CW 2013-11-23 2229 YM2KK         599     20 UT7VR         599     16
QSO:  1800 CW 2013-11-23 2236 YM2KK         599     20 S51V          599     15
QSO:  1800 CW 2013-11-23 2238 YM2KK         599     20 OK1DKR        599     15
QSO:  1800 CW 2013-11-23 2238 YM2KK         599     20 UY0ZG         599     16
QSO:  1800 CW 2013-11-23 2239 YM2KK         599     20 DJ4AX         599     14
QSO:  1800 CW 2013-11-23 2240 YM2KK         599     20 LZ1QV         599     20
QSO:  1800 CW 2013-11-23 2243 YM2KK         599     20 UX2MF         599     16
QSO:  1800 CW 2013-11-23 2246 YM2KK         599     20 LY4T          599     15
QSO:  1800 CW 2013-11-23 2246 YM2KK         599     20 LY7A          599     15
QSO:  1800 CW 2013-11-23 2249 YM2KK         599     20 SZ1A          599     20
QSO:  1800 CW 2013-11-23 2250 YM2KK         599     20 DK1NO         599     14
QSO:  1800 CW 2013-11-23 2252 YM2KK         599     20 HA8JV         599     15
QSO:  1800 CW 2013-11-23 2253 YM2KK         599     20 DJ0MDR        599     14
QSO:  1800 CW 2013-11-23 2254 YM2KK         599     20 UF5F          599     16
QSO:  1800 CW 2013-11-23 2256 YM2KK         599     20 DP9A          599     14
QSO:  1800 CW 2013-11-23 2258 YM2KK         599     20 LY7M          599     15
QSO:  1800 CW 2013-11-23 2259 YM2KK         599     20 IR9Y          599     15
QSO:  1800 CW 2013-11-23 2300 YM2KK         599     20 YO9BPX        599     20
QSO:  1800 CW 2013-11-23 2303 YM2KK         599     20 HB9CXZ        599     14
QSO:  1800 CW 2013-11-23 2304 YM2KK         599     20 SP3GTS        599     15
QSO:  1800 CW 2013-11-23 2305 YM2KK         599     20 IK0XBX        599     15
QSO:  3500 CW 2013-11-23 2310 YM2KK         599     20 OH0Z          599     15
QSO:  3500 CW 2013-11-23 2310 YM2KK         599     20 RW9QA         599     17
QSO:  3500 CW 2013-11-23 2311 YM2KK         599     20 UX0FF         599     16
QSO:  3500 CW 2013-11-23 2312 YM2KK         599     20 LA1J          599     14
QSO:  3500 CW 2013-11-23 2313 YM2KK         599     20 F5VMN         599     14
QSO:  3500 CW 2013-11-23 2313 YM2KK         599     20 UA3R          599     16
QSO:  3500 CW 2013-11-23 2314 YM2KK         599     20 S56CW         599     15
QSO:  3500 CW 2013-11-23 2315 YM2KK         599     20 DK5DQ         599     14
QSO:  3500 CW 2013-11-23 2315 YM2KK         599     20 UX5D          599     16
QSO:  3500 CW 2013-11-23 2316 YM2KK         599     20 ED6A          599     14
QSO:  3500 CW 2013-11-23 2317 YM2KK         599     20 OH3RF         599     15
QSO:  3500 CW 2013-11-23 2317 YM2KK         599     20 OM5M          599     15
QSO:  3500 CW 2013-11-23 2318 YM2KK         599     20 9H3TX         599     15
QSO:  3500 CW 2013-11-23 2319 YM2KK         599     20 DL0AO         599     14
QSO:  3500 CW 2013-11-23 2322 YM2KK         599     20 DD2ML         599     14
QSO:  3500 CW 2013-11-23 2323 YM2KK         599     20 R9FM          599     17
QSO:  3500 CW 2013-11-23 2324 YM2KK         599     20 YT4A          599     15
QSO:  3500 CW 2013-11-23 2325 YM2KK         599     20 HG1R          599     15
QSO:  3500 CW 2013-11-23 2325 YM2KK         599     20 OK7AW         599     15
QSO:  3500 CW 2013-11-23 2326 YM2KK         599     20 S57DX         599     15
QSO:  3500 CW 2013-11-23 2326 YM2KK         599     20 LY2BKT        599     15
QSO:  3500 CW 2013-11-23 2328 YM2KK         599     20 CR3RF         599     33
QSO:  3500 CW 2013-11-23 2329 YM2KK         599     20 S53EO         599     15
QSO:  3500 CW 2013-11-23 2330 YM2KK         599     20 OM3ZWA        599     15
QSO:  3500 CW 2013-11-23 2331 YM2KK         599     20 S57WJ         599     15
QSO:  3500 CW 2013-11-23 2332 YM2KK         599     20 DR1D          599     14
QSO:  3500 CW 2013-11-23 2333 YM2KK         599     20 LY7A          599     15
QSO:  3500 CW 2013-11-23 2335 YM2KK         599     20 9A282TN       599     15
QSO:  3500 CW 2013-11-23 2337 YM2KK         599     20 IQ9UI         599     15
QSO:  3500 CW 2013-11-23 2340 YM2KK         599     20 HB9LL         599     14
QSO:  3500 CW 2013-11-23 2341 YM2KK         599     20 EA5KM         599     14
QSO:  3500 CW 2013-11-23 2344 YM2KK         599     20 DR1A          599     14
QSO:  3500 CW 2013-11-23 2345 YM2KK         599     20 DL8SCG        599     14
QSO:  3500 CW 2013-11-23 2346 YM2KK         599     20 E70A          599     15
QSO:  3500 CW 2013-11-23 2346 YM2KK         599     20 OH2BAH        599     15
QSO:  3500 CW 2013-11-23 2347 YM2KK         599     20 RT5G          599     16
QSO:  3500 CW 2013-11-23 2349 YM2KK         599     20 WX3B          599      5
QSO:  3500 CW 2013-11-23 2351 YM2KK         599     20 OU4X          599     14
QSO:  3500 CW 2013-11-23 2352 YM2KK         599     20 HG3R          599     15
QSO:  3500 CW 2013-11-23 2353 YM2KK         599     20 DF0HQ         599     14
QSO:  7000 CW 2013-11-23 2357 YM2KK         599     20 PJ4Q          599      9
QSO:  7000 CW 2013-11-23 2358 YM2KK         599     20 UP2L          599     14
QSO:  7000 CW 2013-11-24 0001 YM2KK         599     20 ED6A          599      5
QSO:  7000 CW 2013-11-24 0003 YM2KK         599     20 W0UO          599      4
QSO:  7000 CW 2013-11-24 0003 YM2KK         599     20 VE3MS         599      4
QSO:  7000 CW 2013-11-24 0004 YM2KK         599     20 NR4M          599      5
QSO:  7000 CW 2013-11-24 0005 YM2KK         599     20 UA1A          599     16
QSO:  7000 CW 2013-11-24 0005 YM2KK         599     20 KJ9C          599      4
QSO:  7000 CW 2013-11-24 0006 YM2KK         599     20 CN8YR         599     33
QSO:  7000 CW 2013-11-24 0008 YM2KK         599     20 W4MIW         599      5
QSO:  7000 CW 2013-11-24 0008 YM2KK         599     20 ES4RX         599     15
QSO:  7000 CW 2013-11-24 0009 YM2KK         599     20 EA6AZ         599     14
QSO:  7000 CW 2013-11-24 0009 YM2KK         599     20 W1RM          599      5
QSO:  7000 CW 2013-11-24 0014 YM2KK         599     20 W1WMU         599      5
QSO:  7000 CW 2013-11-24 0016 YM2KK         599     20 K5ZD          599      5
QSO:  7000 CW 2013-11-24 0018 YM2KK         599     20 ED6A          599     14
QSO:  7000 CW 2013-11-24 0018 YM2KK         599     20 DF0HQ         599     14
QSO:  7000 CW 2013-11-24 0019 YM2KK         599     20 RM4F          599     16
QSO:  7000 CW 2013-11-24 0020 YM2KK         599     20 K1LZ          599      5
QSO:  7000 CW 2013-11-24 0023 YM2KK         599     20 S52AW         599     15
QSO:  7000 CW 2013-11-24 0024 YM2KK         599     20 IG9W          599     33
QSO:  7000 CW 2013-11-24 0025 YM2KK         599     20 9A1P          599     15
QSO:  7000 CW 2013-11-24 0027 YM2KK         599     20 W3BGN         599      5
QSO:  7000 CW 2013-11-24 0027 YM2KK         599     20 EF2A          599     14
QSO:  7000 CW 2013-11-24 0028 YM2KK         599     20 RY3D          599     16
QSO:  7000 CW 2013-11-24 0030 YM2KK         599     20 RL3A          599     16
QSO:  7000 CW 2013-11-24 0031 YM2KK         599     20 LY2F          599     15
QSO:  7000 CW 2013-11-24 0032 YM2KK         599     20 SN2B          599     15
QSO:  7000 CW 2013-11-24 0039 YM2KK         599     20 OP4K          599     14
QSO:  3500 CW 2013-11-24 0102 YM2KK         599     20 P4CC          599      9
QSO:  3500 CW 2013-11-24 0102 YM2KK         599     20 TC0A          599     20
QSO:  3500 CW 2013-11-24 0103 YM2KK         599     20 YO5OHO        599     20
QSO:  3500 CW 2013-11-24 0103 YM2KK         599     20 YO4KCC        599     20
QSO:  3500 CW 2013-11-24 0103 YM2KK         599     20 LZ2SC         599     20
QSO:  3500 CW 2013-11-24 0104 YM2KK         599     20 UT7E          599     16
QSO:  3500 CW 2013-11-24 0105 YM2KK         599     20 RT7N          599     16
QSO:  3500 CW 2013-11-24 0106 YM2KK         599     20 SP2MHD        599     15
QSO:  3500 CW 2013-11-24 0106 YM2KK         599     20 DL0LK         599     14
QSO:  3500 CW 2013-11-24 0107 YM2KK         599     20 EU6AA         599     16
QSO:  3500 CW 2013-11-24 0108 YM2KK         599     20 SP9GL         599     15
QSO:  3500 CW 2013-11-24 0108 YM2KK         599     20 ER3AU         599     16
QSO:  3500 CW 2013-11-24 0109 YM2KK         599     20 SP5TT         599     15
QSO:  3500 CW 2013-11-24 0110 YM2KK         599     20 DL1A          599     14
QSO:  3500 CW 2013-11-24 0110 YM2KK         599     20 LY2GW         599     15
QSO:  3500 CW 2013-11-24 0111 YM2KK         599     20 UA9R          599     17
QSO:  3500 CW 2013-11-24 0111 YM2KK         599     20 UN7CW         599     17
QSO:  3500 CW 2013-11-24 0112 YM2KK         599     20 UW1M          599     16
QSO:  3500 CW 2013-11-24 0112 YM2KK         599     20 DM2M          599     14
QSO:  3500 CW 2013-11-24 0116 YM2KK         599     20 YT7EC         599     15
QSO:  3500 CW 2013-11-24 0118 YM2KK         599     20 K3LR          599      5
QSO:  3500 CW 2013-11-24 0120 YM2KK         599     20 W1MK          599      5
QSO:  3500 CW 2013-11-24 0124 YM2KK         599     20 ER3UA         599     16
QSO:  3500 CW 2013-11-24 0125 YM2KK         599     20 YU5R          599     15
QSO:  3500 CW 2013-11-24 0129 YM2KK         599     20 OE3K          599     15
QSO:  3500 CW 2013-11-24 0131 YM2KK         599     20 R7NW          599     16
QSO:  3500 CW 2013-11-24 0135 YM2KK         599     20 P3N           599     20
QSO:  3500 CW 2013-11-24 0137 YM2KK         599     20 HG7T          599     15
QSO:  3500 CW 2013-11-24 0137 YM2KK         599     20 RN3F          599     16
QSO:  3500 CW 2013-11-24 0138 YM2KK         599     20 P3WW          599     20
QSO:  3500 CW 2013-11-24 0141 YM2KK         599     20 OL7M          599     15
QSO:  3500 CW 2013-11-24 0144 YM2KK         599     20 OL1C          599     15
QSO:  3500 CW 2013-11-24 0145 YM2KK         599     20 UP2L          599     14
QSO:  3500 CW 2013-11-24 0146 YM2KK         599     20 RA6AN         599     16
QSO:  3500 CW 2013-11-24 0147 YM2KK         599     20 9A1A          599     15
QSO:  3500 CW 2013-11-24 0149 YM2KK         599     20 YP9W          599     20
QSO:  3500 CW 2013-11-24 0151 YM2KK         599     20 DD1A          599     14
QSO:  3500 CW 2013-11-24 0152 YM2KK         599     20 Z37M          599     15
QSO:  3500 CW 2013-11-24 0153 YM2KK         599     20 SK0QO         599     14
QSO:  3500 CW 2013-11-24 0154 YM2KK         599     20 YL2SM         599     15
QSO:  3500 CW 2013-11-24 0156 YM2KK         599     20 P3F           599     20
QSO:  3500 CW 2013-11-24 0157 YM2KK         599     20 9A8M          599     15
QSO:  3500 CW 2013-11-24 0159 YM2KK         599     20 OM2KI         599     15
QSO:  1800 CW 2013-11-24 0206 YM2KK         599     20 E7DX          599     15
QSO:  1800 CW 2013-11-24 0207 YM2KK         599     20 OK1BT         599     15
QSO:  1800 CW 2013-11-24 0207 YM2KK         599     20 UT3LM         599     16
QSO:  1800 CW 2013-11-24 0211 YM2KK         599     20 9A1A          599     15
QSO:  1800 CW 2013-11-24 0214 YM2KK         599     20 C4W           599     20
QSO:  1800 CW 2013-11-24 0215 YM2KK         599     20 LZ9W          599     20
QSO:  1800 CW 2013-11-24 0220 YM2KK         599     20 RM2E          599     16
QSO:  1800 CW 2013-11-24 0220 YM2KK         599     20 HA8A          599     15
QSO:  1800 CW 2013-11-24 0232 YM2KK         599     20 UX3ZW         599     16
QSO: 14000 CW 2013-11-24 0236 YM2KK         599     20 RF9C          599     17
QSO: 14000 CW 2013-11-24 0238 YM2KK         599     20 UA4NCI        599     16
QSO: 14000 CW 2013-11-24 0240 YM2KK         599     20 RV9UP         599     18
QSO: 14000 CW 2013-11-24 0242 YM2KK         599     20 RX4W          599     16
QSO: 14000 CW 2013-11-24 0242 YM2KK         599     20 R9AE          599     17
QSO: 14000 CW 2013-11-24 0244 YM2KK         599     20 RZ4WZ         599     16
QSO: 14000 CW 2013-11-24 0246 YM2KK         599     20 RT0R          599     19
QSO: 14000 CW 2013-11-24 0247 YM2KK         599     20 RX9AX         599     17
QSO: 14000 CW 2013-11-24 0247 YM2KK         599     20 EX8M          599     17
QSO: 14000 CW 2013-11-24 0249 YM2KK         599     20 RU9CI         599     17
QSO: 14000 CW 2013-11-24 0250 YM2KK         599     20 RM8G          599     17
QSO: 14000 CW 2013-11-24 0251 YM2KK         599     20 UA0ACG        599     18
QSO: 14000 CW 2013-11-24 0252 YM2KK         599     20 R8XF          599     17
QSO: 14000 CW 2013-11-24 0254 YM2KK         599     20 RW9RN         599     17
QSO: 14000 CW 2013-11-24 0258 YM2KK         599     20 RK9AD         599     17
QSO: 14000 CW 2013-11-24 0300 YM2KK         599     20 R9YC          599     18
QSO: 14000 CW 2013-11-24 0301 YM2KK         599     20 RK9QWM        599     17
QSO: 14000 CW 2013-11-24 0303 YM2KK         599     20 PT9CM         599     11
QSO: 14000 CW 2013-11-24 0305 YM2KK         599     20 RA9AP         599     17
QSO: 14000 CW 2013-11-24 0305 YM2KK         599     20 UF0A          599     18
QSO: 14000 CW 2013-11-24 0307 YM2KK         599     20 RA0AY         599     18
QSO: 14000 CW 2013-11-24 0307 YM2KK         599     20 RA9UN         599     18
QSO: 14000 CW 2013-11-24 0308 YM2KK         599     20 RA0AR         599     18
QSO: 14000 CW 2013-11-24 0308 YM2KK         599     20 RM4I          599     16
QSO: 14000 CW 2013-11-24 0309 YM2KK         599     20 UN6LN         599     17
QSO: 14000 CW 2013-11-24 0310 YM2KK         599     20 UA0W          599     18
QSO: 14000 CW 2013-11-24 0310 YM2KK         599     20 RX9WN         599     16
QSO: 14000 CW 2013-11-24 0310 YM2KK         599     20 R8US          599     18
QSO: 14000 CW 2013-11-24 0311 YM2KK         599     20 KH7XX         599     31
QSO: 14000 CW 2013-11-24 0314 YM2KK         599     20 R9AX          599     17
QSO: 14000 CW 2013-11-24 0315 YM2KK         599     20 UA9UR         599     18
QSO: 14000 CW 2013-11-24 0319 YM2KK         599     20 JT5DX         599     23
QSO: 14000 CW 2013-11-24 0323 YM2KK         599     20 RL9X          599     17
QSO: 14000 CW 2013-11-24 0323 YM2KK         599     20 JA1BPA        599     25
QSO: 14000 CW 2013-11-24 0324 YM2KK         599     20 R0QA          599     19
QSO: 14000 CW 2013-11-24 0325 YM2KK         599     20 RT9A          599     17
QSO: 14000 CW 2013-11-24 0325 YM2KK         599     20 RK9UM         599     18
QSO: 14000 CW 2013-11-24 0325 YM2KK         599     20 UA4WI         599     16
QSO: 14000 CW 2013-11-24 0326 YM2KK         599     20 RQ4N          599     16
QSO: 14000 CW 2013-11-24 0326 YM2KK         599     20 UA0AV         599     18
QSO: 14000 CW 2013-11-24 0327 YM2KK         599     20 RT0T          599     18
QSO: 14000 CW 2013-11-24 0327 YM2KK         599     20 UA9UKL        599     18
QSO: 14000 CW 2013-11-24 0328 YM2KK         599     20 RW0W          599     18
QSO: 14000 CW 2013-11-24 0328 YM2KK         599     20 UN7LAN        599     17
QSO: 14000 CW 2013-11-24 0328 YM2KK         599     20 R9FN          599     17
QSO: 14000 CW 2013-11-24 0330 YM2KK         599     20 JA5FDJ        599     25
QSO: 14000 CW 2013-11-24 0330 YM2KK         599     20 RU9Z          599     18
QSO: 14000 CW 2013-11-24 0332 YM2KK         599     20 RA0SS         599     18
QSO: 14000 CW 2013-11-24 0333 YM2KK         599     20 RA1QD         599     16
QSO: 14000 CW 2013-11-24 0333 YM2KK         599     20 RN8W          599     16
QSO: 14000 CW 2013-11-24 0338 YM2KK         599     20 TO7A          599      8
QSO: 14000 CW 2013-11-24 0342 YM2KK         599     20 RW4W          599     16
QSO: 14000 CW 2013-11-24 0343 YM2KK         599     20 UN6G          599     17
QSO: 14000 CW 2013-11-24 0345 YM2KK         599     20 RA9AKI        599     17
QSO: 14000 CW 2013-11-24 0347 YM2KK         599     20 CO2IR         599      8
QSO: 14000 CW 2013-11-24 0350 YM2KK         599     20 HK1NA         599      9
QSO: 14000 CW 2013-11-24 0354 YM2KK         599     20 UN6T          599     17
QSO: 14000 CW 2013-11-24 0355 YM2KK         599     20 N4WW          599      5
QSO: 14000 CW 2013-11-24 0400 YM2KK         599     20 YU5JBI        599     15
QSO: 14000 CW 2013-11-24 0401 YM2KK         599     20 RN4HN         599     16
QSO: 14000 CW 2013-11-24 0402 YM2KK         599     20 M0HFB         599     14
QSO: 14000 CW 2013-11-24 0403 YM2KK         599     20 RT9YA         599     18
QSO: 14000 CW 2013-11-24 0403 YM2KK         599     20 RX0SA         599     18
QSO: 14000 CW 2013-11-24 0406 YM2KK         599     20 PJ2T          599      9
QSO: 14000 CW 2013-11-24 0413 YM2KK         599     20 9K2HN         599     21
QSO: 14000 CW 2013-11-24 0414 YM2KK         599     20 RT9J          599     17
QSO: 14000 CW 2013-11-24 0423 YM2KK         599     20 A61R          599     21
QSO: 14000 CW 2013-11-24 0423 YM2KK         599     20 A65BP         599     21
QSO: 14000 CW 2013-11-24 0427 YM2KK         599     20 RW4WA         599     16
QSO: 14000 CW 2013-11-24 0430 YM2KK         599     20 RA4HX         599     16
QSO: 21000 CW 2013-11-24 0440 YM2KK         599     20 BY1CW         599     24
QSO: 21000 CW 2013-11-24 0441 YM2KK         599     20 JA3YBK        599     25
QSO: 21000 CW 2013-11-24 0446 YM2KK         599     20 JT5DX         599     23
QSO: 21000 CW 2013-11-24 0448 YM2KK         599     20 BY5CD         599     24
QSO: 21000 CW 2013-11-24 0450 YM2KK         599     20 JR1CBC        599     25
QSO: 21000 CW 2013-11-24 0452 YM2KK         599     20 JA5DQH        599     25
QSO: 21000 CW 2013-11-24 0456 YM2KK         599     20 UA4HAM        599     16
QSO: 21000 CW 2013-11-24 0500 YM2KK         599     20 JM1NKT        599     25
QSO: 21000 CW 2013-11-24 0502 YM2KK         599     20 E2E           599     26
QSO: 21000 CW 2013-11-24 0506 YM2KK         599     20 Z81X          599     34
QSO: 21000 CW 2013-11-24 0508 YM2KK         599     20 4J6R          599     21
QSO: 21000 CW 2013-11-24 0509 YM2KK         599     20 S21ZBB        599     22
QSO: 21000 CW 2013-11-24 0512 YM2KK         599     20 JA5FDJ        599     25
QSO: 21000 CW 2013-11-24 0514 YM2KK         599     20 XU2RZ         599     26
QSO: 21000 CW 2013-11-24 0516 YM2KK         599     20 JA1ZLO        599     25
QSO: 21000 CW 2013-11-24 0519 YM2KK         599     20 9M2TO         599     28
QSO: 21000 CW 2013-11-24 0521 YM2KK         599     20 5H3EE         599     37
QSO: 21000 CW 2013-11-24 0524 YM2KK         599     20 NH2DX         599     27
QSO: 21000 CW 2013-11-24 0527 YM2KK         599     20 3D2R          599     32
QSO: 21000 CW 2013-11-24 0530 YM2KK         599     20 RA0SMS        599     18
QSO: 21000 CW 2013-11-24 0531 YM2KK         599     20 UK9AA         599     17
QSO: 21000 CW 2013-11-24 0533 YM2KK         599     20 BD7LMD        599     24
QSO: 21000 CW 2013-11-24 0541 YM2KK         599     20 9X0NH         599     36
QSO: 21000 CW 2013-11-24 0543 YM2KK         599     20 UW1M          599     16
QSO: 28000 CW 2013-11-24 0557 YM2KK         599     20 PX2W          599     11
QSO: 28000 CW 2013-11-24 0606 YM2KK         599     20 B4TB          599     24
QSO: 28000 CW 2013-11-24 0618 YM2KK         599     20 BY1CW         599     24
QSO: 28000 CW 2013-11-24 0621 YM2KK         599     20 A65BP         599     21
QSO: 14000 CW 2013-11-24 0627 YM2KK         599     20 DL7ARJ        599     14
QSO: 14000 CW 2013-11-24 0628 YM2KK         599     20 DF1LX         599     14
QSO: 14000 CW 2013-11-24 0628 YM2KK         599     20 HG1G          599     15
QSO: 14000 CW 2013-11-24 0629 YM2KK         599     20 UT7E          599     16
QSO: 14000 CW 2013-11-24 0631 YM2KK         599     20 RA3Y          599     16
QSO: 14000 CW 2013-11-24 0631 YM2KK         599     20 9A1A          599     15
QSO: 14000 CW 2013-11-24 0632 YM2KK         599     20 UY3QW         599     16
QSO: 14000 CW 2013-11-24 0633 YM2KK         599     20 DL9ZP         599     14
QSO: 14000 CW 2013-11-24 0634 YM2KK         599     20 R3AT          599     16
QSO: 14000 CW 2013-11-24 0635 YM2KK         599     20 OL4A          599     15
QSO: 14000 CW 2013-11-24 0635 YM2KK         599     20 S50XX         599     15
QSO: 14000 CW 2013-11-24 0637 YM2KK         599     20 RT5Z          599     16
QSO: 14000 CW 2013-11-24 0637 YM2KK         599     20 SP1NQN        599     15
QSO: 14000 CW 2013-11-24 0638 YM2KK         599     20 RM7M          599     16
QSO: 14000 CW 2013-11-24 0638 YM2KK         599     20 OP4K          599     14
QSO: 14000 CW 2013-11-24 0638 YM2KK         599     20 RN7F          599     16
QSO: 14000 CW 2013-11-24 0639 YM2KK         599     20 IZ1DXS        599     15
QSO: 14000 CW 2013-11-24 0639 YM2KK         599     20 HG4I          599     15
QSO: 14000 CW 2013-11-24 0640 YM2KK         599     20 S53RA         599     15
QSO: 14000 CW 2013-11-24 0641 YM2KK         599     20 OZ7RQ         599     14
QSO: 14000 CW 2013-11-24 0641 YM2KK         599     20 I1ZEU         599     15
QSO: 14000 CW 2013-11-24 0642 YM2KK         599     20 R3VO          599     16
QSO: 14000 CW 2013-11-24 0642 YM2KK         599     20 S58N          599     15
QSO: 14000 CW 2013-11-24 0643 YM2KK         599     20 RW4NJ         599     16
QSO: 14000 CW 2013-11-24 0643 YM2KK         599     20 S57NAW        599     15
QSO: 14000 CW 2013-11-24 0644 YM2KK         599     20 UX1IM         599     16
QSO: 14000 CW 2013-11-24 0645 YM2KK         599     20 RV6LCI        599     16
QSO: 14000 CW 2013-11-24 0646 YM2KK         599     20 ON7VD         599     14
QSO: 14000 CW 2013-11-24 0646 YM2KK         599     20 ED5O          599     14
QSO: 14000 CW 2013-11-24 0647 YM2KK         599     20 R6YY          599     16
QSO: 14000 CW 2013-11-24 0648 YM2KK         599     20 DL4WA         599     14
QSO: 14000 CW 2013-11-24 0648 YM2KK         599     20 LA5UF         599     14
QSO: 14000 CW 2013-11-24 0649 YM2KK         599     20 IV3BCA        599     15
QSO: 14000 CW 2013-11-24 0649 YM2KK         599     20 SM3C          599     14
QSO: 14000 CW 2013-11-24 0650 YM2KK         599     20 UT1PO         599     16
QSO: 14000 CW 2013-11-24 0650 YM2KK         599     20 PA1NL         599     14
QSO: 14000 CW 2013-11-24 0651 YM2KK         599     20 RZ9UO         599     18
QSO: 14000 CW 2013-11-24 0651 YM2KK         599     20 P33W          599     20
QSO: 14000 CW 2013-11-24 0652 YM2KK         599     20 HA3OU         599     15
QSO: 14000 CW 2013-11-24 0652 YM2KK         599     20 R6MW          599     16
QSO: 14000 CW 2013-11-24 0652 YM2KK         599     20 OE3MWS        599     15
QSO: 14000 CW 2013-11-24 0653 YM2KK         599     20 OK1AWH        599     15
