START-OF-LOG:  3.0
CREATED-BY:    SD by EI5DI
CONTEST:       CQ-WW-CW
CALLSIGN:      PG200NL
CATEGORY-OPERATOR:  SINGLE-OP
CATEGORY-ASSISTED:  NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER:  LOW
CATEGORY-MODE: CW
CATEGORY-TRANSMITTER:  ONE
LOCATION:      DX
CLAIMED-SCORE: 131480
NAME:          Fred Weidema
OPERATORS:     PA0FAW
SOAPBOX:       condx good on 40 otherbands quite ok on Saturday but
QSO: 7000  CW 2013-11-24 0704 PG200NL        599 14     K1ZZ          599 05
QSO: 7000  CW 2013-11-24 0706 PG200NL        599 14     OK1NI         599 15
QSO: 7000  CW 2013-11-24 0710 PG200NL        599 14     W0AIH         599 04
QSO: 7000  CW 2013-11-24 0713 PG200NL        599 14     OH1NX         599 15
QSO: 7000  CW 2013-11-24 0722 PG200NL        599 14     SK5LW         599 14
QSO: 7000  CW 2013-11-24 0727 PG200NL        599 14     DL0LK         599 14
QSO: 7000  CW 2013-11-24 0729 PG200NL        599 14     SM6BGA        599 14
QSO: 7000  CW 2013-11-24 0730 PG200NL        599 14     F5IN          599 14
QSO: 7000  CW 2013-11-24 0735 PG200NL        599 14     OK2ZO         599 15
QSO: 7000  CW 2013-11-24 0736 PG200NL        599 14     W3LPL         599 05
QSO: 7000  CW 2013-11-24 0737 PG200NL        599 14     DL8SCG        599 14
QSO: 7000  CW 2013-11-24 0743 PG200NL        599 14     PA9M          599 14
QSO: 7000  CW 2013-11-24 0744 PG200NL        599 14     SA1A          599 14
QSO: 7000  CW 2013-11-24 0745 PG200NL        599 14     OK7FL         599 15
QSO: 7000  CW 2013-11-24 0747 PG200NL        599 14     IK2CLB        599 15
QSO: 7000  CW 2013-11-24 0749 PG200NL        599 14     YL2IP         599 15
QSO: 7000  CW 2013-11-24 0754 PG200NL        599 14     TM0R          599 14
QSO: 7000  CW 2013-11-24 0759 PG200NL        599 14     ON4DN         599 14
QSO: 7000  CW 2013-11-24 0802 PG200NL        599 14     N0NI          599 04
QSO: 7000  CW 2013-11-24 0805 PG200NL        599 14     G4BJM         599 14
QSO: 7000  CW 2013-11-24 0807 PG200NL        599 14     G5W           599 14
QSO: 7000  CW 2013-11-24 0811 PG200NL        599 14     PA6V          599 14
QSO: 7000  CW 2013-11-24 0813 PG200NL        599 14     PI4A          599 14
QSO: 7000  CW 2013-11-24 0815 PG200NL        599 14     DK2DQ         599 14
QSO: 7000  CW 2013-11-24 0817 PG200NL        599 14     F6HKA         599 14
QSO: 7000  CW 2013-11-24 0821 PG200NL        599 14     PI4CC         599 14
QSO: 7000  CW 2013-11-24 0826 PG200NL        599 14     K5RX          599 04
QSO: 28000 CW 2013-11-24 0830 PG200NL        599 14     RT1O          599 16
QSO: 28000 CW 2013-11-24 0832 PG200NL        599 14     R3KM          599 16
QSO: 21000 CW 2013-11-24 0843 PG200NL        599 14     RY6M          599 16
QSO: 21000 CW 2013-11-24 0844 PG200NL        599 14     YL2KO         599 15
QSO: 21000 CW 2013-11-24 1036 PG200NL        599 14     EA5KM         599 14
QSO: 21000 CW 2013-11-24 1039 PG200NL        599 14     CN2R          599 33
QSO: 21000 CW 2013-11-24 1044 PG200NL        599 14     RN3AC         599 16
QSO: 21000 CW 2013-11-24 1046 PG200NL        599 14     RC4W          599 16
QSO: 7000  CW 2013-11-24 1049 PG200NL        599 14     SM3PZG        599 14
QSO: 7000  CW 2013-11-24 1051 PG200NL        599 14     OK1RZ         599 15
QSO: 14000 CW 2013-11-24 1056 PG200NL        599 14     IR2L          599 15
QSO: 14000 CW 2013-11-24 1057 PG200NL        599 14     RL9I          599 18
QSO: 14000 CW 2013-11-24 1059 PG200NL        599 14     I3VJW         599 15
QSO: 14000 CW 2013-11-24 1102 PG200NL        599 14     YR8D          599 20
QSO: 14000 CW 2013-11-24 1104 PG200NL        599 14     SP6NIC        599 15
QSO: 14000 CW 2013-11-24 1105 PG200NL        599 14     9A4U          599 15
QSO: 14000 CW 2013-11-24 1107 PG200NL        599 14     R1NA          599 16
QSO: 14000 CW 2013-11-24 1108 PG200NL        599 14     RM5A          599 16
QSO: 14000 CW 2013-11-24 1109 PG200NL        599 14     RM3F          599 16
QSO: 14000 CW 2013-11-24 1112 PG200NL        599 14     S52ZW         599 15
QSO: 14000 CW 2013-11-24 1113 PG200NL        599 14     OK2MBP        599 15
QSO: 14000 CW 2013-11-24 1114 PG200NL        599 14     HG6N          599 15
QSO: 14000 CW 2013-11-24 1117 PG200NL        599 14     EU1A          599 16
QSO: 14000 CW 2013-11-24 1118 PG200NL        599 14     SM5FUG        599 14
QSO: 14000 CW 2013-11-24 1118 PG200NL        599 14     HG7T          599 15
QSO: 14000 CW 2013-11-24 1119 PG200NL        599 14     LY7A          599 15
QSO: 14000 CW 2013-11-24 1120 PG200NL        599 14     IK0YUT        599 15
QSO: 14000 CW 2013-11-24 1121 PG200NL        599 14     K5ZD          599 05
QSO: 14000 CW 2013-11-24 1122 PG200NL        599 14     RC4HAA        599 16
QSO: 14000 CW 2013-11-24 1123 PG200NL        599 14     LY9Y          599 15
QSO: 14000 CW 2013-11-24 1126 PG200NL        599 14     G6PZ          599 14
QSO: 7000  CW 2013-11-24 1139 PG200NL        599 14     OH8X          599 15
QSO: 7000  CW 2013-11-24 1142 PG200NL        599 14     DL4ZA         599 14
QSO: 7000  CW 2013-11-24 1145 PG200NL        599 14     OK7O          599 15
QSO: 7000  CW 2013-11-24 1146 PG200NL        599 14     F5OZC         599 14
QSO: 7000  CW 2013-11-24 1147 PG200NL        599 14     YL3FX         599 15
QSO: 28000 CW 2013-11-24 1153 PG200NL        599 14     D4C           599 35
QSO: 28000 CW 2013-11-24 1205 PG200NL        599 14     K1RM          599 05
QSO: 28000 CW 2013-11-24 1207 PG200NL        599 14     CR3E          599 33
QSO: 28000 CW 2013-11-24 1211 PG200NL        599 14     RK1NA         599 16
QSO: 21000 CW 2013-11-24 1214 PG200NL        599 14     WE3C          599 05
QSO: 21000 CW 2013-11-24 1216 PG200NL        599 14     UW1M          599 16
QSO: 21000 CW 2013-11-24 1219 PG200NL        599 14     UI6M          599 16
QSO: 21000 CW 2013-11-24 1223 PG200NL        599 14     RA1AL         599 16
QSO: 21000 CW 2013-11-24 1224 PG200NL        599 14     R3KM          599 16
QSO: 21000 CW 2013-11-24 1227 PG200NL        599 14     RN3AC         599 16
QSO: 21000 CW 2013-11-24 1228 PG200NL        599 14     YP9W          599 20
QSO: 21000 CW 2013-11-24 1234 PG200NL        599 14     RA3A          599 16
QSO: 21000 CW 2013-11-24 1236 PG200NL        599 14     R3FX          599 16
QSO: 21000 CW 2013-11-24 1237 PG200NL        599 14     OH2BAH        599 15
QSO: 21000 CW 2013-11-24 1239 PG200NL        599 14     4L0A          599 21
QSO: 21000 CW 2013-11-24 1239 PG200NL        599 14     RN3QO         599 16
QSO: 7000  CW 2013-11-24 1250 PG200NL        599 14     OK1SI         599 15
QSO: 7000  CW 2013-11-24 1252 PG200NL        599 14     ON4CT         599 14
QSO: 7000  CW 2013-11-24 1254 PG200NL        599 14     OH2BAH        599 15
QSO: 14000 CW 2013-11-24 1258 PG200NL        599 14     SP1NQN        599 15
QSO: 14000 CW 2013-11-24 1300 PG200NL        599 14     OH5Z          599 15
QSO: 14000 CW 2013-11-24 1301 PG200NL        599 14     RW0A          599 18
QSO: 14000 CW 2013-11-24 1303 PG200NL        599 14     LY5R          599 15
QSO: 14000 CW 2013-11-24 1304 PG200NL        599 14     UT4ZG         599 16
QSO: 14000 CW 2013-11-24 1306 PG200NL        599 14     9A3B          599 15
QSO: 14000 CW 2013-11-24 1308 PG200NL        599 14     N2MF          599 05
QSO: 14000 CW 2013-11-24 1309 PG200NL        599 14     SP9W          599 15
QSO: 14000 CW 2013-11-24 1312 PG200NL        599 14     OU4X          599 14
QSO: 14000 CW 2013-11-24 1316 PG200NL        599 14     GU4YOK        599 14
QSO: 14000 CW 2013-11-24 1318 PG200NL        599 14     E7DX          599 15
QSO: 14000 CW 2013-11-24 1319 PG200NL        599 14     S57Q          599 15
QSO: 14000 CW 2013-11-24 1324 PG200NL        599 14     HG4F          599 15
QSO: 14000 CW 2013-11-24 1325 PG200NL        599 14     UT7E          599 16
QSO: 14000 CW 2013-11-24 1327 PG200NL        599 14     SP3HRN        599 15
QSO: 14000 CW 2013-11-24 1328 PG200NL        599 14     S53MM         599 15
QSO: 14000 CW 2013-11-24 1330 PG200NL        599 14     LZ2HR         599 20
QSO: 14000 CW 2013-11-24 1332 PG200NL        599 14     CS2C          599 14
QSO: 14000 CW 2013-11-24 1333 PG200NL        599 14     UZ0U          599 16
QSO: 14000 CW 2013-11-24 1337 PG200NL        599 14     IK3SCB        599 15
QSO: 14000 CW 2013-11-24 1341 PG200NL        599 14     S57WJ         599 15
QSO: 14000 CW 2013-11-24 1344 PG200NL        599 14     YL6W          599 15
QSO: 14000 CW 2013-11-24 1348 PG200NL        599 14     EW8OM         599 16
QSO: 14000 CW 2013-11-24 1349 PG200NL        599 14     UT5UIA        599 16
QSO: 14000 CW 2013-11-24 1350 PG200NL        599 14     E74Y          599 15
QSO: 28000 CW 2013-11-24 1359 PG200NL        599 14     RT6A          599 16
QSO: 28000 CW 2013-11-24 1401 PG200NL        599 14     K9CT          599 04
QSO: 28000 CW 2013-11-24 1405 PG200NL        599 14     4L0A          599 21
QSO: 28000 CW 2013-11-24 1407 PG200NL        599 14     K2NV          599 05
QSO: 28000 CW 2013-11-24 1409 PG200NL        599 14     WE3C          599 05
QSO: 28000 CW 2013-11-24 1411 PG200NL        599 14     KC1XX         599 05
QSO: 7000  CW 2013-11-24 1415 PG200NL        599 14     RC9O          599 18
QSO: 7000  CW 2013-11-24 1420 PG200NL        599 14     RW0A          599 18
QSO: 7000  CW 2013-11-24 1421 PG200NL        599 14     OK5OK         599 15
QSO: 7000  CW 2013-11-24 1428 PG200NL        599 14     RT0C          599 19
QSO: 7000  CW 2013-11-24 1542 PG200NL        599 14     SE2I          599 14
QSO: 7000  CW 2013-11-24 1545 PG200NL        599 14     9A9R          599 15
QSO: 28000 CW 2013-11-24 1549 PG200NL        599 14     K1LZ          599 05
QSO: 28000 CW 2013-11-24 1554 PG200NL        599 14     N1UR          599 05
QSO: 28000 CW 2013-11-24 1555 PG200NL        599 14     WD4TDH        599 05
QSO: 28000 CW 2013-11-24 1558 PG200NL        599 14     VE9AA         599 05
QSO: 21000 CW 2013-11-24 1604 PG200NL        599 14     N2MF          599 05
QSO: 14000 CW 2013-11-24 1607 PG200NL        599 14     4Z5IW         599 20
QSO: 14000 CW 2013-11-24 1608 PG200NL        599 14     W1KM          599 05
QSO: 14000 CW 2013-11-24 1610 PG200NL        599 14     4L0A          599 21
QSO: 14000 CW 2013-11-24 1613 PG200NL        599 14     ED6A          599 14
QSO: 14000 CW 2013-11-24 1618 PG200NL        599 14     IT9UCS        599 15
QSO: 14000 CW 2013-11-24 1619 PG200NL        599 14     UA4M          599 16
QSO: 14000 CW 2013-11-24 1621 PG200NL        599 14     W0GJ          599 04
QSO: 14000 CW 2013-11-24 1623 PG200NL        599 14     RT7T          599 16
QSO: 14000 CW 2013-11-24 1626 PG200NL        599 14     EA5KM         599 14
QSO: 14000 CW 2013-11-24 1627 PG200NL        599 14     LZ1ZM         599 20
QSO: 14000 CW 2013-11-24 1628 PG200NL        599 14     K3ZM          599 05
QSO: 14000 CW 2013-11-24 1630 PG200NL        599 14     RT6A          599 16
QSO: 14000 CW 2013-11-24 1631 PG200NL        599 14     UW1M          599 16
QSO: 14000 CW 2013-11-24 1632 PG200NL        599 14     TC0A          599 20
QSO: 14000 CW 2013-11-24 1634 PG200NL        599 14     R3QA          599 16
QSO: 14000 CW 2013-11-24 1637 PG200NL        599 14     EA6SX         599 14
QSO: 14000 CW 2013-11-24 1639 PG200NL        599 14     IH9B          599 33
QSO: 14000 CW 2013-11-24 1642 PG200NL        599 14     A65BP         599 21
QSO: 7000  CW 2013-11-24 1647 PG200NL        599 14     SP6T          599 15
QSO: 7000  CW 2013-11-24 1651 PG200NL        599 14     SN9N          599 15
QSO: 7000  CW 2013-11-24 1652 PG200NL        599 14     UT3WX         599 16
QSO: 7000  CW 2013-11-24 1653 PG200NL        599 14     OE2LCM        599 15
QSO: 7000  CW 2013-11-24 1654 PG200NL        599 14     UA1ANA        599 16
QSO: 7000  CW 2013-11-24 1655 PG200NL        599 14     SE0X          599 14
QSO: 14000 CW 2013-11-24 1747 PG200NL        599 14     YT9A          599 15
QSO: 14000 CW 2013-11-24 1748 PG200NL        599 14     YT6T          599 15
QSO: 7000  CW 2013-11-24 1755 PG200NL        599 14     TA7I          599 20
QSO: 7000  CW 2013-11-24 1758 PG200NL        599 14     UU6J          599 16
QSO: 7000  CW 2013-11-24 1759 PG200NL        599 14     RL3A          599 16
QSO: 7000  CW 2013-11-24 1800 PG200NL        599 14     YO2GL         599 20
QSO: 7000  CW 2013-11-24 1805 PG200NL        599 14     RT6A          599 16
QSO: 7000  CW 2013-11-24 1805 PG200NL        599 14     RK3R          599 16
QSO: 7000  CW 2013-11-24 1807 PG200NL        599 14     UA5C          599 16
QSO: 7000  CW 2013-11-24 1813 PG200NL        599 14     R3ZV          599 16
QSO: 14000 CW 2013-11-24 1816 PG200NL        599 14     WE3C          599 05
QSO: 14000 CW 2013-11-24 1818 PG200NL        599 14     K0DQ          599 05
QSO: 14000 CW 2013-11-24 1820 PG200NL        599 14     K1LZ          599 05
QSO: 7000  CW 2013-11-24 1847 PG200NL        599 14     RT3F          599 16
QSO: 7000  CW 2013-11-24 1852 PG200NL        599 14     RN3F          599 16
QSO: 7000  CW 2013-11-24 1903 PG200NL        599 14     LZ3ZZ         599 20
QSO: 7000  CW 2013-11-24 1905 PG200NL        599 14     P3N           599 20
QSO: 7000  CW 2013-11-24 1911 PG200NL        599 14     RY3D          599 16
QSO: 7000  CW 2013-11-24 1914 PG200NL        599 14     RM0A          599 18
QSO: 7000  CW 2013-11-24 2058 PG200NL        599 14     K0DQ          599 05
QSO: 7000  CW 2013-11-24 2059 PG200NL        599 14     4U1ITU        599 14
QSO: 7000  CW 2013-11-24 2103 PG200NL        599 14     R4RT          599 16
QSO: 7000  CW 2013-11-24 2104 PG200NL        599 14     ED5O          599 14
QSO: 7000  CW 2013-11-24 2249 PG200NL        599 14     P3F           599 20
QSO: 7000  CW 2013-11-24 2252 PG200NL        599 14     VE3EJ         599 04
QSO: 7000  CW 2013-11-24 2255 PG200NL        599 14     R7MM          599 16
QSO: 7000  CW 2013-11-24 2256 PG200NL        599 14     YT2AAA        599 15
QSO: 7000  CW 2013-11-24 2257 PG200NL        599 14     YU0W/QRP      599 15
QSO: 7000  CW 2013-11-24 2259 PG200NL        599 14     E73M          599 15
QSO: 7000  CW 2013-11-24 2302 PG200NL        599 14     K4ZW          599 05
QSO: 7000  CW 2013-11-24 2305 PG200NL        599 14     SZ1A          599 20
QSO: 7000  CW 2013-11-24 2306 PG200NL        599 14     YT8A          599 15
QSO: 7000  CW 2013-11-24 2308 PG200NL        599 14     A65BP         599 21
QSO: 7000  CW 2013-11-24 2311 PG200NL        599 14     YP9W          599 20
QSO: 7000  CW 2013-11-24 2313 PG200NL        599 14     EA5RS         599 14
QSO: 7000  CW 2013-11-24 2316 PG200NL        599 14     US7IID        599 16
QSO: 7000  CW 2013-11-24 2319 PG200NL        599 14     SX8M          599 20
QSO: 7000  CW 2013-11-24 2322 PG200NL        599 14     9A8M          599 15
END-OF-LOG:
