START-OF-LOG: 3.0
LOCATION: KY
CALLSIGN: K4IE
CLUB: Kentucky Contest Group
CONTEST: CQ-WW-CW
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-MODE: CW
CATEGORY-POWER: LOW
CATEGORY-STATION: FIXED
CATEGORY-TRANSMITTER: ONE
CLAIMED-SCORE: 795932
OPERATORS: K4IE
SOAPBOX: Great conditions.  Wish I could have operated all weekend.  First
QSO: 28093 CW 2013-11-23 1800 K4IE          599 4      PR5B          599 11
QSO: 28097 CW 2013-11-23 1801 K4IE          599 4      PP5JY         599 11
QSO: 28110 CW 2013-11-23 1808 K4IE          599 4      PX1M          599 11
QSO: 28004 CW 2013-11-23 1811 K4IE          599 4      WC6H          599 03
QSO: 28013 CW 2013-11-23 1813 K4IE          599 4      OA4SS         599 10
QSO: 28015 CW 2013-11-23 1815 K4IE          599 4      LW5HR         599 13
QSO: 28023 CW 2013-11-23 1816 K4IE          599 4      LU1DZ         599 13
QSO: 28024 CW 2013-11-23 1816 K4IE          599 4      LP5D          599 13
QSO: 28025 CW 2013-11-23 1817 K4IE          599 4      AY2H          599 13
QSO: 28030 CW 2013-11-23 1819 K4IE          599 4      NP3A          599 08
QSO: 28034 CW 2013-11-23 1820 K4IE          599 4      J88HL         599 08
QSO: 28038 CW 2013-11-23 1821 K4IE          599 4      CW0A          599 13
QSO: 14005 CW 2013-11-23 1823 K4IE          599 4      9A2AJ         599 15
QSO: 14012 CW 2013-11-23 1825 K4IE          599 4      HF9Q          599 15
QSO: 14014 CW 2013-11-23 1827 K4IE          599 4      DL0GL         599 14
QSO: 14015 CW 2013-11-23 1827 K4IE          599 4      4O3A          599 15
QSO: 14018 CW 2013-11-23 1829 K4IE          599 4      YT9A          599 15
QSO: 14019 CW 2013-11-23 1830 K4IE          599 4      9A7A          599 15
QSO: 14023 CW 2013-11-23 1832 K4IE          599 4      HB9BXE        599 14
QSO: 14024 CW 2013-11-23 1833 K4IE          599 4      SP1R          599 15
QSO: 14028 CW 2013-11-23 1834 K4IE          599 4      OU4X          599 14
QSO: 14030 CW 2013-11-23 1836 K4IE          599 4      DL4WA         599 14
QSO: 14030 CW 2013-11-23 1836 K4IE          599 4      WX0B          599 04
QSO: 14036 CW 2013-11-23 1839 K4IE          599 4      LZ6K          599 20
QSO: 14042 CW 2013-11-23 1840 K4IE          599 4      HB9CA         599 14
QSO: 28099 CW 2013-11-23 1843 K4IE          599 4      ZD8X          599 36
QSO: 21078 CW 2013-11-23 1844 K4IE          599 4      DJ5WW         599 14
QSO: 21076 CW 2013-11-23 1844 K4IE          599 4      NP4Z          599 08
QSO: 21072 CW 2013-11-23 1845 K4IE          599 4      M3W           599 14
QSO: 21071 CW 2013-11-23 1847 K4IE          599 4      G3V           599 14
QSO: 21069 CW 2013-11-23 1847 K4IE          599 4      NL7G          599 01
QSO: 21065 CW 2013-11-23 1848 K4IE          599 4      IR2C          599 15
QSO: 14044 CW 2013-11-23 1852 K4IE          599 4      9A1A          599 15
QSO: 14046 CW 2013-11-23 1853 K4IE          599 4      S53MM         599 15
QSO: 14047 CW 2013-11-23 1853 K4IE          599 4      YT0Z          599 15
QSO: 14047 CW 2013-11-23 1855 K4IE          599 4      GD6IA         599 14
QSO: 14050 CW 2013-11-23 1858 K4IE          599 4      S50G          599 15
QSO: 14057 CW 2013-11-23 1905 K4IE          599 4      OH8X          599 15
QSO: 14058 CW 2013-11-23 1906 K4IE          599 4      PA3AAV        599 14
QSO: 14060 CW 2013-11-23 1907 K4IE          599 4      E73M          599 15
QSO: 14061 CW 2013-11-23 1908 K4IE          599 4      GU4YOX        599 14
QSO: 14062 CW 2013-11-23 1909 K4IE          599 4      PI4A          599 14
QSO: 14064 CW 2013-11-23 1911 K4IE          599 4      CS2C          599 14
QSO: 21072 CW 2013-11-23 1914 K4IE          599 4      KH7LC         599 31
QSO: 28085 CW 2013-11-23 1917 K4IE          599 4      PP1CZ         599 11
QSO: 28082 CW 2013-11-23 1918 K4IE          599 4      CX3AL         599 13
QSO: 28073 CW 2013-11-23 1925 K4IE          599 4      3DA0ET        599 38
QSO: 28061 CW 2013-11-23 1928 K4IE          599 4      ZS6TQ         599 38
QSO: 28050 CW 2013-11-23 1931 K4IE          599 4      PP5EJ         599 11
QSO: 28048 CW 2013-11-23 1934 K4IE          599 4      FY5KE         599 09
QSO: 28041 CW 2013-11-23 1935 K4IE          599 4      KL7RA         599 01
QSO: 21083 CW 2013-11-23 1938 K4IE          599 4      KP2M          599 08
QSO: 21088 CW 2013-11-23 1939 K4IE          599 4      KP2B          599 08
QSO: 21093 CW 2013-11-23 1940 K4IE          599 4      P40F          599 09
QSO: 21098 CW 2013-11-23 1944 K4IE          599 4      PY1CPF        599 11
QSO: 21107 CW 2013-11-23 1945 K4IE          599 4      FY5FY         599 09
QSO: 21109 CW 2013-11-23 1947 K4IE          599 4      HR2J          599 07
QSO: 14067 CW 2013-11-23 1949 K4IE          599 4      M3W           599 14
QSO: 14068 CW 2013-11-23 1950 K4IE          599 4      DJ5MW         599 14
QSO: 14068 CW 2013-11-23 1950 K4IE          599 4      EA8AH         599 33
QSO: 14075 CW 2013-11-23 1954 K4IE          599 4      OK7O          599 15
QSO: 14087 CW 2013-11-23 1955 K4IE          599 4      EA2EA         599 14
QSO: 28019 CW 2013-11-23 1957 K4IE          599 4      PJ4A          599 09
QSO: 28019 CW 2013-11-23 1957 K4IE          599 4      PX2W          599 11
QSO: 28034 CW 2013-11-23 2003 K4IE          599 4      YN2CC         599 07
QSO: 28049 CW 2013-11-23 2005 K4IE          599 4      HK1NA         599 09
QSO: 28052 CW 2013-11-23 2006 K4IE          599 4      LT1F          599 13
QSO: 28057 CW 2013-11-23 2007 K4IE          599 4      CE3CT         599 12
QSO: 28097 CW 2013-11-23 2013 K4IE          599 4      PX1X          599 11
QSO: 21010 CW 2013-11-23 2017 K4IE          599 4      PS2T          599 11
QSO: 21011 CW 2013-11-23 2017 K4IE          599 4      J73A          599 08
QSO: 21014 CW 2013-11-23 2018 K4IE          599 4      PT2CM         599 11
QSO: 21033 CW 2013-11-23 2023 K4IE          599 4      EA7PP         599 14
QSO: 21037 CW 2013-11-23 2025 K4IE          599 4      HC1WDT        599 10
QSO: 21038 CW 2013-11-23 2026 K4IE          599 4      9J3A          599 36
QSO: 21055 CW 2013-11-23 2032 K4IE          599 4      V47T          599 08
QSO: 21058 CW 2013-11-23 2034 K4IE          599 4      D3AA          599 36
QSO: 21060 CW 2013-11-23 2035 K4IE          599 4      LP5D          599 13
QSO: 21062 CW 2013-11-23 2037 K4IE          599 4      OC4CW         599 10
QSO: 21062 CW 2013-11-23 2038 K4IE          599 4      PX2C          599 11
QSO: 21063 CW 2013-11-23 2040 K4IE          599 4      XR3A          599 12
QSO: 21065 CW 2013-11-23 2041 K4IE          599 4      NP2P          599 08
QSO: 21103 CW 2013-11-23 2045 K4IE          599 4      ZD8W          599 36
QSO: 28074 CW 2013-11-23 2050 K4IE          599 4      PY2KJ         599 11
QSO: 28062 CW 2013-11-23 2053 K4IE          599 4      HD2T          599 10
QSO: 28059 CW 2013-11-23 2054 K4IE          599 4      KH7M          599 31
QSO: 28055 CW 2013-11-23 2055 K4IE          599 4      VY1EI         599 01
QSO: 28045 CW 2013-11-23 2058 K4IE          599 4      KP2M          599 08
QSO: 28007 CW 2013-11-23 2108 K4IE          599 4      6Y7Y          599 08
QSO: 14006 CW 2013-11-23 2109 K4IE          599 4      ED5O          599 14
QSO: 14008 CW 2013-11-23 2110 K4IE          599 4      EA5RS         599 14
QSO: 14009 CW 2013-11-23 2111 K4IE          599 4      CN2YM         599 33
QSO: 14010 CW 2013-11-23 2113 K4IE          599 4      JF1SQC        599 25
QSO: 14012 CW 2013-11-23 2114 K4IE          599 4      EF5F          599 14
QSO: 14012 CW 2013-11-23 2115 K4IE          599 4      RT9J          599 17
QSO: 14016 CW 2013-11-23 2117 K4IE          599 4      F5JVP         599 14
QSO: 14017 CW 2013-11-23 2120 K4IE          599 4      EF9O          599 33
QSO: 14021 CW 2013-11-23 2122 K4IE          599 4      EA7AAW        599 14
QSO: 14022 CW 2013-11-23 2122 K4IE          599 4      IR4X          599 15
QSO: 14027 CW 2013-11-23 2124 K4IE          599 4      EI1Y          599 14
QSO: 14035 CW 2013-11-23 2128 K4IE          599 4      EI7M          599 14
QSO: 14037 CW 2013-11-23 2129 K4IE          599 4      IR9Y          599 15
QSO: 14043 CW 2013-11-23 2131 K4IE          599 4      G5O           599 14
QSO: 14043 CW 2013-11-23 2140 K4IE          599 4      JG2KKG        599 25
QSO: 14051 CW 2013-11-23 2146 K4IE          599 4      9L1A          599 35
QSO: 14055 CW 2013-11-23 2148 K4IE          599 4      VK2PN         599 30
QSO: 14062 CW 2013-11-23 2153 K4IE          599 4      VC2R          599 02
QSO: 14064 CW 2013-11-23 2154 K4IE          599 4      CR6K          599 14
QSO: 14065 CW 2013-11-23 2154 K4IE          599 4      EF8X          599 33
QSO: 14066 CW 2013-11-23 2155 K4IE          599 4      RT7T          599 16
QSO: 28009 CW 2013-11-23 2234 K4IE          599 4      JA2AXB        599 25
QSO: 28012 CW 2013-11-23 2241 K4IE          599 4      UA0ZS         599 19
QSO: 28014 CW 2013-11-23 2242 K4IE          599 4      JA1BPA        599 25
QSO: 28029 CW 2013-11-23 2251 K4IE          599 4      7J1AAI        599 25
QSO: 21029 CW 2013-11-23 2256 K4IE          599 4      JH1GEX        599 25
QSO: 21033 CW 2013-11-23 2258 K4IE          599 4      JR1CBC        599 25
QSO: 21038 CW 2013-11-23 2259 K4IE          599 4      JR2IOB        599 25
QSO: 21051 CW 2013-11-23 2310 K4IE          599 4      VP2V/N3DXX    599 08
QSO: 21053 CW 2013-11-23 2311 K4IE          599 4      RT0C          599 19
QSO: 21062 CW 2013-11-23 2323 K4IE          599 4      JA2VHO        599 25
QSO: 21063 CW 2013-11-23 2324 K4IE          599 4      UA0CKW        599 19
QSO: 21064 CW 2013-11-23 2325 K4IE          599 4      JA2XYO        599 25
QSO: 21065 CW 2013-11-23 2327 K4IE          599 4      JA1VND        599 25
QSO: 21065 CW 2013-11-23 2328 K4IE          599 4      JF7PHE        599 25
QSO: 21066 CW 2013-11-23 2330 K4IE          599 4      JE7JDL        599 25
QSO: 21066 CW 2013-11-23 2331 K4IE          599 4      7L4MDM        599 25
QSO: 21067 CW 2013-11-23 2332 K4IE          599 4      JA9APS        599 25
QSO: 21069 CW 2013-11-23 2334 K4IE          599 4      JA3YBK        599 25
QSO: 21055 CW 2013-11-23 2338 K4IE          599 4      9M6NA         599 28
QSO: 28037 CW 2013-11-23 2343 K4IE          599 4      AH0S/KH2      599 27
QSO: 28062 CW 2013-11-23 2350 K4IE          599 4      JA7COI        599 25
QSO: 21020 CW 2013-11-23 2354 K4IE          599 4      RM0F          599 19
QSO: 21021 CW 2013-11-23 2355 K4IE          599 4      JA2AXB        599 25
QSO:  7011 CW 2013-11-24 0037 K4IE          599 4      9A3B          599 15
QSO:  7011 CW 2013-11-24 0038 K4IE          599 4      LZ5K          599 20
QSO:  7013 CW 2013-11-24 0039 K4IE          599 4      G6GZ          599 14
QSO:  7016 CW 2013-11-24 0040 K4IE          599 4      SN2B          599 15
QSO:  7018 CW 2013-11-24 0042 K4IE          599 4      DL0AO         599 14
QSO:  7019 CW 2013-11-24 0043 K4IE          599 4      LX7I          599 14
QSO:  7023 CW 2013-11-24 0046 K4IE          599 4      YT7A          599 15
QSO:  7024 CW 2013-11-24 0047 K4IE          599 4      P33W          599 20
QSO:  7024 CW 2013-11-24 0048 K4IE          599 4      CO2IR         599 08
QSO:  7026 CW 2013-11-24 0049 K4IE          599 4      DR4A          599 14
QSO:  7029 CW 2013-11-24 0050 K4IE          599 4      UA5C          599 16
QSO:  7029 CW 2013-11-24 0052 K4IE          599 4      HG5D          599 15
QSO:  7031 CW 2013-11-24 0054 K4IE          599 4      HF9Q          599 15
QSO:  7032 CW 2013-11-24 0055 K4IE          599 4      ZF1A          599 08
QSO:  7032 CW 2013-11-24 0056 K4IE          599 4      HA30S         599 15
QSO:  7038 CW 2013-11-24 0100 K4IE          599 4      UZ2M          599 16
QSO:  7043 CW 2013-11-24 0102 K4IE          599 4      CJ3T          599 04
QSO:  7048 CW 2013-11-24 0103 K4IE          599 4      9A2AJ         599 15
QSO:  7048 CW 2013-11-24 0104 K4IE          599 4      IR2C          599 15
QSO:  7050 CW 2013-11-24 0104 K4IE          599 4      DR1A          599 14
QSO:  7051 CW 2013-11-24 0106 K4IE          599 4      ES9C          599 15
QSO:  7053 CW 2013-11-24 0106 K4IE          599 4      YT3A          599 15
QSO:  7053 CW 2013-11-24 0108 K4IE          599 4      HB9CA         599 14
QSO:  7055 CW 2013-11-24 0109 K4IE          599 4      LY7A          599 15
QSO:  7061 CW 2013-11-24 0112 K4IE          599 4      HK1NA         599 09
QSO:  7061 CW 2013-11-24 0113 K4IE          599 4      DL3JJ         599 14
QSO:  7063 CW 2013-11-24 0114 K4IE          599 4      S56CW         599 15
QSO:  7065 CW 2013-11-24 0116 K4IE          599 4      OH8X          599 15
QSO:  7066 CW 2013-11-24 0117 K4IE          599 4      C6AUM         599 08
QSO:  7068 CW 2013-11-24 0118 K4IE          599 4      PI4A          599 14
QSO:  7071 CW 2013-11-24 0119 K4IE          599 4      E73M          599 15
QSO:  7073 CW 2013-11-24 0122 K4IE          599 4      EI1Y          599 14
QSO:  7073 CW 2013-11-24 0123 K4IE          599 4      6Y7W          599 08
QSO:  7088 CW 2013-11-24 0126 K4IE          599 4      P40F          599 09
QSO:  7096 CW 2013-11-24 0127 K4IE          599 4      TM0R          599 14
QSO: 14033 CW 2013-11-24 0135 K4IE          599 4      RT0R          599 18
QSO: 14044 CW 2013-11-24 0139 K4IE          599 4      NP2P          599 08
QSO: 14052 CW 2013-11-24 0142 K4IE          599 4      XE2S          599 06
QSO: 14061 CW 2013-11-24 0145 K4IE          599 4      LT1F          599 13
QSO: 14079 CW 2013-11-24 0150 K4IE          599 4      NP3CW         599 08
QSO:  7003 CW 2013-11-24 0153 K4IE          599 4      ED6A          599 14
QSO:  3514 CW 2013-11-24 0156 K4IE          599 4      T43T          599 08
QSO:  3516 CW 2013-11-24 0158 K4IE          599 4      PJ4A          599 09
QSO:  3524 CW 2013-11-24 0200 K4IE          599 4      OL7M          599 15
QSO:  3528 CW 2013-11-24 0202 K4IE          599 4      G5W           599 14
QSO:  3529 CW 2013-11-24 0203 K4IE          599 4      NP4A          599 08
QSO:  3533 CW 2013-11-24 0206 K4IE          599 4      PJ2T          599 09
QSO:  3537 CW 2013-11-24 0207 K4IE          599 4      D4C           599 35
QSO:  3537 CW 2013-11-24 0208 K4IE          599 4      ZF1A          599 08
QSO:  3542 CW 2013-11-24 0210 K4IE          599 4      DR1D          599 14
QSO:  3542 CW 2013-11-24 0213 K4IE          599 4      OK5W          599 15
QSO:  3545 CW 2013-11-24 0215 K4IE          599 4      CR3E          599 33
QSO:  3546 CW 2013-11-24 0216 K4IE          599 4      OM2KI         599 15
QSO:  3548 CW 2013-11-24 0218 K4IE          599 4      EF8X          599 33
QSO:  3554 CW 2013-11-24 0221 K4IE          599 4      PJ4Q          599 09
QSO:  1817 CW 2013-11-24 0252 K4IE          599 4      NY3A          599 05
QSO:  1821 CW 2013-11-24 0253 K4IE          599 4      VE3OI         599 04
QSO:  7004 CW 2013-11-24 0258 K4IE          599 4      RC9O          599 18
QSO:  7005 CW 2013-11-24 0302 K4IE          599 4      P3F           599 20
QSO:  7007 CW 2013-11-24 0305 K4IE          599 4      RW0A          599 18
QSO:  7008 CW 2013-11-24 0306 K4IE          599 4      S57AL         599 15
QSO:  7011 CW 2013-11-24 0308 K4IE          599 4      E7DX          599 15
QSO:  7011 CW 2013-11-24 0309 K4IE          599 4      HD2T          599 10
QSO:  7012 CW 2013-11-24 0310 K4IE          599 4      YR8D          599 20
QSO:  7012 CW 2013-11-24 0311 K4IE          599 4      UN0D          599 17
QSO:  7012 CW 2013-11-24 0312 K4IE          599 4      G6PZ          599 14
QSO:  7014 CW 2013-11-24 0313 K4IE          599 4      S57Z          599 15
QSO:  7015 CW 2013-11-24 0313 K4IE          599 4      S50G          599 15
QSO:  7023 CW 2013-11-24 0325 K4IE          599 4      DL1A          599 14
QSO:  7023 CW 2013-11-24 0326 K4IE          599 4      IR9Y          599 15
QSO:  7024 CW 2013-11-24 0327 K4IE          599 4      IR4M          599 15
QSO:  7026 CW 2013-11-24 0329 K4IE          599 4      9A1A          599 15
QSO:  7033 CW 2013-11-24 0349 K4IE          599 4      IO5O          599 15
QSO:  7035 CW 2013-11-24 0350 K4IE          599 4      PI4CC         599 14
QSO:  7035 CW 2013-11-24 0350 K4IE          599 4      SK3W          599 14
QSO:  7038 CW 2013-11-24 0351 K4IE          599 4      IR2R          599 15
QSO:  7042 CW 2013-11-24 0354 K4IE          599 4      HK3O          599 09
QSO:  7046 CW 2013-11-24 0356 K4IE          599 4      SP9A          599 15
QSO:  7047 CW 2013-11-24 0356 K4IE          599 4      OM5M          599 15
QSO:  7047 CW 2013-11-24 0358 K4IE          599 4      M6T           599 14
QSO:  7049 CW 2013-11-24 0359 K4IE          599 4      PA9M          599 14
QSO:  7049 CW 2013-11-24 0359 K4IE          599 4      YU5R          599 15
QSO:  7050 CW 2013-11-24 0401 K4IE          599 4      G5W           599 14
QSO:  7052 CW 2013-11-24 0402 K4IE          599 4      IR4X          599 15
QSO:  7053 CW 2013-11-24 0403 K4IE          599 4      HG7T          599 15
QSO:  7053 CW 2013-11-24 0404 K4IE          599 4      RT6A          599 16
QSO:  7059 CW 2013-11-24 0409 K4IE          599 4      TM1A          599 14
QSO:  7073 CW 2013-11-24 0418 K4IE          599 4      S53EO         599 15
QSO:  7084 CW 2013-11-24 0421 K4IE          599 4      YT2AAA        599 15
QSO:  7087 CW 2013-11-24 0423 K4IE          599 4      PI4DX         599 14
QSO:  7026 CW 2013-11-24 1344 K4IE          599 4      JA3YBK        599 25
QSO:  7028 CW 2013-11-24 1359 K4IE          599 4      KH7XX         599 31
QSO:  7037 CW 2013-11-24 1400 K4IE          599 4      XE2X          599 06
QSO:  7046 CW 2013-11-24 1404 K4IE          599 4      JH4UYB        599 25
QSO: 28007 CW 2013-11-24 1423 K4IE          599 4      6Y7W          599 08
QSO: 28009 CW 2013-11-24 1424 K4IE          599 4      M2G           599 14
QSO: 28010 CW 2013-11-24 1425 K4IE          599 4      HA9RT         599 15
QSO: 28012 CW 2013-11-24 1426 K4IE          599 4      TC0A          599 20
QSO: 28012 CW 2013-11-24 1428 K4IE          599 4      S59ABC        599 15
QSO: 28013 CW 2013-11-24 1429 K4IE          599 4      EA5RS         599 14
QSO: 28015 CW 2013-11-24 1431 K4IE          599 4      9A7A          599 15
QSO: 28017 CW 2013-11-24 1433 K4IE          599 4      P3N           599 20
QSO: 28017 CW 2013-11-24 1434 K4IE          599 4      DG0KS         599 14
QSO: 28017 CW 2013-11-24 1435 K4IE          599 4      UX1AA         599 16
QSO: 28021 CW 2013-11-24 1437 K4IE          599 4      EA5UF         599 14
QSO: 28023 CW 2013-11-24 1440 K4IE          599 4      EI1Y          599 14
QSO: 28024 CW 2013-11-24 1441 K4IE          599 4      DF0HQ         599 14
QSO: 28025 CW 2013-11-24 1442 K4IE          599 4      9A1A          599 15
QSO: 28028 CW 2013-11-24 1445 K4IE          599 4      E7DX          599 15
QSO: 28032 CW 2013-11-24 1446 K4IE          599 4      9A1P          599 15
QSO: 28033 CW 2013-11-24 1448 K4IE          599 4      LY5R          599 15
QSO: 28035 CW 2013-11-24 1449 K4IE          599 4      IV3KVC        599 15
QSO: 28036 CW 2013-11-24 1450 K4IE          599 4      TM4Q          599 14
QSO: 28037 CW 2013-11-24 1451 K4IE          599 4      G5W           599 14
QSO: 28039 CW 2013-11-24 1451 K4IE          599 4      SN7Q          599 15
QSO: 28042 CW 2013-11-24 1453 K4IE          599 4      PI4CC         599 14
QSO: 28042 CW 2013-11-24 1454 K4IE          599 4      9A4WY         599 15
QSO: 28047 CW 2013-11-24 1456 K4IE          599 4      S50X          599 15
QSO: 28050 CW 2013-11-24 1458 K4IE          599 4      DK5QN         599 14
QSO: 28052 CW 2013-11-24 1458 K4IE          599 4      GW4J          599 14
QSO: 28052 CW 2013-11-24 1459 K4IE          599 4      9A3B          599 15
QSO: 28055 CW 2013-11-24 1501 K4IE          599 4      HC1WDT        599 10
QSO: 28055 CW 2013-11-24 1502 K4IE          599 4      OM3RRC        599 15
QSO: 28057 CW 2013-11-24 1503 K4IE          599 4      EF2A          599 14
QSO: 28058 CW 2013-11-24 1503 K4IE          599 4      OM5M          599 15
QSO: 28059 CW 2013-11-24 1504 K4IE          599 4      DR5N          599 14
QSO: 28064 CW 2013-11-24 1506 K4IE          599 4      HB9BXE        599 14
QSO: 28064 CW 2013-11-24 1507 K4IE          599 4      IK5ZWU        599 15
QSO: 28065 CW 2013-11-24 1508 K4IE          599 4      S58N          599 15
QSO: 28071 CW 2013-11-24 1512 K4IE          599 4      S57L          599 15
QSO: 28075 CW 2013-11-24 1514 K4IE          599 4      IR4X          599 15
QSO: 28077 CW 2013-11-24 1515 K4IE          599 4      OK1KUW        599 15
QSO: 28079 CW 2013-11-24 1516 K4IE          599 4      EI2CN         599 14
QSO: 28083 CW 2013-11-24 1517 K4IE          599 4      OK1DG         599 15
QSO: 28086 CW 2013-11-24 1520 K4IE          599 4      G3TXF         599 14
QSO: 28086 CW 2013-11-24 1520 K4IE          599 4      ON4WW         599 14
QSO: 28087 CW 2013-11-24 1521 K4IE          599 4      EF7R          599 14
QSO: 28089 CW 2013-11-24 1522 K4IE          599 4      EF9O          599 33
QSO: 28091 CW 2013-11-24 1523 K4IE          599 4      DL1VDL        599 14
QSO: 28092 CW 2013-11-24 1524 K4IE          599 4      OH4A          599 15
QSO: 28095 CW 2013-11-24 1525 K4IE          599 4      LY7Z          599 15
QSO: 28097 CW 2013-11-24 1526 K4IE          599 4      J73A          599 08
QSO: 28099 CW 2013-11-24 1528 K4IE          599 4      DL6NDW        599 14
QSO: 28103 CW 2013-11-24 1529 K4IE          599 4      S52ZW         599 15
QSO: 28104 CW 2013-11-24 1529 K4IE          599 4      DL5FCZ        599 14
QSO: 28109 CW 2013-11-24 1532 K4IE          599 4      HA3MN         599 15
QSO: 28111 CW 2013-11-24 1533 K4IE          599 4      ED7C          599 14
QSO: 28118 CW 2013-11-24 1535 K4IE          599 4      DF1IAQ        599 14
QSO: 28118 CW 2013-11-24 1536 K4IE          599 4      DL1NEO        599 14
QSO: 28119 CW 2013-11-24 1536 K4IE          599 4      IK2SND        599 15
QSO: 28119 CW 2013-11-24 1537 K4IE          599 4      EF8X          599 33
QSO: 28127 CW 2013-11-24 1538 K4IE          599 4      DL3DTH        599 14
QSO: 28134 CW 2013-11-24 1540 K4IE          599 4      Z81R          599 34
QSO: 28140 CW 2013-11-24 1542 K4IE          599 4      CT9/R9DX      599 33
QSO: 28143 CW 2013-11-24 1543 K4IE          599 4      DL4AAE        599 14
QSO: 28145 CW 2013-11-24 1544 K4IE          599 4      OK2BUT        599 15
QSO: 28153 CW 2013-11-24 1545 K4IE          599 4      OK1FDR        599 15
QSO: 21006 CW 2013-11-24 1549 K4IE          599 4      UW3U          599 16
QSO: 21011 CW 2013-11-24 1551 K4IE          599 4      OM7M          599 15
QSO: 21012 CW 2013-11-24 1552 K4IE          599 4      DL0AO         599 14
QSO: 21013 CW 2013-11-24 1552 K4IE          599 4      F8DGY         599 14
QSO: 21014 CW 2013-11-24 1553 K4IE          599 4      HG3M          599 15
QSO: 21015 CW 2013-11-24 1554 K4IE          599 4      LX7I          599 14
QSO: 21016 CW 2013-11-24 1554 K4IE          599 4      UY5VA         599 16
QSO: 21020 CW 2013-11-24 1555 K4IE          599 4      YO8RSM        599 20
QSO: 21020 CW 2013-11-24 1556 K4IE          599 4      LZ5R          599 20
QSO: 21021 CW 2013-11-24 1558 K4IE          599 4      HK1MK         599 09
QSO: 21022 CW 2013-11-24 1558 K4IE          599 4      GM3WUX        599 14
QSO: 21022 CW 2013-11-24 1559 K4IE          599 4      OH2BS         599 15
QSO: 21023 CW 2013-11-24 1559 K4IE          599 4      G3R           599 14
QSO: 21025 CW 2013-11-24 1601 K4IE          599 4      IK0FUX        599 15
QSO: 21026 CW 2013-11-24 1602 K4IE          599 4      LA8HGA        599 14
QSO: 21026 CW 2013-11-24 1604 K4IE          599 4      M7O           599 14
QSO: 21026 CW 2013-11-24 1604 K4IE          599 4      HA5PP         599 15
QSO: 21028 CW 2013-11-24 1605 K4IE          599 4      LB1GB         599 14
QSO: 21028 CW 2013-11-24 1606 K4IE          599 4      G6PZ          599 14
QSO: 21029 CW 2013-11-24 1607 K4IE          599 4      DF3CB         599 14
QSO: 21032 CW 2013-11-24 1609 K4IE          599 4      OK1FZM        599 15
QSO: 21032 CW 2013-11-24 1610 K4IE          599 4      YU1UN         599 15
QSO: 21033 CW 2013-11-24 1611 K4IE          599 4      EI7M          599 14
QSO: 21039 CW 2013-11-24 1613 K4IE          599 4      SN2M          599 15
QSO: 21040 CW 2013-11-24 1614 K4IE          599 4      YU5A          599 15
QSO: 21042 CW 2013-11-24 1617 K4IE          599 4      V25A          599 08
QSO: 21046 CW 2013-11-24 1619 K4IE          599 4      SN2B          599 15
QSO: 14004 CW 2013-11-24 1621 K4IE          599 4      P33W          599 20
QSO: 14005 CW 2013-11-24 1622 K4IE          599 4      DL0HMK        599 14
QSO: 14006 CW 2013-11-24 1622 K4IE          599 4      TM2Y          599 14
QSO: 14007 CW 2013-11-24 1624 K4IE          599 4      IK8TEO        599 15
QSO: 14008 CW 2013-11-24 1624 K4IE          599 4      LX7I          599 14
QSO: 14008 CW 2013-11-24 1625 K4IE          599 4      SN1R          599 15
QSO: 14014 CW 2013-11-24 1628 K4IE          599 4      YR1C          599 20
QSO: 14014 CW 2013-11-24 1628 K4IE          599 4      YT7B          599 15
QSO: 14016 CW 2013-11-24 1629 K4IE          599 4      PA6Y          599 14
QSO: 14016 CW 2013-11-24 1630 K4IE          599 4      UT2G          599 16
QSO: 14018 CW 2013-11-24 1631 K4IE          599 4      YL2SM         599 15
QSO: 14018 CW 2013-11-24 1631 K4IE          599 4      OL9Z          599 15
QSO: 14020 CW 2013-11-24 1632 K4IE          599 4      LY5R          599 15
QSO: 14022 CW 2013-11-24 1641 K4IE          599 4      9K2HN         599 21
QSO: 14023 CW 2013-11-24 1642 K4IE          599 4      UT7E          599 16
QSO: 14023 CW 2013-11-24 1642 K4IE          599 4      YL3FT         599 15
QSO: 28006 CW 2013-11-24 1644 K4IE          599 4      M5O           599 14
QSO: 28007 CW 2013-11-24 1644 K4IE          599 4      G3SZU         599 14
QSO: 28015 CW 2013-11-24 1645 K4IE          599 4      G5O           599 14
QSO: 28021 CW 2013-11-24 1647 K4IE          599 4      G3U           599 14
QSO: 28045 CW 2013-11-24 1650 K4IE          599 4      GD6IA         599 14
QSO: 28049 CW 2013-11-24 1652 K4IE          599 4      G2F           599 14
QSO: 28079 CW 2013-11-24 1658 K4IE          599 4      TF3W          599 40
QSO: 28092 CW 2013-11-24 1659 K4IE          599 4      MZ8A          599 14
QSO: 21052 CW 2013-11-24 1701 K4IE          599 4      TM1A          599 14
QSO: 21052 CW 2013-11-24 1702 K4IE          599 4      ON4IA         599 14
QSO: 21064 CW 2013-11-24 1706 K4IE          599 4      SV8GKE        599 20
QSO: 21065 CW 2013-11-24 1707 K4IE          599 4      EA3KU         599 14
QSO: 21065 CW 2013-11-24 1707 K4IE          599 4      S52ZW         599 15
