START-OF-LOG: 3.0
CREATED-BY: Win-Test 4.10.0
CONTEST: CQ-WW-CW
LOCATION: DX
CALLSIGN: EI7M
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: CW
CATEGORY-STATION: FIXED
CLAIMED-SCORE: 13492800
OPERATORS: EI3DP EI3KD EI3JZ EI4BZ EI5GM EI5KF EI6BT EI8IR EI3JE
NAME: East Cork Radio Group
SOAPBOX: Very good weekend at EI7M - we managed to improve on last years score
SOAPBOX: by 3 million points so it shows very good progress. Band conditions
SOAPBOX: good but not like SSB contest.  We did have some problems with our 40m
SOAPBOX: antenna - rotator faulty (twice) and then a lifting pulley broke - but
SOAPBOX: it didn't impact on our score too much thanks to the on-site
SOAPBOX: maintenance crew.  We also had some CAT problems on the mult station
SOAPBOX: rig which made logging a little tricky. Special thanks to Ger EI5KF
SOAPBOX: (the rotator guru!) and Jeremy EI5GM who joined us for the first time.
SOAPBOX: Hopefully we will all do it again for ARRL CW.
QSO: 28038 CW 2013-11-23 1217 EI7M          599 14     RK3PWJ        599 16     0
QSO: 28038 CW 2013-11-23 1217 EI7M          599 14     RA4NCC        599 16     0
QSO: 28038 CW 2013-11-23 1218 EI7M          599 14     UA3DCM        599 16     0
QSO: 28038 CW 2013-11-23 1218 EI7M          599 14     N1LN          599 05     0
QSO: 28038 CW 2013-11-23 1219 EI7M          599 14     RL3A          599 16     0
QSO: 28038 CW 2013-11-23 1219 EI7M          599 14     K1VSJ         599 05     0
QSO: 21028 CW 2013-11-23 1219 EI7M          599 14     V49J          599 08     1
QSO: 28038 CW 2013-11-23 1219 EI7M          599 14     SP5DDJ        599 15     0
QSO: 28038 CW 2013-11-23 1220 EI7M          599 14     R9DA          599 17     0
QSO: 28038 CW 2013-11-23 1220 EI7M          599 14     UR7QC         599 16     0
QSO: 21031 CW 2013-11-23 1220 EI7M          599 14     TO7A          599 08     1
QSO: 28038 CW 2013-11-23 1220 EI7M          599 14     YO3FRI        599 20     0
QSO: 28038 CW 2013-11-23 1220 EI7M          599 14     SI5Y          599 14     0
QSO: 28038 CW 2013-11-23 1221 EI7M          599 14     UT6EE         599 16     0
QSO: 28038 CW 2013-11-23 1221 EI7M          599 14     UA1NFA        599 16     0
QSO: 28038 CW 2013-11-23 1221 EI7M          599 14     UZ2Q          599 16     0
QSO: 28038 CW 2013-11-23 1221 EI7M          599 14     R9XS          599 17     0
QSO: 28038 CW 2013-11-23 1222 EI7M          599 14     RA4Y          599 16     0
QSO: 28038 CW 2013-11-23 1222 EI7M          599 14     YU8NU         599 15     0
QSO: 28038 CW 2013-11-23 1222 EI7M          599 14     C6AZZ         599 08     0
QSO: 21069 CW 2013-11-23 1222 EI7M          599 14     VP9I          599 05     1
QSO: 28038 CW 2013-11-23 1223 EI7M          599 14     OH3HS         599 15     0
QSO: 28038 CW 2013-11-23 1223 EI7M          599 14     KE1F          599 05     0
QSO: 21068 CW 2013-11-23 1223 EI7M          599 14     KP2M          599 08     1
QSO: 28038 CW 2013-11-23 1224 EI7M          599 14     RK9AY         599 17     0
QSO: 28038 CW 2013-11-23 1224 EI7M          599 14     YO8DDP        599 20     0
QSO: 28038 CW 2013-11-23 1225 EI7M          599 14     LZ1WE         599 20     0
QSO: 28038 CW 2013-11-23 1226 EI7M          599 14     LZ1IA         599 20     0
QSO: 21045 CW 2013-11-23 1227 EI7M          599 14     PJ2T          599 09     1
QSO: 28038 CW 2013-11-23 1227 EI7M          599 14     IN3BFW        599 15     0
QSO: 28038 CW 2013-11-23 1227 EI7M          599 14     R3AT          599 16     0
QSO: 21051 CW 2013-11-23 1228 EI7M          599 14     VE3EJ         599 04     1
QSO: 28038 CW 2013-11-23 1228 EI7M          599 14     LY2NY         599 15     0
QSO: 21041 CW 2013-11-23 1228 EI7M          599 14     OH0V          599 15     1
QSO: 28038 CW 2013-11-23 1228 EI7M          599 14     OH8L          599 15     0
QSO: 28038 CW 2013-11-23 1229 EI7M          599 14     RW9AS         599 17     0
QSO: 28038 CW 2013-11-23 1229 EI7M          599 14     K2TQC         599 05     0
QSO: 28038 CW 2013-11-23 1230 EI7M          599 14     N1API         599 05     0
QSO: 28038 CW 2013-11-23 1230 EI7M          599 14     SP5CIB        599 15     0
QSO: 28038 CW 2013-11-23 1230 EI7M          599 14     RK3ER         599 16     0
QSO: 28038 CW 2013-11-23 1231 EI7M          599 14     RM4I          599 16     0
QSO: 28038 CW 2013-11-23 1231 EI7M          599 14     EW8DD         599 16     0
QSO: 28038 CW 2013-11-23 1232 EI7M          599 14     RA1ABR        599 16     0
QSO: 21083 CW 2013-11-23 1232 EI7M          599 14     GM5X          599 14     1
QSO: 28038 CW 2013-11-23 1232 EI7M          599 14     R9TO          599 16     0
QSO: 28038 CW 2013-11-23 1233 EI7M          599 14     RU6AV         599 16     0
QSO: 28038 CW 2013-11-23 1233 EI7M          599 14     W2FU          599 05     0
QSO: 28038 CW 2013-11-23 1233 EI7M          599 14     R7NK          599 16     0
QSO: 28038 CW 2013-11-23 1234 EI7M          599 14     UR5QU         599 16     0
QSO: 28038 CW 2013-11-23 1234 EI7M          599 14     R1OO          599 16     0
QSO: 28038 CW 2013-11-23 1235 EI7M          599 14     OH2BAH        599 15     0
QSO: 28038 CW 2013-11-23 1235 EI7M          599 14     SM3C          599 14     0
QSO: 28038 CW 2013-11-23 1235 EI7M          599 14     UR5IFB        599 16     0
QSO: 28038 CW 2013-11-23 1236 EI7M          599 14     RA3Y          599 16     0
QSO: 28038 CW 2013-11-23 1236 EI7M          599 14     UA9UX         599 18     0
QSO: 21036 CW 2013-11-23 1236 EI7M          599 14     9X0NH         599 36     1
QSO: 28038 CW 2013-11-23 1236 EI7M          599 14     W3AG          599 05     0
QSO: 28038 CW 2013-11-23 1237 EI7M          599 14     KB1EFS        599 05     0
X-QSO: 21041 CW 2013-11-23 1237 EI7M          599 14     EA6FO         599 14     1
QSO: 28038 CW 2013-11-23 1237 EI7M          599 14     W1RM          599 05     0
QSO: 28038 CW 2013-11-23 1237 EI7M          599 14     VA1CHP        599 05     0
QSO: 28038 CW 2013-11-23 1238 EI7M          599 14     AE1N          599 05     0
QSO: 28038 CW 2013-11-23 1238 EI7M          599 14     UR4MF         599 16     0
QSO: 28038 CW 2013-11-23 1238 EI7M          599 14     W3GQ          599 05     0
QSO: 28038 CW 2013-11-23 1238 EI7M          599 14     W1VE          599 05     0
QSO: 28038 CW 2013-11-23 1238 EI7M          599 14     N2FF          599 05     0
QSO: 28038 CW 2013-11-23 1239 EI7M          599 14     UN5J          599 17     0
QSO: 28038 CW 2013-11-23 1239 EI7M          599 14     UA4RF         599 16     0
QSO: 28038 CW 2013-11-23 1239 EI7M          599 14     N4GN          599 04     0
QSO: 28038 CW 2013-11-23 1240 EI7M          599 14     OH5NE         599 15     0
QSO: 28038 CW 2013-11-23 1240 EI7M          599 14     RA3NC         599 16     0
QSO: 28038 CW 2013-11-23 1240 EI7M          599 14     RA3U          599 16     0
QSO: 28038 CW 2013-11-23 1241 EI7M          599 14     R4WDX         599 16     0
QSO: 21018 CW 2013-11-23 1241 EI7M          599 14     4X/UU8J       599 20     1
QSO: 28038 CW 2013-11-23 1241 EI7M          599 14     RZ3DJ         599 16     0
QSO: 28038 CW 2013-11-23 1242 EI7M          599 14     S50K          599 15     0
QSO: 28038 CW 2013-11-23 1242 EI7M          599 14     RK3SWB        599 16     0
QSO: 28038 CW 2013-11-23 1242 EI7M          599 14     UR7IKJ        599 16     0
QSO: 28038 CW 2013-11-23 1242 EI7M          599 14     W3EKT         599 05     0
QSO: 28038 CW 2013-11-23 1243 EI7M          599 14     YO5ALI        599 20     0
QSO: 28038 CW 2013-11-23 1243 EI7M          599 14     W3CF          599 05     0
QSO: 28038 CW 2013-11-23 1243 EI7M          599 14     UR5ZTH        599 16     0
QSO: 28038 CW 2013-11-23 1244 EI7M          599 14     RA1OT         599 16     0
QSO: 28038 CW 2013-11-23 1244 EI7M          599 14     RT5Z          599 16     0
QSO: 28038 CW 2013-11-23 1245 EI7M          599 14     VE3KZ         599 04     0
QSO: 28038 CW 2013-11-23 1245 EI7M          599 14     OH2KM         599 15     0
QSO: 28038 CW 2013-11-23 1246 EI7M          599 14     UA9AX         599 17     0
QSO: 21013 CW 2013-11-23 1246 EI7M          599 14     A71BX         599 21     1
QSO: 28038 CW 2013-11-23 1246 EI7M          599 14     K3PP          599 05     0
QSO: 28038 CW 2013-11-23 1246 EI7M          599 14     N8RA          599 05     0
QSO: 28038 CW 2013-11-23 1246 EI7M          599 14     UA3DCE        599 16     0
QSO: 21007 CW 2013-11-23 1246 EI7M          599 14     TC0A          599 20     1
QSO: 28038 CW 2013-11-23 1247 EI7M          599 14     RV3U          599 16     0
QSO: 28038 CW 2013-11-23 1248 EI7M          599 14     R3KM          599 16     0
QSO: 28038 CW 2013-11-23 1248 EI7M          599 14     YO5NY         599 20     0
QSO: 28038 CW 2013-11-23 1248 EI7M          599 14     WA2C          599 05     0
QSO: 21012 CW 2013-11-23 1249 EI7M          599 14     3DA0ET        599 38     1
QSO: 28038 CW 2013-11-23 1249 EI7M          599 14     UN7EG         599 17     0
QSO: 28038 CW 2013-11-23 1249 EI7M          599 14     OH3CV         599 15     0
QSO: 21014 CW 2013-11-23 1249 EI7M          599 14     4O3A          599 15     1
QSO: 28038 CW 2013-11-23 1249 EI7M          599 14     UN3Z          599 17     0
QSO: 21005 CW 2013-11-23 1250 EI7M          599 14     PJ4A          599 09     1
QSO: 28038 CW 2013-11-23 1250 EI7M          599 14     RN1ON         599 16     0
QSO: 28038 CW 2013-11-23 1250 EI7M          599 14     NE3F          599 05     0
QSO: 28038 CW 2013-11-23 1250 EI7M          599 14     WB4TDH        599 05     0
QSO: 28038 CW 2013-11-23 1251 EI7M          599 14     OH7KD         599 15     0
QSO: 28038 CW 2013-11-23 1251 EI7M          599 14     WA8MCD        599 04     0
QSO: 28038 CW 2013-11-23 1251 EI7M          599 14     K3OO          599 05     0
QSO: 28038 CW 2013-11-23 1253 EI7M          599 14     UN6P          599 17     0
QSO: 28038 CW 2013-11-23 1253 EI7M          599 14     N1IBM         599 05     0
QSO: 28038 CW 2013-11-23 1254 EI7M          599 14     RM4F          599 16     0
QSO: 28038 CW 2013-11-23 1254 EI7M          599 14     VE2BWL        599 05     0
QSO: 28038 CW 2013-11-23 1254 EI7M          599 14     N3LFC         599 05     0
QSO: 28038 CW 2013-11-23 1255 EI7M          599 14     EA3KU         599 14     0
QSO: 28038 CW 2013-11-23 1255 EI7M          599 14     KN2M          599 05     0
QSO: 28038 CW 2013-11-23 1256 EI7M          599 14     EW6CU         599 16     0
QSO: 28038 CW 2013-11-23 1256 EI7M          599 14     OH2XF         599 15     0
QSO: 28038 CW 2013-11-23 1256 EI7M          599 14     W6NWS         599 05     0
QSO: 28038 CW 2013-11-23 1256 EI7M          599 14     YL7X          599 15     0
QSO: 28038 CW 2013-11-23 1257 EI7M          599 14     K3TN          599 05     0
QSO: 28038 CW 2013-11-23 1257 EI7M          599 14     YO8COQ        599 20     0
QSO: 28038 CW 2013-11-23 1257 EI7M          599 14     W3KB          599 05     0
QSO: 28038 CW 2013-11-23 1258 EI7M          599 14     EA6URA        599 14     0
QSO: 28038 CW 2013-11-23 1258 EI7M          599 14     U5EX          599 16     0
QSO: 28038 CW 2013-11-23 1258 EI7M          599 14     W5UE          599 04     0
QSO: 28038 CW 2013-11-23 1259 EI7M          599 14     W5RU          599 04     0
QSO: 28038 CW 2013-11-23 1259 EI7M          599 14     NN4X          599 05     0
QSO: 28038 CW 2013-11-23 1259 EI7M          599 14     R4WT          599 16     0
QSO: 28038 CW 2013-11-23 1300 EI7M          599 14     US1U          599 16     0
QSO: 28038 CW 2013-11-23 1300 EI7M          599 14     LA5UF         599 14     0
QSO: 28038 CW 2013-11-23 1300 EI7M          599 14     TM4Q          599 14     0
QSO: 28038 CW 2013-11-23 1301 EI7M          599 14     UX3HA         599 16     0
QSO: 28038 CW 2013-11-23 1301 EI7M          599 14     EW4GL         599 16     0
QSO: 28038 CW 2013-11-23 1301 EI7M          599 14     WE3C          599 05     0
QSO: 28038 CW 2013-11-23 1303 EI7M          599 14     KA2LBW        599 05     0
QSO: 28038 CW 2013-11-23 1303 EI7M          599 14     HA8TP         599 15     0
QSO: 28038 CW 2013-11-23 1304 EI7M          599 14     VE3OM         599 04     0
QSO: 14032 CW 2013-11-23 1304 EI7M          599 14     9M6NA         599 28     1
QSO: 28038 CW 2013-11-23 1304 EI7M          599 14     K4HC          599 05     0
QSO: 28038 CW 2013-11-23 1305 EI7M          599 14     RL9LR         599 17     0
QSO: 14015 CW 2013-11-23 1305 EI7M          599 14     E2E           599 26     1
QSO: 28038 CW 2013-11-23 1306 EI7M          599 14     YO4SI         599 20     0
QSO: 28038 CW 2013-11-23 1307 EI7M          599 14     W4GDG         599 05     0
QSO: 14047 CW 2013-11-23 1307 EI7M          599 14     LZ5R          599 20     1
QSO: 28038 CW 2013-11-23 1307 EI7M          599 14     N4UA          599 05     0
QSO: 28038 CW 2013-11-23 1308 EI7M          599 14     OH3MC         599 15     0
QSO: 28038 CW 2013-11-23 1308 EI7M          599 14     W1NK          599 05     0
QSO: 28038 CW 2013-11-23 1308 EI7M          599 14     K9NW          599 04     0
QSO: 28038 CW 2013-11-23 1309 EI7M          599 14     KB1W          599 05     0
QSO: 28038 CW 2013-11-23 1309 EI7M          599 14     NU4B          599 04     0
QSO: 28038 CW 2013-11-23 1309 EI7M          599 14     SE0X          599 14     0
QSO: 14084 CW 2013-11-23 1309 EI7M          599 14     ER1OO         599 16     1
QSO: 28038 CW 2013-11-23 1310 EI7M          599 14     YU1HFG        599 15     0
QSO: 28038 CW 2013-11-23 1310 EI7M          599 14     K1AR          599 05     0
QSO: 28038 CW 2013-11-23 1310 EI7M          599 14     R7AO          599 16     0
QSO: 28038 CW 2013-11-23 1311 EI7M          599 14     N3QO          599 05     0
QSO: 28038 CW 2013-11-23 1311 EI7M          599 14     UA3ABJ        599 16     0
QSO: 28038 CW 2013-11-23 1311 EI7M          599 14     K2XR          599 05     0
QSO: 28038 CW 2013-11-23 1312 EI7M          599 14     W3UM          599 05     0
QSO: 28038 CW 2013-11-23 1312 EI7M          599 14     RA3XI         599 16     0
QSO: 28038 CW 2013-11-23 1313 EI7M          599 14     ZF1A          599 08     0
QSO: 28038 CW 2013-11-23 1313 EI7M          599 14     KM2L          599 05     0
QSO: 28038 CW 2013-11-23 1314 EI7M          599 14     K3IE          599 04     0
QSO: 14041 CW 2013-11-23 1314 EI7M          599 14     ED6A          599 14     1
QSO: 28038 CW 2013-11-23 1315 EI7M          599 14     UA1OOX        599 16     0
QSO: 28038 CW 2013-11-23 1315 EI7M          599 14     K5ZD          599 05     0
QSO: 14035 CW 2013-11-23 1316 EI7M          599 14     EA8AH         599 33     1
QSO: 28038 CW 2013-11-23 1316 EI7M          599 14     VE9ML         599 05     0
QSO: 28038 CW 2013-11-23 1317 EI7M          599 14     SM5CNQ        599 14     0
QSO: 28038 CW 2013-11-23 1317 EI7M          599 14     R3VL          599 16     0
QSO: 14005 CW 2013-11-23 1317 EI7M          599 14     DX1J          599 27     1
QSO: 28038 CW 2013-11-23 1317 EI7M          599 14     RA4HPI        599 16     0
QSO: 28038 CW 2013-11-23 1318 EI7M          599 14     EW8OW         599 16     0
QSO: 28038 CW 2013-11-23 1319 EI7M          599 14     UW1WU         599 16     0
QSO: 28038 CW 2013-11-23 1319 EI7M          599 14     VE3CR         599 04     0
QSO: 28038 CW 2013-11-23 1319 EI7M          599 14     K3LR          599 05     0
QSO: 28038 CW 2013-11-23 1319 EI7M          599 14     W1GD          599 05     0
QSO: 28038 CW 2013-11-23 1320 EI7M          599 14     LY3B          599 15     0
QSO: 28038 CW 2013-11-23 1321 EI7M          599 14     YO2CJX        599 20     0
QSO: 28038 CW 2013-11-23 1321 EI7M          599 14     W4RX          599 05     0
QSO: 28038 CW 2013-11-23 1322 EI7M          599 14     SP6NIC        599 15     0
QSO: 28038 CW 2013-11-23 1322 EI7M          599 14     SN2B          599 15     0
QSO: 14068 CW 2013-11-23 1322 EI7M          599 14     HK1NA         599 09     1
QSO: 28038 CW 2013-11-23 1322 EI7M          599 14     K2EP          599 05     0
QSO: 28038 CW 2013-11-23 1323 EI7M          599 14     RN6AJ         599 16     0
QSO: 28038 CW 2013-11-23 1323 EI7M          599 14     UA4YA         599 16     0
QSO: 28038 CW 2013-11-23 1323 EI7M          599 14     VE3RZ         599 04     0
QSO: 28038 CW 2013-11-23 1324 EI7M          599 14     SP3LWP        599 15     0
QSO: 28038 CW 2013-11-23 1324 EI7M          599 14     VE3VA         599 04     0
QSO: 28038 CW 2013-11-23 1324 EI7M          599 14     SP2QG         599 15     0
QSO: 28038 CW 2013-11-23 1325 EI7M          599 14     RV3DBK        599 16     0
QSO: 28038 CW 2013-11-23 1325 EI7M          599 14     N4TZ          599 04     0
QSO: 28038 CW 2013-11-23 1326 EI7M          599 14     K4DJ          599 05     0
QSO: 28038 CW 2013-11-23 1326 EI7M          599 14     W3EA          599 05     0
QSO: 28038 CW 2013-11-23 1326 EI7M          599 14     LZ2RS         599 20     0
QSO: 28038 CW 2013-11-23 1326 EI7M          599 14     OM5UM         599 15     0
QSO: 28038 CW 2013-11-23 1327 EI7M          599 14     UR5LAK        599 16     0
QSO: 28038 CW 2013-11-23 1327 EI7M          599 14     K9WA          599 04     0
QSO: 28038 CW 2013-11-23 1328 EI7M          599 14     RW4NJ         599 16     0
QSO: 28038 CW 2013-11-23 1328 EI7M          599 14     RU3XY         599 16     0
QSO: 28038 CW 2013-11-23 1328 EI7M          599 14     KD2RD         599 05     0
QSO: 28038 CW 2013-11-23 1329 EI7M          599 14     PJ4A          599 09     0
QSO: 28038 CW 2013-11-23 1329 EI7M          599 14     US0VA         599 16     0
QSO: 28038 CW 2013-11-23 1330 EI7M          599 14     OK2PQS        599 15     0
QSO: 28038 CW 2013-11-23 1330 EI7M          599 14     WW3S          599 05     0
QSO: 28038 CW 2013-11-23 1330 EI7M          599 14     K1ZO          599 05     0
QSO: 28038 CW 2013-11-23 1331 EI7M          599 14     SP2SV         599 15     0
QSO: 28038 CW 2013-11-23 1331 EI7M          599 14     K4VV          599 05     0
QSO: 28038 CW 2013-11-23 1332 EI7M          599 14     SP2KPD        599 15     0
QSO: 28038 CW 2013-11-23 1332 EI7M          599 14     K1BU          599 05     0
QSO: 28038 CW 2013-11-23 1332 EI7M          599 14     AA9A          599 04     0
QSO: 28038 CW 2013-11-23 1333 EI7M          599 14     W1CSM         599 05     0
QSO: 28038 CW 2013-11-23 1333 EI7M          599 14     VE3BR         599 04     0
QSO: 28038 CW 2013-11-23 1334 EI7M          599 14     K2UT          599 05     0
QSO: 28038 CW 2013-11-23 1334 EI7M          599 14     KD4VRZ        599 05     0
QSO:  7027 CW 2013-11-23 1334 EI7M          599 14     RT0C          599 19     1
QSO: 28038 CW 2013-11-23 1334 EI7M          599 14     N2BJ          599 04     0
QSO: 28038 CW 2013-11-23 1335 EI7M          599 14     W1TEF         599 05     0
QSO: 28038 CW 2013-11-23 1335 EI7M          599 14     SP6LV         599 15     0
QSO: 28038 CW 2013-11-23 1335 EI7M          599 14     W1ZS          599 05     0
QSO: 28038 CW 2013-11-23 1336 EI7M          599 14     DP9A          599 14     0
QSO: 28038 CW 2013-11-23 1336 EI7M          599 14     N3IQ          599 05     0
QSO: 28038 CW 2013-11-23 1337 EI7M          599 14     K1HI          599 05     0
QSO: 28038 CW 2013-11-23 1337 EI7M          599 14     K3ND          599 05     0
QSO: 28038 CW 2013-11-23 1337 EI7M          599 14     VE9AA         599 05     0
QSO: 28038 CW 2013-11-23 1338 EI7M          599 14     VE3GTC        599 04     0
QSO: 28038 CW 2013-11-23 1338 EI7M          599 14     UR4EI         599 16     0
QSO: 28038 CW 2013-11-23 1338 EI7M          599 14     TF3DC         599 40     0
QSO: 28038 CW 2013-11-23 1339 EI7M          599 14     IV3KVC        599 15     0
QSO: 28038 CW 2013-11-23 1339 EI7M          599 14     K3MD          599 05     0
QSO: 28038 CW 2013-11-23 1339 EI7M          599 14     NE3H          599 05     0
QSO: 28038 CW 2013-11-23 1340 EI7M          599 14     NJ2F          599 05     0
QSO: 28038 CW 2013-11-23 1340 EI7M          599 14     EW4AA         599 16     0
QSO: 28038 CW 2013-11-23 1340 EI7M          599 14     RA4W          599 16     0
QSO:  7044 CW 2013-11-23 1340 EI7M          599 14     JS3CTQ        599 25     1
QSO: 28038 CW 2013-11-23 1341 EI7M          599 14     KF2O          599 05     0
QSO: 28038 CW 2013-11-23 1341 EI7M          599 14     AA3DF         599 05     0
QSO: 28038 CW 2013-11-23 1342 EI7M          599 14     N2UU          599 05     0
QSO: 28038 CW 2013-11-23 1342 EI7M          599 14     W1MSW         599 05     0
QSO: 28038 CW 2013-11-23 1342 EI7M          599 14     IW3IFJ        599 15     0
QSO: 28038 CW 2013-11-23 1343 EI7M          599 14     RD4A          599 16     0
QSO: 28038 CW 2013-11-23 1343 EI7M          599 14     NA2M          599 05     0
QSO: 28038 CW 2013-11-23 1343 EI7M          599 14     S57AL         599 15     0
QSO: 28038 CW 2013-11-23 1344 EI7M          599 14     UA9AB         599 17     0
QSO: 28038 CW 2013-11-23 1345 EI7M          599 14     K5MV          599 04     0
QSO: 28038 CW 2013-11-23 1345 EI7M          599 14     SP6JIU        599 15     0
QSO: 28038 CW 2013-11-23 1346 EI7M          599 14     IW5DLY        599 15     0
QSO: 28038 CW 2013-11-23 1346 EI7M          599 14     N1IX          599 05     0
QSO: 28038 CW 2013-11-23 1347 EI7M          599 14     TF3AM         599 40     0
QSO:  7003 CW 2013-11-23 1347 EI7M          599 14     ED6A          599 14     1
QSO: 28038 CW 2013-11-23 1347 EI7M          599 14     OL4A          599 15     0
QSO: 28038 CW 2013-11-23 1347 EI7M          599 14     SP2IW         599 15     0
QSO: 28038 CW 2013-11-23 1348 EI7M          599 14     EW2MA         599 16     0
QSO: 28038 CW 2013-11-23 1348 EI7M          599 14     N3RS          599 05     0
QSO: 28038 CW 2013-11-23 1348 EI7M          599 14     K0CF          599 04     0
QSO: 28038 CW 2013-11-23 1349 EI7M          599 14     IV3DLW/P      599 15     0
QSO: 28038 CW 2013-11-23 1349 EI7M          599 14     KG1E          599 05     0
QSO: 28038 CW 2013-11-23 1351 EI7M          599 14     IV3LK         599 15     0
QSO: 28038 CW 2013-11-23 1351 EI7M          599 14     OK2BBD        599 15     0
QSO: 28038 CW 2013-11-23 1352 EI7M          599 14     K1HTV         599 05     0
QSO: 28038 CW 2013-11-23 1352 EI7M          599 14     YT7M          599 15     0
QSO: 28038 CW 2013-11-23 1352 EI7M          599 14     W3SQ          599 05     0
QSO: 28038 CW 2013-11-23 1352 EI7M          599 14     I3JKI         599 15     0
QSO: 28038 CW 2013-11-23 1353 EI7M          599 14     VE3MMQ        599 04     0
QSO: 28038 CW 2013-11-23 1353 EI7M          599 14     YU1LA         599 15     0
QSO: 28038 CW 2013-11-23 1353 EI7M          599 14     OK2QX         599 15     0
QSO: 28038 CW 2013-11-23 1354 EI7M          599 14     K1KNQ         599 05     0
QSO: 28038 CW 2013-11-23 1354 EI7M          599 14     SN7F          599 15     0
QSO: 28038 CW 2013-11-23 1354 EI7M          599 14     KV1E          599 04     0
QSO: 28038 CW 2013-11-23 1355 EI7M          599 14     K2ZC          599 05     0
QSO: 28038 CW 2013-11-23 1355 EI7M          599 14     SP4Z          599 15     0
QSO: 28038 CW 2013-11-23 1356 EI7M          599 14     OK1FCA        599 15     0
QSO: 28038 CW 2013-11-23 1356 EI7M          599 14     OK2EQ         599 15     0
QSO: 28038 CW 2013-11-23 1356 EI7M          599 14     IV3RYP        599 15     0
QSO: 28038 CW 2013-11-23 1357 EI7M          599 14     K2MK          599 05     0
QSO: 28038 CW 2013-11-23 1357 EI7M          599 14     DL9USA        599 14     0
QSO: 28038 CW 2013-11-23 1358 EI7M          599 14     UU4JC         599 16     0
QSO: 28038 CW 2013-11-23 1358 EI7M          599 14     DK3UA         599 14     0
QSO: 28038 CW 2013-11-23 1359 EI7M          599 14     UR7UD         599 16     0
QSO: 28038 CW 2013-11-23 1359 EI7M          599 14     SM5COP        599 14     0
QSO: 21088 CW 2013-11-23 1359 EI7M          599 14     VK6LW         599 29     1
QSO: 28038 CW 2013-11-23 1359 EI7M          599 14     KC4D          599 05     0
QSO: 28038 CW 2013-11-23 1400 EI7M          599 14     OK2NA         599 15     0
QSO: 28038 CW 2013-11-23 1400 EI7M          599 14     N1EU          599 05     0
QSO: 28038 CW 2013-11-23 1400 EI7M          599 14     YU5D          599 15     0
QSO: 28038 CW 2013-11-23 1401 EI7M          599 14     DL3DTH        599 14     0
QSO: 28038 CW 2013-11-23 1401 EI7M          599 14     N1EN          599 05     0
QSO: 28038 CW 2013-11-23 1401 EI7M          599 14     RM1Q          599 16     0
QSO: 21101 CW 2013-11-23 1402 EI7M          599 14     HD2T          599 10     1
QSO: 28038 CW 2013-11-23 1402 EI7M          599 14     HA6VH         599 15     0
QSO: 28038 CW 2013-11-23 1403 EI7M          599 14     IK3ORD        599 15     0
QSO: 28038 CW 2013-11-23 1403 EI7M          599 14     YT9W          599 15     0
QSO: 28038 CW 2013-11-23 1403 EI7M          599 14     KX1E          599 05     0
QSO: 28038 CW 2013-11-23 1404 EI7M          599 14     9H1EJ         599 15     0
QSO: 28038 CW 2013-11-23 1404 EI7M          599 14     N4NX          599 05     0
QSO: 28038 CW 2013-11-23 1404 EI7M          599 14     N2MM          599 05     0
QSO: 28038 CW 2013-11-23 1404 EI7M          599 14     K2DSL         599 05     0
QSO: 28038 CW 2013-11-23 1405 EI7M          599 14     IK4CLF        599 15     0
QSO: 28038 CW 2013-11-23 1405 EI7M          599 14     YT0Z          599 15     0
QSO: 28038 CW 2013-11-23 1405 EI7M          599 14     VE3TW         599 04     0
QSO: 28038 CW 2013-11-23 1406 EI7M          599 14     K5TR          599 04     0
QSO: 28038 CW 2013-11-23 1406 EI7M          599 14     NA8V          599 04     0
QSO: 28038 CW 2013-11-23 1407 EI7M          599 14     K4LQ          599 05     0
QSO: 28038 CW 2013-11-23 1407 EI7M          599 14     N8BJQ         599 04     0
QSO: 28038 CW 2013-11-23 1407 EI7M          599 14     W1EBI         599 05     0
QSO: 28038 CW 2013-11-23 1408 EI7M          599 14     AB1QP         599 05     0
QSO: 28038 CW 2013-11-23 1408 EI7M          599 14     AC4CA         599 04     0
QSO: 28038 CW 2013-11-23 1409 EI7M          599 14     OM7AG         599 15     0
QSO: 28038 CW 2013-11-23 1409 EI7M          599 14     UT3UZ         599 16     0
QSO: 28038 CW 2013-11-23 1409 EI7M          599 14     N9NC          599 05     0
QSO: 28038 CW 2013-11-23 1410 EI7M          599 14     AA4CF         599 05     0
QSO: 21125 CW 2013-11-23 1410 EI7M          599 14     CO2GL         599 08     1
QSO: 28038 CW 2013-11-23 1410 EI7M          599 14     WA1DRQ        599 05     0
QSO: 28038 CW 2013-11-23 1410 EI7M          599 14     CN2AA         599 33     0
QSO: 21042 CW 2013-11-23 1411 EI7M          599 14     HK1NA         599 09     1
QSO: 28038 CW 2013-11-23 1411 EI7M          599 14     EF5F          599 14     0
QSO: 21107 CW 2013-11-23 1411 EI7M          599 14     FY5FY         599 09     1
QSO: 28038 CW 2013-11-23 1411 EI7M          599 14     WB2AA         599 05     0
QSO: 28038 CW 2013-11-23 1412 EI7M          599 14     I3VRD         599 15     0
QSO: 28038 CW 2013-11-23 1412 EI7M          599 14     YL2QN         599 15     0
