START-OF-LOG: 3.0
CREATED-BY: TR4W v.4.248
CALLSIGN: UA6HFI
CONTEST: CQ-WW-CW
CLAIMED-SCORE: 197633
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-MODE: CW
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-POWER: LOW
CATEGORY-STATION: FIXED
CATEGORY-TRANSMITTER: ONE
OPERATORS: UA6HFI
CLUB: RUSSIAN CW CLUB
LOCATION: 16
NAME: Nick Smetanin
SOAPBOX: RIG: FT920  100W  ANTENNAS: DIPOL-160, 80; GP- 40; RQ32- 20,15,10
QSO: 21091 CW 2013-11-24 0805 UA6HFI        599 16     SN5X          599 15
QSO: 21095 CW 2013-11-24 0805 UA6HFI        599 16     HA3JB         599 15
QSO: 21100 CW 2013-11-24 0806 UA6HFI        599 16     E74A          599 15
QSO: 21054 CW 2013-11-24 0806 UA6HFI        599 16     OM7M          599 15
QSO: 21061 CW 2013-11-24 0807 UA6HFI        599 16     HA6NW         599 15
QSO: 21061 CW 2013-11-24 0808 UA6HFI        599 16     OL4A          599 15
QSO: 21061 CW 2013-11-24 0808 UA6HFI        599 16     DJ8EW         599 14
QSO: 21061 CW 2013-11-24 0809 UA6HFI        599 16     OK5SA         599 15
QSO: 14003 CW 2013-11-24 0810 UA6HFI        599 16     4Z4DX         599 20
QSO: 14009 CW 2013-11-24 0811 UA6HFI        599 16     RV9UP         599 18
QSO: 14009 CW 2013-11-24 0812 UA6HFI        599 16     C4W           599 20
QSO: 14012 CW 2013-11-24 0813 UA6HFI        599 16     OL5W          599 15
QSO: 14012 CW 2013-11-24 0813 UA6HFI        599 16     DL1A          599 14
QSO: 14013 CW 2013-11-24 0814 UA6HFI        599 16     RM3F          599 16
QSO: 14014 CW 2013-11-24 0814 UA6HFI        599 16     UA5C          599 16
QSO: 14015 CW 2013-11-24 0815 UA6HFI        599 16     HA30S         599 15
QSO: 14016 CW 2013-11-24 0815 UA6HFI        599 16     LZ5R          599 20
QSO: 14023 CW 2013-11-24 0817 UA6HFI        599 16     RT9A          599 17
QSO: 14024 CW 2013-11-24 0817 UA6HFI        599 16     9A8M          599 15
QSO: 14027 CW 2013-11-24 0819 UA6HFI        599 16     R9YP          599 18
QSO: 14030 CW 2013-11-24 0821 UA6HFI        599 16     9K2HN         599 21
QSO: 14032 CW 2013-11-24 0822 UA6HFI        599 16     OM7RU         599 15
QSO: 14034 CW 2013-11-24 0823 UA6HFI        599 16     LZ9W          599 20
QSO: 14037 CW 2013-11-24 0827 UA6HFI        599 16     NP4Z          599 8
QSO: 14040 CW 2013-11-24 0828 UA6HFI        599 16     CR3L          599 33
QSO: 14050 CW 2013-11-24 0829 UA6HFI        599 16     YT1T          599 15
QSO: 14055 CW 2013-11-24 0830 UA6HFI        599 16     RM5A          599 16
QSO: 14056 CW 2013-11-24 0830 UA6HFI        599 16     G3TBK         599 14
QSO: 14058 CW 2013-11-24 0831 UA6HFI        599 16     YT6T          599 15
QSO: 14058 CW 2013-11-24 0831 UA6HFI        599 16     RN3F          599 16
QSO: 14062 CW 2013-11-24 0832 UA6HFI        599 16     OK5W          599 15
QSO: 14065 CW 2013-11-24 0833 UA6HFI        599 16     HA8IH         599 15
QSO: 14066 CW 2013-11-24 0834 UA6HFI        599 16     DL8SCG        599 14
QSO: 14067 CW 2013-11-24 0834 UA6HFI        599 16     SP5UD         599 15
QSO: 14068 CW 2013-11-24 0835 UA6HFI        599 16     DJ5MO         599 14
QSO: 14080 CW 2013-11-24 0835 UA6HFI        599 16     SA1A          599 14
QSO: 14082 CW 2013-11-24 0836 UA6HFI        599 16     UX7U          599 16
QSO: 14082 CW 2013-11-24 0836 UA6HFI        599 16     OQ5M          599 14
QSO: 14085 CW 2013-11-24 0837 UA6HFI        599 16     EF9O          599 33
QSO: 14087 CW 2013-11-24 0838 UA6HFI        599 16     OM6AL         599 15
QSO: 14090 CW 2013-11-24 0838 UA6HFI        599 16     YT7W          599 15
QSO: 14092 CW 2013-11-24 0839 UA6HFI        599 16     OK1NI         599 15
QSO: 14001 CW 2013-11-24 0840 UA6HFI        599 16     IK8TEO        599 15
QSO: 14007 CW 2013-11-24 0841 UA6HFI        599 16     HA5X          599 15
QSO: 14008 CW 2013-11-24 0841 UA6HFI        599 16     YL5X          599 15
QSO: 14009 CW 2013-11-24 0842 UA6HFI        599 16     HA8WZ         599 15
QSO: 14010 CW 2013-11-24 0843 UA6HFI        599 16     EU1AZ         599 16
QSO: 14010 CW 2013-11-24 0844 UA6HFI        599 16     HB9CA         599 14
QSO: 14012 CW 2013-11-24 0845 UA6HFI        599 16     SV8GKE        599 20
QSO: 14015 CW 2013-11-24 0847 UA6HFI        599 16     IK3IUL        599 15
QSO: 14017 CW 2013-11-24 0848 UA6HFI        599 16     SP8R          599 15
QSO: 14018 CW 2013-11-24 0849 UA6HFI        599 16     OK1FZM        599 15
QSO: 14019 CW 2013-11-24 0849 UA6HFI        599 16     LA3S          599 14
QSO: 14020 CW 2013-11-24 0853 UA6HFI        599 16     LX7I          599 14
QSO: 14020 CW 2013-11-24 0853 UA6HFI        599 16     UA3RF         599 16
QSO: 14022 CW 2013-11-24 0853 UA6HFI        599 16     9A1A          599 15
QSO: 14029 CW 2013-11-24 0854 UA6HFI        599 16     IK0GDG        599 15
QSO: 14031 CW 2013-11-24 0855 UA6HFI        599 16     EF5F          599 14
QSO: 14033 CW 2013-11-24 0856 UA6HFI        599 16     EA7OT         599 14
QSO: 14034 CW 2013-11-24 0857 UA6HFI        599 16     GM3WUX        599 14
QSO: 14035 CW 2013-11-24 0858 UA6HFI        599 16     SN2B          599 15
QSO: 14036 CW 2013-11-24 0858 UA6HFI        599 16     PI4CC         599 14
QSO: 14037 CW 2013-11-24 0900 UA6HFI        599 16     UT5UDX        599 16
QSO: 14037 CW 2013-11-24 0901 UA6HFI        599 16     LY2W          599 15
QSO: 14045 CW 2013-11-24 0903 UA6HFI        599 16     OL6P          599 15
QSO: 14049 CW 2013-11-24 0904 UA6HFI        599 16     E73W          599 15
QSO: 14053 CW 2013-11-24 0905 UA6HFI        599 16     UT0AZA        599 16
QSO: 14062 CW 2013-11-24 0906 UA6HFI        599 16     G5W           599 14
QSO: 14063 CW 2013-11-24 0911 UA6HFI        599 16     IS0AFM        599 15
QSO: 14064 CW 2013-11-24 0911 UA6HFI        599 16     YO4CAH        599 20
QSO: 14067 CW 2013-11-24 0912 UA6HFI        599 16     YU7RQ         599 15
QSO: 14068 CW 2013-11-24 0913 UA6HFI        599 16     IR2C          599 15
QSO: 14069 CW 2013-11-24 0916 UA6HFI        599 16     LA1J          599 14
QSO: 14074 CW 2013-11-24 0916 UA6HFI        599 16     OM3TB         599 15
QSO: 14076 CW 2013-11-24 0916 UA6HFI        599 16     OK7Y          599 15
QSO: 14081 CW 2013-11-24 0917 UA6HFI        599 16     4X2M          599 20
QSO: 14090 CW 2013-11-24 0919 UA6HFI        599 16     DL2NBY        599 14
QSO: 28002 CW 2013-11-24 0923 UA6HFI        599 16     P3Z           599 20
QSO: 28006 CW 2013-11-24 0924 UA6HFI        599 16     DR5N          599 14
QSO: 28013 CW 2013-11-24 0925 UA6HFI        599 16     PA1AW         599 14
QSO: 28020 CW 2013-11-24 0926 UA6HFI        599 16     IR9Y          599 15
QSO: 28022 CW 2013-11-24 0927 UA6HFI        599 16     DF0HQ         599 14
QSO: 28028 CW 2013-11-24 0928 UA6HFI        599 16     YU5R          599 15
QSO: 28034 CW 2013-11-24 0929 UA6HFI        599 16     II1A          599 15
QSO: 28037 CW 2013-11-24 0930 UA6HFI        599 16     TM1A          599 14
QSO: 28054 CW 2013-11-24 0931 UA6HFI        599 16     EA3NO         599 14
QSO: 28061 CW 2013-11-24 0932 UA6HFI        599 16     PI4TUE        599 14
QSO: 28068 CW 2013-11-24 0932 UA6HFI        599 16     DF0GEB        599 14
QSO: 28070 CW 2013-11-24 0933 UA6HFI        599 16     DL9USA        599 14
QSO: 28087 CW 2013-11-24 0934 UA6HFI        599 16     DL1VDL        599 14
QSO: 28090 CW 2013-11-24 0935 UA6HFI        599 16     IZ2DQB        599 15
QSO: 28092 CW 2013-11-24 0936 UA6HFI        599 16     IR4B          599 15
QSO: 28095 CW 2013-11-24 0937 UA6HFI        599 16     IZ4DLR        599 15
QSO: 28097 CW 2013-11-24 0938 UA6HFI        599 16     9H3TX         599 15
QSO: 28101 CW 2013-11-24 0938 UA6HFI        599 16     OK1FDR        599 15
QSO: 28065 CW 2013-11-24 0940 UA6HFI        599 16     DL5YM         599 14
QSO: 28065 CW 2013-11-24 0940 UA6HFI        599 16     OL2U          599 15
QSO: 28065 CW 2013-11-24 0941 UA6HFI        599 16     DL1HSI        599 14
QSO: 28065 CW 2013-11-24 0941 UA6HFI        599 16     HA1A          599 15
QSO: 28065 CW 2013-11-24 0942 UA6HFI        599 16     PA0O          599 14
QSO: 28065 CW 2013-11-24 0942 UA6HFI        599 16     P33W          599 20
QSO: 28065 CW 2013-11-24 0943 UA6HFI        599 16     DR1A          599 14
QSO: 28065 CW 2013-11-24 0943 UA6HFI        599 16     UN7JX         599 17
QSO: 28065 CW 2013-11-24 0943 UA6HFI        599 16     IK2UZQ/QRP    599 15
QSO: 28065 CW 2013-11-24 0944 UA6HFI        599 16     DL2AXM        599 14
QSO: 28065 CW 2013-11-24 0944 UA6HFI        599 16     DO1AYJ        599 14
QSO: 21003 CW 2013-11-24 1555 UA6HFI        599 16     AA1K          599 5
QSO: 14006 CW 2013-11-24 1604 UA6HFI        599 16     YT9A          599 15
QSO: 14008 CW 2013-11-24 1605 UA6HFI        599 16     NQ4I          599 5
QSO: 14010 CW 2013-11-24 1606 UA6HFI        599 16     UZ2M          599 16
QSO: 14010 CW 2013-11-24 1608 UA6HFI        599 16     DJ6BS         599 14
QSO: 14011 CW 2013-11-24 1608 UA6HFI        599 16     NY4A          599 5
QSO: 14012 CW 2013-11-24 1609 UA6HFI        599 16     DL4WA         599 14
QSO: 14016 CW 2013-11-24 1610 UA6HFI        599 16     OK2SGW        599 15
QSO: 14029 CW 2013-11-24 1613 UA6HFI        599 16     GU4YOX        599 14
QSO: 14030 CW 2013-11-24 1614 UA6HFI        599 16     OK2QA         599 15
QSO: 14039 CW 2013-11-24 1617 UA6HFI        599 16     SP9ATE        599 15
QSO: 14044 CW 2013-11-24 1618 UA6HFI        599 16     W1DX          599 5
QSO: 14055 CW 2013-11-24 1620 UA6HFI        599 16     9H3TX         599 15
QSO: 14064 CW 2013-11-24 1622 UA6HFI        599 16     DJ5MW         599 14
QSO: 14066 CW 2013-11-24 1623 UA6HFI        599 16     P3N           599 20
QSO: 14086 CW 2013-11-24 1624 UA6HFI        599 16     S59DKR        599 15
QSO: 14003 CW 2013-11-24 1627 UA6HFI        599 16     K3LR          599 5
QSO: 14004 CW 2013-11-24 1629 UA6HFI        599 16     P33W          599 20
QSO: 14005 CW 2013-11-24 1630 UA6HFI        599 16     DL0HMK        599 14
QSO: 14005 CW 2013-11-24 1630 UA6HFI        599 16     TM2Y          599 14
QSO: 14008 CW 2013-11-24 1631 UA6HFI        599 16     HG1R          599 15
QSO: 14011 CW 2013-11-24 1633 UA6HFI        599 16     EA6SX         599 14
QSO: 14057 CW 2013-11-24 1644 UA6HFI        599 16     DL5GAC        599 14
QSO: 14063 CW 2013-11-24 1645 UA6HFI        599 16     HA3UU         599 15
QSO: 14074 CW 2013-11-24 1646 UA6HFI        599 16     I1ZEU         599 15
QSO:  7000 CW 2013-11-24 1648 UA6HFI        599 16     OH6MW         599 15
QSO:  7010 CW 2013-11-24 1652 UA6HFI        599 16     RT9A          599 17
QSO:  7011 CW 2013-11-24 1653 UA6HFI        599 16     RW4W          599 16
QSO:  7011 CW 2013-11-24 1654 UA6HFI        599 16     RK0AB         599 18
QSO:  7021 CW 2013-11-24 1657 UA6HFI        599 16     JS3CTQ        599 25
QSO:  7023 CW 2013-11-24 1659 UA6HFI        599 16     OH1F          599 15
QSO:  7023 CW 2013-11-24 1659 UA6HFI        599 16     RA5B          599 16
QSO:  7026 CW 2013-11-24 1701 UA6HFI        599 16     OG2W          599 15
QSO:  7028 CW 2013-11-24 1702 UA6HFI        599 16     YR8I          599 20
QSO:  7033 CW 2013-11-24 1708 UA6HFI        599 16     Z81Z          599 34
QSO:  7035 CW 2013-11-24 1713 UA6HFI        599 16     LY7Z          599 15
QSO:  7036 CW 2013-11-24 1715 UA6HFI        599 16     OK2RRR        599 15
QSO:  7037 CW 2013-11-24 1717 UA6HFI        599 16     SJ4F          599 14
QSO:  7040 CW 2013-11-24 1722 UA6HFI        599 16     BA4TU         599 24
QSO:  7045 CW 2013-11-24 1723 UA6HFI        599 16     JA0QNJ        599 25
QSO:  7046 CW 2013-11-24 1724 UA6HFI        599 16     SP6T          599 15
QSO:  7047 CW 2013-11-24 1725 UA6HFI        599 16     AH2R          599 27
QSO:  7052 CW 2013-11-24 1726 UA6HFI        599 16     OH8L          599 15
QSO:  7053 CW 2013-11-24 1727 UA6HFI        599 16     IT9DKI        599 15
QSO:  7053 CW 2013-11-24 1728 UA6HFI        599 16     4Z5TK         599 20
QSO:  7054 CW 2013-11-24 1728 UA6HFI        599 16     OK1CRM        599 15
QSO:  7055 CW 2013-11-24 1729 UA6HFI        599 16     HG6N          599 15
QSO:  7060 CW 2013-11-24 1731 UA6HFI        599 16     HB9/RV3DH     599 14
QSO:  7060 CW 2013-11-24 1732 UA6HFI        599 16     OG6N          599 15
QSO:  7065 CW 2013-11-24 1733 UA6HFI        599 16     JH8SLS        599 25
QSO:  7069 CW 2013-11-24 1735 UA6HFI        599 16     LY2MM         599 15
QSO:  7072 CW 2013-11-24 1736 UA6HFI        599 16     LZ2DB         599 20
QSO:  7000 CW 2013-11-24 1737 UA6HFI        599 16     OL4W          599 15
QSO:  7001 CW 2013-11-24 1738 UA6HFI        599 16     OH5BM         599 15
QSO:  7001 CW 2013-11-24 1739 UA6HFI        599 16     RN3F          599 16
QSO:  7004 CW 2013-11-24 1740 UA6HFI        599 16     DL7ON         599 14
QSO:  7006 CW 2013-11-24 1742 UA6HFI        599 16     RU1A          599 16
QSO:  7011 CW 2013-11-24 1744 UA6HFI        599 16     IB3C          599 15
QSO:  7011 CW 2013-11-24 1746 UA6HFI        599 16     DA0I          599 14
QSO:  7014 CW 2013-11-24 1747 UA6HFI        599 16     HG3M          599 15
QSO:  7019 CW 2013-11-24 1749 UA6HFI        599 16     LZ2AO         599 20
QSO:  7019 CW 2013-11-24 1751 UA6HFI        599 16     LZ5XQ         599 20
QSO:  7020 CW 2013-11-24 1829 UA6HFI        599 16     DR4A          599 14
QSO:  7024 CW 2013-11-24 1831 UA6HFI        599 16     EA3GBA        599 14
QSO:  7024 CW 2013-11-24 1832 UA6HFI        599 16     PI4CC         599 14
QSO:  7026 CW 2013-11-24 1834 UA6HFI        599 16     DL0AO         599 14
QSO:  7026 CW 2013-11-24 1835 UA6HFI        599 16     SV1ENG        599 20
QSO:  7026 CW 2013-11-24 1836 UA6HFI        599 16     9A5ADH        599 15
QSO:  7030 CW 2013-11-24 1839 UA6HFI        599 16     HB9CXZ        599 14
QSO:  7032 CW 2013-11-24 1840 UA6HFI        599 16     4O3A          599 15
QSO:  7032 CW 2013-11-24 1841 UA6HFI        599 16     HA8JV         599 15
QSO:  7033 CW 2013-11-24 1842 UA6HFI        599 16     OK1KUW        599 15
QSO:  7034 CW 2013-11-24 1843 UA6HFI        599 16     DL1A          599 14
QSO:  7035 CW 2013-11-24 1843 UA6HFI        599 16     JR4OZR        599 25
QSO:  7036 CW 2013-11-24 1844 UA6HFI        599 16     E7DX          599 15
QSO:  7039 CW 2013-11-24 1845 UA6HFI        599 16     II1A          599 15
QSO:  7040 CW 2013-11-24 1845 UA6HFI        599 16     SP6OJE        599 15
QSO:  7044 CW 2013-11-24 1847 UA6HFI        599 16     EA3BU         599 14
QSO:  7049 CW 2013-11-24 1856 UA6HFI        599 16     9A9R          599 15
END-OF-LOG:
