START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: EA PSK63 Contest
CALLSIGN: OK1GSB
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: OK1GSB
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for EA PSK63 Contest URE/EAPSK63/2015.
QSO:  7041 PS 2015-03-15 1053 OK1GSB        599 0050 S53F          599 0255
QSO: 14070 RY 2015-03-15 1057 OK1GSB        599 051 EA5FIV        599 A
QSO: 14069 PS 2015-03-15 1058 OK1GSB        599 0052 SB0A          599 0156
QSO: 14072 PS 2015-03-15 1100 OK1GSB        599 0053 OH3OJ         599 0502
QSO: 14070 PM 2015-03-15 1104 OK1GSB        599 055 YU7AU         599 219
QSO: 14076 PM 2015-03-15 1108 OK1GSB        599 057 UT5EPP        599 275
QSO: 14000 PS 2015-03-15 1109 OK1GSB        599 058 IT9VCE        599 142
QSO: 14075 PM 2015-03-15 1110 OK1GSB        599 059 R3BB          599 096
QSO: 14076 PM 2015-03-15 1111 OK1GSB        599 060 OH2NT         599 197
QSO: 14076 PS 2015-03-15 1114 OK1GSB        599 0061 ED1B          599 O
QSO: 14077 RY 2015-03-15 1115 OK1GSB        599 062 EA2RCF        599 VI
QSO: 14077 PM 2015-03-15 1117 OK1GSB        599 063 M0NPQ         599 347
QSO: 14000 RY 2015-03-15 1120 OK1GSB        599 064 LY2CV         599 094
QSO: 21073 PM 2015-03-15 1132 OK1GSB        599 066 UT6HX         599 220
QSO: 21073 PS 2015-03-15 1133 OK1GSB        599 0067 EA7KI         599 MA
QSO: 21071 PM 2015-03-15 1135 OK1GSB        599 069 UY5IC         599 215
QSO: 21072 PS 2015-03-15 1135 OK1GSB        599 0068 R7AB          599 0401
QSO: 21070 PS 2015-03-15 1137 OK1GSB        599 0070 EA4DVE        599 001
QSO: 21073 RY 2015-03-15 1138 OK1GSB        599 071 EA4EQD        599 M
QSO: 21000 PS 2015-03-15 1141 OK1GSB        599 072 EA2DNR        599 BI
QSO: 21077 PM 2015-03-15 1141 OK1GSB        599 073 EA2KK         599 BI
QSO: 21076 PM 2015-03-15 1142 OK1GSB        599 074 R3PV          599 350
QSO: 21079 PM 2015-03-15 1146 OK1GSB        599 075 LZ5QZ         599 122
QSO: 21074 PM 2015-03-15 1338 OK1GSB        599 076 UA1ZGK        599 128
QSO: 21070 PM 2015-03-15 1340 OK1GSB        599 078 RW9MZ         599 028
QSO: 21075 PM 2015-03-15 1343 OK1GSB        599 079 RT3P          599 734
QSO: 21075 PM 2015-03-15 1344 OK1GSB        599 080 RU3EJ         599 062
QSO: 21079 PM 2015-03-15 1345 OK1GSB        599 081 UX7QV         599 471
QSO: 21072 PS 2015-03-15 1403 OK1GSB        599 0082 EA5HUS        599 V
QSO: 21071 PS 2015-03-15 1404 OK1GSB        599 0083 EC7RC         599 AL
QSO: 21072 PS 2015-03-15 1406 OK1GSB        599 085 EA4GJJ        599 GU
QSO: 21070 RY 2015-03-15 1409 OK1GSB        599 86 EA5IIK        599 CS
QSO: 21076 PM 2015-03-15 1414 OK1GSB        599 087 EA1HRR        599 S
END-OF-LOG:
