START-OF-LOG: 3.0
CREATED-BY: ua9qcq-russian-dx-ubn-downloader
CONTEST: RUSSIAN-DX
CALLSIGN: F6IRA
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: CW
CATEGORY-ASSISTED: 
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: 
CATEGORY-POWER: HIGH
OPERATORS: F6IRA
QSO: 21037 CW 2026-03-21 1209 F6IRA         599 0001   R6SX          599 ZP    
QSO: 14041 CW 2026-03-21 1351 F6IRA         599 0139   OM8ATS        599 0030  
QSO: 14041 CW 2026-03-21 1351 F6IRA         599 0140   SP9DTE        599 0027  
QSO: 14041 CW 2026-03-21 1351 F6IRA         599 0141   UA4WW         599 UD    
QSO: 14041 CW 2026-03-21 1352 F6IRA         599 0142   R3ZP          599 BO    
QSO: 14041 CW 2026-03-21 1352 F6IRA         599 0143   UO2L          599 0092  
QSO: 14041 CW 2026-03-21 1353 F6IRA         599 0144   DL9ZP         599 0081  
QSO: 14041 CW 2026-03-21 1353 F6IRA         599 0145   YU1AT         599 0085  
QSO: 14041 CW 2026-03-21 1354 F6IRA         599 0146   RA9SF         599 OB    
QSO: 14041 CW 2026-03-21 1354 F6IRA         599 0147   R1WAB         599 PS    
QSO: 14041 CW 2026-03-21 1354 F6IRA         599 0148   RN4HAB        599 SR    
QSO: 14041 CW 2026-03-21 1355 F6IRA         599 0149   HA5MA         599 0058  
QSO: 14041 CW 2026-03-21 1355 F6IRA         599 0150   OE1TKW        599 0010  
QSO: 14041 CW 2026-03-21 1356 F6IRA         599 0151   UA4M          599 UL    
QSO: 14041 CW 2026-03-21 1356 F6IRA         599 0152   RZ9AWA        599 CB    
QSO: 14041 CW 2026-03-21 1357 F6IRA         599 0153   RA4HBS        599 SR    
QSO: 14041 CW 2026-03-21 1357 F6IRA         599 0154   UA9W          599 BA    
QSO: 14041 CW 2026-03-21 1358 F6IRA         599 0155   E73KV         599 0057  
QSO: 14041 CW 2026-03-21 1358 F6IRA         599 0156   RY7C          599 KR    
QSO: 14041 CW 2026-03-21 1359 F6IRA         599 0157   RA3DS         599 MO    
QSO: 14041 CW 2026-03-21 1400 F6IRA         599 0158   RW5CW         599 MA    
QSO: 14041 CW 2026-03-21 1400 F6IRA         599 0159   YO4NT         599 0103  
QSO: 14041 CW 2026-03-21 1401 F6IRA         599 0160   R3KJM         599 VR    
QSO: 14041 CW 2026-03-21 1401 F6IRA         599 0161   OM5JA         599 0030  
QSO: 14041 CW 2026-03-21 1401 F6IRA         599 0162   OK1DVA        599 0051  
QSO: 14041 CW 2026-03-21 1402 F6IRA         599 0163   R7RF          599 SE    
QSO: 14041 CW 2026-03-21 1402 F6IRA         599 0164   R5DV          599 MO    
QSO: 14041 CW 2026-03-21 1403 F6IRA         599 0165   BA5CW         599 0026  
QSO: 14041 CW 2026-03-21 1403 F6IRA         599 0166   EU6AF         599 0048  
QSO: 14041 CW 2026-03-21 1404 F6IRA         599 0167   SN7O          599 0123  
QSO: 14041 CW 2026-03-21 1404 F6IRA         599 0168   RZ9YI         599 AL    
QSO: 14041 CW 2026-03-21 1404 F6IRA         599 0169   R7AC          599 KR    
QSO: 14041 CW 2026-03-21 1405 F6IRA         599 0170   RZ4AG         599 VG    
QSO: 14041 CW 2026-03-21 1405 F6IRA         599 0171   RA8AT         599 CB    
QSO: 14041 CW 2026-03-21 1406 F6IRA         599 0172   OM5MX         599 0013  
QSO: 14041 CW 2026-03-21 1407 F6IRA         599 0173   UA1ANA        599 LO    
QSO: 14041 CW 2026-03-21 1408 F6IRA         599 0174   YU3DX         599 0111  
QSO: 14041 CW 2026-03-21 1408 F6IRA         599 0175   SN4D          599 0024  
QSO: 14041 CW 2026-03-21 1408 F6IRA         599 0176   EU8U          599 0182  
QSO: 14041 CW 2026-03-21 1409 F6IRA         599 0177   UA4FCO        599 PE    
QSO: 14041 CW 2026-03-21 1409 F6IRA         599 0178   N3RD          599 0028  
QSO: 14041 CW 2026-03-21 1410 F6IRA         599 0179   OK5SA         599 0040  
QSO: 14041 CW 2026-03-21 1410 F6IRA         599 0180   R4II          599 SR    
QSO: 14041 CW 2026-03-21 1411 F6IRA         599 0181   DL5RMH        599 0071  
QSO: 14041 CW 2026-03-21 1411 F6IRA         599 0182   UA2FBQ        599 KA    
QSO: 14041 CW 2026-03-21 1412 F6IRA         599 0183   UB7M          599 RO    
QSO: 14041 CW 2026-03-21 1412 F6IRA         599 0184   UA2FDM        599 KA    
QSO: 14041 CW 2026-03-21 1412 F6IRA         599 0185   RM7M          599 RO    
QSO: 14041 CW 2026-03-21 1413 F6IRA         599 0186   OK4RQ         599 0167  
QSO: 14041 CW 2026-03-21 1413 F6IRA         599 0187   R6MW          599 RO    
QSO: 14041 CW 2026-03-21 1414 F6IRA         599 0188   UC7A          599 KR    
QSO: 14041 CW 2026-03-21 1414 F6IRA         599 0189   DL3ANK        599 0051  
QSO: 14041 CW 2026-03-21 1415 F6IRA         599 0190   R8CT          599 SV    
QSO: 14041 CW 2026-03-21 1415 F6IRA         599 0191   RM9A          599 CB    
QSO: 14041 CW 2026-03-21 1416 F6IRA         599 0192   EW2R          599 0036  
QSO: 14041 CW 2026-03-21 1416 F6IRA         599 0193   UA6GO         599 ST    
QSO: 14041 CW 2026-03-21 1417 F6IRA         599 0194   UP5B          599 0083  
QSO: 14041 CW 2026-03-21 1417 F6IRA         599 0195   OM3RM         599 0154  
QSO: 14041 CW 2026-03-21 1417 F6IRA         599 0196   UB8A          599 CB    
QSO: 14041 CW 2026-03-21 1418 F6IRA         599 0197   RN9RF         599 KN    
QSO: 14041 CW 2026-03-21 1418 F6IRA         599 0198   RA6AAW        599 KR    
QSO: 14041 CW 2026-03-21 1419 F6IRA         599 0199   R2UZ          599 IV    
QSO: 14041 CW 2026-03-21 1419 F6IRA         599 0200   UA4Z          599 CU    
QSO: 14041 CW 2026-03-21 1419 F6IRA         599 0201   EX9A          599 0204  
QSO: 14041 CW 2026-03-21 1420 F6IRA         599 0202   OK1BR         599 0009  
QSO: 14041 CW 2026-03-21 1420 F6IRA         599 0203   HA5AX         599 0105  
QSO: 14041 CW 2026-03-21 1420 F6IRA         599 0204   OM6AL         599 0102  
QSO: 14041 CW 2026-03-21 1421 F6IRA         599 0205   9A2VX         599 0014  
QSO: 14041 CW 2026-03-21 1422 F6IRA         599 0206   EU1DC         599 0046  
QSO: 14041 CW 2026-03-21 1422 F6IRA         599 0207   HA7RY         599 0175  
QSO: 14041 CW 2026-03-21 1422 F6IRA         599 0208   UA6LCJ        599 RO    
QSO: 14041 CW 2026-03-21 1423 F6IRA         599 0209   KW4VA         599 0042  
QSO: 14041 CW 2026-03-21 1424 F6IRA         599 0210   RW4HL         599 SR    
QSO: 14016 CW 2026-03-21 1426 F6IRA         599 0211   RU9TN         599 OB    
QSO: 14017 CW 2026-03-21 1426 F6IRA         599 0212   RT3M          599 YR    
QSO: 14018 CW 2026-03-21 1427 F6IRA         599 0213   R6DM          599 KR    
QSO: 14019 CW 2026-03-21 1428 F6IRA         599 0214   ZA1EM         599 0136  
QSO: 14020 CW 2026-03-21 1429 F6IRA         599 0215   RN9C          599 SV    
QSO: 14010 CW 2026-03-21 1430 F6IRA         599 0216   R5DC          599 MO    
QSO: 14011 CW 2026-03-21 1430 F6IRA         599 0217   RW7F          599 ST    
QSO: 14012 CW 2026-03-21 1431 F6IRA         599 0218   P3N           599 0568  
QSO: 14013 CW 2026-03-21 1431 F6IRA         599 0219   R7AT          599 KR    
QSO: 14010 CW 2026-03-21 1432 F6IRA         599 0220   R7AW          599 KR    
QSO: 14017 CW 2026-03-21 1433 F6IRA         599 0221   R7IA          599 KM    
QSO: 14010 CW 2026-03-21 1456 F6IRA         599 0222   UA4S          599 MR    
QSO: 14019 CW 2026-03-21 1457 F6IRA         599 0223   R3SJ          599 RA    
QSO: 14019 CW 2026-03-21 1458 F6IRA         599 0224   IT9IQN        599 0250  
QSO: 14022 CW 2026-03-21 1459 F6IRA         599 0225   BY1CY         599 0166  
QSO: 14022 CW 2026-03-21 1459 F6IRA         599 0226   RO9A          599 CB    
QSO: 14017 CW 2026-03-21 1500 F6IRA         599 0227   UA9XO         599 KO    
QSO: 14025 CW 2026-03-21 1500 F6IRA         599 0228   EA1X          599 0366  
QSO: 14023 CW 2026-03-21 1501 F6IRA         599 0229   RK9AX         599 CB    
QSO: 14020 CW 2026-03-21 1501 F6IRA         599 0230   LN5O          599 0045  
QSO: 14023 CW 2026-03-21 1502 F6IRA         599 0231   RA4AR         599 VG    
QSO: 14029 CW 2026-03-21 1503 F6IRA         599 0232   RG6G          599 ST    
QSO: 14030 CW 2026-03-21 1504 F6IRA         599 0233   R3VR          599 VL    
QSO: 14031 CW 2026-03-21 1505 F6IRA         599 0234   R5EE          599 OR    
QSO: 14031 CW 2026-03-21 1505 F6IRA         599 0235   RA4Y          599 CU    
QSO: 14032 CW 2026-03-21 1506 F6IRA         599 0236   RC6U          599 AO    
QSO: 14033 CW 2026-03-21 1506 F6IRA         599 0237   4K6FO         599 0222  
QSO: 14034 CW 2026-03-21 1506 F6IRA         599 0238   SV1ME         599 0295  
QSO: 14037 CW 2026-03-21 1507 F6IRA         599 0239   UA3THY        599 NN    
QSO: 14037 CW 2026-03-21 1508 F6IRA         599 0240   RZ1OA         599 AR    
QSO: 14038 CW 2026-03-21 1509 F6IRA         599 0241   VK1A          599 0221  
QSO: 14042 CW 2026-03-21 1509 F6IRA         599 0242   UB7K          599 RK    
QSO: 14042 CW 2026-03-21 1509 F6IRA         599 0243   UA4W          599 UD    
QSO: 14044 CW 2026-03-21 1510 F6IRA         599 0244   UA4LL         599 UL    
QSO: 14045 CW 2026-03-21 1511 F6IRA         599 0245   R4AC          599 VG    
QSO: 14039 CW 2026-03-21 1511 F6IRA         599 0246   R4YC          599 CU    
QSO: 14043 CW 2026-03-21 1512 F6IRA         599 0247   S53F          599 0320  
QSO: 14045 CW 2026-03-21 1512 F6IRA         599 0248   R3EG          599 OR    
QSO: 14046 CW 2026-03-21 1512 F6IRA         599 0249   RU1A          599 LO    
QSO: 14054 CW 2026-03-21 1513 F6IRA         599 0250   9V1YC         599 0135  
QSO: 14003 CW 2026-03-21 1514 F6IRA         599 0251   R1CI          599 LO    
QSO: 14005 CW 2026-03-21 1515 F6IRA         599 0252   LZ5R          599 0438  
QSO: 14008 CW 2026-03-21 1516 F6IRA         599 0253   RA1ZZ/3       599 KG    
QSO: 14010 CW 2026-03-21 1517 F6IRA         599 0254   UA9QCQ        599 SV    
QSO: 14016 CW 2026-03-21 1518 F6IRA         599 0255   OY1CT         599 0232  
QSO: 14021 CW 2026-03-21 1519 F6IRA         599 0256   RA4ACX        599 VG    
QSO: 14024 CW 2026-03-21 1519 F6IRA         599 0257   RX6FJ         599 ST    
QSO: 14025 CW 2026-03-21 1520 F6IRA         599 0258   UA1CUR        599 LO    
QSO: 14025 CW 2026-03-21 1520 F6IRA         599 0259   R3FA/6        599 KR    
QSO: 14026 CW 2026-03-21 1520 F6IRA         599 0260   IZ8FWN        599 0416  
QSO: 14031 CW 2026-03-21 1521 F6IRA         599 0261   RM4F          599 PE    
QSO: 14031 CW 2026-03-21 1521 F6IRA         599 0262   RM4F          599 PE    
QSO: 14035 CW 2026-03-21 1521 F6IRA         599 0263   RA5G          599 LP    
QSO: 14039 CW 2026-03-21 1522 F6IRA         599 0264   UA3LID        599 SM    
QSO: 14045 CW 2026-03-21 1523 F6IRA         599 0265   R1NW          599 KL    
QSO: 14047 CW 2026-03-21 1523 F6IRA         599 0266   RC3W          599 KU    
QSO: 14003 CW 2026-03-21 1525 F6IRA         599 0267   RX9WN         599 BA    
QSO: 14002 CW 2026-03-21 1525 F6IRA         599 0268   ZA1AK         599 0053  
QSO: 14006 CW 2026-03-21 1526 F6IRA         599 0269   CR3DX         599 0454  
QSO: 14010 CW 2026-03-21 1527 F6IRA         599 0270   RT4D          599 SA    
QSO: 14017 CW 2026-03-21 1528 F6IRA         599 0271   R3MAI         599 YR    
QSO: 14023 CW 2026-03-21 1529 F6IRA         599 0272   R4BZ          599 VG    
QSO: 14025 CW 2026-03-21 1529 F6IRA         599 0273   RM4N          599 KI    
QSO: 14027 CW 2026-03-21 1530 F6IRA         599 0274   RN4AO         599 VG    
QSO: 14030 CW 2026-03-21 1531 F6IRA         599 0275   UA3A          599 MA    
QSO: 14030 CW 2026-03-21 1532 F6IRA         599 0276   R7KZ          599 RK    
QSO: 14033 CW 2026-03-21 1532 F6IRA         599 0277   RK3DK         599 MO    
QSO: 14040 CW 2026-03-21 1533 F6IRA         599 0278   R3LA          599 SM    
QSO: 14041 CW 2026-03-21 1535 F6IRA         599 0279   TA3D          599 0013  
QSO: 14042 CW 2026-03-21 1536 F6IRA         599 0280   DL1ROT        599 0024  
QSO: 14042 CW 2026-03-21 1537 F6IRA         599 0281   R2BBX         599 MO    
QSO: 14042 CW 2026-03-21 1537 F6IRA         599 0282   RA4AAT        599 VG    
QSO: 14042 CW 2026-03-21 1538 F6IRA         599 0283   OM5R          599 0039  
QSO: 14042 CW 2026-03-21 1538 F6IRA         599 0284   RT5P          599 TL    
QSO: 14042 CW 2026-03-21 1538 F6IRA         599 0285   RV1OO         599 AR    
QSO: 14042 CW 2026-03-21 1539 F6IRA         599 0286   RL6M/6        599 KM    
QSO: 14042 CW 2026-03-21 1539 F6IRA         599 0287   RU1QQ         599 VO    
QSO: 14042 CW 2026-03-21 1540 F6IRA         599 0288   RN2FQ         599 KA    
QSO: 14042 CW 2026-03-21 1540 F6IRA         599 0289   EW1TZ         599 0124  
QSO: 14042 CW 2026-03-21 1541 F6IRA         599 0290   RU6AX         599 KR    
QSO: 14042 CW 2026-03-21 1541 F6IRA         599 0291   UA3MIF        599 YR    
QSO: 14042 CW 2026-03-21 1542 F6IRA         599 0292   RL5A          599 MA    
QSO: 14042 CW 2026-03-21 1542 F6IRA         599 0293   R2FZ          599 KA    
QSO: 14042 CW 2026-03-21 1542 F6IRA         599 0294   R1QD          599 VO    
QSO: 14042 CW 2026-03-21 1543 F6IRA         599 0295   R4RS          599 TA    
QSO: 14042 CW 2026-03-21 1544 F6IRA         599 0296   LZ2MP         599 0039  
QSO: 14042 CW 2026-03-21 1544 F6IRA         599 0297   RW3AI         599 MA    
QSO: 14042 CW 2026-03-21 1544 F6IRA         599 0298   RA3TT         599 NN    
QSO: 14046 CW 2026-03-21 1546 F6IRA         599 0299   E29TGW        599 0005  
QSO: 14015 CW 2026-03-21 1547 F6IRA         599 0300   RK7X          599 KB    
QSO: 14004 CW 2026-03-21 1547 F6IRA         599 0301   MM0T          599 0355  
QSO: 14033 CW 2026-03-21 1548 F6IRA         599 0302   RM1Q          599 VO    
QSO: 14051 CW 2026-03-21 1550 F6IRA         599 0303   R6CZ          599 KR    
QSO: 14042 CW 2026-03-21 1550 F6IRA         599 0304   R4RD          599 TA    
QSO: 14042 CW 2026-03-21 1551 F6IRA         599 0305   YU7AA         599 0059  
QSO: 14042 CW 2026-03-21 1552 F6IRA         599 0306   VE3VN         599 0068  
QSO: 14042 CW 2026-03-21 1553 F6IRA         599 0307   VE3ZR         599 0081  
QSO: 14042 CW 2026-03-21 1553 F6IRA         599 0308   RA7C          599 KR    
QSO: 14042 CW 2026-03-21 1554 F6IRA         599 0309   DM2DZM        599 0081  
