START-OF-LOG: 3.0
LOCATION: WMA
CALLSIGN: K5ZD
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: RTTY
CATEGORY-TRANSMITTER: ONE
CLAIMED-SCORE: 2376150
CLUB: Yankee Clipper Contest Club
CONTEST: CQ-WW-RTTY
CREATED-BY: WriteLog V11.13J
NAME: Randy Thompson
OPERATORS: K5ZD
SOAPBOX: Best 60 minutes - 178 QSOs while running on 10 and 15m at same time.
SOAPBOX: Great conditions on all bands. Wish I could have spent more time.
QSO: 21113 RY 2013-09-28 1214 K5ZD          599     05 MA     PA2ALF        599 14     DX
QSO: 21113 RY 2013-09-28 1214 K5ZD          599     05 MA     2E0XAR        599 14     DX
QSO: 21113 RY 2013-09-28 1215 K5ZD          599     05 MA     EA3HKA        599 14     DX
QSO: 21113 RY 2013-09-28 1215 K5ZD          599     05 MA     DJ9RR         599 14     DX
QSO: 21113 RY 2013-09-28 1216 K5ZD          599     05 MA     S57AM         599 15     DX
QSO: 28120 RY 2013-09-28 1216 K5ZD          599     05 MA     LN5O          599 14     DX
QSO: 21113 RY 2013-09-28 1218 K5ZD          599     05 MA     YO5BYV        599 20     DX
QSO: 21113 RY 2013-09-28 1218 K5ZD          599     05 MA     LY9Y          599 15     DX
QSO: 28118 RY 2013-09-28 1218 K5ZD          599     05 MA     OM7AX         599 15     DX
QSO: 28118 RY 2013-09-28 1219 K5ZD          599     05 MA     RV3LO         599 16     DX
QSO: 28118 RY 2013-09-28 1219 K5ZD          599     05 MA     RW3PF         599 16     DX
QSO: 21113 RY 2013-09-28 1220 K5ZD          599     05 MA     S58Q          599 15     DX
QSO: 21113 RY 2013-09-28 1220 K5ZD          599     05 MA     UA4NCI        599 16     DX
QSO: 28118 RY 2013-09-28 1221 K5ZD          599     05 MA     HG3FMZ        599 15     DX
QSO: 21113 RY 2013-09-28 1221 K5ZD          599     05 MA     UR4MG         599 16     DX
QSO: 28118 RY 2013-09-28 1221 K5ZD          599     05 MA     RV6LX         599 16     DX
QSO: 21113 RY 2013-09-28 1221 K5ZD          599     05 MA     SQ9ORQ        599 15     DX
QSO: 21113 RY 2013-09-28 1222 K5ZD          599     05 MA     IK1PMR        599 15     DX
QSO: 28118 RY 2013-09-28 1222 K5ZD          599     05 MA     DL5ZB         599 14     DX
QSO: 21113 RY 2013-09-28 1222 K5ZD          599     05 MA     UA6BJY        599 16     DX
QSO: 28118 RY 2013-09-28 1223 K5ZD          599     05 MA     SP9NWN        599 15     DX
QSO: 21113 RY 2013-09-28 1223 K5ZD          599     05 MA     F6DGH         599 14     DX
QSO: 28118 RY 2013-09-28 1223 K5ZD          599     05 MA     ON4TO         599 14     DX
QSO: 21113 RY 2013-09-28 1224 K5ZD          599     05 MA     EW6EN         599 16     DX
QSO: 28118 RY 2013-09-28 1224 K5ZD          599     05 MA     DK2JP         599 14     DX
QSO: 21113 RY 2013-09-28 1224 K5ZD          599     05 MA     PE2K          599 14     DX
QSO: 28118 RY 2013-09-28 1224 K5ZD          599     05 MA     EO7U          599 16     DX
QSO: 28118 RY 2013-09-28 1225 K5ZD          599     05 MA     CU5AQ         599 14     DX
QSO: 28118 RY 2013-09-28 1226 K5ZD          599     05 MA     IZ8EEL        599 15     DX
QSO: 21113 RY 2013-09-28 1226 K5ZD          599     05 MA     RZ4WZ         599 16     DX
QSO: 21113 RY 2013-09-28 1227 K5ZD          599     05 MA     DL5MEV        599 14     DX
QSO: 28118 RY 2013-09-28 1227 K5ZD          599     05 MA     TA1BM         599 20     DX
QSO: 28118 RY 2013-09-28 1227 K5ZD          599     05 MA     YU2A          599 15     DX
QSO: 21113 RY 2013-09-28 1228 K5ZD          599     05 MA     RG5A          599 16     DX
QSO: 28118 RY 2013-09-28 1228 K5ZD          599     05 MA     IV3IIM        599 15     DX
QSO: 21113 RY 2013-09-28 1228 K5ZD          599     05 MA     F4FEP         599 14     DX
QSO: 28118 RY 2013-09-28 1228 K5ZD          599     05 MA     DO1MGN        599 14     DX
QSO: 21113 RY 2013-09-28 1229 K5ZD          599     05 MA     R7NK          599 16     DX
QSO: 28118 RY 2013-09-28 1229 K5ZD          599     05 MA     UX5HY         599 16     DX
QSO: 21113 RY 2013-09-28 1229 K5ZD          599     05 MA     OK1DBE        599 15     DX
QSO: 28118 RY 2013-09-28 1230 K5ZD          599     05 MA     UR5EIT        599 16     DX
QSO: 21113 RY 2013-09-28 1230 K5ZD          599     05 MA     UA4FQI        599 16     DX
QSO: 28118 RY 2013-09-28 1230 K5ZD          599     05 MA     UV5U          599 16     DX
QSO: 21113 RY 2013-09-28 1230 K5ZD          599     05 MA     RA9JB         599 17     DX
QSO: 21113 RY 2013-09-28 1230 K5ZD          599     05 MA     OM5M          599 15     DX
QSO: 28118 RY 2013-09-28 1230 K5ZD          599     05 MA     UT5CL         599 16     DX
QSO: 21113 RY 2013-09-28 1231 K5ZD          599     05 MA     DL8ZAW        599 14     DX
QSO: 28118 RY 2013-09-28 1231 K5ZD          599     05 MA     UW7CN         599 16     DX
QSO: 21113 RY 2013-09-28 1231 K5ZD          599     05 MA     DK1II         599 14     DX
QSO: 28118 RY 2013-09-28 1232 K5ZD          599     05 MA     YL2QV         599 15     DX
QSO: 21113 RY 2013-09-28 1232 K5ZD          599     05 MA     DK6CQ         599 14     DX
QSO: 28118 RY 2013-09-28 1232 K5ZD          599     05 MA     DL2LMS        599 14     DX
QSO: 21113 RY 2013-09-28 1232 K5ZD          599     05 MA     PI4ETL/P      599 14     DX
QSO: 28118 RY 2013-09-28 1233 K5ZD          599     05 MA     US8UA         599 16     DX
QSO: 21113 RY 2013-09-28 1233 K5ZD          599     05 MA     DQ4W          599 14     DX
QSO: 28118 RY 2013-09-28 1233 K5ZD          599     05 MA     YO2IS         599 20     DX
QSO: 21113 RY 2013-09-28 1234 K5ZD          599     05 MA     F6FDR         599 14     DX
QSO: 28118 RY 2013-09-28 1234 K5ZD          599     05 MA     R3BB          599 16     DX
QSO: 21113 RY 2013-09-28 1234 K5ZD          599     05 MA     RW4WZ         599 16     DX
QSO: 28118 RY 2013-09-28 1234 K5ZD          599     05 MA     F1VEV         599 14     DX
QSO: 21113 RY 2013-09-28 1235 K5ZD          599     05 MA     YT7AW         599 15     DX
QSO: 21113 RY 2013-09-28 1235 K5ZD          599     05 MA     RU9CY         599 17     DX
QSO: 28118 RY 2013-09-28 1235 K5ZD          599     05 MA     IK0EIE        599 15     DX
QSO: 21113 RY 2013-09-28 1235 K5ZD          599     05 MA     RO1B          599 16     DX
QSO: 21113 RY 2013-09-28 1236 K5ZD          599     05 MA     RM0A          599 18     DX
QSO: 21113 RY 2013-09-28 1237 K5ZD          599     05 MA     DL1KCQ        599 14     DX
QSO: 28118 RY 2013-09-28 1237 K5ZD          599     05 MA     LZ5R          599 20     DX
QSO: 28118 RY 2013-09-28 1237 K5ZD          599     05 MA     IV3KSE        599 15     DX
QSO: 21113 RY 2013-09-28 1237 K5ZD          599     05 MA     DL8MAS        599 14     DX
QSO: 28118 RY 2013-09-28 1238 K5ZD          599     05 MA     IZ8DVD        599 15     DX
QSO: 21113 RY 2013-09-28 1238 K5ZD          599     05 MA     K5ER          599 4      LA
QSO: 28118 RY 2013-09-28 1238 K5ZD          599     05 MA     IZ0GIY        599 15     DX
QSO: 21113 RY 2013-09-28 1238 K5ZD          599     05 MA     R7MM          599 16     DX
QSO: 21113 RY 2013-09-28 1239 K5ZD          599     05 MA     OK1DH         599 15     DX
QSO: 28118 RY 2013-09-28 1239 K5ZD          599     05 MA     OH1LEG        599 15     DX
QSO: 21113 RY 2013-09-28 1240 K5ZD          599     05 MA     DL6NDW        599 14     DX
QSO: 28118 RY 2013-09-28 1240 K5ZD          599     05 MA     UY2UR         599 16     DX
QSO: 21113 RY 2013-09-28 1240 K5ZD          599     05 MA     DM5TI         599 14     DX
QSO: 28118 RY 2013-09-28 1241 K5ZD          599     05 MA     HA0MS         599 15     DX
QSO: 21113 RY 2013-09-28 1241 K5ZD          599     05 MA     OH6BA         599 15     DX
QSO: 28118 RY 2013-09-28 1242 K5ZD          599     05 MA     IK5ZVE        599 15     DX
QSO: 21113 RY 2013-09-28 1242 K5ZD          599     05 MA     DL4LAM        599 14     DX
QSO: 28118 RY 2013-09-28 1242 K5ZD          599     05 MA     M0TQR         599 14     DX
QSO: 21113 RY 2013-09-28 1244 K5ZD          599     05 MA     OE3PRU        599 15     DX
QSO: 28118 RY 2013-09-28 1244 K5ZD          599     05 MA     SX2AG         599 20     DX
QSO: 28118 RY 2013-09-28 1244 K5ZD          599     05 MA     YQ6A          599 20     DX
QSO: 21113 RY 2013-09-28 1244 K5ZD          599     05 MA     K5ND          599 4      TX
QSO: 28118 RY 2013-09-28 1245 K5ZD          599     05 MA     IK4UQA        599 15     DX
QSO: 21113 RY 2013-09-28 1245 K5ZD          599     05 MA     OH2ET         599 15     DX
QSO: 28118 RY 2013-09-28 1245 K5ZD          599     05 MA     UY7MM         599 16     DX
QSO: 21113 RY 2013-09-28 1245 K5ZD          599     05 MA     RV9MA         599 17     DX
QSO: 21113 RY 2013-09-28 1246 K5ZD          599     05 MA     SM6FKF        599 14     DX
QSO: 21113 RY 2013-09-28 1246 K5ZD          599     05 MA     DF3IS         599 14     DX
QSO: 28118 RY 2013-09-28 1247 K5ZD          599     05 MA     DJ8ES         599 14     DX
QSO: 21113 RY 2013-09-28 1247 K5ZD          599     05 MA     DH0GHU        599 14     DX
QSO: 28118 RY 2013-09-28 1247 K5ZD          599     05 MA     DH6BH         599 14     DX
QSO: 28118 RY 2013-09-28 1248 K5ZD          599     05 MA     LZ2JA         599 20     DX
QSO: 28118 RY 2013-09-28 1248 K5ZD          599     05 MA     HB9CAL        599 14     DX
QSO: 21113 RY 2013-09-28 1248 K5ZD          599     05 MA     F5VKT         599 14     DX
QSO: 28118 RY 2013-09-28 1249 K5ZD          599     05 MA     UX3IW         599 16     DX
QSO: 21113 RY 2013-09-28 1249 K5ZD          599     05 MA     DL1DTL        599 14     DX
QSO: 28118 RY 2013-09-28 1249 K5ZD          599     05 MA     F6BEE         599 14     DX
QSO: 28118 RY 2013-09-28 1250 K5ZD          599     05 MA     DK1FW         599 14     DX
QSO: 21113 RY 2013-09-28 1250 K5ZD          599     05 MA     DL3NBL        599 14     DX
QSO: 28118 RY 2013-09-28 1251 K5ZD          599     05 MA     OH2ET         599 15     DX
QSO: 21113 RY 2013-09-28 1251 K5ZD          599     05 MA     EI1DG         599 14     DX
QSO: 28118 RY 2013-09-28 1251 K5ZD          599     05 MA     IB2PDT        599 15     DX
QSO: 21113 RY 2013-09-28 1251 K5ZD          599     05 MA     LZ5XQ         599 20     DX
QSO: 28118 RY 2013-09-28 1251 K5ZD          599     05 MA     M7T           599 14     DX
QSO: 21113 RY 2013-09-28 1252 K5ZD          599     05 MA     UR5ZSU        599 16     DX
QSO: 28118 RY 2013-09-28 1252 K5ZD          599     05 MA     SP1MGM        599 15     DX
QSO: 21113 RY 2013-09-28 1252 K5ZD          599     05 MA     DL1THB        599 14     DX
QSO: 28118 RY 2013-09-28 1252 K5ZD          599     05 MA     DJ9FG         599 14     DX
QSO: 28118 RY 2013-09-28 1253 K5ZD          599     05 MA     EA2BNU        599 14     DX
QSO: 21113 RY 2013-09-28 1253 K5ZD          599     05 MA     RX3Z          599 16     DX
QSO: 28118 RY 2013-09-28 1253 K5ZD          599     05 MA     OZ1JTE        599 14     DX
QSO: 21113 RY 2013-09-28 1254 K5ZD          599     05 MA     DO1CDE        599 14     DX
QSO: 28118 RY 2013-09-28 1254 K5ZD          599     05 MA     PA0WRS        599 14     DX
QSO: 21113 RY 2013-09-28 1254 K5ZD          599     05 MA     UT8IM         599 16     DX
QSO: 28118 RY 2013-09-28 1255 K5ZD          599     05 MA     YT2U          599 15     DX
QSO: 28118 RY 2013-09-28 1255 K5ZD          599     05 MA     OZ3LX         599 14     DX
QSO: 21113 RY 2013-09-28 1255 K5ZD          599     05 MA     IK1MEG        599 15     DX
QSO: 28118 RY 2013-09-28 1256 K5ZD          599     05 MA     DQ4W          599 14     DX
QSO: 28118 RY 2013-09-28 1256 K5ZD          599     05 MA     SM5D          599 14     DX
QSO: 21113 RY 2013-09-28 1257 K5ZD          599     05 MA     OK1FFW        599 15     DX
QSO: 28118 RY 2013-09-28 1257 K5ZD          599     05 MA     UY1HY         599 16     DX
QSO: 28118 RY 2013-09-28 1257 K5ZD          599     05 MA     IK7XNF        599 15     DX
QSO: 21113 RY 2013-09-28 1258 K5ZD          599     05 MA     OE3AIS        599 15     DX
QSO: 28118 RY 2013-09-28 1258 K5ZD          599     05 MA     E7TT          599 15     DX
QSO: 28118 RY 2013-09-28 1258 K5ZD          599     05 MA     E78CB         599 15     DX
QSO: 21113 RY 2013-09-28 1259 K5ZD          599     05 MA     YB1AR         599 28     DX
QSO: 28118 RY 2013-09-28 1259 K5ZD          599     05 MA     IK7RVY        599 15     DX
QSO: 21113 RY 2013-09-28 1259 K5ZD          599     05 MA     IK2XRW        599 15     DX
QSO: 21113 RY 2013-09-28 1300 K5ZD          599     05 MA     WB5AAA        599 4      AR
QSO: 28118 RY 2013-09-28 1300 K5ZD          599     05 MA     RA1AW         599 16     DX
QSO: 21113 RY 2013-09-28 1300 K5ZD          599     05 MA     DJ8EW         599 14     DX
QSO: 28118 RY 2013-09-28 1300 K5ZD          599     05 MA     YO6HSU        599 20     DX
QSO: 21113 RY 2013-09-28 1301 K5ZD          599     05 MA     ES9C          599 15     DX
QSO: 28118 RY 2013-09-28 1301 K5ZD          599     05 MA     IK0VVG        599 15     DX
QSO: 21113 RY 2013-09-28 1301 K5ZD          599     05 MA     OK7CM         599 15     DX
QSO: 28118 RY 2013-09-28 1301 K5ZD          599     05 MA     RA3NC         599 16     DX
QSO: 21113 RY 2013-09-28 1302 K5ZD          599     05 MA     RK4R          599 16     DX
QSO: 28118 RY 2013-09-28 1302 K5ZD          599     05 MA     OK2SG         599 15     DX
QSO: 21113 RY 2013-09-28 1302 K5ZD          599     05 MA     YB0NDT        599 28     DX
QSO: 28118 RY 2013-09-28 1303 K5ZD          599     05 MA     4Z5OZ         599 20     DX
QSO: 21113 RY 2013-09-28 1303 K5ZD          599     05 MA     UR5ETN        599 16     DX
QSO: 28118 RY 2013-09-28 1303 K5ZD          599     05 MA     SP1QXK        599 15     DX
QSO: 21113 RY 2013-09-28 1304 K5ZD          599     05 MA     DF9DD         599 14     DX
QSO: 28118 RY 2013-09-28 1304 K5ZD          599     05 MA     W1CCE         599 5      MA
QSO: 28118 RY 2013-09-28 1305 K5ZD          599     05 MA     LY2BVB        599 15     DX
QSO: 21113 RY 2013-09-28 1305 K5ZD          599     05 MA     EU4CQ         599 16     DX
QSO: 21113 RY 2013-09-28 1305 K5ZD          599     05 MA     CT7ABQ        599 14     DX
QSO: 21113 RY 2013-09-28 1306 K5ZD          599     05 MA     HF8E          599 15     DX
QSO: 28118 RY 2013-09-28 1306 K5ZD          599     05 MA     OH3EX         599 15     DX
QSO: 28118 RY 2013-09-28 1307 K5ZD          599     05 MA     OZ4ACK        599 14     DX
QSO: 21113 RY 2013-09-28 1307 K5ZD          599     05 MA     RV3ZN         599 16     DX
QSO: 21113 RY 2013-09-28 1308 K5ZD          599     05 MA     RA1ALC        599 16     DX
QSO: 28118 RY 2013-09-28 1308 K5ZD          599     05 MA     OE6MMF        599 15     DX
QSO: 28118 RY 2013-09-28 1308 K5ZD          599     05 MA     HA0LW         599 15     DX
QSO: 21113 RY 2013-09-28 1308 K5ZD          599     05 MA     RA4HL         599 16     DX
QSO: 21113 RY 2013-09-28 1309 K5ZD          599     05 MA     RQ4F          599 16     DX
QSO: 21113 RY 2013-09-28 1309 K5ZD          599     05 MA     RX3VF         599 16     DX
QSO: 28118 RY 2013-09-28 1309 K5ZD          599     05 MA     RD1AR         599 16     DX
QSO: 21113 RY 2013-09-28 1310 K5ZD          599     05 MA     UR0EJ         599 16     DX
QSO: 21113 RY 2013-09-28 1310 K5ZD          599     05 MA     UX7FD         599 16     DX
QSO: 28118 RY 2013-09-28 1311 K5ZD          599     05 MA     RU3ALR        599 16     DX
QSO: 21113 RY 2013-09-28 1311 K5ZD          599     05 MA     IZ7DMT        599 15     DX
QSO: 28118 RY 2013-09-28 1311 K5ZD          599     05 MA     ED1A          599 14     DX
QSO: 28118 RY 2013-09-28 1312 K5ZD          599     05 MA     HA6IAY        599 15     DX
QSO: 21113 RY 2013-09-28 1312 K5ZD          599     05 MA     R9OSN         599 18     DX
QSO: 28118 RY 2013-09-28 1312 K5ZD          599     05 MA     SJ2W          599 14     DX
QSO: 21113 RY 2013-09-28 1312 K5ZD          599     05 MA     SQ8KFH        599 15     DX
QSO: 28118 RY 2013-09-28 1313 K5ZD          599     05 MA     OE6MDF        599 15     DX
QSO: 21113 RY 2013-09-28 1313 K5ZD          599     05 MA     LA5LJA        599 14     DX
QSO: 21113 RY 2013-09-28 1314 K5ZD          599     05 MA     I2BZN         599 15     DX
QSO: 28118 RY 2013-09-28 1314 K5ZD          599     05 MA     YO8DDP        599 20     DX
QSO: 21113 RY 2013-09-28 1315 K5ZD          599     05 MA     OE9SLH        599 15     DX
QSO: 28118 RY 2013-09-28 1315 K5ZD          599     05 MA     IZ1PKV        599 15     DX
QSO: 28118 RY 2013-09-28 1315 K5ZD          599     05 MA     IK3SSJ        599 15     DX
QSO: 28118 RY 2013-09-28 1317 K5ZD          599     05 MA     KE1J          599 5      MA
QSO: 21113 RY 2013-09-28 1317 K5ZD          599     05 MA     DH0GSU        599 14     DX
QSO: 28118 RY 2013-09-28 1317 K5ZD          599     05 MA     IZ7XNB        599 15     DX
QSO: 28118 RY 2013-09-28 1318 K5ZD          599     05 MA     RN3ZIC        599 16     DX
QSO: 21113 RY 2013-09-28 1318 K5ZD          599     05 MA     DJ3WE         599 14     DX
QSO: 28118 RY 2013-09-28 1318 K5ZD          599     05 MA     UA4FBG        599 16     DX
QSO: 21113 RY 2013-09-28 1318 K5ZD          599     05 MA     UA4HBM        599 16     DX
QSO: 21113 RY 2013-09-28 1319 K5ZD          599     05 MA     PF5M          599 14     DX
QSO: 28118 RY 2013-09-28 1319 K5ZD          599     05 MA     R3IS          599 16     DX
QSO: 28118 RY 2013-09-28 1320 K5ZD          599     05 MA     OK2ZW         599 15     DX
QSO: 21113 RY 2013-09-28 1320 K5ZD          599     05 MA     LY6A          599 15     DX
QSO: 21113 RY 2013-09-28 1320 K5ZD          599     05 MA     DF1HF         599 14     DX
QSO: 28118 RY 2013-09-28 1321 K5ZD          599     05 MA     RA1AGU        599 16     DX
QSO: 28118 RY 2013-09-28 1321 K5ZD          599     05 MA     YO8WW         599 20     DX
QSO: 21113 RY 2013-09-28 1321 K5ZD          599     05 MA     OK1MP         599 15     DX
QSO: 28118 RY 2013-09-28 1321 K5ZD          599     05 MA     OK7US         599 15     DX
QSO: 28118 RY 2013-09-28 1322 K5ZD          599     05 MA     DL3ARK        599 14     DX
QSO: 21113 RY 2013-09-28 1322 K5ZD          599     05 MA     CT2JMR        599 14     DX
QSO: 28118 RY 2013-09-28 1323 K5ZD          599     05 MA     DD5M          599 14     DX
QSO: 28118 RY 2013-09-28 1323 K5ZD          599     05 MA     DM2DXA        599 14     DX
QSO: 21113 RY 2013-09-28 1323 K5ZD          599     05 MA     KB5HPL        599 4      TX
QSO: 28118 RY 2013-09-28 1324 K5ZD          599     05 MA     RV3LZ         599 16     DX
QSO: 21113 RY 2013-09-28 1324 K5ZD          599     05 MA     RX3MM         599 16     DX
QSO: 28118 RY 2013-09-28 1324 K5ZD          599     05 MA     IZ8EDL        599 15     DX
QSO: 21113 RY 2013-09-28 1325 K5ZD          599     05 MA     DF2TT         599 14     DX
QSO: 28118 RY 2013-09-28 1325 K5ZD          599     05 MA     PI4TUE        599 14     DX
QSO: 21113 RY 2013-09-28 1325 K5ZD          599     05 MA     UW3L          599 16     DX
QSO: 21113 RY 2013-09-28 1326 K5ZD          599     05 MA     EI9FV         599 14     DX
QSO: 28118 RY 2013-09-28 1326 K5ZD          599     05 MA     F5QE          599 14     DX
QSO: 21113 RY 2013-09-28 1327 K5ZD          599     05 MA     DL9GS         599 14     DX
QSO: 28118 RY 2013-09-28 1327 K5ZD          599     05 MA     R3GV          599 16     DX
QSO: 28118 RY 2013-09-28 1328 K5ZD          599     05 MA     IZ1GLX        599 15     DX
QSO: 21113 RY 2013-09-28 1328 K5ZD          599     05 MA     DL1FCU        599 14     DX
QSO: 28118 RY 2013-09-28 1329 K5ZD          599     05 MA     LZ2FQ         599 20     DX
QSO: 28118 RY 2013-09-28 1329 K5ZD          599     05 MA     IK7RVY        599 15     DX
QSO: 21113 RY 2013-09-28 1329 K5ZD          599     05 MA     OK7V          599 15     DX
QSO: 28118 RY 2013-09-28 1330 K5ZD          599     05 MA     IZ5RVG        599 15     DX
QSO: 21113 RY 2013-09-28 1330 K5ZD          599     05 MA     DK9WI         599 14     DX
QSO: 21113 RY 2013-09-28 1330 K5ZD          599     05 MA     OK8DD         599 15     DX
QSO: 28118 RY 2013-09-28 1330 K5ZD          599     05 MA     LZ8E          599 20     DX
QSO: 21113 RY 2013-09-28 1331 K5ZD          599     05 MA     IZ2EAS        599 15     DX
QSO: 28118 RY 2013-09-28 1331 K5ZD          599     05 MA     DH0GSU        599 14     DX
QSO: 28118 RY 2013-09-28 1331 K5ZD          599     05 MA     9A5YY         599 15     DX
QSO: 28116 RY 2013-09-28 1332 K5ZD          599     05 MA     KI1G          599 5      RI
QSO: 28113 RY 2013-09-28 1333 K5ZD          599     05 MA     9A/IQ3VO      599 15     DX
QSO: 28109 RY 2013-09-28 1335 K5ZD          599     05 MA     IZ3SQW        599 15     DX
QSO: 28108 RY 2013-09-28 1335 K5ZD          599     05 MA     IQ9UI         599 15     DX
QSO: 28107 RY 2013-09-28 1336 K5ZD          599     05 MA     SN7Q          599 15     DX
QSO: 28106 RY 2013-09-28 1337 K5ZD          599     05 MA     IZ6TSA        599 15     DX
QSO: 21113 RY 2013-09-28 1338 K5ZD          599     05 MA     PG3N          599 14     DX
QSO: 21113 RY 2013-09-28 1339 K5ZD          599     05 MA     F4ERS         599 14     DX
QSO: 21112 RY 2013-09-28 1340 K5ZD          599     05 MA     UX7LL         599 16     DX
QSO: 28102 RY 2013-09-28 1340 K5ZD          599     05 MA     9A1A          599 15     DX
QSO: 28101 RY 2013-09-28 1341 K5ZD          599     05 MA     3Z2X          599 15     DX
QSO: 21111 RY 2013-09-28 1341 K5ZD          599     05 MA     UA9MA         599 17     DX
QSO: 28100 RY 2013-09-28 1341 K5ZD          599     05 MA     IZ3XEF        599 15     DX
QSO: 21110 RY 2013-09-28 1342 K5ZD          599     05 MA     OK2PYA        599 15     DX
QSO: 28100 RY 2013-09-28 1342 K5ZD          599     05 MA     HG7T          599 15     DX
QSO: 21109 RY 2013-09-28 1343 K5ZD          599     05 MA     SZ1A          599 20     DX
QSO: 21108 RY 2013-09-28 1344 K5ZD          599     05 MA     KI1G          599 5      RI
QSO: 28097 RY 2013-09-28 1345 K5ZD          599     05 MA     DJ3NG         599 14     DX
QSO: 28097 RY 2013-09-28 1345 K5ZD          599     05 MA     YR1A          599 20     DX
QSO: 21106 RY 2013-09-28 1346 K5ZD          599     05 MA     PI4DX         599 14     DX
QSO: 28096 RY 2013-09-28 1346 K5ZD          599     05 MA     TM1A          599 14     DX
QSO: 21106 RY 2013-09-28 1346 K5ZD          599     05 MA     EA3GLB        599 14     DX
QSO: 21104 RY 2013-09-28 1348 K5ZD          599     05 MA     VY2SS         599 5      PE
QSO: 28088 RY 2013-09-28 1349 K5ZD          599     05 MA     DF9GR         599 14     DX
QSO: 21103 RY 2013-09-28 1349 K5ZD          599     05 MA     LX/OR5M       599 14     DX
QSO: 28088 RY 2013-09-28 1350 K5ZD          599     05 MA     OH2BBT        599 15     DX
QSO: 28085 RY 2013-09-28 1351 K5ZD          599     05 MA     LX7I          599 14     DX
QSO: 21101 RY 2013-09-28 1352 K5ZD          599     05 MA     LY8O          599 15     DX
QSO: 21101 RY 2013-09-28 1353 K5ZD          599     05 MA     M7W           599 14     DX
QSO: 28081 RY 2013-09-28 1353 K5ZD          599     05 MA     F5VKT         599 14     DX
QSO: 21100 RY 2013-09-28 1354 K5ZD          599     05 MA     LZ5R          599 20     DX
QSO: 28072 RY 2013-09-28 1354 K5ZD          599     05 MA     OH2K          599 15     DX
QSO: 28071 RY 2013-09-28 1355 K5ZD          599     05 MA     OM7OM         599 15     DX
QSO: 21097 RY 2013-09-28 1357 K5ZD          599     05 MA     DO8AH         599 14     DX
QSO: 28071 RY 2013-09-28 1357 K5ZD          599     05 MA     DJ8EW         599 14     DX
QSO: 21096 RY 2013-09-28 1358 K5ZD          599     05 MA     IK5FKF        599 15     DX
QSO: 21096 RY 2013-09-28 1358 K5ZD          599     05 MA     GM0FGI        599 14     DX
QSO: 21095 RY 2013-09-28 1359 K5ZD          599     05 MA     AD5OW         599 4      MS
QSO: 28071 RY 2013-09-28 1400 K5ZD          599     05 MA     DL1DTL        599 14     DX
QSO: 21093 RY 2013-09-28 1401 K5ZD          599     05 MA     SP8CUR        599 15     DX
QSO: 28071 RY 2013-09-28 1401 K5ZD          599     05 MA     WO7R          599 3      AZ
QSO: 21093 RY 2013-09-28 1402 K5ZD          599     05 MA     ON4QX         599 14     DX
QSO: 28071 RY 2013-09-28 1402 K5ZD          599     05 MA     IK4UNH        599 15     DX
QSO: 21092 RY 2013-09-28 1403 K5ZD          599     05 MA     EU6AF         599 16     DX
QSO: 28071 RY 2013-09-28 1403 K5ZD          599     05 MA     F2AR          599 14     DX
QSO: 28071 RY 2013-09-28 1404 K5ZD          599     05 MA     HG8C          599 15     DX
QSO: 21089 RY 2013-09-28 1404 K5ZD          599     05 MA     9A5Y          599 15     DX
QSO: 28071 RY 2013-09-28 1405 K5ZD          599     05 MA     DL9IU         599 14     DX
QSO: 28071 RY 2013-09-28 1406 K5ZD          599     05 MA     LY5W          599 15     DX
QSO: 21088 RY 2013-09-28 1406 K5ZD          599     05 MA     ON5GQ         599 14     DX
QSO: 28071 RY 2013-09-28 1406 K5ZD          599     05 MA     IQ2DN         599 15     DX
QSO: 28071 RY 2013-09-28 1407 K5ZD          599     05 MA     IK3HAR        599 15     DX
QSO: 21087 RY 2013-09-28 1407 K5ZD          599     05 MA     HZ1XB         599 21     DX
QSO: 21086 RY 2013-09-28 1408 K5ZD          599     05 MA     EM0I          599 16     DX
QSO: 21085 RY 2013-09-28 1409 K5ZD          599     05 MA     4L8A          599 21     DX
QSO: 28071 RY 2013-09-28 1409 K5ZD          599     05 MA     W2FU          599 5      NY
QSO: 21084 RY 2013-09-28 1410 K5ZD          599     05 MA     UR7GO         599 16     DX
QSO: 21083 RY 2013-09-28 1410 K5ZD          599     05 MA     K5DU          599 4      TX
QSO: 21081 RY 2013-09-28 1411 K5ZD          599     05 MA     DL2OE         599 14     DX
QSO: 21080 RY 2013-09-28 1412 K5ZD          599     05 MA     CR3A          599 33     DX
QSO: 21079 RY 2013-09-28 1414 K5ZD          599     05 MA     UT0U          599 16     DX
QSO: 28079 RY 2013-09-28 1414 K5ZD          599     05 MA     IQ1RY         599 15     DX
QSO: 21079 RY 2013-09-28 1415 K5ZD          599     05 MA     ED1R          599 14     DX
QSO: 28082 RY 2013-09-28 1415 K5ZD          599     05 MA     ED1R          599 14     DX
QSO: 21079 RY 2013-09-28 1416 K5ZD          599     05 MA     DF9ZP         599 14     DX
QSO: 21076 RY 2013-09-28 1417 K5ZD          599     05 MA     DL4MCF        599 14     DX
