START-OF-LOG: 3.0
CREATED-BY: Win-Test 4.10.0
CONTEST: CQ-WW-RTTY
LOCATION: DX
CALLSIGN: LZ2FQ
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-MODE: RTTY
CATEGORY-STATION: FIXED
CLAIMED-SCORE: 488180
OPERATORS:
NAME: Tsvetomir Tishevishki
SOAPBOX: A lot of fun. I worked US and Canada all night at 20m.
QSO: 21000 RY 2013-09-28 1649 LZ2FQ         599 20 DX  MM0AMW        599 14 DX  0
QSO: 21000 RY 2013-09-28 1651 LZ2FQ         599 20 DX  LA8PDA        599 14 DX  0
QSO: 14000 RY 2013-09-28 1833 LZ2FQ         599 20 DX  DL3SYA        599 14 DX  0
QSO: 14000 RY 2013-09-28 1834 LZ2FQ         599 20 DX  TF3AM         599 40 DX  0
QSO: 14000 RY 2013-09-28 1837 LZ2FQ         599 20 DX  W2FU          599 05 NY  0
QSO: 14000 RY 2013-09-28 1841 LZ2FQ         599 20 DX  G0AJJ         599 14 DX  0
QSO: 14000 RY 2013-09-28 1842 LZ2FQ         599 20 DX  LX1NO         599 14 DX  0
QSO: 21000 RY 2013-09-28 1849 LZ2FQ         599 20 DX  WA1ZAM        599 05 VT  0
QSO: 21000 RY 2013-09-28 1852 LZ2FQ         599 20 DX  VA2AM         599 05 QC  0
QSO: 21000 RY 2013-09-28 1853 LZ2FQ         599 20 DX  K0PC          599 04 MN  0
QSO: 21000 RY 2013-09-28 1858 LZ2FQ         599 20 DX  K1FWE         599 05 NH  0
QSO: 14000 RY 2013-09-28 1902 LZ2FQ         599 20 DX  LX3DX         599 14 DX  0
QSO: 14000 RY 2013-09-28 1905 LZ2FQ         599 20 DX  AA3B          599 05 PA  0
QSO: 14000 RY 2013-09-28 1906 LZ2FQ         599 20 DX  M7P           599 14 DX  0
QSO: 14000 RY 2013-09-28 1908 LZ2FQ         599 20 DX  BV60V         599 24 DX  0
QSO: 14000 RY 2013-09-28 1914 LZ2FQ         599 20 DX  PI4CC         599 14 DX  0
QSO: 14000 RY 2013-09-28 1916 LZ2FQ         599 20 DX  PI4Z          599 14 DX  0
QSO:  3500 RY 2013-09-28 1924 LZ2FQ         599 20 DX  9A5BWW        599 15 DX  0
QSO:  7000 RY 2013-09-28 1932 LZ2FQ         599 20 DX  IQ1RY         599 15 DX  0
QSO:  7000 RY 2013-09-28 1933 LZ2FQ         599 20 DX  DH7SA         599 14 DX  0
QSO:  7000 RY 2013-09-28 1934 LZ2FQ         599 20 DX  SO4M          599 15 DX  0
QSO:  7000 RY 2013-09-28 1939 LZ2FQ         599 20 DX  PI4CC         599 14 DX  0
QSO:  7000 RY 2013-09-28 1940 LZ2FQ         599 20 DX  IN3QBR        599 15 DX  0
QSO:  7000 RY 2013-09-28 1941 LZ2FQ         599 20 DX  DJ5TT         599 14 DX  0
QSO:  7000 RY 2013-09-28 1942 LZ2FQ         599 20 DX  A65BP         599 21 DX  0
QSO:  7000 RY 2013-09-28 1946 LZ2FQ         599 20 DX  UX4E          599 16 DX  0
QSO:  7000 RY 2013-09-28 1950 LZ2FQ         599 20 DX  OK1FPS        599 15 DX  0
QSO:  7000 RY 2013-09-28 1952 LZ2FQ         599 20 DX  LX9WS         599 14 DX  0
QSO:  7000 RY 2013-09-28 1953 LZ2FQ         599 20 DX  ES9C          599 15 DX  0
QSO:  7000 RY 2013-09-28 1955 LZ2FQ         599 20 DX  LA7JO         599 14 DX  0
QSO:  7000 RY 2013-09-28 1955 LZ2FQ         599 20 DX  RG9A          599 17 DX  0
QSO:  7000 RY 2013-09-28 1958 LZ2FQ         599 20 DX  UU7J          599 16 DX  0
QSO:  7000 RY 2013-09-28 2000 LZ2FQ         599 20 DX  4Z5UN         599 20 DX  0
QSO:  3500 RY 2013-09-29 0333 LZ2FQ         599 20 DX  9A1A          599 15 DX  0
QSO:  3500 RY 2013-09-29 0335 LZ2FQ         599 20 DX  YT0WFF        599 15 DX  0
QSO:  3500 RY 2013-09-29 0338 LZ2FQ         599 20 DX  DM5TI         599 14 DX  0
QSO:  3500 RY 2013-09-29 0339 LZ2FQ         599 20 DX  SN7Q          599 15 DX  0
QSO:  7000 RY 2013-09-29 0343 LZ2FQ         599 20 DX  LY2SA         599 15 DX  0
QSO:  7000 RY 2013-09-29 0345 LZ2FQ         599 20 DX  AA3B          599 05 PA  0
QSO:  7000 RY 2013-09-29 0346 LZ2FQ         599 20 DX  OK7O          599 15 DX  0
QSO:  7000 RY 2013-09-29 0347 LZ2FQ         599 20 DX  DR5N          599 14 DX  0
QSO:  7000 RY 2013-09-29 0358 LZ2FQ         599 20 DX  PI4DX         599 14 DX  0
QSO:  7000 RY 2013-09-29 0359 LZ2FQ         599 20 DX  UW1M          599 16 DX  0
QSO:  7000 RY 2013-09-29 0401 LZ2FQ         599 20 DX  CR3A          599 33 DX  0
QSO:  7000 RY 2013-09-29 0401 LZ2FQ         599 20 DX  AB5K          599 04 TX  0
QSO:  7000 RY 2013-09-29 0402 LZ2FQ         599 20 DX  DK0EE         599 14 DX  0
QSO:  7000 RY 2013-09-29 0404 LZ2FQ         599 20 DX  VA2UP         599 05 QC  0
QSO:  7000 RY 2013-09-29 0406 LZ2FQ         599 20 DX  N3QE          599 05 MD  0
QSO:  7000 RY 2013-09-29 0408 LZ2FQ         599 20 DX  P49X          599 09 DX  0
QSO:  7000 RY 2013-09-29 0409 LZ2FQ         599 20 DX  N0NI          599 04 IA  0
QSO: 14000 RY 2013-09-29 0417 LZ2FQ         599 20 DX  R8TX          599 16 DX  0
QSO: 14000 RY 2013-09-29 0418 LZ2FQ         599 20 DX  UA7G          599 16 DX  0
QSO: 14000 RY 2013-09-29 0420 LZ2FQ         599 20 DX  UN7JX         599 17 DX  0
QSO: 21000 RY 2013-09-29 0425 LZ2FQ         599 20 DX  RG8U          599 18 DX  0
QSO: 21000 RY 2013-09-29 0429 LZ2FQ         599 20 DX  RA0CHK        599 19 DX  0
QSO: 21000 RY 2013-09-29 0430 LZ2FQ         599 20 DX  R9OSN         599 18 DX  0
QSO: 21000 RY 2013-09-29 0432 LZ2FQ         599 20 DX  UA0CA         599 19 DX  0
QSO: 14000 RY 2013-09-29 0454 LZ2FQ         599 20 DX  VK3TDX        599 30 DX  0
QSO: 14000 RY 2013-09-29 0455 LZ2FQ         599 20 DX  ZZ2T          599 11 DX  0
QSO: 14000 RY 2013-09-29 0458 LZ2FQ         599 20 DX  VK3VT         599 30 DX  0
QSO: 14000 RY 2013-09-29 0459 LZ2FQ         599 20 DX  RX9SR         599 16 DX  0
QSO: 14000 RY 2013-09-29 0501 LZ2FQ         599 20 DX  UA5C          599 16 DX  0
QSO: 21000 RY 2013-09-29 0503 LZ2FQ         599 20 DX  JH8SIT        599 25 DX  0
QSO: 21000 RY 2013-09-29 0504 LZ2FQ         599 20 DX  EY0A          599 17 DX  0
QSO: 21000 RY 2013-09-29 0505 LZ2FQ         599 20 DX  RN9SN         599 16 DX  0
QSO: 21000 RY 2013-09-29 0508 LZ2FQ         599 20 DX  JA8TR         599 25 DX  0
QSO: 14000 RY 2013-09-29 0512 LZ2FQ         599 20 DX  R8XF          599 17 DX  0
QSO: 14000 RY 2013-09-29 0517 LZ2FQ         599 20 DX  ES9C          599 15 DX  0
QSO: 14000 RY 2013-09-29 0521 LZ2FQ         599 20 DX  NP3U          599 08 DX  0
QSO: 21000 RY 2013-09-29 0525 LZ2FQ         599 20 DX  JH4UYB        599 25 DX  0
QSO: 21000 RY 2013-09-29 0530 LZ2FQ         599 20 DX  JH4UTP        599 25 DX  0
QSO: 21000 RY 2013-09-29 0531 LZ2FQ         599 20 DX  OH8A          599 15 DX  0
QSO: 14000 RY 2013-09-29 0533 LZ2FQ         599 20 DX  RA3UAG        599 16 DX  0
QSO: 14000 RY 2013-09-29 0534 LZ2FQ         599 20 DX  RA6C          599 16 DX  0
QSO: 14000 RY 2013-09-29 0535 LZ2FQ         599 20 DX  RG5A          599 16 DX  0
QSO: 14000 RY 2013-09-29 0538 LZ2FQ         599 20 DX  KL2R          599 01 DX  0
QSO: 14000 RY 2013-09-29 0541 LZ2FQ         599 20 DX  RU5TT         599 16 DX  0
QSO: 14000 RY 2013-09-29 0542 LZ2FQ         599 20 DX  F5VBT         599 14 DX  0
QSO: 21000 RY 2013-09-29 0544 LZ2FQ         599 20 DX  OH7MN         599 15 DX  0
QSO: 21000 RY 2013-09-29 0546 LZ2FQ         599 20 DX  JA6BZI        599 25 DX  0
QSO: 14000 RY 2013-09-29 0558 LZ2FQ         599 20 DX  RA4LBS/3      599 16 DX  0
QSO: 14000 RY 2013-09-29 0600 LZ2FQ         599 20 DX  SN1T          599 15 DX  0
QSO: 14000 RY 2013-09-29 0601 LZ2FQ         599 20 DX  IZ2GIU        599 15 DX  0
QSO: 14000 RY 2013-09-29 0603 LZ2FQ         599 20 DX  DJ3WE         599 14 DX  0
QSO: 14000 RY 2013-09-29 0603 LZ2FQ         599 20 DX  SP3HLM        599 15 DX  0
QSO: 14000 RY 2013-09-29 0606 LZ2FQ         599 20 DX  OK1DBE        599 15 DX  0
QSO: 14000 RY 2013-09-29 0607 LZ2FQ         599 20 DX  UR4CU         599 16 DX  0
QSO: 14000 RY 2013-09-29 0608 LZ2FQ         599 20 DX  YL3CU         599 15 DX  0
QSO: 14000 RY 2013-09-29 0609 LZ2FQ         599 20 DX  DK9MH         599 14 DX  0
QSO: 14000 RY 2013-09-29 0609 LZ2FQ         599 20 DX  OK2BUT        599 15 DX  0
QSO: 14000 RY 2013-09-29 0610 LZ2FQ         599 20 DX  DL5GAC        599 14 DX  0
QSO: 14000 RY 2013-09-29 0612 LZ2FQ         599 20 DX  IW2MZX        599 15 DX  0
QSO: 21000 RY 2013-09-29 0618 LZ2FQ         599 20 DX  ES9C          599 15 DX  0
QSO: 21000 RY 2013-09-29 0619 LZ2FQ         599 20 DX  4L8A          599 21 DX  0
QSO: 21000 RY 2013-09-29 0624 LZ2FQ         599 20 DX  RU9AZ         599 17 DX  0
QSO: 21000 RY 2013-09-29 0629 LZ2FQ         599 20 DX  JF3NKA        599 25 DX  0
QSO: 21000 RY 2013-09-29 0638 LZ2FQ         599 20 DX  RA9CMO        599 17 DX  0
QSO: 21000 RY 2013-09-29 0638 LZ2FQ         599 20 DX  RO9A          599 17 DX  0
QSO: 21000 RY 2013-09-29 0639 LZ2FQ         599 20 DX  EA5HJO        599 14 DX  0
QSO: 14000 RY 2013-09-29 0649 LZ2FQ         599 20 DX  IK4UXA        599 15 DX  0
QSO: 14000 RY 2013-09-29 0651 LZ2FQ         599 20 DX  IQ1RY         599 15 DX  0
QSO: 14000 RY 2013-09-29 0652 LZ2FQ         599 20 DX  PA3DBS        599 14 DX  0
QSO: 28000 RY 2013-09-29 0657 LZ2FQ         599 20 DX  KH7M          599 31 DX  0
QSO: 28000 RY 2013-09-29 0704 LZ2FQ         599 20 DX  RF9C          599 17 DX  0
QSO: 28000 RY 2013-09-29 0708 LZ2FQ         599 20 DX  ZS6GRL        599 38 DX  0
QSO: 21000 RY 2013-09-29 0712 LZ2FQ         599 20 DX  JA2TBS        599 25 DX  0
QSO: 21000 RY 2013-09-29 0719 LZ2FQ         599 20 DX  RW9MZ         599 17 DX  0
QSO: 21000 RY 2013-09-29 0719 LZ2FQ         599 20 DX  F1RHS         599 14 DX  0
QSO: 14000 RY 2013-09-29 0720 LZ2FQ         599 20 DX  YL9T          599 15 DX  0
QSO: 14000 RY 2013-09-29 0723 LZ2FQ         599 20 DX  TF2R          599 40 DX  0
QSO: 14000 RY 2013-09-29 0724 LZ2FQ         599 20 DX  IW2MXY        599 15 DX  0
QSO: 14000 RY 2013-09-29 0724 LZ2FQ         599 20 DX  IK2GZU        599 15 DX  0
QSO: 14000 RY 2013-09-29 0732 LZ2FQ         599 20 DX  PC1EMR        599 14 DX  0
QSO: 14000 RY 2013-09-29 0733 LZ2FQ         599 20 DX  RW3WX         599 16 DX  0
QSO: 14000 RY 2013-09-29 0734 LZ2FQ         599 20 DX  PI4DX         599 14 DX  0
QSO: 28000 RY 2013-09-29 0738 LZ2FQ         599 20 DX  JH7RTQ        599 25 DX  0
QSO: 28000 RY 2013-09-29 0744 LZ2FQ         599 20 DX  JP1QDH        599 25 DX  0
QSO: 21000 RY 2013-09-29 0801 LZ2FQ         599 20 DX  R0FA          599 19 DX  0
QSO: 21000 RY 2013-09-29 0804 LZ2FQ         599 20 DX  JA7BME        599 25 DX  0
QSO: 28000 RY 2013-09-29 0808 LZ2FQ         599 20 DX  JR4OZR        599 25 DX  0
QSO: 14000 RY 2013-09-29 0815 LZ2FQ         599 20 DX  RM2T          599 16 DX  0
QSO: 14000 RY 2013-09-29 0822 LZ2FQ         599 20 DX  OZ7DK         599 14 DX  0
QSO: 14000 RY 2013-09-29 0824 LZ2FQ         599 20 DX  SQ1WO         599 15 DX  0
QSO: 14000 RY 2013-09-29 0828 LZ2FQ         599 20 DX  GM6NX         599 14 DX  0
QSO: 14000 RY 2013-09-29 0833 LZ2FQ         599 20 DX  EU6AF         599 16 DX  0
QSO: 14000 RY 2013-09-29 0835 LZ2FQ         599 20 DX  EW7LE         599 16 DX  0
QSO: 14000 RY 2013-09-29 0836 LZ2FQ         599 20 DX  LY2SA         599 15 DX  0
QSO: 14000 RY 2013-09-29 0839 LZ2FQ         599 20 DX  LY9Y          599 15 DX  0
QSO: 28000 RY 2013-09-29 0844 LZ2FQ         599 20 DX  UA9CTT        599 17 DX  0
QSO: 28000 RY 2013-09-29 0845 LZ2FQ         599 20 DX  RU9AZ         599 17 DX  0
QSO: 28000 RY 2013-09-29 0848 LZ2FQ         599 20 DX  R9XC          599 17 DX  0
QSO: 28000 RY 2013-09-29 0850 LZ2FQ         599 20 DX  UN5C          599 17 DX  0
QSO: 28000 RY 2013-09-29 0851 LZ2FQ         599 20 DX  JG1AVO        599 25 DX  0
QSO: 28000 RY 2013-09-29 0852 LZ2FQ         599 20 DX  JA9APS        599 25 DX  0
QSO: 21000 RY 2013-09-29 0853 LZ2FQ         599 20 DX  RN4SN         599 16 DX  0
QSO: 21000 RY 2013-09-29 0855 LZ2FQ         599 20 DX  OH9VD         599 15 DX  0
QSO: 21000 RY 2013-09-29 0858 LZ2FQ         599 20 DX  RN4CA         599 16 DX  0
QSO: 21000 RY 2013-09-29 0900 LZ2FQ         599 20 DX  F4ERS         599 14 DX  0
QSO: 21000 RY 2013-09-29 0904 LZ2FQ         599 20 DX  EA1KY         599 14 DX  0
QSO: 21000 RY 2013-09-29 0905 LZ2FQ         599 20 DX  SM5EPO        599 14 DX  0
QSO: 21000 RY 2013-09-29 0908 LZ2FQ         599 20 DX  EA8AJO        599 33 DX  0
QSO: 21000 RY 2013-09-29 0909 LZ2FQ         599 20 DX  YL2KO         599 15 DX  0
QSO: 14000 RY 2013-09-29 0911 LZ2FQ         599 20 DX  SP6QKP        599 15 DX  0
QSO: 14000 RY 2013-09-29 0915 LZ2FQ         599 20 DX  EA7ZY         599 14 DX  0
QSO: 14000 RY 2013-09-29 0916 LZ2FQ         599 20 DX  EB5AL         599 14 DX  0
QSO: 14000 RY 2013-09-29 0917 LZ2FQ         599 20 DX  HF69PW        599 15 DX  0
QSO: 14000 RY 2013-09-29 0918 LZ2FQ         599 20 DX  RK4W          599 16 DX  0
QSO: 14000 RY 2013-09-29 0919 LZ2FQ         599 20 DX  UY2UQ         599 16 DX  0
QSO: 14000 RY 2013-09-29 0920 LZ2FQ         599 20 DX  UV5U          599 16 DX  0
QSO: 14000 RY 2013-09-29 0922 LZ2FQ         599 20 DX  EW7EW         599 16 DX  0
QSO: 14000 RY 2013-09-29 0924 LZ2FQ         599 20 DX  GM3C          599 14 DX  0
QSO: 28000 RY 2013-09-29 0929 LZ2FQ         599 20 DX  JN1BMX        599 25 DX  0
QSO: 28000 RY 2013-09-29 0930 LZ2FQ         599 20 DX  CR3L          599 33 DX  0
QSO: 28000 RY 2013-09-29 0932 LZ2FQ         599 20 DX  LA5TFA        599 14 DX  0
QSO: 21000 RY 2013-09-29 0939 LZ2FQ         599 20 DX  OH2BBT        599 15 DX  0
QSO: 21000 RY 2013-09-29 0945 LZ2FQ         599 20 DX  EA1PS         599 14 DX  0
QSO: 14000 RY 2013-09-29 0950 LZ2FQ         599 20 DX  SP4JCQ        599 15 DX  0
QSO: 14000 RY 2013-09-29 0955 LZ2FQ         599 20 DX  UT7E          599 16 DX  0
QSO: 14000 RY 2013-09-29 0956 LZ2FQ         599 20 DX  IT9ZMX        599 15 DX  0
QSO: 14000 RY 2013-09-29 0957 LZ2FQ         599 20 DX  US3IS         599 16 DX  0
QSO: 14000 RY 2013-09-29 0959 LZ2FQ         599 20 DX  F1VHS         599 14 DX  0
QSO: 14000 RY 2013-09-29 1000 LZ2FQ         599 20 DX  DK7MCX        599 14 DX  0
QSO: 14000 RY 2013-09-29 1000 LZ2FQ         599 20 DX  W1UE          599 05 MA  0
QSO: 14000 RY 2013-09-29 1001 LZ2FQ         599 20 DX  US7IA         599 16 DX  0
QSO: 14000 RY 2013-09-29 1004 LZ2FQ         599 20 DX  YO3CZW        599 20 DX  0
QSO: 14000 RY 2013-09-29 1006 LZ2FQ         599 20 DX  VE2CSI        599 02 QC  0
QSO: 14000 RY 2013-09-29 1007 LZ2FQ         599 20 DX  I1RJP         599 15 DX  0
QSO: 21000 RY 2013-09-29 1017 LZ2FQ         599 20 DX  RG9A          599 17 DX  0
QSO: 21000 RY 2013-09-29 1018 LZ2FQ         599 20 DX  GM4UQG        599 14 DX  0
QSO: 21000 RY 2013-09-29 1023 LZ2FQ         599 20 DX  JL1SAM        599 25 DX  0
QSO: 21000 RY 2013-09-29 1024 LZ2FQ         599 20 DX  GM3W          599 14 DX  0
QSO: 21000 RY 2013-09-29 1029 LZ2FQ         599 20 DX  EI4KI         599 14 DX  0
QSO: 21000 RY 2013-09-29 1032 LZ2FQ         599 20 DX  OZ7HB         599 14 DX  0
QSO: 21000 RY 2013-09-29 1041 LZ2FQ         599 20 DX  OH6MW         599 15 DX  0
QSO: 21000 RY 2013-09-29 1042 LZ2FQ         599 20 DX  EA3GLB        599 14 DX  0
QSO: 21000 RY 2013-09-29 1048 LZ2FQ         599 20 DX  RT4W          599 16 DX  0
QSO: 21000 RY 2013-09-29 1050 LZ2FQ         599 20 DX  EA3KU         599 14 DX  0
QSO: 21000 RY 2013-09-29 1052 LZ2FQ         599 20 DX  GW4SKA        599 14 DX  0
QSO: 21000 RY 2013-09-29 1052 LZ2FQ         599 20 DX  YW2LV         599 09 DX  0
QSO: 28000 RY 2013-09-29 1055 LZ2FQ         599 20 DX  UN5J          599 17 DX  0
QSO: 14000 RY 2013-09-29 1107 LZ2FQ         599 20 DX  OH1MA         599 15 DX  0
QSO: 14000 RY 2013-09-29 1109 LZ2FQ         599 20 DX  UX1UX         599 16 DX  0
QSO: 14000 RY 2013-09-29 1121 LZ2FQ         599 20 DX  YL/ES5SE      599 15 DX  0
QSO: 14000 RY 2013-09-29 1122 LZ2FQ         599 20 DX  RW0A          599 17 DX  0
QSO: 14000 RY 2013-09-29 1124 LZ2FQ         599 20 DX  OZ/DO5MCL     599 14 DX  0
QSO: 14000 RY 2013-09-29 1125 LZ2FQ         599 20 DX  DL5YM         599 14 DX  0
QSO: 14000 RY 2013-09-29 1126 LZ2FQ         599 20 DX  DK0EE         599 14 DX  0
QSO: 21000 RY 2013-09-29 1130 LZ2FQ         599 20 DX  UA4NCI        599 16 DX  0
QSO: 21000 RY 2013-09-29 1132 LZ2FQ         599 20 DX  UA9AFS        599 17 DX  0
QSO: 21000 RY 2013-09-29 1133 LZ2FQ         599 20 DX  UA9CTT        599 17 DX  0
QSO: 28000 RY 2013-09-29 1139 LZ2FQ         599 20 DX  A45XR         599 21 DX  0
QSO: 28000 RY 2013-09-29 1141 LZ2FQ         599 20 DX  CR3A          599 33 DX  0
QSO: 21000 RY 2013-09-29 1144 LZ2FQ         599 20 DX  EA2AAZ        599 14 DX  0
QSO: 21000 RY 2013-09-29 1145 LZ2FQ         599 20 DX  CR3L          599 33 DX  0
QSO: 14000 RY 2013-09-29 1157 LZ2FQ         599 20 DX  DG3RCE        599 14 DX  0
QSO: 21000 RY 2013-09-29 1205 LZ2FQ         599 20 DX  GM6NX         599 14 DX  0
QSO: 21000 RY 2013-09-29 1207 LZ2FQ         599 20 DX  EA4GEL        599 14 DX  0
QSO: 21000 RY 2013-09-29 1216 LZ2FQ         599 20 DX  K5ZD          599 05 MA  0
QSO: 14000 RY 2013-09-29 1222 LZ2FQ         599 20 DX  UY2RA         599 16 DX  0
QSO: 14000 RY 2013-09-29 1226 LZ2FQ         599 20 DX  UI9O          599 18 DX  0
QSO: 14000 RY 2013-09-29 1231 LZ2FQ         599 20 DX  OZ5TL         599 14 DX  0
QSO: 14000 RY 2013-09-29 1231 LZ2FQ         599 20 DX  PA5WT         599 14 DX  0
QSO: 14000 RY 2013-09-29 1233 LZ2FQ         599 20 DX  IK0GDG        599 15 DX  0
QSO: 14000 RY 2013-09-29 1235 LZ2FQ         599 20 DX  ON4TO         599 14 DX  0
QSO: 21000 RY 2013-09-29 1245 LZ2FQ         599 20 DX  M7W           599 14 DX  0
QSO: 21000 RY 2013-09-29 1246 LZ2FQ         599 20 DX  GW0TKX        599 14 DX  0
QSO: 21000 RY 2013-09-29 1249 LZ2FQ         599 20 DX  RU1AB         599 16 DX  0
QSO: 14000 RY 2013-09-29 1301 LZ2FQ         599 20 DX  RA6DE         599 16 DX  0
QSO: 14000 RY 2013-09-29 1303 LZ2FQ         599 20 DX  PA0RRA        599 14 DX  0
QSO: 14000 RY 2013-09-29 1305 LZ2FQ         599 20 DX  LB8IB         599 14 DX  0
QSO: 28000 RY 2013-09-29 1334 LZ2FQ         599 20 DX  K4FJ          599 05 VA  0
QSO: 21000 RY 2013-09-29 1346 LZ2FQ         599 20 DX  EF8U          599 33 DX  0
QSO: 21000 RY 2013-09-29 1347 LZ2FQ         599 20 DX  F8DBF         599 14 DX  0
QSO: 21000 RY 2013-09-29 1351 LZ2FQ         599 20 DX  CT3FQ         599 33 DX  0
QSO: 21000 RY 2013-09-29 1353 LZ2FQ         599 20 DX  GI4SNA        599 14 DX  0
QSO: 21000 RY 2013-09-29 1354 LZ2FQ         599 20 DX  K9OM          599 04 WI  0
QSO: 21000 RY 2013-09-29 1357 LZ2FQ         599 20 DX  W4PK          599 05 VA  0
QSO: 21000 RY 2013-09-29 1358 LZ2FQ         599 20 DX  OH2ET         599 15 DX  0
QSO: 21000 RY 2013-09-29 1359 LZ2FQ         599 20 DX  GW4HDF        599 14 DX  0
QSO: 21000 RY 2013-09-29 1401 LZ2FQ         599 20 DX  N2QT          599 05 VA  0
QSO: 21000 RY 2013-09-29 1404 LZ2FQ         599 20 DX  WB4OMM        599 05 FL  0
QSO: 21000 RY 2013-09-29 1405 LZ2FQ         599 20 DX  GI4SJQ        599 14 DX  0
QSO: 28000 RY 2013-09-29 1417 LZ2FQ         599 20 DX  K8PO          599 05 ME  0
QSO:  7000 RY 2013-09-29 1422 LZ2FQ         599 20 DX  IZ0KBR        599 15 DX  0
QSO:  7000 RY 2013-09-29 1423 LZ2FQ         599 20 DX  9A1A          599 15 DX  0
QSO:  7000 RY 2013-09-29 1425 LZ2FQ         599 20 DX  YO3VU         599 20 DX  0
QSO: 14000 RY 2013-09-29 1430 LZ2FQ         599 20 DX  DB1NWA        599 14 DX  0
QSO: 14000 RY 2013-09-29 1431 LZ2FQ         599 20 DX  SP4GL         599 15 DX  0
QSO: 14000 RY 2013-09-29 1431 LZ2FQ         599 20 DX  DF5LR         599 14 DX  0
QSO: 14000 RY 2013-09-29 1432 LZ2FQ         599 20 DX  DL7CX         599 14 DX  0
QSO: 14000 RY 2013-09-29 1433 LZ2FQ         599 20 DX  RA9AU         599 17 DX  0
QSO: 14000 RY 2013-09-29 1434 LZ2FQ         599 20 DX  F4SXW         599 14 DX  0
QSO: 14000 RY 2013-09-29 1441 LZ2FQ         599 20 DX  OE9MDV        599 15 DX  0
QSO: 14000 RY 2013-09-29 1444 LZ2FQ         599 20 DX  E21YDP        599 26 DX  0
QSO: 14000 RY 2013-09-29 1444 LZ2FQ         599 20 DX  VE6WQ         599 04 AB  0
QSO: 21000 RY 2013-09-29 1453 LZ2FQ         599 20 DX  9M2TO         599 28 DX  0
QSO: 21000 RY 2013-09-29 1454 LZ2FQ         599 20 DX  VA2UP         599 05 QC  0
QSO: 21000 RY 2013-09-29 1500 LZ2FQ         599 20 DX  VE2FK         599 05 QC  0
QSO: 21000 RY 2013-09-29 1501 LZ2FQ         599 20 DX  EI7M          599 14 DX  0
QSO: 14000 RY 2013-09-29 1510 LZ2FQ         599 20 DX  EW4AA         599 16 DX  0
QSO: 14000 RY 2013-09-29 1513 LZ2FQ         599 20 DX  YB4IR         599 28 DX  0
QSO: 14000 RY 2013-09-29 1515 LZ2FQ         599 20 DX  IW3HXR        599 15 DX  0
QSO: 14000 RY 2013-09-29 1519 LZ2FQ         599 20 DX  R3FC          599 16 DX  0
QSO: 14000 RY 2013-09-29 1522 LZ2FQ         599 20 DX  OH2BBT        599 15 DX  0
QSO: 14000 RY 2013-09-29 1524 LZ2FQ         599 20 DX  OH2NT         599 15 DX  0
QSO: 14000 RY 2013-09-29 1525 LZ2FQ         599 20 DX  UN1L          599 17 DX  0
QSO: 14000 RY 2013-09-29 1525 LZ2FQ         599 20 DX  SM7CIL        599 14 DX  0
QSO: 14000 RY 2013-09-29 1526 LZ2FQ         599 20 DX  HZ1PS         599 21 DX  0
QSO: 14000 RY 2013-09-29 1528 LZ2FQ         599 20 DX  IK2SGF        599 15 DX  0
QSO: 14000 RY 2013-09-29 1529 LZ2FQ         599 20 DX  5P9X          599 14 DX  0
QSO: 14000 RY 2013-09-29 1530 LZ2FQ         599 20 DX  SM4DQE        599 14 DX  0
QSO: 28000 RY 2013-09-29 1535 LZ2FQ         599 20 DX  YD1GCL        599 28 DX  0
QSO:  7000 RY 2013-09-29 1538 LZ2FQ         599 20 DX  US8UA         599 16 DX  0
QSO:  7000 RY 2013-09-29 1539 LZ2FQ         599 20 DX  EU1AZ         599 16 DX  0
QSO:  7000 RY 2013-09-29 1540 LZ2FQ         599 20 DX  SM7BHM        599 14 DX  0
QSO: 21000 RY 2013-09-29 1547 LZ2FQ         599 20 DX  VY2SS         599 05 PEI 0
QSO: 21000 RY 2013-09-29 1554 LZ2FQ         599 20 DX  P49X          599 09 DX  0
QSO: 21000 RY 2013-09-29 1601 LZ2FQ         599 20 DX  ED1A          599 14 DX  0
QSO: 28000 RY 2013-09-29 1624 LZ2FQ         599 20 DX  LV5V          599 13 DX  0
QSO: 28000 RY 2013-09-29 1627 LZ2FQ         599 20 DX  EF7R          599 14 DX  0
QSO: 21000 RY 2013-09-29 1633 LZ2FQ         599 20 DX  EE3R          599 14 DX  0
QSO: 21000 RY 2013-09-29 1637 LZ2FQ         599 20 DX  K1SFA         599 05 MA  0
QSO: 14000 RY 2013-09-29 1641 LZ2FQ         599 20 DX  UA9CTT        599 17 DX  0
QSO: 14000 RY 2013-09-29 1644 LZ2FQ         599 20 DX  CR3L          599 33 DX  0
QSO: 14000 RY 2013-09-29 1645 LZ2FQ         599 20 DX  OK1KSL        599 15 DX  0
QSO: 14000 RY 2013-09-29 1649 LZ2FQ         599 20 DX  F4DXW         599 14 DX  0
QSO: 14000 RY 2013-09-29 1652 LZ2FQ         599 20 DX  HB9TOC        599 14 DX  0
QSO: 14000 RY 2013-09-29 1653 LZ2FQ         599 20 DX  DD2ML         599 14 DX  0
